EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveMakes,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Fg3aBlocked,Charge Fouls,Loose Ball Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,NonShootingPenaltyNonTakeFouls,FG3APctBlocked,Arc3PctBlocked,OffAtRimReboundPct,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,LongMidRangeAssists,StepOutOfBoundsTurnovers,PenaltyCorner3Accuracy,SecondChanceFtPoints,Travels,3SecondViolations,Defensive 3 Seconds Violations,OffLongMidRangeReboundPct,Charge Fouls Drawn,Blocked3s,BlockedCorner3,DefensiveGoaltends,on,OffensiveGoaltends,BlockedArc3
1627750,1610612743,Jamal Murray,Jamal Murray,1627750,DEN,21443.0,357,-15,686,686,151.0,162.0,77,1372,29.0,51.0,1.0,4.0,6.0,8.0,20.0,46.0,17.0,41.0,4.0,12.0,1.0,1.0,3.0,12.0,47.0,3.0,5.0,2.0,10.0,66.0,138,16.0,59.0,13.0,193,811,2.0,9.0,4.0,6.0,16.0,18.0,26.0,2.0,13.0,6.0,48.0,46.0,86.0,33.0,15.0,2.0,1.0,2.0,44.0,11.0,12.0,32.0,18.0,50.0,9.0,9.0,19.0,13.0,118.0,2.0,3.0,15.0,13.0,3.0,31.0,5.0,36,3.0,7.0,4.0,3.0,16.0,4.0,10.0,6.0,1.0,6.0,22.0,1.0,6.0,11.0,18.0,1.0,29.0,2.0,1.0,14.0,1.0,1.0,4.0,3.0,5.0,4.0,1.0,5.0,4.0,48.0,148.0,3.0,0.3484848484848485,0.35384615384615387,0.6875,0.2711864406779661,0.6666666666666666,0.15384615384615385,0.2631578947368421,0.4782608695652174,0.2222222222222222,0.6923076923076923,0.45685279187817257,0.5333333333333333,0.5384615384615384,0.4729064039408867,0.5333333333333333,0.5714285714285714,0.29949238578680204,0.08695652173913043,0.11764705882352941,0.08695652173913043,0.04878048780487805,29.069767441860463,0.7272727272727273,0.15,0.08333333333333333,0.016129032258064516,0.1,0.013986013986013986,0.0915032679738562,0.015197568389057751,0.0375,0.009708737864077669,0.025,0.0625,0.1,0.09090909090909091,0.09649122807017543,0.1111111111111111,0.0297029702970297,0.8,0.25888324873096447,0.5686274509803921,0.6444444444444445,0.4482758620689655,0.233502538071066,0.43478260869565216,0.47619047619047616,0.35,0.20812182741116753,0.4146341463414634,0.4358974358974359,0.17647058823529413,0.06091370558375635,0.3333333333333333,0.3333333333333333,0.5,0.23857868020304568,0.2553191489361702,0.2553191489361702,0.75,0.26666666666666666,0.25,0.06666666666666667,1.0,0.3333333333333333,0.6,1.0,0.20512820512820512,0.75,0.07692307692307693,0.2564102564102564,0.2,0.5583756345177665,0.25,0.5198223076923078,0.4566111111111111,0.5046324324324324,0.02,0.028368794326241134,0.08290155440414508,0.24870466321243523,8.535507246376818,26.377966101694913,0.22011661807580174,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1629008,1610612743,Michael Porter Jr.,Michael Porter Jr.,1629008,DEN,20059.0,334,-6,654,646,134.0,137.0,71,1300,15.0,21.0,3.0,4.0,8.0,8.0,5.0,14.0,5.0,18.0,3.0,11.0,,2.0,2.0,25.0,48.0,,1.0,4.0,7.0,25.0,53,28.0,59.0,17.0,151,771,3.0,7.0,,3.0,6.0,9.0,11.0,4.0,9.0,4.0,34.0,46.0,4.0,81.0,3.0,2.0,,,48.0,25.0,5.0,6.0,4.0,10.0,,4.0,5.0,1.0,24.0,2.0,3.0,24.0,26.0,7.0,57.0,5.0,62,,7.0,4.0,3.0,6.0,3.0,5.0,7.0,,1.0,13.0,,3.0,10.0,20.0,3.0,15.0,,,22.0,1.0,,7.0,1.0,8.0,2.0,5.0,8.0,4.0,34.0,131.0,1.0,0.92,0.9583333333333334,0.9642857142857143,0.4745762711864407,,0.4444444444444444,0.4745762711864407,0.4716981132075472,0.42857142857142855,0.8181818181818182,0.5982142857142857,0.3,0.75,0.6239669421487604,0.3,0.7391304347826086,0.5267857142857143,0.09433962264150944,0.047619047619047616,0.2857142857142857,,18.256130790190735,0.46153846153846156,0.4375,0.17218543046357615,0.017857142857142856,0.17777777777777778,0.014285714285714285,0.17482517482517482,0.016233766233766232,0.014705882352941176,0.00980392156862745,0.02631578947368421,0.15384615384615385,0.15873015873015872,0.2608695652173913,0.22772277227722773,0.029411764705882353,,0.5,0.1875,0.7142857142857143,0.75,0.9333333333333333,0.125,0.35714285714285715,0.5,1.0,0.16071428571428573,0.2777777777777778,0.2777777777777778,0.8,0.09821428571428571,0.2727272727272727,0.2727272727272727,1.0,0.42857142857142855,0.5208333333333334,0.5319148936170213,0.96,0.4,0.75,0.2,,0.1,,,0.4,1.0,0.1,0.35,0.5714285714285714,0.7142857142857143,0.5208333333333334,0.5468816964285714,0.5104214285714286,0.58095,0.08333333333333333,0.11864406779661017,0.039735099337748346,0.2251655629139073,8.396226415094338,25.420338983050847,0.20489296636085627,1.0,1.0,2.0,1.0,3.0,1.0,2.0,0.01694915254237288,0.020833333333333332,0.03508771929824561,0.6666666666666666,0.04918032786885246,,,,,,,,,,,,,,True,,
1631128,1610612743,Christian Braun,Christian Braun,1631128,DEN,4893.0,82,5,154,158,54.0,68.0,10,312,5.0,7.0,,,,1.0,1.0,2.0,,,1.0,3.0,,,1.0,2.0,4.0,,1.0,,1.0,6.0,9,3.0,7.0,5.0,26,157,1.0,2.0,,1.0,2.0,,1.0,1.0,2.0,1.0,4.0,12.0,,9.0,,,,,4.0,2.0,1.0,1.0,1.0,2.0,,1.0,,,5.0,,2.0,9.0,3.0,4.0,16.0,2.0,18,1.0,,,,,,,1.0,,,1.0,,,4.0,8.0,,5.0,,,7.0,1.0,,4.0,,2.0,2.0,,2.0,2.0,4.0,54.0,,1.0,1.0,1.0,0.42857142857142855,,0.5,0.42857142857142855,0.6666666666666666,0.5,,0.65625,0.3333333333333333,0.5,0.6842105263157895,0.3333333333333333,0.5,0.4375,0.1111111111111111,0.14285714285714285,,,12.121212121212121,,0.8,0.09090909090909091,0.04878048780487805,0.225,,0.1643835616438356,0.03076923076923077,0.05,,,0.18181818181818182,0.05263157894736842,,0.20689655172413793,0.2727272727272727,0.16666666666666666,1.0,0.4375,0.7142857142857143,0.8333333333333334,1.0,0.125,0.5,0.5,1.0,,,,,0.1875,0.3333333333333333,0.3333333333333333,1.0,0.25,0.5,0.5,1.0,,,,,0.3333333333333333,,,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.875,0.5,0.62354375,0.4803,0.4969333333333334,0.21052631578947367,0.3333333333333333,0.07692307692307693,0.15384615384615385,3.111111111111111,24.25714285714286,0.35064935064935066,,,,,,,1.0,,,0.09090909090909091,,,1.0,1.0,1.0,1.0,,,,,,,,,,True,,
203484,1610612743,Kentavious Caldwell-Pope,Kentavious Caldwell-Pope,203484,DEN,25220.0,420,-3,814,816,198.0,200.0,84,1630,6.0,10.0,3.0,3.0,1.0,1.0,4.0,9.0,6.0,12.0,10.0,24.0,,1.0,3.0,8.0,31.0,1.0,3.0,1.0,5.0,16.0,31,18.0,55.0,11.0,97,940,4.0,4.0,1.0,4.0,11.0,4.0,6.0,1.0,8.0,3.0,14.0,20.0,12.0,54.0,,4.0,,,31.0,8.0,2.0,23.0,8.0,31.0,4.0,4.0,10.0,8.0,70.0,4.0,1.0,22.0,8.0,,30.0,5.0,35,3.0,17.0,12.0,5.0,5.0,3.0,3.0,5.0,,2.0,10.0,,3.0,21.0,37.0,2.0,14.0,1.0,6.0,11.0,,4.0,1.0,1.0,5.0,2.0,3.0,5.0,3.0,14.0,195.0,1.0,0.625,0.7142857142857143,1.0,0.32727272727272727,0.25,0.125,0.32727272727272727,0.5161290322580645,1.0,0.6666666666666666,0.5,0.6875,0.39285714285714285,0.5224719101123596,0.6875,0.43333333333333335,0.6395348837209303,0.06451612903225806,,0.2222222222222222,,10.891089108910892,0.5,,0.0427807486631016,0.0047169811320754715,0.125,0.023809523809523808,0.08264462809917356,0.013157894736842105,,0.008403361344537815,0.061224489795918366,0.06578947368421052,0.011904761904761904,0.07407407407407407,0.09923664122137404,0.2,0.06,0.6,0.11627906976744186,0.6,0.6,0.5,0.10465116279069768,0.4444444444444444,0.5714285714285714,0.75,0.13953488372093023,0.5,0.5,0.6666666666666666,0.27906976744186046,0.4166666666666667,0.4166666666666667,1.0,0.36046511627906974,0.25806451612903225,0.25806451612903225,1.0,0.375,1.0,0.125,,0.375,0.3333333333333333,1.0,0.07142857142857142,1.0,0.21428571428571427,0.35714285714285715,0.2,0.7558139534883721,0.25806451612903225,0.5502476744186047,0.5862,0.5233035714285714,0.022727272727272728,0.03125,0.1134020618556701,0.14432989690721648,10.400000000000002,24.605454545454535,0.24324324324324326,,,,,1.0,,4.0,,,0.014492753623188406,0.3333333333333333,0.017857142857142856,,5.0,,,,,,,,,,,,True,,
203999,1610612743,Nikola Jokic,Nikola Jokic,203999,DEN,24703.0,412,5,800,799,193.0,200.0,84,1599,58.0,74.0,12.0,20.0,20.0,24.0,41.0,81.0,3.0,7.0,1.0,1.0,,,,12.0,40.0,1.0,2.0,3.0,9.0,102.0,162,13.0,41.0,43.0,286,923,15.0,25.0,1.0,2.0,40.0,32.0,44.0,3.0,9.0,22.0,95.0,104.0,100.0,33.0,6.0,26.0,,,40.0,12.0,11.0,60.0,33.0,93.0,28.0,5.0,37.0,15.0,219.0,10.0,24.0,44.0,47.0,4.0,95.0,34.0,129,10.0,16.0,10.0,6.0,23.0,3.0,14.0,10.0,,9.0,33.0,3.0,7.0,15.0,27.0,1.0,63.0,2.0,,49.0,13.0,,27.0,4.0,6.0,5.0,1.0,6.0,3.0,95.0,190.0,4.0,0.5098039215686274,0.5842696629213483,0.8461538461538461,0.3170731707317073,0.5,0.3333333333333333,0.3170731707317073,0.6296296296296297,0.6,0.7272727272727273,0.5985221674876847,0.6111111111111112,0.6886792452830188,0.6470588235294118,0.6666666666666666,0.7661290322580645,0.2019704433497537,0.06790123456790123,0.08108108108108109,0.06172839506172839,,28.379888268156428,0.696969696969697,0.19047619047619047,0.2554347826086957,0.11538461538461539,0.2573099415204678,0.06060606060606061,0.2563380281690141,0.09115281501340483,0.09411764705882353,0.042735042735042736,0.10416666666666667,0.22972972972972974,0.30952380952380953,0.15384615384615385,0.2619047619047619,0.24444444444444444,0.13513513513513514,0.5,0.3645320197044335,0.7837837837837838,0.8529411764705882,0.4827586206896552,0.39901477832512317,0.5061728395061729,0.5394736842105263,0.5365853658536586,0.034482758620689655,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.0049261083743842365,1.0,1.0,1.0,0.19704433497536947,0.3,0.3076923076923077,0.8333333333333334,0.7407407407407407,0.6,,,0.07407407407407407,0.5,1.0,0.4528301886792453,0.8333333333333334,,0.16981132075471697,0.3333333333333333,0.5665024630541872,0.3,0.5160418719211822,0.5699166666666667,0.5102792452830188,0.12442396313364056,0.1534090909090909,0.13986013986013987,0.3321678321678322,5.494444444444444,25.76585365853659,0.24125,1.0,1.0,4.0,,,,2.0,0.024390243902439025,0.025,0.17391304347826086,,,,8.0,,,7.0,4.0,1.0,3.0,0.07407407407407407,,,,,True,,
1631212,1610612743,Peyton Watson,Peyton Watson,1631212,DEN,1422.0,24,-11,45,51,15.0,10.0,6,96,,1.0,,,,,1.0,2.0,,,1.0,4.0,,,3.0,1.0,1.0,,,1.0,1.0,1.0,3,2.0,5.0,,8,57,1.0,1.0,,,2.0,1.0,1.0,2.0,4.0,,8.0,,2.0,6.0,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,3.0,,1.0,2.0,3.0,,5.0,1.0,6,,,,,1.0,,1.0,2.0,,,3.0,1.0,2.0,1.0,4.0,1.0,1.0,,,,,,,,1.0,,1.0,1.0,,8.0,15.0,,,,1.0,0.4,,0.5,0.4,0.3333333333333333,1.0,1.0,0.5,1.0,0.8,0.5,1.0,0.8,0.625,0.3333333333333333,1.0,,,21.56862745098039,0.3333333333333333,,0.3,0.08333333333333333,0.2857142857142857,,0.29411764705882354,0.045454545454545456,0.16666666666666666,,,,0.3333333333333333,1.0,0.3333333333333333,,,,0.125,,,,0.25,0.5,0.5,,,,,,0.5,0.25,0.25,1.0,0.125,1.0,1.0,1.0,,,,,,,,,,0.6,0.2,1.0,0.75,1.0,0.54205,0.437,0.56383,,,0.25,1.0,4.533333333333333,24.119999999999997,0.3333333333333333,,,,,,,,,,,,,1.0,,,0.3333333333333333,,1.0,,,,,,,,True,,
203200,1610612743,Justin Holiday,Justin Holiday,203200,DEN,3259.0,54,29,103,105,45.0,20.0,5,208,,1.0,,,,1.0,,1.0,,2.0,3.0,6.0,,,3.0,2.0,5.0,,,2.0,3.0,,4,5.0,11.0,1.0,16,105,,,,,,,4.0,3.0,6.0,1.0,10.0,,,15.0,,,,,5.0,2.0,1.0,,3.0,3.0,2.0,1.0,,,9.0,,,5.0,3.0,,8.0,,8,,3.0,3.0,,,,,1.0,,,1.0,,1.0,2.0,3.0,,2.0,,,2.0,,,,1.0,,,,,,10.0,45.0,1.0,,,1.0,0.45454545454545453,,0.5,0.45454545454545453,,,,0.5,,0.45,0.5,,0.45454545454545453,0.7333333333333333,0.25,,1.0,,15.596330275229356,,,0.13636363636363635,,0.19230769230769232,,0.16666666666666666,,,,,0.1111111111111111,0.18181818181818182,,0.21052631578947367,0.14285714285714285,,,0.06666666666666667,,,,0.06666666666666667,,,,0.13333333333333333,,,,0.4,0.5,0.5,1.0,0.3333333333333333,0.4,0.4,1.0,,,,,,,,0.1,,0.3,0.3,0.6666666666666666,0.8,0.4,0.54806,,0.524175,,,,0.625,9.625,24.290909090909096,0.4368932038834951,,,1.0,,,,,,,,,,1.0,,1.0,0.3333333333333333,,,,,,,,,,True,,
203932,1610612743,Aaron Gordon,Aaron Gordon,203932,DEN,21357.0,356,-35,686,692,153.0,167.0,76,1378,39.0,55.0,10.0,14.0,7.0,10.0,4.0,7.0,3.0,7.0,6.0,16.0,,,4.0,3.0,6.0,,,,2.0,46.0,69,9.0,22.0,19.0,138,811,10.0,17.0,,,21.0,7.0,13.0,1.0,6.0,7.0,24.0,62.0,30.0,27.0,,18.0,,,6.0,3.0,4.0,21.0,19.0,40.0,15.0,4.0,16.0,3.0,99.0,9.0,20.0,21.0,13.0,3.0,37.0,29.0,66,6.0,4.0,1.0,3.0,8.0,4.0,5.0,7.0,,3.0,15.0,2.0,3.0,9.0,21.0,1.0,23.0,2.0,2.0,23.0,1.0,,9.0,3.0,4.0,2.0,2.0,5.0,4.0,19.0,150.0,,0.6739130434782609,0.8378378378378378,1.0,0.4090909090909091,,0.16666666666666666,0.4090909090909091,0.6666666666666666,0.5882352941176471,0.5384615384615384,0.6538461538461539,0.5882352941176471,0.4473684210526316,0.6764705882352942,0.5833333333333334,0.5217391304347826,0.24175824175824176,0.057971014492753624,0.07272727272727272,,,15.135834411384216,0.5333333333333333,0.15789473684210525,0.08074534161490683,0.10752688172043011,0.14093959731543623,0.060810810810810814,0.10967741935483871,0.08682634730538923,0.06756756756756757,0.05555555555555555,0.075,0.09090909090909091,0.043478260869565216,0.15384615384615385,0.11607142857142858,0.21621621621621623,0.1875,0.8,0.6043956043956044,0.7090909090909091,0.7647058823529411,0.6666666666666666,0.07692307692307693,0.5714285714285714,0.5714285714285714,0.5,0.07692307692307693,0.42857142857142855,0.42857142857142855,1.0,0.17582417582417584,0.375,0.375,1.0,0.06593406593406594,0.5,0.5,1.0,0.8235294117647058,0.7142857142857143,,,,,,0.5263157894736842,0.7,0.21052631578947367,0.10526315789473684,,0.8461538461538461,0.5,0.6152489010989011,0.57678,0.6206368421052632,0.09090909090909091,0.11688311688311688,0.15217391304347827,0.17391304347826086,3.6681159420289853,23.972727272727273,0.2230320699708455,,1.0,,,,,3.0,,,0.18032786885245902,,,1.0,2.0,1.0,0.25,1.0,,,,0.0784313725490196,1.0,1.0,1.0,3.0,True,,
202704,1610612743,Reggie Jackson,Reggie Jackson,202704,DEN,3744.0,62,16,128,127,47.0,36.0,7,255,2.0,5.0,,,1.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,,,1.0,3.0,9.0,,1.0,1.0,2.0,4.0,11,4.0,11.0,2.0,22,125,,,,1.0,,2.0,5.0,2.0,3.0,2.0,12.0,4.0,4.0,9.0,3.0,,,,9.0,3.0,,4.0,2.0,6.0,2.0,,3.0,1.0,14.0,,1.0,1.0,4.0,,5.0,1.0,6,,1.0,,1.0,4.0,,3.0,1.0,,1.0,5.0,1.0,2.0,5.0,7.0,,6.0,,1.0,2.0,,,,1.0,,,,,,12.0,47.0,1.0,0.5,0.5,0.75,0.36363636363636365,,0.6666666666666666,0.36363636363636365,0.36363636363636365,,0.4,0.45454545454545453,,0.625,0.4782608695652174,,0.6666666666666666,0.5,,,,,20.74074074074074,0.8,,0.12903225806451613,0.038461538461538464,0.038461538461538464,,0.08771929824561403,0.0196078431372549,,,,0.08333333333333333,0.14285714285714285,0.2,0.058823529411764705,,,,0.22727272727272727,0.4,0.4,0.5,0.09090909090909091,0.5,0.5,1.0,0.18181818181818182,0.25,0.25,,0.09090909090909091,0.5,0.5,1.0,0.4090909090909091,0.3333333333333333,0.3333333333333333,0.6666666666666666,,,,,1.0,,,0.375,0.3333333333333333,0.125,0.25,0.5,0.7272727272727273,0.3333333333333333,0.5298613636363636,,0.5516375,,,,0.5454545454545454,8.872727272727273,24.963636363636365,0.3671875,,,,,,,,,,0.1,,,1.0,,,1.0,,,,,,1.0,,,,True,,
1627750,1610612743,Jamal Murray,Jamal Murray,1627750,DEN,6265.0,104,-17,193,193,30.0,21.0,22,386,6.0,15.0,1.0,1.0,,2.0,3.0,11.0,2.0,12.0,2.0,2.0,1.0,1.0,,5.0,12.0,,1.0,,,11.0,38,7.0,14.0,11.0,54,215,1.0,1.0,1.0,2.0,5.0,1.0,6.0,,,,2.0,6.0,16.0,6.0,15.0,2.0,,,12.0,5.0,3.0,14.0,3.0,17.0,1.0,2.0,10.0,2.0,37.0,1.0,3.0,4.0,8.0,,12.0,4.0,16,1.0,3.0,1.0,2.0,6.0,2.0,4.0,3.0,1.0,2.0,9.0,,3.0,4.0,10.0,,11.0,,,12.0,1.0,,6.0,,1.0,1.0,,1.0,1.0,2.0,30.0,,0.2727272727272727,0.3,0.2857142857142857,0.5,0.5,,0.5,0.2894736842105263,1.0,0.16666666666666666,0.41346153846153844,0.8333333333333334,0.16666666666666666,0.47368421052631576,0.8333333333333334,0.16666666666666666,0.2692307692307692,0.07894736842105263,0.2,,,29.86425339366516,0.6666666666666666,,0.16326530612244897,0.05084745762711865,0.11428571428571428,0.02,0.14285714285714285,0.03669724770642202,0.047619047619047616,0.025,,0.2777777777777778,0.10714285714285714,,0.125,0.09090909090909091,0.03333333333333333,1.0,0.28846153846153844,0.4,0.5,0.5,0.21153846153846154,0.2727272727272727,0.2727272727272727,,0.23076923076923078,0.16666666666666666,0.16666666666666666,,0.038461538461538464,1.0,1.0,0.5,0.23076923076923078,0.4166666666666667,0.45454545454545453,0.2,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,,,0.3333333333333333,,,,,0.5576923076923077,0.4166666666666667,0.5100173076923078,0.5795,0.53805,0.12280701754385964,0.13953488372093023,0.09259259259259259,0.037037037037037035,9.084210526315792,25.264285714285716,0.15544041450777202,1.0,,1.0,1.0,1.0,,,0.07142857142857142,0.08333333333333333,0.07692307692307693,,0.07142857142857142,,2.0,,,,,,,,,,,,False,,
