EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,HeaveAttempts,LongMidRangeAssists,OffTwoPtRebounds,FTDefRebounds,SecondChanceTurnovers,Offensive Fouls Drawn,SecondChanceFg3Pct,DefFTReboundPct,OffTwoPtReboundPct,OffLongMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Charge Fouls Drawn,BlockedAtRim,DefensiveGoaltends,DefLongMidRangeReboundPct,SecondChanceAtRimPctAssisted,Transition Take Fouls Drawn,BlockedLongMidRange,RecoveredBlocks,BlocksRecoveredPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,FTOffRebounds,StepOutOfBoundsTurnovers,OffFTReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffAtRimReboundPct,Blocked3s,BlockedArc3,on,Travels
1626164,1610612756,Devin Booker,Devin Booker,1626164,PHX,9954.0,166,-46,327,329,123.0,103.0,26.0,656,14.0,23.0,1.0,1.0,4.0,7.0,7.0,13.0,4.0,9.0,1.0,7.0,19.0,1.0,3.0,25.0,45.0,7.0,20.0,39.0,110.0,411.0,1.0,2.0,4.0,6.0,8.0,18.0,1.0,3.0,23.0,42.0,20.0,30.0,12.0,9.0,2.0,19.0,7.0,7.0,14.0,10.0,24.0,7.0,3.0,12.0,2.0,58.0,1.0,7.0,5.0,12.0,1.0,13.0,1.0,7.0,5.0,2.0,4.0,2.0,2.0,7.0,3.0,2.0,11.0,1.0,5.0,18.0,1.0,2.0,1.0,29.0,4.0,41.0,1.0,1.0,12.0,9.0,1.0,1.0,1.0,1.0,42.0,123.0,3.0,8.0,0.4,0.4166666666666667,0.5714285714285714,0.35,0.3333333333333333,0.35,0.5555555555555556,0.5,0.4444444444444444,0.5461538461538461,0.5,0.4523809523809524,0.6411764705882353,0.75,0.640625,0.3076923076923077,0.15555555555555556,0.21739130434782608,0.15384615384615385,26.836158192090394,0.36363636363636365,0.0625,0.1044776119402985,0.017543859649122806,0.08163265306122448,0.007352941176470588,0.022222222222222223,0.09302325581395349,0.03571428571428571,0.13333333333333333,0.045454545454545456,0.038461538461538464,0.35384615384615387,0.6086956521739131,0.7777777777777778,0.21428571428571427,0.2,0.5384615384615384,0.6363636363636364,0.5714285714285714,0.13846153846153847,0.4444444444444444,0.4444444444444444,0.75,0.015384615384615385,0.2923076923076923,0.3684210526315789,0.3684210526315789,0.5714285714285714,0.5,1.0,0.3333333333333333,0.5714285714285714,0.14285714285714285,0.3333333333333333,0.6615384615384615,0.3684210526315789,0.5548792307692307,0.3989,0.5240642857142858,0.15789473684210525,0.21428571428571427,0.05454545454545454,0.38181818181818183,7.608888888888888,25.685000000000002,0.3761467889908257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1626220,1610612756,Royce O'Neale,Royce O'Neale,1626220,PHX,5265.0,88,-31,173,177,68.0,67.0,16.0,350,,3.0,,1.0,,2.0,1.0,1.0,,,2.0,5.0,15.0,2.0,6.0,1.0,4.0,6.0,17.0,,20.0,221.0,,1.0,,3.0,,2.0,3.0,7.0,,9.0,2.0,,18.0,,,14.0,5.0,,2.0,2.0,4.0,2.0,,,1.0,10.0,3.0,6.0,5.0,12.0,4.0,16.0,,1.0,1.0,,1.0,,,,,1.0,1.0,,4.0,9.0,,1.0,,1.0,,,,,,,,,,,9.0,68.0,1.0,,1.0,1.0,1.0,0.35294117647058826,0.42857142857142855,0.375,0.25,,,0.47619047619047616,0.5,0.5,0.47619047619047616,0.5,0.5,0.8095238095238095,,,,11.640211640211641,1.0,0.12195121951219512,0.15,0.07894736842105263,0.13580246913580246,0.05263157894736842,0.1,0.10714285714285714,0.2,0.1111111111111111,0.23076923076923078,,0.14285714285714285,,,,0.047619047619047616,1.0,1.0,1.0,,,,,0.09523809523809523,0.7142857142857143,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,0.2222222222222222,,0.6666666666666666,0.3333333333333333,0.9523809523809523,0.35714285714285715,0.5244275,0.52725,0.5558125,,,0.15,0.45,3.625,27.2235294117647,0.3930635838150289,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.25,0.02631578947368421,0.125,0.5,0.5,1.0,0.6666666666666666,0.5,1.0,0.1111111111111111,1.0,,,,,,,,,,,,,,,,,,,,,,,True,
1628960,1610612756,Grayson Allen,Grayson Allen,1628960,PHX,1924.0,32,-6,60,63,12.0,4.0,3.0,123,,,,,,,,,,,1.0,,3.0,,1.0,,,1.0,4.0,,3.0,69.0,,,,,,,,1.0,,,,,3.0,,,3.0,,,,1.0,1.0,1.0,,,,3.0,,2.0,2.0,4.0,,4.0,,1.0,,1.0,1.0,,,1.0,,1.0,2.0,,,3.0,,,1.0,1.0,,,,,,,,,,,,12.0,,,,,1.0,0.25,,0.25,,,,0.375,,,0.375,,,1.0,,,,9.523809523809524,0.5,0.11764705882352941,0.2,,0.14814814814814814,,,0.16666666666666666,0.1,0.3333333333333333,,,,,,,,,,,,,,,0.25,0.75,,,,,,,,1.0,,1.0,,0.5571375,,0.55365,,,,,,24.75,0.2,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1629234,1610612756,Drew Eubanks,Drew Eubanks,1629234,PHX,2024.0,34,-14,70,67,42.0,21.0,4.0,137,7.0,9.0,1.0,1.0,6.0,6.0,,2.0,,,,,,,,7.0,11.0,,,3.0,17.0,85.0,1.0,1.0,,2.0,6.0,7.0,,,3.0,15.0,14.0,,,,,,,1.0,,,,,,,,,,2.0,1.0,4.0,,4.0,,2.0,,2.0,,1.0,,2.0,,,2.0,2.0,2.0,6.0,,2.0,1.0,3.0,,3.0,1.0,,2.0,,1.0,,1.0,,15.0,42.0,1.0,,1.0,1.0,,,,,0.6363636363636364,1.0,0.8571428571428571,0.6363636363636364,1.0,0.8571428571428571,0.7083333333333334,1.0,0.9375,,0.09090909090909091,,0.5,18.91891891891892,,0.06666666666666667,0.15384615384615385,,0.10714285714285714,,,,,,0.2222222222222222,,0.8181818181818182,0.7777777777777778,0.7777777777777778,1.0,0.18181818181818182,,,,,,,,,,,,,1.0,1.0,0.8571428571428571,1.0,,,0.8181818181818182,,0.6619,0.3948,0.6928857142857143,0.16666666666666666,0.16666666666666666,0.11764705882352941,0.8823529411764706,3.0090909090909093,,0.6,,,,,,,,,,,1.0,,,,0.5,,,,,,,,,,,1.0,1.0,1.0,0.25,1.0,,,,,,,,,,,,,,,,,,True,
201142,1610612756,Kevin Durant,Kevin Durant,201142,PHX,9349.0,156,-57,306,307,115.0,92.0,24.0,613,9.0,14.0,,,6.0,6.0,11.0,19.0,10.0,18.0,4.0,3.0,8.0,1.0,3.0,30.0,51.0,5.0,12.0,25.0,100.0,396.0,,1.0,,,11.0,14.0,1.0,3.0,14.0,39.0,18.0,42.0,12.0,3.0,,8.0,3.0,,9.0,4.0,13.0,4.0,,6.0,2.0,30.0,1.0,11.0,12.0,25.0,1.0,26.0,,2.0,2.0,,5.0,,3.0,3.0,3.0,2.0,8.0,4.0,6.0,8.0,,,,24.0,,31.0,1.0,1.0,12.0,4.0,6.0,,6.0,,39.0,115.0,1.0,3.0,0.3,0.3,0.8,0.4166666666666667,0.3333333333333333,0.4166666666666667,0.5882352941176471,,0.7857142857142857,0.5952380952380952,,0.7352941176470589,0.6346153846153846,,0.75,0.19047619047619047,,,,25.679758308157098,0.625,0.16216216216216217,0.16923076923076924,0.01818181818181818,0.16546762589928057,0.0078125,0.022727272727272728,0.1794871794871795,0.11538461538461539,0.16279069767441862,0.18181818181818182,,0.2222222222222222,0.6428571428571429,0.6428571428571429,0.6666666666666666,0.30158730158730157,0.5789473684210527,0.5789473684210527,0.18181818181818182,0.2857142857142857,0.5555555555555556,0.5555555555555556,0.1,0.06349206349206349,0.12698412698412698,0.375,0.375,0.6666666666666666,,,0.35294117647058826,1.0,0.17647058823529413,0.3333333333333333,0.4126984126984127,0.375,0.521904761904762,0.5099,0.5802029411764706,0.16216216216216217,0.1935483870967742,,0.39,10.278431372549019,25.49166666666667,0.3758169934640523,2.0,,,,,,,,1.0,,2.0,,1.0,,0.3333333333333333,,,0.5,0.5,1.0,,,,,,,5.0,,0.2222222222222222,,1.0,1.0,2.0,0.3333333333333333,,,,,,,,,,,,,,True,
203078,1610612756,Bradley Beal,Bradley Beal,203078,PHX,8072.0,135,-39,267,267,95.0,72.0,21.0,534,5.0,9.0,2.0,2.0,2.0,4.0,1.0,9.0,1.0,6.0,7.0,6.0,14.0,5.0,9.0,7.0,24.0,9.0,21.0,4.0,45.0,332.0,2.0,3.0,2.0,9.0,2.0,8.0,6.0,11.0,,22.0,4.0,10.0,21.0,6.0,2.0,14.0,6.0,1.0,10.0,7.0,17.0,6.0,1.0,5.0,3.0,41.0,1.0,2.0,3.0,5.0,5.0,10.0,3.0,3.0,,3.0,7.0,,5.0,5.0,2.0,2.0,12.0,6.0,8.0,13.0,,,1.0,5.0,,4.0,,,2.0,,1.0,,1.0,,22.0,95.0,3.0,,0.2857142857142857,0.3333333333333333,0.7777777777777778,0.42857142857142855,0.5454545454545454,0.42857142857142855,0.2916666666666667,0.6666666666666666,0.25,0.45555555555555555,0.7,0.5789473684210527,0.4787234042553192,0.75,0.5789473684210527,0.4666666666666667,0.041666666666666664,,0.1111111111111111,20.415224913494807,0.5833333333333334,0.05084745762711865,0.03636363636363636,0.02127659574468085,0.043859649122807015,0.034482758620689655,,,0.08,0.02631578947368421,0.058823529411764705,0.10714285714285714,0.2,0.5555555555555556,0.5555555555555556,0.2,0.2,0.1111111111111111,0.125,1.0,0.13333333333333333,0.16666666666666666,0.16666666666666666,,0.15555555555555556,0.3111111111111111,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.4,1.0,0.21052631578947367,0.5,0.47368421052631576,0.5555555555555556,0.6666666666666666,0.42857142857142855,0.5354433333333334,0.5473166666666667,0.5368157894736841,0.0425531914893617,0.07692307692307693,0.2,0.4888888888888889,8.095833333333335,25.16190476190476,0.35580524344569286,3.0,1.0,2.0,,,1.0,2.0,,2.0,3.0,,,2.0,0.5,,0.043478260869565216,0.06666666666666667,0.42857142857142855,0.42857142857142855,1.0,,,,0.10526315789473684,0.5,,1.0,,0.125,,,,,,1.0,2.0,1.0,2.0,0.2,0.08,0.1111111111111111,0.4,0.5,1.0,,,,True,
203994,1610612756,Jusuf Nurkic,Jusuf Nurkic,203994,PHX,5390.0,90,-38,174,178,34.0,36.0,17.0,352,9.0,15.0,1.0,3.0,,1.0,2.0,5.0,,,,,1.0,,,11.0,20.0,,1.0,5.0,27.0,224.0,2.0,4.0,3.0,7.0,,1.0,,,1.0,1.0,20.0,2.0,,,2.0,1.0,,,6.0,2.0,8.0,1.0,1.0,5.0,1.0,18.0,4.0,8.0,11.0,19.0,12.0,31.0,4.0,5.0,5.0,,3.0,2.0,2.0,2.0,,1.0,5.0,,9.0,14.0,,,,11.0,3.0,9.0,1.0,,4.0,1.0,5.0,2.0,5.0,1.0,1.0,34.0,1.0,1.0,0.9090909090909091,1.0,,,,,0.55,0.5,,0.5238095238095238,0.4,,0.54,0.5,0.25,0.047619047619047616,,,,15.625,0.6,0.22916666666666666,0.26666666666666666,0.11764705882352941,0.24358974358974358,0.13580246913580246,0.11538461538461539,0.28,0.2,0.21739130434782608,0.42857142857142855,0.4,0.7142857142857143,0.6,0.6,1.0,0.23809523809523808,0.4,0.4,0.5,,,,,,0.047619047619047616,,,,0.6,0.3333333333333333,1.0,,,,0.7619047619047619,,0.6160547619047618,0.5619624999999999,0.5065,0.16666666666666666,0.17391304347826086,0.25925925925925924,0.037037037037037035,2.925,25.0,0.19540229885057472,,,,,1.0,,1.0,,,7.0,,,,,,0.14893617021276595,,,,,0.2,,,,,,3.0,,,1.0,,,4.0,0.8,,,1.0,,0.2,0.15,0.125,,,,0.23529411764705882,,,True,
1629006,1610612756,Josh Okogie,Josh Okogie,1629006,PHX,1398.0,23,7,45,44,28.0,27.0,4.0,89,3.0,3.0,1.0,1.0,1.0,1.0,,,,,,1.0,3.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,12.0,54.0,1.0,1.0,,2.0,1.0,1.0,1.0,3.0,2.0,7.0,6.0,,3.0,,,3.0,1.0,,1.0,1.0,2.0,,1.0,1.0,,5.0,,,4.0,4.0,,4.0,,1.0,,1.0,1.0,,,1.0,,1.0,2.0,,2.0,7.0,,,1.0,3.0,,6.0,,,2.0,1.0,,,,,7.0,28.0,2.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.75,1.0,0.625,0.6666666666666666,1.0,0.5833333333333334,0.5,,,,22.448979591836736,0.5,0.23529411764705882,,,0.16666666666666666,,,0.2,0.16666666666666666,,,,0.5,1.0,1.0,1.0,,,,,,,,,,0.5,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.25,1.0,0.75,0.3333333333333333,1.0,0.3333333333333333,0.6628416666666667,0.8915,0.5642874999999999,0.25,0.4,0.16666666666666666,0.5833333333333334,0.8000000000000002,26.633333333333336,0.6222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,True,
1629642,1610612756,Nassir Little,Nassir Little,1629642,PHX,248.0,4,1,7,9,,6.0,,16,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.14285714285714285,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
201569,1610612756,Eric Gordon,Eric Gordon,201569,PHX,5912.0,99,-10,198,197,98.0,87.0,15.0,395,2.0,6.0,1.0,1.0,1.0,4.0,,2.0,,,4.0,6.0,11.0,3.0,5.0,2.0,8.0,6.0,15.0,7.0,29.0,248.0,1.0,3.0,,5.0,1.0,5.0,3.0,6.0,3.0,14.0,2.0,2.0,18.0,,,11.0,6.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,,10.0,,2.0,1.0,3.0,,3.0,,5.0,3.0,2.0,2.0,,2.0,1.0,1.0,,3.0,2.0,3.0,4.0,,,,8.0,1.0,8.0,,,2.0,2.0,1.0,,2.0,,14.0,98.0,,2.0,0.5,0.5,1.0,0.4,0.5,0.4,0.25,0.3333333333333333,0.2,0.4782608695652174,0.625,0.5,0.5370370370370371,0.625,0.5384615384615384,0.6521739130434783,0.125,,0.5,14.018691588785046,0.6666666666666666,0.023255813953488372,0.044444444444444446,,0.03409090909090909,,,0.04,,0.03333333333333333,0.06666666666666667,,0.2608695652173913,0.3333333333333333,0.3333333333333333,0.5,0.08695652173913043,,,,,,,,0.17391304347826086,0.4782608695652174,0.5454545454545454,0.5454545454545454,1.0,0.25,1.0,0.36363636363636365,0.25,0.45454545454545453,0.6,0.9130434782608695,0.5454545454545454,0.586958695652174,0.60565,0.6013772727272727,0.08,0.2,0.1724137931034483,0.4827586206896552,3.4625,26.046666666666667,0.494949494949495,,,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,0.25,1.0,1.0,0.09090909090909091,,,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,True,
