EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTDefRebounds,RecoveredBlocks,DefFTReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,OffThreePtRebounds,FTOffRebounds,Charge Fouls,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,LongMidRangePctAssisted,Offensive Fouls,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,PenaltyFtPoints,PtsPutbacks,Loose Ball Fouls,Charge Fouls Drawn,2pt And 1 Free Throw Trips,BlockedLongMidRange,BlockedShortMidRange,Defensive 3 Seconds Violations,SecondChanceFg2Pct,AtRimPctBlocked,OffAtRimReboundPct,OffShortMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Travels,Offensive Fouls Drawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceAtRimPctAssisted,Blocked3s,BlockedArc3,SecondChanceTurnovers,on,SecondChanceCorner3FGM,HeaveAttempts,SecondChanceCorner3Accuracy
1626156,1610612747,D'Angelo Russell,D'Angelo Russell,1626156,LAL,11081.0,185.0,22,365,361,67.0,77,25.0,726,9.0,11.0,3.0,4.0,2.0,10.0,3.0,8.0,2.0,5.0,1.0,1.0,1.0,12.0,39.0,1.0,3.0,1.0,6.0,14.0,29.0,14.0,44.0,1.0,71.0,397,1.0,4.0,3.0,3.0,4.0,2.0,7.0,12.0,14.0,14.0,30.0,12.0,39.0,12.0,1.0,11.0,10.0,21.0,6.0,4.0,5.0,5.0,1.0,52.0,1.0,9.0,4.0,13.0,1.0,14.0,1.0,4.0,2.0,2.0,5.0,3.0,3.0,4.0,1.0,2.0,9.0,2.0,2.0,6.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,12.0,65.0,1.0,0.5,0.5,0.7142857142857143,0.3181818181818182,0.25,0.2857142857142857,0.3181818181818182,0.4827586206896552,0.75,0.4794520547945205,0.375,0.5454545454545454,0.4797297297297297,0.375,0.5454545454545454,0.6027397260273972,0.034482758620689655,0.1,21.119592875318066,0.5555555555555556,0.039603960396039604,0.012987012987012988,0.0989010989010989,0.06770833333333333,0.006493506493506494,0.09090909090909091,0.06666666666666667,0.07142857142857142,0.12121212121212122,0.04,0.022727272727272728,0.1506849315068493,0.8181818181818182,0.8181818181818182,0.5555555555555556,0.136986301369863,0.2,0.2222222222222222,1.0,0.1095890410958904,0.375,0.375,0.0684931506849315,0.4,0.4,1.0,0.5342465753424658,0.3076923076923077,0.3076923076923077,0.6666666666666666,0.25,0.75,0.3333333333333333,1.0,0.36363636363636365,0.75,0.09090909090909091,1.0,0.5454545454545454,0.16666666666666666,0.7534246575342466,0.3076923076923077,0.5352582191780821,0.6318,0.5710272727272727,0.013513513513513514,0.03333333333333333,0.04225352112676056,0.16901408450704225,7.8517241379310345,25.763636363636365,0.18356164383561643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1627752,1610612747,Taurean Prince,Taurean Prince,1627752,LAL,4739.0,79.0,6,156,157,37.0,34,10.0,313,4.0,6.0,1.0,1.0,2.0,4.0,,1.0,1.0,3.0,,,,3.0,8.0,2.0,3.0,,1.0,6.0,11.0,4.0,11.0,6.0,30.0,168,2.0,3.0,6.0,1.0,2.0,,1.0,2.0,10.0,2.0,12.0,,8.0,3.0,1.0,,1.0,1.0,,1.0,,,,3.0,,4.0,5.0,10.0,,10.0,,1.0,,1.0,1.0,,1.0,,,,1.0,,3.0,5.0,4.0,,6.0,3.0,2.0,2.0,2.0,2.0,35.0,,0.8333333333333334,0.8333333333333334,1.0,0.36363636363636365,0.6666666666666666,,0.36363636363636365,0.5454545454545454,0.5,0.5454545454545454,1.0,0.3333333333333333,0.6,1.0,0.3333333333333333,0.5,0.09090909090909091,0.25,15.568862275449103,1.0,0.125,,0.09090909090909091,0.10714285714285714,,,0.18181818181818182,0.15384615384615385,0.125,,,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.75,0.18181818181818182,0.5,0.6666666666666666,1.0,0.045454545454545456,,,0.13636363636363635,0.3333333333333333,0.3333333333333333,1.0,0.36363636363636365,0.375,0.375,1.0,,1.0,0.6666666666666666,1.0,0.3333333333333333,1.0,,,0.3333333333333333,,0.7727272727272727,0.375,0.5379636363636364,0.507,0.5089333333333333,0.12,0.21428571428571427,0.2,0.06666666666666667,5.3999999999999995,25.181818181818183,0.23717948717948717,1.0,1.0,0.5,0.0625,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1629060,1610612747,Rui Hachimura,Rui Hachimura,1629060,LAL,7216.0,120.0,8,234,234,36.0,51,16.0,468,6.0,11.0,,,1.0,2.0,1.0,3.0,3.0,10.0,1.0,,,1.0,3.0,1.0,1.0,,1.0,8.0,16.0,4.0,13.0,3.0,31.0,260,1.0,2.0,3.0,,1.0,,1.0,,14.0,2.0,12.0,,3.0,1.0,,3.0,1.0,4.0,1.0,,3.0,,,9.0,,3.0,7.0,10.0,3.0,13.0,1.0,,,,1.0,,,1.0,,1.0,2.0,,1.0,6.0,3.0,,6.0,3.0,,,,,36.0,1.0,0.875,0.875,1.0,0.3076923076923077,0.5,,0.3076923076923077,0.5,,0.4827586206896552,0.75,,0.484375,0.75,,0.4482758620689655,,,13.492063492063492,0.5,0.1,,0.057692307692307696,0.08196721311475409,0.019417475728155338,,0.05,0.1,0.05263157894736842,0.07142857142857142,0.058823529411764705,0.3793103448275862,0.5454545454545454,0.5454545454545454,1.0,0.06896551724137931,0.5,0.5,,0.10344827586206896,0.3333333333333333,0.3333333333333333,0.3448275862068966,0.3,0.3,1.0,0.10344827586206896,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,1.0,1.0,,,,,0.5,,0.8275862068965517,0.3333333333333333,0.5924241379310344,0.62655,0.44945,0.09375,0.15789473684210525,0.0967741935483871,,5.637499999999999,23.792307692307688,0.15384615384615385,,,,0.13333333333333333,,2.0,1.0,1.0,0.125,0.04081632653061224,0.02702702702702703,0.08333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1629216,1610612747,Gabe Vincent,Gabe Vincent,1629216,LAL,2046.0,34.0,8,72,68,5.0,14,4.0,140,,,,,,,1.0,1.0,1.0,2.0,,,,,,,,,,1.0,1.0,1.0,2.0,,5.0,72,,,,,,,,,2.0,,3.0,,,,,1.0,,1.0,,,,1.0,,2.0,,1.0,1.0,2.0,1.0,3.0,,,,,1.0,,1.0,1.0,,,2.0,,1.0,2.0,,,,,,,,,5.0,,1.0,1.0,1.0,0.5,,,0.5,1.0,,0.8333333333333334,,,0.8333333333333334,,,0.6666666666666666,,,6.578947368421052,0.5,0.08333333333333333,,0.043478260869565216,0.05714285714285714,0.03571428571428571,,,,0.0625,,,,,,,,,,,0.3333333333333333,1.0,1.0,0.6666666666666666,0.5,0.5,1.0,,,,,,,,,,,,,,,0.6666666666666666,,0.5256,,,,,,,17.7,23.15,0.06944444444444445,,,,0.25,,1.0,,,,0.06666666666666667,0.08333333333333333,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
2544,1610612747,LeBron James,LeBron James,2544,LAL,9649.0,161.0,21,318,312,67.0,67,22.0,630,29.0,40.0,8.0,10.0,7.0,13.0,2.0,4.0,,1.0,,,1.0,7.0,17.0,1.0,1.0,1.0,3.0,38.0,57.0,7.0,18.0,16.0,113.0,345,1.0,1.0,8.0,10.0,13.0,1.0,4.0,29.0,26.0,50.0,18.0,3.0,17.0,7.0,6.0,27.0,8.0,35.0,5.0,3.0,21.0,5.0,1.0,78.0,3.0,13.0,9.0,22.0,4.0,26.0,1.0,9.0,7.0,2.0,7.0,2.0,4.0,7.0,4.0,3.0,14.0,6.0,1.0,8.0,19.0,1.0,20.0,13.0,4.0,2.0,4.0,29.0,65.0,1.0,0.34210526315789475,0.35135135135135137,0.8571428571428571,0.3888888888888889,1.0,0.25,0.3888888888888889,0.6666666666666666,0.7692307692307693,0.6466666666666666,0.625,0.6764705882352942,0.6890243902439024,0.8,0.725,0.24,0.10526315789473684,0.07692307692307693,27.988338192419825,0.5,0.10112359550561797,0.045454545454545456,0.17105263157894737,0.13333333333333333,0.029411764705882353,,0.07407407407407407,0.14285714285714285,0.16363636363636364,0.19047619047619047,0.041666666666666664,0.5333333333333333,0.725,0.8285714285714286,0.3793103448275862,0.17333333333333334,0.5384615384615384,0.5833333333333334,0.2857142857142857,0.05333333333333334,0.5,0.5,0.013333333333333334,,,,0.22666666666666666,0.4117647058823529,0.4117647058823529,0.8571428571428571,,0.25,1.0,1.0,0.5882352941176471,0.8,0.058823529411764705,,0.17647058823529413,0.3333333333333333,0.7733333333333333,0.4117647058823529,0.5756006666666668,0.566425,0.6138794117647058,0.15853658536585366,0.203125,0.07079646017699115,0.25663716814159293,4.856140350877193,26.538888888888888,0.21069182389937108,,2.0,,0.0975609756097561,0.5,1.0,,1.0,,0.014285714285714285,0.019230769230769232,,,,1.0,2.0,1.0,3.0,3.0,6.0,2.0,3.0,2.0,6.0,1.0,1.0,1.0,0.3333333333333333,0.125,0.037037037037037035,0.06451612903225806,0.5,0.5,,,,,,,,,,,,True,,,
1630559,1610612747,Austin Reaves,Austin Reaves,1630559,LAL,7295.0,122.0,23,239,236,49.0,52,15.0,475,6.0,9.0,2.0,2.0,6.0,10.0,2.0,3.0,,3.0,,,2.0,4.0,16.0,,,2.0,4.0,14.0,22.0,4.0,19.0,11.0,51.0,266,,,,6.0,8.0,2.0,6.0,23.0,10.0,18.0,9.0,3.0,16.0,4.0,1.0,9.0,3.0,12.0,2.0,1.0,5.0,2.0,2.0,27.0,1.0,5.0,6.0,11.0,1.0,12.0,,4.0,4.0,,1.0,,1.0,,,,1.0,,,4.0,8.0,,13.0,3.0,3.0,2.0,3.0,19.0,47.0,1.0,0.35714285714285715,0.35714285714285715,0.75,0.21052631578947367,,0.3333333333333333,0.21052631578947367,0.6363636363636364,0.75,0.4878048780487805,,0.6428571428571429,0.5434782608695652,,0.71875,0.4634146341463415,0.045454545454545456,,18.359375,1.0,0.07894736842105263,0.02127659574468085,0.09433962264150944,0.08527131782945736,0.010101010101010102,0.14285714285714285,0.05,0.13043478260869565,0.10526315789473684,0.06666666666666667,,0.21951219512195122,0.6666666666666666,0.75,0.6666666666666666,0.24390243902439024,0.6,0.6,0.16666666666666666,0.07317073170731707,0.6666666666666666,0.6666666666666666,0.07317073170731707,,,,0.3902439024390244,0.25,0.25,0.75,,,,,0.14285714285714285,1.0,0.14285714285714285,,0.2857142857142857,0.5,0.6829268292682927,0.25,0.50064,,0.47604285714285716,0.09090909090909091,0.125,,0.45098039215686275,7.745454545454546,26.873684210526317,0.20502092050209206,,3.0,,0.06060606060606061,1.0,,,,,,,,,,,,,,,5.0,,1.0,,1.0,,1.0,,,0.1111111111111111,,,,,1.0,1.0,2.0,0.05,,,,,,,,True,,,
203076,1610612747,Anthony Davis,Anthony Davis,203076,LAL,9470.0,158.0,19,313,311,60.0,67,20.0,624,25.0,31.0,,,16.0,28.0,4.0,4.0,,1.0,,,,,3.0,,,,1.0,45.0,63.0,,4.0,20.0,110.0,347,,,19.0,2.0,3.0,,1.0,7.0,56.0,34.0,,,3.0,,2.0,11.0,6.0,17.0,6.0,,9.0,1.0,1.0,40.0,9.0,21.0,28.0,50.0,12.0,62.0,4.0,2.0,1.0,1.0,6.0,,2.0,2.0,1.0,4.0,8.0,1.0,8.0,12.0,21.0,,24.0,12.0,7.0,5.0,7.0,7.0,58.0,1.0,0.6222222222222222,0.7,,,,,,0.7142857142857143,0.6666666666666666,0.6716417910447762,0.8,0.5,0.7171052631578947,0.8636363636363636,0.5833333333333334,0.05970149253731343,0.031746031746031744,0.03571428571428571,25.07462686567164,0.75,0.3218390804597701,0.140625,0.27631578947368424,0.3006134969325153,0.09375,,0.36,0.4074074074074074,0.22641509433962265,0.391304347826087,0.2,0.4626865671641791,0.8064516129032258,0.8333333333333334,0.68,0.417910447761194,0.5714285714285714,0.5925925925925926,0.5,0.05970149253731343,1.0,1.0,0.014925373134328358,,,,0.04477611940298507,,,,,,,,,,,,0.25,,0.5223880597014925,,0.5459037313432836,0.5512250000000001,0.44455,0.16216216216216217,0.17142857142857143,0.17272727272727273,0.06363636363636363,5.487301587301587,24.775,0.19169329073482427,1.0,3.0,0.5,0.22857142857142856,0.42857142857142855,3.0,,,,0.046875,0.04081632653061224,0.06666666666666667,0.75,,6.0,7.0,8.0,10.0,3.0,3.0,10.0,,,5.0,,2.0,,0.8,0.03225806451612903,0.18181818181818182,0.15625,0.7,0.8571428571428571,1.0,,2.0,,1.0,1.0,2.0,0.16666666666666666,,,,True,,,
203915,1610612747,Spencer Dinwiddie,Spencer Dinwiddie,203915,LAL,2500.0,42.0,-6,83,84,14.0,21,7.0,167,,1.0,,,,1.0,,,2.0,3.0,,1.0,1.0,,2.0,,,,1.0,,2.0,2.0,5.0,1.0,7.0,86,,,,,,1.0,2.0,3.0,,,6.0,,2.0,,,3.0,1.0,4.0,1.0,,2.0,1.0,,9.0,,2.0,1.0,3.0,1.0,4.0,,2.0,1.0,1.0,1.0,,1.0,,,,1.0,,1.0,5.0,2.0,,4.0,2.0,,,1.0,3.0,14.0,1.0,,,1.0,0.4,,0.5,0.4,,,0.42857142857142855,,0.75,0.3888888888888889,,0.75,0.7142857142857143,,,10.989010989010989,1.0,0.05,,0.08333333333333333,0.06818181818181818,0.02702702702702703,,,0.2,0.05555555555555555,0.16666666666666666,,0.14285714285714285,,,,0.14285714285714285,,,,,,,0.42857142857142855,0.6666666666666666,0.6666666666666666,1.0,0.2857142857142857,,,,,,,,,,0.5,1.0,0.5,,0.8571428571428571,,0.5471357142857143,,0.567225,0.2222222222222222,0.5,,0.42857142857142855,3.85,24.48,0.1686746987951807,,,,,,1.0,,,,0.0625,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,True,,,
1629637,1610612747,Jaxson Hayes,Jaxson Hayes,1629637,LAL,1409.0,23.0,9,45,42,,2,6.0,87,,,,,,2.0,,,,,,,,,,,,,,,2.0,,,1.0,1.0,44,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,2.0,1.0,4.0,5.0,9.0,3.0,12.0,,,,,1.0,,,1.0,,1.0,2.0,,4.0,7.0,2.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,0.16666666666666666,,,,,,9.615384615384615,0.5,0.5,0.1,0.25,0.34615384615384615,0.13636363636363635,,0.6,,0.21428571428571427,0.5,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.40705,,,0.3333333333333333,0.3333333333333333,,,6.6,,,,,,0.4,,2.0,,,,0.16666666666666666,0.1111111111111111,0.3333333333333333,,1.0,,,,1.0,,,,,,,,,,,,0.14285714285714285,,,,,,,,,,,,,,1.0,True,,,
1627752,1610612747,Taurean Prince,Taurean Prince,1627752,LAL,1914.0,32.0,-9,66,68,23.0,21,8.0,134,,,,,1.0,1.0,,,1.0,3.0,1.0,,1.0,,3.0,,1.0,,1.0,1.0,1.0,1.0,6.0,2.0,7.0,79,1.0,2.0,3.0,,,,2.0,2.0,2.0,,,3.0,2.0,,,1.0,1.0,2.0,1.0,,1.0,,,5.0,1.0,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,2.0,4.0,2.0,,2.0,,,,,2.0,23.0,,1.0,1.0,,0.16666666666666666,0.5,,0.2,1.0,,0.35714285714285715,0.75,,0.4375,0.75,0.3333333333333333,0.8571428571428571,,,10.666666666666666,,,0.05263157894736842,0.07142857142857142,0.034482758620689655,0.03125,,,,0.1111111111111111,,,,,,,0.14285714285714285,1.0,1.0,1.0,,,,0.42857142857142855,0.3333333333333333,0.3333333333333333,,0.42857142857142855,,,,0.5,0.5,,,,,0.5,,0.5,,0.8571428571428571,,0.5482166666666667,0.56685,0.61245,,,0.42857142857142855,0.2857142857142857,5.0,27.066666666666666,0.3484848484848485,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,0.1111111111111111,,,,,1.0,,,,1.0,,,,,False,1.0,1.0,1.0
