EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,BadPassSteals,SecondChanceAtRimFGA,OffTwoPtRebounds,StepOutOfBoundsTurnovers,Loose Ball Fouls,Offensive Fouls Drawn,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3FGA,SecondChanceFG3A,Charge Fouls Drawn,OffLongMidRangeReboundPct,SecondChanceCorner3Frequency,SecondChanceAtRimFGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,PtsPutbacks,SelfOReb,BadPassTurnovers,SecondChanceTurnovers,PenaltyTurnovers,2pt And 1 Free Throw Trips,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,OffCorner3ReboundPct,SelfORebPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,SecondChanceFtPoints,Fg3aBlocked,LostBallOutOfBoundsTurnovers,Loose Ball Fouls Drawn,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,HeaveAttempts,Travels,Technical Free Throw Trips,BlockedCorner3,Offensive Fouls,PenaltyCorner3FGM,PenaltyCorner3Accuracy,on,BlockedLongMidRange,LongMidRangePctBlocked,FTOffRebounds,Charge Fouls,DefensiveGoaltends,OffensiveGoaltends,OffFTReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Defensive 3 Seconds Violations
1628983,1610612760,Shai Gilgeous-Alexander,Shai Gilgeous-Alexander,1628983,OKC,5390.0,90,11.0,173,174,57,42.0,24.0,347,5.0,13.0,1.0,4.0,7.0,21.0,7.0,16.0,1.0,1.0,3.0,7.0,1.0,1.0,19.0,50.0,4.0,8.0,19.0,69.0,183,1.0,2.0,2.0,7.0,17.0,1.0,1.0,4.0,21.0,10.0,28.0,3.0,9.0,7.0,3.0,7.0,5.0,7.0,12.0,2.0,5.0,1.0,3.0,1.0,31.0,1.0,7.0,15.0,1.0,23.0,1.0,24.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,7.0,15.0,22.0,9.0,2.0,4.0,1.0,1.0,3.0,1.0,5.0,3.0,21.0,56,2.0,0.2631578947368421,0.2631578947368421,0.25,0.5,1.0,0.5,0.38,0.5,0.4117647058823529,0.43103448275862066,0.5,0.4722222222222222,0.5,0.5,0.5,0.13793103448275862,0.14,0.3076923076923077,0.14285714285714285,34.975369458128085,0.5,0.16666666666666666,0.29411764705882354,0.14583333333333334,0.030303030303030304,0.2222222222222222,0.011363636363636364,0.05555555555555555,0.44,0.1111111111111111,0.25,0.2222222222222222,0.047619047619047616,0.6,0.22413793103448276,0.38461538461538464,0.5555555555555556,0.6,0.3620689655172414,0.3333333333333333,0.3888888888888889,0.14285714285714285,0.27586206896551724,0.4375,0.4375,0.14285714285714285,0.017241379310344827,1.0,1.0,1.0,0.1206896551724138,0.42857142857142855,0.42857142857142855,0.2222222222222222,0.25,0.05555555555555555,1.0,0.3620689655172414,0.42857142857142855,0.490175,0.37929999999999997,0.4786111111111111,0.13432835820895522,0.15254237288135594,0.028985507246376812,0.30434782608695654,9.83,25.062500000000004,0.32947976878612717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1629026,1610612760,Kenrich Williams,Kenrich Williams,1629026,OKC,582.0,10,-8.0,19,20,8,15.0,,39,,,,,,,,1.0,,,,2.0,,,,1.0,,2.0,,,21,,,,,1.0,,,,,,,,,2.0,,,2.0,,2.0,,,1.0,,1.0,4.0,,1.0,1.0,,2.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,0.6666666666666666,,,,15.789473684210526,,,0.3333333333333333,0.2,,0.25,,,,,0.5,0.2,,,,,,,,,,,0.3333333333333333,,,,,,,,0.6666666666666666,,,,,,,0.6666666666666666,,0.44691666666666663,,0.4304,,,,,18.3,25.45,0.42105263157894735,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1629652,1610612760,Luguentz Dort,Luguentz Dort,1629652,OKC,4985.0,83,10.0,164,163,28,18.0,18.0,327,3.0,5.0,1.0,2.0,,2.0,1.0,1.0,1.0,3.0,2.0,7.0,,2.0,4.0,8.0,3.0,10.0,5.0,22.0,177,,1.0,,2.0,3.0,,2.0,4.0,8.0,8.0,,9.0,,7.0,2.0,1.0,5.0,3.0,8.0,1.0,2.0,3.0,1.0,1.0,19.0,,1.0,1.0,1.0,3.0,4.0,7.0,2.0,1.0,1.0,,1.0,1.0,2.0,8.0,12.0,4.0,6.0,2.0,1.0,,,,,,,,8.0,27,1.0,1.0,1.0,1.0,0.3,,0.3,0.5,,0.6666666666666666,0.4722222222222222,,0.4,0.5238095238095238,,0.5714285714285714,0.5555555555555556,0.125,0.2,,12.5,0.5,0.2,0.02040816326530612,0.020833333333333332,,0.020618556701030927,0.05555555555555555,,0.043478260869565216,,,,0.043478260869565216,,0.2777777777777778,0.6,0.75,1.0,0.1111111111111111,,,,0.05555555555555555,1.0,1.0,1.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.3888888888888889,0.2857142857142857,0.2857142857142857,0.4,0.5,0.4,,0.8333333333333334,0.2857142857142857,0.5802055555555555,0.5959,0.61037,0.1,0.2,,0.36363636363636365,4.562499999999999,24.85,0.17073170731707318,1.0,1.0,4.0,1.0,1.0,1.0,0.09523809523809523,0.15789473684210525,0.06666666666666667,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1630198,1610612760,Isaiah Joe,Isaiah Joe,1630198,OKC,1578.0,26,4.0,50,52,12,4.0,3.0,102,2.0,2.0,1.0,1.0,,,2.0,3.0,,1.0,1.0,3.0,,1.0,4.0,5.0,1.0,4.0,,11.0,57,,,,1.0,2.0,,1.0,,2.0,6.0,2.0,3.0,,3.0,1.0,,,2.0,2.0,1.0,1.0,,,,6.0,,1.0,1.0,,2.0,1.0,3.0,1.0,,1.0,,,1.0,1.0,,2.0,3.0,,,,,,,,,,,2.0,12,,0.75,0.75,1.0,0.25,,0.25,0.8,,0.5,0.6111111111111112,,0.3333333333333333,0.6111111111111112,,0.3333333333333333,0.4444444444444444,,,,18.51851851851852,1.0,,0.09090909090909091,0.09090909090909091,,0.09090909090909091,0.05263157894736842,,0.25,,,,0.16666666666666666,,0.2222222222222222,1.0,1.0,0.5,,,,,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.1111111111111111,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,0.6666666666666666,0.3333333333333333,0.5510499999999999,0.60285,0.6133166666666666,,,,0.18181818181818182,11.540000000000001,24.9,0.24,1.0,,1.0,,,,0.1111111111111111,,,1.0,,1.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1630598,1610612760,Aaron Wiggins,Aaron Wiggins,1630598,OKC,9408.0,157,22.0,300,307,68,61.0,34.0,607,13.0,19.0,3.0,4.0,4.0,6.0,,2.0,2.0,10.0,4.0,10.0,,1.0,17.0,27.0,6.0,20.0,10.0,62.0,315,3.0,6.0,12.0,6.0,7.0,,4.0,2.0,14.0,26.0,8.0,18.0,,10.0,4.0,1.0,7.0,3.0,10.0,3.0,,7.0,,,23.0,4.0,12.0,10.0,1.0,23.0,9.0,32.0,6.0,2.0,7.0,2.0,2.0,1.0,9.0,5.0,8.0,8.0,11.0,5.0,1.0,3.0,,,2.0,1.0,3.0,,14.0,67,1.0,0.7647058823529411,0.8125,1.0,0.3,,0.3,0.6296296296296297,0.5,0.8571428571428571,0.5531914893617021,0.6666666666666666,0.5454545454545454,0.5961538461538461,0.6666666666666666,0.5833333333333334,0.425531914893617,0.037037037037037035,0.05263157894736842,,17.88856304985337,0.7777777777777778,0.125,0.10638297872340426,0.14634146341463414,0.06557377049180328,0.125,0.0661764705882353,0.075,0.05128205128205128,0.12195121951219512,0.21428571428571427,0.15217391304347827,0.1388888888888889,,0.40425531914893614,0.6842105263157895,0.7222222222222222,0.6923076923076923,0.1276595744680851,0.6666666666666666,0.6666666666666666,1.0,0.0425531914893617,,,,0.2127659574468085,0.2,0.2,1.0,0.2127659574468085,0.4,0.4,0.36363636363636365,0.75,0.09090909090909091,,0.8297872340425532,0.4,0.5838446808510639,0.632875,0.5619045454545455,0.09803921568627451,0.16129032258064516,0.1935483870967742,0.22580645161290322,4.007407407407407,24.584999999999997,0.22666666666666666,4.0,5.0,5.0,,,1.0,0.06666666666666667,0.06666666666666667,0.03571428571428571,1.0,0.5555555555555556,1.0,3.0,,0.11764705882352941,0.1111111111111111,2.0,3.0,2.0,2.0,2.0,2.0,1.0,6.0,2.0,4.0,1.0,3.0,0.6666666666666666,0.047619047619047616,0.043478260869565216,0.4,0.5,0.2222222222222222,1.0,1.0,0.2727272727272727,,,,,,,,,,,,,,,True,,,,,,,,,,,
1631096,1610612760,Chet Holmgren,Chet Holmgren,1631096,OKC,5839.0,97,23.0,190,195,31,26.0,23.0,385,12.0,16.0,,1.0,3.0,5.0,,1.0,1.0,4.0,2.0,11.0,,1.0,15.0,22.0,3.0,15.0,7.0,46.0,197,7.0,8.0,17.0,,1.0,,2.0,4.0,4.0,16.0,14.0,9.0,,11.0,2.0,2.0,4.0,3.0,7.0,2.0,1.0,4.0,,,17.0,1.0,11.0,7.0,2.0,20.0,9.0,29.0,1.0,1.0,7.0,,1.0,6.0,8.0,6.0,11.0,12.0,10.0,5.0,1.0,6.0,,,3.0,3.0,6.0,3.0,4.0,30,1.0,0.5333333333333333,0.7272727272727273,1.0,0.2,,0.2,0.6818181818181818,0.875,,0.527027027027027,0.875,,0.5609756097560976,0.9444444444444444,0.4,0.40540540540540543,0.09090909090909091,0.125,,22.477064220183486,0.875,0.4,0.11475409836065574,0.22448979591836735,0.02631578947368421,0.16363636363636364,0.10344827586206896,0.043478260869565216,0.043478260869565216,0.18518518518518517,0.09090909090909091,0.3103448275862069,0.1,0.5,0.43243243243243246,0.75,0.8571428571428571,0.4166666666666667,0.13513513513513514,0.6,0.6,1.0,0.02702702702702703,,,,0.10810810810810811,0.25,0.3333333333333333,1.0,0.2972972972972973,0.18181818181818182,0.2,0.3333333333333333,,0.3333333333333333,,0.8378378378378378,0.18181818181818182,0.5748797297297298,0.6286571428571428,0.5008833333333333,0.125,0.2,0.3695652173913043,0.08695652173913043,3.813636363636364,25.053333333333335,0.1631578947368421,,8.0,8.0,,2.0,1.0,0.16326530612244897,0.20833333333333334,0.1875,1.0,1.0,,,,,,7.0,1.0,,,,8.0,1.0,1.0,2.0,,2.0,,,,0.07142857142857142,0.875,0.2857142857142857,,,,0.3333333333333333,3.0,2.0,1.0,2.0,0.13333333333333333,0.25,0.09090909090909091,,,,,,,,True,,,,,,,,,,,
1631114,1610612760,Jalen Williams,Jalen Williams,1631114,OKC,6433.0,107,20.0,204,208,24,20.0,22.0,412,9.0,15.0,,,5.0,10.0,3.0,5.0,2.0,2.0,4.0,7.0,,2.0,17.0,30.0,6.0,9.0,6.0,58.0,220,1.0,4.0,2.0,,,,2.0,3.0,3.0,16.0,18.0,18.0,,6.0,4.0,3.0,15.0,6.0,21.0,4.0,2.0,10.0,2.0,3.0,48.0,1.0,7.0,8.0,1.0,16.0,3.0,19.0,5.0,2.0,7.0,3.0,4.0,5.0,11.0,3.0,6.0,12.0,10.0,4.0,1.0,1.0,,,1.0,,1.0,1.0,2.0,23,,0.47058823529411764,0.5,1.0,0.6666666666666666,,0.75,0.5666666666666667,0.25,,0.6666666666666666,0.25,,0.6627906976744186,0.25,0.3,0.23076923076923078,0.1,,0.3,23.17596566523605,0.6363636363636364,0.2,0.1095890410958904,0.1206896551724138,0.023809523809523808,0.11450381679389313,0.03296703296703297,0.034482758620689655,0.125,0.06060606060606061,0.25,0.06666666666666667,0.17857142857142858,1.0,0.38461538461538464,0.6,0.6,0.5555555555555556,0.2564102564102564,0.5,0.7142857142857143,0.2,0.1282051282051282,0.6,0.6,0.6666666666666666,0.05128205128205128,1.0,1.0,1.0,0.1794871794871795,0.5714285714285714,0.5714285714285714,,,1.0,,0.6153846153846154,0.6666666666666666,0.547475,0.6202666666666666,0.38145,0.09523809523809523,0.12121212121212122,0.034482758620689655,0.05172413793103448,6.223333333333333,27.1,0.11764705882352941,3.0,3.0,2.0,,,,0.04081632653061224,0.08333333333333333,,1.0,0.75,,,,,,1.0,,,,,2.0,1.0,2.0,1.0,1.0,1.0,,,,0.08333333333333333,0.3333333333333333,,,,,,,,,1.0,,,,1.0,1.0,1.0,,,,,True,,,,,,,,,,,
1631119,1610612760,Jaylin Williams,Jaylin Williams,1631119,OKC,3298.0,55,-3.0,103,106,38,35.0,12.0,209,2.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,3.0,4.0,3.0,6.0,3.0,18.0,106,1.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,6.0,4.0,2.0,9.0,,4.0,2.0,1.0,7.0,2.0,9.0,1.0,1.0,3.0,3.0,1.0,20.0,1.0,6.0,6.0,1.0,13.0,1.0,14.0,4.0,1.0,,,1.0,,1.0,1.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,,1.0,,2.0,2.0,6.0,38,1.0,0.6666666666666666,1.0,1.0,0.5,0.5,0.5,0.75,1.0,1.0,0.75,0.8333333333333334,0.8333333333333334,0.75,0.8333333333333334,0.75,0.6,0.25,,1.0,11.111111111111112,,0.25,0.2,0.1935483870967742,0.043478260869565216,0.19672131147540983,0.02040816326530612,,0.14285714285714285,0.23076923076923078,0.3333333333333333,0.25,0.13333333333333333,1.0,0.2,1.0,1.0,0.5,0.1,,,,0.1,1.0,1.0,1.0,0.2,0.5,0.5,1.0,0.4,0.5,0.5,0.3333333333333333,1.0,0.3333333333333333,1.0,0.8,0.5,0.54245,0.5208,0.60985,0.09090909090909091,0.2,0.2777777777777778,0.3333333333333333,5.875,25.116666666666664,0.36893203883495146,3.0,1.0,,,,,,,,1.0,0.3333333333333333,,2.0,1.0,,,1.0,1.0,1.0,2.0,1.0,2.0,,,1.0,,,,0.5,0.16666666666666666,,1.0,,0.6666666666666666,0.5,1.0,0.3333333333333333,,,,,,,,,1.0,,1.0,,,,True,,,,,,,,,,,
1630581,1610612760,Josh Giddey,Josh Giddey,1630581,OKC,3411.0,57,18.0,107,111,20,23.0,14.0,218,4.0,6.0,1.0,2.0,3.0,3.0,1.0,2.0,3.0,6.0,2.0,5.0,,,8.0,11.0,5.0,11.0,,31.0,109,1.0,1.0,2.0,3.0,4.0,,1.0,,6.0,10.0,6.0,15.0,,5.0,2.0,,6.0,4.0,10.0,4.0,,2.0,3.0,1.0,24.0,3.0,2.0,4.0,,6.0,3.0,9.0,,,1.0,2.0,3.0,1.0,4.0,3.0,4.0,2.0,,,,2.0,,,1.0,1.0,2.0,1.0,6.0,20,,0.625,0.7142857142857143,1.0,0.45454545454545453,,0.45454545454545453,0.7272727272727273,1.0,0.75,0.7045454545454546,1.0,0.6,0.7045454545454546,1.0,0.6,0.5,,,,21.13821138211382,0.25,,0.10256410256410256,0.06896551724137931,0.11538461538461539,0.08823529411764706,0.061224489795918366,0.1,0.07142857142857142,0.14285714285714285,,,0.18181818181818182,0.5,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.5,0.13636363636363635,1.0,1.0,0.6666666666666666,0.09090909090909091,0.5,0.5,1.0,0.2727272727272727,0.5,0.5,1.0,0.22727272727272727,0.4,0.4,0.4,0.5,,,0.7727272727272727,0.4,0.5847545454545454,,0.60071,,,0.06451612903225806,0.1935483870967742,5.445454545454544,24.39090909090909,0.18691588785046728,,1.0,,,,,,,,1.0,1.0,,,,,,1.0,1.0,,,,2.0,,,,,,,,0.16666666666666666,,1.0,,,,,0.2,,,,1.0,,,,,,,,1.0,,,True,,,,,,,,,,,
1641717,1610612760,Cason Wallace,Cason Wallace,1641717,OKC,4823.0,80,15.0,148,158,40,38.0,19.0,306,2.0,4.0,1.0,1.0,,2.0,1.0,1.0,2.0,6.0,2.0,5.0,1.0,2.0,3.0,7.0,4.0,11.0,,18.0,152,,1.0,,1.0,2.0,2.0,4.0,,8.0,4.0,2.0,12.0,,5.0,2.0,,,2.0,2.0,1.0,1.0,,,,6.0,1.0,1.0,2.0,,3.0,1.0,4.0,5.0,1.0,1.0,,,,1.0,2.0,5.0,2.0,,,,,,,,,,,8.0,40,,0.6666666666666666,0.6666666666666666,1.0,0.36363636363636365,0.5,0.36363636363636365,0.42857142857142855,,0.5,0.5,,0.6666666666666666,0.5,,0.6666666666666666,0.6111111111111112,,,,11.11111111111111,1.0,,0.0392156862745098,0.02564102564102564,0.03225806451612903,0.03333333333333333,0.013888888888888888,0.05,0.05,0.04,,,0.05263157894736842,,0.2222222222222222,0.5,0.5,1.0,0.1111111111111111,,,,0.05555555555555555,1.0,1.0,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.2777777777777778,0.4,0.4,0.16666666666666666,1.0,0.3333333333333333,0.5,0.8333333333333334,0.4,0.5723444444444445,0.4127,0.5824916666666666,,,,0.4444444444444444,6.085714285714286,24.245454545454546,0.2702702702702703,4.0,,,,1.0,1.0,,,,1.0,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,1.0,0.5,True,,,,,,,,,,,
