EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG2A,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,FoulsDrawn,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,ShortMidRangeFGA,SecondChanceCorner3FGA,FG2M,SecondChanceFG3A,PtsAssisted2s,LiveBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,LiveBallTurnoverPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,SecondChanceCorner3Frequency,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,OffTwoPtRebounds,FTDefRebounds,OffRebounds,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PtsUnassisted3s,ShortMidRangeAssists,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,PenaltyArc3FGM,PenaltyFG3M,Offensive Fouls Drawn,PenaltyFg3Pct,DefCorner3ReboundPct,PenaltyArc3Accuracy,OffThreePtRebounds,OffThreePtReboundPct,OffArc3ReboundPct,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,BlocksRecoveredPct,on,LongMidRangeFGM,Corner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFtPoints,HeaveAttempts,Fg3aBlocked,Corner3Assists,LongMidRangeAssists,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingFoulsDrawn,OffensiveGoaltends,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,Blocked3s,BlockedArc3,BlockedShortMidRange,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,StepOutOfBoundsTurnovers,BlockedCorner3,DefensiveGoaltends,FTOffRebounds,Travels,Transition Take Fouls,OffFTReboundPct,BlockedLongMidRange,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
1628420,1610612750,Monte Morris,Monte Morris,1628420,MIN,704.0,12.0,2.0,24,23,13.0,8.0,2.0,47,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,16.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,10.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,13.0,1.0,0.3333333333333333,0.3333333333333333,0.3,0.3,0.6,19.23076923076923,0.125,0.25,0.16666666666666666,0.25,0.3333333333333333,0.4,0.2,0.4,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,0.6,0.5,0.47968,0.4982333333333333,16.700000000000003,24.733333333333334,0.5416666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629162,1610612750,Jordan McLaughlin,Jordan McLaughlin,1629162,MIN,1081.0,18.0,9.0,38,35,19.0,14.0,4.0,73,,1.0,1.0,,,,2.0,,1.0,2.0,27.0,,1.0,,,,1.0,,1.0,,1.0,2.0,1.0,3.0,4.0,4.0,,,,19.0,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,11.904761904761905,0.3,0.14285714285714285,0.23529411764705882,0.2,0.2,,0.3333333333333333,,,,,1.0,,0.6666666666666666,,0.5817,0.6072,6.45,22.9,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.3333333333333333,0.5,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630568,1610612750,Luka Garza,Luka Garza,1630568,MIN,1109.0,18.0,9.0,39,36,20.0,15.0,4.0,75,,,,2.0,3.0,1.0,7.0,2.0,3.0,21.0,27.0,2.0,1.0,6.0,3.0,2.0,,1.0,1.0,1.0,,3.0,,2.0,3.0,4.0,,,2.0,20.0,1.0,0.6666666666666666,0.6666666666666666,0.9,0.875,0.3,27.906976744186046,0.2,,0.1111111111111111,0.2,,,,0.3,0.6666666666666666,0.6666666666666666,1.0,,0.3333333333333333,0.8,0.6666666666666666,0.5537699999999999,0.5988333333333333,3.4285714285714284,25.46666666666667,0.5128205128205128,4.0,5.0,2.0,,6.0,,8.0,,,,,,,,0.6666666666666666,0.8,0.8571428571428571,,0.3333333333333333,,0.5,0.8,1.0,0.75,0.2,,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,3.0,1.0,0.5,1.0,0.3333333333333333,1.0,0.375,0.14285714285714285,0.2,0.3333333333333333,0.125,0.05555555555555555,0.5,1.0,1.0,0.5,1.0,1.0,0.6666666666666666,0.5,0.6284,0.16666666666666666,0.2222222222222222,0.09523809523809523,0.14285714285714285,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631111,1610612750,Wendell Moore Jr.,Wendell Moore Jr.,1631111,MIN,1109.0,18.0,9.0,39,36,20.0,15.0,4.0,75,1.0,,,1.0,4.0,2.0,3.0,1.0,4.0,7.0,27.0,1.0,2.0,,4.0,1.0,1.0,1.0,2.0,1.0,,5.0,,1.0,2.0,2.0,1.0,1.0,,20.0,,0.25,0.25,0.5,0.5,0.5714285714285714,18.6046511627907,0.1,,0.05555555555555555,,,0.14285714285714285,,0.5714285714285714,0.25,0.25,,,0.6666666666666666,0.7142857142857143,0.25,0.4930785714285714,0.6324,8.633333333333333,26.575,0.5128205128205128,1.0,1.0,1.0,,2.0,,,,,1.0,,1.0,2.0,3.0,,,0.6666666666666666,,0.3333333333333333,,0.14285714285714285,1.0,1.0,,0.14285714285714285,,,,1.0,1.0,1.0,,,,,1.0,,2.0,4.0,,,,1.0,,,,2.0,,1.0,,0.3333333333333333,,0.3333333333333333,,,0.3333333333333333,,,,1.0,1.0,,,,0.3333333333333333,1.0,,,,,0.2857142857142857,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631169,1610612750,Josh Minott,Josh Minott,1631169,MIN,731.0,12.0,5.0,27,25,17.0,7.0,3.0,52,,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,3.0,18.0,2.0,2.0,3.0,2.0,1.0,1.0,,1.0,,1.0,2.0,2.0,1.0,3.0,3.0,,,1.0,17.0,1.0,0.3333333333333333,0.3333333333333333,0.25,0.25,0.5,20.0,0.25,0.2857142857142857,0.2727272727272727,0.3333333333333333,0.2,,0.16666666666666666,0.3333333333333333,0.5,0.5,1.0,0.25,0.25,0.8333333333333334,0.5,0.48999166666666666,0.5118875,4.1000000000000005,24.866666666666664,0.6296296296296297,,2.0,1.0,,,,,,,,,,1.0,2.0,,,,,,,0.3333333333333333,,,,0.16666666666666666,,,,,2.0,,,,,,,,3.0,,,1.0,,,,,,3.0,,,,0.375,,0.375,0.3333333333333333,0.5,,,,,,,,,,0.5,,,,,,1.0,,,,,1.0,1.0,1.0,0.5,0.5,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203933,1610612750,T.J. Warren,T.J. Warren,203933,MIN,279.0,5.0,-2.0,9,8,3.0,8.0,1.0,17,,,,,,,,,,,9.0,,,,,,,,,,,,,,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,0.5,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203937,1610612750,Kyle Anderson,Kyle Anderson,203937,MIN,99.0,2.0,6.0,3,3,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631159,1610612750,Leonard Miller,Leonard Miller,1631159,MIN,405.0,7.0,7.0,15,13,7.0,7.0,2.0,28,,,,,1.0,1.0,,,1.0,,11.0,,1.0,,1.0,,,,,,,,1.0,1.0,3.0,4.0,,,,7.0,,,,,,1.0,5.88235294117647,0.5,0.25,0.3333333333333333,1.0,,,,1.0,,,,,1.0,1.0,,0.5238,0.5238,,24.9,0.4666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,0.3333333333333333,0.3333333333333333,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629638,1610612750,Nickeil Alexander-Walker,Nickeil Alexander-Walker,1629638,MIN,28.0,,,1,1,1.0,1.0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626157,1610612750,Karl-Anthony Towns,Karl-Anthony Towns,1626157,MIN,31307.0,522.0,18.0,1003,993,249.0,221.0,118.0,1996,11.0,21.0,6.0,23.0,62.0,17.0,149.0,30.0,83.0,305.0,1138.0,25.0,23.0,90.0,61.0,23.0,32.0,10.0,42.0,3.0,27.0,94.0,46.0,55.0,109.0,144.0,12.0,7.0,60.0,247.0,1.0,0.3614457831325301,0.36585365853658536,0.5301724137931034,0.578544061302682,0.3577586206896552,25.21891418563923,0.2140077821011673,0.23,0.2210065645514223,0.1721311475409836,0.23448275862068965,0.04741379310344827,0.09051724137931035,0.2672413793103448,0.3709677419354839,0.3770491803278688,1.0,0.125,0.3541666666666667,0.6551724137931034,0.3770491803278688,0.5349640692640694,0.5417893617021277,5.489932885906041,26.262650602409636,0.24825523429710866,45.0,69.0,69.0,2.0,78.0,6.0,102.0,13.0,4.0,27.0,1.0,11.0,21.0,55.0,0.6538461538461539,0.7611940298507462,0.5234899328859061,0.48148148148148145,0.25316455696202533,0.25,0.2974137931034483,0.6521739130434783,0.703125,0.6222222222222222,0.2974137931034483,0.043478260869565216,16.0,25.0,10.0,15.0,28.0,59.0,20.0,40.0,48.0,14.0,15.0,64.0,54.0,22.0,19.0,23.0,8.0,35.0,69.0,31.0,64.0,0.5,0.56,0.4673913043478261,0.5104166666666666,0.4897959183673469,0.5714285714285714,0.12751677852348994,0.07246376811594203,0.42105263157894735,0.08518518518518518,0.07231404958677685,0.078125,0.4057971014492754,0.5,0.7142857142857143,0.5434782608695652,0.64,0.3125,0.6666666666666666,0.5373567567567568,0.12156862745098039,0.18023255813953487,0.15737704918032788,0.2098360655737705,,3.0,14.0,1.0,5.0,7.0,2.0,0.30434782608695654,0.21818181818181817,0.29411764705882354,12.0,0.056074766355140186,0.055944055944055944,3.0,3.0,3.0,1.0,0.3333333333333333,False,5.0,7.0,2.0,1.0,4.0,1.0,5.0,1.0,2.0,7.0,2.0,8.0,5.0,2.0,9.0,3.0,5.0,5.0,1.0,1.0,8.0,3.0,6.0,2.0,3.0,6.0,0.16666666666666666,0.024096385542168676,0.18840579710144928,0.09090909090909091,0.047619047619047616,0.016129032258064516,0.09174311926605505,0.09090909090909091,0.056338028169014086,0.07920792079207921,0.45454545454545453,0.5,0.6,0.3333333333333333,0.35,1.0,0.25,0.08695652173913043,0.25,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,
