EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3Assists,BadPassOutOfBoundsTurnovers,LongMidRangeFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFtPoints,SecondChanceTurnovers,Offensive Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedLongMidRange,NonShootingPenaltyNonTakeFoulsDrawn,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,LongMidRangePctBlocked,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,SelfOReb,Charge Fouls,SelfORebPct,HeaveAttempts,Loose Ball Fouls Drawn,Arc3PctBlocked,SecondChanceAtRimPctAssisted,on,Defensive 3 Seconds Violations
1626162,1610612755,Kelly Oubre Jr.,Kelly Oubre Jr.,1626162,PHI,12426.0,207,25.0,388,388,102.0,100,47.0,776,17.0,25.0,2.0,4.0,4.0,4.0,4.0,9.0,1.0,4.0,7.0,2.0,3.0,5.0,15.0,1.0,1.0,1.0,2.0,21.0,35.0,9.0,22.0,6.0,75.0,465,2.0,5.0,1.0,1.0,7.0,4.0,8.0,3.0,5.0,1.0,18.0,30.0,12.0,24.0,3.0,4.0,15.0,5.0,8.0,9.0,1.0,10.0,1.0,6.0,2.0,1.0,21.0,4.0,4.0,7.0,4.0,2.0,13.0,8.0,21.0,10.0,3.0,7.0,4.0,3.0,3.0,1.0,1.0,1.0,7.0,1.0,15.0,23.0,1.0,11.0,1.0,1.0,9.0,1.0,5.0,6.0,1.0,1.0,3.0,3.0,7.0,3.0,1.0,18.0,100.0,1.0,0.7142857142857143,0.7894736842105263,0.8888888888888888,0.4090909090909091,1.0,0.6,0.4090909090909091,0.6,0.4,0.5,0.6052631578947368,0.5833333333333334,0.6538461538461539,0.6147540983606558,0.5833333333333334,0.6428571428571429,0.38596491228070173,0.22857142857142856,0.24,0.2222222222222222,15.454545454545453,0.5714285714285714,0.125,0.034782608695652174,0.041237113402061855,0.0875,0.04938271604938271,0.05641025641025641,0.0449438202247191,0.022222222222222223,0.058823529411764705,0.05555555555555555,0.04411764705882353,0.07692307692307693,0.027777777777777776,0.041666666666666664,0.03225806451612903,0.07575757575757576,0.14285714285714285,0.42857142857142855,0.43859649122807015,0.68,0.8947368421052632,0.6470588235294118,0.15789473684210525,0.4444444444444444,0.5714285714285714,1.0,0.017543859649122806,0.12280701754385964,0.5714285714285714,0.5714285714285714,0.75,0.2631578947368421,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.5,0.16666666666666666,1.0,1.0,0.3076923076923077,1.0,0.23076923076923078,0.6666666666666666,0.15384615384615385,0.5,0.8245614035087719,0.3333333333333333,0.6128456140350876,0.556,0.6005038461538462,0.08196721311475409,0.1282051282051282,0.09333333333333334,0.24,2.862857142857143,25.34090909090909,0.26288659793814434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1626166,1610612755,Cameron Payne,Cameron Payne,1626166,PHI,2689.0,45,-19.0,87,82,22.0,29,12.0,169,,3.0,,,,1.0,1.0,2.0,1.0,,1.0,,1.0,5.0,11.0,,1.0,2.0,4.0,1.0,6.0,5.0,12.0,,17.0,104,,,,1.0,,,2.0,2.0,5.0,,6.0,,2.0,6.0,9.0,,11.0,5.0,2.0,3.0,2.0,5.0,1.0,1.0,2.0,,12.0,,,2.0,,2.0,4.0,,4.0,1.0,,1.0,1.0,,1.0,,1.0,,2.0,,1.0,8.0,,1.0,1.0,,,,,3.0,,,1.0,2.0,3.0,2.0,,6.0,22.0,,,,0.4,0.4166666666666667,,0.4,0.4166666666666667,0.16666666666666666,,,0.4722222222222222,,0.42857142857142855,0.4722222222222222,,0.42857142857142855,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,19.801980198019802,0.5,0.4,,,0.14285714285714285,,0.046511627906976744,,,,,,,,,,0.09090909090909091,0.3333333333333333,0.6666666666666666,0.16666666666666666,,,,0.1111111111111111,0.5,1.0,,0.05555555555555555,0.05555555555555555,,,,0.6111111111111112,0.45454545454545453,0.45454545454545453,0.4,,,1.0,,,0.14285714285714285,,0.14285714285714285,,0.5714285714285714,0.5,0.8333333333333334,0.45454545454545453,0.5115111111111111,0.5268,0.49772857142857146,,,,0.35294117647058826,6.883333333333334,26.675,0.25287356321839083,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1630178,1610612755,Tyrese Maxey,Tyrese Maxey,1630178,PHI,16049.0,267,-8.0,504,498,116.0,135,64.0,1002,30.0,57.0,,,7.0,13.0,8.0,17.0,9.0,4.0,6.0,,1.0,18.0,49.0,1.0,3.0,4.0,11.0,44.0,83.0,22.0,55.0,25.0,179.0,603,1.0,2.0,2.0,5.0,11.0,10.0,19.0,4.0,12.0,14.0,46.0,30.0,58.0,39.0,27.0,,49.0,18.0,10.0,20.0,21.0,41.0,13.0,9.0,4.0,7.0,103.0,1.0,,11.0,18.0,1.0,30.0,1.0,31.0,5.0,4.0,1.0,9.0,4.0,4.0,3.0,5.0,,13.0,4.0,8.0,16.0,,24.0,,1.0,28.0,4.0,9.0,1.0,1.0,1.0,,,2.0,2.0,,42.0,114.0,3.0,0.3409090909090909,0.3409090909090909,0.5909090909090909,0.4,0.4,0.3333333333333333,0.4,0.5301204819277109,0.5,0.5263157894736842,0.5579710144927537,0.5714285714285714,0.5161290322580645,0.5966666666666667,0.6111111111111112,0.6052631578947368,0.39855072463768115,0.12048192771084337,0.14035087719298245,0.11764705882352941,28.07625649913345,0.6923076923076923,0.05555555555555555,0.11688311688311688,,0.10891089108910891,0.008928571428571428,0.11372549019607843,0.004098360655737705,,,,0.011111111111111112,,0.09259259259259259,0.109375,0.16666666666666666,0.0875,0.19047619047619047,1.0,0.41304347826086957,0.5263157894736842,0.6122448979591837,0.26666666666666666,0.12318840579710146,0.47058823529411764,0.5333333333333333,0.25,0.06521739130434782,0.043478260869565216,0.6666666666666666,0.6666666666666666,1.0,0.35507246376811596,0.3673469387755102,0.3673469387755102,0.5,,,0.42857142857142855,0.3333333333333333,1.0,0.41935483870967744,0.5384615384615384,0.03225806451612903,,0.3548387096774194,0.36363636363636365,0.8115942028985508,0.3673469387755102,0.5714927536231885,0.47122,0.5707725806451612,0.06993006993006994,0.10227272727272728,0.061452513966480445,0.2569832402234637,5.0530120481927705,26.43818181818182,0.23015873015873015,8.0,,6.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,7.0,1.0,4.0,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.2857142857142857,0.5,1.0,0.01818181818181818,,,,,,,,,,,,True,
1630194,1610612755,Paul Reed,Paul Reed,1630194,PHI,2519.0,42,-43.0,78,80,23.0,21,16.0,158,4.0,6.0,3.0,4.0,1.0,1.0,,2.0,1.0,,,,,,,,,,,4.0,9.0,,,,8.0,105,3.0,4.0,,,6.0,1.0,1.0,,,,2.0,2.0,6.0,,,4.0,,,3.0,2.0,,2.0,,,,2.0,4.0,1.0,8.0,,6.0,,6.0,9.0,15.0,1.0,,1.0,1.0,,2.0,1.0,1.0,,3.0,,1.0,7.0,1.0,,,,,,,3.0,,,2.0,1.0,3.0,1.0,,2.0,23.0,3.0,0.25,0.5,,,,,,0.4444444444444444,0.75,1.0,0.4444444444444444,0.75,1.0,0.4444444444444444,0.75,1.0,,0.3333333333333333,0.16666666666666666,0.5,12.5,0.3333333333333333,,0.2222222222222222,0.24242424242424243,,0.041666666666666664,0.15384615384615385,0.15789473684210525,0.23529411764705882,0.3333333333333333,,0.058823529411764705,,0.16666666666666666,0.25,0.2857142857142857,,,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.8,0.25,0.2222222222222222,,,,0.1111111111111111,,,,,,,,,1.0,0.75,,,,1.0,1.0,,,,,0.6666666666666666,,0.5845555555555557,0.6778500000000001,0.8257,,,0.75,0.25,4.666666666666667,,0.2948717948717949,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,True,
201587,1610612755,Nicolas Batum,Nicolas Batum,201587,PHI,8767.0,146,-28.0,288,279,95.0,119,41.0,567,1.0,5.0,1.0,4.0,,,,,1.0,2.0,10.0,,4.0,6.0,9.0,,1.0,3.0,3.0,2.0,6.0,8.0,19.0,5.0,33.0,343,1.0,4.0,,2.0,3.0,1.0,1.0,3.0,7.0,3.0,14.0,2.0,2.0,24.0,,2.0,9.0,6.0,1.0,2.0,3.0,5.0,1.0,2.0,,,13.0,1.0,7.0,7.0,9.0,4.0,20.0,8.0,28.0,1.0,1.0,,3.0,3.0,2.0,,,,5.0,2.0,6.0,12.0,1.0,4.0,,,8.0,,2.0,5.0,,,2.0,2.0,5.0,1.0,,14.0,93.0,1.0,0.5,1.0,1.0,0.42105263157894735,,0.42857142857142855,0.42105263157894735,0.3333333333333333,0.25,1.0,0.56,0.16666666666666666,0.6875,0.5689655172413793,0.21428571428571427,0.7,0.76,0.16666666666666666,0.2,,10.179640718562874,0.6,0.36363636363636365,0.10344827586206896,0.0875,0.14285714285714285,0.015625,0.11764705882352941,0.05555555555555555,0.11904761904761904,0.08695652173913043,,0.02127659574468085,,0.08823529411764706,0.08823529411764706,0.15789473684210525,0.2,,0.2,0.2,0.2,0.25,,,,,,0.04,0.4,0.2,0.2222222222222222,1.0,0.36,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.25,0.16666666666666666,,,,,0.5,,0.375,1.0,0.96,0.6666666666666666,0.556936,0.573575,0.5428937500000001,0.07407407407407407,0.25,0.09090909090909091,0.42424242424242425,3.766666666666667,24.557894736842105,0.3298611111111111,2.0,2.0,1.0,,1.0,1.0,3.0,,,,2.0,1.0,2.0,1.0,1.0,1.0,0.16666666666666666,,,,,1.0,0.05263157894736842,0.1,,,,,,,,True,
202699,1610612755,Tobias Harris,Tobias Harris,202699,PHI,12307.0,205,-14.0,378,376,50.0,72,48.0,754,8.0,12.0,1.0,1.0,,,3.0,10.0,5.0,6.0,10.0,,,,7.0,,1.0,,1.0,13.0,27.0,6.0,17.0,4.0,48.0,456,1.0,2.0,1.0,3.0,7.0,,,,1.0,2.0,2.0,14.0,12.0,18.0,,2.0,7.0,,2.0,3.0,6.0,9.0,4.0,1.0,,2.0,24.0,4.0,3.0,11.0,19.0,2.0,32.0,7.0,39.0,1.0,,1.0,1.0,1.0,2.0,,,,3.0,,5.0,10.0,,2.0,,,4.0,,1.0,2.0,,,1.0,1.0,2.0,2.0,,2.0,48.0,2.0,0.5384615384615384,0.5833333333333334,1.0,0.35294117647058826,0.3333333333333333,,0.35294117647058826,0.48148148148148145,0.5,,0.5,0.5,,0.5217391304347826,0.5833333333333334,0.5,0.38636363636363635,0.07407407407407407,0.08333333333333333,0.1,11.342592592592592,0.3333333333333333,0.2,0.1557377049180328,0.030303030303030304,0.13580246913580246,0.047058823529411764,0.1477832512315271,0.03804347826086957,0.04,0.03125,,0.05714285714285714,,0.09523809523809523,0.16981132075471697,0.2222222222222222,0.13846153846153847,0.125,1.0,0.2727272727272727,0.6666666666666666,0.7272727272727273,0.75,0.22727272727272727,0.3,0.3333333333333333,0.3333333333333333,0.11363636363636363,0.22727272727272727,0.6,0.6,1.0,0.1590909090909091,,,,0.2,1.0,0.2,,,,,,,1.0,,0.6590909090909091,,0.5546522727272726,0.5220666666666666,0.564,0.022222222222222223,0.03571428571428571,0.14583333333333334,0.041666666666666664,7.314814814814815,24.552941176470586,0.13227513227513227,2.0,,2.0,1.0,2.0,2.0,,,,,1.0,,1.0,0.4,0.4,,0.4,0.5,1.0,,,,,,1.0,2.0,0.043478260869565216,,,,,True,
203954,1610612755,Joel Embiid,Joel Embiid,203954,PHI,13431.0,224,38.0,420,413,89.0,111,48.0,833,13.0,27.0,3.0,8.0,2.0,6.0,9.0,26.0,33.0,,1.0,,,12.0,34.0,1.0,3.0,2.0,10.0,42.0,86.0,12.0,35.0,60.0,180.0,491,7.0,16.0,1.0,3.0,28.0,3.0,12.0,2.0,10.0,14.0,26.0,50.0,34.0,36.0,,4.0,32.0,12.0,13.0,16.0,14.0,30.0,12.0,11.0,2.0,3.0,74.0,4.0,13.0,14.0,25.0,1.0,40.0,17.0,57.0,7.0,3.0,4.0,8.0,3.0,15.0,1.0,5.0,,23.0,3.0,8.0,19.0,1.0,50.0,,,71.0,7.0,36.0,6.0,,,4.0,2.0,6.0,2.0,,26.0,88.0,2.0,0.5952380952380952,0.625,1.0,0.34285714285714286,0.3333333333333333,0.2,0.36363636363636365,0.4883720930232558,0.4375,0.25,0.49586776859504134,0.4473684210526316,0.2727272727272727,0.5882352941176471,0.56,0.43333333333333335,0.2892561983471074,0.1511627906976744,0.2962962962962963,0.07692307692307693,37.05263157894737,0.34782608695652173,0.06666666666666667,0.1984126984126984,0.13131313131313133,0.1590909090909091,0.04597701149425287,0.1822429906542056,0.0913978494623656,0.16666666666666666,0.06451612903225806,0.15,0.027777777777777776,0.13333333333333333,0.2619047619047619,0.14545454545454545,0.20689655172413793,0.19718309859154928,,0.3333333333333333,0.2231404958677686,0.48148148148148145,0.6842105263157895,0.6153846153846154,0.21487603305785125,0.34615384615384615,0.375,0.3333333333333333,0.2727272727272727,0.008264462809917356,,,,0.2809917355371901,0.35294117647058826,0.375,1.0,0.42105263157894735,0.375,0.15789473684210525,0.3333333333333333,1.0,0.2727272727272727,0.3333333333333333,,,0.45454545454545453,0.2,0.512396694214876,0.375,0.50695756302521,0.5068346153846155,0.49783499999999997,0.24,0.3130434782608696,0.15555555555555556,0.14444444444444443,9.467441860465115,28.065714285714286,0.2119047619047619,2.0,9.0,20.0,,,11.0,1.0,3.0,,,3.0,,3.0,0.6060606060606061,0.6666666666666666,0.7,,,,,0.09090909090909091,2.0,0.05714285714285714,,5.0,1.0,0.10638297872340426,2.0,1.0,0.058823529411764705,0.3333333333333333,True,
1627741,1610612755,Buddy Hield,Buddy Hield,1627741,PHI,2341.0,39,-7.0,73,73,18.0,9,16.0,146,1.0,3.0,1.0,2.0,,1.0,,,1.0,2.0,4.0,1.0,2.0,2.0,6.0,,,1.0,3.0,1.0,4.0,4.0,10.0,2.0,16.0,92,1.0,2.0,,1.0,2.0,,1.0,2.0,5.0,2.0,8.0,2.0,,12.0,,,6.0,2.0,,,1.0,1.0,1.0,,,,3.0,1.0,,,,1.0,1.0,1.0,2.0,,,,,,1.0,1.0,,,1.0,,1.0,3.0,,1.0,,,2.0,,1.0,1.0,,,1.0,,1.0,1.0,,8.0,17.0,,1.0,1.0,1.0,0.4,,0.4,0.4,0.25,0.5,,0.5,0.3333333333333333,0.5,0.5333333333333333,0.3333333333333333,0.5714285714285714,0.7142857142857143,,,,17.02127659574468,,1.0,,,,0.045454545454545456,,0.020833333333333332,,,,0.058823529411764705,,,,,,,1.0,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,,,,,0.07142857142857142,0.2857142857142857,0.5,0.5,1.0,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.5,,,,0.16666666666666666,,0.3333333333333333,0.5,0.5,0.3333333333333333,0.9285714285714286,0.3333333333333333,0.5659678571428571,0.597625,0.5342333333333332,0.06666666666666667,0.2,0.125,0.5,5.6000000000000005,24.64,0.2465753424657534,,,,,1.0,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,1.0,True,
1629001,1610612755,De'Anthony Melton,De'Anthony Melton,1629001,PHI,219.0,4,,8,8,7.0,8,,16,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
200768,1610612755,Kyle Lowry,Kyle Lowry,200768,PHI,9497.0,158,16.0,296,293,58.0,71,28.0,589,2.0,3.0,,1.0,,,,2.0,3.0,4.0,5.0,1.0,1.0,3.0,17.0,,1.0,1.0,7.0,3.0,8.0,7.0,22.0,12.0,39.0,346,,1.0,,1.0,2.0,1.0,3.0,2.0,8.0,5.0,13.0,2.0,4.0,21.0,,,16.0,3.0,1.0,11.0,12.0,23.0,6.0,6.0,,5.0,58.0,3.0,2.0,8.0,4.0,2.0,14.0,5.0,19.0,6.0,4.0,2.0,3.0,3.0,1.0,,,,4.0,1.0,9.0,21.0,3.0,13.0,1.0,1.0,15.0,1.0,2.0,4.0,,,2.0,2.0,4.0,,,13.0,58.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3181818181818182,,0.25,0.3333333333333333,0.375,,0.3333333333333333,0.45,,0.36363636363636365,0.5416666666666666,0.25,0.43333333333333335,0.7333333333333333,0.125,0.3333333333333333,,12.195121951219512,0.75,0.18181818181818182,0.04878048780487805,0.03125,0.1095890410958904,0.046875,0.07741935483870968,0.0390625,,0.04,0.08333333333333333,0.05660377358490566,,0.08695652173913043,0.043478260869565216,,0.0847457627118644,0.21428571428571427,,0.1,0.6666666666666666,1.0,0.5,0.06666666666666667,,,,0.1,0.16666666666666666,0.8,0.8,1.0,0.5666666666666667,0.17647058823529413,0.17647058823529413,1.0,0.5,,0.5,,,,,0.09090909090909091,1.0,0.6363636363636364,0.14285714285714285,0.8333333333333334,0.1875,0.5311086206896553,0.563025,0.44079499999999994,0.12121212121212122,0.2222222222222222,0.05128205128205128,0.3333333333333333,9.3875,26.38181818181818,0.19594594594594594,6.0,1.0,1.0,,,2.0,,,,2.0,3.0,,3.0,0.3333333333333333,0.3333333333333333,,,,,0.08333333333333333,,,,,3.0,,0.17647058823529413,1.0,1.0,,,True,
