EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,Fouls,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,SecondChanceOffPoss,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,ShootingFouls,FoulsDrawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFG2M,PenaltyFG2A,PtsUnassisted2s,Fg2aBlocked,ShortMidRangeAssists,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,PenaltyTurnovers,PenaltyFg2Pct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,LongMidRangeFGM,LongMidRangeFGA,FTOffRebounds,FTDefRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,BlockedShortMidRange,DefFTReboundPct,OffFTReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3FGA,LongMidRangeAssists,Loose Ball Fouls,Corner3Frequency,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtAssists,Arc3Assists,Corner3Assists,Offensive Fouls,Blocked3s,BlockedArc3,RecoveredBlocks,AtRimPctBlocked,BlocksRecoveredPct,on,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,PtsPutbacks,OffThreePtRebounds,SelfOReb,Travels,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,OffThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,HeaveAttempts,BlockedCorner3,DefensiveGoaltends,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,Charge Fouls Drawn,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,3SecondViolations,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,Transition Take Fouls Drawn,BlockedLongMidRange,Defensive 3 Seconds Violations,Corner3PctBlocked
1629614,1610612754,Andrew Nembhard,Andrew Nembhard,1629614,IND,114.0,2,-5.0,4,4,4,4,8,5.0,1.0,4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630188,1610612754,Jalen Smith,Jalen Smith,1630188,IND,1200.0,20,-20.0,41,40,25,31,81,48.0,2.0,25,0.6097560975609756,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,11.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.3333333333333333,1.5,1.5,0.8333333333333334,1.0,0.6666666666666666,0.6666666666666666,13.953488372093023,0.2222222222222222,0.08333333333333333,0.2222222222222222,0.2222222222222222,0.06666666666666667,0.25,0.3333333333333333,0.2,0.2857142857142857,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.45586666666666664,0.4665,0.4665,0.4,0.6666666666666666,0.36363636363636365,0.36363636363636365,5.3,26.299999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631112,1610612754,Kendall Brown,Kendall Brown,1631112,IND,1473.0,25,-20.0,50,49,34,40,99,54.0,2.0,34,0.68,1.0,,3.0,,,,,,,2.0,6.0,,,,4.0,,,,,,,,2.0,2.0,,,,,2.0,2.0,1.0,4.0,,2.0,1.0,3.0,,3.0,,,,,3.0,1.0,,,,,,1.0,1.0,1.0,2.0,,0.5,0.5,,,,,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,17.307692307692307,0.1,,0.2,0.15,,,,0.16666666666666666,0.125,0.5,,,,,,,,,,,,0.5,,0.4933666666666667,,0.5296,,,,0.5,5.3,,2.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0,1.0,3.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,1.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641716,1610612754,Jarace Walker,Jarace Walker,1641716,IND,1276.0,21,-18.0,43,42,33,35,85,46.0,2.0,33,0.7674418604651163,1.0,1.0,1.0,,2.0,,,,2.0,2.0,6.0,,2.0,1.0,5.0,,,,,,2.0,,2.0,2.0,,,2.0,,3.0,3.0,2.0,6.0,,,,1.0,1.0,2.0,2.0,,2.0,,5.0,1.0,1.0,2.0,,1.0,,1.0,,1.0,2.0,1.0,0.5,0.5,,,,,,0.3333333333333333,0.25,,0.16666666666666666,0.2777777777777778,,0.16666666666666666,0.25,31.11111111111111,,,,,,,,,,0.125,1.0,1.0,,0.25,,,,,,0.3333333333333333,,0.25,,0.41183125,,0.4017916666666667,0.1111111111111111,0.14285714285714285,,0.4,17.933333333333334,25.0,,,,,1.0,4.0,2.0,,1.0,3.0,1.0,2.0,4.0,0.25,,,0.6,,,,,,,,1.0,5.0,1.0,1.0,2.0,2.0,1.0,0.25,0.3333333333333333,0.625,0.2,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203926,1610612754,Doug McDermott,Doug McDermott,203926,IND,1312.0,22,-21.0,45,45,29,36,90,52.0,2.0,29,0.6444444444444445,1.0,1.0,2.0,,,,,,,1.0,2.0,,1.0,,2.0,,,,,,,,2.0,2.0,,,,,1.0,1.0,,2.0,,,,,,,,,,,1.0,1.0,,,,,,,,,2.0,,1.0,1.0,,,,,,0.5,0.3333333333333333,,0.5,0.3333333333333333,,0.5,0.3333333333333333,8.51063829787234,,,,,,,,,,0.6666666666666666,0.5,0.5,1.0,,,,,,,,,0.3333333333333333,,0.45025000000000004,,0.4233,,,,1.0,7.9,24.6,,,,,1.0,2.0,,,,1.0,1.0,,,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630167,1610612754,Obi Toppin,Obi Toppin,1630167,IND,88.0,1,1.0,3,3,3,3,6,2.0,,3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641767,1610612754,Ben Sheppard,Ben Sheppard,1641767,IND,402.0,7,-2.0,14,14,10,14,28,11.0,,10,0.7142857142857143,,,,,,,,,,,,1.0,1.0,1.0,4.0,,,,,1.0,1.0,,3.0,,3.0,,,,,,,,,2.0,,2.0,,2.0,1.0,,,,,,1.0,2.0,,1.0,,,,,3.0,,,,1.0,1.0,,1.0,1.0,,1.5,,1.5,1.0,,1.5,1.0,14.285714285714285,,,0.6666666666666666,0.3333333333333333,,,,,0.6666666666666666,,,,,,,,,,,,,1.0,,0.5583,,0.5583,0.5,1.0,,0.75,,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204456,1610612754,T.J. McConnell,T.J. McConnell,204456,IND,229.0,4,1.0,7,6,5,4,13,5.0,,5,0.7142857142857143,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.285714285714285,,,,,,,,,,1.0,,,,,,,,,,,,,,0.4065,,,,,,,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630543,1610612754,Isaiah Jackson,Isaiah Jackson,1630543,IND,1211.0,20,-17.0,41,40,25,31,81,47.0,5.0,25,0.6097560975609756,1.0,,,,,,,,,3.0,5.0,,,1.0,7.0,,,,,,,1.0,7.0,6.0,,,,,,,,,,2.0,1.0,5.0,,5.0,1.0,1.0,1.0,,1.0,4.0,1.0,2.0,,1.0,,1.0,,2.0,7.0,,1.0,1.0,,,,,,0.6,0.6,,0.75,0.5833333333333334,,0.7,,16.27906976744186,0.1111111111111111,,0.25,0.17647058823529413,,,,0.2,0.2857142857142857,,,,,,,,,,,,,1.0,,0.64698,,0.686025,0.16666666666666666,0.16666666666666666,,1.0,2.2,,3.0,5.0,3.0,4.0,3.0,4.0,,1.0,,,,,,0.75,0.2,,,,1.0,0.6,0.75,1.0,1.0,0.75,,,,2.0,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.2,0.5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201949,1610612754,James Johnson,James Johnson,201949,IND,60.0,1,1.0,2,2,2,2,4,,,2,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,2.0,,1.0,,,,,1.0,,,,,,,,,,,,,0.5,,0.5,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626167,1610612754,Myles Turner,Myles Turner,1626167,IND,33009.0,550,55.0,1052,1048,181,220,2100,1277.0,44.0,179,0.1720532319391635,112.0,22.0,36.0,31.0,73.0,5.0,7.0,1.0,10.0,67.0,119.0,39.0,86.0,38.0,289.0,5.0,7.0,3.0,44.0,5.0,14.0,8.0,33.0,102.0,114.0,3.0,73.0,31.0,20.0,36.0,13.0,88.0,15.0,41.0,43.0,87.0,26.0,113.0,8.0,7.0,22.0,3.0,33.0,19.0,41.0,50.0,,24.0,1.0,24.0,20.0,25.0,33.0,1.0,0.7611940298507462,0.8947368421052632,0.9743589743589743,0.45348837209302323,0.7142857142857143,0.35714285714285715,0.45348837209302323,0.5630252100840336,0.6121951219512195,0.7884615384615384,0.5,0.6393805309734514,0.8148148148148148,0.5689655172413793,0.4195121951219512,21.81971356360573,0.1519434628975265,0.06437768240343347,0.1774891774891775,0.16342412451361868,0.05128205128205128,0.05263157894736842,0.15,0.16379310344827586,0.1813186813186813,0.17560975609756097,0.6111111111111112,0.6666666666666666,0.8636363636363636,0.35609756097560974,0.4246575342465753,0.4246575342465753,0.967741935483871,0.2692307692307692,0.7142857142857143,0.4,0.1,0.7024390243902439,0.4246575342465753,0.5414060975609757,0.5175224999999999,0.546306,0.10714285714285714,0.17391304347826086,0.1522491349480969,0.11418685121107267,7.3126050420168065,26.0953488372093,36.0,58.0,4.0,8.0,5.0,11.0,32.0,8.0,4.0,11.0,5.0,6.0,3.0,0.45454545454545453,0.06722689075630252,0.08333333333333333,0.3333333333333333,0.16326530612244897,0.28292682926829266,0.6206896551724138,0.6792452830188679,0.6666666666666666,0.32,0.5,9.0,25.0,2.0,3.0,1.0,6.0,4.0,0.13636363636363635,0.07142857142857142,0.12195121951219512,0.36,0.36,0.8888888888888888,13.0,3.0,3.0,0.06341463414634146,8.0,4.0,4.0,0.6153846153846154,0.6153846153846154,1.0,0.16,1.0,16.0,14.0,2.0,9.0,1.0,1.0,13.0,0.08620689655172414,0.52,False,11.0,14.0,13.0,19.0,20.0,9.0,5.0,2.0,5.0,1.0,1.0,1.0,5.0,1.0,1.0,0.6842105263157895,0.03829787234042553,0.06976744186046512,0.06666666666666667,0.043478260869565216,0.0196078431372549,0.13432835820895522,0.054945054945054944,0.5384615384615384,0.7857142857142857,1.0,,,,,,,,,,,,,,,,,,,,,
