EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PtsPutbacks,HeaveMakes,HeaveAttempts,Corner3Assists,BadPassTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,BlockedLongMidRange,DefensiveGoaltends,OffShortMidRangeReboundPct,SecondChanceFtPoints,PtsUnassisted3s,FTOffRebounds,Charge Fouls,Blocked3s,BlockedCorner3,OffensiveGoaltends,OffFTReboundPct,Fg3aBlocked,Transition Take Fouls,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,Technical Free Throw Trips,LongMidRangePctBlocked,BlockedArc3,on,Corner3PctBlocked
1628384,1610612752,OG Anunoby,OG Anunoby,1628384,NYK,19463.0,324,3,615,615,173,122,90,1230,28.0,41.0,3.0,4.0,8.0,12.0,4.0,17.0,8.0,14.0,7.0,15.0,1.0,4.0,4.0,7.0,9.0,24.0,4.0,9.0,1.0,4.0,40.0,72,16.0,39.0,8.0,136,747,4.0,9.0,5.0,13.0,23.0,10.0,16.0,5.0,11.0,3.0,38.0,48.0,32.0,48.0,24.0,9.0,7.0,7.0,3.0,10.0,3.0,3.0,3.0,1.0,23.0,5.0,2.0,22.0,19,6.0,47,7.0,54,1.0,8.0,7.0,1.0,6.0,1.0,4.0,1.0,6.0,1.0,10.0,4.0,9.0,15.0,14.0,2.0,13.0,1.0,5.0,2.0,9.0,6.0,3.0,9.0,7.0,38.0,170,1.0,2.0,0.6,0.6,1.0,0.41025641025641024,0.38461538461538464,0.45454545454545453,0.41025641025641024,0.5555555555555556,0.4444444444444444,0.625,0.5765765765765766,0.5227272727272727,0.6481481481481481,0.5811965811965812,0.5227272727272727,0.6551724137931034,0.35135135135135137,0.09722222222222222,0.07317073170731707,0.23529411764705882,17.421124828532236,0.6,0.5,0.11585365853658537,0.011299435028248588,0.16923076923076924,0.04032258064516129,0.13945578231292516,0.023255813953488372,0.014492753623188406,0.02857142857142857,0.03125,0.07142857142857142,0.0641025641025641,0.12727272727272726,0.22580645161290322,0.19626168224299065,0.043478260869565216,0.02127659574468085,0.7777777777777778,0.36936936936936937,0.6829268292682927,0.7368421052631579,0.6071428571428571,0.15315315315315314,0.23529411764705882,0.3076923076923077,0.5,0.12612612612612611,0.5714285714285714,0.5714285714285714,0.625,0.13513513513513514,0.4666666666666667,0.4666666666666667,1.0,0.21621621621621623,0.375,0.375,1.0,0.18181818181818182,0.75,0.6666666666666666,0.18181818181818182,0.25,1.0,0.4090909090909091,0.4444444444444444,1.0,0.4444444444444444,0.6666666666666666,0.25925925925925924,0.5714285714285714,0.14814814814814814,0.25,0.7207207207207207,0.375,0.5894630630630631,0.5338545454545455,0.6216388888888889,0.043478260869565216,0.06578947368421052,0.16911764705882354,0.27941176470588236,6.383333333333333,25.038461538461537,0.2813008130081301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1628392,1610612752,Isaiah Hartenstein,Isaiah Hartenstein,1628392,NYK,12867.0,214,-26,405,406,86,66,48,811,15.0,24.0,6.0,8.0,,3.0,13.0,22.0,4.0,8.0,,,,,,,1.0,2.0,,,1.0,2.0,32.0,54,1.0,2.0,10.0,77,512,6.0,9.0,,,12.0,3.0,7.0,1.0,2.0,4.0,13.0,50.0,14.0,3.0,-1.0,,3.0,15.0,7.0,22.0,5.0,9.0,4.0,2.0,51.0,10.0,14.0,12.0,15,,27,24.0,51,1.0,2.0,,2.0,4.0,3.0,7.0,1.0,2.0,,11.0,2.0,21.0,27.0,10.0,2.0,12.0,,5.0,1.0,8.0,5.0,2.0,8.0,3.0,13.0,84,,1.0,0.78125,0.9259259259259259,1.0,0.5,,0.5,,0.5925925925925926,0.6666666666666666,0.42857142857142855,0.5982142857142857,0.6666666666666666,0.5,0.6209677419354839,0.6666666666666666,0.5909090909090909,0.03571428571428571,0.05555555555555555,0.125,,15.732758620689657,0.36363636363636365,,0.15,0.1206896551724138,0.15,0.12345679012345678,0.15,0.1218274111675127,0.08333333333333333,0.10526315789473684,0.109375,0.17647058823529413,0.14285714285714285,0.20588235294117646,0.058823529411764705,0.15942028985507245,0.09090909090909091,0.05263157894736842,0.375,0.42857142857142855,0.625,0.7142857142857143,0.6,0.39285714285714285,0.5909090909090909,0.5909090909090909,1.0,0.14285714285714285,0.5,0.5,0.75,,,,,0.03571428571428571,0.5,0.5,1.0,0.8888888888888888,0.75,0.16666666666666666,,,,,,,0.3333333333333333,,,,0.2222222222222222,0.5,0.4642857142857143,,0.5350018518518519,0.5937,0.5635714285714285,0.08196721311475409,0.0847457627118644,0.15584415584415584,0.16883116883116883,6.87962962962963,51.25,0.2123456790123457,10.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,0.16326530612244897,,,,,,,,,,,,,,,,,,,True,
1628404,1610612752,Josh Hart,Josh Hart,1628404,NYK,18587.0,310,-10,587,587,157,113,84,1174,22.0,38.0,6.0,9.0,5.0,8.0,6.0,13.0,1.0,2.0,2.0,7.0,,,1.0,2.0,13.0,30.0,2.0,4.0,5.0,11.0,29.0,53,15.0,37.0,25.0,128,723,6.0,10.0,2.0,4.0,26.0,8.0,13.0,6.0,13.0,8.0,42.0,34.0,24.0,36.0,30.0,13.0,5.0,18.0,16.0,34.0,10.0,12.0,5.0,1.0,84.0,8.0,16.0,30.0,30,3.0,63,26.0,89,4.0,7.0,3.0,4.0,9.0,5.0,11.0,1.0,4.0,,20.0,4.0,7.0,20.0,28.0,,36.0,6.0,16.0,5.0,7.0,4.0,2.0,8.0,5.0,42.0,154,6.0,5.0,0.5862068965517241,0.6538461538461539,0.8,0.40540540540540543,0.5,0.46153846153846156,0.40540540540540543,0.5471698113207547,0.6,0.6153846153846154,0.5722222222222222,0.6428571428571429,0.6538461538461539,0.6095238095238096,0.6842105263157895,0.6363636363636364,0.4111111111111111,0.09433962264150944,0.13157894736842105,,18.011527377521613,0.45,0.2727272727272727,0.19480519480519481,0.09696969696969697,0.24193548387096775,0.06722689075630252,0.2158273381294964,0.08450704225352113,0.08955223880597014,0.0967741935483871,0.07526881720430108,0.038461538461538464,0.17333333333333334,0.16326530612244897,0.3,0.27450980392156865,0.09090909090909091,0.10256410256410256,0.625,0.4222222222222222,0.5789473684210527,0.6666666666666666,0.45454545454545453,0.14444444444444443,0.46153846153846156,0.46153846153846156,1.0,0.022222222222222223,0.5,0.5,1.0,0.07777777777777778,0.2857142857142857,0.2857142857142857,1.0,0.3333333333333333,0.43333333333333335,0.43333333333333335,0.7692307692307693,0.6428571428571429,0.6666666666666666,0.3333333333333333,,,,0.2857142857142857,0.5,1.0,0.3076923076923077,0.625,0.07692307692307693,0.5,0.4230769230769231,0.45454545454545453,0.8333333333333334,0.43333333333333335,0.5820677777777779,0.6234416666666667,0.5498692307692308,0.16,0.25396825396825395,0.203125,0.328125,3.739622641509434,25.38378378378378,0.2674616695059625,6.0,,,6.0,5.0,1.0,,,1.0,,1.0,,0.1044776119402985,8.0,9.0,2.0,1.0,1.0,1.0,1.0,0.1,,,,,,,,,,,True,
1628973,1610612752,Jalen Brunson,Jalen Brunson,1628973,NYK,17220.0,287,32,549,541,162,116,79,1090,21.0,33.0,2.0,2.0,3.0,10.0,29.0,62.0,19.0,39.0,2.0,6.0,,1.0,1.0,3.0,13.0,43.0,3.0,6.0,4.0,8.0,69.0,134,15.0,49.0,58.0,241,640,9.0,16.0,3.0,7.0,33.0,18.0,39.0,5.0,11.0,31.0,82.0,22.0,116.0,30.0,43.0,13.0,9.0,34.0,23.0,57.0,18.0,19.0,9.0,6.0,137.0,1.0,4.0,14.0,8,3.0,25,5.0,30,3.0,4.0,3.0,1.0,13.0,3.0,6.0,,7.0,,19.0,6.0,7.0,16.0,57.0,1.0,70.0,11.0,30.0,9.0,2.0,2.0,,2.0,1.0,78.0,159,4.0,5.0,0.15942028985507245,0.15942028985507245,0.6666666666666666,0.30612244897959184,0.42857142857142855,0.45454545454545453,0.30612244897959184,0.5149253731343284,0.5625,0.46153846153846156,0.5,0.5869565217391305,0.51,0.5683962264150944,0.66,0.6119402985074627,0.2677595628415301,0.06716417910447761,0.09090909090909091,0.0967741935483871,35.339506172839506,0.6842105263157895,0.2727272727272727,0.05405405405405406,0.025806451612903226,0.12280701754385964,0.009345794392523364,0.08396946564885496,0.019083969465648856,0.017543859649122806,,0.011904761904761904,,0.06944444444444445,0.0392156862745098,0.04,0.11702127659574468,0.15,0.033707865168539325,0.5,0.18032786885245902,0.6363636363636364,0.7,0.23809523809523808,0.33879781420765026,0.46774193548387094,0.5178571428571429,0.1724137931034483,0.21311475409836064,0.48717948717948717,0.48717948717948717,0.05263157894736842,0.03278688524590164,0.3333333333333333,0.3333333333333333,1.0,0.23497267759562843,0.3023255813953488,0.30952380952380953,0.6153846153846154,0.08695652173913043,1.0,0.5,0.043478260869565216,,,0.2608695652173913,0.5,0.3333333333333333,0.2,0.3,0.06,0.3333333333333333,0.16,0.5,0.44808743169398907,0.3023255813953488,0.5069251366120218,0.483446875,0.49141399999999996,0.15270935960591134,0.19607843137254902,0.13692946058091288,0.34024896265560167,9.64328358208955,25.924489795918365,0.29508196721311475,,,,5.0,6.0,2.0,2.0,,,1.0,,,0.046875,6.0,15.0,,1.0,,,,,1.0,1.0,1.0,1.0,0.02040816326530612,0.023255813953488372,0.02,,,,True,
1628978,1610612752,Donte DiVincenzo,Donte DiVincenzo,1628978,NYK,14392.0,240,12,457,455,109,89,67,912,13.0,24.0,4.0,7.0,3.0,6.0,2.0,7.0,1.0,4.0,3.0,8.0,1.0,1.0,,1.0,17.0,41.0,2.0,7.0,7.0,12.0,16.0,35,20.0,49.0,8.0,100,559,5.0,9.0,3.0,8.0,19.0,3.0,8.0,7.0,13.0,2.0,29.0,22.0,10.0,48.0,41.0,17.0,4.0,13.0,5.0,18.0,4.0,6.0,4.0,3.0,41.0,2.0,3.0,10.0,8,,18,6.0,24,1.0,5.0,5.0,,7.0,,1.0,,3.0,,8.0,,3.0,15.0,12.0,,9.0,,2.0,1.0,8.0,7.0,1.0,8.0,3.0,27.0,107,3.0,,0.6875,0.7333333333333333,0.8,0.40816326530612246,0.375,0.5384615384615384,0.40816326530612246,0.45714285714285713,0.5555555555555556,0.375,0.5476190476190477,0.5588235294117647,0.6428571428571429,0.5689655172413793,0.5588235294117647,0.6590909090909091,0.5833333333333334,0.11428571428571428,0.08333333333333333,0.14285714285714285,17.527675276752767,0.875,,0.06896551724137931,0.021739130434782608,0.10989010989010989,0.022222222222222223,0.08695652173913043,0.021929824561403508,0.017241379310344827,0.04,0.0136986301369863,0.058823529411764705,0.06666666666666667,0.12903225806451613,,0.0875,0.2727272727272727,0.023255813953488372,0.375,0.2857142857142857,0.5416666666666666,0.5909090909090909,0.6923076923076923,0.08333333333333333,0.2857142857142857,0.3333333333333333,0.5,0.047619047619047616,0.25,0.3333333333333333,1.0,0.09523809523809523,0.375,0.375,0.6666666666666666,0.4880952380952381,0.4146341463414634,0.425,0.8235294117647058,0.4117647058823529,0.5714285714285714,0.75,0.058823529411764705,1.0,,0.4117647058823529,0.2857142857142857,1.0,0.2857142857142857,0.5,0.047619047619047616,,0.5714285714285714,0.5833333333333334,0.8690476190476191,0.4146341463414634,0.5877083333333333,0.61047,0.5739023809523809,0.023255813953488372,0.05405405405405406,0.19,0.29,4.722857142857143,25.840816326530614,0.23851203501094093,2.0,,,1.0,4.0,,,,1.0,2.0,,,0.01818181818181818,,12.0,1.0,,,,,0.07142857142857142,1.0,,1.0,,0.02040816326530612,0.024390243902439025,,1.0,0.25,,True,
1630173,1610612752,Precious Achiuwa,Precious Achiuwa,1630173,NYK,2376.0,40,-2,69,73,21,17,13,142,3.0,6.0,,2.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,3.0,8,,,2.0,8,92,,2.0,,,1.0,1.0,2.0,,,2.0,4.0,4.0,2.0,,,,2.0,1.0,1.0,2.0,,1.0,,,5.0,1.0,3.0,2.0,2,,4,4.0,8,1.0,,,,,,1.0,,,,1.0,,4.0,4.0,3.0,1.0,4.0,,2.0,,4.0,4.0,,5.0,2.0,4.0,20,,,0.6666666666666666,0.6666666666666666,,,,,,0.375,,0.5,0.375,,0.5,0.4,0.16666666666666666,0.5,,0.25,0.16666666666666666,0.5,12.359550561797752,,,0.07407407407407407,0.15,0.14285714285714285,0.05555555555555555,0.0975609756097561,0.10526315789473684,0.3333333333333333,0.16666666666666666,0.07692307692307693,,,0.2,,0.09090909090909091,0.3333333333333333,0.3333333333333333,0.4,0.75,0.5,0.6,0.6666666666666666,0.25,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.5,1.0,,,,,0.75,,0.6599375000000001,0.67055,0.60305,0.2,0.2,0.125,0.5,2.325,,0.30434782608695654,,,,1.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,1.0,True,
1630540,1610612752,Miles McBride,Miles McBride,1630540,NYK,7007.0,117,-30,217,227,79,48,33,444,3.0,4.0,,,1.0,1.0,2.0,5.0,3.0,4.0,2.0,9.0,1.0,2.0,,2.0,7.0,17.0,1.0,2.0,5.0,8.0,8.0,13,9.0,26.0,4.0,47,280,,,2.0,4.0,8.0,3.0,5.0,5.0,10.0,,21.0,6.0,10.0,18.0,17.0,7.0,,5.0,5.0,10.0,5.0,4.0,1.0,,25.0,1.0,,4.0,6,,10,1.0,11,,1.0,1.0,,1.0,2.0,2.0,,1.0,,3.0,,9.0,14.0,2.0,,5.0,,1.0,,1.0,1.0,,1.0,1.0,21.0,78,1.0,,0.375,0.375,0.6666666666666666,0.34615384615384615,0.5,0.5,0.34615384615384615,0.6153846153846154,,0.6,0.5512820512820513,0.75,0.7,0.573170731707317,0.8,0.7,0.6666666666666666,,,,16.98841698841699,0.3333333333333333,,0.10344827586206896,,0.07407407407407407,0.021739130434782608,0.08928571428571429,0.009259259259259259,,,0.030303030303030304,,0.13043478260869565,0.08695652173913043,0.08333333333333333,0.075,0.07142857142857142,,1.0,0.10256410256410256,0.75,0.75,0.3333333333333333,0.1282051282051282,0.4,0.4,,0.10256410256410256,0.75,0.75,0.6666666666666666,0.23076923076923078,0.2222222222222222,0.2222222222222222,1.0,0.4358974358974359,0.4117647058823529,0.4117647058823529,0.5714285714285714,,,,0.5,0.5,1.0,0.5,0.5,1.0,0.06666666666666667,1.0,0.13333333333333333,,0.5333333333333333,0.625,0.7692307692307693,0.4117647058823529,0.5435782051282052,0.5532,0.5099566666666667,0.04878048780487805,0.07142857142857142,0.1702127659574468,0.44680851063829785,9.03076923076923,24.919230769230772,0.3640552995391705,,,,,,,,1.0,,,,,,2.0,9.0,,,,,,,,,,1.0,,,0.037037037037037035,,,,True,
202711,1610612752,Bojan Bogdanovic,Bojan Bogdanovic,202711,NYK,774.0,13,17,25,24,11,4,6,49,,,,,,,,2.0,,,,1.0,,,,1.0,,2.0,,2.0,,,,2,,3.0,2.0,2,17,,,,2.0,2.0,,,,1.0,,,,,,2.0,,1.0,1.0,,1.0,,1.0,,,2.0,,,2.0,1,,3,,3,,,,,,,,,,,,,,,2.0,,5.0,,1.0,,1.0,1.0,,1.0,1.0,,11,,,,,,,,,,,,,,,,0.14285714285714285,0.3333333333333333,,0.6,0.5,,0.5,21.21212121212121,,,0.1111111111111111,,0.2857142857142857,,0.1875,,,,,,,0.2,,0.16666666666666666,1.0,,1.0,,,,,0.4,,,,,,,,0.2,,,,0.4,,,,,,,,,,1.0,,,,,1.0,,,,0.6,,0.49643000000000004,,0.57075,0.2857142857142857,0.3333333333333333,1.0,,9.95,25.133333333333336,0.44,,,,,,,,,,,,,,2.0,,,,,,,,,,,1.0,,,0.25,,,,True,
1629011,1610612752,Mitchell Robinson,Mitchell Robinson,1629011,NYK,4629.0,77,19,151,147,67,35,30,298,4.0,9.0,1.0,5.0,1.0,2.0,,,,,,,,,,,,,,,,,4.0,9,,,3.0,11,165,1.0,5.0,,,3.0,1.0,2.0,,,3.0,5.0,6.0,2.0,,,,1.0,2.0,1.0,3.0,1.0,1.0,1.0,,7.0,5.0,13.0,5.0,7,,12,18.0,30,3.0,5.0,2.0,3.0,2.0,1.0,1.0,,1.0,,3.0,1.0,7.0,13.0,8.0,1.0,8.0,,1.0,2.0,4.0,1.0,2.0,4.0,4.0,5.0,67,,2.0,0.75,1.0,,,,,,0.4444444444444444,0.2,0.5,0.4444444444444444,0.2,0.5,0.4583333333333333,0.21428571428571427,0.625,,0.1111111111111111,0.1111111111111111,,8.02139037433155,0.6666666666666666,,0.1590909090909091,0.29545454545454547,0.1388888888888889,0.17857142857142858,0.15,0.25,0.4,0.18181818181818182,0.1,0.375,0.11764705882352941,0.17647058823529413,0.2,0.07692307692307693,0.3,0.75,1.0,1.0,0.4444444444444444,0.5,0.75,,,,,,,,,,,,,,,,,1.0,0.2,,,,,,,,1.0,0.5,,,,,1.0,,0.6413222222222222,0.5547,0.7231,0.1,0.1,0.2727272727272727,0.45454545454545453,1.1,,0.44370860927152317,2.0,,,,1.0,,1.0,1.0,,1.0,1.0,,0.2777777777777778,1.0,,,,,,,,,,2.0,,,,,,,,True,
1628392,1610612752,Isaiah Hartenstein,Isaiah Hartenstein,1628392,NYK,10389.0,173,-45,313,316,53,53,55,629,6.0,11.0,4.0,8.0,1.0,2.0,6.0,9.0,,,,,,,,,,,,,,,12.0,20,,,9.0,33,430,5.0,10.0,,,14.0,1.0,2.0,,,2.0,4.0,18.0,6.0,,,,2.0,14.0,10.0,24.0,8.0,9.0,3.0,2.0,58.0,9.0,15.0,8.0,15,3.0,26,25.0,51,,2.0,2.0,,6.0,1.0,2.0,,,,8.0,,7.0,14.0,8.0,4.0,10.0,,4.0,1.0,4.0,3.0,1.0,4.0,3.0,4.0,52,,1.0,0.75,1.0,,,,,,0.6,0.5,0.5,0.6,0.5,0.5,0.66,0.5833333333333334,0.6666666666666666,,0.1,0.18181818181818182,,8.68421052631579,0.75,0.375,0.18292682926829268,0.1485148514851485,0.12121212121212122,0.1323529411764706,0.1554054054054054,0.14201183431952663,0.15789473684210525,0.2,0.1,0.2222222222222222,0.18421052631578946,0.14705882352941177,0.3,0.14893617021276595,0.05263157894736842,,0.75,0.55,0.5454545454545454,0.6666666666666666,0.5,0.45,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,,,0.8,0.5,0.25,,,,,,,1.0,0.5,,,,,0.55,,0.5435000000000001,0.5917875,0.5511,0.16666666666666666,0.16666666666666666,0.42424242424242425,0.12121212121212122,4.92,,0.16932907348242812,6.0,,,2.0,6.0,,1.0,3.0,1.0,,,1.0,0.11627906976744186,4.0,,1.0,,,,,0.2,,,,,,,,,,,False,
