EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PtsPutbacks,FTOffRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Offensive Fouls,Charge Fouls Drawn,BlockedShortMidRange,DefensiveGoaltends,OffFTReboundPct,OffLongMidRangeReboundPct,PenaltyAtRimAccuracy,SecondChanceCorner3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PtsUnassisted3s,HeaveAttempts,ShortMidRangeAssists,BlockingFouls,Charge Fouls,Clear Path Fouls,Offensive Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,SecondChanceFg3Pct,AtRimPctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,3pt And 1 Free Throw Trips,BlockedLongMidRange,3SecondViolations,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,LongMidRangePctBlocked,OffensiveGoaltends,Defensive 3 Seconds Violations,on
1740,1610612748,Rashard Lewis,Rashard Lewis,1740,MIA,13913.0,232,3.0,444,445,106,120.0,39.0,889,7.0,11.0,1.0,1.0,2.0,7.0,12.0,4.0,10.0,9.0,24.0,1.0,3.0,6.0,1.0,11.0,1.0,3.0,18.0,33.0,10.0,35.0,9.0,75.0,478.0,1.0,2.0,2.0,3.0,5.0,2.0,7.0,3.0,9.0,3.0,16.0,22.0,14.0,30.0,11.0,1.0,1.0,5.0,2.0,7.0,1.0,1.0,3.0,2.0,16.0,2.0,2.0,5.0,17.0,2.0,24.0,4.0,28.0,2.0,6.0,6.0,7.0,5.0,2.0,1.0,2.0,1.0,9.0,2.0,1.0,14.0,20.0,2.0,10.0,1.0,11.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,4.0,1.0,16.0,105,1.0,2.0,0.6111111111111112,0.6111111111111112,1.0,0.2857142857142857,0.3333333333333333,0.2857142857142857,0.5454545454545454,0.5,0.2857142857142857,0.4852941176470588,0.25,0.40625,0.5136986301369864,0.4166666666666667,0.4444444444444444,0.5147058823529411,0.030303030303030304,0.08333333333333333,16.700610997963338,0.7777777777777778,0.2,0.11724137931034483,0.02,0.07462686567164178,0.02666666666666667,0.10377358490566038,0.022857142857142857,0.03125,0.02857142857142857,0.023809523809523808,0.030303030303030304,0.11864406779661017,0.14285714285714285,0.09090909090909091,0.021739130434782608,0.19047619047619047,0.05263157894736842,0.25,0.16176470588235295,0.6363636363636364,0.6363636363636364,0.7142857142857143,0.17647058823529413,0.5833333333333334,0.6363636363636364,0.5714285714285714,0.14705882352941177,0.4,0.4,0.5,0.35294117647058826,0.375,0.375,1.0,0.16176470588235295,0.09090909090909091,0.09090909090909091,1.0,0.25,1.0,1.0,0.25,0.25,0.125,0.375,0.5,0.1875,0.6764705882352942,0.09090909090909091,0.522397794117647,0.542325,0.51461875,0.02857142857142857,0.029411764705882353,0.027777777777777776,0.06666666666666667,0.21333333333333335,9.448484848484851,23.982857142857142,0.23873873873873874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
201202,1610612748,Joel Anthony,Joel Anthony,201202,MIA,11816.0,197,49.0,363,367,132,91.0,31.0,730,4.0,8.0,2.0,3.0,1.0,1.0,8.0,,,,,,,,,,,,5.0,16.0,,,4.0,14.0,370.0,2.0,4.0,,,4.0,2.0,4.0,,,4.0,8.0,6.0,4.0,,,,2.0,1.0,6.0,7.0,3.0,3.0,,1.0,20.0,7.0,5.0,4.0,16.0,2.0,22.0,13.0,35.0,1.0,6.0,5.0,2.0,1.0,6.0,,1.0,,8.0,2.0,2.0,3.0,15.0,1.0,8.0,2.0,6.0,3.0,,,16.0,,,10.0,16.0,11.0,8.0,132,3.0,,0.6,1.0,,,,,0.3125,0.5,0.5,0.3125,0.5,0.5,0.3684210526315789,0.5,0.5714285714285714,,0.125,0.25,6.683168316831683,0.25,0.25,0.12030075187969924,0.054945054945054944,0.08,0.1206896551724138,0.1092896174863388,0.08053691275167785,0.05,0.05405405405405406,0.13157894736842105,0.1,0.1956521739130435,0.06976744186046512,0.09090909090909091,0.08823529411764706,0.0625,0.1111111111111111,0.6875,0.5,0.5,0.5,0.5,0.5,0.125,0.16666666666666666,1.0,,,,,,,,,,,,,0.75,0.6666666666666666,,,,0.25,,,,0.5,,0.510175,0.50225,0.4727,0.15789473684210525,0.15789473684210525,,0.2857142857142857,0.5714285714285714,5.2375,,0.36363636363636365,1.0,4.0,1.0,1.0,1.0,2.0,3.0,1.0,6.0,1.0,0.125,0.058823529411764705,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
201596,1610612748,Mario Chalmers,Mario Chalmers,201596,MIA,124064.0,2068,569.0,3927,3897,901,751.0,355.0,7824,64.0,111.0,1.0,7.0,26.0,28.0,76.0,12.0,41.0,41.0,84.0,3.0,9.0,17.0,82.0,217.0,12.0,48.0,104.0,228.0,123.0,301.0,89.0,666.0,3984.0,5.0,13.0,15.0,3.0,28.0,24.0,47.0,23.0,65.0,30.0,147.0,78.0,130.0,306.0,214.0,82.0,24.0,213.0,60.0,273.0,34.0,26.0,121.0,71.0,606.0,3.0,15.0,49.0,100.0,3.0,152.0,19.0,171.0,4.0,118.0,88.0,70.0,55.0,49.0,8.0,15.0,3.0,119.0,2.0,21.0,76.0,196.0,10.0,122.0,4.0,112.0,29.0,2.0,20.0,11.0,1.0,1.0,9.0,12.0,4.0,147.0,897,19.0,16.0,0.375,0.38235294117647056,0.8292682926829268,0.40863787375415284,0.35384615384615387,0.412751677852349,0.45614035087719296,0.38461538461538464,0.5106382978723404,0.5453686200378072,0.44642857142857145,0.5223214285714286,0.568695652173913,0.4666666666666667,0.549618320610687,0.5689981096408318,0.10526315789473684,0.13157894736842105,15.932672354161864,0.5882352941176471,0.03409090909090909,0.07401924500370097,0.014044943820224719,0.09040590405904059,0.005649717514124294,0.07871104067617539,0.01125703564727955,0.00949367088607595,0.021021021021021023,0.00906344410876133,,0.06378600823045268,0.06716417910447761,0.09071274298056156,0.1,0.06976744186046512,0.014925373134328358,0.3333333333333333,0.20982986767485823,0.5765765765765766,0.6597938144329897,0.34375,0.14366729678638943,0.3684210526315789,0.42424242424242425,0.32142857142857145,0.07750472589792061,0.2926829268292683,0.2926829268292683,0.6666666666666666,0.15879017013232513,0.4880952380952381,0.4880952380952381,0.9512195121951219,0.4102079395085066,0.3778801843317972,0.3778801843317972,0.7682926829268293,0.25,0.14285714285714285,,0.10714285714285714,0.42857142857142855,0.23214285714285715,0.15178571428571427,0.5294117647058824,0.42857142857142855,0.77882797731569,0.38317757009345793,0.5432480988593156,0.5211,0.5419399082568808,0.055855855855855854,0.11507936507936507,0.006600660066006601,0.042042042042042045,0.22072072072072071,6.762280701754387,25.234219269102994,0.22943722943722944,15.0,4.0,1.0,30.0,23.0,5.0,4.0,10.0,2.0,1.0,0.010101010101010102,0.011933174224343675,0.5769230769230769,2.0,3.0,14.0,5.0,63.0,3.0,21.0,6.0,3.0,2.0,18.0,3.0,5.0,13.0,0.3333333333333333,0.12612612612612611,0.6666666666666666,1.0,0.25,0.3333333333333333,0.2916666666666667,,,,,,,,,,,True
202708,1610612748,Norris Cole,Norris Cole,202708,MIA,2719.0,45,9.0,86,90,38,35.0,10.0,176,,4.0,,,4.0,,,2.0,2.0,1.0,3.0,,1.0,1.0,1.0,3.0,,1.0,2.0,6.0,2.0,6.0,1.0,11.0,89.0,,,,,,1.0,5.0,1.0,2.0,,5.0,2.0,2.0,6.0,3.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,,10.0,,,1.0,2.0,,3.0,,3.0,,2.0,,3.0,3.0,1.0,,,,4.0,,3.0,3.0,6.0,1.0,1.0,,2.0,1.0,,,,,,,,,5.0,38,1.0,,0.5,0.5,1.0,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,,0.2,0.4166666666666667,,0.35714285714285715,0.4230769230769231,,0.35714285714285715,0.5,0.16666666666666666,,17.346938775510203,0.75,,0.05714285714285714,,0.0625,,0.058823529411764705,,,,,,0.1,,0.1111111111111111,0.14285714285714285,,,,0.3333333333333333,,,,,,,,0.16666666666666666,1.0,1.0,0.5,0.25,0.3333333333333333,0.3333333333333333,1.0,0.25,0.3333333333333333,0.3333333333333333,1.0,,,,,,0.5714285714285714,0.14285714285714285,1.0,0.14285714285714285,0.8333333333333334,0.3333333333333333,0.5484041666666667,,0.6019428571428571,0.07692307692307693,0.14285714285714285,,,0.45454545454545453,6.816666666666666,24.75,0.4418604651162791,,,,2.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,0.25,,,,,,,,,,,,,,,,True
2034,1610612748,Mike Miller,Mike Miller,2034,MIA,19320.0,322,90.0,619,616,156,99.0,54.0,1235,9.0,13.0,3.0,3.0,5.0,,3.0,7.0,9.0,7.0,20.0,1.0,1.0,3.0,21.0,48.0,5.0,12.0,16.0,25.0,28.0,68.0,2.0,118.0,617.0,4.0,5.0,6.0,,26.0,4.0,8.0,6.0,15.0,1.0,27.0,22.0,10.0,84.0,48.0,21.0,4.0,24.0,8.0,32.0,5.0,3.0,19.0,5.0,72.0,4.0,3.0,9.0,36.0,2.0,47.0,8.0,55.0,,7.0,7.0,16.0,11.0,3.0,,5.0,2.0,19.0,1.0,3.0,12.0,21.0,,3.0,,4.0,1.0,,1.0,1.0,,,,1.0,1.0,26.0,155,,,0.6875,0.8461538461538461,1.0,0.4117647058823529,0.4,0.4117647058823529,0.64,0.8,0.5,0.6236559139784946,1.1818181818181819,0.5652173913043478,0.6210526315789474,1.1818181818181819,0.5625,0.7311827956989247,0.16,0.6666666666666666,16.8141592920354,0.8421052631578947,0.16666666666666666,0.16216216216216217,0.02112676056338028,0.10975609756097561,0.03773584905660377,0.14802631578947367,0.028225806451612902,0.024390243902439025,,0.02702702702702703,0.0625,0.16666666666666666,0.2033898305084746,0.12941176470588237,0.12962962962962962,0.07142857142857142,,1.0,0.13978494623655913,0.6923076923076923,0.8181818181818182,0.4444444444444444,0.03225806451612903,,,,0.0967741935483871,0.7777777777777778,0.7777777777777778,1.0,0.21505376344086022,0.35,0.35,1.0,0.5161290322580645,0.4375,0.4375,1.0,0.2727272727272727,1.0,,0.09090909090909091,0.45454545454545453,0.21739130434782608,0.13043478260869565,0.3333333333333333,0.5217391304347826,0.8709677419354839,0.4375,0.552508695652174,0.5505249999999999,0.5424431818181819,0.010638297872340425,0.038461538461538464,,0.22033898305084745,0.2288135593220339,8.568,25.21470588235294,0.2520193861066236,4.0,6.0,1.0,,,,,,1.0,,0.08333333333333333,0.03389830508474576,0.8,1.0,5.0,5.0,6.0,,,,,1.0,,,,,,1.0,0.15384615384615385,1.0,1.0,1.0,1.0,0.4166666666666667,,,,,,,,,,,True
2544,1610612748,LeBron James,LeBron James,2544,MIA,115404.0,1923,573.0,3644,3614,842,663.0,325.0,7258,268.0,348.0,34.0,46.0,88.0,61.0,129.0,93.0,198.0,15.0,33.0,4.0,4.0,6.0,50.0,127.0,9.0,29.0,422.0,675.0,65.0,160.0,245.0,1284.0,3692.0,47.0,73.0,13.0,18.0,130.0,103.0,170.0,11.0,35.0,109.0,348.0,364.0,480.0,129.0,126.0,50.0,23.0,240.0,117.0,357.0,60.0,57.0,140.0,80.0,831.0,18.0,44.0,107.0,195.0,18.0,320.0,63.0,383.0,18.0,88.0,73.0,82.0,56.0,58.0,4.0,26.0,5.0,140.0,6.0,39.0,21.0,68.0,6.0,268.0,4.0,327.0,132.0,1.0,42.0,44.0,,,30.0,44.0,17.0,347.0,839,9.0,37.0,0.4312796208530806,0.45614035087719296,0.6615384615384615,0.40625,0.3142857142857143,0.4088050314465409,0.6251851851851852,0.6438356164383562,0.6058823529411764,0.6221556886227545,0.6511627906976745,0.5829268292682926,0.6550665301944729,0.6701030927835051,0.6383763837638377,0.19161676646706588,0.034074074074074076,0.046511627906976744,27.792983329186367,0.5857142857142857,0.2222222222222222,0.1552547770700637,0.044,0.21104536489151873,0.037894736842105266,0.1712989222915485,0.04203389830508475,0.07849829351535836,0.03858520900321544,0.03666666666666667,0.04,0.09312638580931264,0.1702127659574468,0.20745920745920746,0.21203438395415472,0.2088607594936709,0.05660377358490566,0.38636363636363635,0.4167664670658683,0.7701149425287356,0.8096676737160121,0.5559701492537313,0.15449101796407186,0.4728682170542636,0.4959349593495935,0.19672131147540983,0.237125748502994,0.4696969696969697,0.4696969696969697,0.22580645161290322,0.03952095808383234,0.45454545454545453,0.45454545454545453,0.8,0.15209580838323353,0.3937007874015748,0.3937007874015748,0.62,0.5348837209302325,0.7391304347826086,0.20588235294117646,0.046511627906976744,0.10465116279069768,0.4292682926829268,0.02926829268292683,0.6666666666666666,0.14146341463414633,0.6083832335329341,0.3968253968253968,0.5393343525179858,0.5334230769230769,0.5267176470588235,0.14224598930481283,0.1703225806451613,0.00625,0.10124610591900311,0.27102803738317754,7.837333333333332,25.154375000000005,0.2310647639956092,65.0,46.0,1.0,15.0,30.0,,10.0,3.0,9.0,3.0,0.010638297872340425,0.022727272727272728,0.7386363636363636,2.0,4.0,7.0,6.0,66.0,1.0,20.0,1.0,6.0,,7.0,2.0,32.0,11.0,0.46153846153846156,0.04885057471264368,0.5,1.0,0.4444444444444444,0.5,0.2413793103448276,1.0,5.0,1.0,,,,,,,,True
2592,1610612748,James Jones,James Jones,2592,MIA,2042.0,34,-3.0,68,70,33,39.0,6.0,138,,,,,,,,,,2.0,7.0,1.0,1.0,4.0,,1.0,,,,,2.0,8.0,,6.0,64.0,,,1.0,,3.0,,,1.0,4.0,,3.0,,,6.0,1.0,,,,,,,,,,,,,1.0,1.0,,2.0,,2.0,,,,1.0,1.0,,,,,1.0,,,3.0,3.0,,,,,,,,1.0,,,,1.0,,3.0,33,,,,,1.0,0.25,0.25,0.25,,,,0.375,1.5,0.375,0.375,1.5,0.375,1.0,,,12.0,1.0,,0.03571428571428571,,0.14285714285714285,,0.05714285714285714,,,,,,0.09090909090909091,,,,0.3333333333333333,,,,,,,,,,,,,,,0.875,0.2857142857142857,0.2857142857142857,1.0,0.125,,,,,,,1.0,,,1.0,0.25,,1.0,,0.5920875000000001,0.6027,0.606225,,,,0.5,0.5,,23.8875,0.4852941176470588,,,,,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,True
2203,1610612748,Shane Battier,Shane Battier,2203,MIA,46166.0,769,264.0,1465,1463,389,360.0,140.0,2928,2.0,8.0,1.0,1.0,1.0,3.0,7.0,,3.0,43.0,94.0,6.0,10.0,23.0,28.0,61.0,5.0,14.0,5.0,18.0,71.0,155.0,6.0,229.0,1479.0,2.0,4.0,11.0,,25.0,2.0,5.0,16.0,37.0,,52.0,6.0,4.0,210.0,61.0,28.0,3.0,20.0,9.0,29.0,4.0,5.0,11.0,3.0,67.0,6.0,4.0,11.0,35.0,1.0,47.0,13.0,60.0,2.0,16.0,11.0,7.0,6.0,6.0,,1.0,1.0,13.0,1.0,4.0,38.0,55.0,6.0,27.0,4.0,8.0,2.0,2.0,,24.0,,,17.0,24.0,14.0,52.0,385,2.0,,0.6,0.6,0.9859154929577465,0.45806451612903226,0.43243243243243246,0.45806451612903226,0.2777777777777778,0.5,0.4,0.6445086705202312,0.8333333333333334,0.6190476190476191,0.6505681818181818,0.8333333333333334,0.6190476190476191,0.8959537572254336,0.16666666666666666,,11.63076923076923,0.5384615384615384,0.03333333333333333,0.0660377358490566,0.010582010582010581,0.05238095238095238,0.02631578947368421,0.062162162162162166,0.0165016501650165,0.00819672131147541,0.015873015873015872,0.022556390977443608,0.031578947368421054,0.06217616580310881,0.059602649006622516,0.07526881720430108,0.04895104895104895,0.05970149253731343,0.022222222222222223,0.5833333333333334,0.046242774566473986,0.25,0.4,1.0,0.04046242774566474,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.017341040462427744,,,,0.5433526011560693,0.4574468085106383,0.46236559139784944,1.0,0.35260115606936415,0.45901639344262296,0.4666666666666667,0.9642857142857143,0.06666666666666667,1.0,1.0,0.4,0.3333333333333333,0.023809523809523808,0.5476190476190477,0.43478260869565216,0.3333333333333333,0.9421965317919075,0.45901639344262296,0.559050578034682,0.5133062500000001,0.5467107142857143,0.022727272727272728,0.1,0.01282051282051282,0.1091703056768559,0.22707423580786026,7.488888888888888,24.238709677419358,0.26552901023890785,1.0,,3.0,5.0,4.0,,1.0,8.0,6.0,,0.08333333333333333,0.007692307692307693,1.0,3.0,4.0,6.0,7.0,3.0,,6.0,2.0,,,5.0,,,,0.6363636363636364,0.375,0.5,1.0,0.8,0.75,0.42857142857142855,1.0,1.0,,2.0,0.012903225806451613,0.010638297872340425,0.01639344262295082,,,,True
2548,1610612748,Dwyane Wade,Dwyane Wade,2548,MIA,90093.0,1502,482.0,2870,2839,557,446.0,254.0,5709,181.0,268.0,18.0,34.0,57.0,80.0,172.0,73.0,168.0,2.0,7.0,2.0,,,9.0,28.0,,9.0,334.0,608.0,11.0,35.0,173.0,874.0,2867.0,25.0,56.0,2.0,10.0,63.0,65.0,114.0,4.0,9.0,40.0,182.0,316.0,352.0,12.0,27.0,9.0,17.0,155.0,57.0,212.0,33.0,24.0,98.0,46.0,481.0,10.0,41.0,55.0,89.0,1.0,145.0,51.0,196.0,18.0,71.0,46.0,79.0,50.0,25.0,9.0,29.0,4.0,104.0,4.0,19.0,42.0,76.0,3.0,176.0,2.0,236.0,115.0,2.0,12.0,37.0,1.0,1.0,17.0,38.0,22.0,182.0,557,7.0,8.0,0.47305389221556887,0.4906832298136646,0.36363636363636365,0.3142857142857143,0.4444444444444444,0.3235294117647059,0.5493421052631579,0.44642857142857145,0.5701754385964912,0.5451010886469674,0.45689655172413796,0.5772357723577236,0.5843373493975904,0.4772727272727273,0.610738255033557,0.05443234836702955,0.027960526315789474,0.040697674418604654,26.87322162503952,0.7596153846153846,0.01639344262295082,0.09280500521376434,0.05036855036855037,0.13784461152882205,0.02932551319648094,0.10603829160530191,0.04415584415584416,0.08438818565400844,0.04838709677419355,0.037209302325581395,0.015873015873015872,0.07871720116618076,0.08754208754208755,0.11285266457680251,0.1263537906137184,0.16393442622950818,0.06498194945848375,0.5789473684210527,0.416796267496112,0.6753731343283582,0.6988416988416989,0.6243093922651933,0.26749611197511663,0.46511627906976744,0.48484848484848486,0.2125,0.26127527216174184,0.43452380952380953,0.437125748502994,0.3835616438356164,0.01088646967340591,0.2857142857142857,0.2857142857142857,0.5,0.04354587869362364,0.32142857142857145,0.32142857142857145,0.3333333333333333,0.5862068965517241,0.5294117647058824,0.2777777777777778,0.034482758620689655,,0.4634146341463415,,,0.07317073170731707,0.4712286158631415,0.3333333333333333,0.5201647975077882,0.5179847826086956,0.5342528688524592,0.15918367346938775,0.16475644699140402,0.05405405405405406,0.07208237986270023,0.20823798627002288,8.265789473684208,25.494285714285713,0.19407665505226482,39.0,24.0,,25.0,10.0,1.0,,2.0,15.0,1.0,,0.02735562310030395,0.6842105263157895,1.0,,4.0,1.0,21.0,1.0,11.0,2.0,,,1.0,1.0,25.0,1.0,0.5,0.033582089552238806,0.5,,,,0.4444444444444444,,5.0,1.0,,,,,0.005952380952380952,,,True
951,1610612748,Ray Allen,Ray Allen,951,MIA,29721.0,495,123.0,936,911,415,363.0,84.0,1847,16.0,27.0,2.0,2.0,8.0,8.0,19.0,7.0,16.0,17.0,43.0,4.0,4.0,16.0,23.0,47.0,7.0,22.0,31.0,62.0,40.0,90.0,37.0,219.0,988.0,2.0,8.0,11.0,5.0,24.0,9.0,18.0,16.0,38.0,23.0,89.0,28.0,34.0,117.0,47.0,23.0,5.0,19.0,8.0,27.0,4.0,4.0,8.0,6.0,62.0,3.0,5.0,15.0,35.0,,50.0,8.0,58.0,1.0,16.0,12.0,16.0,8.0,9.0,1.0,8.0,1.0,25.0,2.0,11.0,19.0,37.0,3.0,30.0,,45.0,11.0,1.0,6.0,1.0,,,1.0,1.0,,87.0,412,5.0,5.0,0.45161290322580644,0.45161290322580644,0.975,0.4444444444444444,0.42105263157894735,0.4444444444444444,0.5,0.25,0.5,0.5986842105263158,0.5,0.5892857142857143,0.6234939759036144,0.5238095238095238,0.640625,0.5921052631578947,0.08064516129032258,,18.40077071290944,0.64,,0.1111111111111111,0.02032520325203252,0.13392857142857142,0.020833333333333332,0.117096018735363,0.020512820512820513,,0.012195121951219513,0.011494252873563218,0.03508771929824561,0.056910569105691054,0.1566265060240964,0.13761467889908258,0.1375,0.125,0.013333333333333334,,0.17763157894736842,0.5925925925925926,0.6956521739130435,0.5,0.125,0.42105263157894735,0.42105263157894735,0.125,0.10526315789473684,0.4375,0.4666666666666667,0.7142857142857143,0.28289473684210525,0.3953488372093023,0.3953488372093023,1.0,0.3092105263157895,0.48936170212765956,0.48936170212765956,0.9565217391304348,0.10526315789473684,1.0,,0.21052631578947367,0.3684210526315789,0.14285714285714285,0.2857142857142857,0.25,0.39285714285714285,0.7697368421052632,0.48936170212765956,0.5412815789473685,0.5283153846153846,0.5289875,0.075,0.15714285714285714,0.011111111111111112,0.1095890410958904,0.4063926940639269,8.185483870967742,24.366666666666667,0.44337606837606836,5.0,,,4.0,2.0,2.0,1.0,2.0,,,,0.05,0.625,2.0,3.0,12.0,5.0,3.0,,5.0,,1.0,1.0,2.0,1.0,3.0,13.0,0.45454545454545453,0.14814814814814814,0.5,1.0,0.42857142857142855,1.0,0.5454545454545454,1.0,,,,,,,0.0625,,,True
