EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Fg3aBlocked,ThreePtShootingFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,Technical Free Throw Trips,Defensive 3 Seconds Violations,Arc3PctBlocked,BlockingFouls,Blocked3s,BlockedArc3,DefensiveGoaltends,3SecondViolations,BlockedCorner3,HeaveMakes,OffensiveGoaltends,on
101109,1610612752,Raymond Felton,Raymond Felton,101109,NYK,105973.0,1766,252,3306,3277,715.0,746.0,415.0,6583,112.0,199.0,8.0,12.0,24.0,40.0,29.0,80.0,54.0,152.0,12.0,33.0,2.0,2.0,2.0,4.0,54.0,157.0,2.0,10.0,5.0,27.0,195.0,431.0,66.0,190.0,65.0,653.0,3548,11.0,19.0,4.0,12.0,3.0,37.0,41.0,82.0,7.0,31.0,24.0,127.0,80.0,310.0,153.0,45.0,8.0,3.0,154.0,54.0,23.0,144.0,135.0,279.0,95.0,40.0,104.0,8.0,32.0,693.0,12.0,19.0,3.0,37.0,62,9.0,108,34.0,142,9.0,71.0,45.0,26.0,80.0,17.0,58.0,40.0,13.0,22.0,1.0,5.0,120.0,10.0,18.0,48.0,109,1.0,5.0,3.0,95,2.0,1.0,9.0,8.0,87.0,8.0,33.0,15.0,7.0,3.0,1.0,3.0,7.0,3.0,120.0,698.0,17.0,10.0,0.20512820512820512,0.2094240837696335,0.7727272727272727,0.3473684210526316,0.3333333333333333,0.22580645161290322,0.35294117647058826,0.45243619489559167,0.5789473684210527,0.5,0.47342995169082125,0.5483870967741935,0.4557522123893805,0.4939485627836611,0.5606060606060606,0.4847328244274809,0.3059581320450886,0.05336426914153132,0.08542713567839195,0.0625,0.006578947368421052,20.563454449710374,0.6666666666666666,0.09,0.034482758620689655,0.0625,0.01919191919191919,0.07459677419354839,0.019834710743801654,0.06653225806451613,0.019435736677115987,0.024330900243309004,0.025380710659898477,0.010471204188481676,0.016018306636155607,0.02976190476190476,0.045454545454545456,0.06389776357827476,0.07736389684813753,0.06684491978609626,0.09836065573770492,0.02710843373493976,0.42857142857142855,0.32045088566827695,0.5628140703517588,0.6153846153846154,0.17857142857142858,0.1288244766505636,0.3625,0.38666666666666666,0.1724137931034483,0.24476650563607086,0.35526315789473684,0.3576158940397351,0.2777777777777778,0.05314009661835749,0.36363636363636365,0.36363636363636365,1.0,0.2528180354267311,0.34394904458598724,0.34394904458598724,0.7222222222222222,0.3870967741935484,0.6666666666666666,0.25,0.06451612903225806,1.0,1.0,0.3225806451612903,0.2,0.5,0.35398230088495575,0.6,0.035398230088495575,0.5,0.23893805309734514,0.18518518518518517,0.6264090177133655,0.35064935064935066,0.5210733009708737,0.5181710526315788,0.511200900900901,0.05108359133126935,0.07236842105263158,0.05666156202143951,0.19448698315467075,8.941299303944314,25.44263157894736,0.2162734422262553,,,,,,,,,,,,,,,,,,True
200758,1610612752,Ronnie Brewer,Ronnie Brewer,200758,NYK,27082.0,451,21,857,854,119.0,89.0,107.0,1711,21.0,37.0,6.0,12.0,1.0,2.0,,7.0,10.0,24.0,19.0,53.0,2.0,5.0,1.0,4.0,,3.0,,,,2.0,31.0,68.0,19.0,56.0,11.0,130.0,929,7.0,14.0,2.0,5.0,4.0,24.0,1.0,2.0,1.0,6.0,3.0,8.0,40.0,22.0,57.0,,4.0,1.0,2.0,,6.0,15.0,9.0,24.0,7.0,2.0,8.0,2.0,5.0,57.0,6.0,12.0,1.0,17.0,26,1.0,44,19.0,63,,22.0,8.0,14.0,6.0,,4.0,3.0,3.0,2.0,,,9.0,1.0,2.0,11.0,20,,1.0,,16,,,3.0,1.0,23.0,2.0,9.0,2.0,2.0,2.0,,,2.0,,8.0,116.0,,1.0,0.6451612903225806,0.6896551724137931,1.0,0.3392857142857143,0.4,0.16666666666666666,0.34545454545454546,0.45588235294117646,0.5,0.5,0.4798387096774194,0.5263157894736842,0.3125,0.48507462686567165,0.6,0.36363636363636365,0.45161290322580644,0.08823529411764706,0.16216216216216217,,,14.636642784032754,0.6666666666666666,0.06666666666666667,0.043478260869565216,0.1015625,0.043478260869565216,0.1259259259259259,0.03870967741935484,0.10997442455242967,0.04176334106728538,0.05714285714285714,0.016666666666666666,0.04504504504504504,0.031914893617021274,0.04918032786885246,0.09210526315789473,0.11578947368421053,0.09411764705882353,0.12871287128712872,0.11764705882352941,,,0.29838709677419356,0.5675675675675675,0.6774193548387096,0.6190476190476191,0.056451612903225805,,,,0.1935483870967742,0.4166666666666667,0.4166666666666667,0.7,0.4274193548387097,0.3584905660377358,0.36538461538461536,1.0,0.024193548387096774,,,,0.631578947368421,0.5,0.16666666666666666,0.2631578947368421,0.4,1.0,,,,0.25,0.5,0.5,0.25,0.25,,0.75,,0.5644581300813009,0.5669933333333332,0.5767,0.07575757575757576,0.12,0.18461538461538463,0.06153846153846154,8.492647058823529,24.192857142857143,0.13885647607934656,1.0,1.0,0.017857142857142856,0.018867924528301886,0.017543859649122806,,,,,,,,,,,,,True
200779,1610612752,Steve Novak,Steve Novak,200779,NYK,36662.0,611,158,1164,1134,366.0,389.0,139.0,2298,,,,,,,1.0,2.0,7.0,21.0,27.0,52.0,3.0,4.0,10.0,14.0,32.0,78.0,1.0,3.0,9.0,22.0,8.0,23.0,59.0,130.0,5.0,198.0,1229,1.0,2.0,4.0,7.0,,14.0,1.0,2.0,19.0,36.0,1.0,60.0,10.0,6.0,174.0,3.0,,,78.0,32.0,1.0,4.0,7.0,11.0,6.0,1.0,2.0,,2.0,29.0,1.0,2.0,,16.0,35,5.0,56,3.0,59,,7.0,2.0,5.0,1.0,1.0,,2.0,1.0,1.0,,,3.0,1.0,1.0,22.0,36,,3.0,,10,,2.0,5.0,,5.0,,,1.0,2.0,,1.0,1.0,2.0,2.0,60.0,362.0,4.0,,0.625,0.625,0.9830508474576272,0.45384615384615384,0.5714285714285714,0.5277777777777778,0.45384615384615384,0.34782608695652173,0.5,0.5,0.630718954248366,0.7777777777777778,0.7763157894736842,0.6363636363636364,0.7777777777777778,0.7894736842105263,0.8496732026143791,0.043478260869565216,,,0.047619047619047616,11.800302571860817,0.3333333333333333,0.10638297872340426,,0.10385756676557864,0.006289308176100629,0.09696969696969697,0.004807692307692308,0.10159362549800798,0.005703422053231939,0.007575757575757576,0.019230769230769232,,,0.022727272727272728,0.049586776859504134,0.10204081632653061,0.16101694915254236,0.05785123966942149,0.20454545454545456,,1.0,,,,,0.013071895424836602,0.5,0.5,,0.13725490196078433,0.3333333333333333,0.35,0.7142857142857143,0.33986928104575165,0.5192307692307693,0.5294117647058824,1.0,0.5098039215686274,0.41025641025641024,0.4155844155844156,0.96875,,,,0.4444444444444444,0.75,1.0,0.3333333333333333,0.3333333333333333,1.0,,,0.3684210526315789,0.7142857142857143,0.5789473684210527,0.4090909090909091,0.8496732026143791,0.41025641025641024,0.5352934640522875,0.5226333333333334,0.5378039473684212,0.006535947712418301,,0.0707070707070707,0.30303030303030304,19.069565217391304,24.71538461538461,0.31443298969072164,2.0,1.0,0.015384615384615385,0.019230769230769232,0.007692307692307693,1.0,2.0,1.0,0.01282051282051282,,,,,,,,,True
2199,1610612752,Tyson Chandler,Tyson Chandler,2199,NYK,98439.0,1641,244,3080,3067,695.0,618.0,404.0,6147,184.0,274.0,58.0,100.0,43.0,58.0,1.0,12.0,3.0,9.0,,,,,,,,,,,,,188.0,295.0,,,129.0,505.0,3252,58.0,100.0,,,28.0,144.0,44.0,61.0,,,38.0,126.0,266.0,110.0,,,108.0,,,,12.0,33.0,14.0,47.0,12.0,2.0,18.0,3.0,12.0,108.0,66.0,135.0,1.0,100.0,202,16.0,318,202.0,520,11.0,35.0,19.0,16.0,25.0,2.0,16.0,35.0,4.0,9.0,2.0,1.0,60.0,10.0,11.0,67.0,143,1.0,14.0,20.0,154,1.0,17.0,4.0,3.0,182.0,21.0,88.0,14.0,53.0,31.0,4.0,18.0,55.0,35.0,125.0,683.0,13.0,12.0,0.7074468085106383,0.9925373134328358,,,,,,0.6372881355932203,0.58,0.7213114754098361,0.6372881355932203,0.58,0.7213114754098361,0.6715425531914894,0.6153846153846154,0.7682926829268293,,0.04067796610169491,0.043795620437956206,,,12.274774774774773,0.4166666666666667,0.21333333333333335,0.01282051282051282,0.21308016877637131,0.14594594594594595,0.21231422505307856,0.1116751269035533,0.21282593375616632,0.13258575197889183,0.1796875,0.16304347826086957,0.10084033613445378,0.09813084112149532,0.147239263803681,0.2358490566037736,0.17333333333333334,0.22727272727272727,0.2140845070422535,0.20689655172413793,0.11702127659574468,0.6363636363636364,0.9288135593220339,0.6715328467153284,0.7022900763358778,0.7010869565217391,0.04067796610169491,0.08333333333333333,0.08333333333333333,1.0,0.030508474576271188,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,1.0,0.58,0.06896551724137931,,,,,,,0.9508196721311475,0.7413793103448276,,,,,0.9288135593220339,,0.6216430508474576,0.5883779069767442,0.6298409836065574,0.2430939226519337,0.2430939226519337,0.2851485148514851,0.2495049504950495,2.0816949152542383,,0.22564935064935066,,,,,,,,3.0,,2.0,2.0,2.0,1.0,3.0,,,,True
2546,1610612752,Carmelo Anthony,Carmelo Anthony,2546,NYK,148922.0,2482,308,4648,4626,1109.0,1193.0,592.0,9274,229.0,431.0,63.0,106.0,62.0,119.0,81.0,197.0,202.0,447.0,15.0,53.0,2.0,7.0,,6.0,142.0,361.0,23.0,50.0,32.0,78.0,512.0,1075.0,157.0,414.0,425.0,1920.0,4958,94.0,164.0,25.0,57.0,56.0,319.0,124.0,272.0,32.0,84.0,157.0,501.0,286.0,738.0,360.0,111.0,92.0,5.0,356.0,142.0,88.0,71.0,100.0,171.0,69.0,31.0,54.0,4.0,13.0,442.0,24.0,100.0,10.0,102.0,200,24.0,326,134.0,460,43.0,52.0,23.0,29.0,81.0,21.0,34.0,94.0,12.0,47.0,2.0,19.0,175.0,17.0,47.0,79.0,205,6.0,16.0,29.0,414,,14.0,15.0,4.0,512.0,39.0,206.0,46.0,31.0,17.0,3.0,11.0,32.0,19.0,491.0,1091.0,20.0,37.0,0.279296875,0.30686695278969955,0.7643312101910829,0.37922705314009664,0.43859649122807015,0.38095238095238093,0.38386308068459657,0.4762790697674419,0.573170731707317,0.45588235294117646,0.5020147750167898,0.5950226244343891,0.48314606741573035,0.5541569086651054,0.6309523809523809,0.5622171945701357,0.2780389523169913,0.08186046511627906,0.16937354988399073,0.050761421319796954,0.011185682326621925,35.29080675422139,0.46285714285714286,0.16,0.08064516129032258,0.14265335235378032,0.07178750897343862,0.14550641940085593,0.027649769585253458,0.14360437470280552,0.05484298982750995,0.12387791741472172,0.041811846689895474,0.03460837887067395,0.021739130434782608,0.044642857142857144,0.10970464135021098,0.16279069767441862,0.1566265060240964,0.14666666666666667,0.14204545454545456,0.06064880112834979,0.59375,0.28945601074546673,0.531322505800464,0.6396648044692738,0.2794759825327511,0.132303559435863,0.41116751269035534,0.43315508021390375,0.12345679012345678,0.30020147750167897,0.4519015659955257,0.45701357466063347,0.3415841584158416,0.035594358629952985,0.2830188679245283,0.2830188679245283,1.0,0.24244459368703827,0.39335180055401664,0.39335180055401664,0.7394366197183099,0.4796380090497738,0.5943396226415094,0.06349206349206349,0.03167420814479638,0.2857142857142857,1.0,0.22624434389140272,0.46,0.782608695652174,0.3342696629213483,0.5210084033613446,0.016853932584269662,,0.21910112359550563,0.41025641025641024,0.5674949630624581,0.398876404494382,0.49653701079622137,0.5232240740740741,0.47831505681818176,0.12755716004813478,0.16586151368760063,0.16614583333333333,0.2609375,9.960093023255816,25.485024154589365,0.2385972461273666,,6.0,,,0.014285714285714285,,30.0,1.0,,,1.0,,1.0,,1.0,,,True
2747,1610612752,JR Smith,JR Smith,2747,NYK,98903.0,1648,237,3103,3088,951.0,1028.0,413.0,6191,80.0,135.0,10.0,14.0,18.0,36.0,31.0,91.0,78.0,189.0,13.0,45.0,1.0,5.0,6.0,13.0,81.0,222.0,10.0,24.0,27.0,65.0,189.0,415.0,94.0,267.0,106.0,766.0,3266,17.0,31.0,11.0,29.0,4.0,71.0,58.0,130.0,33.0,78.0,59.0,274.0,68.0,310.0,246.0,36.0,18.0,6.0,216.0,81.0,24.0,62.0,54.0,116.0,32.0,22.0,43.0,5.0,14.0,286.0,16.0,24.0,2.0,77.0,109,36.0,222,42.0,264,14.0,56.0,44.0,12.0,42.0,7.0,21.0,29.0,3.0,21.0,,2.0,71.0,7.0,19.0,71.0,144,3.0,5.0,13.0,133,3.0,4.0,7.0,1.0,143.0,11.0,46.0,29.0,13.0,9.0,1.0,3.0,14.0,8.0,269.0,934.0,13.0,23.0,0.17989417989417988,0.18888888888888888,0.8723404255319149,0.352059925093633,0.3793103448275862,0.4230769230769231,0.36015325670498083,0.45542168674698796,0.5483870967741935,0.4461538461538462,0.4838709677419355,0.5583333333333333,0.5168269230769231,0.5113941018766756,0.5546875,0.5548780487804879,0.3914956011730205,0.05783132530120482,0.0962962962962963,0.0989010989010989,0.010582010582010581,22.81241263628739,0.5915492957746479,0.3130434782608696,0.021052631578947368,0.11682743837084673,0.025477707006369428,0.16210526315789472,0.028169014084507043,0.13210227272727273,0.026490066225165563,0.03598971722365039,0.035,0.0084985835694051,0.02968036529680365,0.023076923076923078,0.09846153846153846,0.08778625954198473,0.15606936416184972,0.16944444444444445,0.1391304347826087,0.038781163434903045,0.5714285714285714,0.19794721407624633,0.5925925925925926,0.6557377049180327,0.2375,0.13343108504398826,0.34065934065934067,0.3780487804878049,0.12903225806451613,0.27712609970674484,0.4126984126984127,0.41711229946524064,0.14102564102564102,0.06598240469208211,0.28888888888888886,0.28888888888888886,0.8461538461538461,0.3255131964809384,0.36486486486486486,0.36486486486486486,0.8765432098765432,0.23333333333333334,0.7142857142857143,0.1,0.08333333333333333,0.2,,0.4,0.4166666666666667,0.9,0.17307692307692307,0.5,0.0625,0.46153846153846156,0.3125,0.4153846153846154,0.5894428152492669,0.375,0.4962054154302669,0.5157815217391305,0.4695446601941748,0.06415620641562064,0.10222222222222223,0.0926892950391645,0.3577023498694517,10.820963855421688,25.720973782771537,0.30647760232033516,,,,,,,4.0,1.0,,,1.0,,1.0,,1.0,,,True
467,1610612752,Jason Kidd,Jason Kidd,467,NYK,78074.0,1301,170,2433,2425,549.0,628.0,312.0,4858,12.0,21.0,1.0,2.0,2.0,3.0,6.0,9.0,4.0,13.0,17.0,49.0,,3.0,5.0,11.0,49.0,135.0,2.0,10.0,8.0,28.0,22.0,43.0,66.0,184.0,23.0,265.0,2576,1.0,4.0,2.0,13.0,5.0,13.0,3.0,7.0,13.0,39.0,11.0,56.0,10.0,34.0,186.0,12.0,,1.0,133.0,48.0,3.0,85.0,70.0,155.0,59.0,11.0,51.0,8.0,26.0,380.0,11.0,17.0,3.0,49.0,116,4.0,169,31.0,200,6.0,83.0,49.0,34.0,20.0,7.0,16.0,12.0,2.0,4.0,,2.0,32.0,,7.0,44.0,86,,1.0,1.0,40,5.0,3.0,4.0,,30.0,,3.0,8.0,16.0,7.0,1.0,8.0,16.0,7.0,52.0,539.0,9.0,4.0,0.22727272727272727,0.22727272727272727,0.9393939393939394,0.358695652173913,0.15384615384615385,0.3333333333333333,0.3551912568306011,0.5116279069767442,0.25,0.42857142857142855,0.5330396475770925,0.23529411764705882,0.4891304347826087,0.5520833333333334,0.34210526315789475,0.5283018867924528,0.8105726872246696,0.06976744186046512,0.09523809523809523,0.1111111111111111,,9.706303724928366,0.625,0.057971014492753624,0.046153846153846156,0.15123859191655803,0.023776223776223775,0.13279132791327913,0.022821576763485476,0.14524647887323944,0.023391812865497075,0.028469750889679714,0.013245033112582781,0.024734982332155476,0.019444444444444445,0.03278688524590164,0.128,0.14644351464435146,0.17625899280575538,0.14285714285714285,0.10416666666666667,0.04477611940298507,0.4375,0.09251101321585903,0.5714285714285714,0.631578947368421,0.3333333333333333,0.039647577092511016,0.6666666666666666,0.75,,0.05726872246696035,0.3076923076923077,0.3076923076923077,0.25,0.21585903083700442,0.3469387755102041,0.3469387755102041,1.0,0.5947136563876652,0.362962962962963,0.362962962962963,0.9183673469387755,0.11764705882352941,0.5,1.0,0.17647058823529413,,,0.5882352941176471,0.2,0.5,0.06521739130434782,0.6666666666666666,0.2391304347826087,0.45454545454545453,0.6086956521739131,0.2857142857142857,0.9030837004405287,0.3609022556390977,0.5530201327433628,0.5536538461538462,0.5142222222222222,0.03017241379310345,0.06521739130434782,0.04905660377358491,0.21132075471698114,8.034883720930232,24.884239130434782,0.22564734895191121,,4.0,,,0.021505376344086023,2.0,,,,4.0,,,,,,1.0,,True
703,1610612752,Kurt Thomas,Kurt Thomas,703,NYK,6600.0,110,-4,207,205,27.0,48.0,26.0,412,2.0,4.0,,1.0,,,3.0,3.0,4.0,10.0,,,,,,,,,,,,,9.0,17.0,,,2.0,20.0,229,1.0,2.0,,,,2.0,,,,,1.0,1.0,18.0,,,,,,,,2.0,1.0,2.0,3.0,,2.0,1.0,,,8.0,3.0,3.0,1.0,1.0,13,1.0,15,7.0,22,,3.0,3.0,,,,,,,,,,,,,7.0,16,,2.0,,5,1.0,1.0,,,3.0,1.0,2.0,,4.0,4.0,,,4.0,3.0,1.0,27.0,3.0,,1.0,1.0,,,,,,0.5294117647058824,0.5,,0.5294117647058824,0.5,,0.5555555555555556,0.5,0.5,,0.11764705882352941,0.5,,,7.627118644067797,,0.125,0.2,0.20634920634920634,0.043478260869565216,0.03225806451612903,0.08333333333333333,0.14893617021276595,0.05714285714285714,0.08333333333333333,,0.05,0.07407407407407407,0.1111111111111111,0.17647058823529413,0.391304347826087,0.043478260869565216,0.05,,,0.75,0.23529411764705882,0.5,1.0,1.0,0.17647058823529413,1.0,1.0,1.0,0.5882352941176471,0.4,0.4,1.0,,,,,,,,,0.5,,,,,,,,,,,,,,,0.23529411764705882,,0.4600294117647059,0.6696,,0.1111111111111111,0.1111111111111111,0.1,0.05,12.700000000000001,,0.13043478260869565,,,,,,,,,,,,,,,,,,True
739,1610612752,Rasheed Wallace,Rasheed Wallace,739,NYK,6876.0,115,20,216,220,75.0,76.0,16.0,436,6.0,12.0,1.0,3.0,,,3.0,7.0,2.0,6.0,,2.0,,,,1.0,9.0,23.0,,,6.0,14.0,11.0,25.0,9.0,25.0,,49.0,214,1.0,5.0,,,,2.0,3.0,4.0,6.0,15.0,,24.0,14.0,8.0,27.0,,2.0,1.0,22.0,9.0,1.0,3.0,,3.0,,,3.0,,,6.0,2.0,2.0,,10.0,23,5.0,38,4.0,42,1.0,6.0,3.0,3.0,1.0,,1.0,1.0,,,,,2.0,1.0,1.0,10.0,13,,1.0,,4,,,1.0,,,,,,8.0,6.0,,2.0,8.0,2.0,24.0,75.0,,,0.6363636363636364,0.7,1.0,0.36,,0.4,0.375,0.44,0.2,0.75,0.49,0.2,0.631578947368421,0.49,0.2,0.631578947368421,0.5,0.04,0.08333333333333333,,,22.222222222222225,0.5,0.45454545454545453,,0.2987012987012987,0.03125,0.2702702702702703,0.04878048780487805,0.2894736842105263,0.0380952380952381,0.07407407407407407,,,0.03225806451612903,0.1,0.29411764705882354,0.391304347826087,0.2,0.18518518518518517,0.5,0.03571428571428571,0.25,0.24,0.5,0.5454545454545454,0.6666666666666666,0.14,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.12,0.3333333333333333,0.3333333333333333,0.5,0.04,,,,0.46,0.391304347826087,0.391304347826087,1.0,0.6,0.3333333333333333,,,,,,,,,,0.05263157894736842,,0.7368421052631579,0.42857142857142855,0.74,0.4090909090909091,0.5106163265306122,0.486725,0.46645000000000003,,,0.04081632653061224,0.4897959183673469,7.5,27.984,0.3472222222222222,,,,,,,,,,,,,,,,,,True
200778,1610612752,James White,James White,200778,NYK,5626.0,94,-23,179,182,20.0,35.0,25.0,361,3.0,6.0,1.0,1.0,,,2.0,3.0,4.0,10.0,1.0,2.0,,,,,1.0,6.0,,1.0,1.0,1.0,9.0,19.0,2.0,8.0,1.0,25.0,211,2.0,4.0,,1.0,,4.0,,1.0,1.0,1.0,1.0,4.0,6.0,12.0,3.0,3.0,,,6.0,1.0,1.0,4.0,3.0,7.0,2.0,1.0,3.0,,1.0,17.0,1.0,2.0,,1.0,7,2.0,10,3.0,13,,4.0,1.0,3.0,2.0,,1.0,3.0,,1.0,,3.0,5.0,1.0,,3.0,9,,1.0,,1,,,,,2.0,,1.0,,1.0,,,1.0,1.0,1.0,4.0,20.0,2.0,,0.3333333333333333,0.3333333333333333,0.5,0.25,,1.0,0.25,0.47368421052631576,0.5,,0.4444444444444444,0.4,0.75,0.44642857142857145,0.4,0.6666666666666666,0.2962962962962963,0.05263157894736842,0.16666666666666666,,,16.019417475728154,0.4,0.2222222222222222,,0.1206896551724138,0.03571428571428571,0.045454545454545456,0.03333333333333333,0.1,0.03488372093023256,0.045454545454545456,,0.038461538461538464,0.041666666666666664,,0.05,0.13636363636363635,0.1875,0.05263157894736842,,,1.0,0.2222222222222222,0.5,0.6,0.3333333333333333,0.1111111111111111,0.6666666666666666,0.6666666666666666,,0.37037037037037035,0.4,0.4,0.5,0.07407407407407407,0.5,0.5,1.0,0.2222222222222222,0.16666666666666666,0.16666666666666666,,0.2,1.0,,,,,0.2,,,,,,,0.5,1.0,0.5185185185185185,0.16666666666666666,0.5227759259259259,0.4870375,0.42447500000000005,0.03571428571428571,0.05,0.16,0.16,11.889473684210525,24.8,0.11173184357541899,,,,,,,,,,,,,,,,,,True
