EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,HeaveAttempts,StepOutOfBoundsTurnovers,BlockingFouls,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,Fg3aBlocked,BlockingFoulsDrawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedLongMidRange,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Blocked3s,BlockedArc3,on,LongMidRangePctBlocked,BlockedCorner3,Corner3PctBlocked
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,41869.0,698,144.0,1394,1380,532,391,133,2774,90.0,125.0,24.0,30.0,31.0,42.0,33.0,87.0,35.0,89.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,158.0,301.0,2.0,6.0,81.0,403,1407,28.0,38.0,9.0,65,56.0,96.0,2.0,6.0,27.0,145.0,222.0,94.0,6.0,38.0,3.0,1.0,22.0,40.0,14.0,54.0,11.0,3.0,31.0,4.0,5.0,122.0,9.0,39,2.0,31.0,124.0,12.0,167.0,50,217,8.0,16.0,10.0,6.0,27.0,4.0,12.0,17.0,1.0,15.0,4.0,44.0,4.0,19.0,29,44,2.0,1.0,4.0,83.0,1.0,6.0,99.0,13.0,47.0,9.0,70.0,56.0,14.0,70.0,45.0,1.0,1.0,1.0,143.0,524,4.0,8.0,0.7025316455696202,0.7985611510791367,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5249169435215947,0.7368421052631579,0.5833333333333334,0.5244299674267101,0.7368421052631579,0.5784313725490197,0.5757142857142857,0.7558139534883721,0.6196581196581197,0.019543973941368076,0.07308970099667775,0.112,0.09195402298850575,25.51813471502591,0.6136363636363636,0.2727272727272727,0.08,0.23574144486692014,0.0948905109489051,0.19254658385093168,0.046632124352331605,0.22561863173216884,0.07947019867549669,0.13333333333333333,0.0821917808219178,0.06923076923076923,0.061946902654867256,0.025,0.25280898876404495,0.22085889570552147,0.23243243243243245,0.21929824561403508,0.1276595744680851,0.064,0.6428571428571429,0.40716612377850164,0.72,0.8108108108108109,0.6444444444444445,0.28338762214983715,0.3793103448275862,0.4177215189873418,0.5757575757575758,0.2899022801302932,0.39325842696629215,0.39325842696629215,0.9714285714285714,0.009771986970684038,0.3333333333333333,0.3333333333333333,1.0,0.009771986970684038,0.3333333333333333,0.3333333333333333,1.0,0.7894736842105263,0.8,0.25,0.4117647058823529,0.7380952380952381,0.029411764705882353,0.3333333333333333,0.029411764705882353,0.3333333333333333,0.42671009771986973,0.3333333333333333,0.4791680781758958,0.5440099999999999,0.471221568627451,0.1378299120234604,0.14029850746268657,0.16129032258064516,0.3598014888337469,8.345514950166114,24.166666666666668,0.381635581061693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1536,1610612759,Stephen Jackson,Stephen Jackson,1536,SAS,26436.0,441,102.0,885,878,257,208,92,1763,16.0,35.0,4.0,4.0,1.0,8.0,7.0,12.0,5.0,12.0,8.0,25.0,,3.0,14.0,44.0,1.0,12.0,28.0,59.0,22.0,69.0,22.0,144,871,5.0,6.0,1.0,17,2.0,12.0,1.0,15.0,3.0,10.0,36.0,20.0,48.0,4.0,42.0,14.0,8.0,23.0,8.0,31.0,5.0,3.0,16.0,4.0,3.0,70.0,1.0,5,1.0,12.0,40.0,3.0,55.0,7,62,1.0,12.0,9.0,3.0,14.0,7.0,12.0,15.0,1.0,2.0,2.0,29.0,2.0,7.0,14,29,2.0,,,28.0,2.0,1.0,31.0,3.0,13.0,1.0,4.0,2.0,2.0,4.0,4.0,,,1.0,10.0,256,2.0,1.0,0.6428571428571429,0.6923076923076923,0.7272727272727273,0.3188405797101449,0.06666666666666667,0.3283582089552239,0.4745762711864407,0.8333333333333334,0.16666666666666666,0.4765625,0.6666666666666666,0.12962962962962962,0.5106382978723404,0.7083333333333334,0.1724137931034483,0.5390625,0.13559322033898305,0.17142857142857143,0.16666666666666666,17.22391084093212,0.4827586206896552,0.13043478260869565,0.045454545454545456,0.13745704467353953,0.021834061135371178,0.1,0.007194244604316547,0.12652068126520682,0.016304347826086956,0.02608695652173913,0.03333333333333333,,0.01,,0.09900990099009901,0.1038961038961039,0.19469026548672566,0.10465116279069768,0.08823529411764706,0.015151515151515152,1.0,0.2734375,0.45714285714285713,0.5517241379310345,0.6875,0.09375,0.5833333333333334,0.7,0.42857142857142855,0.09375,0.4166666666666667,0.4166666666666667,0.8,0.1953125,0.32,0.32,0.625,0.34375,0.3181818181818182,0.3181818181818182,0.7857142857142857,0.3333333333333333,1.0,0.5,0.2962962962962963,0.125,0.1111111111111111,,0.4444444444444444,0.08333333333333333,0.8125,0.3333333333333333,0.5392292,0.53200625,0.49843600000000005,0.10714285714285714,0.18840579710144928,0.11805555555555555,0.06944444444444445,6.608474576271187,25.48260869565217,0.2903954802259887,1.0,2.0,5.0,2.0,6.0,18.0,2.0,2.0,2.0,2.0,2.0,1.0,0.3333333333333333,0.08333333333333333,0.4166666666666667,0.4,1.0,0.028169014084507043,,,,,,,,,,,,,True,,,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,83596.0,1393,231.0,2805,2796,946,769,267,5601,106.0,171.0,13.0,19.0,34.0,58.0,20.0,64.0,20.0,69.0,22.0,46.0,7.0,12.0,61.0,189.0,19.0,62.0,146.0,304.0,83.0,235.0,164.0,705,2817,15.0,31.0,11.0,59,48.0,100.0,26.0,74.0,80.0,254.0,140.0,152.0,201.0,12.0,186.0,61.0,25.0,196.0,78.0,274.0,33.0,45.0,135.0,29.0,32.0,626.0,13.0,14,2.0,57.0,103.0,11.0,171.0,29,200,2.0,80.0,29.0,51.0,93.0,17.0,65.0,39.0,5.0,28.0,8.0,132.0,9.0,35.0,53,114,3.0,3.0,2.0,176.0,5.0,6.0,206.0,20.0,79.0,25.0,13.0,8.0,3.0,13.0,9.0,,,,249.0,935,9.0,20.0,0.4794520547945205,0.5,0.8072289156626506,0.35319148936170214,0.35135135135135137,0.3577586206896552,0.48026315789473684,0.4838709677419355,0.48,0.5018552875695733,0.4444444444444444,0.5,0.5598086124401914,0.49166666666666664,0.5672645739910314,0.4359925788497217,0.08223684210526316,0.1111111111111111,0.09375,24.43657437218287,0.7045454545454546,0.13253012048192772,0.03571428571428571,0.10341365461847389,0.018134715025906734,0.16863905325443787,0.03009259259259259,0.1199400299850075,0.022425249169435217,0.016556291390728478,0.02109704641350211,0.017167381974248927,0.028368794326241134,0.03333333333333333,0.06567164179104477,0.09771986970684039,0.1440677966101695,0.18473895582329317,0.12359550561797752,0.007407407407407408,0.6923076923076923,0.3172541743970315,0.6198830409356725,0.6973684210526315,0.46226415094339623,0.11873840445269017,0.3125,0.3448275862068966,0.6,0.1280148423005566,0.2898550724637681,0.2898550724637681,0.45,0.08534322820037106,0.4782608695652174,0.4782608695652174,0.9545454545454546,0.35064935064935066,0.32275132275132273,0.324468085106383,0.7540983606557377,0.35185185185185186,0.6842105263157895,0.38461538461538464,0.3333333333333333,0.5862068965517241,0.06896551724137931,0.5833333333333334,0.3563218390804598,0.3064516129032258,0.7532467532467533,0.3279569892473118,0.5266640858208959,0.5243802631578948,0.5011108187134503,0.14119601328903655,0.21763085399449036,0.08368794326241134,0.36028368794326243,6.983552631578948,25.283829787234044,0.33725490196078434,8.0,4.0,15.0,6.0,23.0,48.0,3.0,3.0,6.0,14.0,6.0,,0.2608695652173913,0.14814814814814814,0.2777777777777778,0.26666666666666666,0.75,0.02510460251046025,2.0,1.0,3.0,2.0,4.0,2.0,0.00425531914893617,0.005291005291005291,0.25,1.0,,,True,,,
201168,1610612759,Tiago Splitter,Tiago Splitter,201168,SAS,38988.0,650,143.0,1318,1316,430,366,124,2634,85.0,143.0,7.0,23.0,28.0,46.0,11.0,41.0,,1.0,,,,,,1.0,,1.0,96.0,185.0,,1.0,81.0,273,1264,8.0,27.0,7.0,23,32.0,63.0,,1.0,19.0,83.0,166.0,26.0,,8.0,1.0,,33.0,32.0,15.0,47.0,12.0,3.0,23.0,5.0,4.0,109.0,19.0,31,,29.0,71.0,10.0,110.0,50,160,3.0,21.0,17.0,4.0,19.0,7.0,10.0,20.0,2.0,9.0,2.0,39.0,6.0,14.0,27,56,2.0,7.0,6.0,92.0,4.0,9.0,110.0,8.0,52.0,7.0,23.0,10.0,13.0,24.0,14.0,,,,83.0,427,4.0,6.0,0.8645833333333334,0.9021739130434783,,,,,0.518918918918919,0.2962962962962963,0.5079365079365079,0.5161290322580645,0.2857142857142857,0.5,0.5759493670886076,0.359375,0.532051282051282,0.005376344086021506,0.1783783783783784,0.17482517482517482,0.1951219512195122,18.99518238128011,0.48717948717948717,0.2564102564102564,,0.15268817204301074,0.08635097493036212,0.17575757575757575,0.09743589743589744,0.15873015873015872,0.09025270758122744,0.08387096774193549,0.07526881720430108,0.0990990990990991,0.1111111111111111,0.07246376811594203,0.13125,0.18421052631578946,0.1437908496732026,0.17094017094017094,0.1875,0.05555555555555555,0.5833333333333334,0.7688172043010753,0.5944055944055944,0.7203389830508474,0.9058823529411765,0.22043010752688172,0.2682926829268293,0.3333333333333333,0.5454545454545454,0.005376344086021506,,,,,,,,0.005376344086021506,,,,0.8214285714285714,0.30434782608695654,0.42857142857142855,0.71875,0.6086956521739131,,,0.015625,,0.7741935483870968,,0.5645481182795699,0.5265636363636363,0.5387914062499999,0.22608695652173913,0.22707423580786026,0.08424908424908426,0.304029304029304,2.765945945945946,27.0,0.3262518968133536,,,1.0,,1.0,,,1.0,,6.0,,1.0,,,0.03571428571428571,,,,,,3.0,,,,,,,,1.0,1.0,True,,,
201988,1610612759,Patty Mills,Patty Mills,201988,SAS,13073.0,218,105.0,433,423,130,107,35,856,16.0,21.0,,,8.0,8.0,,,8.0,11.0,10.0,20.0,3.0,6.0,9.0,23.0,3.0,7.0,24.0,32.0,19.0,43.0,3.0,108,424,1.0,1.0,,5,9.0,9.0,6.0,13.0,2.0,38.0,34.0,14.0,54.0,,22.0,9.0,2.0,10.0,5.0,15.0,3.0,2.0,5.0,2.0,3.0,35.0,3.0,3,,4.0,10.0,,14.0,6,20,1.0,10.0,6.0,4.0,5.0,2.0,4.0,4.0,1.0,1.0,,9.0,1.0,6.0,6,13,,,1.0,9.0,2.0,,3.0,,,1.0,1.0,1.0,,1.0,,,,,38.0,130,4.0,1.0,0.7083333333333334,0.7083333333333334,0.9473684210526315,0.4418604651162791,0.46153846153846156,0.4523809523809524,0.75,1.0,1.0,0.7,0.8333333333333334,0.8181818181818182,0.7039473684210527,0.8333333333333334,0.8260869565217391,0.5733333333333334,0.0625,0.09523809523809523,,17.857142857142858,0.5555555555555556,,,0.07142857142857142,0.031914893617021274,0.07692307692307693,0.04054054054054054,0.07291666666666667,0.03571428571428571,0.022222222222222223,,0.07142857142857142,0.061224489795918366,,0.043478260869565216,0.05128205128205128,0.10909090909090909,0.08108108108108109,0.06666666666666667,0.034482758620689655,,0.28,0.7619047619047619,0.8421052631578947,0.6875,,,,,0.14666666666666667,0.7272727272727273,0.7272727272727273,0.75,0.26666666666666666,0.5,0.5,0.9,0.30666666666666664,0.391304347826087,0.391304347826087,1.0,,,,0.36363636363636365,1.0,0.2727272727272727,0.5,0.3181818181818182,0.42857142857142855,0.8533333333333334,0.4090909090909091,0.5776945945945945,0.43310000000000004,0.6097333333333333,,,0.046296296296296294,0.35185185185185186,7.534375000000002,24.73953488372093,0.3002309468822171,1.0,,1.0,1.0,2.0,3.0,1.0,,2.0,4.0,,,0.5,0.3333333333333333,0.3333333333333333,,,,1.0,,,,1.0,,,,1.0,,,,True,,,
202390,1610612759,Gary Neal,Gary Neal,202390,SAS,26568.0,443,36.0,889,896,270,245,86,1785,7.0,12.0,1.0,1.0,2.0,3.0,11.0,19.0,24.0,58.0,5.0,17.0,1.0,7.0,17.0,56.0,4.0,16.0,42.0,89.0,22.0,73.0,21.0,171,888,4.0,7.0,2.0,10,8.0,26.0,5.0,23.0,11.0,42.0,46.0,38.0,54.0,,56.0,17.0,5.0,19.0,8.0,27.0,5.0,3.0,11.0,4.0,4.0,62.0,2.0,2,,13.0,31.0,3.0,47.0,4,51,1.0,12.0,8.0,4.0,10.0,1.0,5.0,10.0,2.0,5.0,3.0,20.0,1.0,3.0,16,29,2.0,,,19.0,3.0,,25.0,4.0,11.0,3.0,,,,,,,,,41.0,266,1.0,2.0,0.5476190476190477,0.5476190476190477,0.8181818181818182,0.3013698630136986,0.21739130434782608,0.3013698630136986,0.47191011235955055,0.5714285714285714,0.3076923076923077,0.46296296296296297,0.4,0.3163265306122449,0.4941860465116279,0.45454545454545453,0.38181818181818183,0.4506172839506173,0.056179775280898875,0.3333333333333333,0.05263157894736842,19.492385786802032,0.5,0.10714285714285714,,0.09253731343283582,0.008620689655172414,0.13,0.012269938650306749,0.10114942528735632,0.010126582278481013,0.011235955056179775,,0.011904761904761904,0.017241379310344827,,0.08411214953271028,0.056074766355140186,0.1322314049586777,0.13513513513513514,0.11538461538461539,0.01098901098901099,,0.07407407407407407,0.5833333333333334,0.875,0.7142857142857143,0.11728395061728394,0.5789473684210527,0.6111111111111112,0.5454545454545454,0.35802469135802467,0.41379310344827586,0.41379310344827586,0.5,0.10493827160493827,0.29411764705882354,0.29411764705882354,0.8,0.345679012345679,0.30357142857142855,0.30357142857142855,0.8235294117647058,0.1,1.0,1.0,0.061224489795918366,0.6666666666666666,0.14285714285714285,0.14285714285714285,0.32653061224489793,0.25,0.5246913580246914,0.30357142857142855,0.48067160493827155,0.51785,0.45569693877551015,0.0650887573964497,0.11458333333333333,0.05847953216374269,0.24561403508771928,14.101123595505616,24.969863013698628,0.30371203599550056,,,3.0,,3.0,12.0,,2.0,1.0,,,,,,0.3,,,,,,,,1.0,,,,,,,,True,,,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,40909.0,682,150.0,1378,1377,504,415,125,2755,80.0,123.0,5.0,7.0,29.0,45.0,39.0,84.0,34.0,82.0,13.0,26.0,5.0,8.0,1.0,7.0,1.0,2.0,153.0,289.0,14.0,33.0,95.0,443,1362,9.0,17.0,4.0,25,52.0,101.0,6.0,10.0,63.0,185.0,78.0,228.0,39.0,6.0,7.0,1.0,24.0,77.0,51.0,128.0,27.0,24.0,45.0,14.0,18.0,307.0,1.0,5,,20.0,50.0,,70.0,6,76,2.0,21.0,11.0,10.0,23.0,9.0,14.0,29.0,3.0,9.0,4.0,52.0,4.0,24.0,8,34,4.0,,4.0,96.0,,2.0,113.0,12.0,35.0,26.0,6.0,3.0,2.0,6.0,4.0,,,,178.0,494,7.0,20.0,0.2549019607843137,0.26,0.9285714285714286,0.42424242424242425,0.6,0.42424242424242425,0.5294117647058824,0.5294117647058824,0.5148514851485149,0.5403726708074534,0.5526315789473685,0.5495495495495496,0.5943396226415094,0.5952380952380952,0.6310344827586207,0.10248447204968944,0.08304498269896193,0.16260162601626016,0.047619047619047616,27.847267939433838,0.4423076923076923,,,0.099601593625498,0.012437810945273632,0.11235955056179775,0.0053475935828877,0.10294117647058823,0.010186757215619695,,0.014598540145985401,0.021897810218978103,0.008547008547008548,,0.07602339181286549,0.12418300653594772,0.10112359550561797,0.11363636363636363,0.10869565217391304,0.015384615384615385,0.6666666666666666,0.38198757763975155,0.6504065040650406,0.7766990291262136,0.2625,0.2608695652173913,0.4642857142857143,0.4875,0.2564102564102564,0.2546583850931677,0.4146341463414634,0.4146341463414634,0.23529411764705882,0.08074534161490683,0.5,0.5,1.0,0.021739130434782608,0.14285714285714285,0.14285714285714285,,0.3684210526315789,0.7142857142857143,,0.40540540540540543,0.6444444444444445,0.07207207207207207,0.625,0.018018018018018018,0.5,0.484472049689441,0.14285714285714285,0.515751246105919,0.47882307692307696,0.5062963963963965,0.10144927536231885,0.11217948717948718,0.056433408577878104,0.417607223476298,8.051211072664357,23.878787878787875,0.36574746008708275,2.0,,,1.0,2.0,3.0,,1.0,,5.0,,,0.5,0.10526315789473684,,,,,1.0,,5.0,,3.0,1.0,,,0.5,1.0,,,True,,,
201971,1610612759,DeJuan Blair,DeJuan Blair,201971,SAS,14623.0,244,55.0,492,485,125,117,46,977,32.0,53.0,5.0,10.0,7.0,8.0,8.0,23.0,,5.0,,,,,,1.0,,1.0,40.0,81.0,,1.0,12.0,92,493,7.0,14.0,2.0,16,10.0,14.0,,1.0,5.0,25.0,70.0,10.0,,10.0,,,7.0,10.0,5.0,15.0,2.0,3.0,8.0,1.0,1.0,35.0,4.0,16,,10.0,33.0,4.0,47.0,20,67,4.0,9.0,6.0,3.0,7.0,2.0,4.0,10.0,1.0,3.0,3.0,17.0,1.0,3.0,10,30,1.0,5.0,2.0,15.0,1.0,1.0,17.0,3.0,10.0,,2.0,1.0,1.0,2.0,1.0,,,1.0,25.0,125,3.0,,0.875,1.0,,,,,0.49382716049382713,0.5,0.7142857142857143,0.4878048780487805,0.5,0.6666666666666666,0.5168539325842697,0.5,0.7352941176470589,0.012195121951219513,0.08641975308641975,0.11320754716981132,0.043478260869565216,19.413919413919412,0.4117647058823529,0.36363636363636365,,0.18232044198895028,0.11428571428571428,0.18867924528301888,0.05555555555555555,0.18376068376068377,0.09433962264150944,0.14035087719298245,0.10416666666666667,0.08571428571428572,0.038461538461538464,0.1,0.2,0.15517241379310345,0.19230769230769232,0.20512820512820512,0.14285714285714285,0.12121212121212122,0.5,0.6463414634146342,0.6037735849056604,0.6808510638297872,0.84375,0.2804878048780488,0.34782608695652173,0.36363636363636365,1.0,0.06097560975609756,,,,,,,,0.012195121951219513,,,,0.7142857142857143,0.5,,0.5333333333333333,0.875,,,0.06666666666666667,,0.6585365853658537,,0.5258802469135802,0.5045818181818182,0.5328857142857143,0.11235955056179775,0.11363636363636363,0.17391304347826086,0.2717391304347826,4.548148148148148,42.9,0.2540650406504065,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,True,,,
201986,1610612759,Nando De Colo,Nando De Colo,201986,SAS,14064.0,234,,477,475,151,141,45,952,10.0,16.0,,1.0,,1.0,2.0,6.0,3.0,8.0,4.0,12.0,1.0,4.0,5.0,16.0,2.0,6.0,15.0,30.0,9.0,28.0,2.0,59,488,1.0,3.0,,8,3.0,9.0,3.0,10.0,2.0,17.0,22.0,8.0,24.0,,16.0,5.0,4.0,14.0,7.0,21.0,4.0,3.0,11.0,1.0,2.0,49.0,3.0,2,,4.0,23.0,,27.0,5,32,,9.0,6.0,3.0,18.0,2.0,12.0,5.0,1.0,6.0,1.0,23.0,1.0,5.0,10,19,,1.0,1.0,6.0,,,4.0,,2.0,,3.0,3.0,,3.0,,,,,17.0,151,2.0,,0.7333333333333333,0.7333333333333333,0.8888888888888888,0.32142857142857145,0.3,0.32142857142857145,0.5,0.3333333333333333,0.3333333333333333,0.49137931034482757,0.6666666666666666,0.39473684210526316,0.49166666666666664,0.6666666666666666,0.40476190476190477,0.4827586206896552,0.13333333333333333,0.125,0.3333333333333333,15.779467680608366,0.782608695652174,,,0.1402439024390244,0.01639344262295082,0.07692307692307693,0.039473684210526314,0.125,0.025252525252525252,,0.024390243902439025,0.034482758620689655,0.061224489795918366,,0.07272727272727272,0.15254237288135594,0.2,0.10526315789473684,,,,0.27586206896551724,0.625,0.7142857142857143,0.7,0.10344827586206896,0.3333333333333333,0.5,0.5,0.13793103448275862,0.375,0.375,1.0,0.20689655172413793,0.3333333333333333,0.3333333333333333,0.75,0.27586206896551724,0.3125,0.3125,1.0,0.16666666666666666,,,0.05263157894736842,,0.21052631578947367,0.25,0.3157894736842105,0.3333333333333333,0.7586206896551724,0.3125,0.5337017543859648,0.4958,0.45155555555555554,0.03333333333333333,0.0625,0.13559322033898305,0.288135593220339,8.126666666666667,25.032142857142862,0.3165618448637317,1.0,1.0,2.0,2.0,3.0,3.0,,,,2.0,,,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.5,1.0,,1.0,,,,,,,,1.0,1.0,,,True,,,
202695,1610612759,Kawhi Leonard,Kawhi Leonard,202695,SAS,27541.0,459,46.0,919,920,356,275,92,1839,31.0,48.0,8.0,9.0,12.0,17.0,10.0,18.0,8.0,12.0,14.0,40.0,8.0,18.0,5.0,19.0,1.0,5.0,49.0,78.0,19.0,59.0,21.0,176,942,8.0,9.0,2.0,18,18.0,27.0,9.0,23.0,14.0,77.0,58.0,40.0,54.0,6.0,19.0,5.0,6.0,14.0,6.0,20.0,4.0,2.0,6.0,4.0,4.0,46.0,7.0,7,2.0,16.0,50.0,4.0,70.0,16,86,3.0,24.0,15.0,9.0,10.0,3.0,7.0,5.0,,3.0,,15.0,1.0,6.0,15,31,2.0,2.0,,19.0,,2.0,26.0,1.0,7.0,6.0,9.0,5.0,3.0,9.0,6.0,,,,76.0,351,6.0,4.0,0.5918367346938775,0.6304347826086957,0.9473684210526315,0.3220338983050847,0.391304347826087,0.3220338983050847,0.6282051282051282,0.8888888888888888,0.6666666666666666,0.5656934306569343,0.5714285714285714,0.63,0.5906040268456376,0.6,0.6754385964912281,0.4306569343065693,0.07692307692307693,0.08333333333333333,0.1111111111111111,16.03128054740958,0.6666666666666666,0.14814814814814814,0.11764705882352941,0.15151515151515152,0.026615969581749048,0.1553398058252427,0.0546875,0.15242494226327943,0.03580562659846547,0.031914893617021274,0.02197802197802198,0.02564102564102564,0.0410958904109589,0.07272727272727272,0.08653846153846154,0.12612612612612611,0.23478260869565218,0.13157894736842105,0.2222222222222222,0.05084745762711865,0.6666666666666666,0.35036496350364965,0.6458333333333334,0.7045454545454546,0.6451612903225806,0.13138686131386862,0.5555555555555556,0.625,0.4,0.08759124087591241,0.6666666666666666,0.6666666666666666,0.625,0.291970802919708,0.35,0.35,1.0,0.1386861313868613,0.2631578947368421,0.2631578947368421,0.8,0.6428571428571429,0.8888888888888888,0.5,0.34,0.7058823529411765,0.36,0.4444444444444444,0.1,0.2,0.781021897810219,0.2631578947368421,0.5672627737226277,0.5833333333333334,0.5815220000000001,0.04895104895104895,0.08333333333333333,0.10227272727272728,0.4375,5.807692307692307,23.911864406779657,0.38737758433079433,5.0,,,,5.0,3.0,,,,,,,,0.35714285714285715,,,,,,,3.0,,1.0,1.0,,,,,,,True,,,
