EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3SecondViolations,Fg3aBlocked,Clear Path Fouls,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,DefensiveGoaltends,on
1713,1610612742,Vince Carter,Vince Carter,1713,DAL,78595.0,1310,103,2585,2574,732,876.0,274.0,5159,59.0,104.0,15.0,24.0,22.0,36.0,38.0,94.0,33.0,77.0,7.0,30.0,2.0,5.0,3.0,9.0,82.0,203.0,6.0,17.0,19.0,52.0,130.0,275.0,89.0,233.0,96.0,623.0,2751,22.0,34.0,8.0,22.0,10.0,78.0,37.0,81.0,22.0,61.0,42.0,182.0,66.0,194.0,192.0,75.0,22.0,1.0,202.0,82.0,18.0,104.0,25.0,129.0,18.0,7.0,55.0,28.0,21.0,283.0,7.0,33.0,1.0,39.0,103.0,22.0,164.0,41.0,205.0,5.0,43.0,27.0,16.0,38.0,9.0,26.0,25.0,4.0,12.0,1.0,3.0,63.0,8.0,17.0,89.0,10.0,147.0,1.0,7.0,4.0,128.0,5.0,7.0,5.0,3.0,118.0,13.0,1.0,46.0,19.0,20.0,3.0,3.0,13.0,1.0,6.0,23.0,13.0,3.0,1.0,178.0,715,14.0,15.0,0.25384615384615383,0.2773109243697479,0.7191011235955056,0.38197424892703863,0.36363636363636365,0.36065573770491804,0.38362068965517243,0.4727272727272727,0.6470588235294118,0.4567901234567901,0.5187007874015748,0.6071428571428571,0.49295774647887325,0.5553571428571429,0.639344262295082,0.5481927710843374,0.45866141732283466,0.06545454545454546,0.1346153846153846,0.031914893617021274,0.012987012987012988,21.463077984817115,0.6031746031746031,0.22,0.02040816326530612,0.12089201877934272,0.03900709219858156,0.10655737704918032,0.022435897435897436,0.11658456486042693,0.03454231433506045,0.048672566371681415,0.03592814371257485,0.03496503496503497,0.024291497975708502,0.015384615384615385,0.11486486486486487,0.13284132841328414,0.11578947368421053,0.104,0.11206896551724138,0.019011406844106463,0.5652173913043478,0.2047244094488189,0.5673076923076923,0.6555555555555556,0.3220338983050847,0.18503937007874016,0.40425531914893614,0.4175824175824176,0.10526315789473684,0.1515748031496063,0.42857142857142855,0.4342105263157895,0.30303030303030304,0.05905511811023622,0.23333333333333334,0.23333333333333334,0.8571428571428571,0.39960629921259844,0.4039408866995074,0.4039408866995074,0.7073170731707317,0.42857142857142855,0.625,0.13333333333333333,0.08928571428571429,0.4,1.0,0.30357142857142855,0.35294117647058826,0.6666666666666666,0.2535211267605634,0.6111111111111112,0.06338028169014084,0.3333333333333333,0.36619718309859156,0.36538461538461536,0.6633858267716536,0.40594059405940597,0.5007675542406314,0.5203659574468085,0.49320567375886526,0.08502772643253234,0.14935064935064934,0.12520064205457465,0.29213483146067415,8.858545454545457,25.34420600858369,0.2831721470019342,,,,,,,,,,,True
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,53827.0,897,18,1762,1738,368,436.0,166.0,3500,18.0,32.0,3.0,8.0,5.0,7.0,38.0,93.0,86.0,189.0,,3.0,,,,1.0,32.0,83.0,6.0,9.0,6.0,15.0,142.0,314.0,32.0,86.0,93.0,473.0,1871,5.0,23.0,6.0,9.0,10.0,38.0,31.0,64.0,6.0,16.0,38.0,118.0,170.0,114.0,96.0,,6.0,,83.0,32.0,9.0,60.0,11.0,71.0,5.0,6.0,34.0,13.0,13.0,153.0,3.0,12.0,,40.0,127.0,20.0,187.0,15.0,202.0,3.0,22.0,13.0,9.0,31.0,9.0,12.0,16.0,2.0,19.0,,2.0,47.0,4.0,11.0,30.0,,51.0,,3.0,3.0,119.0,,12.0,8.0,1.0,113.0,9.0,4.0,37.0,20.0,23.0,,,19.0,,4.0,23.0,16.0,,,116.0,365,7.0,19.0,0.5985915492957746,0.6115107913669064,1.0,0.37209302325581395,0.6666666666666666,0.375,0.37209302325581395,0.45222929936305734,0.21739130434782608,0.484375,0.475,0.4375,0.5,0.522271714922049,0.4864864864864865,0.5673076923076923,0.215,0.028662420382165606,0.09375,0.043010752688172046,0.010582010582010581,25.383828045035823,0.6595744680851063,0.32786885245901637,,0.20922570016474465,0.01938610662358643,0.18604651162790697,0.014563106796116505,0.20316301703163017,0.01818181818181818,0.029585798816568046,0.018779342723004695,0.012658227848101266,0.019230769230769232,,0.19796954314720813,0.25925925925925924,0.17647058823529413,0.18493150684931506,0.18840579710144928,0.013824884792626729,0.6956521739130435,0.08,0.5625,0.6206896551724138,0.7222222222222222,0.2325,0.40860215053763443,0.42696629213483145,0.34210526315789475,0.4725,0.455026455026455,0.45989304812834225,0.686046511627907,0.0075,,,,0.2075,0.3855421686746988,0.3855421686746988,1.0,0.25,0.375,,,,,0.28125,0.6666666666666666,1.0,0.0875,0.7142857142857143,0.0125,,0.1875,0.4,0.295,0.3855421686746988,0.44901787500000007,0.487982,0.42824,0.09090909090909091,0.10818713450292397,0.080338266384778,0.24947145877378435,13.981210191082791,25.01046511627906,0.20885357548240635,1.0,2.0,0.022988505747126436,,,,,,,,True
1882,1610612742,Elton Brand,Elton Brand,1882,DAL,60108.0,1002,-107,1955,1989,395,525.0,200.0,3944,56.0,93.0,21.0,38.0,8.0,16.0,49.0,119.0,40.0,111.0,,,,,,,,1.0,,,,,145.0,323.0,,1.0,40.0,330.0,2158,25.0,55.0,,,5.0,55.0,17.0,44.0,,,7.0,41.0,216.0,74.0,,,36.0,,1.0,,14.0,33.0,16.0,49.0,13.0,3.0,15.0,6.0,12.0,114.0,15.0,66.0,,38.0,135.0,18.0,191.0,81.0,272.0,5.0,35.0,14.0,21.0,23.0,5.0,12.0,17.0,3.0,11.0,,,40.0,6.0,3.0,75.0,2.0,128.0,1.0,16.0,3.0,61.0,3.0,7.0,3.0,,56.0,12.0,,29.0,5.0,63.0,,,45.0,3.0,15.0,63.0,35.0,,1.0,41.0,388,14.0,3.0,0.7448275862068966,0.8503937007874016,,,,,,0.44891640866873067,0.45454545454545453,0.38636363636363635,0.44753086419753085,0.45454545454545453,0.38636363636363635,0.476878612716763,0.4824561403508772,0.41,0.0030864197530864196,0.043343653250773995,0.11827956989247312,0.025210084033613446,,17.62557077625571,0.575,0.23076923076923078,,0.20029673590504452,0.09748892171344166,0.13970588235294118,0.06787330316742081,0.1828752642706131,0.09020044543429843,0.15294117647058825,0.11372549019607843,0.04365079365079365,0.07017543859649122,0.06,0.2324561403508772,0.19369369369369369,0.17410714285714285,0.14594594594594595,0.12643678160919541,0.030864197530864196,0.5555555555555556,0.28703703703703703,0.6021505376344086,0.6829268292682927,0.6071428571428571,0.36728395061728397,0.4117647058823529,0.4224137931034483,0.6938775510204082,0.3425925925925926,0.36036036036036034,0.36036036036036034,1.0,,,,,0.0030864197530864196,,,,0.6909090909090909,0.5526315789473685,0.09523809523809523,,,,,,,0.36363636363636365,0.5,,,,,0.29012345679012347,,0.47111404320987665,0.5423078431372548,0.4797045454545455,0.08504398826979472,0.08529411764705883,0.16666666666666666,0.12424242424242424,9.684210526315788,28.2,0.2020460358056266,,,,1.0,,,,,,,True
1890,1610612742,Shawn Marion,Shawn Marion,1890,DAL,80439.0,1341,-121,2655,2655,457,561.0,273.0,5310,122.0,180.0,27.0,53.0,18.0,34.0,83.0,215.0,7.0,21.0,9.0,27.0,1.0,3.0,2.0,2.0,6.0,18.0,1.0,1.0,1.0,2.0,212.0,416.0,15.0,45.0,46.0,515.0,2836,34.0,69.0,2.0,4.0,8.0,82.0,33.0,74.0,3.0,4.0,9.0,84.0,318.0,106.0,45.0,,44.0,,18.0,6.0,18.0,63.0,31.0,94.0,27.0,4.0,25.0,8.0,30.0,219.0,22.0,80.0,2.0,70.0,170.0,21.0,261.0,104.0,365.0,17.0,51.0,34.0,17.0,37.0,7.0,22.0,28.0,5.0,15.0,1.0,4.0,65.0,6.0,7.0,45.0,4.0,74.0,2.0,1.0,4.0,48.0,3.0,3.0,2.0,,63.0,7.0,,32.0,3.0,28.0,1.0,1.0,13.0,3.0,12.0,29.0,21.0,2.0,,84.0,446,3.0,3.0,0.75,0.8368421052631579,1.0,0.3333333333333333,0.5,0.75,0.3333333333333333,0.5096153846153846,0.4927536231884058,0.44594594594594594,0.5086767895878525,0.5068493150684932,0.4807692307692308,0.5265848670756647,0.5256410256410257,0.5,0.09761388286334056,0.04326923076923077,0.06666666666666667,0.023255813953488372,0.047619047619047616,18.634376051126807,0.5692307692307692,0.2916666666666667,0.05128205128205128,0.183585313174946,0.0825593395252838,0.19444444444444445,0.07457627118644068,0.18662519440124417,0.08069620253164557,0.09541984732824428,0.07901907356948229,0.07647058823529412,0.08144796380090498,0.05405405405405406,0.1484848484848485,0.2282958199356913,0.17543859649122806,0.19172932330827067,0.20212765957446807,0.0787037037037037,0.7241379310344828,0.39045553145336226,0.6777777777777778,0.7261904761904762,0.7459016393442623,0.46637744034707157,0.386046511627907,0.3952380952380952,0.7349397590361446,0.0455531453362256,0.3333333333333333,0.35,1.0,0.05856832971800434,0.3333333333333333,0.3333333333333333,1.0,0.039045553145336226,0.3333333333333333,0.3333333333333333,1.0,0.726027397260274,0.5094339622641509,0.18518518518518517,0.0410958904109589,0.3333333333333333,1.0,0.0136986301369863,1.0,1.0,0.4358974358974359,0.5294117647058824,0.02564102564102564,1.0,0.02564102564102564,0.5,0.4880694143167028,0.3333333333333333,0.5108566160520609,0.5465844262295082,0.5143307692307693,0.06584362139917696,0.07256235827664399,0.15922330097087378,0.16310679611650486,5.881730769230769,23.924444444444443,0.1721280602636535,,,,,,,,,,,True
201954,1610612742,Darren Collison,Darren Collison,201954,DAL,142308.0,2372,-82,4675,4679,1059,1247.0,471.0,9354,158.0,259.0,5.0,13.0,35.0,55.0,53.0,132.0,82.0,197.0,21.0,45.0,,1.0,6.0,10.0,27.0,91.0,1.0,4.0,5.0,29.0,293.0,588.0,48.0,136.0,242.0,972.0,5059,14.0,38.0,1.0,5.0,9.0,40.0,66.0,141.0,11.0,39.0,104.0,269.0,178.0,408.0,117.0,27.0,8.0,5.0,86.0,27.0,56.0,297.0,118.0,415.0,88.0,30.0,125.0,66.0,106.0,948.0,8.0,23.0,,63.0,118.0,7.0,188.0,31.0,219.0,4.0,100.0,45.0,55.0,112.0,27.0,80.0,61.0,14.0,32.0,1.0,11.0,173.0,9.0,37.0,73.0,8.0,139.0,2.0,1.0,2.0,230.0,7.0,7.0,7.0,13.0,275.0,22.0,14.0,98.0,44.0,7.0,1.0,1.0,2.0,1.0,4.0,8.0,5.0,,3.0,250.0,1040,12.0,27.0,0.3037542662116041,0.3079584775086505,0.8125,0.35294117647058826,0.2,0.28205128205128205,0.366412213740458,0.49829931972789115,0.3684210526315789,0.46808510638297873,0.5041436464088398,0.36046511627906974,0.4583333333333333,0.568127962085308,0.4148936170212766,0.5638297872340425,0.1878453038674033,0.09523809523809523,0.14285714285714285,0.10606060606060606,0.025380710659898477,19.436457734330073,0.6473988439306358,0.04516129032258064,,0.07463630613535736,0.014330218068535825,0.09828393135725429,0.0149812734082397,0.08145814581458145,0.014492753623188406,0.013986013986013986,0.011705685618729096,0.01730103806228374,0.019656019656019656,,0.05989110707803993,0.06382978723404255,0.10136452241715399,0.08240534521158129,0.13541666666666666,0.013157894736842105,0.625,0.35773480662983426,0.61003861003861,0.7117117117117117,0.34810126582278483,0.18232044198895028,0.4015151515151515,0.4491525423728814,0.1509433962264151,0.27209944751381215,0.41624365482233505,0.4270833333333333,0.3170731707317073,0.062154696132596686,0.4666666666666667,0.4772727272727273,1.0,0.12569060773480664,0.2967032967032967,0.30337078651685395,0.6666666666666666,0.3023255813953488,0.38461538461538464,,0.023255813953488372,,,0.09302325581395349,0.25,,0.3055555555555556,0.6363636363636364,0.05555555555555555,0.6,0.16111111111111112,0.1724137931034483,0.5455801104972375,0.313953488372093,0.5157614525139663,0.46068378378378383,0.48200488505747113,0.1225,0.14759036144578314,0.0411522633744856,0.2767489711934156,8.887414965986391,26.193382352941175,0.226524064171123,,,,,3.0,1.0,0.022058823529411766,0.022222222222222223,0.02197802197802198,,True
201564,1610612742,O.J. Mayo,O.J. Mayo,201564,DAL,113685.0,1895,-86,3760,3746,807,938.0,385.0,7506,86.0,145.0,4.0,11.0,19.0,30.0,50.0,105.0,85.0,208.0,21.0,48.0,1.0,3.0,5.0,11.0,74.0,189.0,6.0,17.0,19.0,43.0,221.0,458.0,95.0,237.0,148.0,875.0,4067,7.0,25.0,7.0,20.0,10.0,45.0,42.0,95.0,24.0,54.0,54.0,210.0,170.0,272.0,237.0,48.0,6.0,,189.0,74.0,29.0,186.0,32.0,218.0,22.0,10.0,88.0,56.0,42.0,468.0,2.0,23.0,,57.0,105.0,3.0,165.0,25.0,190.0,7.0,64.0,40.0,24.0,100.0,12.0,58.0,44.0,9.0,42.0,3.0,6.0,144.0,10.0,28.0,68.0,4.0,144.0,8.0,5.0,4.0,154.0,3.0,2.0,9.0,8.0,178.0,13.0,7.0,65.0,21.0,17.0,,,8.0,,9.0,17.0,14.0,,2.0,205.0,793,12.0,16.0,0.38461538461538464,0.38990825688073394,0.8315789473684211,0.4008438818565401,0.35,0.4444444444444444,0.4008438818565401,0.48253275109170307,0.28,0.4421052631578947,0.5230215827338129,0.3888888888888889,0.5234899328859061,0.5634715025906736,0.45,0.5837988826815642,0.3410071942446043,0.06331877729257641,0.1103448275862069,0.0761904761904762,0.02403846153846154,21.785714285714285,0.6944444444444444,0.024390243902439025,,0.08413461538461539,0.01730624529721595,0.10982658959537572,0.004914004914004914,0.09168081494057725,0.014400921658986175,0.03380281690140845,0.014056224899598393,0.008403361344537815,0.003278688524590164,0.00980392156862745,0.0639269406392694,0.06367924528301887,0.12953367875647667,0.10833333333333334,0.11320754716981132,0.020833333333333332,0.8235294117647058,0.20863309352517986,0.593103448275862,0.6666666666666666,0.4418604651162791,0.1510791366906475,0.47619047619047616,0.5154639175257731,0.16,0.2992805755395683,0.40865384615384615,0.4187192118226601,0.4588235294117647,0.06906474820143885,0.4375,0.4375,0.8095238095238095,0.2719424460431655,0.3915343915343915,0.40217391304347827,0.8378378378378378,0.24444444444444444,0.36363636363636365,,0.06666666666666667,0.3333333333333333,1.0,0.37777777777777777,0.35294117647058826,1.0,0.20134228187919462,0.6333333333333333,0.0738255033557047,0.45454545454545453,0.28859060402684567,0.4418604651162791,0.5496402877697841,0.3915343915343915,0.5069590647482016,0.5134723684210525,0.4847291946308723,0.09187749667110519,0.12745098039215685,0.05142857142857143,0.24,11.07707423580786,24.824894514767934,0.21462765957446808,,4.0,0.016597510373443983,1.0,5.0,3.0,0.02109704641350211,,0.026455026455026454,1.0,True
201604,1610612742,Chris Douglas-Roberts,Chris Douglas-Roberts,201604,DAL,1307.0,22,-7,43,40,14,17.0,7.0,83,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,,2.0,,1.0,,1.0,,,,,,,2.0,3.0,,2.0,,4.0,49,1.0,1.0,,1.0,,2.0,1.0,1.0,,1.0,,2.0,4.0,,,,,,,,,1.0,2.0,3.0,2.0,,1.0,,,8.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,14,,,1.0,1.0,,,,,,0.6666666666666666,1.0,1.0,0.4,0.5,0.5,0.4,0.5,0.5,0.4,,,,,12.244897959183673,1.0,,,,,,,,,,,,,,,,,,,,,0.2,1.0,1.0,1.0,0.2,,,,0.2,1.0,1.0,1.0,0.4,,,,,,,,,,,0.5,,,,,,0.5,1.0,0.5,,,,0.6,,0.50159,0.46777500000000005,0.620575,,,0.5,0.5,9.466666666666667,23.6,0.32558139534883723,,,,,,,,,,,True
201627,1610612742,Anthony Morrow,Anthony Morrow,201627,DAL,3003.0,50,-6,101,103,41,47.0,11.0,204,2.0,4.0,,,2.0,2.0,3.0,4.0,4.0,6.0,1.0,1.0,,,,,,1.0,,1.0,,,9.0,14.0,1.0,2.0,2.0,23.0,124,1.0,2.0,,1.0,2.0,4.0,3.0,5.0,,,2.0,8.0,6.0,12.0,3.0,,,,1.0,,,2.0,1.0,3.0,,1.0,,,2.0,7.0,,1.0,,,1.0,,1.0,1.0,2.0,,1.0,1.0,,1.0,2.0,,2.0,,1.0,,,3.0,,,4.0,,7.0,,1.0,,3.0,,1.0,,,2.0,,,,1.0,,,,,,,,,,,8.0,40,3.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,,,0.5,0.6428571428571429,0.5,0.6,0.65625,0.3333333333333333,0.6,0.6764705882352942,0.5,0.6666666666666666,0.125,,,,,17.857142857142854,0.3333333333333333,,,0.034482758620689655,0.038461538461538464,,,0.02702702702702703,0.02564102564102564,,,0.07692307692307693,,,0.1111111111111111,,,,,,,0.25,0.5,0.5,,0.25,0.75,0.75,,0.375,0.6666666666666666,0.6666666666666666,0.75,0.0625,1.0,1.0,1.0,0.0625,,,,,,,,,,0.3333333333333333,,,0.4,1.0,,,,,0.375,,0.457721875,0.42915,0.5063,,,0.17391304347826086,0.34782608695652173,11.192857142857145,25.15,0.40594059405940597,,,,,,,,,,,True
203109,1610612742,Jae Crowder,Jae Crowder,203109,DAL,35350.0,589,7,1164,1183,294,343.0,96.0,2347,21.0,35.0,4.0,11.0,5.0,7.0,2.0,12.0,14.0,36.0,8.0,17.0,,,2.0,4.0,20.0,54.0,1.0,3.0,7.0,17.0,37.0,83.0,28.0,71.0,18.0,176.0,1266,5.0,13.0,1.0,3.0,4.0,17.0,7.0,16.0,9.0,21.0,6.0,47.0,48.0,26.0,75.0,9.0,8.0,,54.0,20.0,8.0,28.0,9.0,37.0,7.0,2.0,16.0,2.0,10.0,83.0,5.0,9.0,,20.0,39.0,1.0,60.0,14.0,74.0,2.0,29.0,16.0,13.0,13.0,4.0,12.0,9.0,,1.0,,3.0,22.0,,7.0,33.0,1.0,60.0,2.0,2.0,,27.0,3.0,2.0,1.0,2.0,34.0,4.0,,16.0,3.0,9.0,,,7.0,,2.0,9.0,3.0,,,47.0,291,3.0,3.0,0.6486486486486487,0.7272727272727273,0.8928571428571429,0.39436619718309857,0.3333333333333333,0.42857142857142855,0.39436619718309857,0.4457831325301205,0.38461538461538464,0.4375,0.512987012987013,0.40625,0.5540540540540541,0.5207100591715976,0.4722222222222222,0.5595238095238095,0.461038961038961,0.0963855421686747,0.14285714285714285,0.25,,14.968652037617556,0.5909090909090909,0.02564102564102564,,0.09798994974874371,0.025139664804469275,0.14388489208633093,0.036231884057971016,0.10986964618249534,0.028225806451612902,0.0297029702970297,0.032,0.015151515151515152,0.02727272727272727,0.07142857142857142,0.09027777777777778,0.09836065573770492,0.10606060606060606,0.16129032258064516,0.10869565217391304,0.02531645569620253,0.3333333333333333,0.22727272727272727,0.6,0.7,0.6666666666666666,0.07792207792207792,0.16666666666666666,0.2222222222222222,0.5,0.23376623376623376,0.3888888888888889,0.3888888888888889,0.6428571428571429,0.11038961038961038,0.47058823529411764,0.47058823529411764,1.0,0.35064935064935066,0.37037037037037035,0.37037037037037035,0.85,0.6875,0.36363636363636365,,,,,0.1875,0.3333333333333333,1.0,0.1891891891891892,0.7142857142857143,0.10810810810810811,0.5,0.4594594594594595,0.4117647058823529,0.6883116883116883,0.37037037037037035,0.5132551948051948,0.48130384615384614,0.5143621621621622,0.0963855421686747,0.16842105263157894,0.09659090909090909,0.26704545454545453,9.702409638554217,24.72676056338028,0.25257731958762886,,,,,,,,,,,True
2229,1610612742,Mike James,Mike James,2229,DAL,5457.0,91,-14,184,186,63,59.0,15.0,370,,1.0,,1.0,,,1.0,2.0,,1.0,4.0,7.0,,,,,4.0,10.0,,,1.0,4.0,1.0,4.0,8.0,17.0,4.0,30.0,217,,1.0,,,,,,,1.0,4.0,2.0,5.0,,2.0,21.0,3.0,,,10.0,4.0,,6.0,5.0,11.0,4.0,1.0,3.0,1.0,2.0,27.0,,,,2.0,4.0,,6.0,,6.0,,2.0,,2.0,3.0,1.0,2.0,3.0,,1.0,,,6.0,,2.0,5.0,,14.0,,1.0,1.0,3.0,,,,,4.0,,,2.0,,1.0,,,1.0,,,1.0,1.0,,,5.0,61,2.0,,,,0.875,0.47058823529411764,,0.25,0.47058823529411764,0.25,,,0.6190476190476191,,0.375,0.6521739130434783,,0.5,0.8095238095238095,,,,,14.356435643564357,0.5,,,0.06060606060606061,,0.1,,0.06976744186046512,,,,,,,0.045454545454545456,0.043478260869565216,0.09523809523809523,0.1,0.1,,1.0,0.047619047619047616,,,,0.09523809523809523,0.5,0.5,,0.047619047619047616,,,,0.3333333333333333,0.5714285714285714,0.5714285714285714,1.0,0.47619047619047616,0.4,0.4444444444444444,0.75,1.0,,,,,,,,,,,,,1.0,0.25,0.8571428571428571,0.4,0.53797,,0.37995,0.08695652173913043,0.3333333333333333,,0.16666666666666666,9.325,25.558823529411764,0.3423913043478261,,,,,1.0,,0.058823529411764705,,0.1,,True
