EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,LongMidRangeFGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG2M,PtsUnassisted3s,PtsPutbacks,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,LongMidRangeAssists,OffTwoPtRebounds,LostBallSteals,BadPassTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,PenaltyTurnovers,Offensive Fouls Drawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,ThreePtShootingFoulsDrawnPct,SelfOReb,Travels,Charge Fouls,Loose Ball Fouls,Charge Fouls Drawn,3SecondViolations,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,HeaveAttempts,Fg3aBlocked,BlockedArc3,BlockedLongMidRange,Defensive 3 Seconds Violations,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,DefensiveGoaltends,BlockingFouls,OffensiveGoaltends,on,Clear Path Fouls,Corner3PctBlocked
101107,1610612762,Marvin Williams,Marvin Williams,101107,UTA,3860.0,64,21,120,125,40,42,21,245,1.0,2.0,1.0,2.0,3,1,2.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,6,3.0,6.0,5.0,20.0,110,3.0,3.0,1,2.0,3.0,3.0,9.0,4.0,2.0,9.0,3.0,1.0,3.0,3.0,1.0,2.0,6.0,2.0,1.0,2.0,5.0,3.0,10,3.0,13,2.0,2.0,2.0,1.0,2.0,2.0,4,1.0,4.0,5,1.0,6.0,2.0,1.0,9.0,1.0,2.0,3.0,7.0,37,1.0,0.6666666666666666,0.6666666666666666,1.0,0.5,0.6666666666666666,0.5,0.5,0.625,0.75,0.625,0.75,0.6428571428571429,0.5,14.084507042253522,0.5,0.75,0.16666666666666666,0.09803921568627451,0.10526315789473684,0.16666666666666666,0.1,0.037037037037037035,0.18181818181818182,0.125,0.047619047619047616,0.14285714285714285,0.0625,0.3333333333333333,0.16666666666666666,0.5,0.5,1.0,0.25,0.6666666666666666,0.6666666666666666,0.5,0.08333333333333333,0.25,0.6666666666666666,0.6666666666666666,1.0,0.25,0.3333333333333333,0.3333333333333333,1.0,0.25,0.5,0.5,0.25,1.0,0.6666666666666666,0.3333333333333333,0.5102416666666666,0.5584375,0.15384615384615385,0.2857142857142857,0.15,0.45,7.383333333333333,24.483333333333334,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
200751,1610612762,Randy Foye,Randy Foye,200751,UTA,24648.0,411,30,765,780,219,213,103,1545,9.0,20.0,5.0,3.0,10,40,9.0,22.0,2.0,4.0,22.0,63.0,5.0,22.0,30.0,70,31.0,85.0,23.0,176.0,818,2.0,12.0,22,7.0,26.0,17.0,64.0,36.0,24.0,84.0,63.0,22.0,27.0,33.0,12.0,3.0,72.0,1.0,,3.0,19.0,,22,4.0,26,12.0,8.0,5.0,6.0,11.0,1.0,16,2.0,13.0,32,1.0,27.0,2.0,,27.0,,1.0,8.0,62.0,218,7.0,0.6,0.6206896551724138,0.9032258064516129,0.36470588235294116,0.2692307692307692,0.36470588235294116,0.42857142857142855,0.4935483870967742,0.4895833333333333,0.5181818181818182,0.5,0.5535714285714286,0.5483870967741935,20.521541950113377,0.3125,,,0.07279693486590039,0.0410958904109589,0.009615384615384616,0.0658682634730539,0.011299435028248588,0.0125,0.056179775280898875,0.1,0.06521739130434782,0.03508771929824561,0.0625,0.12903225806451613,0.45,0.6,0.5555555555555556,0.06451612903225806,0.3,0.42857142857142855,0.6666666666666666,0.25806451612903225,0.14193548387096774,0.4090909090909091,0.4090909090909091,0.8888888888888888,0.4064516129032258,0.3492063492063492,0.3492063492063492,0.9090909090909091,0.10416666666666667,0.08333333333333333,0.5,0.4583333333333333,0.22727272727272727,0.6774193548387096,0.3492063492063492,0.5167,0.4897687499999999,0.01910828025477707,0.014084507042253521,0.06818181818181818,0.36363636363636365,12.542857142857143,24.644705882352937,0.28627450980392155,1.0,2.0,3.0,18.0,1.0,5.0,10.0,1.0,13.0,9.0,2.0,8.0,6.0,4.0,2.0,12.0,3.0,4.0,4.0,1.0,2.0,4.0,4.0,1.0,5.0,2.0,4.0,1.0,2.0,1.0,2.0,5.0,2.0,6.0,0.5,0.5909090909090909,0.45454545454545453,0.11428571428571428,0.25,0.3,0.012,0.029411764705882353,0.012345679012345678,0.4,0.45,0.45,0.6111111111111112,0.18181818181818182,0.5,0.09090909090909091,0.6,0.4334444444444444,0.023255813953488372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
200794,1610612762,Paul Millsap,Paul Millsap,200794,UTA,30156.0,503,70,933,946,284,239,142,1879,44.0,66.0,21.0,25.0,65,49,,2.0,,2.0,,2.0,,,86.0,180,,4.0,59.0,231.0,973,12.0,38.0,50,,2.0,16.0,66.0,108.0,64.0,,2.0,,31.0,53.0,13.0,6.0,128.0,11.0,1.0,17.0,58.0,6.0,81,39.0,120,18.0,8.0,14.0,3.0,17.0,5.0,31,4.0,27.0,49,2.0,76.0,2.0,1.0,85.0,6.0,37.0,9.0,65.0,278,8.0,0.627906976744186,0.675,,,,,0.4777777777777778,0.4673913043478261,0.4807692307692308,0.515625,0.5588235294117647,0.5076923076923077,0.021739130434782608,23.33028362305581,0.45161290322580644,0.3157894736842105,0.03333333333333333,0.1858974358974359,0.15315315315315314,0.10576923076923077,0.1773049645390071,0.08735632183908046,0.11904761904761904,0.20535714285714285,0.14606741573033707,0.1981981981981982,0.12195121951219512,0.2413793103448276,0.358695652173913,0.6666666666666666,0.7457627118644068,0.5454545454545454,0.3532608695652174,0.38461538461538464,0.46296296296296297,0.72,0.266304347826087,0.010869565217391304,,,,0.010869565217391304,,,,0.40384615384615385,0.038461538461538464,,,,0.3804347826086957,,0.4853785326086957,0.4943461538461537,0.17209302325581396,0.17535545023696683,0.1645021645021645,0.2857142857142857,8.452222222222222,24.15,0.30439442658092175,11.0,16.0,11.0,17.0,,13.0,26.0,,25.0,,12.0,18.0,22.0,14.0,8.0,12.0,27.0,10.0,9.0,2.0,,14.0,2.0,,,,17.0,,11.0,,6.0,17.0,9.0,4.0,0.5,0.5,0.5,0.1,0.10606060606060606,0.16923076923076924,0.08157099697885196,0.08791208791208792,0.09090909090909091,0.5294117647058824,0.3469387755102041,0.3469387755102041,0.7058823529411765,0.6153846153846154,0.6875,,0.5238095238095238,0.539965,,5.0,4.0,2.0,1.0,6.0,1.0,0.06923076923076923,0.05,0.06329113924050633,,,,,,,,,,,,,,,,,,,,,,,True,,
201960,1610612762,DeMarre Carroll,DeMarre Carroll,201960,UTA,66644.0,1111,117,2097,2116,655,626,332,4213,70.0,97.0,34.0,12.0,48,109,10.0,23.0,3.0,7.0,10.0,47.0,6.0,17.0,129.0,254,20.0,70.0,75.0,393.0,2170,21.0,86.0,79,9.0,24.0,30.0,135.0,174.0,84.0,57.0,43.0,10.0,48.0,61.0,32.0,4.0,135.0,19.0,1.0,27.0,57.0,17.0,101,87.0,188,58.0,32.0,18.0,2.0,16.0,2.0,34,7.0,35.0,119,3.0,71.0,9.0,3.0,98.0,7.0,37.0,15.0,134.0,649,13.0,0.6744186046511628,0.7435897435897436,0.95,0.2857142857142857,0.375,0.30303030303030304,0.5078740157480315,0.49074074074074076,0.5097087378640777,0.5311653116531165,0.625,0.5447154471544715,0.21604938271604937,16.230366492146597,0.5294117647058824,0.2328767123287671,0.013888888888888888,0.08062234794908062,0.1134453781512605,0.09313725490196079,0.08888888888888889,0.08838643371017471,0.07228915662650602,0.06048387096774194,0.08173076923076923,0.099601593625498,0.11351351351351352,0.11320754716981132,0.2993827160493827,0.7216494845360825,0.8536585365853658,0.6857142857142857,0.14814814814814814,0.25,0.2926829268292683,0.3333333333333333,0.33641975308641975,0.07098765432098765,0.43478260869565216,0.43478260869565216,1.0,0.14506172839506173,0.2127659574468085,0.2222222222222222,0.9,0.3300970873786408,0.06796116504854369,0.42857142857142855,0.1650485436893204,0.35294117647058826,0.5154320987654321,0.23255813953488372,0.5003248437500002,0.4982019801980197,0.10451977401129943,0.13028169014084506,0.21882951653944022,0.3435114503816794,10.692125984251971,25.74142857142857,0.31235097758702907,20.0,26.0,23.0,47.0,8.0,28.0,48.0,9.0,39.0,3.0,24.0,23.0,13.0,8.0,5.0,12.0,67.0,26.0,16.0,2.0,,10.0,7.0,,1.0,,22.0,2.0,15.0,,6.0,24.0,13.0,14.0,0.5833333333333334,0.4936708860759494,0.5701754385964912,0.09055118110236221,0.15463917525773196,0.14583333333333334,0.08712613784135241,0.05963302752293578,0.10121457489878542,0.5416666666666666,0.43119266055045874,0.4351851851851852,0.7446808510638298,0.45614035087719296,0.7692307692307693,0.14035087719298245,0.6764705882352942,0.5010443181818183,,5.0,7.0,,16.0,,,0.09539473684210527,0.18421052631578946,0.035211267605633804,1.0,1.0,2.0,3.0,4.0,2.0,2.0,1.0,1.0,0.3333333333333333,0.02857142857142857,0.009174311926605505,0.0425531914893617,0.4,0.017543859649122806,1.0,1.0,0.25,1.0,,,,True,,
202692,1610612762,Alec Burks,Alec Burks,202692,UTA,22220.0,370,59,715,721,284,260,128,1436,22.0,42.0,20.0,9.0,22,32,2.0,3.0,,,12.0,25.0,2.0,10.0,44.0,96,14.0,28.0,32.0,162.0,739,4.0,16.0,43,2.0,10.0,14.0,58.0,30.0,58.0,36.0,24.0,12.0,29.0,31.0,18.0,3.0,64.0,2.0,,11.0,25.0,1.0,37,8.0,45,12.0,5.0,18.0,7.0,15.0,8.0,33,5.0,13.0,34,4.0,39.0,,,43.0,5.0,18.0,6.0,58.0,282,4.0,0.3409090909090909,0.35714285714285715,0.8571428571428571,0.5,0.2,0.5185185185185185,0.4583333333333333,0.5241935483870968,0.41509433962264153,0.5664335664335665,0.6666666666666666,0.46774193548387094,0.22580645161290322,20.488940628637952,0.5454545454545454,0.04,,0.10869565217391304,0.11956521739130435,0.04081632653061224,0.11180124223602485,0.024390243902439025,0.05,0.05952380952380952,0.08064516129032258,0.17857142857142858,0.11428571428571428,0.13636363636363635,0.3387096774193548,0.5238095238095238,0.6285714285714286,0.45454545454545453,0.1774193548387097,0.4090909090909091,0.5294117647058824,0.1111111111111111,0.25806451612903225,0.024193548387096774,0.6666666666666666,0.6666666666666666,1.0,0.20161290322580644,0.48,0.48,0.8333333333333334,0.37735849056603776,,,0.18867924528301888,0.2,0.5645161290322581,0.5,0.49665853658536596,0.4792826923076922,0.13138686131386862,0.1651376146788991,0.09876543209876543,0.35802469135802467,8.75625,25.224999999999998,0.3972027972027972,3.0,5.0,11.0,13.0,1.0,6.0,9.0,1.0,19.0,6.0,4.0,12.0,2.0,2.0,,8.0,6.0,7.0,10.0,,,13.0,6.0,,,,4.0,,3.0,,1.0,4.0,2.0,3.0,0.6666666666666666,0.4418604651162791,0.6,0.125,0.16666666666666666,0.22727272727272727,0.021505376344086023,0.02127659574468085,0.0379746835443038,0.5,0.40625,0.40625,0.3076923076923077,0.5,0.6,0.1,0.55,0.5001249999999999,,2.0,,3.0,,,,0.009433962264150943,,0.0392156862745098,,,,,1.0,,,,,,,,,,,,,,,1.0,,,True,,
2590,1610612762,Mo Williams,Mo Williams,2590,UTA,14732.0,246,-8,460,466,104,103,61,926,12.0,16.0,3.0,7.0,15,34,1.0,3.0,1.0,1.0,14.0,38.0,3.0,12.0,36.0,65,15.0,41.0,12.0,129.0,491,1.0,11.0,13,4.0,13.0,4.0,30.0,28.0,44.0,33.0,38.0,14.0,41.0,51.0,17.0,10.0,112.0,2.0,,6.0,9.0,,15,4.0,19,11.0,5.0,15.0,9.0,14.0,4.0,29,2.0,7.0,17,,15.0,1.0,,12.0,,3.0,1.0,30.0,101,1.0,0.3888888888888889,0.3888888888888889,0.7333333333333333,0.36585365853658536,0.3076923076923077,0.36585365853658536,0.5538461538461539,0.5518867924528302,0.5,0.5765765765765766,0.5555555555555556,0.5357142857142857,0.3867924528301887,26.31578947368421,0.5172413793103449,,,0.05625,0.12,0.03125,0.07142857142857142,0.017316017316017316,0.019230769230769232,0.06779661016949153,0.0425531914893617,0.05555555555555555,0.15789473684210525,,0.1509433962264151,0.75,0.8571428571428571,0.4166666666666667,0.14150943396226415,0.4666666666666667,0.7,0.42857142857142855,0.32075471698113206,0.02830188679245283,0.3333333333333333,0.3333333333333333,,0.3584905660377358,0.3684210526315789,0.3684210526315789,0.7857142857142857,0.11538461538461539,0.038461538461538464,1.0,0.46153846153846156,0.25,0.5377358490566038,0.3684210526315789,0.5034709523809524,0.5157942307692307,0.03636363636363636,0.04411764705882353,0.08527131782945736,0.23255813953488372,12.20923076923077,25.170731707317074,0.22608695652173913,2.0,2.0,3.0,17.0,2.0,5.0,6.0,3.0,7.0,12.0,,7.0,10.0,8.0,2.0,14.0,2.0,6.0,11.0,3.0,,6.0,2.0,,1.0,1.0,1.0,,1.0,,,1.0,,2.0,0.8333333333333334,0.5384615384615384,0.5555555555555556,0.1076923076923077,0.125,0.3333333333333333,0.011976047904191617,0.023255813953488372,,,0.5,0.5,0.35294117647058826,0.2222222222222222,1.0,0.2222222222222222,1.0,0.46711249999999993,0.023809523809523808,2.0,1.0,,,,,0.0136986301369863,0.08333333333333333,0.045454545454545456,,1.0,,,,,,,,,,,,,0.1111111111111111,,,,,,,,True,,
202324,1610612762,Derrick Favors,Derrick Favors,202324,UTA,39089.0,651,34,1218,1226,313,324,194,2444,73.0,108.0,28.0,24.0,71,33,,,,,,3.0,,3.0,106.0,212,,3.0,66.0,278.0,1248,12.0,80.0,48,,3.0,24.0,68.0,122.0,90.0,,1.0,,23.0,27.0,11.0,3.0,58.0,12.0,2.0,27.0,95.0,18.0,140,56.0,196,25.0,18.0,21.0,2.0,22.0,10.0,43,2.0,40.0,83,11.0,86.0,10.0,,91.0,11.0,49.0,2.0,68.0,313,2.0,0.5754716981132075,0.7176470588235294,,,,,0.5,0.4930232558139535,0.43137254901960786,0.5450980392156862,0.7017543859649122,0.53125,0.013953488372093023,20.56590752242926,0.4883720930232558,0.4186046511627907,0.045454545454545456,0.22300469483568075,0.2,0.10526315789473684,0.21746880570409982,0.09262435677530018,0.0898876404494382,0.18439716312056736,0.24427480916030533,0.24025974025974026,0.21296296296296297,0.14814814814814814,0.5023255813953489,0.6759259259259259,0.776595744680851,0.5753424657534246,0.3302325581395349,0.3380281690140845,0.35294117647058826,0.5833333333333334,0.15348837209302327,,,,,0.013953488372093023,,,,0.5490196078431373,,,0.058823529411764705,,0.5162790697674419,,0.5026889671361502,0.5204132653061224,0.19367588932806323,0.196,0.28776978417266186,0.2446043165467626,5.921226415094339,45.23333333333333,0.2569786535303777,29.0,40.0,19.0,9.0,,34.0,51.0,,22.0,,42.0,17.0,4.0,3.0,1.0,9.0,42.0,7.0,11.0,,,10.0,2.0,,,,51.0,,28.0,,23.0,51.0,34.0,10.0,0.6666666666666666,0.4583333333333333,0.6666666666666666,0.08018867924528301,0.12962962962962962,0.04225352112676056,0.08955223880597014,0.12857142857142856,0.0392156862745098,0.6666666666666666,0.2727272727272727,0.2727272727272727,0.5555555555555556,0.7843137254901961,0.725,,0.6785714285714286,0.5487414634146339,,3.0,5.0,3.0,8.0,,1.0,0.10227272727272728,0.16,0.03409090909090909,,,,,2.0,,,,4.0,,,,,0.20689655172413793,,,,,,5.0,3.0,,True,,
2224,1610612762,Jamaal Tinsley,Jamaal Tinsley,2224,UTA,18237.0,304,45,554,561,146,152,86,1115,2.0,5.0,,5.0,11,11,,1.0,,,10.0,33.0,3.0,9.0,9.0,27,10.0,34.0,2.0,50.0,559,,6.0,8,3.0,9.0,,17.0,2.0,16.0,27.0,33.0,10.0,65.0,80.0,35.0,14.0,175.0,3.0,,5.0,14.0,2.0,21,6.0,27,16.0,10.0,18.0,6.0,8.0,4.0,26,1.0,4.0,23,,7.0,,,2.0,,1.0,,17.0,146,,0.1111111111111111,0.1111111111111111,0.9,0.29411764705882354,0.3333333333333333,0.29411764705882354,0.3333333333333333,0.39344262295081966,0.5,0.4032258064516129,0.5,0.5,0.5573770491803278,13.45565749235474,0.6923076923076923,0.11764705882352941,,0.06829268292682927,0.08333333333333333,0.04225352112676056,0.07169811320754717,0.024193548387096774,0.05263157894736842,0.07142857142857142,0.05970149253731343,0.07352941176470588,0.07407407407407407,0.16666666666666666,0.08196721311475409,0.4,0.6666666666666666,,0.18032786885245902,0.45454545454545453,0.5555555555555556,0.2,0.18032786885245902,0.01639344262295082,,,,0.5409836065573771,0.30303030303030304,0.30303030303030304,0.9,,,,0.5294117647058824,0.3333333333333333,0.639344262295082,0.30303030303030304,0.46225819672131147,0.41865294117647056,0.016129032258064516,0.03571428571428571,0.12,0.34,11.44814814814815,26.326470588235292,0.26353790613718414,,1.0,,2.0,1.0,3.0,5.0,1.0,4.0,3.0,,4.0,15.0,10.0,5.0,16.0,3.0,6.0,14.0,1.0,1.0,6.0,2.0,,,,5.0,,4.0,,1.0,5.0,1.0,4.0,0.6,0.5,0.5,0.14814814814814814,0.4,0.18181818181818182,0.01694915254237288,,0.046153846153846156,0.2,0.18181818181818182,0.18181818181818182,,0.16666666666666666,,0.16666666666666666,,0.43956999999999996,,1.0,,,,,,,,0.027777777777777776,,,,,,,,,,,,,,,,,,,,,,,True,,
202379,1610612762,Jeremy Evans,Jeremy Evans,202379,UTA,5648.0,94,35,198,196,127,118,42,394,11.0,15.0,8.0,1.0,3,3,,,,,,,,,14.0,21,,,12.0,40.0,183,6.0,16.0,9,,,7.0,15.0,18.0,10.0,,,,4.0,4.0,4.0,,8.0,2.0,2.0,3.0,8.0,,11,15.0,26,6.0,5.0,2.0,,4.0,1.0,6,1.0,6.0,11,1.0,13.0,1.0,,18.0,,6.0,3.0,15.0,127,3.0,0.6428571428571429,0.9,,,,,0.6666666666666666,0.6666666666666666,0.4444444444444444,0.6666666666666666,0.8888888888888888,0.5,,14.754098360655737,0.3333333333333333,,0.2,0.13559322033898305,0.125,0.125,0.13253012048192772,0.14606741573033707,0.13333333333333333,0.21052631578947367,0.07142857142857142,0.11538461538461539,0.1,0.25,0.7142857142857143,0.7333333333333333,0.7333333333333333,0.5454545454545454,0.14285714285714285,0.3333333333333333,0.3333333333333333,1.0,0.14285714285714285,,,,,,,,,0.8888888888888888,,,,,0.7142857142857143,,0.6094285714285714,0.6362222222222224,0.2222222222222222,0.2222222222222222,0.4,0.375,4.3619047619047615,,0.6414141414141414,4.0,5.0,4.0,2.0,,5.0,6.0,,4.0,,8.0,,,,,,11.0,1.0,1.0,1.0,,4.0,3.0,,,,6.0,1.0,3.0,,3.0,7.0,6.0,2.0,0.8333333333333334,0.4444444444444444,0.8333333333333334,,,,0.1506849315068493,0.25,0.18181818181818182,0.8571428571428571,0.6666666666666666,0.6666666666666666,1.0,0.8333333333333334,0.8,,0.5,0.57748,,,1.0,,,,,0.08571428571428572,,,,,,,,,1.0,,,,,,,,,,,,,2.0,,,True,,
202683,1610612762,Enes Kanter,Enes Kanter,202683,UTA,30054.0,501,139,978,970,291,255,172,1948,64.0,103.0,27.0,20.0,43,33,,,,,,,,,99.0,179,,,42.0,240.0,929,13.0,77.0,47,,,21.0,79.0,106.0,92.0,,,,13.0,17.0,6.0,2.0,38.0,7.0,3.0,24.0,50.0,7.0,81,63.0,144,18.0,13.0,17.0,5.0,34.0,7.0,51,7.0,30.0,65,13.0,46.0,6.0,,51.0,7.0,25.0,4.0,79.0,291,4.0,0.5353535353535354,0.654320987654321,,,,,0.553072625698324,0.553072625698324,0.6170212765957447,0.5970149253731343,0.652542372881356,0.6929824561403509,,21.37404580152672,0.3333333333333333,0.175,0.08108108108108109,0.1457725947521866,0.20512820512820512,0.10144927536231885,0.1608695652173913,0.13856812933025403,0.10526315789473684,0.13533834586466165,0.12121212121212122,0.18018018018018017,0.23958333333333334,0.047619047619047616,0.5754189944134078,0.6213592233009708,0.7441860465116279,0.421875,0.24022346368715083,0.46511627906976744,0.5405405405405406,0.55,0.18435754189944134,,,,,,,,,0.574468085106383,,,,,0.5754189944134078,,0.5031094972067041,0.5142531914893618,0.12690355329949238,0.12690355329949238,0.32083333333333336,0.32916666666666666,5.924581005586591,,0.29754601226993865,25.0,38.0,20.0,15.0,,32.0,52.0,,29.0,,36.0,23.0,4.0,4.0,,5.0,53.0,5.0,10.0,2.0,2.0,13.0,1.0,,,,16.0,1.0,11.0,,5.0,17.0,7.0,6.0,0.6153846153846154,0.6170212765957447,0.6153846153846154,0.12849162011173185,0.1650485436893204,0.13953488372093023,0.14560439560439561,0.1810344827586207,0.17543859649122806,0.4117647058823529,0.45454545454545453,0.45454545454545453,1.0,0.7307692307692307,0.6578947368421053,,0.7407407407407407,0.5353042553191489,,4.0,4.0,1.0,2.0,1.0,6.0,0.08955223880597014,0.08333333333333333,0.07272727272727272,,,,,,,1.0,,,,,,,0.08,,,,,,,1.0,,True,,
