EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PtsPutbacks,FTOffRebounds,FTDefRebounds,StepOutOfBoundsTurnovers,Charge Fouls,Loose Ball Fouls,BlockedLongMidRange,DefensiveGoaltends,3SecondViolations,LongMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,Clear Path Fouls,SecondChanceFg3Pct,FG3APctBlocked,Corner3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Defensive 3 Seconds Violations,3pt And 1 Free Throw Trips,Arc3PctBlocked,OffensiveGoaltends,Blocked3s,BlockedArc3,on
101114,1610612751,Deron Williams,Deron Williams,101114,BKN,35395.0,590.0,-16.0,1134.0,1112,501.0,351,152.0,2246,26.0,45.0,3.0,4.0,9.0,19.0,10.0,32.0,29.0,66.0,8.0,17.0,4.0,7.0,19.0,77.0,5.0,7.0,31.0,65.0,143.0,27.0,94.0,82.0,293.0,1254.0,5.0,11.0,5.0,1.0,11.0,24.0,61.0,11.0,38.0,50.0,131.0,42.0,88.0,51.0,30.0,1.0,76.0,19.0,10.0,101.0,31.0,132.0,22.0,9.0,61.0,16.0,24.0,295.0,1.0,6.0,8.0,25.0,33.0,7.0,40.0,1.0,14.0,8.0,6.0,24.0,10.0,16.0,18.0,1.0,8.0,1.0,42.0,3.0,17.0,16.0,1.0,49.0,5.0,77.0,2.0,1.0,7.0,2.0,93.0,3.0,3.0,24.0,3.0,18.0,8.0,5.0,3.0,8.0,6.0,129.0,495.0,7.0,17.0,0.3230769230769231,0.3230769230769231,0.6296296296296297,0.2872340425531915,0.2894736842105263,0.2903225806451613,0.45454545454545453,0.45454545454545453,0.39344262295081966,0.4451476793248945,0.3125,0.4090909090909091,0.5197132616487455,0.3055555555555556,0.5158730158730159,0.39662447257383965,0.06993006993006994,0.1111111111111111,0.15625,24.52253628724217,0.5714285714285714,0.06887052341597796,0.01892744479495268,0.07017543859649122,0.00510204081632653,0.06918238993710692,0.01364522417153996,0.027777777777777776,0.02912621359223301,0.014705882352941176,0.06363636363636363,0.02608695652173913,0.10869565217391304,0.060240963855421686,0.0967741935483871,0.007633587786259542,0.75,0.189873417721519,0.5777777777777777,0.65,0.11538461538461539,0.1350210970464135,0.3125,0.37037037037037035,0.1,0.27848101265822783,0.4393939393939394,0.4393939393939394,0.5862068965517241,0.07172995780590717,0.47058823529411764,0.47058823529411764,0.875,0.32489451476793246,0.24675324675324675,0.24675324675324675,0.5263157894736842,0.25,0.75,0.3333333333333333,0.3125,0.1919191919191919,0.47368421052631576,0.0707070707070707,0.5714285714285714,0.31313131313131315,0.22580645161290322,0.5864978902953587,0.25,0.48392799145299153,0.4896857142857143,0.47100721649484534,0.10344827586206896,0.14634146341463414,0.030927835051546393,0.03754266211604096,0.447098976109215,10.909790209790213,25.71489361702127,0.4417989417989418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
101154,1610612751,Andray Blatche,Andray Blatche,101154,BKN,54779.0,913.0,-16.0,1652.0,1656,371.0,300,253.0,3308,133.0,196.0,37.0,63.0,32.0,45.0,38.0,106.0,40.0,88.0,1.0,3.0,,,,10.0,,,4.0,211.0,390.0,1.0,13.0,95.0,520.0,1746.0,44.0,82.0,,19.0,107.0,39.0,66.0,,4.0,27.0,105.0,186.0,236.0,3.0,,2.0,8.0,,30.0,29.0,20.0,49.0,10.0,10.0,17.0,3.0,9.0,118.0,23.0,59.0,39.0,119.0,168.0,88.0,256.0,15.0,42.0,29.0,13.0,33.0,8.0,14.0,45.0,4.0,19.0,15.0,78.0,8.0,17.0,49.0,6.0,99.0,11.0,128.0,9.0,3.0,9.0,,140.0,20.0,,76.0,,4.0,30.0,20.0,7.0,30.0,18.0,105.0,367.0,6.0,2.0,0.44075829383886256,0.5138121546961326,1.0,0.07692307692307693,,0.09090909090909091,0.541025641025641,0.5365853658536586,0.5909090909090909,0.5272952853598015,0.5365853658536586,0.5571428571428572,0.5615550755939525,0.5691489361702128,0.5833333333333334,0.03225806451612903,0.07692307692307693,0.08673469387755102,0.10377358490566038,27.60204081632653,0.4230769230769231,0.21955719557195572,0.10405643738977072,0.20207253886010362,0.09274193548387097,0.21496598639455783,0.10061349693251534,0.0967741935483871,0.05405405405405406,0.13043478260869565,0.1751412429378531,0.2484076433121019,0.23557692307692307,0.21739130434782608,0.16363636363636364,0.0967741935483871,0.6,0.48635235732009924,0.6785714285714286,0.7430167597765364,0.49624060150375937,0.2630272952853598,0.3584905660377358,0.4,0.21052631578947367,0.21836228287841192,0.45454545454545453,0.46511627906976744,0.475,0.007444168734491315,0.3333333333333333,0.3333333333333333,1.0,0.02481389578163772,,,,0.7682926829268293,0.5873015873015873,0.1891891891891892,,0.6428571428571429,0.7111111111111111,,,0.05714285714285714,,0.5186104218362283,,0.49031487500000004,0.5187507692307691,0.5085602941176471,0.1655773420479303,0.17040358744394618,,0.20576923076923076,0.20192307692307693,6.923333333333335,31.653846153846153,0.2245762711864407,60.0,6.0,10.0,3.0,2.0,5.0,3.0,4.0,1.0,0.022727272727272728,0.2127659574468085,0.08955223880597014,0.15816326530612246,0.07051282051282051,,,,,,,,,,,,,,,,,,,,,True
201228,1610612751,C.J. Watson,C.J. Watson,201228,BKN,91263.0,1521.0,23.0,2794.0,2788,783.0,610,400.0,5582,46.0,92.0,5.0,14.0,12.0,23.0,12.0,47.0,46.0,106.0,41.0,86.0,10.0,25.0,47.0,128.0,16.0,6.0,24.0,104.0,245.0,88.0,214.0,71.0,543.0,2937.0,10.0,30.0,32.0,2.0,46.0,22.0,61.0,16.0,49.0,24.0,116.0,98.0,110.0,234.0,30.0,,128.0,47.0,17.0,110.0,51.0,161.0,23.0,28.0,52.0,17.0,41.0,373.0,6.0,31.0,34.0,71.0,107.0,38.0,145.0,8.0,66.0,45.0,21.0,40.0,8.0,27.0,29.0,2.0,13.0,7.0,69.0,7.0,20.0,51.0,,123.0,4.0,108.0,4.0,3.0,6.0,4.0,91.0,7.0,6.0,36.0,,10.0,12.0,3.0,5.0,12.0,9.0,114.0,774.0,13.0,6.0,0.47115384615384615,0.48514851485148514,0.8863636363636364,0.411214953271028,0.32653061224489793,0.411214953271028,0.42448979591836733,0.3333333333333333,0.36065573770491804,0.514161220043573,0.3548387096774194,0.41818181818181815,0.5401606425702812,0.36507936507936506,0.46774193548387094,0.4662309368191721,0.06938775510204082,0.10869565217391304,0.10638297872340426,17.229832572298324,0.5797101449275363,0.07215447154471545,0.033659066232356136,0.1027190332326284,0.013856812933025405,0.07984790874524715,0.027326440177252585,0.02912621359223301,0.03934426229508197,0.006622516556291391,0.04487179487179487,0.06557377049180328,0.1008174386920981,0.10460251046025104,0.09782608695652174,0.03361344537815126,0.75,0.20043572984749455,0.5,0.5609756097560976,0.45652173913043476,0.10239651416122005,0.2553191489361702,0.2857142857142857,0.3333333333333333,0.23093681917211328,0.4339622641509434,0.4423076923076923,0.5217391304347826,0.18736383442265794,0.47674418604651164,0.4823529411764706,1.0,0.2788671023965142,0.3671875,0.3671875,0.7872340425531915,0.22580645161290322,0.35714285714285715,0.6,0.25806451612903225,0.20909090909090908,0.5217391304347826,0.22727272727272727,0.4,0.21818181818181817,0.25,0.6666666666666666,0.3671875,0.5124216775599127,0.5078420454545455,0.493591818181818,0.07377049180327869,0.13138686131386862,,0.0847145488029466,0.2136279926335175,10.578367346938773,24.48317757009347,0.2802433786685755,6.0,1.0,2.0,1.0,4.0,2.0,4.0,,,0.018867924528301886,0.024390243902439025,0.009345794392523364,0.03257328990228013,0.01773049645390071,4.0,16.0,4.0,8.0,1.0,1.0,0.25,0.004672897196261682,0.011627906976744186,0.25806451612903225,0.25,1.0,0.25,0.5,,,,,,,True
201572,1610612751,Brook Lopez,Brook Lopez,201572,BKN,32017.0,534.0,75.0,1002.0,975,387.0,249,135.0,1977,71.0,100.0,19.0,32.0,25.0,35.0,35.0,96.0,32.0,59.0,,,,,,,,,,138.0,255.0,,,76.0,352.0,1030.0,23.0,47.0,,11.0,57.0,52.0,90.0,,,28.0,132.0,174.0,102.0,,,,,,13.0,5.0,8.0,13.0,3.0,5.0,4.0,,1.0,34.0,13.0,34.0,12.0,53.0,69.0,50.0,119.0,7.0,4.0,2.0,2.0,9.0,1.0,5.0,14.0,,4.0,5.0,23.0,2.0,7.0,18.0,1.0,35.0,3.0,73.0,,1.0,1.0,,95.0,9.0,,46.0,,6.0,40.0,23.0,16.0,40.0,26.0,132.0,383.0,1.0,6.0,0.6304347826086957,0.7016129032258065,,,,,0.5411764705882353,0.48936170212765956,0.5777777777777777,0.5411764705882353,0.48936170212765956,0.5777777777777777,0.5906040268456376,0.5377358490566038,0.616822429906542,,0.050980392156862744,0.07,0.052083333333333336,27.389078498293514,0.391304347826087,0.13766233766233765,0.10303030303030303,0.10434782608695652,0.08552631578947369,0.13,0.0975103734439834,0.12096774193548387,0.04040404040404041,0.08,0.12173913043478261,0.14285714285714285,0.145985401459854,0.13580246913580246,0.029411764705882353,0.06862745098039216,0.65,0.39215686274509803,0.71,0.7634408602150538,0.6619718309859155,0.3764705882352941,0.3645833333333333,0.38461538461538464,0.5428571428571428,0.23137254901960785,0.5423728813559322,0.5517241379310345,0.65625,,,,,,,,,0.6808510638297872,0.59375,0.15789473684210525,,0.3888888888888889,0.7142857142857143,,,,,0.39215686274509803,,0.4647254901960784,0.4961804878048781,0.4550877777777778,0.15753424657534246,0.15753424657534246,,0.16193181818181818,0.375,7.652941176470589,,0.38622754491017963,28.0,3.0,4.0,1.0,1.0,5.0,1.0,3.0,2.0,0.01694915254237288,0.125,0.0967741935483871,0.14018691588785046,0.08823529411764706,,,,,,,,,,,,,,,2.0,,,,,,True
202705,1610612751,MarShon Brooks,MarShon Brooks,202705,BKN,29046.0,484.0,-26.0,892.0,884,230.0,190,125.0,1776,36.0,61.0,8.0,11.0,12.0,21.0,19.0,48.0,9.0,23.0,,7.0,,2.0,7.0,15.0,2.0,2.0,2.0,64.0,132.0,7.0,22.0,38.0,187.0,910.0,11.0,20.0,3.0,3.0,31.0,15.0,38.0,2.0,4.0,18.0,54.0,38.0,90.0,15.0,6.0,,15.0,7.0,17.0,28.0,7.0,35.0,1.0,6.0,19.0,3.0,6.0,77.0,1.0,10.0,14.0,24.0,40.0,11.0,51.0,3.0,16.0,8.0,8.0,21.0,5.0,10.0,18.0,5.0,11.0,2.0,39.0,1.0,5.0,20.0,,51.0,1.0,43.0,1.0,,1.0,5.0,53.0,5.0,1.0,24.0,1.0,4.0,9.0,8.0,1.0,9.0,4.0,54.0,228.0,5.0,4.0,0.296875,0.3220338983050847,0.7142857142857143,0.3181818181818182,0.5,0.3181818181818182,0.48484848484848486,0.55,0.39473684210526316,0.4837662337662338,0.6086956521739131,0.42857142857142855,0.5254237288135594,0.62,0.5094339622641509,0.14285714285714285,0.12878787878787878,0.18032786885245902,0.0625,20.689655172413794,0.5384615384615384,0.07339449541284404,0.03205128205128205,0.125,0.009523809523809525,0.08656036446469248,0.026378896882494004,0.031578947368421054,,0.027777777777777776,0.06481481481481481,0.033707865168539325,0.1076923076923077,0.125,0.125,0.046875,0.4444444444444444,0.3961038961038961,0.5901639344262295,0.72,0.3333333333333333,0.3116883116883117,0.3958333333333333,0.4222222222222222,0.21052631578947367,0.14935064935064934,0.391304347826087,0.45,0.3333333333333333,0.045454545454545456,,,,0.09740259740259741,0.4666666666666667,0.4666666666666667,0.7142857142857143,0.4782608695652174,0.7272727272727273,0.125,0.08695652173913043,0.5,0.5714285714285714,0.047619047619047616,,0.047619047619047616,1.0,0.538961038961039,0.4666666666666667,0.49667792207792216,0.4833527777777778,0.4992940476190476,0.14450867052023122,0.15894039735099338,0.045454545454545456,0.1657754010695187,0.2887700534759358,7.053030303030304,25.040909090909096,0.257847533632287,10.0,,2.0,1.0,2.0,2.0,,,,0.13043478260869565,0.06666666666666667,,0.058333333333333334,,,1.0,2.0,2.0,,,0.6666666666666666,,,0.043478260869565216,,,1.0,1.0,,1.0,,,,,True
2207,1610612751,Joe Johnson,Joe Johnson,2207,BKN,47187.0,786.0,84.0,1422.0,1408,350.0,264,208.0,2830,11.0,43.0,3.0,12.0,1.0,11.0,40.0,91.0,37.0,91.0,17.0,38.0,7.0,12.0,28.0,83.0,9.0,11.0,27.0,88.0,225.0,45.0,121.0,46.0,357.0,1500.0,11.0,27.0,13.0,4.0,32.0,14.0,45.0,18.0,39.0,18.0,100.0,40.0,136.0,123.0,12.0,,83.0,28.0,7.0,39.0,46.0,85.0,26.0,20.0,17.0,6.0,16.0,216.0,7.0,11.0,11.0,35.0,53.0,18.0,71.0,9.0,14.0,10.0,4.0,26.0,6.0,17.0,14.0,3.0,9.0,3.0,40.0,3.0,7.0,15.0,,35.0,,50.0,,,,2.0,59.0,2.0,3.0,21.0,,8.0,5.0,1.0,4.0,5.0,4.0,90.0,341.0,6.0,3.0,0.22727272727272727,0.23255813953488372,0.9111111111111111,0.371900826446281,0.46153846153846156,0.371900826446281,0.39111111111111113,0.4074074074074074,0.3111111111111111,0.44942196531791906,0.35,0.4880952380952381,0.47587131367292224,0.37209302325581395,0.5376344086021505,0.34971098265895956,0.03111111111111111,0.13953488372093023,0.01098901098901099,24.437869822485208,0.65,0.0697211155378486,0.023404255319148935,0.06321839080459771,0.029288702928870293,0.06804733727810651,0.02538787023977433,0.022988505747126436,0.013071895424836602,0.013157894736842105,0.09146341463414634,0.06040268456375839,0.0582010582010582,0.07086614173228346,0.0425531914893617,0.04477611940298507,0.8,0.12427745664739884,0.2558139534883721,0.2972972972972973,0.18181818181818182,0.2630057803468208,0.43956043956043955,0.4444444444444444,0.225,0.2630057803468208,0.4065934065934066,0.4065934065934066,0.24324324324324326,0.10982658959537572,0.4473684210526316,0.4473684210526316,1.0,0.2398843930635838,0.3373493975903614,0.34146341463414637,0.8571428571428571,0.3,0.25,,0.225,0.13095238095238096,0.09090909090909091,0.14285714285714285,0.5833333333333334,0.32142857142857145,0.4074074074074074,0.47398843930635837,0.3373493975903614,0.45860794797687887,0.4662396551724138,0.45084642857142854,0.057534246575342465,0.0860655737704918,,0.0896358543417367,0.2801120448179272,11.410666666666666,24.98677685950414,0.24613220815752462,4.0,,7.0,,1.0,2.0,,,,,0.17073170731707318,,0.03496503496503497,0.03680981595092025,,4.0,2.0,2.0,1.0,,0.15384615384615385,0.008264462809917356,,0.1,,,0.2222222222222222,1.0,,,0.012048192771084338,,,,True
2222,1610612751,Gerald Wallace,Gerald Wallace,2222,BKN,27714.0,462.0,33.0,848.0,849,269.0,203,117.0,1697,28.0,48.0,5.0,10.0,9.0,15.0,4.0,6.0,3.0,13.0,5.0,12.0,2.0,4.0,1.0,16.0,3.0,,7.0,35.0,67.0,6.0,28.0,41.0,129.0,885.0,6.0,13.0,3.0,4.0,16.0,12.0,21.0,2.0,11.0,23.0,53.0,40.0,30.0,18.0,,,16.0,1.0,7.0,26.0,10.0,36.0,5.0,5.0,15.0,3.0,8.0,82.0,6.0,15.0,24.0,46.0,80.0,23.0,103.0,3.0,22.0,13.0,9.0,15.0,6.0,9.0,18.0,4.0,6.0,,33.0,3.0,7.0,9.0,1.0,29.0,5.0,50.0,,3.0,3.0,1.0,64.0,4.0,,25.0,,9.0,14.0,11.0,3.0,14.0,4.0,51.0,267.0,5.0,7.0,0.5714285714285714,0.6896551724137931,1.0,0.21428571428571427,0.18181818181818182,0.21428571428571427,0.5223880597014925,0.46153846153846156,0.5714285714285714,0.4631578947368421,0.375,0.46875,0.516,0.4444444444444444,0.5408163265306123,0.29473684210526313,0.1044776119402985,0.14583333333333334,,15.831663326653306,0.45454545454545453,0.14511041009463724,0.05434782608695652,0.2222222222222222,0.05217391304347826,0.16470588235294117,0.05370843989769821,0.06976744186046512,0.0425531914893617,0.11428571428571428,0.12631578947368421,0.1574074074074074,0.14912280701754385,0.21518987341772153,0.2413793103448276,0.06382978723404255,0.2857142857142857,0.5052631578947369,0.5833333333333334,0.6829268292682927,0.6428571428571429,0.06315789473684211,0.6666666666666666,0.6666666666666666,0.25,0.1368421052631579,0.23076923076923078,0.23076923076923078,0.3333333333333333,0.12631578947368421,0.4166666666666667,0.4166666666666667,1.0,0.16842105263157894,0.0625,0.0625,1.0,0.625,0.5,,0.1875,0.46875,0.6,0.125,0.5,0.21875,,0.8,0.0625,0.5489778947368421,0.5165714285714286,0.5520625,0.21551724137931033,0.2840909090909091,,0.12403100775193798,0.4108527131782946,5.965671641791044,24.335714285714285,0.31721698113207547,12.0,2.0,10.0,,2.0,2.0,,,,,0.47619047619047616,0.05128205128205128,0.052083333333333336,0.025,,,,,,,,,,,,,,,,,,1.0,,,True
2586,1610612751,Keith Bogans,Keith Bogans,2586,BKN,30383.0,506.0,-35.0,924.0,943,181.0,153,125.0,1867,5.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,17.0,56.0,2.0,11.0,9.0,27.0,2.0,,4.0,8.0,11.0,26.0,83.0,4.0,98.0,967.0,2.0,3.0,8.0,,13.0,2.0,2.0,2.0,15.0,3.0,13.0,12.0,4.0,78.0,,1.0,26.0,9.0,,15.0,8.0,23.0,3.0,5.0,5.0,4.0,6.0,54.0,1.0,4.0,12.0,26.0,42.0,5.0,47.0,,14.0,10.0,4.0,14.0,3.0,11.0,8.0,,3.0,1.0,22.0,2.0,3.0,19.0,,41.0,2.0,14.0,2.0,,5.0,,6.0,2.0,,2.0,,2.0,4.0,3.0,1.0,4.0,,13.0,179.0,2.0,2.0,0.75,0.75,1.0,0.3132530120481928,0.13333333333333333,0.3170731707317073,0.7272727272727273,0.6666666666666666,1.0,0.5,0.5909090909090909,0.29411764705882354,0.5104166666666666,0.5909090909090909,0.34210526315789475,0.8829787234042553,,,,10.95636025998143,0.6363636363636364,0.08125,0.012658227848101266,0.10526315789473684,0.006493506493506494,0.08755760368663594,0.010638297872340425,,0.009523809523809525,,0.05102040816326531,0.06060606060606061,0.12195121951219512,0.13095238095238096,0.03333333333333333,,,0.06382978723404255,0.8333333333333334,0.8333333333333334,0.6,0.010638297872340425,1.0,1.0,1.0,0.0425531914893617,0.5,0.5,1.0,0.5957446808510638,0.30357142857142855,0.30357142857142855,1.0,0.2872340425531915,0.3333333333333333,0.3333333333333333,1.0,0.18181818181818182,0.5,,0.18181818181818182,0.11764705882352941,1.0,0.6470588235294118,0.18181818181818182,0.23529411764705882,,0.9468085106382979,0.34615384615384615,0.558702688172043,0.55268125,0.5392625,0.02127659574468085,0.18181818181818182,,0.1326530612244898,0.1326530612244898,9.127272727272727,24.14698795180723,0.1958874458874459,,,4.0,,,,,,,,0.10526315789473684,,0.031578947368421054,0.011235955056179775,2.0,6.0,1.0,3.0,,,0.375,,,0.5454545454545454,0.3333333333333333,1.0,0.5,1.0,,,,,,,True
711,1610612751,Jerry Stackhouse,Jerry Stackhouse,711,BKN,17790.0,296.0,5.0,544.0,536,110.0,102,80.0,1080,5.0,7.0,,,,,8.0,16.0,14.0,32.0,13.0,33.0,2.0,6.0,3.0,15.0,1.0,,3.0,27.0,55.0,16.0,48.0,6.0,108.0,556.0,1.0,4.0,7.0,,11.0,4.0,5.0,2.0,9.0,4.0,18.0,26.0,28.0,45.0,3.0,,15.0,3.0,1.0,16.0,6.0,22.0,3.0,3.0,8.0,4.0,4.0,50.0,1.0,3.0,8.0,8.0,16.0,4.0,20.0,1.0,4.0,3.0,1.0,8.0,,5.0,3.0,,3.0,,11.0,,5.0,7.0,,18.0,1.0,10.0,1.0,1.0,1.0,,8.0,,,3.0,,1.0,2.0,1.0,1.0,2.0,,16.0,108.0,2.0,,0.48148148148148145,0.48148148148148145,0.9375,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.4909090909090909,0.25,0.8,0.49514563106796117,0.5,0.5,0.5046728971962616,0.5,0.5625,0.46601941747572817,0.01818181818181818,,0.0625,18.553459119496853,0.7272727272727273,0.041237113402061855,0.017142857142857144,0.11764705882352941,0.01,0.061068702290076333,0.014545454545454545,0.018867924528301886,0.014492753623188406,,0.030303030303030304,0.029850746268656716,0.06557377049180328,0.14893617021276595,0.047619047619047616,0.017857142857142856,,0.06796116504854369,0.7142857142857143,0.7142857142857143,0.4,0.1553398058252427,0.5,0.5333333333333333,0.375,0.3106796116504854,0.4375,0.4375,0.5714285714285714,0.32038834951456313,0.3939393939393939,0.40625,0.9230769230769231,0.14563106796116504,0.2,0.2,1.0,,,,0.09090909090909091,,,0.42857142857142855,0.3333333333333333,0.21428571428571427,,0.5339805825242718,0.2,0.4949153465346535,0.5820375,0.49081538461538465,0.02830188679245283,0.05172413793103448,,0.10185185185185185,0.16666666666666666,12.918181818181818,24.212499999999995,0.20220588235294118,,,,2.0,,,,,,,,,0.018867924528301886,0.014925373134328358,3.0,6.0,,3.0,1.0,,0.42857142857142855,0.020833333333333332,0.030303030303030304,0.5454545454545454,0.5,0.6666666666666666,,,,,,,,,True
203141,1610612751,Mirza Teletovic,Mirza Teletovic,203141,BKN,16428.0,274.0,-19.0,506.0,509,139.0,118,68.0,1015,7.0,19.0,2.0,11.0,5.0,8.0,3.0,11.0,12.0,20.0,4.0,7.0,,1.0,13.0,53.0,2.0,3.0,16.0,22.0,50.0,17.0,60.0,4.0,99.0,529.0,3.0,12.0,3.0,3.0,18.0,7.0,12.0,3.0,17.0,1.0,24.0,32.0,12.0,48.0,3.0,2.0,51.0,13.0,4.0,5.0,7.0,12.0,1.0,6.0,4.0,,1.0,31.0,5.0,17.0,9.0,18.0,32.0,24.0,56.0,3.0,7.0,4.0,3.0,6.0,,3.0,6.0,2.0,3.0,1.0,12.0,2.0,2.0,12.0,1.0,27.0,2.0,13.0,,4.0,1.0,,5.0,3.0,,4.0,,,5.0,5.0,,5.0,4.0,24.0,138.0,2.0,,0.7272727272727273,0.7619047619047619,0.9411764705882353,0.2833333333333333,0.17647058823529413,0.29310344827586204,0.44,0.25,0.5833333333333334,0.4318181818181818,0.5,0.39655172413793105,0.44594594594594594,0.5625,0.41379310344827586,0.5454545454545454,0.08,0.21052631578947367,,20.81218274111675,0.5,0.10526315789473684,0.10493827160493827,0.15,0.052083333333333336,0.11688311688311688,0.08527131782945736,0.14285714285714285,0.046511627906976744,0.10344827586206896,0.11290322580645161,0.11904761904761904,0.08955223880597014,0.16279069767441862,0.11764705882352941,0.04918032786885246,0.8,0.17272727272727273,0.3684210526315789,0.4666666666666667,0.5714285714285714,0.1,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.18181818181818182,0.6,0.6,0.8333333333333334,0.06363636363636363,0.5714285714285714,0.5714285714285714,0.75,0.4818181818181818,0.24528301886792453,0.2549019607843137,1.0,0.7333333333333333,0.18181818181818182,0.5,0.13333333333333333,0.27586206896551724,0.625,0.034482758620689655,,0.5517241379310345,0.1875,0.7181818181818181,0.2549019607843137,0.5034120370370372,0.5571384615384616,0.5062851851851851,0.036036036036036036,0.0784313725490196,,0.18181818181818182,0.24242424242424243,9.902,26.39666666666666,0.274703557312253,2.0,2.0,5.0,,,3.0,,2.0,,,0.2777777777777778,0.09523809523809523,0.11428571428571428,0.029850746268656716,1.0,1.0,2.0,3.0,2.0,,1.0,0.03333333333333333,,0.06666666666666667,1.0,,1.0,1.0,,,0.03773584905660377,1.0,,,True
