EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PtsPutbacks,Arc3Assists,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,OffRebounds,SelfOReb,LostBallSteals,LostBallTurnovers,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls Drawn,BlockedLongMidRange,RecoveredBlocks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,AtRimPctBlocked,LongMidRangePctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,Charge Fouls Drawn,SecondChanceArc3Frequency,PenaltyCorner3Frequency,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,BlockedShortMidRange,SecondChanceFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3SecondViolations,OffArc3ReboundPct,Technical Free Throw Trips,PtsUnassisted3s,FTDefRebounds,DefFTReboundPct,Travels,on,PenaltyCorner3FGM,SecondChanceArc3FGM,Fg3aBlocked,FTOffRebounds,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,BlockingFouls,Clear Path Fouls,Loose Ball Fouls Drawn,BlockingFoulsDrawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,Corner3PctBlocked
101114,1610612751,Deron Williams,Deron Williams,101114,BKN,2579.0,43.0,-37,84,93,40.0,42,11.0,177,4.0,5.0,2.0,3.0,3.0,5.0,4.0,7.0,1.0,1.0,6.0,1.0,5.0,11.0,17.0,1.0,7.0,8.0,33.0,112,5.0,8.0,1.0,5.0,6.0,19.0,8.0,14.0,3.0,1.0,5.0,1.0,1.0,7.0,1.0,8.0,1.0,3.0,3.0,1.0,17.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,5.0,3.0,1.0,4.0,1.0,8.0,9.0,1.0,3.0,2.0,1.0,1.0,1.0,19.0,40.0,1.0,2.0,0.36363636363636365,0.36363636363636365,1.0,0.14285714285714285,0.2,0.16666666666666666,0.6470588235294118,0.625,0.5208333333333334,0.5,0.5892857142857143,0.59375,0.2916666666666667,0.058823529411764705,0.2,34.375,0.4,0.2,0.047619047619047616,0.125,0.5,0.20833333333333334,0.8,0.8,0.20833333333333334,0.6,0.75,0.3333333333333333,0.2916666666666667,0.5714285714285714,0.5714285714285714,0.75,0.041666666666666664,0.25,0.16666666666666666,0.16666666666666666,1.0,0.23076923076923078,0.6666666666666666,0.38461538461538464,0.2,0.5,0.2,0.48242727272727276,0.4873590909090909,0.11538461538461539,0.15789473684210525,0.5757575757575758,10.741176470588236,29.014285714285712,0.47619047619047616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
101154,1610612751,Andray Blatche,Andray Blatche,101154,BKN,3512.0,59.0,-3,107,112,29.0,31,19.0,219,7.0,16.0,1.0,2.0,1.0,13.0,2.0,5.0,1.0,,,,,10.0,34.0,,1.0,6.0,26.0,114,2.0,5.0,,,,4.0,8.0,12.0,,,,,6.0,6.0,2.0,8.0,,2.0,,4.0,18.0,2.0,11.0,20.0,3.0,1.0,2.0,3.0,1.0,4.0,6.0,2.0,,5.0,,6.0,8.0,2.0,5.0,,3.0,2.0,3.0,4.0,29.0,,,0.4,0.5714285714285714,,,,,0.29411764705882354,0.4,0.2857142857142857,0.4,0.34210526315789475,0.4,0.02857142857142857,0.17647058823529413,0.23076923076923078,33.08270676691729,0.3333333333333333,0.2,0.22448979591836735,0.16666666666666666,0.25,0.45714285714285713,0.4375,0.5,0.37142857142857144,0.07692307692307693,0.1,1.0,0.14285714285714285,0.4,0.5,,0.02857142857142857,,,,,0.4,0.5,,,0.4857142857142857,,0.4753142857142857,0.44132,0.13157894736842105,0.13513513513513514,0.15384615384615385,6.129411764705883,23.4,0.27102803738317754,3.0,7.0,4.0,11.0,4.0,12.0,6.0,2.0,1.0,8.0,9.0,9.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.36363636363636365,0.36363636363636365,0.46153846153846156,0.125,0.2,0.23076923076923078,0.17391304347826086,0.07692307692307693,0.15254237288135594,0.2857142857142857,0.16666666666666666,0.07142857142857142,0.14285714285714285,0.1111111111111111,0.26666666666666666,0.26666666666666666,0.10526315789473684,0.3333333333333333,0.42857142857142855,0.6363636363636364,0.42857142857142855,0.50123,0.46153846153846156,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
201228,1610612751,C.J. Watson,C.J. Watson,201228,BKN,3520.0,59.0,-8,104,112,30.0,29,20.0,216,1.0,1.0,,,1.0,2.0,2.0,5.0,3.0,2.0,6.0,,,4.0,8.0,2.0,9.0,4.0,18.0,116,,,,2.0,2.0,2.0,6.0,2.0,6.0,,6.0,2.0,,3.0,3.0,6.0,1.0,,,3.0,15.0,,2.0,4.0,4.0,2.0,1.0,,,,1.0,,4.0,7.0,,6.0,4.0,,1.0,1.0,1.0,1.0,1.0,2.0,30.0,2.0,1.0,0.75,0.75,1.0,0.2222222222222222,,0.2222222222222222,0.5,,0.4117647058823529,,0.47368421052631576,0.3333333333333333,0.5294117647058824,,,15.267175572519083,1.0,,0.03773584905660377,,,0.058823529411764705,1.0,1.0,0.11764705882352941,0.5,0.5,1.0,0.29411764705882354,0.4,0.4,0.5,0.17647058823529413,0.35294117647058826,0.3333333333333333,0.3333333333333333,1.0,,,,,0.5882352941176471,0.3333333333333333,0.5069058823529412,0.56415,0.05555555555555555,0.1111111111111111,0.1111111111111111,14.8875,24.522222222222222,0.28846153846153844,,,1.0,3.0,,2.0,,2.0,,2.0,2.0,2.0,1.0,2.0,1.0,,,,1.0,,1.0,0.3333333333333333,0.25,0.25,,,0.047619047619047616,0.044444444444444446,,0.03278688524590164,,0.05555555555555555,0.07142857142857142,,,,0.125,0.09090909090909091,1.0,1.0,,,0.4426666666666666,0.1111111111111111,2.0,1.0,1.0,1.0,0.25,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
2501,1610612751,Reggie Evans,Reggie Evans,2501,BKN,3135.0,52.0,-23,89,101,25.0,29,21.0,190,1.0,4.0,,,,,,,,,,,,1.0,4.0,,,4.0,6.0,109,,,,,3.0,3.0,,2.0,,,,,,2.0,,2.0,,,1.0,1.0,4.0,2.0,15.0,27.0,1.0,,2.0,,1.0,1.0,3.0,1.0,2.0,8.0,1.0,6.0,8.0,,2.0,2.0,,,,3.0,25.0,,2.0,,,,,,,0.25,,0.25,,0.375,0.75,,,,9.322033898305085,0.6666666666666666,0.2857142857142857,0.32608695652173914,,0.5,1.0,0.25,0.25,,,,,,,,,,,,,,,,,,1.0,,0.5407,,0.3333333333333333,0.3333333333333333,0.5,2.3,,0.2808988764044944,1.0,3.0,1.0,3.0,3.0,5.0,,,1.0,11.0,13.0,12.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,0.3333333333333333,0.3333333333333333,0.5,,,0.3333333333333333,0.2558139534883721,0.07142857142857142,0.21052631578947367,0.35714285714285715,0.25,0.15384615384615385,0.125,0.25,0.4166666666666667,0.3333333333333333,0.3333333333333333,,,1.0,0.3333333333333333,0.5276666666666666,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
2735,1610612751,Josh Childress,Josh Childress,2735,BKN,6004.0,100.0,-35,187,203,64.0,77,32.0,390,5.0,10.0,3.0,3.0,,3.0,,5.0,1.0,,2.0,,1.0,5.0,18.0,1.0,3.0,1.0,14.0,215,3.0,7.0,,1.0,,6.0,6.0,4.0,3.0,1.0,1.0,,,4.0,1.0,5.0,1.0,3.0,,1.0,11.0,2.0,9.0,15.0,2.0,2.0,,,,,,,2.0,3.0,,2.0,2.0,,1.0,,2.0,,2.0,6.0,64.0,,,0.6,0.75,1.0,0.3333333333333333,,0.5,0.2777777777777778,0.42857142857142855,0.30952380952380953,0.375,0.3181818181818182,0.375,0.14285714285714285,,,9.606986899563319,,0.1,0.1,0.14285714285714285,,0.47619047619047616,0.5,0.5,0.14285714285714285,,,,0.23809523809523808,,,,0.047619047619047616,0.09523809523809523,,,,0.375,1.0,0.125,,0.6190476190476191,,0.4883425,0.4831857142857143,0.045454545454545456,0.05263157894736842,0.42857142857142855,7.888888888888889,40.9,0.3422459893048128,1.0,3.0,1.0,3.0,,5.0,2.0,,1.0,5.0,7.0,6.0,2.0,,,,,,1.0,,2.0,0.3333333333333333,0.5,0.5,,,0.1,0.05952380952380952,0.04,0.05504587155963303,0.08,0.0625,0.037037037037037035,0.09090909090909091,0.08333333333333333,0.13636363636363635,0.08333333333333333,0.14285714285714285,1.0,0.6,0.6,0.3333333333333333,0.5237875,0.35714285714285715,,1.0,2.0,,0.2,,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,0.2,1.0,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
2743,1610612751,Kris Humphries,Kris Humphries,2743,BKN,1925.0,32.0,-16,65,72,29.0,35,6.0,137,2.0,4.0,1.0,2.0,1.0,6.0,1.0,1.0,,,,,,4.0,11.0,,,4.0,12.0,76,1.0,3.0,,,4.0,6.0,8.0,,,,,,4.0,,,,,,,,,1.0,6.0,9.0,,,,,,1.0,1.0,,4.0,5.0,,2.0,4.0,,2.0,,2.0,2.0,2.0,6.0,29.0,,,1.0,1.0,,,,,0.36363636363636365,0.3333333333333333,0.36363636363636365,0.3333333333333333,0.46153846153846156,0.6,,0.36363636363636365,0.5,19.444444444444446,,0.1111111111111111,0.16216216216216217,0.14285714285714285,,0.36363636363636365,0.5,0.6666666666666666,0.5454545454545454,0.16666666666666666,0.3333333333333333,1.0,0.09090909090909091,1.0,1.0,1.0,,,,,,0.6666666666666666,0.5,,,0.36363636363636365,,0.5005545454545456,0.543,0.15384615384615385,0.15384615384615385,0.5,7.254545454545456,,0.4461538461538462,,1.0,,2.0,,,,,1.0,2.0,5.0,3.0,,,,,,1.0,,,1.0,,,,0.25,,0.17857142857142858,0.07407407407407407,0.16666666666666666,0.09090909090909091,,0.08333333333333333,0.14285714285714285,,0.15384615384615385,0.2857142857142857,0.125,,0.5,1.0,0.5,,0.7058,,,,,,,,,,,,,,,,,,,,1.0,0.25,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
202705,1610612751,MarShon Brooks,MarShon Brooks,202705,BKN,817.0,14.0,-18,27,25,6.0,17,6.0,52,1.0,2.0,1.0,1.0,,2.0,,1.0,1.0,,1.0,,1.0,1.0,5.0,,2.0,2.0,4.0,33,1.0,2.0,,1.0,,2.0,,2.0,,,1.0,,,1.0,,1.0,,,1.0,,2.0,1.0,1.0,3.0,,,1.0,,1.0,,1.0,,,1.0,,2.0,2.0,,1.0,,,,,2.0,6.0,,,,,,,,,0.2,0.5,0.14285714285714285,0.3333333333333333,0.25,0.3333333333333333,0.2857142857142857,,,26.470588235294116,1.0,1.0,0.125,1.0,,0.2857142857142857,0.5,0.5,0.2857142857142857,,,,0.14285714285714285,,,,0.14285714285714285,0.14285714285714285,,,,0.3333333333333333,1.0,0.3333333333333333,,0.5714285714285714,,0.45042857142857134,0.43450000000000005,0.125,0.16666666666666666,0.5,7.980000000000001,23.9,0.2222222222222222,1.0,1.0,1.0,1.0,,2.0,2.0,,,2.0,,2.0,,,,,,,,,,1.0,1.0,1.0,,,,0.125,,0.09090909090909091,,0.2,0.2,,,,,,,,1.0,1.0,0.5407,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
2207,1610612751,Joe Johnson,Joe Johnson,2207,BKN,2281.0,38.0,-9,69,76,26.0,21,15.0,145,1.0,1.0,1.0,1.0,1.0,4.0,5.0,11.0,1.0,1.0,2.0,,,7.0,16.0,1.0,3.0,6.0,23.0,83,2.0,2.0,,1.0,4.0,8.0,10.0,4.0,3.0,,2.0,1.0,,2.0,1.0,3.0,,1.0,1.0,,7.0,,2.0,2.0,1.0,1.0,,,,,,,1.0,3.0,,3.0,6.0,1.0,2.0,1.0,,,,8.0,26.0,1.0,1.0,0.7142857142857143,0.7142857142857143,1.0,0.3333333333333333,,0.3333333333333333,0.4375,1.0,0.4473684210526316,0.6666666666666666,0.5238095238095238,0.8,0.15789473684210525,,,23.595505617977526,,,0.05555555555555555,,,0.05263157894736842,1.0,1.0,0.21052631578947367,0.25,0.25,1.0,0.5789473684210527,0.45454545454545453,0.45454545454545453,0.6,0.05263157894736842,0.10526315789473684,0.5,0.5,1.0,0.3333333333333333,1.0,,,0.21052631578947367,0.5,0.43334210526315786,0.5684833333333333,0.1,0.11764705882352941,0.34782608695652173,14.162500000000001,24.7,0.37681159420289856,,,2.0,3.0,,4.0,,1.0,,,2.0,,,,,,,,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,0.08,,,,,,,,0.09090909090909091,,0.125,,,1.0,,,0.4091,0.17391304347826086,1.0,,,,,0.3333333333333333,,,,,,,,,,,,,,,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
201572,1610612751,Brook Lopez,Brook Lopez,201572,BKN,1225.0,20.0,-1,40,43,18.0,17,7.0,83,2.0,2.0,1.0,1.0,1.0,3.0,,3.0,,,,,,3.0,8.0,,,1.0,7.0,44,2.0,3.0,,,1.0,5.0,4.0,2.0,,,,,,,,,,,,,,1.0,4.0,6.0,1.0,1.0,1.0,,,1.0,2.0,1.0,,3.0,,2.0,4.0,,1.0,1.0,1.0,,1.0,5.0,18.0,2.0,1.0,0.6666666666666666,1.0,,,,,0.375,0.6666666666666666,0.375,0.6666666666666666,0.35,0.625,,,,25.531914893617024,0.5,0.16666666666666666,0.18181818181818182,0.16666666666666666,,0.25,1.0,1.0,0.375,0.3333333333333333,0.3333333333333333,1.0,0.375,,,,,,,,,0.3333333333333333,1.0,,,0.25,,0.460125,0.4341,0.1111111111111111,0.1111111111111111,0.7142857142857143,9.85,,0.45,1.0,1.0,1.0,1.0,,2.0,2.0,,,2.0,3.0,2.0,,,1.0,,1.0,1.0,,,,1.0,1.0,0.5,,,0.1875,0.14285714285714285,,0.1111111111111111,0.5,0.16666666666666666,,,0.2,0.2,0.16666666666666666,,,0.5,1.0,1.0,0.53,0.2857142857142857,,,,,,,,,,,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
711,1610612751,Jerry Stackhouse,Jerry Stackhouse,711,BKN,1211.0,20.0,4,35,40,,7,8.0,75,1.0,1.0,,,,,,3.0,5.0,,,,,1.0,4.0,3.0,5.0,,11.0,33,,,,,,,,2.0,6.0,,,,,3.0,,3.0,,1.0,1.0,1.0,6.0,,1.0,2.0,,,,,,,,,2.0,2.0,,1.0,,,,,1.0,1.0,1.0,,,,,,,0.6666666666666666,0.6,,0.6,0.25,,0.6111111111111112,,0.6111111111111112,,0.5555555555555556,,,18.0,,,0.05263157894736842,,,0.1111111111111111,1.0,1.0,,,,,0.3333333333333333,,,,0.5555555555555556,,,,,,,,,0.6666666666666666,,0.5351888888888889,,,,,13.875,23.0,,,,,,,3.0,,,,1.0,1.0,1.0,,,,,,,,,1.0,,1.5,1.5,,,0.05555555555555555,0.04,,0.034482758620689655,0.1111111111111111,,,,0.2,,,,1.0,,,,0.62445,0.2727272727272727,,,1.0,,,,3.0,1.0,1.0,1.0,,1.0,0.6,0.6,0.6666666666666666,1.0,1.0,,,,,3.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
