EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,PtsUnassisted3s,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,Offensive Fouls Drawn,BlockingFoulsDrawn,Blocked3s,BlockedArc3,BlockedShortMidRange,LongMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,StepOutOfBoundsTurnovers,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,Technical Free Throw Trips,HeaveAttempts,Corner3PctBlocked,on,BlockedCorner3
203135,1610612747,Robert Sacre,Robert Sacre,203135,LAL,5063.0,84.0,-47.0,176.0,175.0,76.0,79.0,19.0,351.0,4.0,7.0,,,1.0,2.0,4.0,10.0,2.0,7.0,,,,,,,,,,,,10.0,24.0,,,3.0,23.0,192.0,1.0,2.0,,,,2.0,3.0,6.0,,,,6.0,20.0,,,,,,3.0,,2.0,2.0,1.0,1.0,,,,6.0,,3.0,1.0,2.0,6.0,2.0,10.0,4.0,14.0,1.0,,,,2.0,1.0,2.0,1.0,,4.0,1.0,12.0,,18.0,,,1.0,2.0,5.0,1.0,,6.0,,,3.0,,,4.0,4.0,4.0,2.0,,,6.0,76.0,2.0,,1.0,1.0,,,,,,0.4166666666666667,0.5,0.5,0.4166666666666667,0.5,0.5,0.42592592592592593,0.3333333333333333,0.5,,0.125,0.42857142857142855,,15.897435897435898,0.5,0.2222222222222222,0.125,0.10909090909090909,0.05,0.07407407407407407,,0.0975609756097561,0.03409090909090909,,0.2,,,,0.15,0.10526315789473684,0.0625,0.05,0.14285714285714285,0.09090909090909091,0.5,0.2916666666666667,0.5714285714285714,1.0,1.0,0.4166666666666667,0.4,0.4,1.0,0.2916666666666667,0.2857142857142857,0.2857142857142857,1.0,,,,,,,,,,,,,,,,0.3333333333333333,0.5,,,,,0.2916666666666667,,0.44484166666666675,0.41200000000000003,0.41513333333333335,0.1111111111111111,0.1111111111111111,,0.08695652173913043,0.2608695652173913,9.120833333333334,,0.4318181818181818,,,,,,,1.0,,,,,,,,,,,,,,,,,True,
2200,1610612747,Pau Gasol,Pau Gasol,2200,LAL,23247.0,387.0,60.0,750.0,744.0,242.0,145.0,80.0,1494.0,29.0,40.0,3.0,6.0,5.0,8.0,24.0,49.0,18.0,43.0,1.0,1.0,,,,,2.0,,,,1.0,71.0,132.0,1.0,3.0,43.0,188.0,759.0,6.0,13.0,,,8.0,20.0,13.0,26.0,,1.0,20.0,46.0,106.0,36.0,3.0,2.0,2.0,,8.0,23.0,20.0,43.0,10.0,10.0,17.0,1.0,5.0,106.0,8.0,8.0,4.0,21.0,51.0,7.0,79.0,20.0,99.0,1.0,8.0,7.0,1.0,15.0,7.0,9.0,8.0,,24.0,,9.0,1.0,21.0,1.0,,3.0,2.0,57.0,,12.0,62.0,2.0,,20.0,,12.0,15.0,12.0,16.0,9.0,1.0,,45.0,240.0,2.0,11.0,0.7464788732394366,0.7571428571428571,1.0,0.3333333333333333,,,0.3333333333333333,0.5378787878787878,0.46153846153846156,0.5,0.5370370370370371,0.46153846153846156,0.48148148148148145,0.5696969696969697,0.5,0.5227272727272727,0.022222222222222223,0.06060606060606061,0.075,0.10204081632653061,22.314049586776857,0.625,0.4117647058823529,0.12121212121212122,0.18085106382978725,0.037037037037037035,0.2441860465116279,0.08080808080808081,0.1956521739130435,0.050793650793650794,0.05,0.04477611940298507,0.02247191011235955,0.08823529411764706,0.06451612903225806,0.1875,0.18181818181818182,0.17307692307692307,0.22807017543859648,0.27586206896551724,0.018518518518518517,0.5625,0.2962962962962963,0.725,0.7837837837837838,0.8275862068965517,0.362962962962963,0.4897959183673469,0.5454545454545454,0.5416666666666666,0.31851851851851853,0.4186046511627907,0.4186046511627907,0.8888888888888888,0.007407407407407408,1.0,1.0,1.0,0.014814814814814815,,,,0.46153846153846156,0.5,0.3333333333333333,,,,,0.2962962962962963,0.625,,,0.037037037037037035,,0.31851851851851853,,0.46739111111111104,0.5057,0.47369444444444436,0.13071895424836602,0.13333333333333333,,0.10638297872340426,0.24468085106382978,9.336363636363636,24.333333333333332,0.32266666666666666,,,2.0,3.0,8.0,2.0,,1.0,1.0,2.0,,,,1.0,,1.0,,,0.3333333333333333,0.5,,,,True,
202726,1610612747,Andrew Goudelock,Andrew Goudelock,202726,LAL,372.0,6.0,-12.0,12.0,14.0,,2.0,1.0,26.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,2.0,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.384615384615383,,,,,0.2,,,,0.14285714285714285,,0.5,,,,,,,,,0.5,,,,,,0.5,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41235,,,,,,,,15.55,,,,,,,,,,,,,,,,,,,,,,,,,,True,
201941,1610612747,Jordan Hill,Jordan Hill,201941,LAL,612.0,10.0,-16.0,24.0,25.0,21.0,12.0,4.0,49.0,1.0,1.0,,,1.0,1.0,,1.0,,2.0,,,,,,,,,,,,1.0,4.0,,,,2.0,30.0,,,,,,,1.0,4.0,,,,2.0,,2.0,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,2.0,21.0,,,,,,,,,,0.25,,0.25,0.25,,0.25,0.25,,0.25,,,,,14.285714285714285,,0.2,,,,,0.2,,0.07142857142857142,,,,0.2,,,,,,,,1.0,0.25,1.0,1.0,,0.25,,,,0.5,,,,,,,,,,,,,,,,,,,0.25,1.0,,,,,0.25,,0.460725,,0.460725,,,,,1.0,12.55,,0.875,,,,,,,,,,,,,,,,,,,,,,,,True,
202365,1610612747,Devin Ebanks,Devin Ebanks,202365,LAL,1169.0,19.0,-28.0,45.0,42.0,23.0,25.0,6.0,87.0,1.0,3.0,1.0,1.0,1.0,2.0,,,1.0,4.0,,1.0,,,1.0,1.0,1.0,,,1.0,1.0,2.0,7.0,1.0,2.0,1.0,8.0,47.0,1.0,1.0,,,,2.0,1.0,3.0,1.0,2.0,1.0,6.0,,4.0,,2.0,1.0,1.0,1.0,,,,,,,,,,,1.0,,3.0,3.0,1.0,7.0,1.0,8.0,,,,,1.0,1.0,,,,1.0,,,,,,,,,1.0,,,2.0,,,,,1.0,,,,,,,6.0,23.0,,1.0,,,,0.5,,0.5,0.5,0.2857142857142857,1.0,0.3333333333333333,0.3888888888888889,1.0,0.5,0.4,1.0,0.5,0.2222222222222222,0.14285714285714285,0.3333333333333333,,22.448979591836736,1.0,0.2,,0.25,0.045454545454545456,0.3,,0.2727272727272727,0.03571428571428571,,0.3333333333333333,,,,0.5,,,0.42857142857142855,,,,0.3333333333333333,0.3333333333333333,0.5,,,,,,0.4444444444444444,0.25,0.25,,0.1111111111111111,,,,0.1111111111111111,1.0,1.0,,1.0,1.0,,,,,,0.4,0.5,0.2,,0.2,1.0,0.5555555555555556,1.0,0.42918333333333336,0.5368,0.44203000000000003,,,,0.25,0.75,11.271428571428572,24.9,0.5111111111111111,,3.0,,,,,,,,,,,,,,,,,,,,,,True,
203130,1610612747,Darius Johnson-Odom,Darius Johnson-Odom,203130,LAL,296.0,5.0,-8.0,14.0,14.0,14.0,12.0,2.0,28.0,,1.0,,1.0,,1.0,,1.0,,1.0,,,,,,,1.0,,,,1.0,,3.0,,1.0,,,15.0,,1.0,,,,,,3.0,,1.0,,,,,,,1.0,,,1.0,,1.0,,,,,1.0,2.0,,1.0,,1.0,2.0,,3.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,0.25,,,,25.0,,,,0.4,0.1111111111111111,0.3333333333333333,,0.375,0.1,0.25,,,,,,1.0,1.0,0.5,,,,0.25,,,,0.25,,,,0.25,,,,,,,,0.25,,,,1.0,,,,,,,0.25,,,,0.25,,0.5,,0.44268749999999996,0.611,0.44268749999999996,,,,,,9.633333333333333,26.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,
1712,1610612747,Antawn Jamison,Antawn Jamison,1712,LAL,62238.0,1037.0,59.0,2024.0,2024.0,758.0,406.0,262.0,4048.0,71.0,117.0,21.0,40.0,23.0,40.0,14.0,50.0,13.0,26.0,13.0,41.0,4.0,4.0,12.0,36.0,101.0,3.0,8.0,10.0,28.0,98.0,193.0,49.0,142.0,51.0,394.0,2165.0,27.0,51.0,4.0,12.0,6.0,72.0,37.0,69.0,14.0,40.0,16.0,132.0,138.0,58.0,147.0,40.0,101.0,36.0,15.0,22.0,10.0,32.0,5.0,5.0,14.0,3.0,5.0,74.0,20.0,43.0,3.0,43.0,106.0,14.0,163.0,66.0,229.0,6.0,25.0,7.0,18.0,22.0,17.0,14.0,5.0,1.0,36.0,1.0,51.0,,84.0,2.0,,6.0,1.0,66.0,1.0,11.0,76.0,5.0,,31.0,3.0,5.0,16.0,11.0,16.0,5.0,,,132.0,755.0,4.0,5.0,0.7040816326530612,0.8846153846153846,1.0,0.34507042253521125,0.3333333333333333,0.35,0.34507042253521125,0.5077720207253886,0.5294117647058824,0.5362318840579711,0.5119402985074627,0.5238095238095238,0.5321100917431193,0.5338753387533876,0.5294117647058824,0.5365853658536586,0.42388059701492536,0.07772020725388601,0.10256410256410256,0.06,17.33732876712329,0.6111111111111112,0.2692307692307692,0.03333333333333333,0.1411451398135819,0.07312925170068027,0.14930555555555555,0.05847953216374269,0.14340712223291627,0.06774193548387097,0.0787037037037037,0.06403940886699508,0.07692307692307693,0.047619047619047616,0.08888888888888889,0.1452991452991453,0.14056224899598393,0.13805970149253732,0.1583710407239819,0.11940298507462686,0.03550295857988166,0.3125,0.3492537313432836,0.6068376068376068,0.6761904761904762,0.676056338028169,0.14925373134328357,0.28,0.2978723404255319,0.7142857142857143,0.07761194029850746,0.5,0.5,0.8461538461538461,0.12238805970149254,0.3170731707317073,0.3170731707317073,1.0,0.30149253731343284,0.3564356435643564,0.36363636363636365,1.0,0.6349206349206349,0.525,0.09523809523809523,0.06349206349206349,0.12698412698412698,0.375,1.0,0.3669724770642202,0.575,0.11009174311926606,0.3333333333333333,0.25688073394495414,0.35714285714285715,0.7731343283582089,0.3564356435643564,0.5291486526946109,0.5337115384615385,0.5241643518518518,0.09340659340659341,0.1415525114155251,0.020689655172413793,0.18274111675126903,0.3350253807106599,5.580829015544042,24.869718309859152,0.37450592885375494,1.0,,7.0,1.0,10.0,3.0,2.0,,,5.0,,0.25,1.0,2.0,,,,1.0,0.014084507042253521,0.019801980198019802,,,,False,
1897,1610612747,Metta World Peace,Metta World Peace,1897,LAL,108983.0,1816.0,294.0,3543.0,3545.0,1332.0,688.0,443.0,7088.0,94.0,163.0,16.0,30.0,28.0,53.0,20.0,57.0,28.0,61.0,45.0,119.0,12.0,18.0,41.0,57.0,182.0,8.0,14.0,14.0,62.0,142.0,281.0,102.0,301.0,103.0,693.0,3681.0,20.0,39.0,12.0,26.0,19.0,95.0,43.0,87.0,32.0,103.0,45.0,227.0,148.0,136.0,270.0,22.0,181.0,57.0,35.0,53.0,30.0,83.0,18.0,12.0,35.0,11.0,7.0,196.0,28.0,35.0,9.0,58.0,138.0,12.0,208.0,72.0,280.0,6.0,79.0,33.0,46.0,30.0,18.0,43.0,12.0,3.0,73.0,7.0,42.0,2.0,138.0,8.0,,15.0,9.0,109.0,,12.0,136.0,10.0,,57.0,,16.0,27.0,19.0,30.0,16.0,1.0,1.0,227.0,1324.0,21.0,16.0,0.5211267605633803,0.5648854961832062,0.8823529411764706,0.3388704318936877,0.46153846153846156,0.3106796116504854,0.34,0.505338078291815,0.5128205128205128,0.4942528735632184,0.506872852233677,0.5846153846153846,0.4789473684210526,0.5372093023255814,0.6012658227848101,0.5182648401826484,0.5171821305841925,0.12455516014234876,0.15337423312883436,0.14035087719298245,17.649950835791543,0.410958904109589,0.12121212121212122,0.04891304347826087,0.10789679437060204,0.0354251012145749,0.11670020120724346,0.04778156996587031,0.11036036036036036,0.040025412960609914,0.053824362606232294,0.03636363636363636,0.013114754098360656,0.054245283018867926,0.030864197530864196,0.10427807486631016,0.10643564356435643,0.11177644710578842,0.11458333333333333,0.12389380530973451,0.020066889632107024,0.5333333333333333,0.2800687285223368,0.5766871165644172,0.6811594202898551,0.5,0.0979381443298969,0.3508771929824561,0.40816326530612246,0.35,0.10481099656357389,0.45901639344262296,0.4745762711864407,0.7142857142857143,0.20446735395189003,0.37815126050420167,0.37815126050420167,0.9555555555555556,0.3127147766323024,0.3131868131868132,0.3149171270718232,0.8245614035087719,0.46153846153846156,0.5333333333333333,0.0625,0.18461538461538463,0.2153846153846154,0.5714285714285714,1.0,0.2789473684210526,0.5283018867924528,0.21578947368421053,0.43902439024390244,0.3263157894736842,0.22580645161290322,0.7972508591065293,0.3149171270718232,0.5428920552677028,0.5342678571428572,0.5422489361702127,0.09062003179650238,0.17378048780487804,,0.1370851370851371,0.32756132756132755,6.701423487544482,24.9046511627907,0.37595258255715497,4.0,36.0,5.0,11.0,25.0,6.0,3.0,3.0,2.0,6.0,0.03278688524590164,0.3333333333333333,1.0,1.0,3.0,2.0,,,0.0033222591362126247,0.005494505494505495,,1.0,,False,1.0
201941,1610612747,Jordan Hill,Jordan Hill,201941,LAL,26868.0,448.0,-16.0,858.0,865.0,354.0,184.0,160.0,1723.0,48.0,74.0,23.0,41.0,21.0,36.0,13.0,31.0,15.0,44.0,,,,,,,2.0,,,,1.0,76.0,149.0,,2.0,40.0,192.0,946.0,27.0,57.0,,,19.0,73.0,30.0,55.0,,1.0,18.0,78.0,88.0,64.0,,42.0,,,10.0,7.0,6.0,13.0,4.0,2.0,2.0,3.0,2.0,32.0,27.0,53.0,1.0,21.0,57.0,5.0,83.0,81.0,164.0,3.0,8.0,5.0,3.0,4.0,2.0,22.0,2.0,2.0,26.0,6.0,32.0,,54.0,,,5.0,10.0,45.0,1.0,8.0,61.0,5.0,,24.0,,9.0,18.0,14.0,18.0,8.0,6.0,,78.0,354.0,4.0,8.0,0.5789473684210527,0.8,,,,,,0.5100671140939598,0.47368421052631576,0.5454545454545454,0.5033112582781457,0.47368421052631576,0.5357142857142857,0.5363128491620112,0.5289855072463768,0.5492957746478874,0.013245033112582781,0.06711409395973154,0.0945945945945946,0.0967741935483871,19.43127962085308,0.15384615384615385,0.20833333333333334,0.023255813953488372,0.18446601941747573,0.1840277777777778,0.1926605504587156,0.16265060240963855,0.18660287081339713,0.1762114537444934,0.16666666666666666,0.27956989247311825,0.10344827586206896,0.18518518518518517,0.06451612903225806,0.22115384615384615,0.14432989690721648,0.18518518518518517,0.13414634146341464,0.37037037037037035,0.04918032786885246,0.4444444444444444,0.4900662251655629,0.6486486486486487,0.7164179104477612,0.5,0.2052980132450331,0.41935483870967744,0.4642857142857143,0.38461538461538464,0.2913907284768212,0.3409090909090909,0.3409090909090909,1.0,,,,,0.013245033112582781,,,,0.7192982456140351,0.5609756097560976,0.08695652173913043,,,,,0.6428571428571429,0.5833333333333334,,,0.017857142857142856,,0.5033112582781457,,0.5026778523489933,0.5376795454545453,0.5221,0.1411764705882353,0.14285714285714285,,0.3802083333333333,0.40625,7.6610738255033555,52.349999999999994,0.4125874125874126,,,3.0,,10.0,2.0,2.0,,,4.0,,,,,1.0,,1.0,,,,,2.0,,False,
201975,1610612747,Jodie Meeks,Jodie Meeks,201975,LAL,72155.0,1203.0,40.0,2337.0,2355.0,840.0,469.0,315.0,4692.0,48.0,91.0,5.0,11.0,21.0,36.0,6.0,24.0,11.0,29.0,31.0,86.0,9.0,11.0,34.0,60.0,185.0,5.0,15.0,17.0,60.0,65.0,144.0,91.0,271.0,63.0,466.0,2531.0,8.0,16.0,9.0,24.0,12.0,55.0,25.0,50.0,28.0,94.0,34.0,168.0,86.0,44.0,249.0,8.0,184.0,60.0,26.0,36.0,16.0,52.0,11.0,5.0,21.0,8.0,7.0,120.0,12.0,18.0,,30.0,64.0,3.0,97.0,30.0,127.0,7.0,41.0,28.0,13.0,26.0,13.0,13.0,13.0,3.0,39.0,3.0,39.0,1.0,79.0,,,4.0,,59.0,3.0,2.0,68.0,4.0,1.0,20.0,3.0,10.0,5.0,4.0,5.0,2.0,,,166.0,829.0,5.0,7.0,0.6615384615384615,0.7049180327868853,0.9120879120879121,0.33579335793357934,0.375,0.2978723404255319,0.337037037037037,0.4513888888888889,0.5,0.5,0.4855421686746988,0.5375,0.4652777777777778,0.5214446952595937,0.6111111111111112,0.5186335403726708,0.653012048192771,0.18055555555555555,0.25274725274725274,0.125,17.707567964731815,0.6666666666666666,0.0410958904109589,,0.07502930832356389,0.02694610778443114,0.09375,0.02608695652173913,0.08013640238704177,0.026595744680851064,0.04417670682730924,0.013636363636363636,0.020100502512562814,0.025936599423631124,0.02654867256637168,0.07913669064748201,0.07234042553191489,0.07352941176470588,0.11637931034482758,0.03409090909090909,0.03056768558951965,0.4,0.21927710843373494,0.5274725274725275,0.7058823529411765,0.6458333333333334,0.05783132530120482,0.25,0.2857142857142857,0.5,0.06987951807228916,0.3793103448275862,0.3793103448275862,0.8181818181818182,0.20722891566265061,0.36046511627906974,0.36046511627906974,1.0,0.4457831325301205,0.32432432432432434,0.32786885245901637,0.8666666666666667,0.275,0.45454545454545453,0.2,0.225,0.375,0.3333333333333333,1.0,0.25,0.5833333333333334,0.2361111111111111,0.3235294117647059,0.4166666666666667,0.2833333333333333,0.8722891566265061,0.32608695652173914,0.5607949152542371,0.535587037037037,0.5685654929577465,0.053117782909930716,0.125,0.01098901098901099,0.11802575107296137,0.3605150214592275,6.25763888888889,25.007380073800725,0.3594351732991014,4.0,24.0,3.0,3.0,10.0,7.0,1.0,,,1.0,,0.4444444444444444,1.0,2.0,3.0,,,,0.007380073800738007,0.010810810810810811,5.0,1.0,,False,
202721,1610612747,Darius Morris,Darius Morris,202721,LAL,35527.0,592.0,28.0,1157.0,1165.0,346.0,222.0,141.0,2322.0,33.0,71.0,6.0,12.0,10.0,23.0,4.0,15.0,4.0,16.0,10.0,27.0,2.0,2.0,8.0,11.0,27.0,1.0,3.0,3.0,9.0,41.0,102.0,21.0,54.0,22.0,167.0,1202.0,8.0,16.0,1.0,5.0,2.0,21.0,11.0,30.0,5.0,17.0,7.0,44.0,32.0,50.0,63.0,6.0,27.0,11.0,9.0,34.0,35.0,69.0,26.0,9.0,15.0,5.0,14.0,173.0,,21.0,1.0,7.0,20.0,1.0,28.0,22.0,50.0,6.0,18.0,13.0,5.0,22.0,15.0,15.0,7.0,2.0,37.0,4.0,16.0,1.0,46.0,3.0,,2.0,,31.0,,1.0,34.0,5.0,,16.0,,3.0,2.0,1.0,2.0,1.0,,,44.0,345.0,2.0,2.0,0.3902439024390244,0.42105263157894735,1.0,0.3888888888888889,0.2,0.29411764705882354,0.3888888888888889,0.4019607843137255,0.5,0.36666666666666664,0.46474358974358976,0.4523809523809524,0.39361702127659576,0.49117647058823527,0.45652173913043476,0.43137254901960786,0.34615384615384615,0.08823529411764706,0.1267605633802817,,15.54054054054054,0.5945945945945946,0.030303030303030304,0.019230769230769232,0.04830917874396135,0.05675675675675676,0.04516129032258064,,0.04745166959578207,0.03867403314917127,0.09219858156028368,0.05,0.01834862385321101,,,0.03759398496240601,0.03125,0.0718954248366013,0.03508771929824561,0.07317073170731707,0.07228915662650602,0.5,0.4551282051282051,0.4647887323943662,0.532258064516129,0.36363636363636365,0.09615384615384616,0.26666666666666666,0.26666666666666666,0.5,0.10256410256410256,0.25,0.25,0.5,0.17307692307692307,0.37037037037037035,0.37037037037037035,1.0,0.17307692307692307,0.4074074074074074,0.4074074074074074,1.0,0.5714285714285714,0.5,0.16666666666666666,0.09523809523809523,0.14285714285714285,0.3333333333333333,1.0,0.48936170212765956,0.43478260869565216,0.1702127659574468,0.25,0.19148936170212766,0.3333333333333333,0.8012820512820513,0.4074074074074074,0.5558073717948717,0.5508583333333333,0.5618946808510639,0.09580838323353294,0.1415929203539823,,0.12574850299401197,0.2634730538922156,5.36078431372549,24.48333333333333,0.2990492653414002,,,5.0,4.0,12.0,4.0,1.0,,,1.0,,,,,1.0,,,,,,1.0,,,False,
2768,1610612747,Chris Duhon,Chris Duhon,2768,LAL,40107.0,668.0,25.0,1299.0,1303.0,480.0,315.0,184.0,2602.0,5.0,11.0,1.0,2.0,2.0,3.0,3.0,6.0,5.0,9.0,3.0,10.0,,1.0,1.0,26.0,65.0,1.0,3.0,7.0,21.0,13.0,26.0,29.0,75.0,4.0,117.0,1430.0,3.0,4.0,1.0,3.0,,9.0,5.0,8.0,8.0,22.0,2.0,36.0,14.0,12.0,78.0,2.0,64.0,26.0,2.0,66.0,40.0,106.0,26.0,14.0,39.0,11.0,16.0,252.0,4.0,6.0,,16.0,32.0,1.0,49.0,10.0,59.0,,17.0,10.0,7.0,20.0,14.0,6.0,6.0,,26.0,1.0,25.0,4.0,45.0,1.0,,,,13.0,3.0,1.0,9.0,,,1.0,1.0,2.0,,,,,,,36.0,479.0,1.0,2.0,0.5384615384615384,0.5833333333333334,0.896551724137931,0.38666666666666666,0.3333333333333333,0.36363636363636365,0.3918918918918919,0.5,0.75,0.625,0.5594059405940595,0.6428571428571429,0.5666666666666667,0.5571428571428572,0.6428571428571429,0.5625,0.7425742574257426,0.07692307692307693,0.18181818181818182,,8.62977602108037,0.7692307692307693,0.025,,0.06956521739130435,0.01643835616438356,0.09142857142857143,0.017094017094017096,0.07559055118110236,0.01669449081803005,0.015384615384615385,0.008,0.02727272727272727,0.017241379310344827,0.016666666666666666,0.05844155844155844,0.05405405405405406,0.0949367088607595,0.09230769230769231,0.08888888888888889,,,0.10891089108910891,0.45454545454545453,0.5555555555555556,0.2,0.0594059405940594,0.5,0.5,0.3333333333333333,0.0891089108910891,0.5555555555555556,0.5555555555555556,1.0,0.09900990099009901,0.3,0.3,1.0,0.6435643564356436,0.4,0.4,0.8846153846153846,0.2857142857142857,0.5,,,0.42857142857142855,0.3333333333333333,1.0,0.1,0.6666666666666666,0.03333333333333333,1.0,0.7,0.3333333333333333,0.8514851485148515,0.40625,0.517033,0.43961999999999996,0.5037172413793104,0.019417475728155338,0.037037037037037035,0.013157894736842105,0.07692307692307693,0.3076923076923077,9.76923076923077,26.337333333333333,0.3695150115473441,,9.0,5.0,,9.0,3.0,1.0,,,,,,,,,,,,,,,1.0,,False,
