EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,3SecondViolations,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,SecondChanceFtPoints,PenaltyFG2M,PenaltyFtPoints,PenaltyPoints,DefThreePtRebounds,FTDefRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,Charge Fouls Drawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefFTReboundPct,DefThreePtReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyPointsPct,PenaltyAtRimFGM,PenaltyAtRimFGA,Fg2aBlocked,LongMidRangeAssists,PenaltyTurnovers,2pt And 1 Free Throw Trips,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffAtRimReboundPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PtsUnassisted3s,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,PenaltyFG3M,PenaltyFG3A,BadPassOutOfBoundsTurnovers,Charge Fouls,Offensive Fouls Drawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,PenaltyFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceCorner3FGA,HeaveAttempts,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,Loose Ball Fouls,Offensive Fouls,OffCorner3ReboundPct,DefCorner3ReboundPct,on,SecondChanceCorner3FGM,FTOffRebounds,StepOutOfBoundsTurnovers,Travels,BlockingFouls,BlockingFoulsDrawn,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Blocked3s,BlockedArc3,Fg3aBlocked,Technical Free Throw Trips,FG3APctBlocked,Corner3PctBlocked,BlockedCorner3,Arc3PctBlocked,Clear Path Fouls
201150,1610612755,Spencer Hawes,Spencer Hawes,201150,PHI,2912.0,49,6.0,95,93,12,1,14,188,5.0,5.0,3.0,3.0,3.0,5.0,3.0,1.0,3.0,1.0,8.0,13,1.0,3.0,1.0,20.0,95,3.0,4.0,1.0,6.0,1.0,10.0,6.0,3.0,2.0,3.0,1.0,5.0,3.0,8,2.0,1.0,3.0,2.0,19,3.0,1.0,8.0,8.0,4.0,12.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,4.0,1.0,5.0,5.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,12,0.625,0.7142857142857143,1.0,0.3333333333333333,0.3333333333333333,0.6153846153846154,0.75,0.59375,0.6,0.5882352941176471,0.6,0.1875,19.09090909090909,0.75,0.21621621621621623,0.03125,0.17647058823529413,0.1702127659574468,0.08163265306122448,0.1,0.21428571428571427,0.26666666666666666,0.2,0.16666666666666666,0.6666666666666666,0.3125,1.0,1.0,0.6,0.3125,0.6,0.6,0.6666666666666666,0.1875,0.1875,0.3333333333333333,0.3333333333333333,1.0,0.6,1.0,0.3333333333333333,0.2,0.5,0.3333333333333333,0.493040625,0.5464,0.2723,0.058823529411764705,0.07142857142857142,0.3,8.038461538461538,25.366666666666664,0.12631578947368421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
201152,1610612755,Thaddeus Young,Thaddeus Young,201152,PHI,2330.0,39,23.0,78,79,12,8,7,157,8.0,10.0,1.0,1.0,,2.0,5.0,,,,11.0,17,,,5.0,27.0,68,1.0,2.0,,3.0,1.0,16.0,6.0,,2.0,,,,1.0,1,,1.0,,,3,,3.0,9.0,15.0,3.0,18.0,4.0,3.0,1.0,,,1.0,,1.0,,3.0,3.0,4.0,,6.0,2.0,,,,,,12,0.7272727272727273,0.8,,,,0.6470588235294118,0.5,0.6470588235294118,0.5,0.675,0.5,,24.137931034482758,,0.2571428571428571,0.1111111111111111,,0.30434782608695654,0.08333333333333333,0.2857142857142857,,0.3076923076923077,0.2727272727272727,0.18181818181818182,,0.5882352941176471,0.8,0.8,0.625,0.11764705882352941,,,,0.29411764705882354,,,,,0.5,1.0,,,0.5882352941176471,,0.5430294117647059,0.4719,0.4335,0.10526315789473684,0.10526315789473684,0.1111111111111111,7.0058823529411764,,0.15384615384615385,3.0,1.0,1.0,2.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,0.5,0.45454545454545453,0.09090909090909091,0.45454545454545453,0.16666666666666666,0.6,0.6,1.0,0.14814814814814814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
201950,1610612755,Jrue Holiday,Jrue Holiday,201950,PHI,2674.0,45,13.0,86,92,23,12,12,178,7.0,14.0,1.0,2.0,,3.0,4.0,,2.0,1.0,8.0,21,,2.0,3.0,19.0,84,1.0,3.0,1.0,2.0,5.0,4.0,12.0,,2.0,2.0,,7.0,3.0,10,3.0,,4.0,1.0,23,,4.0,,3.0,4.0,7.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,4.0,,2.0,2.0,3.0,,3.0,2.0,,,,,,23,0.25,0.2857142857142857,,,,0.38095238095238093,0.3333333333333333,0.34782608695652173,0.25,0.3958333333333333,0.25,0.08695652173913043,28.282828282828284,0.75,,0.11764705882352941,,0.06382978723404255,0.09090909090909091,0.2222222222222222,,,,,,0.6086956521739131,0.5,0.6363636363636364,0.2857142857142857,0.13043478260869565,,,,0.17391304347826086,0.08695652173913043,,,,0.5,0.5,,0.25,0.6956521739130435,,0.5362521739130435,0.4997,0.5736000000000001,0.08333333333333333,0.09090909090909091,0.10526315789473684,5.342857142857142,25.049999999999997,0.26744186046511625,1.0,,4.0,,8.0,3.0,,1.0,1.0,,,8.0,,0.8,0.8,0.8,,0.25,0.0625,0.3,0.1,0.25,0.3333333333333333,,0.42105263157894735,4.0,5.0,5.0,2.0,2.0,1.0,0.23809523809523808,0.21428571428571427,0.3333333333333333,0.25,0.1111111111111111,1.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
202323,1610612755,Evan Turner,Evan Turner,202323,PHI,3660.0,61,-10.0,119,118,19,10,17,237,,3.0,,,3.0,6.0,13.0,2.0,5.0,,8.0,22,2.0,5.0,,22.0,130,,1.0,,,7.0,2.0,14.0,3.0,,5.0,2.0,6.0,4.0,10,4.0,,3.0,1.0,24,,,5.0,9.0,,9.0,2.0,1.0,1.0,3.0,2.0,,1.0,3.0,,3.0,3.0,4.0,,2.0,1.0,,,,,,19,0.125,0.125,0.5,0.4,0.4,0.36363636363636365,,0.4074074074074074,,0.39285714285714285,,0.18518518518518517,22.46376811594203,1.0,0.1282051282051282,,,0.14285714285714285,,,,0.13333333333333333,0.1111111111111111,0.13333333333333333,,0.1111111111111111,,,,0.2222222222222222,0.5,0.5,0.3333333333333333,0.48148148148148145,0.18518518518518517,0.4,0.4,0.5,,,,,0.2962962962962963,0.4,0.4347407407407407,0.4362,0.3939,0.03571428571428571,0.043478260869565216,,12.440909090909093,26.059999999999995,0.15966386554621848,5.0,,3.0,,6.0,3.0,1.0,,,,,6.0,,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.17647058823529413,,0.1875,,0.38461538461538464,0.4166666666666667,,0.2727272727272727,,1.0,1.0,2.0,,,0.045454545454545456,,,0.07692307692307693,,0.14285714285714285,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
203200,1610612755,Justin Holiday,Justin Holiday,203200,PHI,8520.0,142,12.0,273,277,81,54,35,550,7.0,10.0,,,2.0,4.0,18.0,3.0,12.0,2.0,12.0,32,4.0,16.0,6.0,42.0,277,,1.0,2.0,5.0,12.0,20.0,4.0,12.0,,12.0,3.0,14.0,1.0,15,1.0,,5.0,2.0,31,,,11.0,14.0,,14.0,3.0,2.0,1.0,6.0,4.0,3.0,2.0,9.0,1.0,4.0,7.0,6.0,,8.0,3.0,6.0,5.0,6.0,3.0,,81,0.8333333333333334,0.8333333333333334,1.0,0.25,0.25,0.375,,0.375,0.5,0.40384615384615385,0.625,0.3333333333333333,19.614147909967848,0.6666666666666666,0.10476190476190476,,,0.09027777777777778,,,,0.02631578947368421,0.17391304347826086,0.13636363636363635,0.5,0.20833333333333334,0.7,0.7777777777777778,0.8571428571428571,0.08333333333333333,0.5,0.5,1.0,0.375,0.25,0.25,0.25,1.0,,,,0.6666666666666666,0.5416666666666666,0.25,0.4963083333333333,0.5081833333333333,0.531220588235294,0.058823529411764705,0.08571428571428572,0.11904761904761904,12.203125000000002,25.575,0.2967032967032967,3.0,2.0,4.0,4.0,18.0,2.0,1.0,,1.0,,1.0,18.0,1.0,0.3333333333333333,0.4117647058823529,0.47368421052631576,0.1111111111111111,0.05128205128205128,,0.05555555555555555,,0.16666666666666666,0.17647058823529413,0.6666666666666666,0.42857142857142855,3.0,5.0,2.0,7.0,1.0,,0.0625,0.1,,0.05555555555555555,,0.29411764705882354,0.6,,1.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,0.5,0.4,0.08333333333333333,0.25,0.25,1.0,0.5,1.0,0.11764705882352941,0.5,0.17647058823529413,0.3333333333333333,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
2748,1610612755,Dorell Wright,Dorell Wright,2748,PHI,6288.0,105,15.0,203,204,55,41,28,407,7.0,11.0,,,,1.0,3.0,11.0,26.0,2.0,9.0,15,12.0,32.0,10.0,64.0,210,,,3.0,8.0,4.0,12.0,6.0,36.0,,25.0,11.0,11.0,3.0,14,3.0,,6.0,1.0,31,1.0,1.0,8.0,13.0,2.0,15.0,4.0,3.0,1.0,3.0,3.0,1.0,,4.0,,3.0,3.0,7.0,,11.0,4.0,3.0,2.0,3.0,1.0,,55,0.6666666666666666,0.6666666666666666,1.0,0.375,0.3870967741935484,0.6,,0.574468085106383,1.0,0.6274509803921569,1.0,0.6808510638297872,23.605150214592275,0.75,0.10126582278481013,0.015625,0.02857142857142857,0.102803738317757,0.020202020202020204,,0.037037037037037035,0.0967741935483871,0.07142857142857142,0.11764705882352941,0.3333333333333333,0.23404255319148937,0.6363636363636364,0.6363636363636364,0.5714285714285714,0.02127659574468085,,,,0.06382978723404255,0.5531914893617021,0.4230769230769231,0.4230769230769231,1.0,,,,0.6666666666666666,0.9148936170212766,0.44,0.5569456521739131,0.5109,0.54603,0.11764705882352941,0.2222222222222222,0.125,5.433333333333334,26.056250000000002,0.270935960591133,2.0,2.0,3.0,3.0,18.0,3.0,2.0,2.0,,,,18.0,,0.75,0.75,0.8181818181818182,0.4,0.10714285714285714,,0.1111111111111111,0.08,0.6666666666666666,0.6666666666666666,1.0,0.28125,2.0,2.0,,4.0,2.0,1.0,,,,,0.05,0.2,1.0,,1.0,6.0,,,2.0,3.0,6.0,2.0,3.0,6.0,,,,,,0.6666666666666666,0.5,0.1276595744680851,0.16666666666666666,0.16666666666666666,1.0,1.0,1.0,,,0.6,0.5,1.0,1.0,1.0,2.0,1.0,0.3333333333333333,0.06060606060606061,,,,,True,,,,,,,,,,,,,,,,,,,,,
2863,1610612755,Damien Wilkins,Damien Wilkins,2863,PHI,3029.0,50,-3.0,92,93,23,36,11,185,,,,,1.0,3.0,5.0,2.0,3.0,,3.0,8,2.0,3.0,2.0,14.0,102,,,,,3.0,2.0,4.0,6.0,,3.0,2.0,2.0,3.0,5,3.0,,1.0,,13,,,1.0,3.0,,3.0,,,,1.0,1.0,,,1.0,,1.0,3.0,1.0,,2.0,1.0,,,,,,23,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.375,,0.5454545454545454,,0.5833333333333334,,0.2727272727272727,12.5,1.0,0.03571428571428571,,,0.046511627906976744,,,,,0.1111111111111111,,,,,,,0.2727272727272727,0.3333333333333333,0.3333333333333333,,0.45454545454545453,0.2727272727272727,0.6666666666666666,0.6666666666666666,1.0,,,,,0.2727272727272727,0.6666666666666666,0.4071409090909091,,0.40225,0.08333333333333333,0.1111111111111111,,15.900000000000002,27.2,0.25,2.0,,1.0,2.0,7.0,1.0,1.0,,,,,7.0,,0.3333333333333333,0.625,0.7,0.2,0.06666666666666667,,0.07142857142857142,,0.4,0.4,0.5,0.5,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,0.25,1.0,,,,,,,,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,
201156,1610612755,Nick Young,Nick Young,201156,PHI,1718.0,29,-1.0,55,56,38,13,3,111,1.0,2.0,,,,,5.0,3.0,4.0,,3.0,7,3.0,5.0,7.0,22.0,54,,,,,5.0,4.0,2.0,6.0,,4.0,3.0,1.0,1.0,2,1.0,,,1.0,5,,,3.0,3.0,,3.0,1.0,1.0,,,,1.0,,1.0,,,1.0,5.0,,7.0,1.0,,,,,,38,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6,0.6,0.42857142857142855,,0.625,,0.7333333333333333,,0.4166666666666667,27.586206896551726,,0.12,,,0.08571428571428572,,,,0.14285714285714285,0.2,0.07692307692307693,,0.16666666666666666,0.5,1.0,1.0,,,,,0.4166666666666667,0.3333333333333333,0.75,0.75,0.6666666666666666,,,,,0.5833333333333334,0.75,0.46947083333333334,,0.4605428571428571,0.14285714285714285,0.125,,14.12857142857143,25.14,0.6909090909090909,2.0,,3.0,5.0,14.0,,,,,,1.0,14.0,1.0,0.6,0.6428571428571429,0.7777777777777778,,,,,,0.4,0.4,0.5,0.6363636363636364,1.0,2.0,1.0,,,,0.14285714285714285,0.5,,,,0.2857142857142857,0.5,3.0,,1.0,,1.0,,1.0,1.0,,1.0,2.0,1.0,,,,,,0.5,0.08333333333333333,,,,,,0.14285714285714285,,0.14285714285714285,1.0,,,,1.0,,,0.16666666666666666,,,,,True,,,,,,,,,,,,,,,,,,,,,
203102,1610612755,Arnett Moultrie,Arnett Moultrie,203102,PHI,6721.0,112,-6.0,214,219,77,51,28,433,11.0,15.0,7.0,9.0,2.0,3.0,5.0,,,,17.0,23,,,2.0,36.0,229,8.0,10.0,,17.0,7.0,16.0,18.0,,14.0,,,2.0,,2,,,2.0,,4,2.0,13.0,9.0,14.0,15.0,29.0,2.0,,2.0,2.0,1.0,4.0,1.0,6.0,,8.0,13.0,3.0,,3.0,1.0,3.0,3.0,3.0,2.0,,77,0.47058823529411764,0.8,,,,0.7391304347826086,0.8,0.7391304347826086,0.8,0.75,0.85,,12.295081967213115,0.3333333333333333,0.11688311688311688,0.16666666666666666,0.06451612903225806,0.12264150943396226,0.13761467889908258,0.2,,0.07142857142857142,0.16666666666666666,0.13513513513513514,0.6666666666666666,0.6521739130434783,0.7333333333333333,0.7857142857142857,0.2727272727272727,0.13043478260869565,0.6666666666666666,0.6666666666666666,1.0,0.21739130434782608,,,,,0.9,0.7777777777777778,,,0.6521739130434783,,0.5684695652173913,0.5994111111111111,0.5562285714285714,0.043478260869565216,0.043478260869565216,0.4722222222222222,5.834782608695652,,0.3598130841121495,4.0,1.0,5.0,1.0,11.0,4.0,1.0,,1.0,,1.0,11.0,1.0,0.7142857142857143,0.7142857142857143,0.6875,0.14285714285714285,0.13793103448275862,0.175,0.15384615384615385,,0.8,0.8,0.75,0.3055555555555556,2.0,4.0,1.0,,1.0,1.0,0.043478260869565216,0.06666666666666667,,,0.13043478260869565,0.5714285714285714,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.2222222222222222,,True,,,,,,,,,,,,,,,,,,,,,
202730,1610612755,Lavoy Allen,Lavoy Allen,202730,PHI,3872.0,65,2.0,121,124,44,36,16,245,1.0,4.0,1.0,3.0,3.0,9.0,12.0,,,,9.0,25,,,2.0,20.0,116,2.0,5.0,,4.0,8.0,14.0,4.0,,,,,,2.0,2,2.0,,,,6,2.0,5.0,11.0,14.0,7.0,21.0,2.0,2.0,,1.0,,,1.0,1.0,1.0,4.0,4.0,2.0,,2.0,1.0,1.0,1.0,1.0,,,44,0.7777777777777778,0.7777777777777778,,,,0.36,0.4,0.36,0.4,0.38461538461538464,0.4,,19.565217391304348,1.0,0.22,0.10416666666666667,0.14285714285714285,0.19718309859154928,0.11290322580645161,0.16666666666666666,0.2222222222222222,0.25,0.2,0.20833333333333334,,0.16,0.25,0.25,1.0,0.36,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.48,,,,,0.6,0.3333333333333333,1.0,,0.16,,0.436392,0.4779,0.4602875,0.038461538461538464,0.038461538461538464,0.2,11.691999999999998,,0.36363636363636365,5.0,,2.0,,4.0,3.0,,1.0,,,,4.0,,0.25,0.25,0.25,,0.14285714285714285,0.041666666666666664,0.05263157894736842,0.0625,0.4166666666666667,0.4166666666666667,1.0,0.2,,2.0,,,,,,,,,0.16666666666666666,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,
