EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Travels,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ShortMidRangePctBlocked,LongMidRangePctBlocked,ShortMidRangePctAssisted,ThreePtShootingFoulsDrawnPct,FTOffRebounds,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,BlockedLongMidRange,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,Fg3aBlocked,StepOutOfBoundsTurnovers,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked,on,Clear Path Fouls
1713,1610612742,Vince Carter,Vince Carter,1713,DAL,38156.0,636,132.0,1245,1245,377.0,430.0,131.0,2490,22.0,43.0,6.0,9.0,12.0,18.0,16.0,44.0,25.0,56.0,5.0,16.0,1.0,2.0,1.0,2.0,54.0,118.0,2.0,5.0,19.0,39.0,63.0,143.0,59.0,134.0,50.0,353.0,1270.0,8.0,11.0,3.0,7.0,10.0,35.0,21.0,42.0,20.0,41.0,21.0,123.0,38.0,88.0,123.0,54.0,12.0,1.0,117.0,54.0,9.0,64.0,13.0,77.0,10.0,3.0,31.0,22.0,11.0,167.0,2.0,16.0,24.0,62.0,13.0,99.0,18.0,117.0,1.0,24.0,19.0,5.0,17.0,4.0,12.0,12.0,3.0,5.0,29.0,1.0,9.0,44.0,4.0,66.0,1.0,3.0,3.0,66.0,5.0,5.0,1.0,2.0,61.0,6.0,1.0,23.0,10.0,13.0,1.0,1.0,10.0,3.0,14.0,6.0,1.0,119.0,371.0,4.0,7.0,0.30158730158730157,0.3333333333333333,0.6949152542372882,0.44029850746268656,0.42857142857142855,0.4878048780487805,0.44360902255639095,0.4405594405594406,0.7272727272727273,0.5,0.5469314079422383,0.6944444444444444,0.6144578313253012,0.5805921052631579,0.7608695652173914,0.6542553191489362,0.48375451263537905,0.06293706293706294,0.20930232558139536,23.833452979181622,0.5862068965517241,0.2653061224489796,0.1425287356321839,0.03970223325062035,0.12435233160621761,0.012658227848101266,0.13694267515923567,0.03208556149732621,0.04310344827586207,0.03773584905660377,0.0390625,0.015503875968992248,0.1125,0.20279720279720279,0.11363636363636363,0.11940298507462686,0.13559322033898305,0.007142857142857143,0.42857142857142855,0.1552346570397112,0.5116279069767442,0.6470588235294118,0.4090909090909091,0.1588447653429603,0.36363636363636365,0.36363636363636365,0.20216606498194944,0.44642857142857145,0.44642857142857145,0.4,0.05776173285198556,0.3125,0.3125,0.8,0.4259927797833935,0.4576271186440678,0.4576271186440678,0.6851851851851852,0.5,0.6666666666666666,0.1111111111111111,0.5,1.0,0.2777777777777778,0.4,0.5,0.21686746987951808,0.6666666666666666,0.024096385542168676,0.5,0.46987951807228917,0.48717948717948717,0.6389891696750902,0.46153846153846156,0.4947683636363637,0.503490625,0.49464512195121957,0.0782312925170068,0.14375,0.09915014164305949,0.34844192634560905,10.613986013986018,25.644029850746275,0.3028112449799197,,,,,,,,,,,,,,,,,,,,,True,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,23195.0,387,101.0,749,740,201.0,216.0,67.0,1489,5.0,10.0,,1.0,1.0,2.0,21.0,36.0,36.0,74.0,,1.0,,,,,16.0,34.0,3.0,5.0,5.0,9.0,62.0,120.0,16.0,35.0,44.0,216.0,775.0,4.0,9.0,3.0,5.0,4.0,21.0,9.0,24.0,5.0,9.0,25.0,58.0,84.0,40.0,48.0,,,,34.0,16.0,6.0,22.0,10.0,32.0,7.0,3.0,8.0,8.0,6.0,74.0,1.0,5.0,18.0,61.0,9.0,88.0,6.0,94.0,1.0,7.0,3.0,4.0,12.0,2.0,2.0,8.0,,10.0,20.0,1.0,8.0,16.0,,27.0,1.0,2.0,3.0,62.0,,11.0,5.0,,47.0,3.0,,13.0,10.0,8.0,,,6.0,2.0,8.0,6.0,,58.0,199.0,2.0,10.0,0.6774193548387096,0.6774193548387096,1.0,0.45714285714285713,0.6,0.5555555555555556,0.45714285714285713,0.5166666666666667,0.4444444444444444,0.375,0.5548387096774193,0.6071428571428571,0.5,0.6136363636363636,0.65625,0.6304347826086957,0.22580645161290322,0.05,0.2,23.960880195599024,0.6,0.3103448275862069,0.23371647509578544,0.021929824561403508,0.18947368421052632,0.01098901098901099,0.22191011235955055,0.018808777429467086,0.03278688524590164,0.0273972602739726,0.010638297872340425,0.014925373134328358,0.19318181818181818,0.3333333333333333,0.19387755102040816,0.21739130434782608,0.11538461538461539,0.014084507042253521,0.75,0.06451612903225806,0.5,0.625,0.6,0.23225806451612904,0.5833333333333334,0.6176470588235294,0.4774193548387097,0.4864864864864865,0.5,0.8055555555555556,0.0064516129032258064,,,,0.21935483870967742,0.47058823529411764,0.47058823529411764,1.0,0.07142857142857142,,,,,0.35714285714285715,0.6,1.0,0.06060606060606061,0.5,,,0.2727272727272727,0.5555555555555556,0.2903225806451613,0.47058823529411764,0.4443087096774192,0.4589636363636363,0.4247575757575757,0.09036144578313253,0.1,0.09722222222222222,0.26851851851851855,14.022499999999999,25.231428571428573,0.2683578104138852,2.0,1.0,2.0,0.05555555555555555,0.02702702702702703,0.47619047619047616,0.05555555555555555,,,,,,,,,,,,,,True,
1890,1610612742,Shawn Marion,Shawn Marion,1890,DAL,21959.0,366,74.0,708,710,140.0,161.0,74.0,1418,39.0,53.0,10.0,13.0,6.0,13.0,18.0,56.0,3.0,7.0,6.0,10.0,,,3.0,3.0,,3.0,,,,1.0,60.0,116.0,6.0,13.0,14.0,152.0,713.0,12.0,17.0,,,,24.0,10.0,29.0,3.0,4.0,3.0,32.0,88.0,32.0,18.0,,12.0,,3.0,,4.0,21.0,14.0,35.0,12.0,2.0,12.0,5.0,4.0,84.0,7.0,14.0,23.0,54.0,6.0,83.0,22.0,105.0,6.0,20.0,15.0,5.0,12.0,2.0,6.0,7.0,2.0,6.0,19.0,2.0,,12.0,,15.0,1.0,,1.0,12.0,,,,1.0,20.0,3.0,1.0,10.0,1.0,8.0,1.0,1.0,3.0,5.0,9.0,5.0,,32.0,140.0,,1.0,0.7333333333333333,0.8148148148148148,1.0,0.46153846153846156,,0.75,0.46153846153846156,0.5172413793103449,0.7058823529411765,0.3448275862068966,0.5348837209302325,0.7058823529411765,0.4393939393939394,0.551094890510949,0.7058823529411765,0.45714285714285713,0.10077519379844961,0.034482758620689655,0.05660377358490566,19.696969696969695,0.631578947368421,0.3,0.20300751879699247,0.05761316872427984,0.2169811320754717,0.08860759493670886,0.20698924731182797,0.06521739130434782,0.04838709677419355,0.05714285714285714,0.06578947368421052,0.10344827586206896,0.1619047619047619,0.2391304347826087,0.21739130434782608,0.22784810126582278,0.18518518518518517,0.1016949152542373,0.5555555555555556,0.4108527131782946,0.7358490566037735,0.78,0.717948717948718,0.43410852713178294,0.32142857142857145,0.32727272727272727,0.05426356589147287,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.07751937984496124,0.6,0.6,1.0,0.023255813953488372,,,,0.7647058823529411,0.7692307692307693,,,,,,,0.3939393939393939,0.46153846153846156,0.09090909090909091,1.0,0.030303030303030304,,0.5116279069767442,,0.5242232558139533,0.5426000000000001,0.5202333333333332,0.07352941176470588,0.08130081300813008,0.15789473684210525,0.21052631578947367,5.56206896551724,24.03846153846154,0.1977401129943503,1.0,,,0.017857142857142856,,0.7777777777777778,,1.0,0.06666666666666667,0.047619047619047616,0.2,,,,,,,,,,True,
201148,1610612742,Brandan Wright,Brandan Wright,201148,DAL,68919.0,1149,100.0,2234,2257,605.0,665.0,228.0,4491,129.0,182.0,32.0,44.0,32.0,48.0,91.0,175.0,21.0,44.0,,,,,,,,3.0,,,,2.0,241.0,401.0,,3.0,59.0,541.0,2374.0,38.0,62.0,,,9.0,85.0,57.0,99.0,,2.0,20.0,134.0,386.0,96.0,,,56.0,2.0,1.0,,25.0,30.0,8.0,38.0,5.0,3.0,12.0,6.0,12.0,84.0,20.0,63.0,42.0,109.0,24.0,175.0,85.0,260.0,11.0,26.0,14.0,12.0,14.0,4.0,6.0,20.0,4.0,8.0,34.0,2.0,7.0,41.0,,78.0,2.0,,5.0,86.0,,4.0,3.0,1.0,96.0,20.0,,52.0,6.0,75.0,1.0,1.0,44.0,30.0,76.0,41.0,1.0,134.0,599.0,5.0,4.0,0.8008298755186722,0.9061032863849765,,,,,,0.600997506234414,0.6129032258064516,0.5757575757575758,0.5965346534653465,0.6129032258064516,0.5643564356435643,0.6119909502262444,0.625,0.5826086956521739,0.007425742574257425,0.06234413965087282,0.10989010989010989,19.07815631262525,0.4117647058823529,0.27906976744186046,0.13956466069142126,0.08559782608695653,0.1268882175226586,0.07352941176470588,0.1357913669064748,0.08234126984126984,0.07804878048780488,0.09712230215827339,0.07905138339920949,0.05660377358490566,0.11418685121107267,0.13709677419354838,0.1721311475409836,0.1297071129707113,0.11956521739130435,0.08270676691729323,0.5394736842105263,0.4504950495049505,0.7087912087912088,0.7962962962962963,0.7364341085271318,0.43316831683168316,0.52,0.5352941176470588,0.10891089108910891,0.4772727272727273,0.4772727272727273,0.9523809523809523,,,,,0.007425742574257425,,,,0.7096774193548387,0.7272727272727273,,,,,,,0.4752475247524752,0.6666666666666666,,,0.019801980198019802,,0.45792079207920794,,0.49447288557213936,0.5346749999999999,0.5031646464646464,0.11926605504587157,0.12009237875288684,0.15711645101663585,0.2476894639556377,6.01147132169576,46.93333333333334,0.27081468218442256,,,,0.02857142857142857,,0.8571428571428571,,2.0,0.03125,0.13333333333333333,0.125,1.0,5.0,2.0,3.0,,,,,,True,
201954,1610612742,Darren Collison,Darren Collison,201954,DAL,42775.0,713,40.0,1390,1396,399.0,393.0,143.0,2786,38.0,71.0,3.0,6.0,11.0,20.0,19.0,49.0,31.0,59.0,3.0,12.0,,1.0,1.0,4.0,7.0,34.0,,2.0,2.0,16.0,88.0,179.0,10.0,46.0,75.0,281.0,1492.0,6.0,11.0,,3.0,,12.0,21.0,49.0,3.0,20.0,30.0,81.0,56.0,120.0,24.0,6.0,4.0,2.0,32.0,7.0,19.0,88.0,44.0,132.0,33.0,11.0,38.0,25.0,25.0,308.0,4.0,6.0,20.0,36.0,2.0,58.0,10.0,68.0,2.0,27.0,11.0,16.0,30.0,6.0,25.0,16.0,5.0,5.0,46.0,4.0,11.0,22.0,3.0,46.0,1.0,,1.0,73.0,2.0,2.0,1.0,3.0,90.0,5.0,5.0,30.0,15.0,2.0,,,1.0,1.0,2.0,1.0,,77.0,396.0,4.0,10.0,0.3181818181818182,0.32558139534883723,0.8,0.21739130434782608,,0.15,0.22727272727272727,0.49162011173184356,0.5454545454545454,0.42857142857142855,0.4577777777777778,0.42857142857142855,0.3695652173913043,0.5207547169811321,0.42857142857142855,0.46511627906976744,0.20444444444444446,0.10614525139664804,0.19718309859154928,19.92287917737789,0.6521739130434783,0.037037037037037035,0.07407407407407407,0.01263157894736842,0.09950248756218906,0.02531645569620253,0.08151382823871907,0.01579778830963665,0.015625,,0.027210884353741496,0.03076923076923077,0.029069767441860465,0.06470588235294118,0.1388888888888889,0.09219858156028368,0.11666666666666667,0.02,0.5,0.31555555555555553,0.5352112676056338,0.6666666666666666,0.34210526315789475,0.21777777777777776,0.3877551020408163,0.41304347826086957,0.26222222222222225,0.5254237288135594,0.543859649122807,0.3870967741935484,0.05333333333333334,0.25,0.25,1.0,0.1511111111111111,0.20588235294117646,0.21875,0.7142857142857143,0.42857142857142855,0.5,0.07142857142857142,,,0.14285714285714285,,,0.2898550724637681,0.55,0.057971014492753624,0.25,0.2318840579710145,0.125,0.52,0.21875,0.5060484234234234,0.5071454545454546,0.49575151515151517,0.12,0.14705882352941177,0.042704626334519574,0.28825622775800713,9.127932960893855,26.141304347826086,0.2870503597122302,1.0,,,0.061224489795918366,0.03389830508474576,0.15789473684210525,,,,,,,,,1.0,2.0,1.0,0.043478260869565216,0.058823529411764705,,True,
203109,1610612742,Jae Crowder,Jae Crowder,203109,DAL,27032.0,451,-47.0,873,894,254.0,280.0,82.0,1767,15.0,24.0,2.0,5.0,1.0,3.0,,3.0,8.0,31.0,5.0,9.0,,,2.0,3.0,13.0,47.0,2.0,6.0,5.0,18.0,23.0,58.0,18.0,56.0,14.0,114.0,950.0,2.0,7.0,2.0,6.0,3.0,13.0,2.0,14.0,7.0,21.0,5.0,30.0,32.0,14.0,54.0,,4.0,,47.0,13.0,4.0,13.0,6.0,19.0,6.0,,7.0,3.0,3.0,44.0,4.0,7.0,15.0,36.0,5.0,56.0,11.0,67.0,2.0,15.0,9.0,6.0,16.0,2.0,13.0,5.0,1.0,3.0,21.0,3.0,6.0,19.0,1.0,34.0,,2.0,,19.0,2.0,3.0,1.0,,21.0,2.0,1.0,9.0,2.0,9.0,,,7.0,2.0,9.0,5.0,,30.0,253.0,2.0,2.0,0.6956521739130435,0.7619047619047619,1.0,0.32142857142857145,0.3333333333333333,0.3333333333333333,0.32142857142857145,0.39655172413793105,0.2857142857142857,0.14285714285714285,0.43859649122807015,0.38461538461538464,0.35714285714285715,0.45934959349593496,0.4642857142857143,0.38461538461538464,0.49122807017543857,0.06896551724137931,0.08333333333333333,14.814814814814813,0.7619047619047619,0.1388888888888889,0.11392405063291139,0.023890784982935155,0.1282051282051282,0.03278688524590164,0.11778290993071594,0.02650602409638554,0.06451612903225806,,0.00980392156862745,0.02,0.10344827586206896,0.09782608695652174,0.1388888888888889,0.13414634146341464,0.11428571428571428,0.030303030303030304,0.5555555555555556,0.21052631578947367,0.625,0.6818181818181818,0.7333333333333333,0.02631578947368421,,,0.2719298245614035,0.25806451612903225,0.26666666666666666,0.625,0.07894736842105263,0.5555555555555556,0.625,1.0,0.41228070175438597,0.2765957446808511,0.2826086956521739,1.0,0.38461538461538464,0.4,,,,0.46153846153846156,0.3333333333333333,1.0,0.08571428571428572,0.3333333333333333,0.08571428571428572,0.6666666666666666,0.5142857142857142,0.2777777777777778,0.7017543859649122,0.2765957446808511,0.5234849557522124,0.539525,0.5002857142857142,0.0743801652892562,0.13846153846153847,0.11403508771929824,0.2631578947368421,11.410344827586204,24.941071428571423,0.290950744558992,1.0,,,0.3333333333333333,0.03225806451612903,,,,,0.09090909090909091,,,,,,2.0,,0.03571428571428571,0.02127659574468085,0.1111111111111111,True,
2229,1610612742,Mike James,Mike James,2229,DAL,17109.0,285,14.0,544,558,111.0,164.0,48.0,1102,6.0,13.0,1.0,4.0,2.0,2.0,9.0,20.0,1.0,10.0,6.0,18.0,,1.0,1.0,2.0,10.0,16.0,,,,3.0,16.0,43.0,16.0,34.0,7.0,87.0,609.0,2.0,5.0,,1.0,,4.0,3.0,7.0,1.0,5.0,4.0,13.0,2.0,30.0,42.0,6.0,,1.0,15.0,10.0,3.0,39.0,14.0,53.0,11.0,3.0,18.0,10.0,11.0,120.0,1.0,3.0,9.0,14.0,,23.0,4.0,27.0,3.0,7.0,3.0,4.0,12.0,1.0,9.0,6.0,1.0,3.0,18.0,1.0,4.0,13.0,,33.0,,3.0,,11.0,,,1.0,,8.0,,,3.0,1.0,1.0,,,1.0,,1.0,1.0,,11.0,108.0,6.0,,0.0625,0.0625,0.875,0.47058823529411764,,0.2,0.48484848484848486,0.37209302325581395,0.4,0.42857142857142855,0.5194805194805194,0.3333333333333333,0.375,0.5370370370370371,0.3333333333333333,0.4642857142857143,0.44155844155844154,0.06976744186046512,0.07692307692307693,16.55518394648829,0.6666666666666666,,0.07368421052631578,0.018292682926829267,0.11538461538461539,0.014925373134328358,0.08582089552238806,0.017316017316017316,,0.03571428571428571,0.014925373134328358,,0.08,0.05660377358490566,0.08064516129032258,0.10526315789473684,0.14285714285714285,0.07317073170731707,1.0,0.16883116883116883,0.46153846153846156,0.5,,0.2597402597402597,0.45,0.47368421052631576,0.12987012987012986,0.1,0.1111111111111111,,0.23376623376623376,0.3333333333333333,0.3333333333333333,1.0,0.2077922077922078,0.625,0.625,0.8,0.6666666666666666,0.25,0.16666666666666666,,,,,,0.16666666666666666,1.0,0.16666666666666666,0.5,0.25,,0.6103896103896104,0.6666666666666666,0.5117348684210526,0.532925,0.47462727272727273,0.0375,0.06521739130434782,0.04597701149425287,0.14942528735632185,8.965116279069766,25.029411764705877,0.20404411764705882,1.0,,,0.05,0.1,0.1111111111111111,,,,0.045454545454545456,,,,,,,2.0,,,,True,
201564,1610612742,O.J. Mayo,O.J. Mayo,201564,DAL,47430.0,790,77.0,1536,1551,364.0,386.0,163.0,3087,30.0,56.0,1.0,4.0,10.0,13.0,21.0,44.0,35.0,87.0,7.0,18.0,,,2.0,5.0,42.0,90.0,5.0,10.0,9.0,22.0,86.0,187.0,49.0,108.0,47.0,366.0,1651.0,4.0,12.0,5.0,10.0,2.0,25.0,21.0,41.0,11.0,27.0,25.0,100.0,56.0,116.0,117.0,30.0,4.0,1.0,89.0,42.0,14.0,84.0,21.0,105.0,15.0,6.0,43.0,19.0,22.0,231.0,1.0,10.0,27.0,52.0,2.0,81.0,11.0,92.0,2.0,24.0,15.0,9.0,35.0,5.0,19.0,16.0,3.0,16.0,51.0,3.0,13.0,21.0,1.0,46.0,3.0,2.0,1.0,62.0,,1.0,1.0,1.0,62.0,2.0,7.0,17.0,10.0,4.0,,,3.0,1.0,4.0,3.0,,100.0,359.0,7.0,10.0,0.32558139534883723,0.3333333333333333,0.7959183673469388,0.4537037037037037,0.5,0.4074074074074074,0.45794392523364486,0.45989304812834225,0.3333333333333333,0.5121951219512195,0.5406779661016949,0.5227272727272727,0.5514705882352942,0.5638629283489096,0.5434782608695652,0.6036585365853658,0.36610169491525424,0.0748663101604278,0.14285714285714285,21.57772621809745,0.6862745098039216,0.03636363636363636,0.09701492537313433,0.01904761904761905,0.11587982832618025,0.0058823529411764705,0.10273081924577374,0.015827338129496403,0.035211267605633804,0.014285714285714285,0.011560693641618497,0.007633587786259542,0.08695652173913043,0.07777777777777778,0.1342281879194631,0.09467455621301775,0.171875,0.014388489208633094,0.75,0.18983050847457628,0.5357142857142857,0.625,0.3333333333333333,0.14915254237288136,0.4772727272727273,0.5121951219512195,0.29491525423728815,0.40229885057471265,0.4166666666666667,0.4,0.061016949152542375,0.3888888888888889,0.3888888888888889,0.8571428571428571,0.3050847457627119,0.4666666666666667,0.4772727272727273,0.7857142857142857,0.18181818181818182,0.25,,,,0.45454545454545453,0.5,1.0,0.19117647058823528,0.7692307692307693,0.07352941176470588,0.4,0.3235294117647059,0.4090909090909091,0.5559322033898305,0.47191011235955055,0.5031307823129252,0.4618764705882354,0.49222611940298505,0.05787781350482315,0.08415841584158416,0.06830601092896176,0.273224043715847,11.35454545454545,25.10000000000001,0.23697916666666666,2.0,,1.0,0.06818181818181818,0.034482758620689655,0.19047619047619047,0.009174311926605505,,,,,,,,,2.0,1.0,0.018518518518518517,0.022222222222222223,,True,
201627,1610612742,Anthony Morrow,Anthony Morrow,201627,DAL,1658.0,28,10.0,55,54,26.0,28.0,6.0,109,1.0,1.0,,,1.0,1.0,3.0,4.0,3.0,5.0,1.0,1.0,,,,,,2.0,,1.0,,1.0,7.0,10.0,1.0,3.0,,17.0,60.0,1.0,1.0,,1.0,,2.0,2.0,5.0,,1.0,,4.0,6.0,8.0,3.0,,,,2.0,,1.0,2.0,1.0,3.0,,1.0,,,2.0,7.0,,1.0,2.0,,,2.0,1.0,3.0,,,,,,,,1.0,,,1.0,,,2.0,,4.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,4.0,26.0,1.0,,0.42857142857142855,0.42857142857142855,1.0,0.3333333333333333,,,0.3333333333333333,0.7,1.0,0.4,0.6538461538461539,0.5,0.3333333333333333,0.6538461538461539,0.5,0.3333333333333333,0.23076923076923078,0.1,,22.950819672131146,,,,0.07142857142857142,0.2857142857142857,,0.09090909090909091,0.043478260869565216,,,0.2,,,,,0.4,,,,0.07692307692307693,1.0,1.0,,0.3076923076923077,0.75,0.75,0.38461538461538464,0.6,0.75,1.0,0.07692307692307693,1.0,1.0,1.0,0.15384615384615385,,,,,,,,,0.5,,,0.16666666666666666,1.0,,,0.16666666666666666,,0.3076923076923077,,0.4149423076923077,0.452625,0.40068333333333334,,,0.11764705882352941,0.23529411764705882,13.3,25.23333333333333,0.4727272727272727,1.0,,,,0.2,,,,,,,,,,,,,,,,True,
201958,1610612742,Rodrigue Beaubois,Rodrigue Beaubois,201958,DAL,9249.0,154,22.0,304,308,130.0,133.0,31.0,612,6.0,11.0,2.0,2.0,1.0,2.0,4.0,5.0,2.0,8.0,2.0,6.0,,,1.0,4.0,4.0,19.0,1.0,1.0,1.0,7.0,12.0,24.0,6.0,25.0,10.0,52.0,303.0,2.0,3.0,1.0,1.0,1.0,8.0,2.0,4.0,2.0,11.0,5.0,15.0,2.0,22.0,15.0,3.0,2.0,,19.0,4.0,1.0,19.0,3.0,22.0,3.0,,7.0,7.0,5.0,47.0,2.0,1.0,3.0,5.0,,8.0,3.0,11.0,1.0,7.0,4.0,3.0,4.0,,2.0,4.0,,2.0,8.0,1.0,3.0,6.0,,12.0,1.0,,1.0,11.0,,,1.0,,12.0,1.0,1.0,5.0,1.0,,,,,,,,,15.0,130.0,1.0,1.0,0.08333333333333333,0.09090909090909091,0.8333333333333334,0.24,1.0,0.18181818181818182,0.24,0.5,0.6666666666666666,0.5,0.42857142857142855,0.875,0.3333333333333333,0.4722222222222222,0.8,0.4117647058823529,0.5102040816326531,0.041666666666666664,0.09090909090909091,18.289085545722713,0.5,,0.04807692307692308,0.0125,0.06521739130434782,0.034482758620689655,0.05333333333333334,0.021739130434782608,0.038461538461538464,,,0.0425531914893617,0.05263157894736842,0.034482758620689655,0.05405405405405406,0.06060606060606061,0.07692307692307693,0.03333333333333333,,0.22448979591836735,0.5454545454545454,0.6,0.16666666666666666,0.10204081632653061,0.8,0.8,0.16326530612244897,0.25,0.25,,0.12244897959183673,0.3333333333333333,0.3333333333333333,1.0,0.3877551020408163,0.21052631578947367,0.21052631578947367,0.75,0.5,1.0,,,,0.25,1.0,,0.13333333333333333,0.5,0.26666666666666666,0.25,0.4666666666666667,0.14285714285714285,0.7346938775510204,0.21052631578947367,0.5142010204081633,0.4762,0.50855,0.09433962264150944,0.17857142857142858,0.15384615384615385,0.28846153846153844,9.562500000000002,24.732000000000003,0.4276315789473684,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,True,
