EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Fg3aBlocked,Offensive Fouls,BlockingFoulsDrawn,Technical Free Throw Trips,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,3SecondViolations,Corner3PctAssisted,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,FTOffRebounds,DefensiveGoaltends,OffFTReboundPct,PenaltyCorner3Accuracy,BlockingFouls,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,Corner3PctBlocked,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,OffensiveGoaltends,Defensive 3 Seconds Violations,Clear Path Fouls
1905,1610612750,Andrei Kirilenko,Andrei Kirilenko,1905,MIN,26467.0,441,14,860,862,260,175,158.0,1722,49.0,83.0,13.0,19.0,9.0,19.0,2.0,8.0,10.0,24.0,4.0,23.0,2.0,3.0,1.0,7.0,61.0,115.0,4.0,23.0,35.0,169.0,886,14.0,20.0,2.0,3.0,3.0,37.0,11.0,29.0,1.0,7.0,22.0,47.0,88.0,34.0,9.0,3.0,12.0,1.0,22.0,4.0,10.0,41.0,3.0,44.0,2.0,1.0,30.0,7.0,4.0,91.0,4.0,20.0,11.0,32.0,5.0,48.0,24.0,72.0,5.0,21.0,12.0,9.0,17.0,4.0,13.0,7.0,1.0,4.0,1.0,24.0,2.0,7.0,7.0,21.0,1.0,1.0,41.0,2.0,6.0,1.0,44.0,2.0,18.0,5.0,15.0,8.0,1.0,6.0,15.0,9.0,47.0,257,3.0,5.0,0.7213114754098361,0.8,0.75,0.17391304347826086,0.6666666666666666,0.14285714285714285,0.18181818181818182,0.5304347826086957,0.7,0.3793103448275862,0.4855072463768116,0.7391304347826086,0.3472222222222222,0.5314465408805031,0.74,0.47959183673469385,0.16666666666666666,0.08695652173913043,0.10843373493975904,0.125,17.613089509143407,0.7083333333333334,0.18518518518518517,0.11149825783972125,0.0625,0.10185185185185185,0.030303030303030304,0.10886075949367088,0.05309734513274336,0.06521739130434782,0.019417475728155338,0.11392405063291139,0.03333333333333333,0.06593406593406594,0.12195121951219512,0.14035087719298245,0.08571428571428572,0.13157894736842105,0.08196721311475409,0.6,0.6014492753623188,0.5903614457831325,0.6621621621621622,0.6938775510204082,0.057971014492753624,0.25,0.2857142857142857,1.0,0.17391304347826086,0.4166666666666667,0.4166666666666667,0.8,0.16666666666666666,0.17391304347826086,0.17391304347826086,0.75,0.8260869565217391,0.6842105263157895,0.38461538461538464,0.13043478260869565,0.6666666666666666,0.5,0.5277777777777778,0.47368421052631576,0.19444444444444445,0.14285714285714285,0.7681159420289855,0.18181818181818182,0.5629678832116788,0.587679411764706,0.52988,0.11688311688311688,0.13740458015267176,0.21893491124260356,0.2781065088757396,5.757391304347826,26.430434782608696,0.3023255813953488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
200811,1610612750,Lou Amundson,Lou Amundson,200811,MIN,55.0,1,-1,2,3,2,3,,5,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
200826,1610612750,J.J. Barea,J.J. Barea,200826,MIN,12388.0,206,-6,418,421,185,129,66.0,839,16.0,29.0,,1.0,6.0,9.0,7.0,17.0,1.0,5.0,6.0,21.0,1.0,2.0,1.0,10.0,24.0,51.0,7.0,25.0,17.0,86.0,421,1.0,3.0,1.0,3.0,2.0,7.0,7.0,18.0,1.0,12.0,16.0,33.0,4.0,44.0,12.0,9.0,,1.0,20.0,6.0,5.0,25.0,6.0,31.0,5.0,1.0,15.0,4.0,6.0,68.0,4.0,2.0,5.0,9.0,,14.0,6.0,20.0,,4.0,3.0,1.0,12.0,1.0,6.0,6.0,,6.0,3.0,18.0,1.0,10.0,4.0,16.0,,,22.0,1.0,,7.0,22.0,,4.0,6.0,,,,,,,33.0,183,3.0,6.0,0.08333333333333333,0.08333333333333333,0.5714285714285714,0.28,0.3333333333333333,0.08333333333333333,0.2916666666666667,0.47058823529411764,0.3333333333333333,0.3888888888888889,0.45394736842105265,0.4166666666666667,0.2833333333333333,0.4941860465116279,0.42857142857142855,0.4230769230769231,0.32894736842105265,0.09803921568627451,0.13793103448275862,,20.841683366733466,0.6666666666666666,,0.061224489795918366,0.014084507042253521,0.07936507936507936,0.05333333333333334,0.06666666666666667,0.027649769585253458,0.014492753623188406,,0.029411764705882353,0.046875,0.023255813953488372,0.0392156862745098,0.11320754716981132,0.08108108108108109,0.07692307692307693,,,0.3815789473684211,0.5517241379310345,0.64,0.125,0.2236842105263158,0.4117647058823529,0.4117647058823529,,0.06578947368421052,0.2,0.25,,0.27631578947368424,0.2857142857142857,0.3,0.6666666666666666,0.16666666666666666,,,0.3333333333333333,0.5,1.0,0.3,0.6666666666666666,0.3333333333333333,0.1,0.7105263157894737,0.3,0.5175726666666666,0.4906,0.4876344827586207,0.05,0.07272727272727272,0.08139534883720931,0.38372093023255816,5.515686274509803,26.615999999999996,0.44258373205741625,1.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,0.04,0.2,0.047619047619047616,0.09090909090909091,0.05263157894736842,0.25,0.25,0.16666666666666666,0.06666666666666667,,,,,,,,,,,,,,,True,,,,,,,,
201567,1610612750,Kevin Love,Kevin Love,201567,MIN,37082.0,618,2,1210,1218,355,269,207.0,2428,48.0,107.0,24.0,48.0,13.0,31.0,21.0,59.0,16.0,40.0,17.0,86.0,1.0,5.0,6.0,25.0,85.0,206.0,20.0,92.0,100.0,330.0,1255,27.0,64.0,1.0,5.0,24.0,81.0,22.0,51.0,6.0,25.0,55.0,117.0,92.0,78.0,51.0,9.0,38.0,1.0,85.0,17.0,33.0,32.0,10.0,42.0,8.0,2.0,16.0,6.0,10.0,94.0,14.0,50.0,45.0,126.0,17.0,188.0,64.0,252.0,11.0,13.0,8.0,5.0,25.0,1.0,13.0,14.0,3.0,12.0,1.0,39.0,8.0,11.0,17.0,34.0,2.0,5.0,109.0,1.0,13.0,2.0,142.0,5.0,48.0,24.0,9.0,6.0,,3.0,9.0,6.0,117.0,351,2.0,23.0,0.5411764705882353,0.696969696969697,0.85,0.21739130434782608,0.2,0.24,0.21978021978021978,0.41262135922330095,0.421875,0.43137254901960786,0.3859060402684564,0.41304347826086957,0.40789473684210525,0.45081967213114754,0.47093023255813954,0.5223214285714286,0.3087248322147651,0.16019417475728157,0.2336448598130841,0.11864406779661017,27.76632302405498,0.6410256410256411,0.4358974358974359,0.3118811881188119,0.11261261261261261,0.2795031055900621,0.07650273224043716,0.30265486725663715,0.10207336523125997,0.14795918367346939,0.1037037037037037,0.061946902654867256,0.07272727272727272,0.30952380952380953,0.3305084745762712,0.3,0.2803738317757009,0.2777777777777778,0.06962025316455696,0.6666666666666666,0.35906040268456374,0.4485981308411215,0.5853658536585366,0.5,0.19798657718120805,0.3559322033898305,0.40384615384615385,0.6190476190476191,0.1342281879194631,0.4,0.41025641025641024,0.5625,0.28859060402684567,0.19767441860465115,0.19767441860465115,0.8235294117647058,0.6956521739130435,0.5,0.16666666666666666,0.07246376811594203,0.2,1.0,0.40789473684210525,0.41935483870967744,0.32894736842105265,0.24,0.6677852348993288,0.2,0.5177720538720538,0.5370116071428571,0.503038,0.14327485380116958,0.1927710843373494,0.24545454545454545,0.35454545454545455,6.878640776699029,25.744565217391305,0.29338842975206614,3.0,6.0,,,,3.0,,1.0,,0.025,,0.1111111111111111,0.020134228187919462,0.5,0.5,,,1.0,1.0,1.0,1.0,0.010752688172043012,,,,,,,,,,True,,,,,,,,
203144,1610612750,Alexey Shved,Alexey Shved,203144,MIN,21407.0,357,-4,706,713,224,195,122.0,1419,14.0,22.0,2.0,3.0,4.0,8.0,2.0,8.0,5.0,17.0,16.0,53.0,,4.0,5.0,14.0,21.0,47.0,18.0,58.0,21.0,117.0,742,3.0,8.0,,4.0,3.0,9.0,8.0,14.0,6.0,17.0,11.0,45.0,14.0,28.0,36.0,18.0,2.0,,53.0,16.0,3.0,48.0,13.0,61.0,8.0,5.0,37.0,4.0,7.0,135.0,5.0,3.0,9.0,15.0,2.0,26.0,9.0,35.0,2.0,14.0,10.0,4.0,15.0,2.0,12.0,10.0,3.0,3.0,1.0,25.0,2.0,7.0,19.0,32.0,,,22.0,,,2.0,31.0,2.0,12.0,3.0,2.0,1.0,,1.0,2.0,1.0,44.0,220,4.0,2.0,0.3333333333333333,0.35,0.6666666666666666,0.3103448275862069,,0.35294117647058826,0.3103448275862069,0.44680851063829785,0.375,0.5714285714285714,0.45714285714285713,0.25,0.5483870967741935,0.49159663865546216,0.3,0.6081081081081081,0.5523809523809524,0.06382978723404255,0.045454545454545456,0.125,16.92126909518214,0.6,0.08,0.0625,0.012048192771084338,0.0989010989010989,0.04424778761061947,0.07250755287009064,0.022099447513812154,0.008403361344537815,,0.03278688524590164,0.049019607843137254,0.0625,0.07142857142857142,0.05555555555555555,0.11290322580645161,0.06896551724137931,0.03225806451612903,0.5,0.20952380952380953,0.6363636363636364,0.6666666666666666,0.42857142857142855,0.0761904761904762,0.25,0.2857142857142857,,0.1619047619047619,0.29411764705882354,0.3125,0.2,0.5047619047619047,0.3018867924528302,0.3018867924528302,0.625,0.25,0.6666666666666666,0.5,0.3333333333333333,,,0.25806451612903225,0.5,0.45161290322580644,0.35714285714285715,0.7619047619047619,0.3018867924528302,0.5223809523809525,0.528125,0.4682725806451613,0.11206896551724138,0.21052631578947367,0.07692307692307693,0.38461538461538464,9.070212765957447,25.62586206896552,0.31728045325779036,2.0,5.0,,3.0,,2.0,1.0,,,0.058823529411764705,,,0.047619047619047616,0.4,0.4,,0.0967741935483871,,1.0,1.0,1.0,0.01694915254237288,1.0,1.0,1.0,0.03571428571428571,0.3333333333333333,,,,,True,,,,,,,,
201593,1610612750,Nikola Pekovic,Nikola Pekovic,201593,MIN,29016.0,484,10,932,932,228,184,164.0,1864,81.0,130.0,26.0,44.0,21.0,26.0,18.0,67.0,,,,,,,,,99.0,197.0,,,48.0,246.0,985,28.0,49.0,,,14.0,70.0,24.0,36.0,,,20.0,68.0,136.0,62.0,,,46.0,,,,19.0,8.0,7.0,15.0,5.0,2.0,4.0,,4.0,37.0,14.0,46.0,23.0,42.0,5.0,70.0,60.0,130.0,9.0,9.0,5.0,4.0,12.0,3.0,3.0,18.0,1.0,9.0,4.0,30.0,3.0,8.0,19.0,33.0,2.0,,59.0,,4.0,,61.0,9.0,31.0,4.0,15.0,10.0,,5.0,15.0,12.0,68.0,226,2.0,4.0,0.6868686868686869,0.8947368421052632,,,,,,0.5025380710659898,0.5714285714285714,0.6666666666666666,0.5025380710659898,0.5714285714285714,0.6666666666666666,0.5515695067264574,0.6140350877192983,0.723404255319149,,0.09644670050761421,0.09230769230769231,0.1044776119402985,22.38938053097345,0.4,0.19230769230769232,0.13636363636363635,0.12813370473537605,0.20353982300884957,0.10852713178294573,0.1543942992874109,0.12295081967213115,0.15384615384615385,0.12280701754385964,0.0898876404494382,0.11764705882352941,0.10416666666666667,0.12941176470588237,0.16535433070866143,0.21794871794871795,0.17142857142857143,0.11392405063291139,0.8,0.6598984771573604,0.6230769230769231,0.6864406779661016,0.6666666666666666,0.3401015228426396,0.26865671641791045,0.3,0.7777777777777778,,,,,,,,,0.8979591836734694,0.5909090909090909,0.07692307692307693,,,,0.7222222222222222,0.8076923076923077,,,0.6598984771573604,,0.5282629441624365,0.5673022727272728,0.5347083333333332,0.1415525114155251,0.1415525114155251,0.2845528455284553,0.2764227642276423,3.6705583756345184,,0.2446351931330472,,,,,,6.0,,,,,,,,,,,,,,2.0,,,,,,,,1.0,,,,True,,,,,,,,
201937,1610612750,Ricky Rubio,Ricky Rubio,201937,MIN,1723.0,29,-17,56,56,30,12,10.0,112,,,,,,,,3.0,,,,,,,,,,3.0,,,4.0,4.0,65,,,,,,,,2.0,,,2.0,2.0,,,,,,,,,,2.0,2.0,4.0,1.0,1.0,1.0,,1.0,10.0,1.0,,2.0,,,2.0,2.0,4.0,,1.0,1.0,,2.0,1.0,1.0,2.0,,1.0,,4.0,1.0,2.0,2.0,3.0,1.0,,5.0,,,1.0,4.0,,1.0,1.0,,,,,,,2.0,30,,1.0,,,,,,,,,,,,,,0.4,,0.3333333333333333,,,,,13.432835820895521,0.5,,,,0.2222222222222222,0.09090909090909091,0.09523809523809523,0.03225806451612903,,,,0.1111111111111111,,,,0.25,0.2,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.4091,,0.41735,0.25,0.25,,0.5,6.633333333333333,,0.5357142857142857,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.3333333333333333,,,,,,True,,,,,,,,
201967,1610612750,Dante Cunningham,Dante Cunningham,201967,MIN,8382.0,140,-9,284,290,116,89,46.0,574,9.0,16.0,4.0,5.0,1.0,4.0,2.0,3.0,3.0,15.0,,1.0,,,,1.0,14.0,34.0,,1.0,6.0,34.0,279,5.0,7.0,,,,10.0,1.0,9.0,,1.0,5.0,7.0,16.0,12.0,,,8.0,,1.0,,2.0,1.0,1.0,2.0,1.0,,1.0,,,5.0,5.0,8.0,4.0,18.0,2.0,24.0,13.0,37.0,1.0,10.0,5.0,5.0,,1.0,,3.0,,,1.0,3.0,,2.0,4.0,7.0,,2.0,6.0,,1.0,,10.0,,3.0,2.0,3.0,2.0,,1.0,3.0,2.0,6.0,115,1.0,1.0,0.5714285714285714,0.8,,,,,,0.4117647058823529,0.7142857142857143,0.1111111111111111,0.4,0.7142857142857143,0.1,0.425,0.625,0.25,0.02857142857142857,0.058823529411764705,0.125,,12.573099415204679,,0.18181818181818182,0.20224719101123595,0.08333333333333333,0.07272727272727272,0.09090909090909091,0.1527777777777778,0.08609271523178808,0.046511627906976744,0.14285714285714285,0.08,0.0851063829787234,0.18518518518518517,0.23333333333333334,0.1875,0.08571428571428572,0.05,0.05263157894736842,0.6666666666666666,0.45714285714285713,0.5625,0.6428571428571429,0.5555555555555556,0.08571428571428572,0.6666666666666666,0.6666666666666666,0.5,0.42857142857142855,0.2,0.2,0.6666666666666666,0.02857142857142857,,,,0.7142857142857143,0.8,,,,,0.4,0.25,0.1,,0.4857142857142857,,0.4928528571428573,0.5166999999999999,0.48499499999999995,0.07894736842105263,0.08108108108108109,0.29411764705882354,0.20588235294117646,9.529411764705882,23.8,0.4084507042253521,,,,,,1.0,,,,,,0.125,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
2557,1610612750,Luke Ridnour,Luke Ridnour,2557,MIN,28673.0,478,28,930,936,238,186,157.0,1866,20.0,29.0,,,6.0,8.0,8.0,22.0,31.0,66.0,5.0,24.0,,2.0,1.0,5.0,59.0,117.0,11.0,35.0,17.0,168.0,964,3.0,7.0,1.0,3.0,1.0,10.0,20.0,29.0,2.0,7.0,12.0,58.0,54.0,64.0,30.0,3.0,4.0,,24.0,5.0,5.0,58.0,12.0,70.0,10.0,2.0,36.0,14.0,8.0,152.0,2.0,5.0,8.0,21.0,,29.0,7.0,36.0,2.0,15.0,7.0,8.0,20.0,4.0,19.0,8.0,2.0,1.0,,28.0,1.0,5.0,21.0,38.0,,,22.0,,1.0,5.0,22.0,1.0,4.0,5.0,1.0,,1.0,,1.0,1.0,54.0,234,2.0,3.0,0.4576271186440678,0.47368421052631576,0.9090909090909091,0.3142857142857143,0.3333333333333333,0.2857142857142857,0.3142857142857143,0.5042735042735043,0.42857142857142855,0.6896551724137931,0.4967105263157895,0.45,0.6388888888888888,0.5125,0.45,0.6707317073170732,0.23026315789473684,0.042735042735042736,0.06896551724137931,0.09090909090909091,16.906474820143885,0.7142857142857143,,0.06774193548387097,0.01466275659824047,0.06837606837606838,0.015267175572519083,0.06791569086651054,0.014830508474576272,0.020833333333333332,0.009345794392523364,0.011111111111111112,0.008264462809917356,0.07920792079207921,0.03571428571428571,0.08,0.06329113924050633,0.07894736842105263,0.02666666666666667,1.0,0.19078947368421054,0.6896551724137931,0.7407407407407407,0.55,0.14473684210526316,0.36363636363636365,0.4,0.25,0.4342105263157895,0.4696969696969697,0.47692307692307695,0.45161290322580644,0.15789473684210525,0.20833333333333334,0.20833333333333334,0.8,,,,0.2,,,0.2222222222222222,0.75,0.1388888888888889,0.2,0.42105263157894735,0.20833333333333334,0.4876088815789474,0.4312333333333333,0.4550361111111111,0.025806451612903226,0.03333333333333333,0.05952380952380952,0.34523809523809523,12.105128205128207,24.720000000000006,0.25591397849462366,6.0,11.0,1.0,2.0,,1.0,,5.0,,0.015151515151515152,,0.1,0.07236842105263158,0.5454545454545454,0.5454545454545454,0.1,0.05555555555555555,1.0,,,1.0,,1.0,,,,0.5,,1.0,1.0,1.0,True,,,,,,,,
201880,1610612750,Greg Stiemsma,Greg Stiemsma,201880,MIN,1324.0,22,-4,43,44,20,9,11.0,87,1.0,2.0,,,,1.0,,,1.0,2.0,,,,,,,2.0,4.0,,,,4.0,42,,,,,,,1.0,2.0,,,,2.0,4.0,,,,,,,,,,,,,,,,,,1.0,,1.0,2.0,,3.0,1.0,4.0,,,,,1.0,,1.0,,,,,1.0,,1.0,3.0,3.0,,,1.0,,,1.0,,,,,2.0,2.0,,,2.0,,2.0,20,,,1.0,1.0,,,,,,0.5,,0.5,0.5,,0.5,0.5,,0.5,,,,,9.433962264150942,1.0,,0.10526315789473684,,0.2,0.09090909090909091,0.125,0.034482758620689655,,,,0.1,0.2,,0.125,0.3333333333333333,,,,0.5,0.5,0.5,1.0,,,,,0.5,0.5,0.5,1.0,,,,,,,,,,,0.5,,,,0.5,,0.5335,,0.56,,,,0.5,9.875,,0.46511627906976744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
