EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveMakes,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Fg3aBlocked,ThreePtShootingFoulsDrawn,DefensiveGoaltends,FG3APctBlocked,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,Defensive 3 Seconds Violations,3SecondViolations,3pt And 1 Free Throw Trips,BlockedCorner3,OffensiveGoaltends,on,Arc3PctBlocked
101109,1610612752,Raymond Felton,Raymond Felton,101109,NYK,138774.0,2313,280,4340,4307,976.0,1101.0,539,8647,160.0,289.0,12.0,21.0,37.0,65.0,40.0,114.0,84.0,221.0,13.0,39.0,2.0,2.0,2.0,5.0,80.0,219.0,6.0,16.0,9.0,40.0,284.0,624.0,93.0,258.0,101.0,948.0,4662,16.0,34.0,8.0,18.0,5.0,61.0,57.0,127.0,11.0,45.0,40.0,187.0,114.0,454.0,207.0,72.0,14.0,1.0,8.0,210.0,79.0,35.0,192.0,180.0,372.0,131.0,49.0,137.0,12.0,43.0,924.0,18.0,30.0,3.0,50.0,84,9.0,143,51.0,194,18.0,94.0,60.0,34.0,106.0,23.0,71.0,49.0,15.0,35.0,1.0,5.0,155.0,11.0,26.0,57.0,1.0,130,1.0,6.0,3.0,138.0,2.0,1.0,16.0,8.0,128.0,12.0,1.0,48.0,22.0,13.0,1.0,1.0,6.0,2.0,5.0,14.0,6.0,176.0,953.0,18.0,14.0,0.2007042253521127,0.20577617328519857,0.7419354838709677,0.36046511627906974,0.4444444444444444,0.24444444444444444,0.368,0.4551282051282051,0.47058823529411764,0.44881889763779526,0.4801587301587302,0.5384615384615384,0.4273255813953488,0.5037234042553191,0.5545454545454546,0.46984924623115576,0.2925170068027211,0.05608974358974359,0.08996539792387544,0.07017543859649122,0.004524886877828055,21.987951807228917,0.6838709677419355,0.06293706293706294,0.02702702702702703,0.0644666155026861,0.023059185242121444,0.0778816199376947,0.022388059701492536,0.06889460154241646,0.02280285035629454,0.030360531309297913,0.03937007874015748,0.007692307692307693,0.018518518518518517,0.03333333333333333,0.04976303317535545,0.05853658536585366,0.08280254777070063,0.07231404958677685,0.0949367088607595,0.03938730853391685,0.42857142857142855,0.3276643990929705,0.5536332179930796,0.6083650190114068,0.1625,0.1292517006802721,0.3508771929824561,0.37735849056603776,0.15,0.25056689342403626,0.38009049773755654,0.38181818181818183,0.2976190476190476,0.04421768707482993,0.3333333333333333,0.3333333333333333,0.9230769230769231,0.24829931972789115,0.365296803652968,0.365296803652968,0.7125,0.40384615384615385,0.5714285714285714,0.16666666666666666,0.038461538461538464,1.0,1.0,0.3076923076923077,0.375,0.5,0.37790697674418605,0.5692307692307692,0.029069767441860465,0.4,0.23255813953488372,0.225,0.6201814058956916,0.3761904761904762,0.5188313501144164,0.5280712121212121,0.5103889221556887,0.05228758169934641,0.07272727272727272,0.06434599156118144,0.19725738396624473,8.98365384615385,25.96976744186046,0.2248847926267281,,,,,,,,,,,,True,
200758,1610612752,Ronnie Brewer,Ronnie Brewer,200758,NYK,28551.0,476,22,919,919,159.0,132.0,113,1838,22.0,41.0,6.0,12.0,2.0,5.0,1.0,7.0,11.0,30.0,16.0,52.0,1.0,4.0,1.0,5.0,,2.0,,,,1.0,34.0,78.0,16.0,54.0,13.0,129.0,1003,8.0,16.0,1.0,4.0,4.0,23.0,3.0,8.0,1.0,6.0,5.0,14.0,42.0,26.0,48.0,,4.0,,,2.0,,8.0,18.0,9.0,27.0,8.0,1.0,8.0,2.0,8.0,63.0,8.0,13.0,1.0,16.0,30,1.0,47,22.0,69,1.0,22.0,11.0,11.0,6.0,1.0,3.0,4.0,3.0,3.0,,,10.0,2.0,2.0,11.0,,19,,1.0,,21.0,,1.0,2.0,1.0,31.0,2.0,,11.0,5.0,2.0,,,2.0,,,2.0,1.0,14.0,152.0,,1.0,0.6176470588235294,0.65625,1.0,0.2962962962962963,0.25,0.16666666666666666,0.2962962962962963,0.4358974358974359,0.5,0.375,0.4393939393939394,0.475,0.32142857142857145,0.4387755102040816,0.5227272727272727,0.35,0.4090909090909091,0.10256410256410256,0.1951219512195122,,,14.885496183206106,0.6,0.05555555555555555,0.03571428571428571,0.10676156583629894,0.043333333333333335,0.12307692307692308,0.048484848484848485,0.11192214111922141,0.04516129032258064,0.0603448275862069,0.019230769230769232,0.03787878787878788,0.04950495049504951,0.046875,0.09411764705882353,0.12,0.10416666666666667,0.13402061855670103,0.09090909090909091,0.013888888888888888,0.5,0.3106060606060606,0.5365853658536586,0.6666666666666666,0.5909090909090909,0.05303030303030303,0.14285714285714285,0.14285714285714285,,0.22727272727272727,0.36666666666666664,0.36666666666666664,0.7272727272727273,0.3939393939393939,0.3076923076923077,0.3137254901960784,1.0,0.015151515151515152,,,,0.6,0.5,0.16666666666666666,0.2,0.25,1.0,,,,0.35714285714285715,0.4,0.35714285714285715,0.2,0.07142857142857142,,0.7196969696969697,,0.562209090909091,0.5583884615384614,0.5756428571428571,0.08450704225352113,0.12643678160919541,0.17829457364341086,0.10852713178294573,9.07948717948718,23.47592592592592,0.17301414581066377,1.0,1.0,2.0,0.018518518518518517,0.019230769230769232,0.01818181818181818,,,,,,True,
200778,1610612752,James White,James White,200778,NYK,7229.0,120,-20,234,241,54.0,62.0,22,475,2.0,5.0,,,,1.0,1.0,4.0,3.0,9.0,2.0,3.0,,,1.0,1.0,3.0,8.0,,1.0,1.0,1.0,6.0,18.0,5.0,11.0,,27.0,271,1.0,2.0,,1.0,,2.0,1.0,4.0,2.0,2.0,,8.0,4.0,8.0,15.0,,,,,8.0,3.0,3.0,5.0,4.0,9.0,3.0,1.0,3.0,,2.0,22.0,,1.0,,2.0,6,,8,1.0,9,,1.0,,1.0,3.0,,2.0,2.0,,1.0,,2.0,5.0,1.0,1.0,6.0,,14,,1.0,,,,,,,,,,,,2.0,,,1.0,,1.0,2.0,2.0,8.0,54.0,2.0,,0.3333333333333333,0.3333333333333333,1.0,0.45454545454545453,,1.0,0.45454545454545453,0.3333333333333333,0.5,0.25,0.46551724137931033,0.3333333333333333,0.6666666666666666,0.46551724137931033,0.3333333333333333,0.6666666666666666,0.3793103448275862,0.16666666666666666,0.4,0.25,,13.127413127413128,0.6,,,0.07792207792207792,0.013888888888888888,0.06896551724137931,,0.07547169811320754,0.009523809523809525,,,0.029411764705882353,,,0.047619047619047616,0.06666666666666667,0.11538461538461539,0.045454545454545456,0.14285714285714285,,1.0,0.1724137931034483,0.4,0.6666666666666666,0.5,0.13793103448275862,0.25,0.3333333333333333,,0.3103448275862069,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.10344827586206896,0.6666666666666666,0.6666666666666666,1.0,0.27586206896551724,0.375,0.375,1.0,,,,,,,0.3333333333333333,,,0.16666666666666666,,0.16666666666666666,1.0,0.16666666666666666,1.0,0.5517241379310345,0.375,0.5178689655172414,0.4348166666666667,0.48728333333333335,,,0.07407407407407407,0.2962962962962963,11.88888888888889,24.61818181818182,0.23076923076923078,,,,,,,,,,,,True,
200779,1610612752,Steve Novak,Steve Novak,200779,NYK,32151.0,536,120,1029,989,327.0,375.0,125,2018,1.0,1.0,,,,,1.0,2.0,8.0,22.0,25.0,44.0,1.0,2.0,7.0,10.0,30.0,65.0,1.0,3.0,7.0,19.0,10.0,25.0,55.0,109.0,10.0,195.0,1122,,3.0,2.0,5.0,,6.0,2.0,6.0,14.0,29.0,5.0,51.0,10.0,10.0,165.0,,,,,65.0,30.0,1.0,5.0,4.0,9.0,2.0,2.0,2.0,,3.0,22.0,2.0,1.0,1.0,12.0,19,5.0,36,4.0,40,,11.0,5.0,6.0,3.0,1.0,2.0,3.0,2.0,1.0,,,6.0,2.0,1.0,22.0,,35,,1.0,,13.0,,2.0,5.0,,13.0,,4.0,,3.0,3.0,,,2.0,1.0,,3.0,2.0,50.0,323.0,5.0,2.0,0.5,0.5,1.0,0.5045871559633027,0.4,0.4827586206896552,0.5045871559633027,0.4,,0.3333333333333333,0.6902985074626866,0.375,0.6571428571428571,0.6956521739130435,0.375,0.6710526315789473,0.8134328358208955,0.04,,,0.045454545454545456,12.25531914893617,0.5,0.11904761904761904,0.047619047619047616,0.06529209621993128,0.0035714285714285713,0.0916030534351145,0.010752688172043012,0.07345971563981042,0.006437768240343348,,,0.009009009009009009,0.007042253521126761,0.022727272727272728,0.030927835051546393,0.08247422680412371,0.08247422680412371,0.09375,0.08571428571428572,,0.6666666666666666,0.007462686567164179,1.0,1.0,,0.014925373134328358,0.5,0.5,,0.16417910447761194,0.36363636363636365,0.38095238095238093,0.625,0.3283582089552239,0.5681818181818182,0.5681818181818182,1.0,0.48507462686567165,0.46153846153846156,0.46153846153846156,1.0,,,,0.25,0.5,1.0,0.375,0.3333333333333333,1.0,,,0.2857142857142857,0.7,0.5428571428571428,0.3684210526315789,0.8208955223880597,0.46153846153846156,0.5287473880597013,0.4462333333333333,0.5179,0.007407407407407408,,0.03076923076923077,0.26153846153846155,18.811999999999998,24.829357798165137,0.3177842565597668,,1.0,,,,0.00909090909090909,1.0,,,,,True,
2199,1610612752,Tyson Chandler,Tyson Chandler,2199,NYK,91604.0,1527,184,2882,2864,629.0,582.0,374,5746,182.0,268.0,58.0,93.0,41.0,55.0,3.0,15.0,3.0,8.0,,,,,,,,,,,,,188.0,291.0,,,126.0,502.0,3069,58.0,93.0,,,26.0,142.0,44.0,60.0,,,40.0,128.0,264.0,112.0,,,108.0,,,,,15.0,27.0,13.0,40.0,11.0,2.0,13.0,2.0,12.0,93.0,59.0,129.0,1.0,88.0,197,12.0,297,189.0,486,14.0,37.0,19.0,18.0,21.0,2.0,13.0,32.0,2.0,8.0,1.0,1.0,53.0,10.0,10.0,65.0,3.0,139,2.0,17.0,19.0,150.0,1.0,19.0,5.0,2.0,181.0,18.0,,84.0,16.0,45.0,2.0,2.0,23.0,4.0,18.0,47.0,32.0,127.0,612.0,9.0,15.0,0.7021276595744681,0.9850746268656716,,,,,,0.6460481099656358,0.6236559139784946,0.7333333333333333,0.6460481099656358,0.6236559139784946,0.7333333333333333,0.6729222520107239,0.6396396396396397,0.7619047619047619,,0.05154639175257732,0.048507462686567165,0.13333333333333333,,12.785114045618247,0.39622641509433965,0.19672131147540983,0.014285714285714285,0.21937639198218262,0.14709236031927023,0.20608899297423888,0.10707803992740472,0.21509433962264152,0.13165266106442577,0.20273972602739726,0.16568047337278108,0.07871720116618076,0.09226932668329177,0.14666666666666667,0.22916666666666666,0.1951219512195122,0.23219814241486067,0.21604938271604937,0.17475728155339806,0.16091954022988506,0.6808510638297872,0.9209621993127147,0.6791044776119403,0.7137254901960784,0.6923076923076923,0.05154639175257732,0.2,0.23076923076923078,1.0,0.027491408934707903,0.375,0.375,1.0,,,,,,,,,1.0,0.6236559139784946,0.06896551724137931,,,,,,,0.9166666666666666,0.7454545454545455,,,,,0.9209621993127147,,0.6188068728522338,0.5916922077922079,0.6330683333333333,0.23529411764705882,0.23529411764705882,0.28286852589641437,0.2549800796812749,2.0618556701030926,,0.21825121443442055,,,1.0,,,,5.0,3.0,,,,True,
467,1610612752,Jason Kidd,Jason Kidd,467,NYK,70562.0,1176,190,2215,2189,480.0,600.0,279,4404,8.0,15.0,1.0,4.0,1.0,2.0,2.0,6.0,4.0,12.0,18.0,53.0,,4.0,6.0,11.0,47.0,135.0,4.0,14.0,10.0,26.0,14.0,33.0,65.0,188.0,25.0,248.0,2338,1.0,6.0,4.0,18.0,4.0,18.0,3.0,7.0,16.0,37.0,15.0,69.0,10.0,18.0,189.0,6.0,,1.0,1.0,133.0,46.0,3.0,71.0,62.0,133.0,49.0,13.0,45.0,4.0,22.0,328.0,14.0,13.0,2.0,53.0,102,9.0,164,29.0,193,7.0,71.0,40.0,31.0,17.0,6.0,13.0,11.0,3.0,4.0,,1.0,28.0,,9.0,34.0,4.0,62,,3.0,1.0,37.0,4.0,2.0,5.0,,32.0,,,2.0,10.0,17.0,,,7.0,1.0,9.0,17.0,10.0,64.0,465.0,8.0,6.0,0.35714285714285715,0.35714285714285715,0.9692307692307692,0.34574468085106386,0.2222222222222222,0.43243243243243246,0.3422459893048128,0.42424242424242425,0.16666666666666666,0.42857142857142855,0.504524886877828,0.2916666666666667,0.6136363636363636,0.5276595744680851,0.34615384615384615,0.6509433962264151,0.8506787330316742,0.09090909090909091,0.06666666666666667,0.16666666666666666,0.08333333333333333,10.282574568288855,0.6071428571428571,0.14754098360655737,0.03636363636363636,0.15178571428571427,0.0203125,0.1620795107033639,0.03189066059225513,0.15515515515515516,0.025023169601482854,0.023715415019762844,0.007751937984496124,0.023255813953488372,0.03353658536585366,0.02702702702702703,0.10426540284360189,0.1262135922330097,0.21176470588235294,0.15352697095435686,0.18604651162790697,0.051094890510948905,0.5882352941176471,0.06787330316742081,0.5333333333333333,0.5714285714285714,0.5,0.027149321266968326,0.3333333333333333,0.4,,0.05429864253393665,0.3333333333333333,0.36363636363636365,0.25,0.2398190045248869,0.33962264150943394,0.33962264150943394,1.0,0.6108597285067874,0.34814814814814815,0.34814814814814815,0.9574468085106383,0.16666666666666666,0.25,1.0,0.16666666666666666,,,0.5833333333333334,0.2857142857142857,1.0,0.045454545454545456,0.5,0.25,0.5454545454545454,0.5909090909090909,0.38461538461538464,0.918552036199095,0.3458646616541353,0.5517806818181816,0.541507894736842,0.5120709302325582,0.02666666666666667,0.05714285714285714,0.07258064516129033,0.2782258064516129,9.01818181818182,24.892553191489373,0.21670428893905191,,4.0,,,,0.021052631578947368,,,2.0,,,True,
739,1610612752,Rasheed Wallace,Rasheed Wallace,739,NYK,7384.0,123,-17,231,241,98.0,88.0,20,472,10.0,14.0,3.0,4.0,2.0,2.0,2.0,5.0,2.0,3.0,,3.0,,,,2.0,8.0,26.0,1.0,2.0,4.0,11.0,14.0,22.0,8.0,29.0,12.0,64.0,272,3.0,4.0,1.0,2.0,2.0,11.0,6.0,7.0,4.0,13.0,10.0,34.0,14.0,14.0,24.0,,6.0,,1.0,25.0,8.0,1.0,1.0,,1.0,,,1.0,,,2.0,3.0,3.0,,10.0,15,6.0,31,6.0,37,1.0,4.0,1.0,3.0,3.0,,1.0,2.0,,2.0,,1.0,5.0,1.0,2.0,13.0,,17,,1.0,,10.0,,2.0,1.0,,14.0,,,2.0,5.0,9.0,,,7.0,,2.0,9.0,3.0,34.0,98.0,1.0,5.0,0.5,0.6363636363636364,1.0,0.27586206896551724,0.5,0.3076923076923077,0.2857142857142857,0.6363636363636364,0.75,0.8571428571428571,0.5098039215686274,0.75,0.6,0.5517241379310345,0.7857142857142857,0.6538461538461539,0.5686274509803921,0.045454545454545456,0.07142857142857142,,,24.80314960629921,0.6,0.46153846153846156,,0.19480519480519481,0.043478260869565216,0.30303030303030304,0.06818181818181818,0.22727272727272727,0.05309734513274336,0.1,,,0.06451612903225806,0.07692307692307693,0.19230769230769232,0.25,0.13043478260869565,0.22727272727272727,0.45454545454545453,0.037037037037037035,0.3333333333333333,0.27450980392156865,0.7142857142857143,0.7692307692307693,0.6,0.09803921568627451,0.4,0.4,0.5,0.058823529411764705,0.6666666666666666,0.6666666666666666,,0.058823529411764705,,,,0.5098039215686274,0.3076923076923077,0.3076923076923077,1.0,0.6666666666666666,0.75,,,,,0.3333333333333333,0.5,1.0,0.1,1.0,0.1,,0.55,0.36363636363636365,0.8431372549019608,0.32,0.5298499999999999,0.52943,0.47800789473684213,0.03773584905660377,0.08333333333333333,0.171875,0.53125,5.181818181818182,27.6103448275862,0.42424242424242425,,,,,,,,,,,,True,
2747,1610612752,JR Smith,JR Smith,2747,NYK,85503.0,1425,195,2683,2659,801.0,884.0,357,5342,65.0,109.0,7.0,10.0,16.0,31.0,30.0,73.0,60.0,163.0,11.0,38.0,2.0,4.0,4.0,10.0,79.0,209.0,11.0,24.0,27.0,67.0,155.0,345.0,90.0,247.0,118.0,698.0,2856,15.0,27.0,13.0,28.0,9.0,78.0,46.0,101.0,31.0,77.0,52.0,237.0,60.0,250.0,216.0,54.0,12.0,,6.0,203.0,79.0,24.0,56.0,48.0,104.0,32.0,16.0,38.0,5.0,13.0,256.0,13.0,23.0,1.0,60.0,96,33.0,189,37.0,226,10.0,52.0,38.0,14.0,37.0,3.0,17.0,19.0,4.0,20.0,,3.0,56.0,2.0,15.0,61.0,1.0,125,1.0,5.0,8.0,129.0,3.0,6.0,5.0,2.0,155.0,6.0,3.0,51.0,26.0,10.0,1.0,,7.0,,3.0,11.0,6.0,229.0,779.0,12.0,18.0,0.1935483870967742,0.20134228187919462,0.8,0.3643724696356275,0.4642857142857143,0.4025974025974026,0.37344398340248963,0.4492753623188406,0.5555555555555556,0.45544554455445546,0.48986486486486486,0.6272727272727273,0.5196629213483146,0.5240963855421686,0.6190476190476191,0.5537383177570093,0.4172297297297297,0.06956521739130435,0.11926605504587157,0.1232876712328767,0.012269938650306749,23.1809401159047,0.6607142857142857,0.32673267326732675,0.012345679012345678,0.1175030599755202,0.028014616321559074,0.1485148514851485,0.026804123711340205,0.12776412776412777,0.027565084226646247,0.0339943342776204,0.041916167664670656,0.013289036544850499,0.02997275204359673,0.01694915254237288,0.1056338028169014,0.09917355371900827,0.14432989690721648,0.1414790996784566,0.17204301075268819,0.03225806451612903,0.5454545454545454,0.18412162162162163,0.5963302752293578,0.6770833333333334,0.23076923076923078,0.12331081081081081,0.410958904109589,0.46875,0.16666666666666666,0.27533783783783783,0.36809815950920244,0.37267080745341613,0.16666666666666666,0.06418918918918919,0.2894736842105263,0.2894736842105263,0.9090909090909091,0.3530405405405405,0.37799043062200954,0.37799043062200954,0.7848101265822784,0.18181818181818182,0.7,0.14285714285714285,0.07272727272727272,0.5,0.5,0.43636363636363634,0.4583333333333333,0.9090909090909091,0.17415730337078653,0.5161290322580645,0.056179775280898875,0.4,0.37640449438202245,0.40298507462686567,0.6013513513513513,0.3891625615763547,0.49362957264957263,0.4890678571428571,0.4748091428571429,0.08307210031347963,0.13076923076923078,0.11174785100286533,0.33954154727793695,11.107826086956525,25.850607287449385,0.29854640327991055,,2.0,2.0,,,0.008064516129032258,,,1.0,1.0,,True,
202697,1610612752,Iman Shumpert,Iman Shumpert,202697,NYK,41161.0,686,-50,1259,1268,186.0,229.0,152,2527,21.0,52.0,1.0,8.0,2.0,5.0,2.0,14.0,11.0,27.0,21.0,46.0,1.0,1.0,2.0,3.0,21.0,54.0,2.0,4.0,1.0,5.0,34.0,93.0,42.0,100.0,20.0,214.0,1392,1.0,11.0,3.0,5.0,1.0,12.0,4.0,8.0,3.0,8.0,6.0,23.0,32.0,36.0,120.0,6.0,,,1.0,53.0,21.0,13.0,23.0,24.0,47.0,20.0,4.0,15.0,1.0,7.0,118.0,11.0,12.0,,20.0,45,5.0,70,23.0,93,2.0,31.0,12.0,19.0,15.0,1.0,10.0,11.0,1.0,5.0,4.0,2.0,26.0,5.0,4.0,34.0,,73,2.0,3.0,,31.0,,2.0,2.0,,27.0,,,12.0,2.0,2.0,,,2.0,,,2.0,1.0,23.0,179.0,8.0,1.0,0.47058823529411764,0.47058823529411764,0.9523809523809523,0.42,0.6,0.375,0.42424242424242425,0.3655913978494624,0.09090909090909091,0.5,0.5025906735751295,0.34375,0.53125,0.5169082125603864,0.35294117647058826,0.575,0.5181347150259067,0.13978494623655913,0.15384615384615385,0.2857142857142857,0.037037037037037035,16.13573407202216,0.5769230769230769,0.10638297872340426,,0.11936339522546419,0.031413612565445025,0.10695187165775401,0.041044776119402986,0.11524822695035461,0.03538461538461538,0.013888888888888888,0.05194805194805195,0.037267080745341616,0.04639175257731959,0.02702702702702703,0.09322033898305085,0.13793103448275862,0.1258741258741259,0.1111111111111111,0.08823529411764706,0.019417475728155338,0.5,0.2694300518134715,0.40384615384615385,0.4772727272727273,0.5238095238095238,0.07253886010362694,0.14285714285714285,0.2,0.5,0.13989637305699482,0.4074074074074074,0.4230769230769231,0.36363636363636365,0.23834196891191708,0.45652173913043476,0.45652173913043476,1.0,0.27979274611398963,0.3888888888888889,0.3888888888888889,0.9047619047619048,0.5,0.125,1.0,0.0625,1.0,1.0,0.25,0.5,0.5,0.3125,0.4,0.1875,0.6666666666666666,0.3125,0.2,0.7875647668393783,0.39622641509433965,0.56651484375,0.54811875,0.5388000000000001,0.05853658536585366,0.11428571428571428,0.056074766355140186,0.10747663551401869,7.613978494623656,24.824,0.14773629864972201,,,,,,,,,,,,True,
203142,1610612752,Chris Copeland,Chris Copeland,203142,NYK,16703.0,278,29,516,515,69.0,169.0,57,1031,24.0,39.0,6.0,11.0,1.0,3.0,2.0,6.0,6.0,20.0,6.0,10.0,1.0,2.0,1.0,2.0,18.0,38.0,,2.0,1.0,4.0,32.0,65.0,24.0,48.0,16.0,152.0,584,7.0,15.0,1.0,4.0,2.0,19.0,1.0,4.0,2.0,6.0,2.0,10.0,30.0,34.0,66.0,6.0,6.0,,1.0,37.0,18.0,11.0,5.0,9.0,14.0,5.0,4.0,1.0,1.0,3.0,37.0,5.0,5.0,,7.0,19,5.0,31,10.0,41,1.0,5.0,3.0,2.0,9.0,2.0,2.0,9.0,1.0,7.0,,2.0,18.0,,2.0,18.0,1.0,38,,2.0,2.0,22.0,2.0,1.0,5.0,,24.0,,,10.0,2.0,3.0,,,2.0,,1.0,3.0,1.0,10.0,69.0,6.0,1.0,0.46875,0.5172413793103449,0.9166666666666666,0.5,0.25,0.3333333333333333,0.5106382978723404,0.49230769230769234,0.4666666666666667,0.25,0.6017699115044248,0.4473684210526316,0.4,0.608,0.4523809523809524,0.4166666666666667,0.4247787610619469,0.16923076923076924,0.1794871794871795,0.16666666666666666,0.15,24.444444444444446,0.5,0.18518518518518517,,0.14074074074074075,0.03355704697986577,0.08974358974358974,0.05434782608695652,0.12206572769953052,0.04149377593360996,0.07142857142857142,,0.015384615384615385,0.05970149253731343,0.04,0.17073170731707318,0.0975609756097561,0.1509433962264151,0.08196721311475409,0.11764705882352941,0.022727272727272728,0.3333333333333333,0.34513274336283184,0.6153846153846154,0.75,0.375,0.05309734513274336,0.3333333333333333,0.4,1.0,0.17699115044247787,0.3,0.35294117647058826,0.6666666666666666,0.08849557522123894,0.6,0.6,1.0,0.336283185840708,0.47368421052631576,0.47368421052631576,0.8888888888888888,0.5789473684210527,0.5454545454545454,0.16666666666666666,0.10526315789473684,0.5,1.0,0.10526315789473684,,,0.3,0.3333333333333333,0.2,0.5,0.4,0.25,0.7699115044247787,0.4864864864864865,0.5364138392857143,0.54714,0.5355833333333333,0.08130081300813008,0.13333333333333333,0.125,0.06578947368421052,7.418461538461538,25.41666666666666,0.13372093023255813,,,1.0,,,,,1.0,,,,True,
