EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,PtsUnassisted3s,HeaveAttempts,Corner3Assists,ShortMidRangeAssists,Charge Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedShortMidRange,OffensiveGoaltends,SecondChanceFg3Pct,PenaltyFg3Pct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,PenaltyCorner3FGM,LostBallOutOfBoundsTurnovers,Charge Fouls,Technical Free Throw Trips,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,FTOffRebounds,OffFTReboundPct,3SecondViolations,Clear Path Fouls,on,3pt And 1 Free Throw Trips,BlockedCorner3
101153,1610612750,Mickael Gelabale,Mickael Gelabale,101153,MIN,17098.0,285,-38,541,544,148,125.0,68,1085,10.0,14.0,3.0,5.0,3.0,4.0,6.0,9.0,8.0,11.0,2.0,14.0,2.0,4.0,4.0,9.0,1.0,3.0,24.0,34,6.0,23.0,9.0,75.0,570,4.0,6.0,3.0,2.0,10.0,6.0,9.0,7.0,4.0,16.0,28.0,20.0,18.0,4.0,9.0,4.0,1.0,1.0,5.0,3.0,8.0,3.0,1.0,4.0,19.0,4.0,9.0,10.0,21.0,2.0,33.0,13.0,46,1.0,12.0,9.0,3.0,4.0,2.0,1.0,7.0,3.0,1.0,2.0,11.0,1.0,4.0,7.0,1.0,18.0,2.0,1.0,11.0,3.0,2.0,11.0,3.0,3.0,4.0,4.0,4.0,1.0,1.0,16.0,148,1.0,2.0,0.5833333333333334,0.6363636363636364,1.0,0.2608695652173913,0.2608695652173913,0.7058823529411765,0.6666666666666666,0.6666666666666666,0.5789473684210527,0.4444444444444444,0.375,0.5952380952380952,0.5,0.42105263157894735,0.40350877192982454,0.043478260869565216,0.029411764705882353,0.07142857142857142,0.07142857142857142,11.793214862681744,0.36363636363636365,0.125,0.1076923076923077,0.049723756906077346,0.13333333333333333,0.04938271604938271,0.11481481481481481,0.04961832061068702,0.018867924528301886,0.09411764705882353,0.06666666666666667,0.06666666666666667,0.08333333333333333,0.16,0.12903225806451613,0.15384615384615385,0.041666666666666664,0.25,0.24561403508771928,0.7142857142857143,0.7692307692307693,0.6,0.15789473684210525,0.6666666666666666,0.6666666666666666,0.5,0.19298245614035087,0.7272727272727273,0.7272727272727273,0.625,0.24561403508771928,0.14285714285714285,0.15384615384615385,1.0,0.15789473684210525,0.4444444444444444,0.4444444444444444,1.0,0.5555555555555556,0.6,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.25,0.75,0.25,0.1875,0.6491228070175439,0.4444444444444444,0.5322070175438598,0.6084214285714287,0.5323874999999999,0.05,0.08108108108108109,0.13333333333333333,0.21333333333333335,9.191176470588236,24.082608695652173,0.2735674676524954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1905,1610612750,Andrei Kirilenko,Andrei Kirilenko,1905,MIN,30096.0,502,39,993,975,453,318.0,151,1968,48.0,78.0,14.0,25.0,17.0,34.0,3.0,8.0,4.0,12.0,1.0,3.0,,1.0,4.0,22.0,4.0,8.0,55.0,98,5.0,25.0,58.0,183.0,1044,14.0,27.0,4.0,7.0,44.0,20.0,43.0,9.0,29.0,75.0,76.0,34.0,12.0,18.0,21.0,4.0,9.0,,37.0,3.0,40.0,2.0,21.0,12.0,83.0,12.0,22.0,16.0,37.0,12.0,65.0,34.0,99,2.0,23.0,17.0,6.0,10.0,6.0,8.0,12.0,2.0,,5.0,22.0,3.0,10.0,10.0,1.0,26.0,1.0,,57.0,4.0,4.0,73.0,27.0,10.0,15.0,7.0,16.0,15.0,,74.0,448,6.0,8.0,0.6909090909090909,0.8260869565217391,0.8,0.2,0.20833333333333334,0.5612244897959183,0.5185185185185185,0.46511627906976744,0.508130081300813,0.5967741935483871,0.4423076923076923,0.5828025477707006,0.6111111111111112,0.5514705882352942,0.2032520325203252,,0.09183673469387756,0.11538461538461539,,15.404475043029262,0.45454545454545453,0.375,0.12714776632302405,0.06790123456790123,0.13445378151260504,0.08333333333333333,0.12926829268292683,0.07264957264957266,0.07142857142857142,0.06956521739130435,0.09090909090909091,0.10810810810810811,0.07407407407407407,0.1926605504587156,0.12658227848101267,0.15,0.038461538461538464,0.9375,0.6341463414634146,0.6153846153846154,0.6956521739130435,0.6875,0.06504065040650407,0.375,0.375,0.6666666666666666,0.0975609756097561,0.3333333333333333,0.3333333333333333,0.75,0.024390243902439025,0.3333333333333333,0.3333333333333333,1.0,0.17886178861788618,0.18181818181818182,0.18181818181818182,0.75,0.8064516129032258,0.56,0.21428571428571427,,0.12903225806451613,0.6538461538461539,0.5,0.019230769230769232,0.15384615384615385,0.8373983739837398,0.19047619047619047,0.5774491803278688,0.57764375,0.5820235294117647,0.19047619047619047,0.2231404958677686,0.24043715846994534,0.4098360655737705,4.256122448979592,26.307999999999996,0.4561933534743202,3.0,2.0,3.0,2.0,3.0,1.0,1.0,4.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,7.0,1.0,0.75,0.2222222222222222,0.060240963855421686,0.043478260869565216,0.75,0.6666666666666666,0.25,0.038461538461538464,,,,,,,,,,,,,,,,,True,,
200811,1610612750,Lou Amundson,Lou Amundson,200811,MIN,4024.0,67,-34,126,129,34,47.0,23,255,8.0,17.0,5.0,10.0,4.0,4.0,2.0,2.0,,3.0,,,,,,,,,10.0,22,,,,20.0,142,6.0,11.0,,,12.0,4.0,5.0,,,8.0,8.0,12.0,,10.0,,,1.0,,2.0,,2.0,,1.0,1.0,4.0,1.0,12.0,1.0,4.0,3.0,8.0,13.0,21,2.0,3.0,1.0,2.0,3.0,,1.0,1.0,2.0,,,4.0,,,8.0,,14.0,,1.0,4.0,,,3.0,2.0,,2.0,2.0,2.0,,,8.0,34,1.0,,0.4,0.8,,,,0.45454545454545453,0.5454545454545454,0.8,0.45454545454545453,0.5454545454545454,0.8,0.43478260869565216,0.5454545454545454,0.6666666666666666,,,0.045454545454545456,0.058823529411764705,,17.880794701986755,0.75,0.75,0.10810810810810811,0.2608695652173913,0.043478260869565216,0.04,0.08333333333333333,0.18309859154929578,0.2857142857142857,0.16666666666666666,0.047619047619047616,0.1,0.1,0.11764705882352941,0.05,,0.18181818181818182,,0.7727272727272727,0.47058823529411764,0.5,0.5,0.09090909090909091,1.0,1.0,,0.13636363636363635,,,,,,,,,,,,0.9090909090909091,0.5,0.2,,,0.8,1.0,,,0.7727272727272727,,0.541859090909091,0.56501,0.59272,0.08695652173913043,0.08695652173913043,0.6,0.4,3.9909090909090907,,0.2698412698412698,,,,,,,,,2.0,,1.0,,,,,,,,,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,True,,
200826,1610612750,J.J. Barea,J.J. Barea,200826,MIN,102761.0,1713,-63,3349,3341,1041,836.0,435,6690,134.0,245.0,12.0,18.0,41.0,72.0,41.0,124.0,44.0,109.0,16.0,46.0,7.0,9.0,81.0,234.0,16.0,69.0,219.0,478,97.0,280.0,105.0,834.0,3501,20.0,37.0,23.0,3.0,61.0,62.0,139.0,78.0,50.0,249.0,80.0,358.0,171.0,4.0,232.0,81.0,42.0,4.0,227.0,67.0,294.0,51.0,105.0,93.0,655.0,10.0,24.0,50.0,121.0,2.0,173.0,34.0,207,5.0,32.0,13.0,19.0,94.0,17.0,58.0,51.0,36.0,,9.0,145.0,10.0,47.0,35.0,3.0,131.0,2.0,9.0,190.0,,34.0,134.0,41.0,20.0,,,,,,248.0,1033,15.0,17.0,0.182648401826484,0.18433179723502305,0.5876288659793815,0.3464285714285714,0.3489208633093525,0.4581589958158996,0.5405405405405406,0.4460431654676259,0.4808707124010554,0.48333333333333334,0.45852534562211983,0.5049443757725587,0.4838709677419355,0.5041152263374485,0.36939313984168864,0.014285714285714285,0.08786610878661087,0.11836734693877551,,24.73424941664506,0.6482758620689655,0.020833333333333332,0.1136150234741784,0.0210896309314587,0.11363636363636363,0.019157088122605363,0.11362126245847176,0.020481927710843374,0.014285714285714285,0.02708803611738149,0.0170316301703163,0.08888888888888889,0.08695652173913043,0.15186915887850466,0.10625,0.13333333333333333,0.012919896640826873,,0.3232189973614776,0.5469387755102041,0.6203703703703703,0.1865671641791045,0.16358839050131926,0.33064516129032256,0.35964912280701755,0.14634146341463414,0.1437994722955145,0.4036697247706422,0.41509433962264153,0.20454545454545456,0.06068601583113457,0.34782608695652173,0.34782608695652173,0.875,0.3087071240105541,0.34615384615384615,0.3521739130434783,0.5308641975308642,0.3,0.6666666666666666,0.25,0.11666666666666667,0.26666666666666666,0.3317972350230415,0.5694444444444444,0.041474654377880185,0.31797235023041476,0.6926121372031663,0.34913793103448276,0.5256793377483444,0.5159670454545455,0.5105483644859813,0.053231939163498096,0.08070866141732283,0.07314148681055156,0.29856115107913667,7.077196652719665,25.40714285714285,0.3108390564347566,5.0,24.0,6.0,25.0,120.0,2.0,16.0,29.0,4.0,17.0,11.0,1.0,,,,,,0.2608695652173913,0.32051282051282054,0.02181818181818182,0.02702702702702703,0.3125,0.8,0.34782608695652173,0.0035587188612099642,1.0,1.0,10.0,5.0,20.0,1.0,0.08064516129032258,0.027522935779816515,0.017094017094017096,0.14285714285714285,1.0,0.1111111111111111,,,,,True,,
202419,1610612750,Chris Johnson,Chris Johnson,202419,MIN,11606.0,193,-41,369,370,77,89.0,47,739,23.0,27.0,7.0,8.0,5.0,6.0,7.0,11.0,6.0,13.0,,,,,,,,,36.0,51,,,13.0,85.0,424,11.0,14.0,,7.0,29.0,6.0,8.0,,1.0,13.0,56.0,16.0,,12.0,,,1.0,,4.0,2.0,6.0,1.0,3.0,1.0,14.0,3.0,12.0,9.0,16.0,4.0,29.0,16.0,45,,5.0,4.0,1.0,4.0,1.0,1.0,5.0,3.0,,,9.0,2.0,1.0,26.0,,34.0,1.0,2.0,26.0,7.0,1.0,22.0,10.0,1.0,19.0,15.0,19.0,13.0,6.0,13.0,77,1.0,1.0,0.7777777777777778,0.9333333333333333,,,,0.7058823529411765,0.7857142857142857,0.75,0.7058823529411765,0.7857142857142857,0.75,0.6854838709677419,0.7631578947368421,0.7222222222222222,,,0.0196078431372549,0.037037037037037035,,16.904761904761905,0.4444444444444444,0.4444444444444444,0.1322314049586777,0.11009174311926606,0.16666666666666666,0.05,0.14285714285714285,0.08875739644970414,0.14814814814814814,0.05555555555555555,0.047619047619047616,0.1276595744680851,0.18181818181818182,0.0975609756097561,0.15384615384615385,0.2,,0.6842105263157895,0.5294117647058824,0.8518518518518519,0.8846153846153846,0.7391304347826086,0.21568627450980393,0.6363636363636364,0.6363636363636364,0.7142857142857143,0.2549019607843137,0.46153846153846156,0.46153846153846156,1.0,,,,,,,,,0.5714285714285714,0.875,0.2857142857142857,,,0.75,0.8333333333333334,,,0.5294117647058824,,0.526156862745098,0.547975,0.62095,0.16393442622950818,0.16393442622950818,0.3411764705882353,0.15294117647058825,6.880392156862744,,0.2086720867208672,,,,,,,1.0,,,,,,,,,4.0,1.0,,,0.17857142857142858,0.05555555555555555,,,,,,,1.0,,,1.0,,,,,,,1.0,0.07692307692307693,,,True,,
2557,1610612750,Luke Ridnour,Luke Ridnour,2557,MIN,27129.0,452,-45,912,907,378,302.0,132,1819,6.0,16.0,,1.0,2.0,8.0,9.0,24.0,35.0,63.0,6.0,23.0,1.0,7.0,7.0,24.0,1.0,9.0,50.0,103,13.0,47.0,37.0,176.0,975,4.0,10.0,2.0,1.0,9.0,20.0,48.0,16.0,25.0,80.0,48.0,52.0,24.0,2.0,24.0,7.0,7.0,,30.0,7.0,37.0,7.0,20.0,4.0,81.0,,4.0,12.0,17.0,,29.0,4.0,33,,15.0,4.0,11.0,5.0,6.0,3.0,12.0,2.0,2.0,1.0,17.0,1.0,7.0,15.0,1.0,41.0,1.0,1.0,38.0,1.0,7.0,40.0,8.0,10.0,3.0,,3.0,2.0,,76.0,371,6.0,7.0,0.48,0.4897959183673469,0.6153846153846154,0.2765957446808511,0.2765957446808511,0.4854368932038835,0.4,0.4166666666666667,0.4633333333333333,0.3333333333333333,0.4296875,0.5119047619047619,0.3333333333333333,0.512987012987013,0.31333333333333335,,0.06796116504854369,0.25,,17.518939393939394,0.29411764705882354,,0.06538461538461539,0.012461059190031152,0.09022556390977443,,0.0737913486005089,0.008714596949891068,0.016,0.008547008547008548,,0.07317073170731707,0.07042253521126761,0.056074766355140186,0.0898876404494382,0.09090909090909091,,0.6666666666666666,0.10666666666666667,0.375,0.5,0.6666666666666666,0.16,0.375,0.42857142857142855,0.3333333333333333,0.42,0.5555555555555556,0.5555555555555556,0.4857142857142857,0.15333333333333332,0.2608695652173913,0.2608695652173913,1.0,0.16,0.2916666666666667,0.2916666666666667,0.2857142857142857,0.08333333333333333,,,0.08333333333333333,0.08333333333333333,0.125,0.25,0.109375,0.140625,0.42,0.2916666666666667,0.47016033333333335,0.41763636363636364,0.4715046875000001,0.05063291139240506,0.07207207207207207,0.05113636363636364,0.45454545454545453,13.889320388349512,24.495744680851065,0.4144736842105263,,2.0,,5.0,15.0,,,6.0,1.0,1.0,,,,,,3.0,,,0.3125,0.012658227848101266,,,,0.2222222222222222,,,3.0,1.0,,4.0,,0.125,,,,,0.42857142857142855,,,,,True,,
201880,1610612750,Greg Stiemsma,Greg Stiemsma,201880,MIN,41282.0,688,-27,1340,1334,348,266.0,154,2674,32.0,53.0,10.0,14.0,11.0,16.0,9.0,22.0,30.0,65.0,,,,,,,,,71.0,140,,,34.0,176.0,1368,10.0,20.0,,3.0,23.0,22.0,40.0,,12.0,56.0,130.0,12.0,,12.0,,,10.0,,11.0,1.0,12.0,,10.0,1.0,25.0,9.0,22.0,37.0,76.0,13.0,126.0,33.0,159,2.0,23.0,14.0,9.0,13.0,2.0,4.0,14.0,9.0,,,27.0,4.0,9.0,63.0,5.0,102.0,5.0,10.0,62.0,5.0,8.0,46.0,17.0,7.0,59.0,41.0,59.0,30.0,9.0,56.0,347,3.0,5.0,0.9154929577464789,1.0,,,,0.5071428571428571,0.5,0.55,0.5071428571428571,0.5,0.55,0.5432098765432098,0.5227272727272727,0.5833333333333334,,,0.07142857142857142,0.11320754716981132,,12.426035502958579,0.48148148148148145,0.3333333333333333,0.17882352941176471,0.04878048780487805,0.20903954802259886,0.039647577092511016,0.1877076411960133,0.045722713864306784,0.046357615894039736,0.03608247422680412,0.05027932960893855,0.13934426229508196,0.23134328358208955,0.16568047337278108,0.2246376811594203,0.15384615384615385,0.03389830508474576,0.5084745762711864,0.37857142857142856,0.6037735849056604,0.6808510638297872,0.8125,0.15714285714285714,0.4090909090909091,0.5,1.0,0.4642857142857143,0.46153846153846156,0.46153846153846156,1.0,,,,,,,,,0.7,0.7142857142857143,0.4,,,0.4,0.6875,,,0.37857142857142856,,0.4873907142857143,0.5765933333333333,0.48392,0.10967741935483871,0.10967741935483871,0.13068181818181818,0.3181818181818182,10.047142857142857,,0.25970149253731345,,,,,,,1.0,,10.0,2.0,2.0,,,,,18.0,,,,0.07547169811320754,,,,,,,,,2.0,,3.0,0.18181818181818182,,,,,,2.0,0.046511627906976744,,,True,,
201967,1610612750,Dante Cunningham,Dante Cunningham,201967,MIN,76974.0,1283,-23,2476,2475,659,522.0,321,4951,82.0,118.0,27.0,35.0,24.0,36.0,23.0,60.0,103.0,272.0,,,,,,4.0,,2.0,208.0,450,,4.0,44.0,460.0,2571,36.0,60.0,,7.0,79.0,55.0,114.0,2.0,19.0,129.0,336.0,80.0,,48.0,2.0,,19.0,,26.0,19.0,45.0,11.0,11.0,11.0,109.0,34.0,61.0,37.0,126.0,8.0,171.0,95.0,266,5.0,57.0,36.0,21.0,17.0,4.0,9.0,14.0,8.0,,1.0,31.0,5.0,7.0,45.0,6.0,88.0,12.0,4.0,57.0,8.0,3.0,67.0,29.0,6.0,23.0,18.0,23.0,6.0,5.0,128.0,654,8.0,5.0,0.8076923076923077,0.9130434782608695,,,,0.4622222222222222,0.6,0.4824561403508772,0.4581497797356828,0.6,0.47413793103448276,0.4732510288065844,0.5984848484848485,0.49615384615384617,0.00881057268722467,,0.042222222222222223,0.11016949152542373,,18.102240896358545,0.5483870967741935,0.11594202898550725,0.15769712140175218,0.07093023255813953,0.115625,0.08994708994708994,0.1456657730116175,0.07673667205169628,0.07920792079207921,0.06779661016949153,0.0903010033444816,0.14410480349344978,0.1728395061728395,0.1559633027522936,0.12554112554112554,0.0898876404494382,0.02262443438914027,0.2608695652173913,0.2599118942731278,0.6949152542372882,0.780952380952381,0.6341463414634146,0.13215859030837004,0.38333333333333336,0.41818181818181815,0.6956521739130435,0.5991189427312775,0.3786764705882353,0.3800738007380074,0.970873786407767,,,,,0.00881057268722467,,,,0.5833333333333334,0.7714285714285715,0.07407407407407407,,,0.3103448275862069,0.6666666666666666,,0.017241379310344827,0.2687224669603524,,0.46540099778270494,0.5095954545454545,0.47481173913043484,0.06041666666666667,0.06092436974789916,0.17173913043478262,0.28043478260869564,12.58688888888889,37.025000000000006,0.26615508885298866,,,,,,2.0,8.0,4.0,,2.0,3.0,,,,,5.0,,,,0.06403940886699508,0.08860759493670886,,,,,,,,1.0,,,0.08333333333333333,0.003676470588235294,,,,,,,,,True,,
201937,1610612750,Ricky Rubio,Ricky Rubio,201937,MIN,27446.0,457,-15,911,908,308,275.0,108,1819,19.0,49.0,2.0,5.0,6.0,16.0,3.0,17.0,12.0,39.0,3.0,8.0,,1.0,7.0,24.0,1.0,7.0,34.0,105,10.0,32.0,63.0,161.0,961,2.0,6.0,1.0,8.0,12.0,10.0,37.0,8.0,37.0,66.0,6.0,62.0,30.0,,24.0,7.0,16.0,,104.0,23.0,127.0,18.0,61.0,38.0,277.0,5.0,12.0,21.0,28.0,,49.0,17.0,66,3.0,38.0,27.0,11.0,32.0,6.0,23.0,14.0,9.0,1.0,1.0,46.0,3.0,15.0,17.0,2.0,46.0,2.0,1.0,71.0,3.0,9.0,78.0,26.0,14.0,1.0,,1.0,1.0,,63.0,305,6.0,11.0,0.08823529411764706,0.08823529411764706,1.0,0.3125,0.3125,0.3238095238095238,0.3333333333333333,0.2702702702702703,0.35766423357664234,0.2857142857142857,0.32222222222222224,0.4653179190751445,0.5454545454545454,0.5,0.23357664233576642,,0.1523809523809524,0.24489795918367346,,21.144519883608147,0.6956521739130435,,0.11864406779661017,0.03785488958990536,0.17796610169491525,0.04065040650406504,0.1384180790960452,0.038636363636363635,0.025,0.04032258064516129,0.022222222222222223,0.07462686567164178,0.09523809523809523,0.16037735849056603,0.16279069767441862,0.21875,0.04054054054054054,1.0,0.35766423357664234,0.3877551020408163,0.5135135135135135,,0.12408759124087591,0.17647058823529413,0.2,,0.2846715328467153,0.3076923076923077,0.32432432432432434,0.25,0.058394160583941604,0.375,0.375,1.0,0.17518248175182483,0.2916666666666667,0.2916666666666667,1.0,0.7142857142857143,0.4,,,0.14285714285714285,0.35555555555555557,0.375,0.022222222222222223,0.15555555555555556,0.5912408759124088,0.2916666666666667,0.5090897810218977,0.52446,0.5085111111111111,0.16981132075471697,0.20634920634920634,0.07453416149068323,0.40993788819875776,9.354285714285714,24.806250000000002,0.3380900109769484,,3.0,,3.0,,,5.0,5.0,2.0,1.0,5.0,1.0,,,,1.0,,,0.375,0.0547945205479452,0.09090909090909091,,,0.42857142857142855,0.030303030303030304,,,1.0,3.0,,,0.11764705882352941,0.05128205128205128,,,,,,,,,True,,
202682,1610612750,Derrick Williams,Derrick Williams,202682,MIN,38495.0,642,-48,1260,1265,385,324.0,157,2525,58.0,97.0,16.0,24.0,17.0,26.0,4.0,20.0,22.0,51.0,3.0,14.0,1.0,6.0,28.0,69.0,5.0,23.0,84.0,168,31.0,83.0,66.0,327.0,1331,19.0,30.0,6.0,17.0,64.0,23.0,42.0,29.0,16.0,95.0,122.0,46.0,90.0,16.0,69.0,28.0,19.0,,6.0,4.0,10.0,2.0,1.0,4.0,24.0,10.0,21.0,31.0,61.0,6.0,98.0,32.0,130,4.0,16.0,14.0,2.0,14.0,1.0,8.0,22.0,6.0,2.0,8.0,36.0,3.0,13.0,29.0,1.0,49.0,4.0,1.0,61.0,,3.0,90.0,43.0,1.0,15.0,12.0,15.0,9.0,,95.0,384,3.0,1.0,0.7261904761904762,0.8026315789473685,0.967741935483871,0.37349397590361444,0.37349397590361444,0.5,0.6333333333333333,0.5476190476190477,0.5199203187250996,0.6527777777777778,0.5563380281690141,0.5618556701030928,0.7111111111111111,0.59375,0.33067729083665337,,0.1130952380952381,0.13402061855670103,,22.645429362880886,0.3888888888888889,0.16666666666666666,0.1513647642679901,0.04666666666666667,0.18452380952380953,0.053475935828877004,0.16112084063047286,0.04866562009419152,0.04395604395604396,0.04790419161676647,0.06382978723404255,0.13559322033898305,0.12727272727272726,0.17714285714285713,0.21774193548387097,0.09090909090909091,0.03418803418803419,0.6,0.38645418326693226,0.5979381443298969,0.6904761904761905,0.6724137931034483,0.0796812749003984,0.2,0.25,0.5,0.20318725099601595,0.43137254901960786,0.4489795918367347,0.9090909090909091,0.055776892430278883,0.21428571428571427,0.21428571428571427,1.0,0.2749003984063745,0.4057971014492754,0.4057971014492754,0.9642857142857143,0.6666666666666666,0.6666666666666666,0.375,0.027777777777777776,0.1388888888888889,0.36619718309859156,0.6538461538461539,0.08450704225352113,0.323943661971831,0.7171314741035857,0.4057971014492754,0.5503964143426296,0.5383134615384617,0.5634190140845072,0.15862068965517243,0.2107843137254902,0.19571865443425077,0.290519877675841,7.248214285714285,24.961445783132525,0.3055555555555556,3.0,9.0,3.0,11.0,3.0,,2.0,1.0,1.0,4.0,7.0,3.0,,,,3.0,,0.5,0.3793103448275862,0.04950495049504951,0.021739130434782608,0.6,1.0,0.391304347826087,0.03488372093023256,,2.0,6.0,3.0,,3.0,0.2,0.0392156862745098,,,,0.3333333333333333,1.0,0.021739130434782608,1.0,,True,,
