EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsPutbacks,Corner3Assists,OffTwoPtRebounds,OffRebounds,Charge Fouls Drawn,Technical Free Throw Trips,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,ShortMidRangeFGM,AtRimAssists,StepOutOfBoundsTurnovers,Travels,PenaltyTurnovers,Loose Ball Fouls,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,DefAtRimReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGM,Fg2aBlocked,LongMidRangeAssists,OffThreePtRebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,BlockingFouls,BlockedAtRim,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,OffThreePtReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,SelfORebPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,Offensive Fouls,DefensiveGoaltends,Defensive 3 Seconds Violations,OffAtRimReboundPct,OffShortMidRangeReboundPct,Corner3FGM,Offensive Fouls Drawn,BlockingFoulsDrawn,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Loose Ball Fouls Drawn,OffCorner3ReboundPct,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,BlockedLongMidRange,PtsUnassisted3s,ShortMidRangePctBlocked,on,FTOffRebounds,Charge Fouls,OffensiveGoaltends,3SecondViolations,LongMidRangePctBlocked,OffFTReboundPct,SecondChanceCorner3FGM,HeaveAttempts,Fg3aBlocked,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,Corner3PctBlocked
2588,1610612759,Matt Bonner,Matt Bonner,2588,SAS,2421.0,40,-7,91,87,32.0,21.0,6,178,2.0,2.0,4.0,1.0,2.0,,2.0,4,8,2.0,11,100,4.0,4.0,2.0,2.0,,2.0,,1.0,4.0,1.0,2.0,,3.0,5,,,,,,,1.0,4.0,3,4.0,,32.0,0.5,0.6666666666666666,0.5,0.4,0.4583333333333333,0.2,12.371134020618557,,0.08,0.1,0.08571428571428572,0.1,0.1111111111111111,0.2,1.0,1.0,0.4,0.2,0.5,0.5,1.0,,0.2,0.4,0.45992,10.4375,25.6,0.3516483516483517,,,1.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,,4.0,2.0,,2.0,2.0,,,4.0,,1.0,1.0,1.0,1.0,0.75,1.0,0.09523809523809523,0.05714285714285714,,,,0.5,1.0,0.4454,0.38405,0.2727272727272727,0.36363636363636365,1.0,,,,,,,2.0,3.0,1.0,3.0,2.0,2.0,0.14285714285714285,,0.6666666666666666,0.5,0.25,0.25,,0.16666666666666666,0.2,,,,,,,,,1.0,,,,,,1.0,,2.0,,,,1.0,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,0.2857142857142857,,1.0,,,,,,,,,,,,,1.0,,,True,,,,,,,,,,,,,,,,,,,,
202695,1610612759,Kawhi Leonard,Kawhi Leonard,202695,SAS,1222.0,20,7,43,43,20.0,11.0,1,86,2.0,2.0,2.0,,,2.0,,2,4,2.0,12,33,4.0,,,,,,,,,3.0,4.0,,7.0,7,,,,,,,1.0,1.0,1,2.0,,20.0,1.0,1.0,0.5,0.8333333333333334,0.8571428571428571,0.3333333333333333,15.909090909090908,,0.25,0.375,0.2916666666666667,0.16666666666666666,0.4,0.3333333333333333,1.0,1.0,0.3333333333333333,,,,,0.3333333333333333,,0.6666666666666666,0.56915,5.800000000000001,22.9,0.46511627906976744,,,1.0,1.0,2.0,,,,1.0,2.0,2.0,10.0,,,,,,,10.0,,,0.5,,1.0,,1.0,,,,,,0.25,1.0,,0.5751499999999999,,0.8333333333333334,,,,,,,,1.0,,,,,,0.16666666666666666,0.3333333333333333,,1.0,,,,0.14285714285714285,0.2,,,,,,2.0,,,,2.0,2.0,6.0,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,1.0,1.0,,,,2.0,2.0,,0.5,1.0,,,,True,,,,,,,,,,,,,,,,,,,,
201168,1610612759,Tiago Splitter,Tiago Splitter,201168,SAS,369.0,6,6,13,14,,,3,27,3.0,6.0,,,,,,3,6,,6,6,4.0,2.0,,,,,,,,,1.0,,1.0,5,1.0,1.0,,,,1.0,,,1,,,,0.6666666666666666,1.0,0.5,0.5,0.5,,36.8421052631579,,0.1,,0.07692307692307693,,,1.0,0.5,0.75,,,,,,,,1.0,0.5867833333333333,1.7833333333333332,,,1.0,4.0,,,,1.0,4.0,2.0,,,,,2.0,,3.0,4.0,,,,,0.25,,0.25,,0.25,,0.42857142857142855,0.4444444444444444,1.0,1.0,0.25,,,0.4993666666666667,,0.3333333333333333,,,,,,,,,,,,,,,0.16666666666666666,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,2.0,,1.0,,1.0,1.0,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
202709,1610612759,Cory Joseph,Cory Joseph,202709,SAS,3312.0,55,2,115,117,30.0,22.0,12,232,4.0,8.0,5.0,1.0,4.0,,2.0,8,17,2.0,25,116,8.0,8.0,2.0,4.0,3.0,7.0,3.0,1.0,17.0,3.0,9.0,,12.0,14,,,,,1.0,3.0,2.0,2.0,5,6.0,,30.0,0.5,0.5,0.47058823529411764,0.5,0.5681818181818182,0.10526315789473684,19.68503937007874,,0.225,0.21428571428571427,0.2222222222222222,0.21428571428571427,0.3,0.42105263157894735,0.5,0.8,0.2631578947368421,0.21052631578947367,0.25,0.25,,,0.10526315789473684,0.5263157894736842,0.5172157894736842,7.564705882352941,25.6,0.2608695652173913,,1.0,,2.0,6.0,,1.0,,1.0,5.0,4.0,6.0,,,1.0,2.0,,,6.0,,,0.2,,0.2,,0.42857142857142855,0.02631578947368421,0.03636363636363636,0.0625,1.0,,0.4,,0.4151,0.4302,,0.24,3.0,1.0,,,1.0,,,3.0,,,,,,0.14285714285714285,,,0.5,0.6,0.75,0.6666666666666666,0.13636363636363635,0.15,1.0,,,,,1.0,,,,,,,1.0,4.0,2.0,1.0,,2.0,1.0,,,,0.5,,,0.5,0.23529411764705882,0.375,0.6666666666666666,0.058823529411764705,0.0625,0.3333333333333333,,0.5,0.5,,,,,,,,0.5,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,3.0,0.2,True,,,,,,,,,,,,,,,,,,,,
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,124692.0,2078,459,4058,4022,847.0,655.0,384,8080,227.0,336.0,299.0,144.0,334.0,4.0,3.0,488,969,7.0,1227,3999,650.0,326.0,3.0,149.0,35.0,184.0,23.0,22.0,403.0,104.0,431.0,27.0,562.0,686,50.0,33.0,17.0,23.0,54.0,147.0,80.0,117.0,257,300.0,20.0,838.0,0.6659836065573771,0.7286995515695067,0.5036119711042312,0.5030737704918032,0.5517086330935251,0.007172131147540984,28.03384546871521,0.2755102040816326,0.268201617921593,0.23529411764705882,0.26110297706198143,0.2707275803722504,0.24437299035369775,0.3442622950819672,0.6755952380952381,0.7773972602739726,0.30635245901639346,0.3422131147540984,0.4311377245508982,0.4350453172205438,0.9166666666666666,0.004098360655737705,0.0030737704918032786,0.3514344262295082,0.4659096311475409,9.439628482972136,24.057142857142857,0.20872350911779203,53.0,76.0,44.0,63.0,245.0,68.0,111.0,171.0,84.0,163.0,61.0,235.0,84.0,12.0,94.0,124.0,2.0,,233.0,17.0,0.6126126126126126,0.5153374233128835,0.6126126126126126,0.514792899408284,0.6576923076923077,0.5788177339901478,0.0718105423987777,0.06746031746031746,0.03488372093023256,0.6846846846846847,0.6973684210526315,0.3727810650887574,0.6984126984126984,0.5230419354838709,0.46163017751479307,0.1393643031784841,0.1915240423797881,117.0,104.0,,6.0,28.0,5.0,28.0,144.0,183.0,37.0,183.0,119.0,4.0,0.2734375,0.21374045801526717,0.6502732240437158,0.6563876651982379,0.391304347826087,0.4317343173431734,0.37606837606837606,0.13186813186813187,0.1327188940092166,1.0,,,1.0,3.0,2.0,,,35.0,2.0,6.0,6.0,1.0,75.0,23.0,25.0,20.0,93.0,45.0,,146.0,1.0,0.2857142857142857,,0.3333333333333333,0.2857142857142857,0.07739938080495357,0.13095238095238096,0.6326530612244898,0.054945054945054944,0.05970149253731343,0.25992063492063494,0.0488997555012225,0.3333333333333333,0.3333333333333333,1.0,0.16981132075471697,,,,0.01775147928994083,0.3333333333333333,0.3333333333333333,5.0,48.0,13.0,11.0,1.0,,0.0995260663507109,0.08096280087527352,1.0,3.0,2.0,0.25,0.25,1.0,16.0,0.0481283422459893,,1.0,3.0,,0.01775147928994083,0.3333333333333333,,,0.09364548494983277,False,5.0,3.0,1.0,4.0,0.008982035928143712,0.08620689655172414,,,,,,,,,,,,,,
1536,1610612759,Stephen Jackson,Stephen Jackson,1536,SAS,62525.0,1042,105,2037,2040,469.0,436.0,193,4077,47.0,92.0,32.0,12.0,29.0,50.0,116.0,74,153,166.0,335,2101,72.0,76.0,112.0,60.0,18.0,78.0,13.0,7.0,174.0,30.0,93.0,5.0,128.0,150,34.0,17.0,17.0,14.0,38.0,75.0,37.0,84.0,63,68.0,3.0,468.0,0.4864864864864865,0.5142857142857142,0.48366013071895425,0.4482758620689655,0.4799426934097421,0.5203761755485894,18.82770870337478,0.09090909090909091,0.1273972602739726,0.125,0.1268041237113402,0.18587360594795538,0.1111111111111111,0.2884012539184953,0.5108695652173914,0.5802469135802469,0.10031347962382445,0.09090909090909091,0.41379310344827586,0.41379310344827586,0.6666666666666666,0.15673981191222572,0.36363636363636365,0.8087774294670846,0.5455244408945684,6.089542483660132,25.400602409638555,0.23024054982817868,7.0,11.0,4.0,12.0,49.0,8.0,15.0,40.0,6.0,21.0,11.0,32.0,8.0,5.0,19.0,22.0,2.0,,32.0,3.0,0.5333333333333333,0.2857142857142857,0.6379310344827587,0.20588235294117646,0.6666666666666666,0.2711864406779661,0.0341726618705036,0.02394526795895097,0.018072289156626505,0.3793103448275862,0.6363636363636364,0.23529411764705882,0.3333333333333333,0.5452586956521739,0.5059945652173914,0.11940298507462686,0.0955223880597015,15.0,40.0,6.0,6.0,15.0,2.0,6.0,31.0,14.0,5.0,14.0,9.0,6.0,0.068,0.15942028985507245,0.6428571428571429,0.48936170212765956,0.46875,0.5172413793103449,0.3333333333333333,0.0953757225433526,0.17415730337078653,31.0,5.0,11.0,3.0,24.0,46.0,7.0,14.0,3.0,3.0,30.0,111.0,31.0,14.0,13.0,2.0,3.0,37.0,28.0,2.0,8.0,0.8043478260869565,0.27710843373493976,0.5,0.1,0.2839506172839506,0.0915032679738562,0.11956521739130435,0.49333333333333335,0.006230529595015576,0.009009009009009009,0.12322274881516587,0.01694915254237288,0.2672413793103448,0.26956521739130435,0.8387096774193549,0.42857142857142855,0.3793103448275862,0.45454545454545453,0.8,0.47058823529411764,0.125,0.2767857142857143,2.0,9.0,3.0,3.0,,1.0,0.03139013452914798,0.05389221556886228,15.0,3.0,1.0,0.3,0.3,0.7333333333333333,4.0,,3.0,,6.0,0.10344827586206896,0.11764705882352941,,1.0,27.0,0.09375,False,1.0,3.0,,2.0,,0.021739130434782608,2.0,4.0,1.0,2.0,0.006024096385542169,0.008620689655172414,0.6666666666666666,1.0,0.011904761904761904,,,,,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,82802.0,1380,234,2777,2768,941.0,760.0,263,5545,105.0,170.0,64.0,20.0,69.0,46.0,188.0,145,303,234.0,701,2790,140.0,150.0,185.0,196.0,77.0,273.0,33.0,29.0,623.0,57.0,103.0,11.0,171.0,199,79.0,29.0,50.0,17.0,39.0,132.0,52.0,113.0,173,203.0,24.0,930.0,0.4827586206896552,0.5,0.47854785478547857,0.5018621973929237,0.5600961538461539,0.43575418994413406,24.593363695510735,0.13253012048192772,0.10435663627152988,0.1716867469879518,0.12130401819560273,0.1452991452991453,0.1885245901639344,0.3165735567970205,0.6176470588235294,0.695364238410596,0.1191806331471136,0.12849162011173185,0.2898550724637681,0.2898550724637681,0.45,0.0856610800744879,0.3500931098696462,0.7523277467411545,0.5266392322097382,6.9986798679868,25.282478632478632,0.33885487936622255,12.0,18.0,33.0,57.0,162.0,14.0,30.0,57.0,47.0,99.0,79.0,251.0,10.0,44.0,13.0,28.0,4.0,3.0,246.0,19.0,0.4666666666666667,0.47474747474747475,0.4339622641509434,0.49710982658959535,0.4830508474576271,0.5656108597285068,0.017082785808147174,0.021867115222876366,0.013043478260869565,0.33962264150943394,0.6666666666666666,0.32947976878612717,0.5789473684210527,0.5247905405405405,0.5010632352941177,0.08131241084165478,0.35805991440798857,20.0,135.0,3.0,8.0,35.0,3.0,20.0,79.0,13.0,3.0,13.0,9.0,9.0,0.06626506024096386,0.125,0.6923076923076923,0.4666666666666667,0.3125,0.3448275862068966,0.6,0.14166666666666666,0.21823204419889503,61.0,4.0,15.0,19.0,62.0,83.0,6.0,23.0,11.0,26.0,74.0,201.0,61.0,25.0,32.0,13.0,2.0,93.0,65.0,6.0,8.0,0.8072289156626506,0.3547008547008547,0.2608695652173913,0.35135135135135137,0.3593073593073593,0.08250825082508251,0.11176470588235295,0.7045454545454546,0.030373831775700934,0.02857142857142857,0.09868421052631579,0.007434944237918215,0.324468085106383,0.32620320855614976,0.7540983606557377,0.4166666666666667,0.2830188679245283,0.26666666666666666,0.75,0.3583815028901734,0.3064516129032258,0.32972972972972975,5.0,28.0,9.0,2.0,,,0.016666666666666666,0.021645021645021644,22.0,14.0,3.0,0.4782608695652174,0.4782608695652174,0.9545454545454546,6.0,0.033783783783783786,8.0,7.0,12.0,0.1509433962264151,0.06936416184971098,0.5833333333333334,2.0,48.0,0.09375,False,2.0,3.0,,,,0.037037037037037035,2.0,3.0,1.0,6.0,0.004273504273504274,0.005319148936170213,0.25,1.0,0.025210084033613446,2.0,,,,
201168,1610612759,Tiago Splitter,Tiago Splitter,201168,SAS,119453.0,1991,372,3898,3907,736.0,674.0,353,7805,271.0,424.0,126.0,,5.0,,2.0,312,555,2.0,832,3868,470.0,154.0,1.0,99.0,31.0,130.0,22.0,11.0,291.0,80.0,259.0,31.0,370.0,510,62.0,44.0,18.0,13.0,48.0,99.0,86.0,161.0,247,285.0,18.0,731.0,0.7532051282051282,0.818815331010453,0.5621621621621622,0.5601436265709157,0.6055312954876274,0.003590664272890485,18.32595010491956,0.34444444444444444,0.17347622237106497,0.18058690744920994,0.17510330578512398,0.16822429906542055,0.16938110749185667,0.7612208258527827,0.6391509433962265,0.7324324324324324,0.22621184919210055,0.008976660682226212,,,,,0.003590664272890485,0.7648114901256733,0.565945773381295,2.8960360360360373,48.8,0.1888147768086198,41.0,79.0,54.0,79.0,208.0,48.0,92.0,124.0,64.0,111.0,39.0,167.0,50.0,9.0,101.0,140.0,8.0,,167.0,12.0,0.5217391304347826,0.5765765765765766,0.5161290322580645,0.5714285714285714,0.5585585585585585,0.6007194244604317,0.08595744680851064,0.08298507462686568,0.07651715039577836,0.8494623655913979,0.5189873417721519,0.7053571428571429,0.6835443037974683,0.5420013513513513,0.5439834821428572,0.14903846153846154,0.20072115384615385,41.0,71.0,1.0,8.0,23.0,22.0,26.0,138.0,63.0,25.0,64.0,42.0,9.0,0.15756302521008403,0.20588235294117646,0.65625,0.8081180811808119,0.3253968253968254,0.4019607843137255,0.3902439024390244,0.2062780269058296,0.20689655172413793,,,1.0,,1.0,,,1.0,28.0,,1.0,,,78.0,17.0,38.0,10.0,51.0,33.0,7.0,38.0,,,,,,0.14054054054054055,0.12735849056603774,0.5151515151515151,0.076,0.07763975155279502,0.1950207468879668,0.0625,,,,0.3170731707317073,0.010752688172043012,,,0.008928571428571428,,,5.0,18.0,11.0,9.0,,1.0,0.08584686774941995,0.0958904109589041,,15.0,4.0,,,,22.0,0.07303370786516854,,,,,,,,,0.19047619047619047,False,1.0,8.0,,1.0,,0.014492753623188406,,1.0,,,,,,,,,1.0,1.0,,
201988,1610612759,Patty Mills,Patty Mills,201988,SAS,34547.0,576,32,1154,1143,282.0,284.0,104,2297,30.0,46.0,9.0,22.0,43.0,48.0,61.0,55,98,109.0,252,1216,68.0,42.0,60.0,34.0,19.0,53.0,13.0,9.0,125.0,10.0,25.0,,35.0,44,21.0,14.0,7.0,4.0,11.0,32.0,18.0,51.0,38,15.0,5.0,281.0,0.6181818181818182,0.6181818181818182,0.5612244897959183,0.5772946859903382,0.5892018779342723,0.5265700483091788,19.276160503540517,,0.0625,0.07194244604316546,0.06493506493506493,0.058823529411764705,0.07920792079207921,0.2222222222222222,0.6521739130434783,0.7692307692307693,0.043478260869565216,0.20772946859903382,0.5116279069767442,0.5116279069767442,0.6818181818181818,0.2318840579710145,0.2946859903381642,0.748792270531401,0.5426087378640777,9.717346938775512,24.638532110091745,0.24436741767764297,1.0,1.0,9.0,13.0,13.0,3.0,6.0,15.0,15.0,19.0,9.0,72.0,,6.0,4.0,9.0,3.0,1.0,70.0,4.0,0.5,0.7894736842105263,0.6818181818181818,0.75,0.6818181818181818,0.7659574468085106,0.014184397163120567,0.018518518518518517,0.030612244897959183,0.09090909090909091,1.0,0.30952380952380953,0.6923076923076923,0.43671666666666664,0.5478353658536587,0.05952380952380952,0.2857142857142857,3.0,15.0,,2.0,11.0,1.0,1.0,1.0,3.0,,3.0,1.0,8.0,0.078125,0.05263157894736842,0.3333333333333333,0.6333333333333333,0.3333333333333333,0.3333333333333333,,0.009615384615384616,0.01020408163265306,22.0,2.0,4.0,8.0,17.0,43.0,3.0,5.0,,11.0,23.0,120.0,22.0,7.0,10.0,5.0,1.0,21.0,13.0,6.0,2.0,0.9302325581395349,0.3944954128440367,0.6,0.4782608695652174,0.39814814814814814,0.07142857142857142,0.15217391304347827,0.65625,0.024509803921568627,0.03496503496503497,0.05042016806722689,0.01,0.36065573770491804,0.36065573770491804,0.9090909090909091,1.0,0.36363636363636365,0.5,1.0,0.40476190476190477,0.47058823529411764,0.36666666666666664,2.0,8.0,1.0,1.0,,,0.008849557522123894,,21.0,11.0,1.0,0.4375,0.4375,0.9523809523809523,2.0,,1.0,3.0,6.0,0.09090909090909091,0.14285714285714285,0.5,1.0,9.0,,False,,1.0,,1.0,,,1.0,1.0,,1.0,,,1.0,,0.00909090909090909,,,,,
202390,1610612759,Gary Neal,Gary Neal,202390,SAS,84586.0,1410,108,2761,2767,569.0,541.0,266,5528,17.0,35.0,101.0,79.0,183.0,45.0,196.0,142,319,241.0,605,2874,162.0,122.0,196.0,76.0,44.0,120.0,31.0,14.0,284.0,22.0,85.0,7.0,114.0,127,28.0,14.0,14.0,5.0,34.0,64.0,47.0,90.0,61,69.0,8.0,564.0,0.5704225352112676,0.5704225352112676,0.445141065830721,0.48660714285714285,0.5093856655290102,0.4303571428571429,21.257779233540777,0.09722222222222222,0.08284600389863547,0.0707395498392283,0.0800299177262528,0.112565445026178,0.08636363636363636,0.0625,0.4857142857142857,0.6296296296296297,0.18035714285714285,0.3267857142857143,0.43169398907103823,0.43169398907103823,0.5569620253164557,0.08035714285714286,0.35,0.4928571428571429,0.4773769642857142,13.722257053291532,25.046473029045647,0.20608475190148498,1.0,2.0,2.0,8.0,60.0,10.0,23.0,37.0,19.0,62.0,22.0,93.0,,13.0,8.0,13.0,5.0,9.0,92.0,5.0,0.43478260869565216,0.3064516129032258,0.4861111111111111,0.3256880733944954,0.5,0.38016528925619836,0.010012515644555695,0.010726072607260726,0.010638297872340425,0.05555555555555555,0.5,0.07339449541284404,0.25,0.48387826086956526,0.452395871559633,0.06115702479338843,0.1537190082644628,46.0,42.0,3.0,11.0,7.0,2.0,5.0,21.0,2.0,2.0,2.0,1.0,3.0,0.05844155844155844,0.03296703296703297,0.5,0.7058823529411765,0.45544554455445546,0.48936170212765956,0.5434782608695652,0.04152249134948097,0.0626865671641791,67.0,5.0,13.0,8.0,36.0,87.0,5.0,13.0,2.0,11.0,47.0,207.0,67.0,15.0,20.0,5.0,3.0,30.0,17.0,6.0,,0.7931034482758621,0.36099585062240663,0.38461538461538464,0.23404255319148937,0.36099585062240663,0.047021943573667714,0.22857142857142856,0.46875,0.012106537530266344,0.013651877133105802,0.07142857142857142,0.009708737864077669,0.34183673469387754,0.3471502590673575,0.746268656716418,1.0,0.3611111111111111,0.38461538461538464,0.8,0.3302752293577982,0.2222222222222222,0.34183673469387754,6.0,13.0,3.0,2.0,,,0.015810276679841896,0.003787878787878788,20.0,3.0,3.0,0.4444444444444444,0.4444444444444444,0.95,,0.008333333333333333,,3.0,11.0,,0.10091743119266056,0.2727272727272727,,54.0,0.06930693069306931,False,,5.0,,,,,,,3.0,3.0,0.012448132780082987,0.015306122448979591,,,0.012345679012345678,1.0,,,,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,128900.0,2148,453,4201,4182,882.0,804.0,377,8383,225.0,347.0,277.0,135.0,289.0,48.0,20.0,487,913,68.0,1317,4189,242.0,732.0,20.0,327.0,169.0,496.0,95.0,44.0,1161.0,49.0,124.0,4.0,177.0,194,49.0,32.0,17.0,22.0,65.0,167.0,39.0,92.0,274,321.0,47.0,870.0,0.24845995893223818,0.2505175983436853,0.5334063526834611,0.5331294597349643,0.584299732381802,0.06931702344546381,27.83661119515885,0.03669724770642202,0.0784313725490196,0.10272536687631027,0.08406219630709427,0.08202443280977312,0.10574018126888217,0.35372069317023447,0.6484149855907781,0.7475083056478405,0.2823649337410805,0.2945973496432212,0.4671280276816609,0.47202797202797203,0.25925925925925924,0.04892966360856269,0.020387359836901122,0.4230377166156983,0.49600801838610853,8.765279299014237,24.34705882352941,0.2099500119019281,8.0,12.0,58.0,85.0,271.0,23.0,42.0,69.0,102.0,182.0,109.0,337.0,8.0,74.0,13.0,17.0,3.0,10.0,330.0,41.0,0.5476190476190477,0.5604395604395604,0.5851063829787234,0.5786802030456852,0.6272727272727273,0.6472868217054264,0.009908536585365854,0.009402654867256638,0.01569506726457399,0.2553191489361702,0.6666666666666666,0.43147208121827413,0.6823529411764706,0.47516388888888894,0.5033949238578682,0.05239179954441914,0.25588458618071375,127.0,184.0,2.0,14.0,45.0,,31.0,124.0,6.0,2.0,6.0,4.0,8.0,0.07014028056112225,0.0958904109589041,0.6666666666666666,0.27111111111111114,0.4584837545126354,0.4810606060606061,0.1968503937007874,0.1154562383612663,0.12326043737574553,4.0,1.0,1.0,2.0,4.0,24.0,3.0,5.0,14.0,8.0,15.0,66.0,4.0,62.0,99.0,4.0,10.0,102.0,59.0,3.0,3.0,0.9166666666666666,0.35294117647058826,0.6,0.5333333333333333,0.35294117647058826,0.06790799561883899,0.13256484149855907,0.6107784431137725,0.008064516129032258,0.006666666666666667,0.0825147347740668,0.024752475247524754,0.2,0.2,0.75,0.125,0.02127659574468085,1.0,1.0,0.02030456852791878,0.5,0.2,10.0,43.0,10.0,5.0,,,0.002421307506053269,0.011037527593818985,20.0,9.0,18.0,0.4166666666666667,0.4166666666666667,0.95,2.0,0.01020408163265306,4.0,6.0,11.0,0.0851063829787234,0.05583756345177665,0.5454545454545454,1.0,6.0,0.04693140794223827,False,,6.0,,,0.010380622837370242,,2.0,,,,,,0.5,1.0,,,,,,
