EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,TotalPoss,PlusMinus,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Loose Ball Fouls,Offensive Fouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,ShortMidRangePctBlocked,DefFTReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,PenaltyCorner3FGM,PenaltyCorner3FGA,DefCorner3ReboundPct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceTurnovers,Blocked3s,BlockedArc3,OffCorner3ReboundPct,BlockedAtRim,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,BlockingFouls,3SecondViolations,SecondChanceArc3PctAssisted,Charge Fouls,FTOffRebounds,Loose Ball Fouls Drawn,BlockedLongMidRange,OffensiveGoaltends,OffFTReboundPct,Charge Fouls Drawn,BlockingFoulsDrawn,DefensiveGoaltends,Technical Free Throw Trips,on,SecondChanceCorner3FGM,HeaveAttempts,Fg3aBlocked,Clear Path Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Defensive 3 Seconds Violations,Corner3PctBlocked
101114,1610612751,Deron Williams,Deron Williams,101114,BKN,40.0,1.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
201572,1610612751,Brook Lopez,Brook Lopez,201572,BKN,2599.0,43.0,79.0,84.0,163.0,-13.0,41.0,35.0,9.0,4.0,6.0,2.0,4.0,2.0,4.0,2.0,5.0,4.0,6.0,15.0,9.0,21.0,93.0,2.0,4.0,2.0,6.0,2.0,9.0,4.0,8.0,10.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,4.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,8.0,1.0,10.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,8.0,41.0,1.0,0.8333333333333334,1.0,0.4,0.5,0.2222222222222222,0.4,0.5,0.2222222222222222,0.5526315789473685,0.6,0.36363636363636365,0.13333333333333333,0.16666666666666666,0.25,23.595505617977526,1.0,0.1,0.07142857142857142,0.1111111111111111,0.2857142857142857,0.10256410256410256,0.11428571428571428,0.09090909090909091,0.1,0.5,0.2727272727272727,0.1111111111111111,0.14285714285714285,1.0,0.4,0.6666666666666666,0.8,0.75,0.3333333333333333,0.4,0.4,1.0,0.26666666666666666,1.0,0.5,0.5,0.4444444444444444,0.5,0.4,0.4281,0.4967333333333334,0.4320555555555556,0.2777777777777778,0.2777777777777778,0.2857142857142857,0.38095238095238093,7.766666666666667,0.5189873417721519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
203116,1610612751,Tyshawn Taylor,Tyshawn Taylor,203116,BKN,13227.0,220.0,433.0,438.0,871.0,-67.0,222.0,206.0,48.0,12.0,34.0,,1.0,6.0,17.0,8.0,29.0,11.0,26.0,74.0,14.0,84.0,487.0,1.0,3.0,,5.0,10.0,37.0,10.0,39.0,10.0,42.0,,11.0,,2.0,3.0,12.0,16.0,2.0,18.0,,16.0,9.0,25.0,11.0,18.0,25.0,17.0,,25.0,1.0,9.0,4.0,,,,,39.0,220.0,3.0,0.19230769230769232,0.19230769230769232,0.35135135135135137,0.3333333333333333,0.2702702702702703,0.40229885057471265,0.625,0.32954545454545453,0.42424242424242425,0.625,0.38235294117647056,0.14864864864864866,0.2647058823529412,,25.357873210633947,0.64,0.09230769230769231,0.014492753623188406,0.05660377358490566,,0.08196721311475409,0.010752688172043012,0.02,,,0.04,0.06382978723404255,,,0.39080459770114945,0.35294117647058826,0.48,0.16666666666666666,0.3333333333333333,0.27586206896551724,0.2962962962962963,0.125,0.12643678160919541,0.25,,,0.38636363636363635,0.35294117647058826,0.5402298850574713,0.4674086206896552,0.497525,0.46276136363636355,0.09473684210526316,0.10975609756097561,0.05952380952380952,0.4642857142857143,6.417567567567567,0.5127020785219399,6.0,1.0,2.0,5.0,11.0,1.0,1.0,3.0,7.0,6.0,13.0,1.0,1.0,3.0,7.0,6.0,12.0,11.0,5.0,13.0,8.0,21.0,3.0,5.0,9.0,1.0,3.0,50.0,1.0,13.0,7.0,6.0,3.0,9.0,1.0,7.0,1.0,2.0,1.0,1.0,4.0,0.3333333333333333,0.46153846153846156,1.0,0.42857142857142855,0.46153846153846156,0.14942528735632185,0.06896551724137931,0.07142857142857142,0.030303030303030304,0.08571428571428572,0.15555555555555556,0.5454545454545454,0.5454545454545454,0.3333333333333333,0.022988505747126436,0.5,0.5,1.0,0.12643678160919541,0.45454545454545453,0.45454545454545453,0.2,0.25,1.0,0.1590909090909091,0.42857142857142855,0.45454545454545453,25.999999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
2207,1610612751,Joe Johnson,Joe Johnson,2207,BKN,4056.0,68.0,126.0,127.0,253.0,-1.0,59.0,39.0,13.0,1.0,2.0,,,,,5.0,9.0,8.0,10.0,19.0,11.0,37.0,143.0,1.0,1.0,,2.0,4.0,8.0,6.0,17.0,4.0,16.0,,,,,1.0,3.0,4.0,,4.0,,4.0,2.0,4.0,2.0,,1.0,7.0,,12.0,,3.0,3.0,,,,,13.0,57.0,1.0,0.2,0.2,0.5263157894736842,1.0,0.5,0.48148148148148145,1.0,0.4583333333333333,0.5606060606060606,1.0,0.5666666666666667,,,,26.42857142857143,1.0,0.07317073170731707,,0.07142857142857142,,0.07272727272727272,,,,,0.07142857142857142,,,,0.07407407407407407,0.5,0.5,,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.2,0.2962962962962963,,,,,,0.37037037037037035,0.4412870370370371,0.4472,0.4220541666666666,0.1,0.13636363636363635,0.05405405405405406,0.4594594594594595,11.878947368421054,0.46825396825396826,4.0,2.0,4.0,,4.0,,,,2.0,2.0,8.0,,,1.0,4.0,6.0,,4.0,,6.0,2.0,8.0,,2.0,3.0,2.0,1.0,18.0,,1.0,,1.0,,,,2.0,,,,,,1.0,0.25,,0.25,0.25,0.2962962962962963,,,,,0.11764705882352941,0.5,0.5,0.25,0.14814814814814814,0.5,0.5,1.0,0.14814814814814814,,,,,,0.16666666666666666,,,24.424999999999997,1.0,2.0,1.0,0.16666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
2501,1610612751,Reggie Evans,Reggie Evans,2501,BKN,3728.0,62.0,114.0,117.0,231.0,2.0,68.0,39.0,16.0,2.0,4.0,2.0,3.0,2.0,3.0,,,,2.0,4.0,10.0,14.0,117.0,2.0,3.0,4.0,8.0,2.0,3.0,4.0,8.0,,4.0,4.0,1.0,1.0,7.0,4.0,12.0,17.0,8.0,25.0,1.0,1.0,1.0,3.0,3.0,4.0,9.0,10.0,,16.0,,5.0,3.0,,,1.0,,8.0,66.0,3.0,,,0.5,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.5833333333333334,0.6666666666666666,0.6666666666666666,0.25,0.25,,11.538461538461538,0.3333333333333333,0.2553191489361702,0.17073170731707318,0.36363636363636365,0.09090909090909091,0.27586206896551724,0.15384615384615385,0.36363636363636365,0.17647058823529413,,0.46153846153846156,0.36363636363636365,1.0,,1.0,0.5,0.6666666666666666,,,,,,,1.0,0.6666666666666666,,1.0,0.6666666666666666,1.0,0.54675,0.5753666666666667,0.5624666666666667,0.5555555555555556,0.5555555555555556,0.5714285714285714,0.5714285714285714,2.0,0.5964912280701754,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,2.0,1.0,,,,,2.0,,,1.0,1.0,1.0,,2.0,,,,,,,,1.0,,0.13333333333333333,0.21052631578947367,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,0.2,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
101154,1610612751,Andray Blatche,Andray Blatche,101154,BKN,7481.0,125.0,246.0,244.0,490.0,-28.0,114.0,91.0,28.0,13.0,19.0,3.0,6.0,7.0,10.0,4.0,18.0,10.0,20.0,47.0,17.0,60.0,272.0,4.0,8.0,4.0,12.0,8.0,24.0,4.0,20.0,10.0,30.0,6.0,8.0,2.0,7.0,7.0,14.0,23.0,9.0,32.0,2.0,4.0,1.0,6.0,2.0,6.0,10.0,14.0,,23.0,3.0,12.0,1.0,2.0,,3.0,2.0,20.0,114.0,1.0,0.25,0.29411764705882354,0.425531914893617,0.5,0.3333333333333333,0.43,0.5,0.3076923076923077,0.5,0.6,0.3448275862068966,0.1702127659574468,0.15789473684210525,0.1,23.571428571428573,0.6666666666666666,0.1917808219178082,0.08860759493670886,0.20588235294117646,0.07407407407407407,0.19626168224299065,0.08490566037735849,0.17857142857142858,0.02857142857142857,,0.2413793103448276,0.17857142857142858,0.09523809523809523,0.6666666666666666,0.38,0.6842105263157895,0.8125,0.23076923076923078,0.36,0.2222222222222222,0.2857142857142857,0.25,0.2,0.75,0.5,0.3333333333333333,0.38461538461538464,0.7,0.44,0.44333399999999995,0.4838833333333333,0.4206365384615385,0.2033898305084746,0.21428571428571427,0.2,0.3333333333333333,7.940425531914894,0.4634146341463415,3.0,1.0,1.0,,2.0,,,,2.0,1.0,3.0,,,,2.0,3.0,,2.0,,6.0,4.0,10.0,3.0,1.0,4.0,,2.0,24.0,2.0,6.0,4.0,2.0,,2.0,,3.0,,2.0,1.0,,,1.0,0.3333333333333333,,,0.3333333333333333,0.06,0.2222222222222222,0.2857142857142857,0.0625,0.17391304347826086,0.14285714285714285,0.3,0.3333333333333333,0.3333333333333333,0.02,1.0,1.0,1.0,0.04,,,,,,0.07692307692307693,,,24.266666666666666,,,0.3333333333333333,,,,1.0,1.0,0.2,2.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
201228,1610612751,C.J. Watson,C.J. Watson,201228,BKN,1881.0,31.0,65.0,69.0,134.0,-3.0,39.0,45.0,7.0,1.0,1.0,,,,,,,,1.0,1.0,2.0,10.0,70.0,,,,,,,2.0,5.0,2.0,,,,,2.0,1.0,,1.0,2.0,3.0,,1.0,1.0,1.0,,,1.0,1.0,,2.0,,,1.0,,,,,5.0,37.0,1.0,1.0,1.0,1.0,,,0.5,,0.5,0.5555555555555556,,0.625,,,,13.513513513513514,1.0,,0.15384615384615385,0.09090909090909091,,0.037037037037037035,0.08,,0.3333333333333333,,,0.1111111111111111,,,0.125,1.0,1.0,1.0,,,,,,,,,,,1.0,0.55083125,0.3984,0.5610499999999999,,,,0.5,2.8,0.6,,2.0,6.0,,1.0,,,,1.0,2.0,7.0,,1.0,1.0,3.0,6.0,,1.0,,,1.0,1.0,1.0,,,,,3.0,,2.0,1.0,1.0,,,,,,,,,,1.0,0.2857142857142857,,0.3333333333333333,0.2857142857142857,0.875,,,,,,,,,0.75,0.3333333333333333,0.3333333333333333,1.0,0.125,,,,,,0.3333333333333333,,,23.571428571428573,1.0,2.0,,0.6666666666666666,0.5,,,,,,1.0,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,
202705,1610612751,MarShon Brooks,MarShon Brooks,202705,BKN,7908.0,132.0,266.0,265.0,531.0,-60.0,141.0,139.0,31.0,12.0,16.0,3.0,4.0,6.0,9.0,10.0,14.0,7.0,24.0,37.0,7.0,61.0,299.0,4.0,8.0,,11.0,11.0,19.0,4.0,29.0,12.0,36.0,4.0,1.0,1.0,5.0,5.0,6.0,11.0,6.0,17.0,1.0,2.0,1.0,5.0,3.0,4.0,12.0,9.0,1.0,9.0,1.0,5.0,,,,,,29.0,140.0,,0.25,0.2727272727272727,0.6486486486486487,0.5,0.5789473684210527,0.5869565217391305,0.6111111111111112,0.5434782608695652,0.61,0.55,0.5576923076923077,0.02702702702702703,0.0625,,18.211920529801326,0.4,0.0821917808219178,0.056818181818181816,0.14705882352941177,0.03333333333333333,0.102803738317757,0.05084745762711865,0.08108108108108109,0.030303030303030304,0.047619047619047616,,0.1724137931034483,0.05263157894736842,,0.34782608695652173,0.75,0.8,0.3333333333333333,0.30434782608695654,0.7142857142857143,0.7142857142857143,0.2,0.15217391304347827,0.4444444444444444,0.75,,0.391304347826087,0.6666666666666666,0.5434782608695652,0.4773989130434782,0.43605714285714287,0.47099565217391315,0.1,0.12195121951219512,0.18032786885245902,0.47540983606557374,7.783783783783785,0.5300751879699248,2.0,,2.0,2.0,7.0,1.0,1.0,1.0,4.0,2.0,9.0,1.0,1.0,1.0,4.0,6.0,,7.0,2.0,6.0,3.0,9.0,2.0,1.0,2.0,2.0,2.0,21.0,,4.0,1.0,3.0,1.0,3.0,,1.0,,1.0,,,4.0,1.0,0.2222222222222222,1.0,0.25,0.2222222222222222,0.1956521739130435,,,0.05555555555555555,0.10526315789473684,0.19047619047619047,0.2857142857142857,0.2857142857142857,,0.043478260869565216,,,,0.15217391304347827,0.2857142857142857,0.2857142857142857,1.0,0.1111111111111111,1.0,0.17391304347826086,0.25,0.2857142857142857,24.75555555555556,,,,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,True,,,,,,,,,,,,,
203129,1610612751,Tornike Shengelia,Tornike Shengelia,203129,BKN,3636.0,61.0,126.0,125.0,251.0,4.0,79.0,70.0,18.0,5.0,7.0,1.0,1.0,4.0,4.0,,2.0,,5.0,9.0,9.0,22.0,121.0,1.0,1.0,3.0,5.0,4.0,6.0,5.0,16.0,,10.0,2.0,,2.0,2.0,3.0,5.0,9.0,4.0,13.0,,3.0,2.0,7.0,4.0,6.0,7.0,9.0,,15.0,1.0,5.0,3.0,1.0,,1.0,,16.0,79.0,3.0,,,0.5555555555555556,1.0,0.6666666666666666,0.5909090909090909,1.0,0.6875,0.6111111111111112,0.8333333333333334,0.6153846153846154,,,,17.006802721088437,0.42857142857142855,0.13157894736842105,0.05,0.21428571428571427,0.18181818181818182,0.15384615384615385,0.0784313725490196,0.06666666666666667,,0.25,0.3076923076923077,0.23076923076923078,,,0.6363636363636364,0.7142857142857143,0.7142857142857143,,0.18181818181818182,,,,,1.0,1.0,,0.5,1.0,0.8181818181818182,0.5516300000000001,0.6699,0.4930428571428572,0.3333333333333333,0.38461538461538464,0.22727272727272727,0.7272727272727273,2.611111111111111,0.626984126984127,,,,1.0,2.0,,,1.0,2.0,1.0,2.0,,,1.0,2.0,3.0,,2.0,1.0,2.0,,2.0,,,1.0,1.0,,4.0,1.0,2.0,2.0,,,4.0,,1.0,2.0,1.0,,,,1.0,0.5,,0.5,0.5,0.18181818181818182,,0.1111111111111111,0.125,0.1111111111111111,,,,,,,,,0.18181818181818182,0.5,0.5,1.0,,,0.25,0.5,0.5,25.2,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,True,,,,,,,,,,,,,
203141,1610612751,Mirza Teletovic,Mirza Teletovic,203141,BKN,7033.0,117.0,239.0,242.0,481.0,-48.0,141.0,155.0,28.0,4.0,7.0,,1.0,3.0,5.0,3.0,6.0,3.0,9.0,16.0,2.0,44.0,256.0,1.0,3.0,2.0,4.0,8.0,13.0,2.0,33.0,10.0,8.0,,3.0,3.0,2.0,5.0,10.0,18.0,6.0,24.0,,2.0,1.0,7.0,5.0,5.0,8.0,2.0,1.0,2.0,,,1.0,2.0,,2.0,1.0,33.0,141.0,1.0,0.5555555555555556,0.5555555555555556,0.5625,0.3333333333333333,0.6153846153846154,0.5526315789473685,0.25,0.7045454545454546,0.5641025641025641,0.4,0.717391304347826,0.1875,0.42857142857142855,,16.91176470588235,0.2857142857142857,0.15384615384615385,0.025,0.16129032258064516,0.08823529411764706,0.15625,0.043859649122807015,0.0625,,0.04,0.07407407407407407,0.14814814814814814,,0.5,0.18421052631578946,0.5714285714285714,1.0,0.5,0.15789473684210525,0.5,0.5,0.6666666666666666,0.07894736842105263,0.25,,,0.22727272727272727,0.6,0.7631578947368421,0.5245131578947368,0.5006,0.5011954545454546,,,0.09090909090909091,0.75,7.393750000000002,0.5899581589958159,2.0,1.0,4.0,7.0,18.0,,1.0,5.0,9.0,8.0,22.0,,1.0,5.0,9.0,24.0,,18.0,7.0,4.0,2.0,6.0,1.0,1.0,4.0,,,14.0,3.0,2.0,2.0,,,5.0,2.0,1.0,,2.0,,,2.0,1.0,0.36363636363636365,,0.5555555555555556,0.36363636363636365,0.5789473684210527,,0.23076923076923078,,0.29411764705882354,0.14285714285714285,0.6666666666666666,0.6666666666666666,0.5,0.10526315789473684,0.25,0.25,1.0,0.47368421052631576,0.3888888888888889,0.3888888888888889,1.0,0.25,,0.4090909090909091,0.5555555555555556,0.3888888888888889,24.836363636363636,,,0.25,,,,,,0.2222222222222222,1.0,,,,,,,1.0,1.0,1.0,1.0,0.07142857142857142,,,,,True,,,,,,,,,,,,,
