EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,Fg2aBlocked,OffThreePtRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,TsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,AtRimFrequency,ShortMidRangeFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGA,FG3A,NonHeaveArc3FGA,Offensive Fouls Drawn,FG3APct,Arc3Frequency,Avg3ptShotDistance,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceArc3Frequency,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,FG2M,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,LongMidRangeFGA,DefAtRimReboundPct,DefLongMidRangeReboundPct,LongMidRangeFrequency,AtRimAssists,FTDefRebounds,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,LongMidRangeFGM,SecondChanceFtPoints,DeadBallTurnovers,Travels,PenaltyTurnovers,OffShortMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyArc3FGA,PenaltyFG3A,HeaveAttempts,PenaltyArc3Frequency,OffLongMidRangeReboundPct,on,ShortMidRangeFGM,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,FTOffRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,BlockingFouls,Charge Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffFTReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFG3M,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Fg3aBlocked,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedCorner3,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3PctAssisted,HeaveMakes
101138,1610612738,Brandon Bass,Brandon Bass,101138,BOS,629.0,10,1.0,20,21,15.0,11.0,6.0,41,2.0,2.0,1.0,3.0,2.0,2.0,16.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,15.0,0.25,0.25,0.3333333333333333,0.5,15.384615384615383,0.25,0.0714285714285714,0.25,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.4204,0.4204,0.25,0.25,1.0,6.2,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,60.0,1,-2.0,1,2,,,1.0,3,,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,33.333333333333336,,,,,,,1.0,0.5142,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1891,1610612738,Jason Terry,Jason Terry,1891,BOS,60.0,1,-2.0,1,2,,,1.0,3,,,,,,,2.0,,,,,,,,,,,,,,,,,,,66.66666666666667,,,,,,,1.0,0.51495,,,,,,,2.0,2.0,2.0,,1.0,1.0,26.6,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202363,1610612738,Jarvis Varnado,Jarvis Varnado,202363,BOS,1084.0,18,-1.0,32,34,19.0,24.0,7.0,66,3.0,2.0,1.0,4.0,2.0,6.0,26.0,3.0,2.0,6.0,1.0,,1.0,3.0,1.0,1.0,2.0,4.0,1.0,6.0,19.0,0.5,0.6,0.25,0.3333333333333333,17.94871794871795,,0.05,,0.75,0.25,0.6666666666666666,0.75,0.59145,0.5847666666666667,0.2,0.2,1.0,4.375,0.59375,,,,,,,,,,,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,1.0,1.0,0.1111111111111111,0.0666666666666666,0.25,0.1538461538461538,0.1666666666666666,0.3333333333333333,0.25,0.6666666666666666,1.0,0.5,1.0,1.0,1.0,0.6839,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203126,1610612738,Kris Joseph,Kris Joseph,203126,BOS,774.0,13,-4.0,21,23,8.0,13.0,4.0,44,2.0,2.0,1.0,5.0,1.0,5.0,19.0,4.0,,4.0,,,,3.0,,,1.0,2.0,1.0,4.0,8.0,0.3125,0.5,,,32.0,,,,0.2857142857142857,0.1428571428571428,0.5,0.5714285714285714,0.4684857142857143,0.4493,0.125,0.1666666666666666,0.8,10.080000000000002,0.3809523809523809,2.0,2.0,2.0,,0.2857142857142857,0.2857142857142857,25.75,,,,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,,,,,,,1.0,2.0,3.0,,,,,,,,0.5,0.5,0.4,1.0,0.5,0.2857142857142857,1.0,0.5,1.0,,0.2857142857142857,,0.25,0.2727272727272727,,,0.25,1.0,1.0,0.5,1.0,1.0,1.0,0.4582,0.4,2.0,0.5,0.3333333333333333,0.2857142857142857,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201145,1610612738,Jeff Green,Jeff Green,201145,BOS,962.0,16,-1.0,30,30,18.0,22.0,5.0,60,,,,2.0,,,24.0,,,,,,,3.0,,,,,,,18.0,,,,,8.823529411764705,,,,,,,,0.3939,,,,,17.799999999999997,0.6,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,2.0,,,1.0,3.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,1.0,0.1111111111111111,,,0.0769230769230769,,,,,,,,,,0.3946,,2.0,0.3333333333333333,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201584,1610612738,Courtney Lee,Courtney Lee,201584,BOS,1024.0,17,1.0,31,32,19.0,24.0,6.0,63,2.0,1.0,2.0,6.0,2.0,8.0,24.0,3.0,,4.0,,,1.0,3.0,1.0,1.0,3.0,2.0,1.0,4.0,19.0,0.5714285714285714,0.6666666666666666,,,22.22222222222222,,0.0588235294117647,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.45225,0.4726999999999999,0.1428571428571428,0.1428571428571428,0.5,9.7,0.6129032258064516,,,,,,,,,,,1.0,,1.0,,3.0,1.0,2.0,4.0,2.0,4.0,2.0,,1.0,1.0,,2.0,1.0,1.0,1.0,2.0,,,1.0,,,,,0.6666666666666666,0.6666666666666666,0.5,0.5,0.6666666666666666,0.5,0.5,0.6666666666666666,0.6666666666666666,,0.1111111111111111,0.0666666666666666,0.25,0.1538461538461538,,,0.25,0.5,0.5,1.0,0.5,,,0.5055,0.5,2.0,0.3333333333333333,,0.3333333333333333,1.0,,,,2.0,2.0,1.0,1.0,1.0,0.2,1.0,1.0,0.5,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2571,1610612738,Leandro Barbosa,Leandro Barbosa,2571,BOS,310.0,5,3.0,11,11,11.0,11.0,3.0,22,4.0,4.0,,4.0,,4.0,7.0,4.0,,4.0,1.0,,,,1.0,1.0,,,,4.0,11.0,0.4,0.4,0.25,0.25,42.85714285714285,,,,0.8,,0.8,1.0,0.586025,0.586025,,,1.0,1.85,1.0,1.0,1.0,,,0.2,0.2,63.1,,,,2.0,,,2.0,2.0,,,,2.0,2.0,2.0,,1.0,1.0,,2.0,,,,,1.0,1.0,1.0,,1.0,,,0.5,0.5,0.5,,0.5,0.4,,0.4,,1.0,,,,,,,,0.5,0.6666666666666666,0.5,,,0.5,,,,,,,1.0,,1.0,,,,,,1.0,,,,,1.0,1.0,1.0,0.2,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200765,1610612738,Rajon Rondo,Rajon Rondo,200765,BOS,62.0,1,2.0,1,2,1.0,2.0,1.0,3,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203096,1610612738,Jared Sullinger,Jared Sullinger,203096,BOS,219.0,4,-2.0,5,6,1.0,6.0,1.0,11,,,,,,,6.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,2.0,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
