EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,Arc3FGA,FG3M,FG3A,SecondChanceFtPoints,PenaltyFtPoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,Arc3Assists,ShortMidRangeAssists,FTOffRebounds,LostBallTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,Offensive Fouls,BlockingFoulsDrawn,NonShootingFoulsDrawn,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,ShortMidRangePctBlocked,OffFTReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimPctAssisted,Avg3ptShotDistance,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,NonHeaveArc3FGM,Fg3aBlocked,BlockingFouls,Technical Free Throw Trips,PenaltyFg3Pct,FG3APctBlocked,Corner3PctBlocked,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFg3Pct,LongMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveAttempts,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,BlockedCorner3,on,3pt And 1 Free Throw Trips,Clear Path Fouls
201274,1610612737,Ivan Johnson,Ivan Johnson,201274,ATL,21508.0,358,34,683,697,171.0,171.0,70.0,1380,51.0,77.0,11.0,14.0,11.0,14.0,7.0,15.0,11.0,30.0,69.0,122.0,31.0,169.0,688,13.0,18.0,35.0,14.0,26.0,36.0,94.0,44.0,14.0,13.0,11.0,7.0,18.0,2.0,8.0,3.0,43.0,5.0,14.0,23.0,45.0,6.0,74.0,20.0,94.0,2.0,16.0,10.0,6.0,10.0,5.0,7.0,13.0,2.0,2.0,23.0,18.0,43.0,2.0,46.0,3.0,1.0,50.0,8.0,27.0,7.0,3.0,3.0,7.0,3.0,,36.0,168.0,5.0,0.6811594202898551,0.7580645161290323,0.5655737704918032,0.7222222222222222,0.5384615384615384,0.5476190476190477,0.7222222222222222,0.4827586206896552,0.5748299319727891,0.7608695652173914,0.5142857142857142,0.10655737704918032,0.15584415584415584,22.486772486772487,0.43478260869565216,0.375,0.18442622950819673,0.07106598984771574,0.21296296296296297,0.04854368932038835,0.19318181818181818,0.06333333333333334,0.1346153846153846,0.04938271604938271,0.21176470588235294,0.27419354838709675,0.10309278350515463,0.22857142857142856,0.18421052631578946,0.047619047619047616,0.42857142857142855,0.6111111111111112,0.6623376623376623,0.7846153846153846,0.6470588235294118,0.11904761904761904,0.4666666666666667,0.5,0.5714285714285714,0.23809523809523808,0.36666666666666664,0.36666666666666664,0.9090909090909091,0.7777777777777778,0.7857142857142857,0.4827586206896552,0.7857142857142857,0.6428571428571429,0.5595951612903224,0.5540533333333333,0.5300888888888889,0.18620689655172415,0.19148936170212766,0.20710059171597633,0.21301775147928995,6.196721311475409,0.25036603221083453,,,4.0,,4.0,9.0,8.0,,,3.0,5.0,,1.0,3.0,,3.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,,1.0,2.0,,,,0.031746031746031744,0.06666666666666667,0.03225806451612903,0.02857142857142857,0.06666666666666667,0.045454545454545456,,,,,0.031746031746031744,0.2727272727272727,36.099999999999994,,,,,,3.0,,,3.0,,,3.0,,,,,,,,,,,0.10344827586206896,,,,,,,,,,,,,,1.0,4.0,,,,,,,True,,
202714,1610612737,Shelvin Mack,Shelvin Mack,202714,ATL,1124.0,19,4,35,37,17.0,23.0,1.0,72,,,,,,,,,,,,,,3.0,36,,,,,,3.0,,,,,1.0,,1.0,,1.0,,2.0,,,1.0,1.0,,2.0,,2.0,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,3.0,17.0,,,,,,,0.5,,1.5,0.5,,1.5,,,11.11111111111111,1.0,,0.06666666666666667,,0.25,,0.10526315789473684,,,,,,0.1111111111111111,0.25,,,,,,,,,,,,,,,,,,,,1.0,0.5621999999999999,,0.58635,,,,1.0,,0.4857142857142857,1.0,2.0,1.0,1.0,3.0,,,3.0,,1.0,,,,1.0,,,1.0,,,,,,,,,,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,,0.6666666666666666,0.5,0.5,1.0,0.3333333333333333,,24.0,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,
203118,1610612737,Mike Scott,Mike Scott,203118,ATL,1867.0,31,-23,60,63,19.0,19.0,8.0,123,1.0,4.0,,1.0,,1.0,,3.0,,2.0,1.0,9.0,4.0,6.0,75,,3.0,2.0,,3.0,,2.0,,,,,,,,,,,2.0,3.0,1.0,2.0,1.0,4.0,5.0,9.0,2.0,,,,3.0,,2.0,2.0,1.0,1.0,5.0,2.0,3.0,,3.0,,1.0,4.0,,2.0,,,,,,,,19.0,,1.0,1.0,0.1111111111111111,,,0.1111111111111111,,,0.2727272727272727,0.25,,,,22.857142857142858,0.6,0.3333333333333333,0.10526315789473684,0.10714285714285714,0.125,0.4,0.1111111111111111,0.15151515151515152,0.16666666666666666,0.3333333333333333,0.2857142857142857,,,,0.25,0.25,,0.4444444444444444,0.25,0.25,1.0,0.3333333333333333,,,,0.2222222222222222,,,,0.3333333333333333,,0.3333333333333333,,0.4444444444444444,0.5037333333333334,0.43074999999999997,0.5018666666666667,0.18181818181818182,0.18181818181818182,0.3333333333333333,,6.044444444444443,0.31666666666666665,,,,,,2.0,,,,,,,,1.0,,2.0,2.0,,,,,,,,,,,,,,,,0.1111111111111111,0.07692307692307693,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
101150,1610612737,Lou Williams,Lou Williams,101150,ATL,17644.0,294,16,554,564,166.0,140.0,57.0,1118,15.0,23.0,3.0,3.0,2.0,6.0,9.0,21.0,11.0,30.0,35.0,74.0,39.0,154.0,583,4.0,7.0,13.0,4.0,16.0,46.0,22.0,48.0,2.0,5.0,24.0,15.0,39.0,4.0,9.0,11.0,93.0,,2.0,6.0,10.0,,16.0,3.0,19.0,1.0,17.0,11.0,6.0,11.0,3.0,9.0,6.0,2.0,1.0,17.0,6.0,17.0,,38.0,,3.0,44.0,2.0,13.0,1.0,,,1.0,1.0,,40.0,162.0,2.0,0.3142857142857143,0.3235294117647059,0.47297297297297297,0.5714285714285714,0.25,0.4713114754098361,0.55,0.27380952380952384,0.5390070921985816,0.5909090909090909,0.42452830188679247,0.06756756756756757,0.08695652173913043,25.5663430420712,0.6470588235294118,,0.05291005291005291,0.012738853503184714,0.0759493670886076,,0.05970149253731343,0.008695652173913044,,,0.04838709677419355,,0.0875,0.0625,0.13333333333333333,0.015873015873015872,1.0,0.1885245901639344,0.6521739130434783,0.7142857142857143,0.4,0.1721311475409836,0.42857142857142855,0.47368421052631576,,0.2459016393442623,0.36666666666666664,0.3793103448275862,0.45454545454545453,0.3,1.0,0.14285714285714285,0.3333333333333333,0.5819672131147541,0.4932140495867769,0.47596249999999996,0.49144999999999994,0.1111111111111111,0.15294117647058825,0.08441558441558442,0.2987012987012987,11.01081081081081,0.2996389891696751,6.0,8.0,40.0,15.0,48.0,2.0,23.0,30.0,15.0,39.0,11.0,4.0,1.0,2.0,,,2.0,,,,6.0,1.0,,,2.0,3.0,0.6666666666666666,0.3125,0.3191489361702128,0.39344262295081966,0.09523809523809523,0.043478260869565216,0.024390243902439025,0.01639344262295082,,0.06557377049180328,0.75,0.75,1.0,0.32786885245901637,0.3333333333333333,25.660416666666674,,1.0,2.0,9.0,4.0,24.0,3.0,5.0,26.0,9.0,,1.0,2.0,0.19230769230769232,,,0.225,0.225,0.4444444444444444,,0.047619047619047616,0.5,0.5714285714285714,0.16666666666666666,0.23076923076923078,,1.0,3.0,1.0,0.3333333333333333,0.03333333333333333,,,0.3,0.3333333333333333,,1.0,1.0,2.0,,0.04,,,,True,,
2585,1610612737,Zaza Pachulia,Zaza Pachulia,2585,ATL,23153.0,386,35,706,730,188.0,151.0,92.0,1436,30.0,53.0,10.0,18.0,6.0,12.0,6.0,18.0,5.0,11.0,41.0,82.0,30.0,112.0,756,12.0,22.0,32.0,7.0,15.0,28.0,54.0,28.0,18.0,15.0,22.0,11.0,33.0,3.0,17.0,5.0,77.0,17.0,34.0,16.0,44.0,5.0,65.0,54.0,119.0,4.0,10.0,4.0,6.0,10.0,1.0,5.0,14.0,,2.0,24.0,23.0,47.0,8.0,38.0,7.0,1.0,41.0,5.0,19.0,5.0,4.0,1.0,5.0,5.0,1.0,28.0,187.0,4.0,0.6585365853658537,0.84375,0.5,0.5454545454545454,0.4666666666666667,0.4880952380952381,0.5454545454545454,0.4117647058823529,0.5490196078431373,0.6153846153846154,0.56,0.18292682926829268,0.16981132075471697,15.479115479115478,0.4166666666666667,0.25,0.18333333333333332,0.1596244131455399,0.14953271028037382,0.1574074074074074,0.1729106628242075,0.1588785046728972,0.16,0.14634146341463414,0.15789473684210525,0.20689655172413793,0.18867924528301888,0.15384615384615385,0.13793103448275862,0.15384615384615385,1.0,0.6309523809523809,0.5660377358490566,0.6818181818181818,0.6,0.21428571428571427,0.3333333333333333,0.5,0.6666666666666666,0.13095238095238096,0.45454545454545453,0.45454545454545453,1.0,0.8181818181818182,0.5555555555555556,0.7058823529411765,0.5,0.6547619047619048,0.5285317073170732,0.5709421052631578,0.57846,0.19387755102040816,0.19791666666666666,0.2857142857142857,0.25,5.081707317073171,0.26628895184135976,,,2.0,,2.0,8.0,14.0,,,,8.0,,3.0,5.0,,2.0,6.0,1.0,8.0,,4.0,,,,,4.0,,,,0.023809523809523808,0.3333333333333333,0.0967741935483871,0.19047619047619047,0.13333333333333333,0.19230769230769232,,,,,0.023809523809523808,0.1,54.05,,,,,,2.0,,,2.0,,,,,,,,,,,,,,0.11764705882352941,,,,,,,,,,,,,,2.0,,,,,,,,True,,
201627,1610612737,Anthony Morrow,Anthony Morrow,201627,ATL,6094.0,102,-3,186,184,41.0,33.0,17.0,370,1.0,1.0,,,,,4.0,10.0,5.0,8.0,10.0,19.0,4.0,42.0,205,1.0,3.0,3.0,3.0,5.0,9.0,14.0,6.0,,1.0,1.0,,1.0,,,1.0,2.0,,1.0,1.0,1.0,1.0,3.0,1.0,4.0,,4.0,2.0,2.0,2.0,,1.0,,,,2.0,4.0,12.0,2.0,5.0,,,5.0,,1.0,1.0,1.0,,1.0,,,9.0,41.0,3.0,0.7,0.7,0.5263157894736842,0.3333333333333333,0.6,0.6333333333333333,0.25,0.5,0.65625,0.3,0.6428571428571429,0.05263157894736842,,16.346153846153847,1.0,0.16666666666666666,0.0196078431372549,0.01639344262295082,0.045454545454545456,,0.0273972602739726,0.012345679012345678,0.043478260869565216,,,,0.05555555555555555,0.058823529411764705,,,,0.03333333333333333,1.0,1.0,,0.3333333333333333,0.4,0.4,0.5,0.26666666666666666,0.625,0.7142857142857143,1.0,,,,,0.4,0.4859483333333333,0.4475833333333333,0.45770833333333333,0.0625,0.05,0.07142857142857142,0.21428571428571427,13.178947368421053,0.22043010752688172,4.0,7.0,4.0,6.0,11.0,1.0,3.0,18.0,,4.0,,,,1.0,,,,,,,,,,,,,1.0,0.5454545454545454,0.5454545454545454,0.36666666666666664,,,,,,0.23333333333333334,0.5714285714285714,0.5714285714285714,1.0,0.13333333333333333,,23.99090909090909,,,1.0,2.0,,,1.0,,1.0,2.0,,,,,,,0.5,0.5,1.0,,0.16666666666666666,,,,0.5,,,1.0,,,0.125,,,0.25,,,,,1.0,,0.08333333333333333,,,,True,,
2457,1610612737,Jannero Pargo,Jannero Pargo,2457,ATL,1146.0,19,-1,32,35,8.0,8.0,4.0,67,,,,,,,,,1.0,3.0,1.0,3.0,,2.0,30,,,,1.0,2.0,2.0,,2.0,,,2.0,1.0,3.0,1.0,1.0,,7.0,1.0,,2.0,1.0,,3.0,1.0,4.0,,,,,1.0,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,2.0,8.0,,,,0.3333333333333333,,0.5,0.16666666666666666,,0.5,0.16666666666666666,,0.5,,,18.42105263157895,1.0,,0.0625,,0.4,0.09090909090909091,0.14285714285714285,0.05,,0.125,0.25,,,0.5,0.3333333333333333,,,,,,,,,,,0.5,0.3333333333333333,0.3333333333333333,,,,,,0.5,0.432475,,0.296,,,,1.0,18.433333333333334,0.25,,2.0,1.0,,3.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,0.5,,,,,,0.3333333333333333,,,,0.16666666666666666,,24.03333333333333,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,
202719,1610612737,Jeremy Tyler,Jeremy Tyler,202719,ATL,116.0,2,-7,3,4,,,,7,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
101130,1610612737,Johan Petro,Johan Petro,101130,ATL,14245.0,237,-116,471,470,139.0,136.0,49.0,941,16.0,28.0,5.0,14.0,4.0,4.0,6.0,21.0,6.0,25.0,28.0,74.0,8.0,67.0,559,7.0,18.0,15.0,7.0,21.0,19.0,48.0,8.0,8.0,3.0,8.0,3.0,11.0,1.0,5.0,1.0,25.0,5.0,20.0,11.0,36.0,7.0,54.0,25.0,79.0,2.0,6.0,3.0,3.0,7.0,1.0,6.0,10.0,2.0,,17.0,21.0,35.0,1.0,12.0,2.0,,9.0,2.0,5.0,6.0,4.0,2.0,6.0,3.0,3.0,19.0,139.0,4.0,0.8571428571428571,1.0,0.3783783783783784,0.3888888888888889,0.3333333333333333,0.3782051282051282,0.3684210526315789,0.3541666666666667,0.40853658536585363,0.39473684210526316,0.3958333333333333,0.04054054054054054,0.07142857142857142,18.666666666666668,0.4117647058823529,0.5384615384615384,0.22641509433962265,0.12345679012345678,0.22916666666666666,0.08064516129032258,0.22705314009661837,0.11160714285714286,0.1509433962264151,0.044444444444444446,0.2692307692307692,0.22448979591836735,0.1896551724137931,0.21621621621621623,0.2727272727272727,0.044444444444444446,0.5,0.358974358974359,0.5714285714285714,0.6153846153846154,0.8125,0.2692307692307692,0.2857142857142857,0.3,0.8333333333333334,0.32051282051282054,0.24,0.24,1.0,0.7368421052631579,0.35714285714285715,0.16666666666666666,1.0,0.41025641025641024,0.49063961038961046,0.5842928571428571,0.4472354166666667,0.06172839506172839,0.06493506493506493,0.22388059701492538,0.2835820895522388,8.755405405405405,0.2951167728237792,,,4.0,1.0,4.0,1.0,2.0,3.0,,4.0,2.0,2.0,,1.0,,1.0,5.0,,4.0,,1.0,,1.0,,,,1.0,0.25,0.25,0.05128205128205128,0.047619047619047616,,0.10526315789473684,0.11267605633802817,0.17647058823529413,,,,,0.05128205128205128,0.4,28.325,,,,1.0,1.0,3.0,1.0,1.0,3.0,1.0,,,,0.3333333333333333,,,0.25,0.25,1.0,,,,0.125,0.3333333333333333,0.25,,,1.0,,,,,,0.05263157894736842,,,,2.0,,,,,,,False,,
101150,1610612737,Lou Williams,Lou Williams,101150,ATL,49500.0,825,-11,1562,1554,370.0,384.0,190.0,3116,39.0,62.0,5.0,6.0,13.0,18.0,19.0,50.0,22.0,61.0,80.0,173.0,66.0,397.0,1633,8.0,14.0,25.0,21.0,45.0,94.0,48.0,112.0,2.0,17.0,76.0,24.0,100.0,9.0,36.0,33.0,224.0,2.0,3.0,16.0,38.0,2.0,56.0,5.0,61.0,1.0,27.0,19.0,8.0,40.0,10.0,29.0,17.0,2.0,1.0,57.0,15.0,38.0,3.0,67.0,1.0,5.0,77.0,5.0,32.0,7.0,4.0,3.0,9.0,6.0,,94.0,365.0,6.0,0.3,0.3037974683544304,0.4624277456647399,0.5714285714285714,0.4666666666666667,0.5155763239875389,0.5,0.4482758620689655,0.556497175141243,0.5208333333333334,0.4895833333333333,0.09826589595375723,0.12903225806451613,23.089887640449437,0.7017543859649122,0.046511627906976744,0.06810035842293907,0.005825242718446602,0.08421052631578947,0.007874015748031496,0.07219251336898395,0.006501950585175552,0.006211180124223602,0.005555555555555556,0.05263157894736842,0.050359712230215826,0.09523809523809523,0.09655172413793103,0.044444444444444446,0.006172839506172839,0.6666666666666666,0.19314641744548286,0.6290322580645161,0.7222222222222222,0.48717948717948717,0.1557632398753894,0.38,0.4222222222222222,0.15789473684210525,0.19003115264797507,0.36065573770491804,0.38596491228070173,0.09090909090909091,0.2727272727272727,0.8333333333333334,0.20689655172413793,0.7222222222222222,0.6542056074766355,0.5085094043887148,0.5209475000000001,0.48922058823529396,0.09714285714285714,0.16,0.06297229219143577,0.2367758186397985,9.995375722543352,0.23687580025608196,19.0,45.0,103.0,57.0,148.0,3.0,16.0,117.0,54.0,103.0,15.0,7.0,,11.0,1.0,5.0,10.0,,2.0,4.0,4.0,,,,,4.0,0.6842105263157895,0.38513513513513514,0.38513513513513514,0.46105919003115264,0.1,,0.013513513513513514,,0.013513513513513514,0.14018691588785046,0.4222222222222222,0.4318181818181818,0.8947368421052632,0.32087227414330216,0.4,25.234459459459465,5.0,4.0,10.0,38.0,8.0,32.0,8.0,12.0,42.0,38.0,1.0,,4.0,0.2857142857142857,0.006756756756756757,0.022222222222222223,0.36893203883495146,0.36893203883495146,0.5789473684210527,0.22727272727272727,0.11494252873563218,0.4,0.367816091954023,0.25,0.36893203883495146,1.0,1.0,3.0,2.0,0.25,0.06557377049180328,0.2,,0.13636363636363635,0.3333333333333333,1.0,,4.0,2.0,,0.013333333333333334,2.0,2.0,,False,,
201229,1610612737,Anthony Tolliver,Anthony Tolliver,201229,ATL,39529.0,659,-57,1284,1289,352.0,347.0,128.0,2573,11.0,22.0,3.0,6.0,3.0,4.0,3.0,9.0,8.0,22.0,22.0,53.0,27.0,158.0,1339,5.0,9.0,20.0,8.0,13.0,39.0,38.0,6.0,4.0,6.0,16.0,3.0,19.0,1.0,8.0,7.0,41.0,11.0,8.0,27.0,48.0,10.0,85.0,21.0,106.0,1.0,10.0,7.0,3.0,13.0,1.0,12.0,9.0,1.0,1.0,22.0,30.0,50.0,7.0,30.0,1.0,2.0,33.0,2.0,13.0,6.0,5.0,,6.0,4.0,,39.0,350.0,4.0,0.8636363636363636,0.95,0.41509433962264153,0.5555555555555556,0.6153846153846154,0.4781021897810219,0.6153846153846154,0.44285714285714284,0.5197368421052632,0.6666666666666666,0.5,0.11320754716981132,0.22727272727272727,12.201963534361852,0.5909090909090909,0.25,0.10835214446952596,0.020151133501259445,0.16770186335403728,0.05472636815920398,0.12417218543046357,0.03177257525083612,0.0196078431372549,0.047619047619047616,0.10967741935483871,0.11607142857142858,0.10227272727272728,0.1724137931034483,0.15555555555555556,0.0125,0.6666666666666666,0.16058394160583941,0.5,0.6470588235294118,0.8181818181818182,0.06569343065693431,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.16058394160583941,0.36363636363636365,0.38095238095238093,1.0,0.46153846153846156,0.5,0.11428571428571428,0.75,0.7737226277372263,0.5365667883211679,0.5280944444444444,0.5077685714285713,0.09395973154362416,0.203125,0.12658227848101267,0.2468354430379747,9.973584905660378,0.27414330218068533,15.0,41.0,43.0,29.0,84.0,4.0,8.0,87.0,,43.0,2.0,1.0,2.0,1.0,3.0,4.0,6.0,1.0,1.0,1.0,3.0,1.0,2.0,,,3.0,1.0,0.34523809523809523,0.34523809523809523,0.6131386861313869,,0.05555555555555555,0.01639344262295082,0.023121387283236993,0.07407407407407407,0.29927007299270075,0.36585365853658536,0.36585365853658536,1.0,0.31386861313868614,0.3333333333333333,24.558333333333334,3.0,3.0,11.0,14.0,2.0,11.0,4.0,5.0,22.0,14.0,,,,0.22727272727272727,,,0.32558139534883723,0.32558139534883723,1.0,0.23076923076923078,0.3142857142857143,0.2727272727272727,0.3142857142857143,0.18181818181818182,0.32558139534883723,2.0,,1.0,2.0,0.5,0.045454545454545456,0.6666666666666666,1.0,0.07692307692307693,,,,6.0,1.0,,0.011764705882352941,,,,False,,
201274,1610612737,Ivan Johnson,Ivan Johnson,201274,ATL,40579.0,676,-56,1305,1315,271.0,367.0,151.0,2620,75.0,116.0,21.0,27.0,19.0,22.0,12.0,37.0,28.0,68.0,115.0,221.0,50.0,283.0,1368,22.0,33.0,48.0,21.0,35.0,61.0,148.0,82.0,32.0,31.0,20.0,8.0,28.0,1.0,13.0,6.0,64.0,8.0,46.0,24.0,78.0,14.0,116.0,56.0,172.0,6.0,40.0,22.0,18.0,25.0,7.0,16.0,23.0,8.0,1.0,48.0,44.0,88.0,2.0,92.0,11.0,9.0,81.0,10.0,39.0,7.0,6.0,1.0,7.0,5.0,1.0,61.0,271.0,7.0,0.6434782608695652,0.7474747474747475,0.5203619909502263,0.6666666666666666,0.6,0.5065217391304347,0.6666666666666666,0.5487804878048781,0.5319548872180451,0.6857142857142857,0.5865384615384616,0.14027149321266968,0.1810344827586207,21.091644204851754,0.5208333333333334,0.358974358974359,0.19164619164619165,0.1013215859030837,0.13636363636363635,0.05161290322580645,0.17495711835334476,0.08866995073891626,0.09375,0.04918032786885246,0.1323529411764706,0.16822429906542055,0.25609756097560976,0.12,0.17647058823529413,0.07792207792207792,0.7142857142857143,0.5043478260869565,0.646551724137931,0.7894736842105263,0.5466666666666666,0.1608695652173913,0.32432432432432434,0.41379310344827586,0.5,0.2956521739130435,0.4117647058823529,0.42424242424242425,0.9642857142857143,0.8181818181818182,0.7777777777777778,0.5365853658536586,0.8636363636363636,0.5434782608695652,0.517884,0.5990233333333334,0.5436216216216216,0.15057915057915058,0.156,0.1696113074204947,0.21554770318021202,7.904072398190049,0.20766283524904214,,1.0,8.0,1.0,9.0,4.0,16.0,3.0,,4.0,7.0,1.0,2.0,9.0,1.0,6.0,7.0,2.0,2.0,1.0,7.0,,,,1.0,5.0,1.0,0.1111111111111111,0.2,0.0391304347826087,0.21621621621621623,0.047619047619047616,0.14666666666666667,0.06818181818181818,0.06060606060606061,0.004347826086956522,,,,0.034782608695652174,0.047619047619047616,43.37777777777777,,,,1.0,1.0,6.0,,1.0,6.0,1.0,1.0,5.0,,0.16666666666666666,0.1111111111111111,,0.125,0.14285714285714285,1.0,,,,0.14634146341463414,0.16666666666666666,0.25,,,,,,0.029411764705882353,,,,,,4.0,12.0,,0.125,,,,,False,,
