EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,PenaltyFtPoints,PtsPutbacks,OffThreePtRebounds,FTOffRebounds,StepOutOfBoundsTurnovers,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,NonShootingFoulsDrawn,3SecondViolations,NonShootingPenaltyNonTakeFoulsDrawn,OffFTReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,BlockingFouls,Charge Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,Defensive 3 Seconds Violations,LongMidRangePctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3FGA,HeaveMakes,HeaveAttempts,Clear Path Fouls,BlockingFoulsDrawn,BlockedLongMidRange,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,DefensiveGoaltends,OffensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,on,BlockedCorner3
101128,1610612758,Francisco Garcia,Francisco Garcia,101128,SAC,19969.0,333,-54.0,645,645,187,174,73,1290,6,12,2.0,2.0,2.0,2.0,4.0,7.0,26.0,5.0,19.0,3.0,6.0,10.0,33.0,1.0,3.0,2.0,9.0,15,42,15.0,52.0,7.0,82,725,2.0,5.0,1.0,3.0,1.0,8.0,6.0,8.0,5.0,15.0,27.0,26,4.0,42.0,3.0,33.0,10.0,3.0,16.0,5.0,21.0,2.0,3.0,9.0,5.0,2.0,47.0,3.0,4.0,20,1.0,25,3.0,28,1.0,13.0,6.0,7.0,3.0,4.0,2.0,7.0,1.0,1.0,2.0,10.0,1.0,3.0,22.0,28,1.0,5.0,8.0,1.0,2.0,1.0,8.0,3.0,3.0,3.0,5.0,11.0,9.0,27.0,183,1.0,0.8666666666666667,0.8666666666666667,0.9333333333333333,0.28846153846153844,0.3333333333333333,0.3333333333333333,0.28846153846153844,0.35714285714285715,0.4,0.75,0.39893617021276595,0.4375,0.5869565217391305,0.4175257731958763,0.4444444444444444,0.5869565217391305,0.5531914893617021,0.07142857142857142,0.16666666666666666,0.25,14.718019257221458,0.3,0.05555555555555555,0.09852216748768473,0.0136986301369863,0.045454545454545456,0.08247422680412371,0.009316770186335404,0.0273972602739726,0.01694915254237288,0.06153846153846154,0.1111111111111111,0.12121212121212122,0.03225806451612903,0.07692307692307693,0.01639344262295082,0.8181818181818182,0.1276595744680851,0.5,0.6,1.0,0.0425531914893617,0.5,0.6666666666666666,0.2765957446808511,0.2692307692307692,0.2692307692307692,1.0,0.20212765957446807,0.2631578947368421,0.2631578947368421,1.0,0.35106382978723405,0.30303030303030304,0.30303030303030304,0.9,0.25,0.375,0.3333333333333333,1.0,0.08695652173913043,1.0,0.2608695652173913,0.5,0.391304347826087,0.2222222222222222,0.6808510638297872,0.30303030303030304,0.5148005319148937,0.47226666666666667,0.5121608695652173,0.030927835051546393,0.045454545454545456,0.018867924528301886,0.0975609756097561,0.32926829268292684,13.48095238095238,24.815384615384612,0.289922480620155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
101236,1610612758,Chuck Hayes,Chuck Hayes,101236,SAC,25775.0,430,44.0,831,842,265,307,105,1673,19,35,15.0,4.0,8.0,6.0,23.0,,1.0,,,,,,,,,,,25,59,,,9.0,59,874,9.0,17.0,,,3.0,21.0,5.0,14.0,,,13.0,32,18.0,,,,,9.0,24.0,6.0,30.0,3.0,3.0,14.0,4.0,6.0,66.0,28.0,20.0,32,12.0,64,40.0,104,4.0,14.0,6.0,8.0,4.0,2.0,2.0,8.0,1.0,2.0,2.0,12.0,1.0,1.0,30.0,45,6.0,16.0,18.0,,8.0,,4.0,,,3.0,1.0,4.0,4.0,13.0,257,5.0,0.64,0.8888888888888888,,,,,,0.423728813559322,0.5294117647058824,0.35714285714285715,0.423728813559322,0.5294117647058824,0.35714285714285715,0.4338235294117647,0.5,0.40625,,0.15254237288135594,0.2,0.08695652173913043,8.350730688935283,0.3333333333333333,0.46153846153846156,0.12698412698412698,0.0989399293286219,0.15503875968992248,0.13648293963254593,0.09774436090225563,0.11538461538461539,0.11702127659574468,0.08571428571428572,0.15,0.13725490196078433,0.17346938775510204,0.0967741935483871,0.16,1.0,0.5932203389830508,0.5428571428571428,0.6785714285714286,0.5789473684210527,0.3898305084745763,0.2608695652173913,0.2857142857142857,0.01694915254237288,,,,,,,,,,,,0.8823529411764706,,,,0.5714285714285714,0.5,,,,,0.5932203389830508,,0.4788898305084747,0.5274125,0.49163571428571423,0.11940298507462686,0.11940298507462686,,0.3559322033898305,0.22033898305084745,4.542372881355932,,0.31889290012033694,9.0,3.0,14.0,11.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,0.041666666666666664,0.09482758620689655,0.058823529411764705,0.11363636363636363,0.03571428571428571,0.8333333333333334,0.6,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,True,
201574,1610612758,Jason Thompson,Jason Thompson,201574,SAC,87761.0,1463,-160.0,2880,2889,642,683,320,5769,107,170,70.0,20.0,32.0,78.0,168.0,56.0,136.0,,,,,,,,,,,241,474,,,89.0,571,3203,56.0,98.0,,,12.0,124.0,58.0,96.0,,,148.0,326,156.0,,,,,43.0,39.0,13.0,52.0,10.0,3.0,28.0,3.0,8.0,117.0,83.0,77.0,153,21.0,251,106.0,357,22.0,31.0,24.0,7.0,43.0,6.0,25.0,29.0,4.0,18.0,2.0,72.0,4.0,13.0,60.0,145,20.0,122.0,127.0,,58.0,,33.0,,,21.0,12.0,33.0,19.0,148.0,638,12.0,0.6763485477178424,0.8232323232323232,,,,,,0.5084388185654009,0.5714285714285714,0.6041666666666666,0.5084388185654009,0.5714285714285714,0.6041666666666666,0.5356472795497186,0.5794392523364486,0.6379310344827587,,0.09071729957805907,0.15294117647058825,0.08333333333333333,18.51624770079706,0.5972222222222222,0.3230769230769231,0.17,0.08153241650294696,0.20698924731182797,0.18081761006289307,0.07731582786287382,0.13095238095238096,0.09177215189873418,0.18007662835249041,0.18518518518518517,0.14912280701754385,0.1937984496124031,0.23684210526315788,0.11578947368421053,0.5757575757575758,0.35864978902953587,0.6294117647058823,0.7430555555555556,0.5887850467289719,0.35443037974683544,0.4642857142857143,0.5064935064935064,0.2869198312236287,0.4117647058823529,0.42105263157894735,0.9107142857142857,,,,,,,,,0.7142857142857143,,,,0.3333333333333333,0.625,,,,,0.35864978902953587,,0.47301729957805905,0.5216,0.47337291666666687,0.11089866156787763,0.11089866156787763,,0.2171628721541156,0.2591943957968476,8.320464135021094,,0.22291666666666668,39.0,32.0,86.0,23.0,,,1.0,15.0,6.0,10.0,1.0,9.0,,0.06515580736543909,0.0273224043715847,0.07421875,0.041237113402061855,0.6282051282051282,0.5571428571428572,0.07692307692307693,1.0,3.0,11.0,9.0,1.0,0.022058823529411766,,,,,,,,,,,,,,,,,True,
201936,1610612758,Tyreke Evans,Tyreke Evans,201936,SAC,78033.0,1301,-165.0,2579,2579,621,700,280,5158,156,261,28.0,35.0,58.0,17.0,52.0,18.0,62.0,6.0,17.0,2.0,3.0,24.0,72.0,1.0,3.0,3.0,17.0,191,375,30.0,89.0,114.0,586,2890,15.0,36.0,2.0,6.0,3.0,39.0,43.0,83.0,5.0,20.0,149.0,152,230.0,72.0,18.0,67.0,23.0,33.0,98.0,43.0,141.0,26.0,17.0,40.0,22.0,36.0,325.0,27.0,38.0,101,5.0,144,34.0,178,10.0,61.0,39.0,22.0,43.0,11.0,26.0,34.0,2.0,17.0,5.0,77.0,3.0,20.0,31.0,88,3.0,102.0,153.0,1.0,64.0,,15.0,,,5.0,9.0,15.0,10.0,145.0,614,11.0,0.39790575916230364,0.41530054644808745,0.8,0.33707865168539325,0.3333333333333333,0.25,0.3411764705882353,0.5093333333333333,0.4166666666666667,0.5180722891566265,0.5086206896551724,0.42857142857142855,0.49029126213592233,0.5456238361266295,0.4431818181818182,0.573076923076923,0.19181034482758622,0.088,0.08812260536398467,0.17307692307692307,20.998632010943915,0.5584415584415584,0.09803921568627451,0.12672521957340024,0.029572836801752465,0.11764705882352941,0.12410714285714286,0.02800658978583196,0.03170028818443804,0.030534351145038167,0.10043668122270742,0.11284046692607004,0.15755627009646303,0.12663755458515283,0.09574468085106383,0.04926108374384237,0.6666666666666666,0.5625,0.5977011494252874,0.6554621848739496,0.42948717948717946,0.11206896551724138,0.3269230769230769,0.3953488372093023,0.1336206896551724,0.2903225806451613,0.29508196721311475,0.3333333333333333,0.036637931034482756,0.35294117647058826,0.35294117647058826,0.8333333333333334,0.15517241379310345,0.3333333333333333,0.3333333333333333,0.7916666666666666,0.6666666666666666,0.07142857142857142,0.3333333333333333,1.0,0.5631067961165048,0.603448275862069,0.02912621359223301,0.6666666666666666,0.1650485436893204,0.17647058823529413,0.7543103448275862,0.34328358208955223,0.5434368478260869,0.515810294117647,0.529419191919192,0.12284069097888675,0.14814814814814814,,0.06655290102389079,0.25426621160409557,5.458666666666667,26.370786516853933,0.24079100426521907,14.0,48.0,16.0,7.0,,1.0,1.0,1.0,2.0,16.0,,10.0,,0.023255813953488372,0.02631578947368421,0.018867924528301886,0.033707865168539325,0.17647058823529413,0.5,0.2857142857142857,,8.0,1.0,7.0,3.0,0.016129032258064516,1.0,3.0,1.0,4.0,1.0,4.0,1.0,0.07142857142857142,0.3333333333333333,1.0,,,,,,,True,
202738,1610612758,Isaiah Thomas,Isaiah Thomas,202738,SAC,127282.0,2121,-139.0,4198,4197,1101,1170,487,8395,151,237,14.0,47.0,70.0,59.0,168.0,41.0,106.0,27.0,75.0,11.0,20.0,88.0,246.0,6.0,18.0,27.0,80.0,251,511,115.0,321.0,253.0,1100,4618,22.0,38.0,11.0,28.0,16.0,93.0,77.0,145.0,38.0,100.0,390.0,174,328.0,243.0,102.0,242.0,88.0,63.0,229.0,87.0,316.0,68.0,19.0,117.0,41.0,71.0,719.0,19.0,51.0,75,6.0,132,29.0,161,7.0,67.0,43.0,24.0,89.0,17.0,60.0,51.0,10.0,29.0,4.0,140.0,5.0,42.0,51.0,167,5.0,243.0,287.0,21.0,94.0,7.0,2.0,1.0,1.0,1.0,,3.0,1.0,383.0,1088,25.0,0.3466135458167331,0.3493975903614458,0.7043478260869566,0.3582554517133956,0.39285714285714285,0.38,0.3627760252365931,0.4911937377690802,0.5789473684210527,0.5310344827586206,0.5090144230769231,0.5833333333333334,0.5469387755102041,0.5690200210748156,0.6066666666666667,0.625,0.3858173076923077,0.1232876712328767,0.13924050632911392,0.16071428571428573,22.78719397363465,0.6357142857142857,0.05714285714285714,0.05747126436781609,0.013176144244105409,0.09010600706713781,0.06734366648850881,0.014558232931726908,0.007936507936507936,0.0182648401826484,0.043010752688172046,0.033783783783783786,0.08997955010224949,0.08060453400503778,0.11242603550295859,0.017948717948717947,0.3333333333333333,0.2848557692307692,0.6371308016877637,0.7401960784313726,0.37748344370860926,0.20192307692307693,0.35119047619047616,0.41843971631205673,0.12740384615384615,0.3867924528301887,0.39805825242718446,0.4146341463414634,0.09014423076923077,0.36,0.36,0.8518518518518519,0.2956730769230769,0.35772357723577236,0.35772357723577236,0.6590909090909091,0.21212121212121213,0.2727272727272727,0.3333333333333333,0.6666666666666666,0.2857142857142857,0.6714285714285714,0.08163265306122448,0.55,0.32653061224489793,0.3375,0.6706730769230769,0.36363636363636365,0.5161663240628778,0.5237558139534884,0.5026254166666668,0.1113561190738699,0.16206896551724137,0.021406727828746176,0.08454545454545455,0.35454545454545455,7.172211350293543,25.18006230529594,0.2622677465459743,10.0,122.0,4.0,10.0,,4.0,4.0,6.0,11.0,42.0,,35.0,,0.01818181818181818,0.014,0.017543859649122806,0.019867549668874173,0.22033898305084745,0.7142857142857143,0.4,4.0,4.0,5.0,25.0,1.0,0.02830188679245283,5.0,10.0,,4.0,1.0,7.0,1.0,0.15151515151515152,0.5,0.8,1.0,,,,,,True,
201949,1610612758,James Johnson,James Johnson,201949,SAC,22793.0,380,-83.0,738,740,188,192,104,1478,18,45,11.0,4.0,9.0,8.0,27.0,10.0,34.0,1.0,3.0,,1.0,1.0,8.0,1.0,2.0,1.0,3.0,36,106,2.0,11.0,10.0,88,805,8.0,17.0,1.0,2.0,,19.0,8.0,21.0,1.0,4.0,23.0,34,38.0,6.0,,7.0,1.0,16.0,17.0,9.0,26.0,6.0,3.0,7.0,4.0,6.0,61.0,11.0,15.0,25,3.0,43,15.0,58,2.0,21.0,10.0,11.0,11.0,3.0,8.0,19.0,2.0,3.0,8.0,30.0,2.0,7.0,22.0,38,1.0,19.0,19.0,,10.0,,25.0,,,14.0,10.0,25.0,14.0,23.0,187,6.0,0.4722222222222222,0.53125,1.0,0.18181818181818182,0.5,0.25,0.2,0.33962264150943394,0.47058823529411764,0.38095238095238093,0.3333333333333333,0.5,0.38,0.352,0.5,0.4107142857142857,0.09401709401709402,0.1509433962264151,0.24444444444444444,0.18518518518518517,17.803468208092486,0.36666666666666664,0.15,0.11160714285714286,0.03806228373702422,0.14150943396226415,0.12121212121212122,0.03937007874015748,0.05102040816326531,0.023255813953488372,0.08955223880597014,0.1527777777777778,0.09411764705882353,0.078125,0.23809523809523808,0.03278688524590164,0.56,0.38461538461538464,0.4,0.5294117647058824,0.3888888888888889,0.23076923076923078,0.2962962962962963,0.36363636363636365,0.2905982905982906,0.29411764705882354,0.29411764705882354,0.5,0.02564102564102564,0.3333333333333333,0.3333333333333333,1.0,0.06837606837606838,0.125,0.125,1.0,0.5789473684210527,0.10526315789473684,0.5,1.0,0.36,0.4444444444444444,0.04,,0.12,0.3333333333333333,0.47863247863247865,0.14285714285714285,0.48381810344827575,0.4838692307692307,0.49866249999999984,0.08130081300813008,0.08928571428571429,,0.2159090909090909,0.26136363636363635,8.406603773584905,26.41818181818182,0.25474254742547425,6.0,4.0,8.0,4.0,,,1.0,1.0,,2.0,,1.0,,0.043478260869565216,0.0380952380952381,0.046153846153846156,0.037037037037037035,0.625,0.5454545454545454,0.16666666666666666,1.0,1.0,,4.0,,,,,,1.0,,2.0,1.0,,,,,1.0,1.0,,,,True,
201977,1610612758,Marcus Thornton,Marcus Thornton,201977,SAC,37539.0,626,-40.0,1249,1233,448,463,141,2482,31,44,4.0,9.0,9.0,13.0,35.0,11.0,44.0,11.0,29.0,4.0,11.0,45.0,113.0,2.0,5.0,16.0,39.0,55,123,56.0,142.0,30.0,308,1398,8.0,9.0,5.0,9.0,,31.0,18.0,39.0,20.0,50.0,109.0,56,54.0,147.0,21.0,112.0,45.0,5.0,21.0,11.0,32.0,10.0,1.0,17.0,2.0,2.0,75.0,8.0,20.0,18,3.0,41,14.0,55,3.0,22.0,16.0,6.0,14.0,1.0,8.0,6.0,2.0,6.0,,20.0,,6.0,18.0,33,,28.0,34.0,,14.0,1.0,2.0,,,1.0,1.0,2.0,1.0,109.0,447,8.0,0.509090909090909,0.5384615384615384,0.875,0.39436619718309857,0.5555555555555556,0.4,0.3971631205673759,0.44715447154471544,0.8888888888888888,0.46153846153846156,0.5245283018867924,0.8611111111111112,0.5393258426966292,0.55,0.8611111111111112,0.5677083333333334,0.5358490566037736,0.04065040650406504,0.022727272727272728,0.11428571428571428,21.201413427561835,0.7,0.06976744186046512,0.05187319884726225,0.019417475728155338,0.11363636363636363,0.07265774378585087,0.023931623931623933,0.03968253968253968,0.013333333333333334,0.020833333333333332,0.02654867256637168,0.09420289855072464,0.13008130081300814,0.07547169811320754,0.02054794520547945,0.5,0.1660377358490566,0.7045454545454546,0.7209302325581395,0.6774193548387096,0.1320754716981132,0.37142857142857144,0.41935483870967744,0.1660377358490566,0.25,0.25,0.2727272727272727,0.10943396226415095,0.3793103448275862,0.3793103448275862,0.8181818181818182,0.42641509433962266,0.39823008849557523,0.4017857142857143,0.8888888888888888,0.2222222222222222,0.2777777777777778,0.4,0.5,0.10112359550561797,1.0,0.12359550561797752,0.36363636363636365,0.43820224719101125,0.41025641025641024,0.7018867924528301,0.4017857142857143,0.5118238636363636,0.5262384615384615,0.4918551136363636,0.05415162454873646,0.1044776119402985,0.006993006993006993,0.10064935064935066,0.3538961038961039,9.8479674796748,25.134507042253524,0.3586869495596477,4.0,13.0,6.0,6.0,,,,1.0,,3.0,,3.0,,0.03468208092485549,0.007352941176470588,0.037037037037037035,0.02631578947368421,0.3076923076923077,1.0,0.25,,1.0,1.0,3.0,,,3.0,4.0,,1.0,,2.0,,0.2222222222222222,0.75,0.6666666666666666,,1.0,,1.0,0.007042253521126761,0.008849557522123894,True,
202690,1610612758,Jimmer Fredette,Jimmer Fredette,202690,SAC,14171.0,236,31.0,480,471,157,138,65,951,8,19,2.0,2.0,4.0,8.0,23.0,7.0,18.0,1.0,3.0,,1.0,13.0,39.0,1.0,3.0,2.0,11.0,23,60,14.0,42.0,34.0,122,488,4.0,9.0,1.0,3.0,3.0,14.0,7.0,15.0,2.0,12.0,44.0,18,28.0,24.0,18.0,39.0,13.0,6.0,12.0,10.0,22.0,8.0,2.0,6.0,4.0,2.0,54.0,4.0,8.0,11,,19,6.0,25,1.0,10.0,7.0,3.0,5.0,1.0,3.0,5.0,,2.0,2.0,10.0,1.0,3.0,5.0,10,,21.0,37.0,5.0,8.0,1.0,,,,,,,,38.0,154,2.0,0.391304347826087,0.391304347826087,0.5714285714285714,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.38333333333333336,0.4444444444444444,0.4666666666666667,0.43137254901960786,0.4583333333333333,0.37037037037037035,0.5042735042735043,0.5384615384615384,0.5526315789473685,0.4117647058823529,0.1,0.15789473684210525,0.13043478260869565,22.62118491921005,0.5,,0.07236842105263158,0.027210884353741496,0.11428571428571428,0.08558558558558559,0.025423728813559324,0.01818181818181818,0.0425531914893617,0.075,0.04838709677419355,0.1,0.09302325581395349,0.14814814814814814,0.018518518518518517,,0.18627450980392157,0.42105263157894735,0.5,0.25,0.22549019607843138,0.34782608695652173,0.4,0.17647058823529413,0.3888888888888889,0.3888888888888889,0.14285714285714285,0.029411764705882353,0.3333333333333333,0.3333333333333333,1.0,0.38235294117647056,0.3333333333333333,0.34210526315789475,0.5384615384615384,0.16666666666666666,0.25,0.3333333333333333,1.0,0.14814814814814814,0.5,0.037037037037037035,,0.4074074074074074,0.18181818181818182,0.5980392156862745,0.3333333333333333,0.49489705882352913,0.46077142857142855,0.45489999999999997,0.08181818181818182,0.11940298507462686,0.023255813953488372,0.11475409836065574,0.36065573770491804,9.564999999999998,25.326190476190476,0.32708333333333334,1.0,24.0,,2.0,,,,,,7.0,,3.0,,0.02247191011235955,0.022222222222222223,0.029411764705882353,,0.75,0.5,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,1.0,0.023809523809523808,0.02564102564102564,True,
2422,1610612758,John Salmons,John Salmons,2422,SAC,82849.0,1381,-37.0,2736,2733,653,716,299,5469,27,54,3.0,5.0,8.0,23.0,47.0,28.0,89.0,26.0,68.0,5.0,17.0,43.0,104.0,2.0,14.0,15.0,28.0,78,190,69.0,172.0,54.0,417,3001,6.0,12.0,7.0,22.0,7.0,40.0,14.0,29.0,20.0,45.0,117.0,84,72.0,192.0,15.0,104.0,43.0,19.0,104.0,29.0,133.0,17.0,12.0,61.0,22.0,21.0,295.0,10.0,31.0,65,2.0,98,19.0,117,1.0,29.0,17.0,12.0,27.0,10.0,20.0,23.0,6.0,7.0,2.0,50.0,3.0,11.0,52.0,86,2.0,59.0,69.0,,24.0,3.0,18.0,,,7.0,8.0,18.0,7.0,113.0,646,3.0,0.5384615384615384,0.5526315789473685,0.927536231884058,0.4011627906976744,0.3181818181818182,0.4444444444444444,0.4011627906976744,0.4105263157894737,0.5,0.4827586206896552,0.5013812154696132,0.4852941176470588,0.5945945945945946,0.5291878172588832,0.5263157894736842,0.65,0.47513812154696133,0.1,0.18518518518518517,0.1276595744680851,14.364283403429312,0.54,0.037037037037037035,0.07531865585168018,0.01072961373390558,0.08516483516483517,0.07823960880195599,0.014229249011857707,0.008982035928143712,0.01079136690647482,0.056451612903225805,0.06688963210702341,0.0981012658227848,0.09774436090225563,0.05102040816326531,0.0051813471502590676,0.3888888888888889,0.14917127071823205,0.5,0.6136363636363636,0.7037037037037037,0.1298342541436464,0.48936170212765956,0.5609756097560976,0.24585635359116023,0.3146067415730337,0.32558139534883723,0.5714285714285714,0.1878453038674033,0.38235294117647056,0.38235294117647056,0.9615384615384616,0.287292817679558,0.41346153846153844,0.4174757281553398,0.9069767441860465,0.08823529411764706,0.4117647058823529,0.14285714285714285,1.0,0.10810810810810811,0.625,0.22972972972972974,0.29411764705882354,0.3783783783783784,0.5357142857142857,0.6243093922651933,0.41346153846153844,0.5042240331491713,0.528725,0.5133689189189189,0.0703125,0.11374407582938388,0.017341040462427744,0.09592326139088729,0.2805755395683453,11.068421052631582,24.437790697674416,0.23866959064327486,1.0,29.0,4.0,8.0,1.0,1.0,,3.0,3.0,10.0,,8.0,0.013513513513513514,0.024024024024024024,0.0125,0.029535864978902954,0.010416666666666666,0.30434782608695654,0.3333333333333333,,1.0,1.0,1.0,3.0,1.0,0.033707865168539325,5.0,8.0,,,1.0,,3.0,0.23529411764705882,0.625,0.8,2.0,,,1.0,0.005813953488372093,0.009615384615384616,True,
203080,1610612758,Thomas Robinson,Thomas Robinson,203080,SAC,19384.0,323,12.0,629,642,207,192,84,1271,26,54,23.0,6.0,17.0,3.0,17.0,7.0,21.0,,,,,,,,,,,36,92,,,15.0,87,659,13.0,29.0,,,1.0,27.0,9.0,28.0,,,22.0,28,44.0,,,,,11.0,7.0,5.0,12.0,3.0,2.0,6.0,1.0,,29.0,25.0,15.0,38,5.0,58,40.0,98,3.0,12.0,5.0,7.0,8.0,1.0,3.0,13.0,4.0,5.0,3.0,21.0,3.0,3.0,11.0,24,1.0,29.0,23.0,,12.0,,9.0,,,6.0,3.0,9.0,7.0,22.0,204,4.0,0.3888888888888889,0.5384615384615384,,,,,,0.391304347826087,0.4482758620689655,0.32142857142857145,0.391304347826087,0.4482758620689655,0.32142857142857145,0.4264705882352941,0.45,0.36666666666666664,,0.11956521739130435,0.12962962962962962,0.23529411764705882,16.689280868385346,0.38095238095238093,0.23809523809523808,0.1890547263681592,0.11682242990654206,0.16666666666666666,0.18213058419243985,0.13,0.1095890410958904,0.18055555555555555,0.2777777777777778,0.14285714285714285,0.16883116883116883,0.15789473684210525,0.18181818181818182,0.06666666666666667,0.7777777777777778,0.5869565217391305,0.48148148148148145,0.5531914893617021,0.4230769230769231,0.18478260869565216,0.17647058823529413,0.23076923076923078,0.22826086956521738,0.3333333333333333,0.3333333333333333,0.42857142857142855,,,,,,,,,0.7931034482758621,,,,0.6071428571428571,0.35294117647058826,,,,,0.5869565217391305,,0.5080815217391305,0.5684571428571429,0.48672499999999996,0.1188118811881188,0.1188118811881188,,0.3103448275862069,0.25287356321839083,6.228260869565218,,0.32909379968203495,12.0,4.0,20.0,14.0,1.0,,,6.0,1.0,1.0,1.0,1.0,0.07692307692307693,0.16279069767441862,0.057971014492753624,0.1791044776119403,0.10526315789473684,,0.5217391304347826,0.08333333333333333,,1.0,3.0,3.0,,,,,,,,1.0,,,,,,1.0,,,,,True,
