EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,Arc3FGA,FG3A,OpponentPoints,NonHeaveArc3FGA,OffTwoPtRebounds,OffRebounds,Rebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,FoulsDrawn,DefensiveGoaltends,FG3APct,Usage,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg3ptShotDistance,PenaltyOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,Assists,AtRimAssists,AssistPoints,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Corner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,Technical Free Throw Trips,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,LostBallSteals,Travels,Offensive Fouls Drawn,BlockedLongMidRange,RecoveredBlocks,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,ShortMidRangeFGM,Corner3FGM,PenaltyCorner3FGA,SecondChanceFtPoints,SelfOReb,LostBallOutOfBoundsTurnovers,Charge Fouls,Clear Path Fouls,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,Blocked3s,BlockedCorner3,SecondChanceCorner3FGA,StepOutOfBoundsTurnovers,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,Defensive 3 Seconds Violations,OffCorner3ReboundPct,on,HeaveAttempts,3SecondViolations,SecondChanceCorner3FGM,Fg3aBlocked,BlockedArc3,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,Corner3PctBlocked
101132,1610612761,Linas Kleiza,Linas Kleiza,101132,TOR,592.0,10,-14.0,15,19,5.0,2.0,34,1.0,1.0,26.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.76470588235294,0.125,0.1111111111111111,0.5,1.0,1.0,0.4317,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
101161,1610612761,Amir Johnson,Amir Johnson,101161,TOR,3474.0,58,-35.0,96,109,48.0,14.0,205,,,136.0,,2.0,3.0,14.0,,1.0,3.0,9.0,,,17.27272727272727,0.054054054054054,0.0444444444444444,0.0833333333333333,,0.7272727272727273,0.5296909090909091,,47.0,5.0,8.0,1.0,1.0,3.0,3.0,1.0,2.0,5.0,11.0,7.0,17.0,1.0,1.0,2.0,3.0,6.0,4.0,10.0,8.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,6.0,1.0,11.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,10.0,1.0,1.0,3.0,1.0,11.0,1.0,5.0,1.0,10.0,47.0,1.0,1.0,0.8,1.0,0.4545454545454545,1.0,0.5,0.4545454545454545,1.0,0.5,0.53125,1.0,0.625,0.6666666666666666,0.25,0.1666666666666666,0.2142857142857142,0.25,0.2272727272727272,0.0588235294117647,0.125,0.3846153846153846,0.3076923076923077,0.7272727272727273,0.625,0.625,0.8,0.0909090909090909,0.1818181818181818,1.0,1.0,0.5,1.0,0.5707,0.5131333333333333,0.3333333333333333,0.3333333333333333,0.1176470588235294,0.5882352941176471,5.472727272727273,0.4895833333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
101181,1610612761,Jose Calderon,Jose Calderon,101181,TOR,8042.0,134,-5.0,240,243,74.0,26.0,483,14.0,16.0,277.0,14.0,,1.0,7.0,2.0,2.0,11.0,5.0,,0.4705882352941176,17.777777777777775,,0.0096153846153846,,0.4117647058823529,0.5882352941176471,0.4929808823529412,24.98125,50.0,2.0,4.0,,,,,,14.0,9.0,18.0,8.0,53.0,1.0,3.0,2.0,1.0,2.0,3.0,8.0,10.0,8.0,,34.0,42.0,17.0,92.0,,2.0,4.0,,6.0,4.0,4.0,9.0,9.0,,1.0,1.0,2.0,,5.0,,,,,9.0,,2.0,1.0,8.0,50.0,,1.0,0.5555555555555556,0.5555555555555556,0.5,0.3333333333333333,0.5,0.6617647058823529,0.25,0.5,0.6756756756756757,0.25,0.5833333333333334,0.8181818181818182,,,0.050632911392405,0.0625,0.054054054054054,,,0.0588235294117647,0.0434782608695652,0.1176470588235294,0.5,1.0,1.0,,0.4117647058823529,,,,,0.4834,0.4588599999999999,0.0555555555555555,0.1,0.0377358490566037,0.1509433962264151,14.97222222222222,0.2083333333333333,7.0,2.0,9.0,1.0,1.0,3.0,9.0,1.0,1.0,3.0,15.0,12.0,9.0,3.0,8.0,5.0,3.0,4.0,13.0,1.0,3.0,2.0,1.0,1.0,2.0,0.5555555555555556,0.5625,0.3333333333333333,0.5625,0.1666666666666666,0.5,0.0714285714285714,0.04,0.05,0.0952380952380952,0.1111111111111111,0.5,0.5384615384615384,0.4285714285714285,0.0588235294117647,0.6428571428571429,0.6428571428571429,0.5555555555555556,0.25,0.6,0.3333333333333333,0.6428571428571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
201187,1610612761,Dominic McGuire,Dominic McGuire,201187,TOR,13814.0,230,-42.0,421,436,129.0,43.0,857,,,486.0,,6.0,11.0,48.0,,2.0,7.0,5.0,,,8.993576017130621,0.0410958904109589,0.0591397849462365,,,0.3125,0.473490625,,106.0,6.0,10.0,2.0,3.0,1.0,1.0,6.0,16.0,15.0,32.0,2.0,32.0,3.0,5.0,6.0,3.0,5.0,,6.0,20.0,10.0,,7.0,10.0,4.0,23.0,,11.0,25.0,1.0,37.0,5.0,4.0,5.0,3.0,2.0,,3.0,10.0,,26.0,2.0,1.0,1.0,,6.0,,3.0,,6.0,106.0,4.0,,0.6666666666666666,0.6666666666666666,0.46875,0.6,0.6,0.46875,0.6,0.6,0.4571428571428571,0.6,0.6,0.7142857142857143,0.1111111111111111,,0.1798561151079136,0.1929824561403508,0.1836734693877551,0.0735294117647058,0.1707317073170731,0.2413793103448276,0.1818181818181818,0.3125,0.6,0.6666666666666666,0.6666666666666666,0.1875,0.5,0.6,0.6666666666666666,0.2,1.0,0.5038666666666667,0.46234,0.0857142857142857,0.0857142857142857,0.1875,0.1875,11.828124999999998,0.2517814726840855,9.0,,,,,,,,,,,,,2.0,3.0,2.0,1.0,,3.0,5.0,,8.0,3.0,4.0,8.0,,,,,0.0625,0.1,,0.125,0.1428571428571428,0.1,0.2307692307692307,0.5625,0.5625,0.6666666666666666,,,,,,,,,1.0,1.0,1.0,1.0,5.0,0.1666666666666666,0.0238095238095238,0.625,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
201942,1610612761,DeMar DeRozan,DeMar DeRozan,201942,TOR,11513.0,192,-38.0,351,365,82.0,31.0,716,5.0,10.0,416.0,5.0,3.0,3.0,16.0,1.0,4.0,10.0,20.0,3.0,0.1204819277108433,26.75324675324676,0.025,0.0196078431372549,,0.0602409638554216,0.4578313253012048,0.4869746987951807,23.78,69.0,19.0,28.0,1.0,1.0,4.0,5.0,14.0,31.0,37.0,73.0,17.0,100.0,2.0,4.0,8.0,9.0,15.0,6.0,27.0,38.0,36.0,,6.0,9.0,1.0,21.0,,4.0,9.0,,13.0,5.0,3.0,6.0,2.0,4.0,1.0,,4.0,,11.0,,,,,22.0,2.0,10.0,2.0,27.0,69.0,,1.0,0.5135135135135135,0.5135135135135135,0.5068493150684932,0.5,0.6,0.5,0.4,0.525,0.5376344086021505,0.5714285714285714,0.5625,0.6,,,0.0775862068965517,0.0930232558139534,0.0817610062893081,0.0508474576271186,0.1515151515151515,0.0196078431372549,0.125,0.3373493975903614,0.6785714285714286,0.7916666666666666,0.6842105263157895,0.1686746987951807,0.3734939759036144,0.2,1.0,0.25,0.8,0.45043,0.4782375,0.1098901098901098,0.1234567901234567,0.08,0.27,10.169863013698627,0.1965811965811965,11.0,5.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,5.0,9.0,,1.0,6.0,3.0,3.0,,2.0,3.0,,,1.0,,1.0,1.0,1.0,0.3,0.2,0.3,0.0821917808219178,0.1428571428571428,,,,0.09375,,0.3548387096774194,0.3548387096774194,0.2727272727272727,0.0602409638554216,0.2,0.2,1.0,0.2,0.15,0.3333333333333333,0.2,2.0,,1.0,,,0.1428571428571428,,,,7.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,0.027027027027027,0.5,0.5833333333333334,0.4285714285714285,0.4,0.4,1.0,0.1,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
101249,1610612761,John Lucas III,John Lucas III,101249,TOR,1660.0,28,-3.0,53,51,31.0,8.0,104,5.0,6.0,47.0,5.0,,,1.0,1.0,1.0,2.0,2.0,,0.5,22.950819672131143,,,,0.4166666666666667,0.5,0.4408874999999999,24.33333333333333,29.0,,,,,,,4.0,2.0,1.0,6.0,1.0,12.0,,,3.0,,2.0,,6.0,,2.0,,2.0,2.0,2.0,4.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,,,1.0,,,1.0,,,,,1.0,,,,6.0,29.0,,,,,0.1666666666666666,,,0.4583333333333333,0.75,0.5,0.4583333333333333,0.75,0.5,0.5,,,,0.125,0.0434782608695652,,,,0.1428571428571428,,,,,0.3333333333333333,0.1666666666666666,,,,,0.64275,0.4413416666666667,,,0.25,0.5,11.416666666666666,0.5471698113207547,,1.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,4.0,9.0,,2.0,,,,,,,,1.0,,,,,1.0,0.5,0.5,0.5,,,,,,,,,,,0.0833333333333333,0.4,0.4,1.0,1.0,0.5,0.3333333333333333,0.4,,,,,,,,,,1.0,1.0,1.0,,,,,,,0.25,0.25,,1.0,1.0,1.0,0.1666666666666666,1.0,1.0,1.0,0.5,0.5,1.0,1.0,,,,,,,,,,,,True,,,,,,,,,,,
203082,1610612761,Terrence Ross,Terrence Ross,203082,TOR,1372.0,23,7.0,43,46,37.0,5.0,89,2.0,2.0,36.0,2.0,,,3.0,1.0,1.0,2.0,1.0,,0.2,25.0,,,,0.2,0.5,0.46173,25.8,24.0,3.0,3.0,,,2.0,2.0,,5.0,6.0,8.0,,15.0,,,,3.0,4.0,,6.0,4.0,8.0,,,2.0,,6.0,,1.0,2.0,,3.0,2.0,,1.0,,1.0,,2.0,,,2.0,,,,,1.0,1.0,1.0,,6.0,24.0,1.0,,0.3333333333333333,0.3333333333333333,0.75,,0.75,0.75,,0.6,0.75,,0.6,0.5,,,0.1052631578947368,0.0909090909090909,0.1,,0.1428571428571428,,0.1111111111111111,0.3,1.0,1.0,0.3333333333333333,,0.5,,,0.4,1.0,,0.47985,0.1,0.125,,0.4,13.0875,0.5581395348837209,3.0,,1.0,,,1.0,1.0,,,1.0,3.0,,1.0,,2.0,1.0,1.0,,,,,,,,1.0,1.0,0.5,,0.5,,,,,,0.2,,0.6,0.6,0.3333333333333333,,0.5,0.5,1.0,,0.2,,0.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,True,,,,,,,,,,,
200745,1610612761,Andrea Bargnani,Andrea Bargnani,200745,TOR,11096.0,185,-15.0,346,352,82.0,32.0,698,20.0,22.0,395.0,20.0,4.0,5.0,25.0,2.0,8.0,9.0,23.0,,0.2365591397849462,29.133858267716533,0.0341880341880341,0.0335570469798657,0.1111111111111111,0.2150537634408602,0.4516129032258064,0.4821010752688172,25.277272727272727,74.0,11.0,20.0,1.0,1.0,1.0,2.0,16.0,35.0,32.0,71.0,20.0,108.0,3.0,6.0,6.0,5.0,12.0,9.0,25.0,34.0,30.0,,8.0,10.0,6.0,22.0,,3.0,14.0,3.0,20.0,4.0,4.0,1.0,1.0,,,1.0,3.0,,14.0,2.0,1.0,,1.0,23.0,2.0,10.0,,25.0,74.0,1.0,,0.53125,0.53125,0.4507042253521127,0.5,0.4166666666666667,0.4731182795698925,0.3333333333333333,0.4444444444444444,0.5196078431372549,0.3333333333333333,0.5454545454545454,0.1111111111111111,0.6,,0.125,0.0789473684210526,0.1133333333333333,0.0172413793103448,0.1290322580645161,0.1458333333333333,0.0689655172413793,0.2150537634408602,0.55,0.6470588235294118,0.2727272727272727,0.1720430107526881,0.3763440860215054,0.1111111111111111,1.0,0.1111111111111111,0.5,0.50075,0.4650861111111111,0.1078431372549019,0.1265822784810126,0.0555555555555555,0.2314814814814814,11.556338028169014,0.2138728323699422,15.0,2.0,7.0,2.0,2.0,5.0,8.0,3.0,2.0,6.0,24.0,,7.0,5.0,2.0,2.0,,2.0,,1.0,2.0,2.0,,2.0,2.0,1.0,0.3636363636363636,0.3333333333333333,0.3636363636363636,0.0704225352112676,0.15,,0.03125,0.0357142857142857,0.0909090909090909,0.1111111111111111,0.4285714285714285,0.4285714285714285,0.6666666666666666,0.021505376344086,0.35,0.35,1.0,0.2222222222222222,0.2777777777777778,0.4,0.35,,1.0,,,1.0,0.125,,0.5,,6.0,1.0,1.0,,2.0,,3.0,,0.0425531914893617,0.375,0.4285714285714285,0.6666666666666666,0.5,0.5,1.0,0.0555555555555555,,,,,,,,,,1.0,1.0,1.0,1.0,0.1111111111111111,0.0434782608695652,,,,True,,,,,,,,,,,
200768,1610612761,Kyle Lowry,Kyle Lowry,200768,TOR,4632.0,77,-23.0,148,153,26.0,11.0,301,13.0,14.0,173.0,13.0,1.0,1.0,11.0,,,4.0,7.0,,0.5,22.641509433962263,0.0181818181818181,0.0151515151515151,,0.4642857142857143,0.6785714285714286,0.5087517857142857,25.38571428571429,41.0,3.0,5.0,,,2.0,3.0,5.0,4.0,5.0,14.0,6.0,37.0,1.0,1.0,2.0,3.0,6.0,4.0,10.0,2.0,8.0,,12.0,15.0,3.0,33.0,,5.0,5.0,,10.0,3.0,2.0,4.0,3.0,1.0,,1.0,3.0,,7.0,,,1.0,1.0,8.0,,1.0,3.0,10.0,41.0,,3.0,0.2,0.2,0.3571428571428571,1.0,0.5,0.5535714285714286,1.0,0.375,0.578125,1.0,0.4545454545454545,1.0,,,0.1063829787234042,0.238095238095238,0.1470588235294117,,,0.1666666666666666,0.1875,0.1785714285714285,0.6,0.6,0.3333333333333333,0.1785714285714285,0.1428571428571428,,,0.375,0.6666666666666666,0.4115,0.477675,0.0344827586206896,0.0666666666666666,0.054054054054054,0.2702702702702703,9.735714285714284,0.277027027027027,1.0,1.0,6.0,,,2.0,7.0,,,2.0,12.0,9.0,6.0,,3.0,3.0,,4.0,5.0,,,1.0,,1.0,1.0,0.5714285714285714,0.5,,0.5,,,,,,0.1,0.4,0.25,0.25,,0.0357142857142857,0.4615384615384615,0.4615384615384615,0.5,,0.25,,0.4615384615384615,1.0,,,,1.0,,0.0714285714285714,1.0,,1.0,1.0,,,,,,,,0.2,0.2,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,True,,,,,,,,,,,
202334,1610612761,Ed Davis,Ed Davis,202334,TOR,1503.0,25,-15.0,46,49,29.0,5.0,95,,,52.0,,2.0,2.0,10.0,,1.0,1.0,,1.0,,19.607843137254903,0.1333333333333333,0.1,0.25,,0.3333333333333333,0.4223333333333333,,23.0,2.0,3.0,1.0,2.0,,,4.0,2.0,4.0,9.0,,8.0,1.0,2.0,2.0,1.0,2.0,,2.0,6.0,2.0,,1.0,1.0,,2.0,,2.0,4.0,2.0,8.0,3.0,2.0,,,,,1.0,1.0,,2.0,,1.0,,,,,,,2.0,23.0,,,0.75,0.75,0.4444444444444444,0.5,0.5,0.4444444444444444,0.5,0.5,0.4444444444444444,0.5,0.5,,1.0,,0.2666666666666666,0.1818181818181818,0.2307692307692307,0.1428571428571428,0.3333333333333333,0.2,0.1818181818181818,0.3333333333333333,0.6666666666666666,1.0,1.0,0.4444444444444444,0.2222222222222222,1.0,0.5,,,0.5641,0.36,,,0.25,0.25,8.644444444444444,0.5,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,0.1111111111111111,0.3333333333333333,,,,0.25,,,,,,,,,,,,,1.0,,,,,,,,1.0,2.0,,,,,,,,,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
