EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceFG2M,SecondChancePoints,PtsPutbacks,HeaveAttempts,ShortMidRangeAssists,SecondChanceTurnovers,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LongMidRangePctBlocked,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,SecondChanceAtRimAccuracy,SecondChancePointsPct,SecondChanceFtPoints,Travels,Loose Ball Fouls Drawn,DefensiveGoaltends,ShortMidRangePctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,Fg3aBlocked,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Charge Fouls Drawn,BlockingFoulsDrawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,FTOffRebounds,3SecondViolations,Defensive 3 Seconds Violations,OffFTReboundPct,3pt And 1 Free Throw Trips,BlockedCorner3,on,OffensiveGoaltends,HeaveMakes
200757,1610612760,Thabo Sefolosha,Thabo Sefolosha,200757,OKC,12946.0,216,54,421,432,115,154.0,52,853,9.0,13,1.0,1.0,2.0,2.0,3.0,1.0,2.0,9.0,17.0,2.0,6.0,4.0,17.0,5.0,2.0,3.0,12.0,18,13.0,34.0,5.0,68.0,413,1.0,5.0,3.0,4,4.0,9.0,4.0,22.0,14.0,10.0,39.0,17.0,4.0,2.0,8.0,3.0,11.0,2.0,1.0,5.0,3.0,25.0,1.0,2.0,5.0,13.0,6.0,24,3.0,27,1.0,12.0,8.0,4.0,5.0,1.0,4.0,3.0,1.0,8.0,4.0,5.0,1.0,22,1.0,1.0,1.0,5.0,1.0,7.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,20.0,114,4.0,0.5833333333333334,0.5833333333333334,1.0,0.38235294117647056,0.4444444444444444,0.38235294117647056,0.6666666666666666,0.75,0.6057692307692307,0.6923076923076923,0.6181818181818182,0.7333333333333333,0.6538461538461539,0.1111111111111111,0.15384615384615385,13.125,0.625,0.3,0.09219858156028368,0.017543859649122806,0.08771929824561403,0.013157894736842105,0.09090909090909091,0.015789473684210527,0.0425531914893617,0.07142857142857142,0.11363636363636363,0.06521739130434782,0.09803921568627451,0.05263157894736842,0.15789473684210525,0.04,0.6666666666666666,0.25,0.6923076923076923,0.8181818181818182,0.5555555555555556,0.057692307692307696,0.6666666666666666,0.6666666666666666,0.5,0.038461538461538464,0.5,0.5,1.0,0.3269230769230769,0.5294117647058824,0.5294117647058824,1.0,0.3269230769230769,0.23529411764705882,0.23529411764705882,1.0,0.16666666666666666,0.8333333333333334,0.15384615384615385,0.5,0.46153846153846156,0.3333333333333333,0.23076923076923078,0.6666666666666666,0.9038461538461539,0.23529411764705882,0.5751423076923078,0.55233,0.5440384615384615,0.05555555555555555,0.15,0.3235294117647059,5.383333333333334,24.02058823529412,0.27315914489311166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
200758,1610612760,Ronnie Brewer,Ronnie Brewer,200758,OKC,7310.0,122,19,232,227,63,71.0,30,459,4.0,10,6.0,3.0,4.0,,,1.0,6.0,1.0,4.0,1.0,2.0,,1.0,,,1.0,5.0,16,1.0,5.0,,13.0,225,6.0,,3.0,5,1.0,3.0,,9.0,6.0,4.0,3.0,,,1.0,5.0,2.0,7.0,2.0,,1.0,1.0,16.0,4.0,8.0,9.0,13.0,3.0,25,12.0,37,,9.0,6.0,3.0,3.0,1.0,3.0,1.0,,4.0,2.0,2.0,,3,,,,1.0,,,,,,,,,,,,,9.0,63,,0.6,1.0,1.0,0.2,0.3333333333333333,0.25,0.3125,0.6,0.30952380952380953,0.5625,0.30952380952380953,0.5625,0.23809523809523808,0.0625,,9.363295880149813,0.75,0.6,0.16883116883116883,0.11940298507462686,0.23684210526315788,0.1,0.19130434782608696,0.11214953271028037,0.10714285714285714,,,0.22727272727272727,0.22857142857142856,0.27586206896551724,0.1111111111111111,,,0.47619047619047616,0.4,0.4,0.5,,,,,0.2857142857142857,0.16666666666666666,0.2,1.0,0.19047619047619047,0.25,0.25,1.0,0.047619047619047616,,,,1.0,,0.5,0.75,0.25,0.5,0.125,,0.7142857142857143,,0.5519725,0.60514,0.6285071428571428,,,0.6923076923076923,7.575,27.04,0.27155172413793105,2.0,2.0,4.0,4.0,1.0,3.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.08695652173913043,0.1875,0.125,0.3333333333333333,0.3076923076923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
202350,1610612760,Daniel Orton,Daniel Orton,202350,OKC,5204.0,87,-14,173,176,46,75.0,19,349,6.0,10,2.0,1.0,2.0,1.0,6.0,,1.0,,,,,,,,,,7.0,17,,,8.0,22.0,176,2.0,,1.0,3,,,,2.0,10.0,4.0,,,,2.0,2.0,2.0,4.0,1.0,1.0,2.0,,10.0,,9.0,2.0,7.0,2.0,11,9.0,20,1.0,2.0,1.0,1.0,3.0,,2.0,1.0,1.0,4.0,,6.0,1.0,11,,,,9.0,,15.0,1.0,8.0,,2.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,46,,0.7142857142857143,0.8333333333333334,,,,,0.4117647058823529,0.3333333333333333,0.4117647058823529,0.3333333333333333,0.4583333333333333,0.3333333333333333,,0.11764705882352941,0.1,14.213197969543147,0.75,0.4,0.12962962962962962,0.17307692307692307,0.07407407407407407,,0.1111111111111111,0.1111111111111111,0.13636363636363635,,0.07142857142857142,0.125,0.16666666666666666,0.045454545454545456,0.2,0.125,1.0,0.5882352941176471,0.6,0.6666666666666666,0.6666666666666666,0.35294117647058826,0.16666666666666666,0.2,1.0,0.058823529411764705,,,,,,,,,,,,1.0,,0.6666666666666666,0.5,,,,,0.5882352941176471,,0.5902647058823529,0.6283000000000001,0.6552666666666667,0.3333333333333333,0.3333333333333333,0.09090909090909091,3.9470588235294115,,0.2658959537572254,1.0,1.0,4.0,2.0,,,1.0,0.5,0.5,0.4,,0.23529411764705882,0.15384615384615385,,0.5,0.18181818181818182,2.0,1.0,1.0,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
202704,1610612760,Reggie Jackson,Reggie Jackson,202704,OKC,59543.0,992,105,1917,1932,461,568.0,208,3849,76.0,107,9.0,12.0,16.0,30.0,59.0,19.0,55.0,7.0,17.0,1.0,5.0,17.0,87.0,4.0,6.0,27.0,125.0,221,24.0,104.0,52.0,374.0,1942,22.0,6.0,29.0,48,7.0,32.0,12.0,91.0,44.0,206.0,60.0,81.0,17.0,12.0,84.0,38.0,122.0,24.0,14.0,44.0,26.0,282.0,8.0,13.0,50.0,90.0,5.0,145,21.0,166,1.0,29.0,21.0,8.0,33.0,8.0,22.0,20.0,11.0,53.0,8.0,34.0,4.0,84,,2.0,4.0,68.0,1.0,62.0,6.0,25.0,7.0,13.0,,,9.0,1.0,13.0,8.0,91.0,460,9.0,0.176,0.1774193548387097,0.8333333333333334,0.23076923076923078,0.21875,0.24489795918367346,0.5656108597285068,0.6041666666666666,0.49538461538461537,0.49375,0.5298295454545454,0.5229885057471264,0.32,0.05429864253393665,0.08411214953271028,18.810961449140734,0.6226415094339622,0.09090909090909091,0.1361573373676248,0.02389705882352941,0.18181818181818182,0.02622950819672131,0.14957264957264957,0.024734982332155476,0.013953488372093023,0.04477611940298507,0.11891891891891893,0.10952380952380952,0.16917293233082706,0.2,0.11666666666666667,0.006756756756756757,0.6153846153846154,0.3292307692307692,0.7102803738317757,0.7755102040816326,0.19736842105263158,0.18153846153846154,0.5084745762711864,0.5357142857142857,0.16666666666666666,0.16923076923076924,0.34545454545454546,0.34545454545454546,0.10526315789473684,0.052307692307692305,0.4117647058823529,0.4117647058823529,0.8571428571428571,0.2676923076923077,0.19540229885057472,0.19767441860465115,0.8235294117647058,0.32142857142857145,0.14285714285714285,0.2,0.75,0.0625,0.2,0.3375,0.2222222222222222,0.6492307692307693,0.20987654320987653,0.5144913522012576,0.46938181818181807,0.4683111842105263,0.07536231884057971,0.10416666666666667,0.24331550802139038,7.366968325791853,27.00769230769231,0.24047991653625456,5.0,10.0,26.0,2.0,6.0,14.0,4.0,0.45454545454545453,0.4642857142857143,0.4642857142857143,,0.031446540880503145,0.029411764705882353,0.02100840336134454,0.5555555555555556,0.06951871657754011,,6.0,2.0,,0.05084745762711865,1.0,2.0,1.0,2.0,12.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,5.0,0.3333333333333333,0.009615384615384616,0.011494252873563218,0.2,0.07142857142857142,0.5,1.0,0.25,1.0,0.009523809523809525,,,,,,,True,,
2555,1610612760,Nick Collison,Nick Collison,2555,OKC,39147.0,652,152,1251,1269,249,276.0,135,2520,41.0,56,17.0,4.0,5.0,11.0,19.0,15.0,36.0,,,,,,1.0,,,1.0,67.0,111,,1.0,22.0,156.0,1251,23.0,,6.0,15,,1.0,8.0,20.0,102.0,32.0,,1.0,,7.0,47.0,22.0,69.0,15.0,7.0,34.0,9.0,160.0,21.0,24.0,22.0,69.0,4.0,95,47.0,142,3.0,22.0,15.0,7.0,13.0,7.0,9.0,12.0,4.0,25.0,2.0,32.0,9.0,70,,5.0,,44.0,5.0,28.0,1.0,13.0,2.0,12.0,,,9.0,1.0,12.0,7.0,20.0,249,7.0,0.7611940298507462,0.85,,,,,0.6036036036036037,0.4,0.5982142857142857,0.375,0.6190476190476191,0.47619047619047616,0.008928571428571428,0.06306306306306306,0.07142857142857142,10.683760683760685,0.52,0.13793103448275862,0.1550561797752809,0.06779661016949153,0.13095238095238096,0.109375,0.14845024469820556,0.08241758241758242,0.04827586206896552,0.13636363636363635,0.1926605504587156,0.18243243243243243,0.11170212765957446,0.0962962962962963,0.2727272727272727,0.08333333333333333,0.5833333333333334,0.5,0.7321428571428571,0.7884615384615384,0.7317073170731707,0.16964285714285715,0.5789473684210527,0.6470588235294118,0.5454545454545454,0.32142857142857145,0.4166666666666667,0.42857142857142855,1.0,,,,,0.008928571428571428,,,,0.7391304347826086,,0.3125,0.8,,,0.0625,,0.5089285714285714,,0.5122040178571429,0.5089333333333333,0.458884375,0.10483870967741936,0.10569105691056911,0.1282051282051282,8.221621621621622,25.2,0.19904076738609114,10.0,14.0,33.0,14.0,,4.0,2.0,0.6086956521739131,0.6086956521739131,0.66,0.027777777777777776,0.07476635514018691,0.08823529411764706,0.10135135135135136,0.5882352941176471,0.21153846153846154,5.0,2.0,8.0,,0.10526315789473684,,,,,,,,1.0,11.0,,,,2.0,1.0,,,,0.3,,,,,,,2.0,1.0,1.0,0.07692307692307693,,,True,,
201142,1610612760,Kevin Durant,Kevin Durant,201142,OKC,27928.0,465,66,880,893,185,179.0,86,1773,52.0,67,10.0,11.0,13.0,35.0,66.0,29.0,60.0,,1.0,,,19.0,54.0,5.0,4.0,14.0,116.0,193,19.0,55.0,116.0,405.0,935,16.0,5.0,26.0,38,4.0,14.0,42.0,106.0,70.0,162.0,39.0,54.0,19.0,7.0,27.0,26.0,53.0,14.0,12.0,20.0,4.0,132.0,,8.0,18.0,62.0,7.0,87,8.0,95,4.0,14.0,10.0,4.0,29.0,3.0,11.0,22.0,18.0,51.0,13.0,14.0,,32,8.0,,2.0,90.0,3.0,123.0,14.0,56.0,10.0,18.0,,,9.0,3.0,18.0,12.0,106.0,184,2.0,0.3017241379310345,0.3181818181818182,0.6842105263157895,0.34545454545454546,0.2857142857142857,0.34545454545454546,0.6010362694300518,0.6842105263157895,0.5826612903225806,0.6153846153846154,0.6683333333333333,0.726027397260274,0.2217741935483871,0.03626943005181347,0.05970149253731343,35.707019328585965,0.5686274509803921,0.25925925925925924,0.19682539682539682,0.03463203463203463,0.13953488372093023,,0.18018018018018017,0.02072538860103627,0.010752688172043012,,0.14432989690721648,0.21875,0.22131147540983606,0.14150943396226415,0.13043478260869565,0.038461538461538464,0.6666666666666666,0.2701612903225806,0.7761194029850746,0.8253968253968254,0.36538461538461536,0.2661290322580645,0.5303030303030303,0.546875,0.14285714285714285,0.24193548387096775,0.48333333333333334,0.4915254237288136,0.3793103448275862,0.004032258064516129,,,,0.21774193548387097,0.35185185185185186,0.35185185185185186,0.6842105263157895,0.47619047619047616,0.23809523809523808,0.25,0.8461538461538461,,,0.2692307692307692,0.2857142857142857,0.49193548387096775,0.35185185185185186,0.49569274193548385,0.5483444444444444,0.4709711538461538,0.19655172413793104,0.23829787234042554,0.2617283950617284,9.02901554404145,25.258181818181818,0.21022727272727273,10.0,15.0,50.0,12.0,,3.0,1.0,0.9375,0.9285714285714286,0.98,0.016666666666666666,0.1111111111111111,,,1.0,0.12345679012345678,11.0,3.0,2.0,,0.030303030303030304,,,3.0,3.0,18.0,,4.0,,1.0,3.0,4.0,1.0,6.0,9.0,0.6,,,0.2,,,,0.6,1.0,0.01818181818181818,,,,,1.0,,True,,
201566,1610612760,Russell Westbrook,Russell Westbrook,201566,OKC,9685.0,161,11,320,331,126,123.0,43,651,19.0,37,6.0,4.0,13.0,5.0,18.0,12.0,25.0,,,,,7.0,22.0,1.0,4.0,13.0,36.0,80,7.0,22.0,44.0,137.0,356,9.0,1.0,9.0,26,4.0,13.0,22.0,52.0,8.0,64.0,3.0,22.0,7.0,6.0,19.0,7.0,26.0,4.0,3.0,13.0,4.0,59.0,6.0,3.0,6.0,14.0,3.0,23,10.0,33,2.0,8.0,3.0,5.0,11.0,,2.0,5.0,9.0,16.0,6.0,4.0,,18,1.0,1.0,2.0,29.0,,51.0,1.0,19.0,7.0,1.0,,,1.0,,1.0,,52.0,125,3.0,0.1111111111111111,0.11764705882352941,0.14285714285714285,0.3181818181818182,0.3076923076923077,0.3181818181818182,0.45,0.34615384615384615,0.45588235294117646,0.38461538461538464,0.5393700787401575,0.5098039215686274,0.21568627450980393,0.075,0.08108108108108109,39.07103825136612,0.6875,0.23076923076923078,0.14432989690721648,0.03614457831325301,0.13043478260869565,0.1016949152542373,0.13986013986013987,0.06338028169014084,,0.14285714285714285,0.1794871794871795,0.14285714285714285,0.1,0.15151515151515152,0.07692307692307693,0.038461538461538464,,0.3627450980392157,0.5135135135135135,0.5588235294117647,0.15789473684210525,0.17647058823529413,0.2777777777777778,0.3333333333333333,0.2,0.24509803921568626,0.48,0.48,,,,,,0.21568627450980393,0.3181818181818182,0.3181818181818182,0.14285714285714285,0.6,0.1,0.3333333333333333,0.3076923076923077,,,0.3333333333333333,0.3076923076923077,0.5784313725490197,0.3181818181818182,0.5021014705882354,0.5046499999999999,0.45903589743589734,0.15833333333333333,0.19387755102040816,0.3795620437956204,8.203750000000001,25.577272727272724,0.39375,3.0,4.0,13.0,4.0,,2.0,2.0,0.4444444444444444,0.4,0.5,,0.034482758620689655,0.06666666666666667,0.08888888888888889,0.5,0.0948905109489051,5.0,,,,0.16666666666666666,,,,,18.0,,2.0,,,1.0,,,,6.0,,,,,,,,,,,1.0,,,0.1111111111111111,,,True,,
201586,1610612760,Serge Ibaka,Serge Ibaka,201586,OKC,13280.0,221,-4,432,429,136,112.0,53,861,9.0,10,3.0,5.0,5.0,8.0,18.0,5.0,23.0,,7.0,,3.0,,2.0,1.0,,1.0,22.0,51,,9.0,13.0,57.0,446,6.0,1.0,6.0,12,,4.0,6.0,18.0,30.0,14.0,,2.0,,4.0,2.0,5.0,7.0,4.0,1.0,2.0,,19.0,6.0,13.0,10.0,24.0,2.0,36,19.0,55,,2.0,2.0,,4.0,,2.0,7.0,2.0,11.0,,7.0,1.0,15,,4.0,1.0,15.0,,20.0,,8.0,2.0,18.0,1.0,,9.0,3.0,19.0,9.0,18.0,136,,0.6818181818181818,0.7894736842105263,,,,,0.43137254901960786,0.5,0.36666666666666664,0.375,0.40714285714285714,0.42857142857142855,0.15,0.0784313725490196,0.1,16.564417177914113,0.36363636363636365,0.14285714285714285,0.15483870967741936,0.11206896551724138,0.16129032258064516,0.07228915662650602,0.15668202764976957,0.09547738693467336,0.08163265306122448,0.03571428571428571,0.16,0.06521739130434782,0.22033898305084745,0.1951219512195122,0.09523809523809523,,0.47368421052631576,0.16666666666666666,0.9,1.0,0.6666666666666666,0.3,0.4444444444444444,0.5,0.625,0.38333333333333336,0.21739130434782608,0.22727272727272727,0.8,0.11666666666666667,,,,0.03333333333333333,,,,0.42857142857142855,0.14285714285714285,0.3125,1.0,0.1875,,0.0625,,0.31666666666666665,,0.4568716666666666,0.5170399999999999,0.45445625,0.11764705882352941,0.13559322033898305,0.3157894736842105,11.798039215686273,23.38888888888889,0.3148148148148148,3.0,5.0,17.0,6.0,,,3.0,0.8333333333333334,0.7142857142857143,0.6538461538461539,0.043478260869565216,0.15,0.1276595744680851,0.09090909090909091,1.0,0.2982456140350877,7.0,3.0,3.0,1.0,0.1111111111111111,,,,,,,1.0,,,,,,6.0,2.0,,,,,,,,,,,,2.0,1.0,,,1.0,True,,
2570,1610612760,Kendrick Perkins,Kendrick Perkins,2570,OKC,2270.0,38,3,68,73,24,32.0,7,141,3.0,4,1.0,,1.0,,1.0,,1.0,,,,,,,,,,3.0,6,,,,6.0,81,1.0,,,2,,,,,4.0,2.0,,,,1.0,2.0,1.0,3.0,1.0,,1.0,1.0,7.0,1.0,2.0,4.0,3.0,1.0,8,3.0,11,,,,,,,,1.0,,1.0,,1.0,,6,,1.0,1.0,,,,,,,,1.0,1.0,,,1.0,1.0,,23,1.0,0.6666666666666666,1.0,,,,,0.5,,0.5,,0.5,,,0.16666666666666666,0.25,9.210526315789474,,0.25,0.12,0.11764705882352941,0.36363636363636365,0.1,0.19444444444444445,0.1111111111111111,0.16666666666666666,0.16666666666666666,0.2,0.16666666666666666,0.07142857142857142,,0.6666666666666666,,1.0,0.6666666666666666,0.75,1.0,0.6666666666666666,0.16666666666666666,,,,0.16666666666666666,,,,,,,,,,,,1.0,,0.5,,,,,,0.6666666666666666,,0.5572499999999999,0.5904,0.4629,,,,5.366666666666667,,0.35294117647058826,1.0,1.0,2.0,2.0,,,1.0,1.0,1.0,1.0,,,0.125,,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
2755,1610612760,Kevin Martin,Kevin Martin,2755,OKC,41239.0,687,126,1310,1330,284,303.0,137,2640,44.0,68,5.0,9.0,11.0,24.0,55.0,22.0,64.0,19.0,43.0,2.0,5.0,38.0,104.0,6.0,7.0,17.0,90.0,187,57.0,147.0,88.0,439.0,1342,14.0,10.0,18.0,32,9.0,22.0,20.0,83.0,98.0,82.0,159.0,104.0,38.0,15.0,18.0,12.0,30.0,9.0,3.0,12.0,3.0,72.0,6.0,6.0,17.0,32.0,3.0,52,12.0,64,,21.0,16.0,5.0,16.0,6.0,5.0,26.0,11.0,42.0,10.0,17.0,,36,,,4.0,67.0,,103.0,6.0,41.0,8.0,2.0,,,1.0,1.0,2.0,2.0,83.0,284,2.0,0.5444444444444444,0.5568181818181818,0.9298245614035088,0.3877551020408163,0.4090909090909091,0.3877551020408163,0.48128342245989303,0.5625,0.5254491017964071,0.5833333333333334,0.5740740740740741,0.6230769230769231,0.44011976047904194,0.08021390374331551,0.14705882352941177,28.668941979522184,0.38095238095238093,0.08571428571428572,0.06956521739130435,0.016713091922005572,0.09090909090909091,0.028985507246376812,0.07573415765069552,0.02120141342756184,0.007142857142857143,0.038461538461538464,0.0390625,0.032467532467532464,0.12359550561797752,0.11409395973154363,,,1.0,0.20359281437125748,0.6470588235294118,0.7586206896551724,0.7272727272727273,0.16467065868263472,0.43636363636363634,0.48,0.2916666666666667,0.19161676646706588,0.34375,0.34375,0.45454545454545453,0.12874251497005987,0.4418604651162791,0.4418604651162791,1.0,0.31137724550898205,0.36538461538461536,0.36893203883495146,0.8947368421052632,0.20833333333333334,0.25,0.2037037037037037,0.8181818181818182,0.09259259259259259,0.4,0.3148148148148148,0.4117647058823529,0.6437125748502994,0.36538461538461536,0.533549850299401,0.5029033333333334,0.5239851851851852,0.11351351351351352,0.18468468468468469,0.18906605922551253,9.293048128342246,24.661224489795913,0.216793893129771,2.0,6.0,26.0,4.0,,3.0,4.0,0.42857142857142855,0.375,0.4642857142857143,,0.0380952380952381,0.008771929824561403,0.025806451612903226,0.4,0.05922551252847381,8.0,9.0,3.0,,0.09090909090909091,1.0,4.0,1.0,2.0,12.0,1.0,3.0,4.0,2.0,1.0,8.0,1.0,,7.0,0.2,0.006802721088435374,0.009615384615384616,0.5,0.16666666666666666,0.25,1.0,0.16666666666666666,1.0,0.006756756756756757,,,1.0,,,,True,,
