EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,BlockingFouls,Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeAssists,Loose Ball Fouls,OffAtRimReboundPct,ShortMidRangePctAssisted,OffThreePtRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,2pt And 1 Free Throw Trips,BlockedShortMidRange,ShortMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,SelfORebPct,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,Corner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted3s,Fg3aBlocked,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,Offensive Fouls Drawn,BlockingFoulsDrawn,Technical Free Throw Trips,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,PenaltyFg3Pct,FG3APctBlocked,Arc3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Corner3Assists,DefensiveGoaltends,Travels,LongMidRangePctBlocked,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,FTOffRebounds,Blocked3s,BlockedArc3,OffensiveGoaltends,Defensive 3 Seconds Violations,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3SecondViolations,Clear Path Fouls,Corner3PctBlocked,BlockedCorner3,HeaveMakes
1713,1610612742,Vince Carter,Vince Carter,1713,DAL,4611.0,77,16.0,149,147,29.0,33,18.0,296,3.0,5.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,6.0,3.0,1.0,6.0,11.0,7.0,14.0,6.0,14.0,5.0,37.0,141,4.0,5.0,2.0,10.0,1.0,3.0,1.0,1.0,3.0,2.0,12.0,18.0,4.0,11.0,6.0,1.0,5.0,2.0,7.0,2.0,2.0,3.0,16.0,3.0,2.0,10.0,1.0,13.0,3.0,16.0,3.0,3.0,2.0,1.0,1.0,1.0,3.0,4.0,1.0,7.0,1.0,9.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,28.0,1.0,0.1428571428571428,0.2,1.0,0.4285714285714285,0.4285714285714285,0.5,0.8,0.3333333333333333,0.5714285714285714,0.8,0.25,0.5967741935483871,0.8333333333333334,0.3,0.5,0.0714285714285714,0.2,20.35928143712575,0.6666666666666666,0.5,0.2222222222222222,0.0714285714285714,0.0666666666666666,0.16,0.0483870967741935,0.0909090909090909,0.1176470588235294,0.2307692307692307,0.3333333333333333,0.15,0.0526315789473684,0.0909090909090909,1.0,0.1785714285714285,0.6,0.75,0.3333333333333333,0.1071428571428571,0.6666666666666666,0.6666666666666666,0.2142857142857142,0.3333333333333333,0.3333333333333333,0.1071428571428571,0.3928571428571428,0.5454545454545454,0.5454545454545454,1.0,0.6,0.6666666666666666,0.25,1.0,0.25,0.6785714285714286,0.5454545454545454,0.4841125,0.4051600000000001,0.41295,0.0666666666666666,0.125,0.2702702702702703,0.081081081081081,10.971428571428572,24.9,0.1946308724832214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1882,1610612742,Elton Brand,Elton Brand,1882,DAL,4488.0,75,-1.0,146,150,8.0,24,8.0,296,4.0,6.0,1.0,2.0,,,9.0,12.0,,3.0,,,,,13.0,21.0,,,2.0,28.0,148,2.0,3.0,1.0,5.0,,1.0,,,,22.0,4.0,,4.0,,,1.0,1.0,2.0,3.0,2.0,,,8.0,4.0,7.0,12.0,1.0,20.0,4.0,24.0,1.0,1.0,6.0,3.0,,3.0,6.0,5.0,,7.0,,4.0,,1.0,4.0,2.0,,4.0,4.0,4.0,3.0,,8.0,,0.8461538461538461,1.0,,,,0.6190476190476191,0.6666666666666666,,0.6190476190476191,0.6666666666666666,,0.6086956521739131,0.625,,,0.0476190476190476,0.1666666666666666,18.589743589743588,1.0,0.25,0.2222222222222222,0.0930232558139534,0.2592592592592592,0.2345679012345679,0.0666666666666666,0.0625,0.0714285714285714,0.3076923076923077,0.1,0.2857142857142857,0.2857142857142857,0.1666666666666666,0.75,0.2857142857142857,0.6666666666666666,0.8,0.75,0.5714285714285714,0.75,0.75,0.1428571428571428,,,,,,,,0.6666666666666666,0.5,,,,0.2857142857142857,,0.4503523809523809,0.5306666666666667,0.4071,0.0869565217391304,0.0869565217391304,0.1785714285714285,,8.10952380952381,,0.0547945205479452,1.0,1.0,0.1538461538461538,0.8888888888888888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1890,1610612742,Shawn Marion,Shawn Marion,1890,DAL,7834.0,131,,254,252,15.0,36,26.0,506,15.0,22.0,7.0,9.0,,,7.0,18.0,1.0,2.0,1.0,,,,23.0,42.0,,1.0,6.0,52.0,253,9.0,11.0,3.0,21.0,,,,,,30.0,16.0,,12.0,,,2.0,10.0,5.0,15.0,5.0,3.0,3.0,35.0,8.0,8.0,17.0,,25.0,9.0,34.0,6.0,3.0,1.0,1.0,2.0,,3.0,4.0,1.0,8.0,1.0,4.0,,,7.0,4.0,,3.0,2.0,3.0,1.0,,15.0,,0.6521739130434783,0.8823529411764706,,,,0.5476190476190477,0.8181818181818182,,0.5348837209302325,0.8181818181818182,,0.5652173913043478,0.875,,0.0232558139534883,0.0476190476190476,0.0454545454545454,17.314487632508833,0.3333333333333333,,0.1954022988505747,0.0869565217391304,0.2285714285714285,0.2049180327868852,0.0789473684210526,0.088235294117647,0.03125,0.1666666666666666,0.32,0.131578947368421,0.2307692307692307,0.2222222222222222,0.3333333333333333,0.5116279069767442,0.6818181818181818,0.7142857142857143,0.5333333333333333,0.4186046511627907,0.3888888888888889,0.4117647058823529,0.0465116279069767,0.5,0.5,0.0232558139534883,,,,,0.8181818181818182,0.7777777777777778,,,,0.5348837209302325,,0.5056372093023257,0.54756,,0.0869565217391304,0.0888888888888888,0.4038461538461538,,4.904761904761905,24.0,0.0590551181102362,4.0,,0.1538461538461538,0.8571428571428571,1.0,4.0,3.0,1.0,1.0,1.0,1.0,0.0555555555555555,0.0454545454545454,0.0666666666666666,0.2222222222222222,1.0,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
201564,1610612742,O.J. Mayo,O.J. Mayo,201564,DAL,11135.0,186,21.0,366,368,38.0,59,41.0,734,8.0,17.0,,2.0,2.0,2.0,3.0,13.0,8.0,17.0,5.0,1.0,17.0,24.0,19.0,47.0,19.0,29.0,8.0,103.0,372,,2.0,1.0,4.0,3.0,6.0,4.0,3.0,21.0,8.0,30.0,42.0,,24.0,17.0,6.0,21.0,4.0,25.0,4.0,7.0,7.0,54.0,5.0,10.0,13.0,,23.0,5.0,28.0,5.0,4.0,12.0,8.0,7.0,4.0,19.0,4.0,,10.0,1.0,12.0,,,10.0,2.0,2.0,1.0,1.0,1.0,1.0,21.0,38.0,2.0,0.2105263157894736,0.2105263157894736,0.7368421052631579,0.6551724137931034,0.6551724137931034,0.4042553191489361,,0.5,0.625,0.5,0.9,0.6375,0.5,0.875,0.3815789473684211,0.1276595744680851,0.2352941176470588,24.14634146341464,0.631578947368421,,0.1150442477876106,0.0384615384615384,0.1886792452830188,0.1385542168674698,0.0308641975308641,0.0217391304347826,0.0652173913043478,0.1034482758620689,0.1081081081081081,0.1276595744680851,0.2162162162162162,0.125,1.0,0.2236842105263158,0.4705882352941176,0.6153846153846154,0.25,0.1710526315789473,0.2307692307692307,0.2727272727272727,0.2236842105263158,0.4705882352941176,0.4705882352941176,0.0657894736842105,0.3157894736842105,0.7083333333333334,0.7391304347826086,0.7058823529411765,0.6666666666666666,,0.2,1.0,0.1,0.6052631578947368,0.7083333333333334,0.5142072368421053,0.56865,0.499255,0.0256410256410256,0.0408163265306122,0.0388349514563106,0.203883495145631,10.3,25.106896551724137,0.1038251366120218,7.0,,0.0263157894736842,0.3333333333333333,,2.0,1.0,2.0,1.0,,,0.1538461538461538,,,0.0666666666666666,0.125,,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,4.0,15.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0344827586206896,0.0416666666666666,0.4,0.4,1.0,0.3333333333333333,1.0,1.0,1.0,0.3,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
965,1610612742,Derek Fisher,Derek Fisher,965,DAL,13711.0,229,15.0,448,450,49.0,71,45.0,898,4.0,9.0,1.0,1.0,,,3.0,7.0,6.0,26.0,5.0,1.0,8.0,18.0,13.0,42.0,10.0,23.0,21.0,77.0,462,1.0,2.0,,2.0,1.0,4.0,2.0,4.0,9.0,12.0,14.0,27.0,,18.0,8.0,2.0,23.0,8.0,31.0,8.0,10.0,5.0,70.0,,6.0,8.0,1.0,15.0,,15.0,5.0,2.0,14.0,10.0,4.0,4.0,18.0,7.0,2.0,24.0,1.0,23.0,,,23.0,9.0,,2.0,1.0,2.0,1.0,9.0,48.0,,0.4615384615384615,0.4615384615384615,0.9,0.4347826086956521,0.4347826086956521,0.3095238095238095,0.5,0.25,0.4307692307692308,0.5,0.4166666666666667,0.5066666666666667,0.5,0.5625,0.3538461538461538,0.0476190476190476,0.1111111111111111,18.75,0.7777777777777778,0.1428571428571428,0.0592592592592592,,0.08,0.0666666666666666,,,,0.0555555555555555,0.0227272727272727,0.0909090909090909,0.0727272727272727,0.1,0.5,0.1384615384615384,0.4444444444444444,0.5,0.75,0.1076923076923077,0.4285714285714285,0.5,0.4,0.2307692307692307,0.2307692307692307,0.0769230769230769,0.2769230769230769,0.4444444444444444,0.4705882352941176,0.875,0.5,1.0,,,0.1666666666666666,0.4923076923076923,0.4444444444444444,0.4814207692307692,0.391,0.4596499999999999,0.1466666666666666,0.1764705882352941,0.0259740259740259,0.1168831168831168,13.019047619047615,25.373913043478257,0.109375,8.0,1.0,,0.3333333333333333,,,3.0,2.0,2.0,,,0.1428571428571428,,,,0.3333333333333333,1.0,2.0,,,,1.0,1.0,,,1.0,3.0,1.0,,1.0,,3.0,2.0,1.0,3.0,,0.5,0.0434782608695652,0.0555555555555555,0.4,0.4,1.0,,,,,0.1666666666666666,1.0,1.0,1.0,2.0,1.0,0.0833333333333333,,,,,,True,,,,,,,,,,,,,,,,,
201954,1610612742,Darren Collison,Darren Collison,201954,DAL,3869.0,64,13.0,123,125,30.0,24,13.0,248,6.0,8.0,,,,1.0,,1.0,1.0,2.0,,,,5.0,7.0,11.0,,5.0,12.0,26.0,130,,,,,,2.0,3.0,4.0,4.0,6.0,8.0,,,4.0,,1.0,7.0,3.0,10.0,2.0,3.0,4.0,23.0,,5.0,5.0,,10.0,1.0,11.0,5.0,2.0,2.0,2.0,1.0,,3.0,2.0,,3.0,,9.0,1.0,,14.0,5.0,2.0,,,,,2.0,29.0,1.0,0.4285714285714285,0.4285714285714285,,,,0.6363636363636364,,,0.4375,,,0.5652173913043478,,0.2857142857142857,0.3125,0.0909090909090909,0.125,19.11764705882353,0.6666666666666666,,0.1666666666666666,,0.1666666666666666,0.1666666666666666,0.0222222222222222,,,,0.2222222222222222,0.2727272727272727,0.1818181818181818,0.125,,0.5,0.75,0.8571428571428571,0.3333333333333333,0.0625,,,0.125,0.5,0.5,,0.3125,,,,,,0.2,,,0.8125,,0.5778928571428572,,0.4057666666666666,0.238095238095238,0.3125,,0.1538461538461538,5.327272727272727,32.46,0.2439024390243902,,,,,1.0,,3.0,1.0,,,,,0.0666666666666666,0.0909090909090909,,1.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,1.0,1.0,,,,True,,,,,,,,,,,,,,,,,
2563,1610612742,Dahntay Jones,Dahntay Jones,2563,DAL,6512.0,109,,217,218,20.0,20,15.0,435,6.0,10.0,,,,1.0,5.0,9.0,3.0,7.0,3.0,,,3.0,14.0,26.0,,6.0,7.0,35.0,235,1.0,1.0,2.0,4.0,1.0,4.0,1.0,,2.0,8.0,20.0,,,2.0,,4.0,4.0,,4.0,,1.0,1.0,8.0,,4.0,7.0,,11.0,,11.0,1.0,1.0,1.0,1.0,1.0,,2.0,2.0,,8.0,,9.0,2.0,,9.0,5.0,,,,,,2.0,19.0,,0.2857142857142857,0.2857142857142857,,,,0.5384615384615384,1.0,0.25,0.4375,1.0,0.2,0.4861111111111111,1.0,0.2,0.1875,0.1538461538461538,0.4,16.45021645021645,0.5,,0.1147540983606557,,0.1025641025641025,0.11,,,,,0.1304347826086956,0.16,0.0967741935483871,0.125,,0.3125,0.6,1.0,0.5,0.28125,0.5555555555555556,0.5555555555555556,0.21875,0.4285714285714285,0.4285714285714285,0.09375,0.09375,,,,,,0.2,,,0.5,,0.5050306451612903,0.443,0.4061,0.1388888888888889,0.1666666666666666,0.1142857142857142,0.0571428571428571,8.661538461538461,31.566666666666663,0.0921658986175115,2.0,,,0.2,,,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,0.2,,,,,,,1.0,,,,,True,,,,,,,,,,,,,,,,,
201148,1610612742,Brandan Wright,Brandan Wright,201148,DAL,3343.0,56,3.0,112,119,23.0,17,14.0,231,2.0,3.0,,1.0,1.0,1.0,5.0,8.0,,,,,,,7.0,11.0,,,,14.0,125,1.0,2.0,,2.0,1.0,1.0,,,2.0,10.0,4.0,,2.0,,,,3.0,,3.0,,,1.0,6.0,3.0,3.0,5.0,,8.0,3.0,11.0,,,,,1.0,,1.0,,,1.0,,1.0,,,,,,4.0,1.0,4.0,2.0,2.0,22.0,,0.7142857142857143,0.8333333333333334,,,,0.6363636363636364,0.5,1.0,0.6363636363636364,0.5,1.0,0.6363636363636364,0.5,1.0,,,,9.448818897637794,,,0.1785714285714285,0.073170731707317,0.1363636363636363,0.16,0.0588235294117647,0.0769230769230769,0.125,0.2,0.1538461538461538,0.2,0.0625,0.3333333333333333,0.5,0.2727272727272727,0.6666666666666666,0.6666666666666666,1.0,0.7272727272727273,0.625,0.625,,,,,,,,,0.5,,1.0,1.0,,0.2727272727272727,,0.4732454545454546,0.46995,0.7517,,,0.1428571428571428,0.1428571428571428,6.10909090909091,,0.2053571428571428,2.0,,,0.6,,1.0,,1.0,,,3.0,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,True,,,,,,,,,,,,,,,,,
202346,1610612742,Dominique Jones,Dominique Jones,202346,DAL,653.0,11,4.0,21,20,,3,,41,1.0,1.0,,,,,,1.0,,,,,,,1.0,2.0,,,2.0,4.0,22,,,,,,,,,,,2.0,,,,,,,2.0,2.0,1.0,,,6.0,,1.0,3.0,1.0,5.0,,5.0,,,2.0,,2.0,2.0,4.0,1.0,,2.0,,1.0,,,2.0,1.0,,,,,,,,,,,,,,0.5,,,0.5,,,0.6666666666666666,,,,,,33.333333333333336,0.5,1.0,0.375,,0.1666666666666666,0.2857142857142857,,,,0.5,,0.5,0.2,,,0.5,1.0,1.0,,0.5,,,,,,,,,,,,,,,,0.5,,0.51115,,,0.3333333333333333,0.3333333333333333,,,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,True,,,,,,,,,,,,,,,,,
203108,1610612742,Bernard James,Bernard James,203108,DAL,488.0,8,2.0,15,15,1.0,7,2.0,30,1.0,3.0,,,,,,,,,,,,,1.0,3.0,,,,2.0,12,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,1.0,,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,,,,17.64705882352941,,,,,0.1666666666666666,0.1111111111111111,,,,,,,,0.5,,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,1.0,,0.6396000000000001,,,,,,,1.4666666666666668,,0.0666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
