EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGA,PenaltyCorner3FGA,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Corner3Frequency,PenaltyCorner3Frequency,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceFG3M,BlockedLongMidRange,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,LongMidRangePctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,SecondChanceArc3FGM,PtsUnassisted3s,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceArc3Accuracy,ThreePtShootingFoulsDrawnPct,BlockingFouls,BlockingFoulsDrawn,Blocked3s,BlockedArc3,SecondChanceArc3PctAssisted,Charge Fouls,on,HeaveAttempts,FTOffRebounds,StepOutOfBoundsTurnovers,Defensive 3 Seconds Violations,OffFTReboundPct,BlockedCorner3,OffensiveGoaltends,Arc3PctBlocked,Clear Path Fouls
101130,1610612737,Johan Petro,Johan Petro,101130,ATL,21103.0,352,-93,691,684,186.0,184.0,72.0,1375,29.0,44.0,7.0,17.0,6.0,7.0,10.0,29.0,8.0,33.0,1.0,4.0,1.0,1.0,3.0,47.0,106.0,1.0,4.0,11.0,108.0,765,9.0,22.0,1.0,1.0,19.0,11.0,29.0,1.0,3.0,2.0,27.0,80.0,14.0,3.0,12.0,4.0,1.0,4.0,12.0,4.0,16.0,2.0,2.0,7.0,2.0,3.0,36.0,10.0,23.0,17.0,52,10.0,79,33.0,112,3.0,10.0,6.0,4.0,9.0,2.0,8.0,15.0,3.0,1.0,2.0,24.0,1.0,5.0,28.0,48.0,3.0,4.0,17.0,2.0,3.0,1.0,12.0,3.0,7.0,1.0,9.0,5.0,4.0,9.0,4.0,1.0,4.0,27.0,186.0,5.0,0.851063829787234,0.975609756097561,1.0,0.25,0.3333333333333333,0.25,0.44339622641509435,0.4090909090909091,0.3793103448275862,0.4409090909090909,0.391304347826087,0.390625,0.46956521739130436,0.41304347826086957,0.421875,0.03636363636363636,0.03773584905660377,0.06818181818181818,0.034482758620689655,17.898832684824903,0.375,0.43478260869565216,0.22413793103448276,0.0970464135021097,0.21518987341772153,0.10309278350515463,0.22186495176848875,0.09880239520958084,0.07272727272727272,0.14285714285714285,0.0761904761904762,0.09859154929577464,0.11538461538461539,0.2702702702702703,0.203125,0.20212765957446807,0.23636363636363636,0.16666666666666666,0.05263157894736842,0.4444444444444444,0.4,0.6590909090909091,0.7073170731707317,0.7931034482758621,0.2636363636363636,0.3448275862068966,0.35714285714285715,0.9,0.3,0.24242424242424243,0.24242424242424243,1.0,0.03636363636363636,0.25,0.25,1.0,0.7391304347826086,0.4117647058823529,0.2857142857142857,0.043478260869565216,0.21875,0.8571428571428571,0.09375,0.3333333333333333,0.43636363636363634,0.25,0.496693119266055,0.573425,0.45402656249999995,0.06140350877192982,0.06363636363636363,0.17592592592592593,0.25,8.133962264150947,28.325,0.2691751085383502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
101150,1610612737,Lou Williams,Lou Williams,101150,ATL,1163.0,19,-2,40,39,17.0,9.0,4.0,79,1.0,1.0,,,1.0,1.0,,,1.0,4.0,,,,,,2.0,5.0,,2.0,1.0,5.0,41,,,,,,1.0,1.0,,1.0,1.0,3.0,,4.0,,,,,,4.0,,4.0,,,1.0,,3.0,8.0,,,,2,,2,,2,,,,,1.0,,1.0,,,,,1.0,,1.0,,1.0,,,3.0,,,,1.0,1.0,1.0,,,,,,,,,3.0,17.0,1.0,,,,,,,0.4,,1.0,0.2857142857142857,,0.5,0.35714285714285715,,0.75,0.2857142857142857,,,,18.181818181818183,1.0,,0.13333333333333333,,,,0.125,,,,,,,,0.2,0.125,,,,,0.14285714285714285,1.0,1.0,,,,,,0.5714285714285714,0.25,0.25,,,,,,,,,,0.5,1.0,,,0.42857142857142855,,0.47725,,0.568175,0.14285714285714285,0.2,,0.6,14.459999999999999,23.75,0.425,2.0,1.0,1.0,0.5,0.5,0.2857142857142857,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
201229,1610612737,Anthony Tolliver,Anthony Tolliver,201229,ATL,9302.0,155,-52,310,304,104.0,92.0,32.0,614,1.0,3.0,,,,,1.0,3.0,2.0,7.0,2.0,11.0,,,4.0,4.0,13.0,6.0,22.0,6.0,32.0,336,,,2.0,,3.0,2.0,3.0,1.0,9.0,2.0,9.0,4.0,4.0,18.0,,11.0,2.0,2.0,4.0,1.0,5.0,1.0,,1.0,2.0,1.0,11.0,,4.0,6.0,11,4.0,21,4.0,25,,2.0,1.0,1.0,4.0,,4.0,,,,,4.0,,1.0,10.0,15.0,2.0,,5.0,,,1.0,6.0,,2.0,1.0,2.0,1.0,,2.0,1.0,,,9.0,104.0,2.0,0.5,0.5,1.0,0.2727272727272727,0.1111111111111111,0.2727272727272727,0.3076923076923077,,0.6666666666666666,0.37142857142857144,0.75,0.2916666666666667,0.42105263157894735,0.75,0.34615384615384615,0.6285714285714286,0.15384615384615385,0.3333333333333333,,12.17391304347826,1.0,0.26666666666666666,0.1,0.03773584905660377,0.17142857142857143,,0.11724137931034483,0.025,,,0.07547169811320754,,,0.125,0.08333333333333333,0.08695652173913043,0.15384615384615385,0.2222222222222222,,0.5,0.08571428571428572,0.3333333333333333,0.5,1.0,0.08571428571428572,0.3333333333333333,0.3333333333333333,,0.2,0.2857142857142857,0.3333333333333333,0.5,0.3142857142857143,0.18181818181818182,0.18181818181818182,1.0,,,,,,,0.3333333333333333,,0.7142857142857143,0.18181818181818182,0.5224028571428572,0.584175,0.5351499999999999,0.05405405405405406,0.13333333333333333,0.09375,0.28125,12.384615384615385,24.640909090909098,0.33548387096774196,11.0,5.0,,,,0.3142857142857143,0.4166666666666667,4.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,0.14285714285714285,0.36363636363636365,0.36363636363636365,1.0,1.0,0.5,1.0,0.2,,,,,,,,,,,,,,True,,,,,,,,,
201274,1610612737,Ivan Johnson,Ivan Johnson,201274,ATL,4596.0,77,-16,154,156,20.0,36.0,16.0,310,6.0,13.0,3.0,3.0,1.0,1.0,5.0,8.0,,3.0,,,,,,11.0,24.0,,,4.0,26.0,157,4.0,4.0,,,8.0,1.0,1.0,,,1.0,3.0,6.0,16.0,,4.0,,,4.0,2.0,,2.0,,,,1.0,1.0,4.0,,4.0,6.0,9,1.0,16,4.0,20,,6.0,4.0,2.0,3.0,1.0,1.0,1.0,,2.0,,4.0,,1.0,6.0,10.0,2.0,,7.0,,,2.0,6.0,,3.0,,2.0,2.0,,2.0,2.0,,,3.0,20.0,1.0,0.2727272727272727,0.3333333333333333,,,,,0.4583333333333333,1.0,1.0,0.4583333333333333,1.0,1.0,0.48148148148148145,1.0,0.75,,0.16666666666666666,0.3076923076923077,,17.91907514450867,0.75,0.16666666666666666,0.16071428571428573,0.06451612903225806,0.3157894736842105,,0.2,0.04938271604938271,0.10526315789473684,,0.08695652173913043,,,0.09523809523809523,0.14285714285714285,0.23809523809523808,0.3076923076923077,0.3333333333333333,,1.0,0.5416666666666666,0.46153846153846156,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.625,0.625,0.4,0.125,,,,,,,,0.75,1.0,,,1.0,1.0,,,0.5416666666666666,,0.5451708333333333,0.609625,0.6957,0.1111111111111111,0.1111111111111111,0.3076923076923077,0.11538461538461539,4.716666666666666,,0.12987012987012986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
201627,1610612737,Anthony Morrow,Anthony Morrow,201627,ATL,978.0,16,-13,32,30,23.0,4.0,3.0,62,1.0,1.0,,,1.0,1.0,,2.0,1.0,2.0,1.0,2.0,,1.0,1.0,2.0,5.0,1.0,2.0,1.0,8.0,31,,,,,,1.0,3.0,1.0,1.0,,5.0,4.0,,3.0,,2.0,1.0,,,,,,,,,,,,,1.0,1,1.0,3,,3,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,5.0,23.0,,1.0,1.0,1.0,0.5,1.0,0.5,0.4,,0.3333333333333333,0.5,,0.625,0.5714285714285714,,0.625,0.2857142857142857,,,,20.0,,1.0,0.08333333333333333,,0.5,,0.14285714285714285,,,,,,,,,0.125,0.5,,,,0.14285714285714285,1.0,1.0,1.0,0.2857142857142857,,,,0.2857142857142857,0.5,0.5,1.0,0.2857142857142857,0.5,0.5,1.0,,,,,0.25,1.0,0.25,1.0,0.42857142857142855,0.5,0.4788928571428572,,0.5054125,0.14285714285714285,0.2,,0.625,13.1,25.65,0.71875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
203098,1610612737,John Jenkins,John Jenkins,203098,ATL,8998.0,150,-51,297,295,122.0,85.0,33.0,592,8.0,12.0,1.0,2.0,4.0,5.0,2.0,4.0,7.0,16.0,9.0,22.0,3.0,3.0,10.0,17.0,32.0,11.0,29.0,19.0,86.0,337,2.0,4.0,3.0,3.0,10.0,8.0,14.0,4.0,12.0,9.0,37.0,22.0,12.0,24.0,,22.0,9.0,3.0,9.0,3.0,12.0,3.0,,4.0,3.0,2.0,27.0,,2.0,3.0,12,,15,2.0,17,1.0,4.0,2.0,2.0,8.0,2.0,4.0,3.0,,4.0,,11.0,,4.0,2.0,4.0,,,9.0,,,,21.0,,5.0,1.0,1.0,,1.0,1.0,,,,37.0,122.0,,0.6470588235294118,0.6470588235294118,0.7272727272727273,0.3793103448275862,0.3333333333333333,0.3793103448275862,0.53125,0.5,0.5714285714285714,0.5491803278688525,0.5,0.5384615384615384,0.6086956521739131,0.5625,0.6166666666666667,0.47540983606557374,0.09375,0.08333333333333333,0.25,24.169184290030213,0.7272727272727273,,0.10909090909090909,0.02197802197802198,0.11538461538461539,,0.11029411764705882,0.015151515151515152,,0.04,0.021739130434782608,,,0.05405405405405406,0.06451612903225806,0.19047619047619047,0.14285714285714285,,0.03571428571428571,,0.19672131147540983,0.6666666666666666,0.7272727272727273,0.5,0.06557377049180328,0.5,0.6666666666666666,0.5,0.26229508196721313,0.4375,0.4666666666666667,0.8571428571428571,0.36065573770491804,0.4090909090909091,0.4090909090909091,0.6666666666666666,0.2857142857142857,0.5,,0.42857142857142855,0.19230769230769232,0.8,0.38461538461538464,0.3,0.6721311475409836,0.4090909090909091,0.5018327868852458,0.49287142857142857,0.4678346153846154,0.11764705882352941,0.13513513513513514,0.11627906976744186,0.43023255813953487,11.48125,25.044827586206893,0.4107744107744108,7.0,2.0,,,,0.11475409836065574,0.07692307692307693,2.0,,,1.0,1.0,,1.0,0.3333333333333333,0.0625,0.2857142857142857,0.2857142857142857,1.0,,,,0.5,1.0,9.0,1.0,2.0,3.0,0.3333333333333333,0.0967741935483871,,,,,,,True,,,,,,,,,
203118,1610612737,Mike Scott,Mike Scott,203118,ATL,5641.0,94,-46,186,185,96.0,65.0,22.0,371,9.0,13.0,2.0,4.0,4.0,6.0,1.0,4.0,5.0,10.0,,1.0,,,1.0,15.0,27.0,,1.0,15.0,45.0,219,3.0,5.0,,5.0,11.0,5.0,11.0,,1.0,4.0,14.0,22.0,8.0,,4.0,1.0,,1.0,1.0,1.0,2.0,,1.0,,,1.0,5.0,1.0,7.0,3.0,9,1.0,13,8.0,21,,,,,6.0,,5.0,1.0,,1.0,,7.0,1.0,4.0,3.0,8.0,,1.0,10.0,,1.0,1.0,18.0,,7.0,2.0,1.0,1.0,,1.0,1.0,,,14.0,96.0,,0.7333333333333333,0.8461538461538461,,,,,0.5555555555555556,0.6,0.45454545454545453,0.5357142857142857,0.6,0.4166666666666667,0.6081081081081081,0.6875,0.5,0.03571428571428571,0.037037037037037035,0.07692307692307693,,21.05263157894737,0.8571428571428571,0.16666666666666666,0.15789473684210525,0.109375,0.13043478260869565,0.034482758620689655,0.15,0.08602150537634409,0.07142857142857142,0.15789473684210525,0.0967741935483871,,0.14285714285714285,0.05555555555555555,0.2,0.20833333333333334,0.1111111111111111,0.2,,1.0,0.4642857142857143,0.6923076923076923,0.75,0.6666666666666666,0.14285714285714285,0.25,0.25,1.0,0.35714285714285715,0.5,0.5,0.8,0.03571428571428571,,,,0.8,0.5,,,0.5,0.6666666666666666,0.08333333333333333,,0.5,,0.48376428571428576,0.5492,0.48999166666666677,0.2,0.20588235294117646,0.24444444444444444,0.3111111111111111,8.644444444444444,25.3,0.5161290322580645,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,True,,,,,,,,,
201952,1610612737,Jeff Teague,Jeff Teague,201952,ATL,10086.0,168,-87,331,328,56.0,76.0,35.0,659,9.0,21.0,1.0,2.0,3.0,6.0,7.0,21.0,6.0,14.0,2.0,10.0,1.0,,,22.0,56.0,3.0,13.0,7.0,60.0,389,2.0,3.0,2.0,2.0,6.0,4.0,10.0,1.0,1.0,4.0,15.0,8.0,36.0,6.0,2.0,10.0,2.0,8.0,27.0,14.0,41.0,11.0,3.0,14.0,4.0,9.0,96.0,,2.0,3.0,5,,8,2.0,10,1.0,6.0,3.0,3.0,8.0,3.0,4.0,6.0,,4.0,,14.0,3.0,4.0,8.0,14.0,,1.0,18.0,,1.0,2.0,7.0,2.0,2.0,2.0,1.0,1.0,,2.0,1.0,,,15.0,56.0,2.0,0.18181818181818182,0.19047619047619047,0.6666666666666666,0.23076923076923078,1.0,0.23076923076923078,0.39285714285714285,0.6666666666666666,0.4,0.38405797101449274,0.4,0.5,0.4154929577464789,0.5,0.5769230769230769,0.18840579710144928,0.14285714285714285,0.23809523809523808,0.14285714285714285,22.972972972972972,0.5714285714285714,,0.04854368932038835,0.015748031496062992,0.08823529411764706,,0.058394160583941604,0.011834319526627219,,0.021739130434782608,0.02,,,0.1111111111111111,0.037037037037037035,,0.045454545454545456,0.16666666666666666,0.029411764705882353,0.5,0.30434782608695654,0.42857142857142855,0.5625,0.1111111111111111,0.30434782608695654,0.3333333333333333,0.3888888888888889,0.2857142857142857,0.2028985507246377,0.42857142857142855,0.42857142857142855,0.16666666666666666,0.14492753623188406,0.2,0.2,0.5,0.4,0.5,,0.2,0.5454545454545454,0.5,,,0.4927536231884058,0.2,0.48004275362318843,0.479975,0.4586636363636364,0.028985507246376812,0.03571428571428571,0.1,0.25,8.592857142857143,25.292307692307695,0.1691842900302115,3.0,1.0,,,,0.043478260869565216,0.09090909090909091,1.0,,1.0,1.0,,,2.0,,,0.3333333333333333,0.3333333333333333,1.0,0.2,,,1.0,,3.0,,1.0,,,,,2.0,1.0,1.0,,,True,,,,,,,,,
2746,1610612737,Josh Smith,Josh Smith,2746,ATL,9453.0,158,-37,309,304,65.0,84.0,39.0,613,19.0,24.0,1.0,2.0,5.0,8.0,8.0,20.0,3.0,13.0,5.0,14.0,4.0,2.0,3.0,30.0,57.0,8.0,21.0,4.0,88.0,340,1.0,2.0,5.0,,8.0,5.0,10.0,2.0,3.0,2.0,18.0,28.0,32.0,24.0,2.0,14.0,5.0,3.0,10.0,6.0,16.0,1.0,5.0,5.0,2.0,3.0,38.0,1.0,2.0,7.0,14,4.0,25,3.0,28,,3.0,2.0,1.0,11.0,4.0,7.0,5.0,,4.0,1.0,16.0,1.0,2.0,5.0,11.0,1.0,,12.0,,1.0,2.0,8.0,2.0,4.0,1.0,1.0,1.0,,1.0,1.0,,,18.0,65.0,4.0,0.4666666666666667,0.4827586206896552,1.0,0.38095238095238093,0.6666666666666666,0.38095238095238093,0.5263157894736842,0.5,0.5,0.5384615384615384,0.5714285714285714,0.6153846153846154,0.5432098765432098,0.5714285714285714,0.6428571428571429,0.2692307692307692,0.05263157894736842,0.041666666666666664,0.1,27.635327635327638,0.6875,0.36363636363636365,0.13861386138613863,0.018867924528301886,0.20588235294117646,0.021739130434782608,0.15555555555555556,0.019736842105263157,0.03571428571428571,0.02631578947368421,,,0.058823529411764705,0.03225806451612903,0.15625,0.21052631578947367,0.23809523809523808,0.15384615384615385,,1.0,0.3076923076923077,0.7916666666666666,0.8260869565217391,0.47368421052631576,0.2564102564102564,0.4,0.4444444444444444,0.25,0.16666666666666666,0.23076923076923078,0.23076923076923078,1.0,0.1794871794871795,0.35714285714285715,0.35714285714285715,1.0,0.2857142857142857,0.5,,0.5714285714285714,0.6153846153846154,0.625,0.23076923076923078,0.6666666666666666,0.5769230769230769,0.35714285714285715,0.5260570512820513,0.57528,0.5648423076923077,0.05,0.06779661016949153,0.09090909090909091,0.20454545454545456,7.678947368421052,24.70476190476191,0.21035598705501618,7.0,,,,,0.08974358974358974,,3.0,,1.0,,2.0,,1.0,0.4,,0.42857142857142855,0.42857142857142855,1.0,0.14285714285714285,,,,2.0,,,,,0.5,,,,,,1.0,,True,,,,,,,,,
2052,1610612737,DeShawn Stevenson,DeShawn Stevenson,2052,ATL,3053.0,51,-18,108,106,19.0,44.0,10.0,214,,,,,,,1.0,2.0,,3.0,,6.0,2.0,,,1.0,5.0,2.0,9.0,,8.0,120,,3.0,2.0,,,,,,,,,,2.0,6.0,,6.0,,,,,,,,,,,,,2.0,1.0,3,,4,2.0,6,,,,,2.0,,1.0,,,1.0,,2.0,,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,19.0,1.0,,,1.0,0.2222222222222222,,0.2222222222222222,0.2,,,0.2857142857142857,,,0.2857142857142857,,,0.6428571428571429,,,,13.223140495867769,1.0,,0.075,0.05714285714285714,0.1,,0.08,0.04,,,0.125,,,0.06666666666666667,0.1,0.06666666666666667,0.14285714285714285,,,,,,,,0.14285714285714285,0.5,0.5,,0.21428571428571427,,,,0.42857142857142855,,,,,,,0.4,,,,,0.6428571428571429,,0.5120964285714286,0.44616999999999996,,,,,,14.739999999999998,24.7,0.17592592592592593,3.0,,,,,0.21428571428571427,,2.0,,,,,,,,,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,
