EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Charge Fouls Drawn,DefensiveGoaltends,3SecondViolations,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,Fg3aBlocked,StepOutOfBoundsTurnovers,OffensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Blocked3s,BlockedArc3,BlockedLongMidRange,SecondChanceArc3PctAssisted,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,BlockedCorner3,on
101108,1610612746,Chris Paul,Chris Paul,101108,LAC,58839.0,981,260,1911,1864,925,865.0,246.0,3775,57.0,89.0,1.0,4.0,24.0,44.0,50.0,98.0,63.0,135.0,3.0,14.0,5.0,1.0,7.0,26.0,94.0,3.0,9.0,13.0,48.0,170.0,322.0,29.0,108.0,181.0,608.0,1953,10.0,29.0,3.0,14.0,15.0,44.0,73.0,155.0,14.0,55.0,159.0,347.0,50.0,290.0,42.0,45.0,6.0,2.0,92.0,26.0,10.0,179.0,77.0,256.0,46.0,31.0,115.0,20.0,44.0,589.0,9.0,11.0,1.0,24.0,72.0,4.0,100.0,21.0,121.0,4.0,70.0,41.0,29.0,39.0,8.0,27.0,27.0,4.0,12.0,3.0,66.0,5.0,34.0,22.0,1.0,75.0,3.0,3.0,6.0,160.0,2.0,8.0,5.0,208.0,6.0,11.0,37.0,65.0,5.0,4.0,1.0,5.0,3.0,1.0,340.0,916,24.0,59.0,0.14705882352941177,0.1497005988023952,0.4827586206896552,0.26851851851851855,0.21428571428571427,0.2545454545454545,0.27358490566037735,0.5279503105590062,0.3448275862068966,0.47096774193548385,0.4965116279069767,0.3372093023255814,0.44761904761904764,0.5674904942965779,0.4215686274509804,0.5726351351351351,0.25116279069767444,0.031055900621118012,0.056179775280898875,0.05102040816326531,26.9739844819717,0.5909090909090909,0.04878048780487805,0.011494252873563218,0.12307692307692308,0.020793950850661626,0.0975609756097561,0.029315960912052116,0.11552346570397112,0.023923444976076555,0.041916167664670656,0.006711409395973154,0.014084507042253521,0.02577319587628866,0.035398230088495575,0.08152173913043478,0.12953367875647667,0.15384615384615385,0.0962566844919786,0.1016949152542373,0.01904761904761905,0.6,0.2069767441860465,0.6404494382022472,0.6785714285714286,0.17543859649122806,0.22790697674418606,0.5102040816326531,0.5376344086021505,0.12,0.313953488372093,0.4666666666666667,0.4666666666666667,0.14285714285714285,0.03255813953488372,0.21428571428571427,0.21428571428571427,0.6666666666666666,0.2186046511627907,0.2765957446808511,0.2765957446808511,0.46153846153846156,0.09302325581395349,0.25,0.11627906976744186,0.20930232558139536,0.3333333333333333,0.20952380952380953,0.5454545454545454,0.03333333333333333,0.14285714285714285,0.22857142857142856,0.2708333333333333,0.45813953488372094,0.2826086956521739,0.45696936619718304,0.419025,0.4466368932038835,0.08026030368763558,0.1048158640226629,0.07236842105263158,0.5707236842105263,10.752795031055902,26.751851851851846,0.4840397697540555,,,,,,,,,,,,,,,,,,,,,,,,True
101142,1610612746,Ronny Turiaf,Ronny Turiaf,101142,LAC,34313.0,572,54,1104,1097,203,244.0,138.0,2201,39.0,62.0,9.0,14.0,1.0,2.0,2.0,12.0,,1.0,,,,,,,,,,,,41.0,75.0,,,17.0,99.0,1068,9.0,15.0,,,1.0,19.0,1.0,5.0,,,6.0,8.0,62.0,20.0,,,14.0,,,,13.0,20.0,6.0,26.0,6.0,,15.0,2.0,3.0,58.0,8.0,27.0,1.0,27.0,49.0,7.0,83.0,36.0,119.0,1.0,15.0,10.0,5.0,15.0,3.0,10.0,12.0,3.0,5.0,,27.0,3.0,3.0,33.0,4.0,66.0,,4.0,3.0,43.0,5.0,7.0,1.0,46.0,4.0,,22.0,3.0,31.0,23.0,8.0,31.0,22.0,1.0,8.0,203,6.0,3.0,0.7560975609756098,0.9117647058823529,,,,,,0.5466666666666666,0.6,0.2,0.5466666666666666,0.6,0.2,0.515625,0.475,0.4,,0.17333333333333334,0.12903225806451613,0.4166666666666667,9.746434231378764,0.5555555555555556,0.20588235294117646,0.02631578947368421,0.12373737373737374,0.07780979827089338,0.16071428571428573,0.05517241379310345,0.1347517730496454,0.07113821138211382,0.05737704918032787,0.10227272727272728,0.08029197080291971,0.03260869565217391,0.09433962264150944,0.10967741935483871,0.125,0.1415929203539823,0.16279069767441862,0.15384615384615385,0.047619047619047616,0.7096774193548387,0.8266666666666667,0.6290322580645161,0.7222222222222222,0.7692307692307693,0.16,0.16666666666666666,0.2857142857142857,0.5,0.013333333333333334,,,,,,,,,,,,0.9333333333333333,0.6428571428571429,,,,0.4,0.5,,,,,0.8266666666666667,,0.5728093333333334,0.6045499999999999,0.46647999999999995,0.23655913978494625,0.23655913978494625,0.1919191919191919,0.08080808080808081,2.5466666666666664,,0.1838768115942029,1.0,1.0,3.0,0.1111111111111111,,,,,,,,,,,,,,,,,,,,True
1885,1610612746,Lamar Odom,Lamar Odom,1885,LAC,81642.0,1361,248,2587,2580,724,684.0,331.0,5167,72.0,125.0,29.0,52.0,16.0,26.0,16.0,55.0,23.0,50.0,3.0,15.0,2.0,1.0,5.0,9.0,57.0,,2.0,3.0,15.0,111.0,230.0,12.0,72.0,13.0,271.0,2551,36.0,66.0,1.0,4.0,1.0,76.0,26.0,46.0,4.0,20.0,5.0,69.0,142.0,80.0,33.0,3.0,50.0,1.0,56.0,9.0,18.0,84.0,39.0,123.0,22.0,17.0,55.0,16.0,13.0,285.0,25.0,68.0,6.0,96.0,186.0,25.0,307.0,99.0,406.0,13.0,56.0,32.0,24.0,31.0,9.0,24.0,38.0,2.0,7.0,6.0,69.0,6.0,11.0,82.0,8.0,178.0,4.0,7.0,10.0,52.0,3.0,13.0,1.0,31.0,7.0,,16.0,3.0,48.0,33.0,15.0,48.0,26.0,3.0,69.0,720,15.0,3.0,0.6396396396396397,0.8255813953488372,0.9166666666666666,0.16666666666666666,0.25,0.2,0.16901408450704225,0.4826086956521739,0.5454545454545454,0.5652173913043478,0.4271523178807947,0.5357142857142857,0.48484848484848486,0.4315286624203822,0.5352112676056338,0.5,0.23841059602649006,0.0782608695652174,0.088,0.12727272727272726,12.882610158089472,0.4492753623188406,0.26881720430107525,0.06818181818181818,0.21232876712328766,0.08542713567839195,0.25806451612903225,0.06459948320413436,0.22596153846153846,0.07861369399830938,0.09859154929577464,0.09545454545454546,0.06506849315068493,0.06349206349206349,0.06666666666666667,0.22847682119205298,0.22348484848484848,0.1870967741935484,0.24372759856630824,0.3010752688172043,0.08441558441558442,0.5416666666666666,0.4139072847682119,0.576,0.631578947368421,0.6111111111111112,0.18211920529801323,0.2909090909090909,0.3333333333333333,0.3125,0.16556291390728478,0.46,0.46,0.9565217391304348,0.04966887417218543,0.2,0.2,1.0,0.18874172185430463,0.15789473684210525,0.16363636363636364,0.8888888888888888,0.7428571428571429,0.5576923076923077,0.02857142857142857,0.02857142857142857,,0.3939393939393939,0.6153846153846154,0.07575757575757576,0.2,0.22727272727272727,0.2,0.652317880794702,0.16071428571428573,0.5033901666666667,0.5467144067796609,0.4970931818181818,0.05144694533762058,0.06694560669456066,0.28044280442804426,0.25461254612546125,6.64304347826087,26.45555555555556,0.279860842674913,1.0,,3.0,0.10344827586206896,1.0,2.0,1.0,2.0,0.027777777777777776,0.03508771929824561,0.5,1.0,,,,,,,,,,,,True
202339,1610612746,Eric Bledsoe,Eric Bledsoe,202339,LAC,68693.0,1145,128,2203,2196,558,584.0,278.0,4399,113.0,205.0,27.0,39.0,21.0,47.0,28.0,68.0,23.0,86.0,8.0,16.0,2.0,5.0,7.0,14.0,43.0,2.0,5.0,4.0,16.0,164.0,359.0,22.0,59.0,75.0,469.0,2213,30.0,50.0,4.0,7.0,12.0,84.0,29.0,78.0,9.0,23.0,26.0,111.0,108.0,220.0,54.0,12.0,34.0,3.0,40.0,14.0,25.0,126.0,52.0,178.0,32.0,20.0,78.0,19.0,29.0,408.0,11.0,45.0,1.0,29.0,77.0,3.0,109.0,57.0,166.0,7.0,77.0,48.0,29.0,55.0,19.0,35.0,47.0,8.0,20.0,6.0,102.0,5.0,19.0,37.0,1.0,83.0,4.0,3.0,4.0,104.0,5.0,5.0,4.0,95.0,13.0,,41.0,13.0,40.0,23.0,12.0,41.0,26.0,,111.0,558,5.0,12.0,0.32926829268292684,0.3673469387755102,0.8181818181818182,0.3728813559322034,0.5714285714285714,0.391304347826087,0.39285714285714285,0.4568245125348189,0.6,0.3717948717948718,0.47129186602870815,0.631578947368421,0.4207920792079208,0.5108932461873639,0.6774193548387096,0.47435897435897434,0.14114832535885166,0.06963788300835655,0.1024390243902439,0.058823529411764705,22.204599524187152,0.5392156862745098,0.039473684210526314,0.014492753623188406,0.10212201591511937,0.06607929515418502,0.09602649006622517,0.03767123287671233,0.10037878787878787,0.05755395683453238,0.08333333333333333,0.0481283422459893,0.06198347107438017,0.025906735751295335,0.06060606060606061,0.08646616541353383,0.05855855855855856,0.15413533834586465,0.08733624454148471,0.1232876712328767,0.035175879396984924,0.6341463414634146,0.4904306220095694,0.551219512195122,0.6141304347826086,0.35398230088495575,0.16267942583732056,0.4117647058823529,0.4375,0.25,0.20574162679425836,0.26744186046511625,0.26744186046511625,0.30434782608695654,0.03827751196172249,0.5,0.5,0.875,0.10287081339712918,0.32558139534883723,0.3333333333333333,0.7857142857142857,0.6842105263157895,0.6923076923076923,0.03508771929824561,0.08771929824561403,0.4,0.46534653465346537,0.44680851063829785,0.06930693069306931,0.7142857142857143,0.15841584158415842,0.25,0.631578947368421,0.35,0.5133766265060241,0.5387936170212766,0.5124734693877551,0.09192825112107623,0.10594315245478036,0.1791044776119403,0.23667377398720682,7.353481894150418,26.78305084745763,0.25329096686336816,2.0,,,0.1111111111111111,2.0,1.0,2.0,1.0,0.01694915254237288,0.023255813953488372,1.0,1.0,1.0,1.0,5.0,1.0,,,,,,,,True
2037,1610612746,Jamal Crawford,Jamal Crawford,2037,LAC,133817.0,2230,365,4287,4237,1460,1417.0,547.0,8524,77.0,123.0,8.0,13.0,22.0,35.0,84.0,180.0,135.0,317.0,54.0,153.0,13.0,19.0,52.0,95.0,243.0,7.0,13.0,29.0,76.0,296.0,620.0,149.0,396.0,216.0,1255.0,4343,28.0,52.0,11.0,26.0,14.0,103.0,72.0,161.0,48.0,128.0,87.0,375.0,236.0,356.0,402.0,45.0,10.0,4.0,239.0,95.0,30.0,158.0,35.0,193.0,19.0,16.0,119.0,20.0,19.0,421.0,7.0,15.0,,43.0,59.0,4.0,106.0,22.0,128.0,7.0,79.0,50.0,29.0,92.0,16.0,52.0,54.0,7.0,40.0,8.0,146.0,8.0,45.0,31.0,1.0,71.0,1.0,4.0,5.0,199.0,,12.0,6.0,248.0,18.0,18.0,81.0,32.0,9.0,5.0,3.0,13.0,4.0,,369.0,1451,7.0,25.0,0.39864864864864863,0.4054982817869416,0.8993288590604027,0.37626262626262624,0.4230769230769231,0.375,0.38010204081632654,0.4774193548387097,0.5384615384615384,0.4472049689440994,0.5113188976377953,0.5705128205128205,0.4982698961937716,0.5559534467323187,0.6144578313253012,0.5550595238095238,0.38976377952755903,0.04838709677419355,0.056910569105691054,0.1,25.692182410423452,0.6301369863013698,0.024242424242424242,,0.04187366926898509,0.011755485893416929,0.07178631051752922,0.011400651465798045,0.05079681274900399,0.01164021164021164,0.016129032258064516,0.0111731843575419,0.008264462809917356,0.012531328320802004,0.009302325581395349,0.038135593220338986,0.0367816091954023,0.049800796812749,0.06798245614035088,0.08391608391608392,0.013358778625954198,0.3076923076923077,0.12106299212598425,0.6260162601626016,0.6637931034482759,0.4675324675324675,0.17716535433070865,0.4666666666666667,0.5185185185185185,0.39285714285714285,0.31200787401574803,0.42586750788643535,0.4326923076923077,0.362962962962963,0.15059055118110237,0.35294117647058826,0.35526315789473684,1.0,0.23917322834645668,0.39094650205761317,0.3941908713692946,0.8421052631578947,0.16666666666666666,0.6153846153846154,0.16666666666666666,0.16666666666666666,0.5384615384615384,0.12110726643598616,0.6285714285714286,0.17993079584775087,0.36538461538461536,0.2629757785467128,0.3815789473684211,0.5108267716535433,0.39748953974895396,0.4769363861386138,0.4732724137931034,0.4755706713780918,0.0847926267281106,0.11859443631039532,0.08207171314741035,0.29880478087649404,12.352580645161293,25.38712121212121,0.3405644973174714,,,,0.375,4.0,3.0,10.0,,0.007575757575757576,0.00823045267489712,0.3076923076923077,1.0,4.0,4.0,1.0,0.8571428571428571,5.0,11.0,0.015772870662460567,0.006535947712418301,0.02736318407960199,,,True
2406,1610612746,Caron Butler,Caron Butler,2406,LAC,30350.0,506,74,1001,979,486,462.0,119.0,1980,16.0,25.0,6.0,10.0,7.0,9.0,7.0,14.0,17.0,51.0,15.0,30.0,4.0,8.0,13.0,20.0,52.0,1.0,4.0,10.0,28.0,40.0,90.0,35.0,82.0,23.0,208.0,1050,9.0,15.0,5.0,8.0,6.0,39.0,20.0,38.0,18.0,41.0,15.0,109.0,50.0,30.0,102.0,3.0,6.0,,52.0,20.0,2.0,8.0,8.0,16.0,4.0,4.0,5.0,2.0,1.0,40.0,2.0,11.0,2.0,11.0,33.0,5.0,49.0,15.0,64.0,2.0,14.0,4.0,10.0,9.0,2.0,4.0,11.0,2.0,5.0,3.0,20.0,1.0,8.0,18.0,1.0,43.0,1.0,4.0,3.0,24.0,3.0,1.0,2.0,29.0,1.0,1.0,7.0,5.0,6.0,3.0,3.0,6.0,3.0,,109.0,483,7.0,4.0,0.625,0.6756756756756757,0.9714285714285714,0.4268292682926829,0.625,0.43902439024390244,0.4268292682926829,0.4444444444444444,0.6,0.5263157894736842,0.5377906976744186,0.717391304347826,0.5949367088607594,0.5625,0.75,0.6206896551724138,0.47674418604651164,0.022222222222222223,0.04,,17.88546255506608,0.45,0.1111111111111111,0.047619047619047616,0.10576923076923077,0.038869257950530034,0.08208955223880597,0.013986013986013986,0.09865470852017937,0.03051643192488263,0.05434782608695652,0.0273972602739726,0.03389830508474576,0.010638297872340425,0.02040816326530612,0.0989010989010989,0.0594059405940594,0.15,0.09523809523809523,0.034482758620689655,0.021739130434782608,0.5,0.14534883720930233,0.64,0.6666666666666666,0.5,0.08139534883720931,0.5,0.5,0.7142857142857143,0.29651162790697677,0.3333333333333333,0.34,0.7058823529411765,0.1744186046511628,0.5,0.5,1.0,0.3023255813953488,0.38461538461538464,0.38461538461538464,0.95,0.43478260869565216,0.6,0.17391304347826086,0.17391304347826086,0.25,0.11392405063291139,0.7777777777777778,0.16455696202531644,0.6153846153846154,0.35443037974683544,0.35714285714285715,0.622093023255814,0.38461538461538464,0.49464327485380133,0.5327117647058824,0.47427151898734177,0.055865921787709494,0.07291666666666667,0.1875,0.5240384615384616,12.510000000000003,25.084146341463416,0.4855144855144855,,,,0.16666666666666666,4.0,,,,,,1.0,1.0,,,,1.0,2.0,3.0,0.0196078431372549,,0.03614457831325301,1.0,,True
2440,1610612746,Matt Barnes,Matt Barnes,2440,LAC,97851.0,1631,292,3126,3089,965,906.0,401.0,6215,141.0,202.0,34.0,55.0,38.0,56.0,17.0,46.0,16.0,34.0,40.0,107.0,14.0,17.0,40.0,46.0,141.0,4.0,12.0,11.0,40.0,174.0,282.0,86.0,248.0,75.0,681.0,3113,39.0,68.0,12.0,26.0,10.0,124.0,45.0,71.0,28.0,80.0,25.0,199.0,258.0,90.0,243.0,15.0,54.0,,141.0,46.0,22.0,68.0,22.0,90.0,13.0,9.0,52.0,6.0,10.0,202.0,25.0,66.0,5.0,50.0,128.0,33.0,211.0,96.0,307.0,14.0,60.0,34.0,26.0,42.0,10.0,30.0,34.0,6.0,12.0,7.0,76.0,7.0,18.0,109.0,1.0,198.0,2.0,8.0,4.0,75.0,8.0,6.0,1.0,97.0,7.0,,43.0,8.0,45.0,21.0,19.0,50.0,30.0,2.0,198.0,957,22.0,4.0,0.7413793103448276,0.8775510204081632,0.9418604651162791,0.3467741935483871,0.46153846153846156,0.35,0.3467741935483871,0.6170212765957447,0.5735294117647058,0.6338028169014085,0.5716981132075472,0.6063829787234043,0.5761589403973509,0.5921739130434782,0.62,0.603030303030303,0.4679245283018868,0.07801418439716312,0.08415841584158416,0.10869565217391304,18.06792873051225,0.5526315789473685,0.28448275862068967,0.0423728813559322,0.12343297974927676,0.0707395498392283,0.11210762331838565,0.054945054945054944,0.12002697235333783,0.06556195965417867,0.078125,0.07142857142857142,0.06340057636887608,0.0576271186440678,0.05,0.09366391184573003,0.10802469135802469,0.16857142857142857,0.10029498525073746,0.14953271028037382,0.058333333333333334,0.6,0.38113207547169814,0.698019801980198,0.7621621621621621,0.7446808510638298,0.08679245283018867,0.3695652173913043,0.4146341463414634,0.5882352941176471,0.06415094339622641,0.47058823529411764,0.47058823529411764,0.875,0.2018867924528302,0.37383177570093457,0.37735849056603776,0.95,0.2660377358490566,0.3262411347517731,0.3262411347517731,0.9347826086956522,0.5851063829787234,0.6181818181818182,0.14893617021276595,0.1276595744680851,0.3333333333333333,0.3708609271523179,0.6785714285714286,0.26490066225165565,0.425,0.26490066225165565,0.275,0.8490566037735849,0.3262411347517731,0.5509393396226414,0.5288945205479451,0.5421235099337749,0.07760141093474426,0.13522012578616352,0.18208516886930984,0.2922173274596182,4.800354609929078,24.897177419354843,0.3087012156110045,,,,0.17647058823529413,8.0,1.0,2.0,1.0,0.004032258064516129,,0.5714285714285714,0.875,5.0,4.0,5.0,1.0,,1.0,,0.009345794392523364,0.004016064257028112,,1.0,True
255,1610612746,Grant Hill,Grant Hill,255,LAC,18391.0,307,-8,569,562,105,117.0,70.0,1131,10.0,16.0,1.0,3.0,,,6.0,14.0,7.0,27.0,1.0,5.0,1.0,,,,1.0,,,,1.0,23.0,57.0,1.0,6.0,10.0,59.0,598,3.0,6.0,,1.0,2.0,8.0,2.0,5.0,,1.0,,4.0,36.0,10.0,3.0,,,,1.0,,3.0,12.0,7.0,19.0,6.0,1.0,5.0,2.0,5.0,45.0,1.0,3.0,,11.0,17.0,2.0,30.0,4.0,34.0,1.0,6.0,2.0,4.0,10.0,1.0,5.0,9.0,,5.0,4.0,19.0,,2.0,14.0,,27.0,3.0,2.0,,17.0,,2.0,,17.0,1.0,,7.0,2.0,4.0,3.0,,4.0,3.0,,4.0,104,,1.0,0.782608695652174,0.782608695652174,1.0,0.16666666666666666,,,0.16666666666666666,0.40350877192982454,0.5,0.4,0.3888888888888889,0.42857142857142855,0.3333333333333333,0.4154929577464789,0.4444444444444444,0.2857142857142857,0.09523809523809523,0.05263157894736842,0.0625,0.14285714285714285,13.657056145675266,0.5263157894736842,0.08,,0.09659090909090909,0.014705882352941176,0.1111111111111111,0.0136986301369863,0.10181818181818182,0.01444043321299639,0.027777777777777776,0.017543859649122806,,0.021739130434782608,,0.1016949152542373,0.0625,0.11594202898550725,0.125,0.07407407407407407,0.029411764705882353,0.75,0.25396825396825395,0.625,0.6666666666666666,0.8,0.2222222222222222,0.42857142857142855,0.5,0.6666666666666666,0.42857142857142855,0.25925925925925924,0.25925925925925924,0.8571428571428571,0.07936507936507936,0.2,0.2,1.0,0.015873015873015872,,,,0.42857142857142855,0.3333333333333333,0.14285714285714285,,,,,,,0.16666666666666666,,0.3492063492063492,,0.4762746031746032,0.5075857142857144,0.37795,0.10144927536231885,0.1111111111111111,0.13559322033898305,0.06779661016949153,11.022807017543863,24.133333333333336,0.18453427065026362,4.0,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,True
2584,1610612746,Willie Green,Willie Green,2584,LAC,4138.0,69,12,135,137,44,41.0,13.0,272,1.0,4.0,,1.0,1.0,2.0,,1.0,,3.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,8.0,5.0,5.0,1.0,18.0,139,,1.0,2.0,2.0,,6.0,1.0,4.0,2.0,2.0,1.0,9.0,2.0,,15.0,,,,2.0,2.0,1.0,3.0,,3.0,,,2.0,,1.0,6.0,,,,2.0,3.0,1.0,6.0,,6.0,,1.0,,1.0,,,,,,,,,,,6.0,,6.0,,,,2.0,,,,1.0,1.0,,1.0,,,,,,,,9.0,44,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,,0.25,0.6538461538461539,1.0,0.6666666666666666,0.6923076923076923,1.0,0.75,0.38461538461538464,0.125,0.25,,8.783783783783784,,0.2,,0.06666666666666667,,0.1,,0.07692307692307693,,,,,,,,0.07692307692307693,0.14285714285714285,,0.2857142857142857,,,0.3076923076923077,0.25,0.3333333333333333,1.0,0.07692307692307693,,,,0.23076923076923078,,,,0.23076923076923078,1.0,1.0,1.0,0.15384615384615385,1.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.5,0.16666666666666666,1.0,0.16666666666666666,1.0,0.6923076923076923,1.0,0.5007615384615385,0.477375,0.5042583333333334,0.07692307692307693,0.125,0.3333333333333333,0.5,9.075,24.7,0.32592592592592595,,,,,1.0,,,,,,1.0,1.0,,,,1.0,,,,,,,,True
200797,1610612746,Ryan Hollins,Ryan Hollins,200797,LAC,31933.0,532,95,993,987,231,267.0,136.0,1980,36.0,54.0,15.0,21.0,10.0,13.0,14.0,27.0,3.0,11.0,,,,,,,,,,,,53.0,92.0,,,50.0,156.0,977,16.0,23.0,,,17.0,49.0,10.0,20.0,,,9.0,29.0,78.0,28.0,,,22.0,,,,14.0,6.0,2.0,8.0,1.0,1.0,2.0,1.0,3.0,18.0,11.0,34.0,,12.0,45.0,8.0,65.0,45.0,110.0,,5.0,3.0,2.0,15.0,1.0,7.0,18.0,,8.0,4.0,33.0,6.0,6.0,51.0,6.0,108.0,4.0,10.0,6.0,65.0,8.0,4.0,,67.0,8.0,,34.0,4.0,28.0,15.0,13.0,28.0,11.0,4.0,29.0,231,6.0,3.0,0.7358490566037735,0.9285714285714286,,,,,,0.5760869565217391,0.6956521739130435,0.5,0.5760869565217391,0.6956521739130435,0.5,0.639344262295082,0.765625,0.5576923076923077,,0.15217391304347827,0.2037037037037037,0.1111111111111111,13.501742160278745,0.45454545454545453,0.19047619047619047,,0.12931034482758622,0.1111111111111111,0.07894736842105263,0.08029197080291971,0.114,0.10158013544018059,0.09574468085106383,0.09375,0.13793103448275862,0.07216494845360824,0.1,0.13333333333333333,0.18867924528301888,0.08029197080291971,0.06896551724137931,0.1111111111111111,,0.39285714285714285,0.5869565217391305,0.6666666666666666,0.8372093023255814,0.6388888888888888,0.29347826086956524,0.5185185185185185,0.5833333333333334,0.9285714285714286,0.11956521739130435,0.2727272727272727,0.2727272727272727,1.0,,,,,,,,,0.9130434782608695,0.7142857142857143,,,,0.65,0.7692307692307693,,,,,0.5869565217391305,,0.4899,0.533352380952381,0.46319,0.288135593220339,0.288135593220339,0.3141025641025641,0.1858974358974359,5.182608695652174,,0.2326283987915408,7.0,6.0,2.0,0.26666666666666666,,,1.0,,,,,,,,,,,,,,,,,True
