EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceCorner3FGA,SecondChanceFtPoints,PenaltyFtPoints,ShortMidRangeAssists,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,Travels,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingFoulsDrawn,BlockedShortMidRange,DefensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceCorner3FGM,PenaltyCorner3FGM,PenaltyArc3FGM,PenaltyFG3M,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedCorner3,PenaltyFg3Pct,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffCorner3ReboundPct,Corner3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,BlockingFouls,Defensive 3 Seconds Violations,OffensiveGoaltends,3SecondViolations,Fg3aBlocked,Clear Path Fouls,BlockedArc3,FG3APctBlocked,Arc3PctBlocked,on,BlockedLongMidRange,Corner3PctBlocked
200777,1610612757,Joel Freeland,Joel Freeland,200777,POR,11181.0,186,-76,358,360,112,124,38,718,10,20,3.0,6.0,5.0,15.0,8,25,,,,,,,,,23,60,,,11.0,57,375,3.0,7,,,9,7,17,,20,34,12,,,,,,,5,4,1.0,5,,1.0,3,,11,3.0,9,18,35,8,43,1.0,5,3.0,2.0,2,1.0,2.0,7,,,9,1.0,,11,27,1.0,2.0,13,,14,4.0,5.0,5.0,5.0,3.0,20,112,2.0,0.7391304347826086,0.7391304347826086,,,,,0.38333333333333336,0.42857142857142855,0.4117647058823529,0.38333333333333336,0.42857142857142855,0.4117647058823529,0.4253731343283582,0.5,0.47619047619047616,,0.08333333333333333,0.1,18.7192118226601,0.2222222222222222,0.17307692307692307,0.022058823529411766,0.17647058823529413,0.17419354838709677,0.043243243243243246,,0.058823529411764705,0.017241379310344827,0.13513513513513514,0.16,0.21428571428571427,0.14634146341463414,0.03125,0.6,0.3333333333333333,0.5,0.5555555555555556,0.25,0.3333333333333333,0.38461538461538464,0.2,0.4166666666666667,0.32,0.3333333333333333,0.875,,,,,,,,0.8571428571428571,0.5,,,,,,0.3333333333333333,,0.4568183333333333,0.5853200000000001,0.4448176470588236,0.0625,0.0625,0.15789473684210525,0.3508771929824561,10.388333333333332,,0.3128491620111732,3.0,4.0,,3.0,6.0,1.0,5.0,,8.0,,4.0,3.0,,,,,3.0,,1.0,3.0,0.42105263157894735,,0.10204081632653061,0.08333333333333333,0.3,0.9,0.6666666666666666,,0.23529411764705882,0.75,,,,,,,,,,,0.13333333333333333,0.04,0.15384615384615385,,,,,,,3.0,,,,,,,,,True,,
202701,1610612757,Nolan Smith,Nolan Smith,202701,POR,10094.0,168,2,334,335,108,118,36,669,11,19,2.0,2.0,6.0,13.0,8,28,1.0,4.0,1.0,1.0,12.0,,2.0,4.0,25,60,2.0,16.0,10.0,66,293,3.0,6,,2.0,6,9,20,5.0,32,6,44,6.0,,,,12.0,1.0,6,20,6.0,26,5.0,1.0,10,7.0,58,,3,8,11,3,14,,1,,1.0,14,5.0,8.0,6,,6.0,20,1.0,4.0,4,14,,,18,1.0,15,6.0,1.0,1.0,1.0,,32,108,2.0,0.12,0.12,1.0,0.125,,0.125,0.4166666666666667,0.5,0.45,0.3684210526315789,0.375,0.48,0.39759036144578314,0.375,0.5517241379310345,0.21052631578947367,0.1,0.21052631578947367,27.05570291777188,0.7,0.06896551724137931,,0.07317073170731707,0.07006369426751592,0.01875,,,,0.05,0.041666666666666664,0.09615384615384616,0.02857142857142857,,,0.25,0.5789473684210527,0.7333333333333333,0.17105263157894737,0.46153846153846156,0.5,0.16666666666666666,0.3684210526315789,0.2857142857142857,0.2962962962962963,,0.05263157894736842,0.25,0.25,0.15789473684210525,0.08333333333333333,0.08333333333333333,1.0,0.25,1.0,0.25,,,0.04,0.16,0.4605263157894737,0.08333333333333333,0.4881184210526316,0.5434,0.47634799999999994,0.07407407407407407,0.09230769230769231,0.09090909090909091,0.48484848484848486,10.981666666666666,24.6375,0.32335329341317365,4.0,5.0,,,8.0,3.0,3.0,,,,1.0,,,,1.0,,2.0,,,,,,0.07894736842105263,0.08,0.3333333333333333,0.18181818181818182,,,0.2,0.8,,1.0,1.0,2.0,,,,,,0.4,0.07692307692307693,0.03571428571428571,0.07692307692307693,1.0,,,1.0,0.25,,,,,,,,,,,True,,
201581,1610612757,JJ Hickson,JJ Hickson,201581,POR,10140.0,169,-40,322,326,36,45,38,648,24,30,6.0,7.0,6.0,15.0,5,13,,,,,,,,,35,58,,,15.0,85,374,6.0,7,,,14,6,7,,15,46,24,,,8.0,,,,4,8,,8,,,5,1.0,16,12.0,11,32,46,15,61,1.0,1,1.0,,5,,2.0,4,,3.0,9,3.0,1.0,4,12,,5.0,17,,20,9.0,,,,,15,36,2.0,0.6571428571428571,0.7419354838709677,,,,,0.603448275862069,0.8571428571428571,0.8571428571428571,0.603448275862069,0.8571428571428571,0.8571428571428571,0.625,0.875,0.8333333333333334,,0.06896551724137931,0.06666666666666667,20.994475138121548,0.5555555555555556,0.29357798165137616,0.12631578947368421,0.2558139534883721,0.28289473684210525,0.10948905109489052,0.17391304347826086,0.16666666666666666,0.08333333333333333,0.17647058823529413,0.42857142857142855,0.2978723404255319,0.25,0.05263157894736842,,0.5172413793103449,0.8,0.8571428571428571,0.25862068965517243,0.4,0.46153846153846156,0.6666666666666666,0.22413793103448276,0.38461538461538464,0.38461538461538464,0.6,,,,,,,,1.0,0.8571428571428571,,,,,,0.5172413793103449,,0.5207620689655172,0.5599999999999999,0.4895285714285715,0.13636363636363635,0.13636363636363635,0.16470588235294117,0.17647058823529413,6.731034482758623,,0.11180124223602485,3.0,4.0,,2.0,3.0,2.0,3.0,,3.0,,,3.0,1.0,,1.0,,2.0,,,1.0,0.3333333333333333,,0.07142857142857142,0.08571428571428572,0.26666666666666666,0.6666666666666666,,,0.5714285714285714,0.75,,,,,,,,,,,0.13333333333333333,,,,,,,,,,,,3.0,,,,,,True,,
2407,1610612757,Jared Jeffries,Jared Jeffries,2407,POR,6433.0,107,-9,202,204,54,79,27,406,6,11,3.0,5.0,,,2,11,,,,,,,,,8,22,,,2.0,18,213,3.0,5,,,6,1,4,,3,10,6,,,6.0,,,,2,4,1.0,5,1.0,,3,,11,7.0,3,11,15,8,23,1.0,2,,2.0,3,1.0,1.0,4,,2.0,7,1.0,2.0,13,23,1.0,3.0,13,6.0,5,2.0,1.0,,1.0,,3,54,3.0,0.625,1.0,,,,,0.36363636363636365,0.6,0.25,0.36363636363636365,0.6,0.25,0.375,0.6,0.3,,0.09090909090909091,0.09090909090909091,13.304721030042918,0.42857142857142855,0.21153846153846154,0.10294117647058823,0.0967741935483871,0.1686746987951807,0.07766990291262135,0.16,0.058823529411764705,0.07692307692307693,0.2631578947368421,0.15384615384615385,0.2,0.1,0.08333333333333333,,0.5,0.5454545454545454,0.6,,,,,0.5,0.18181818181818182,0.2,1.0,,,,,,,,1.0,0.6,,,,,,0.5,,0.5035772727272727,0.6217599999999999,0.44045,0.08695652173913043,0.08695652173913043,0.3333333333333333,0.16666666666666666,10.477272727272727,,0.26732673267326734,1.0,1.0,,,1.0,1.0,1.0,,1.0,,2.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,0.1,,0.02857142857142857,0.03225806451612903,0.09090909090909091,0.5,,,0.25,1.0,,,,,,,,,,,,0.09090909090909091,,,,,,,,,,,,,,,,,True,,
201953,1610612757,Eric Maynor,Eric Maynor,201953,POR,19819.0,330,-7,632,621,158,150,56,1253,9,20,1.0,3.0,14.0,35.0,6,17,1.0,2.0,,10.0,24.0,,,8.0,29,72,11.0,26.0,12.0,103,706,3.0,5,,,6,7,16,8.0,31,18,40,30.0,3.0,,,24.0,10.0,6,54,16.0,70,10.0,6.0,34,16.0,156,1.0,4,13,17,2,19,,6,5.0,1.0,15,2.0,12.0,4,,3.0,19,,3.0,13,24,,3.0,17,,23,6.0,1.0,,1.0,1.0,31,158,2.0,0.3103448275862069,0.3103448275862069,0.9090909090909091,0.4230769230769231,,0.4230769230769231,0.4027777777777778,0.6,0.4375,0.4642857142857143,0.6,0.4791666666666667,0.4724770642201835,0.6,0.484375,0.2653061224489796,0.08333333333333333,0.15,18.285714285714285,0.7894736842105263,0.06806282722513089,0.005050505050505051,0.04395604395604396,0.06028368794326241,0.006920415224913495,,0.018518518518518517,,0.015151515151515152,0.08771929824561403,0.10294117647058823,0.04838709677419355,,1.0,0.20408163265306123,0.45,0.5294117647058824,0.35714285714285715,0.4,0.42424242424242425,0.2857142857142857,0.17346938775510204,0.35294117647058826,0.375,,0.02040816326530612,0.5,0.5,0.24489795918367346,0.4166666666666667,0.4166666666666667,0.9,0.6,0.3333333333333333,,,,,0.3333333333333333,0.46938775510204084,0.4166666666666667,0.4588427083333333,0.47645,0.4536217391304348,0.05825242718446602,0.07792207792207792,0.05825242718446602,0.30097087378640774,8.891666666666667,26.096153846153843,0.25,4.0,6.0,,,8.0,4.0,1.0,,,1.0,,1.0,,,1.0,,6.0,1.0,,5.0,,,0.01098901098901099,,0.034482758620689655,0.5555555555555556,1.0,,0.25,0.6666666666666666,,,3.0,3.0,1.0,,,,,0.375,0.05714285714285714,0.058823529411764705,0.047619047619047616,1.0,,,,0.375,,,,,,,,,,,True,,
101179,1610612757,Ronnie Price,Ronnie Price,101179,POR,20589.0,343,-39,634,653,122,131,85,1287,13,27,2.0,4.0,2.0,11.0,7,17,,3.0,,7.0,22.0,,2.0,7.0,22,55,7.0,25.0,14.0,79,673,2.0,7,,4.0,5,4,9,7.0,19,18,26,18.0,3.0,2.0,,22.0,7.0,5,26,15.0,41,11.0,4.0,13,12.0,97,8.0,8,15,23,9,32,3.0,14,4.0,10.0,16,1.0,9.0,5,2.0,7.0,21,,5.0,14,32,,,28,4.0,20,9.0,2.0,2.0,2.0,2.0,19,120,3.0,0.4090909090909091,0.42857142857142855,0.8571428571428571,0.28,,0.28,0.4,0.2857142857142857,0.4444444444444444,0.40625,0.18181818181818182,0.4375,0.4438202247191011,0.20833333333333334,0.5,0.3125,0.09090909090909091,0.1111111111111111,15.130674002751032,0.7619047619047619,0.06666666666666667,0.038834951456310676,0.08791208791208792,0.07278481012658228,0.028846153846153848,0.05405405405405406,0.0425531914893617,0.023529411764705882,0.05194805194805195,0.03636363636363636,0.0967741935483871,0.08064516129032258,0.06521739130434782,1.0,0.3375,0.48148148148148145,0.5416666666666666,0.1375,0.18181818181818182,0.2222222222222222,,0.2125,0.4117647058823529,0.4117647058823529,0.7142857142857143,0.0375,,,0.275,0.3181818181818182,0.3181818181818182,0.8571428571428571,0.36363636363636365,0.5,0.18181818181818182,,,,0.4375,0.65,0.3181818181818182,0.535060625,0.6094083333333333,0.5289531249999999,0.10344827586206896,0.14516129032258066,0.06329113924050633,0.24050632911392406,8.450909090909093,25.424,0.19242902208201892,3.0,5.0,2.0,1.0,5.0,1.0,1.0,,,,1.0,2.0,3.0,1.0,2.0,,2.0,,,2.0,,,0.009433962264150943,,0.10344827586206896,0.3076923076923077,0.5,0.18181818181818182,0.3125,0.6,,,2.0,2.0,1.0,,,,,0.2857142857142857,0.18181818181818182,,0.037037037037037035,,,,,0.2857142857142857,,2.0,,,,,,,,,False,,
200746,1610612757,LaMarcus Aldridge,LaMarcus Aldridge,200746,POR,136417.0,2274,-21,4313,4296,849,717,584,8609,175,270,57.0,89.0,127.0,296.0,212,498,1.0,2.0,1.0,1.0,8.0,1.0,2.0,4.0,514,1064,2.0,10.0,229.0,1263,4647,82.0,138,1.0,3.0,224,92,184,5.0,267,580,448,3.0,3.0,86.0,1.0,7.0,1.0,30,90,73.0,163,53.0,20.0,59,23.0,399,89.0,95,270,394,150,544,19.0,52,33.0,19.0,56,11.0,24.0,61,8.0,32.0,117,11.0,27.0,92,151,10.0,11.0,261,2.0,283,133.0,74.0,52.0,74.0,50.0,263,829,5.0,0.5642023346303502,0.6157112526539278,0.5,0.2,0.3333333333333333,0.2222222222222222,0.4830827067669173,0.5942028985507246,0.5,0.4813780260707635,0.5921985815602837,0.5026455026455027,0.5253955037468776,0.6549707602339181,0.572961373390558,0.00931098696461825,0.02819548872180451,0.06296296296296296,26.50311683088679,0.47863247863247865,0.1773981603153745,0.06176266481609993,0.18482490272373542,0.17927308447937132,0.06912878787878787,0.08979591836734693,0.0546448087431694,0.042735042735042736,0.1766848816029144,0.17272727272727273,0.18198874296435272,0.1820580474934037,0.03625954198473282,0.6756756756756757,0.25139664804469275,0.6481481481481481,0.691699604743083,0.2756052141527002,0.42905405405405406,0.44405594405594406,0.30708661417322836,0.46368715083798884,0.42570281124497994,0.42828282828282827,0.7641509433962265,0.00186219739292365,0.5,0.5,0.0074487895716946,0.125,0.125,,0.6312056737588653,0.6404494382022472,0.014184397163120567,0.5,,0.005291005291005291,0.021164021164021163,0.260707635009311,0.14285714285714285,0.45472008387698043,0.5346291666666667,0.4540263297872342,0.1135593220338983,0.11377245508982035,0.17735550277117973,0.21140142517814728,11.463157894736838,30.659999999999997,0.1968467424066775,39.0,52.0,1.0,57.0,77.0,8.0,57.0,4.0,29.0,15.0,11.0,14.0,7.0,2.0,28.0,1.0,21.0,22.0,1.0,17.0,0.2761904761904762,0.035398230088495575,0.08494783904619971,0.08206106870229007,0.1925925925925926,0.5085714285714286,0.15789473684210525,0.0070921985815602835,0.2751322751322751,0.75,,1.0,1.0,2.0,1.0,,1.0,,,0.4,0.033783783783783786,0.006024096385542169,0.09523809523809523,1.0,,,1.0,0.25,0.09090909090909091,1.0,4.0,1.0,2.0,,,,,,False,,
200777,1610612757,Joel Freeland,Joel Freeland,200777,POR,17457.0,291,-17,537,544,85,126,85,1081,21,39,8.0,15.0,8.0,20.0,6,23,,,,,,,,,35,82,,,7.0,77,565,10.0,19,,,22,5,9,,14,42,28,,,16.0,,,,9,6,2.0,8,1.0,1.0,3,2.0,18,25.0,11,29,44,32,76,3.0,8,8.0,,6,,3.0,4,1.0,3.0,10,1.0,1.0,16,40,1.0,7.0,17,1.0,13,6.0,6.0,4.0,6.0,1.0,14,85,7.0,0.6,0.7777777777777778,,,,,0.4268292682926829,0.5263157894736842,0.5555555555555556,0.4268292682926829,0.5263157894736842,0.5555555555555556,0.4425287356321839,0.55,0.6363636363636364,,0.10975609756097561,0.20512820512820512,15.251572327044025,0.6,0.14356435643564355,0.12690355329949238,0.15714285714285714,0.14705882352941177,0.10666666666666667,0.19480519480519481,0.08928571428571429,0.078125,0.1,0.19230769230769232,0.15714285714285714,0.20408163265306123,0.07894736842105263,0.16666666666666666,0.47560975609756095,0.5384615384615384,0.6774193548387096,0.24390243902439024,0.4,0.4,0.5,0.2804878048780488,0.2608695652173913,0.2727272727272727,1.0,,,,,,,,0.7894736842105263,0.5333333333333333,,,,,,0.47560975609756095,,0.4930426829268294,0.5944722222222223,0.48020000000000007,0.07058823529411765,0.07058823529411765,0.2857142857142857,0.18181818181818182,7.500000000000002,,0.15828677839851024,4.0,5.0,,2.0,4.0,1.0,7.0,,4.0,1.0,1.0,3.0,1.0,,3.0,,2.0,2.0,,2.0,0.25,,0.06796116504854369,0.0641025641025641,0.047619047619047616,0.5238095238095238,,,0.5555555555555556,0.8,,,,,,,,,,,,0.043478260869565216,0.08,,,,,,,4.0,,,,,,,,,False,,
201587,1610612757,Nicolas Batum,Nicolas Batum,201587,POR,128353.0,2139,-100,4084,4083,839,743,545,8167,86,137,30.0,44.0,10.0,27.0,42,123,31.0,87.0,21.0,85.0,246.0,7.0,21.0,47.0,138,287,116.0,333.0,124.0,748,4507,35.0,56,12.0,33.0,120,22,51,68.0,156,150,126,318.0,30.0,54.0,1.0,245.0,85.0,14,220,63.0,283,39.0,24.0,134,50.0,629,49.0,60,152,236,77,313,4.0,69,61.0,8.0,88,18.0,71.0,48,6.0,17.0,136,14.0,30.0,50,106,2.0,2.0,122,5.0,149,48.0,62.0,49.0,62.0,35.0,143,819,4.0,0.5434782608695652,0.6756756756756757,0.9137931034482759,0.3483483483483483,0.36363636363636365,0.3493975903614458,0.4808362369337979,0.625,0.43137254901960786,0.5032258064516129,0.5955056179775281,0.4369747899159664,0.5441826215022091,0.6382978723404256,0.5273972602739726,0.5370967741935484,0.04878048780487805,0.0948905109489051,17.36259054111632,0.6470588235294118,0.10644257703081232,0.03723404255319149,0.12096774193548387,0.1101871101871102,0.038109756097560975,0.025,0.0641399416909621,0.0300187617260788,0.08317929759704251,0.11704834605597965,0.12348178137651822,0.12668463611859837,0.011494252873563218,0.5645161290322581,0.22096774193548388,0.6277372262773723,0.6935483870967742,0.043548387096774194,0.37037037037037035,0.37037037037037035,0.3,0.19838709677419356,0.34146341463414637,0.3442622950819672,0.6190476190476191,0.1403225806451613,0.3563218390804598,0.3563218390804598,0.3967741935483871,0.34552845528455284,0.34552845528455284,0.8941176470588236,0.4943820224719101,0.6818181818181818,0.23595505617977527,0.3333333333333333,0.7142857142857143,0.17647058823529413,0.3949579831932773,0.7580645161290323,0.3469387755102041,0.5427922330097086,0.5784761538461539,0.5225834745762712,0.08459214501510574,0.14906832298136646,0.16042780748663102,0.20855614973262032,9.61254355400697,24.709309309309305,0.205435847208619,16.0,25.0,12.0,14.0,52.0,36.0,26.0,2.0,24.0,10.0,5.0,2.0,6.0,3.0,13.0,10.0,17.0,9.0,8.0,10.0,0.2376237623762376,0.01904761904761905,0.03987730061349693,0.03968253968253968,0.104,0.5348837209302325,0.13333333333333333,0.1348314606741573,0.21008403361344538,0.64,5.0,7.0,13.0,20.0,3.0,1.0,8.0,,,0.29411764705882354,,0.008130081300813009,0.04054054054054054,0.967741935483871,0.4166666666666667,0.8,0.3333333333333333,0.2765957446808511,0.023529411764705882,,,,,,,,,,False,4.0,
201964,1610612757,Victor Claver,Victor Claver,201964,POR,29849.0,497,-54,945,942,172,134,122,1887,22,42,5.0,10.0,2.0,10.0,3,10,7.0,18.0,4.0,9.0,33.0,1.0,2.0,4.0,27,62,16.0,51.0,9.0,111,1030,5.0,12,1.0,3.0,14,1,6,8.0,6,44,10,48.0,,2.0,1.0,32.0,9.0,7,19,6.0,25,4.0,2.0,6,5.0,56,15.0,8,36,48,21,69,5.0,22,15.0,7.0,11,6.0,5.0,13,4.0,6.0,24,2.0,2.0,23,44,,2.0,27,2.0,19,10.0,7.0,6.0,7.0,3.0,6,172,4.0,0.8148148148148148,0.8461538461538461,1.0,0.3137254901960784,0.3333333333333333,0.32,0.43548387096774194,0.4166666666666667,0.16666666666666666,0.45132743362831856,0.43333333333333335,0.17857142857142858,0.45867768595041325,0.4375,0.1875,0.45132743362831856,0.11290322580645161,0.09523809523809523,13.376383763837639,0.4583333333333333,0.11392405063291139,0.048701298701298704,0.07207207207207207,0.10304449648711944,0.044967880085653104,0.02912621359223301,0.07317073170731707,0.04878048780487805,0.11214953271028037,0.12359550561797752,0.10833333333333334,0.05263157894736842,0.0847457627118644,0.42857142857142855,0.37168141592920356,0.5238095238095238,0.5789473684210527,0.08849557522123894,0.2,0.2857142857142857,0.5,0.08849557522123894,0.3,0.3,1.0,0.1592920353982301,0.3888888888888889,0.3888888888888889,0.2920353982300885,0.2727272727272727,0.2727272727272727,1.0,0.6666666666666666,0.5,0.13333333333333333,0.5,1.0,0.2857142857142857,0.2857142857142857,0.8230088495575221,0.28125,0.5579334821428572,0.5799181818181819,0.5304346153846153,0.08333333333333333,0.14492753623188406,0.12612612612612611,0.05405405405405406,5.3354838709677415,25.511764705882346,0.182010582010582,,4.0,1.0,1.0,1.0,8.0,6.0,,4.0,1.0,,3.0,2.0,,3.0,,1.0,1.0,,1.0,0.2222222222222222,,0.03773584905660377,0.038461538461538464,0.11428571428571428,0.8181818181818182,0.6,0.06666666666666667,0.2857142857142857,,,1.0,,1.0,,,,,,0.125,0.3,,0.034482758620689655,1.0,,,0.25,,,2.0,,1.0,,,,,,,False,,
202083,1610612757,Wesley Matthews,Wesley Matthews,202083,POR,110907.0,1848,-26,3527,3531,665,617,459,7058,87,150,9.0,16.0,25.0,63.0,27,81,58.0,126.0,25.0,78.0,204.0,4.0,12.0,48.0,139,294,136.0,330.0,108.0,794,3865,13.0,25,12.0,28.0,73,17,36,73.0,149,142,136,360.0,48.0,10.0,,204.0,78.0,31,106,32.0,138,22.0,10.0,50,39.0,308,16.0,46,71,118,31,149,4.0,66,34.0,32.0,51,8.0,27.0,39,11.0,24.0,90,7.0,17.0,72,145,3.0,8.0,153,7.0,137,54.0,16.0,12.0,17.0,9.0,144,650,16.0,0.5107913669064749,0.5298507462686567,0.8823529411764706,0.4121212121212121,0.42857142857142855,0.4121212121212121,0.47278911564625853,0.52,0.4722222222222222,0.5496794871794872,0.5849056603773585,0.5137614678899083,0.5796783625730995,0.6186440677966102,0.5643939393939394,0.5288461538461539,0.1054421768707483,0.14666666666666667,19.091133613237837,0.5666666666666667,0.05725806451612903,0.014072119613016711,0.10722610722610723,0.0701018573996405,0.018321513002364065,0.007633587786259542,0.013559322033898305,0.0200445434298441,0.04670912951167728,0.06267806267806268,0.0645933014354067,0.10248447204968944,0.012944983818770227,0.5294117647058824,0.2403846153846154,0.58,0.6796875,0.10096153846153846,0.3968253968253968,0.43103448275862066,0.28,0.12980769230769232,0.3333333333333333,0.35064935064935066,0.48148148148148145,0.20192307692307693,0.4603174603174603,0.4603174603174603,0.3269230769230769,0.38235294117647056,0.3880597014925373,0.8461538461538461,0.3018867924528302,0.5625,0.22641509433962265,0.3333333333333333,1.0,0.22935779816513763,0.44036697247706424,0.7692307692307693,0.38235294117647056,0.5439702572347265,0.5313538461538462,0.5213685185185184,0.08132530120481928,0.16167664670658682,0.09193954659949623,0.18765743073047858,7.969727891156464,24.4678787878788,0.18854550609583215,10.0,22.0,16.0,11.0,37.0,17.0,15.0,,1.0,1.0,6.0,4.0,13.0,2.0,14.0,3.0,20.0,3.0,,15.0,0.011363636363636364,,0.02702702702702703,0.027586206896551724,0.12149532710280374,0.5862068965517241,0.3333333333333333,0.3018867924528302,0.2018348623853211,0.45454545454545453,8.0,9.0,17.0,26.0,7.0,,,1.0,,0.3561643835616438,0.07936507936507936,0.04938271604938271,0.025,0.9310344827586207,0.5,1.0,0.36,0.3541666666666667,,4.0,,,,3.0,1.0,1.0,0.00909090909090909,0.014705882352941176,False,1.0,
