EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,FTOffRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyTurnovers,BlockingFouls,Charge Fouls,Offensive Fouls,BlockingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffFTReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceFG3A,Fg3aBlocked,Charge Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFg3Pct,Arc3PctBlocked,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,3pt And 1 Free Throw Trips,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,on,Clear Path Fouls
101130,1610612737,Johan Petro,Johan Petro,101130,ATL,5903.0,98,-5,181,180,18.0,31.0,15.0,361,9.0,12.0,1.0,4.0,3.0,6.0,2.0,7.0,14.0,25.0,1.0,29.0,198,1.0,6.0,2.0,1.0,2.0,2.0,28.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,7.0,4.0,17,4.0,25,8.0,33,1.0,5.0,5.0,3.0,2.0,5.0,2.0,1.0,1.0,8.0,6.0,13.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,18.0,1.0,1.0,1.0,0.56,0.16666666666666666,0.5,0.56,0.16666666666666666,0.5,0.5576923076923077,0.16666666666666666,0.5,16.582914572864322,0.375,0.8,0.288135593220339,0.11864406779661017,0.16666666666666666,0.05,0.25301204819277107,0.10126582278481013,0.08333333333333333,0.15,0.1111111111111111,0.07142857142857142,0.35714285714285715,0.15789473684210525,0.34615384615384615,0.25,0.09090909090909091,0.48,0.75,0.75,1.0,0.24,0.5,0.5,1.0,0.28,0.2857142857142857,0.2857142857142857,1.0,0.6666666666666666,0.25,1.0,0.48,0.516328,0.5142166666666667,0.43035,0.04,0.04,0.06896551724137931,0.06896551724137931,7.183999999999998,0.09944751381215469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
201143,1610612737,Al Horford,Al Horford,201143,ATL,165392.0,2757,164,5245,5225,914.0,796.0,508.0,10470,294.0,401.0,61.0,95.0,102.0,249.0,177.0,404.0,573.0,1054.0,134.0,1289.0,5464,81.0,142.0,180.0,85.0,150.0,208.0,884.0,127.0,113.0,240.0,42.0,79.0,593.0,53.0,138.0,111.0,421,30.0,562,195.0,757,39.0,78.0,60.0,78.0,48.0,69.0,8.0,30.0,14.0,147.0,78.0,163.0,13.0,194.0,12.0,7.0,208.0,23.0,93.0,23.0,75.0,48.0,78.0,5.0,203.0,893.0,10.0,0.7713787085514834,0.8371212121212122,0.5436432637571158,0.5704225352112676,0.5666666666666667,0.5448113207547169,0.5704225352112676,0.569078947368421,0.5589765828274068,0.5844155844155844,0.5909090909090909,22.222222222222225,0.5306122448979592,0.25862068965517243,0.2197286012526096,0.08662900188323917,0.17024539877300612,0.06865284974093264,0.2071651090342679,0.08076109936575053,0.12200435729847495,0.09406952965235174,0.05581395348837209,0.06028368794326241,0.2006269592476489,0.21579961464354527,0.23847167325428195,0.16592920353982302,0.08843537414965986,0.37830188679245286,0.7331670822942643,0.7798408488063661,0.7653061224489796,0.2349056603773585,0.40963855421686746,0.4340425531914894,0.6666666666666666,0.38113207547169814,0.4381188118811881,0.44029850746268656,0.8418079096045198,0.6690140845070423,0.6421052631578947,0.18032786885245902,0.3839622641509434,0.48724528301886794,0.5440654867256637,0.49316217105263166,0.08230088495575222,0.08274021352313167,0.13964313421256788,0.1613653995345229,9.393453510436432,0.1742612011439466,50.0,60.0,2.0,3.0,1.0,3.0,1.0,2.0,3.0,6.0,18.0,1.0,2.0,35.0,262.0,6.0,3.0,90.0,3.0,1.0,40.0,71.0,15.0,33.0,4.0,18.0,10.0,4.0,13.0,17.0,1.0,5.0,20.0,2.0,3.0,2.0,1.0,6.0,21.0,49.0,4.0,1.0,2.0,16.0,0.6666666666666666,0.5,0.5,0.5,0.005660377358490566,0.03795066413662239,0.059850374064837904,0.05622489959839357,0.0049504950495049506,0.025806451612903226,0.09134615384615384,0.18,0.6282051282051282,0.002830188679245283,0.6666666666666666,0.6666666666666666,0.5,0.002830188679245283,0.3333333333333333,0.3333333333333333,1.0,0.39473684210526316,0.8333333333333334,0.013157894736842105,0.5,0.3333333333333333,25.21666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
201229,1610612737,Anthony Tolliver,Anthony Tolliver,201229,ATL,27967.0,466,-36,884,881,108.0,126.0,72.0,1765,9.0,16.0,2.0,3.0,,2.0,6.0,17.0,15.0,35.0,15.0,129.0,918,3.0,4.0,6.0,3.0,4.0,10.0,26.0,11.0,4.0,15.0,1.0,5.0,34.0,8.0,3.0,18.0,34,2.0,54,13.0,67,,7.0,6.0,10.0,8.0,6.0,,2.0,,16.0,12.0,29.0,4.0,18.0,2.0,4.0,17.0,1.0,6.0,1.0,4.0,3.0,4.0,,10.0,106.0,1.0,0.8666666666666667,0.9285714285714286,0.42857142857142855,0.75,0.75,0.57,0.42857142857142855,0.45,0.5981308411214953,0.42857142857142855,0.45454545454545453,12.64131551901336,0.625,0.125,0.10658307210031348,0.011363636363636364,0.18181818181818182,0.052980132450331126,0.12440191387559808,0.02650602409638554,0.014084507042253521,,0.015873015873015872,0.061946902654867256,0.1,0.1282051282051282,0.09923664122137404,0.19047619047619047,,0.16,0.5625,0.75,0.8888888888888888,0.02,,,,0.17,0.35294117647058826,0.35294117647058826,0.8333333333333334,0.42857142857142855,0.6666666666666666,0.5,0.81,0.54866,0.5676333333333333,0.556695,0.0660377358490566,0.15,0.046511627906976744,0.07751937984496124,10.642857142857144,0.12217194570135746,2.0,2.0,17.0,38.0,11.0,27.0,1.0,3.0,28.0,65.0,,1.0,6.0,1.0,4.0,84.0,,2.0,27.0,11.0,4.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,,,,,,1.0,,2.0,1.0,,,1.0,1.0,0.4307692307692308,0.16666666666666666,0.4307692307692308,0.65,0.11428571428571428,0.25,,,0.08,0.02631578947368421,0.16666666666666666,0.5,0.38,0.4473684210526316,0.4722222222222222,1.0,0.27,0.4074074074074074,0.4074074074074074,1.0,0.2,1.0,0.3,0.3333333333333333,0.4074074074074074,24.267692307692307,3.0,3.0,3.0,2.0,3.0,1.0,1.0,0.03076923076923077,0.05263157894736842,0.42857142857142855,0.3,0.015151515151515152,,,,,,,,,,,,,,,,True,
201952,1610612737,Jeff Teague,Jeff Teague,201952,ATL,125578.0,2093,170,4031,4007,695.0,574.0,380.0,8038,153.0,267.0,9.0,20.0,75.0,174.0,36.0,96.0,264.0,537.0,158.0,908.0,4156,16.0,39.0,65.0,50.0,94.0,168.0,110.0,338.0,123.0,461.0,32.0,159.0,1045.0,6.0,14.0,55.0,68,,123,21.0,144,4.0,93.0,48.0,115.0,79.0,63.0,5.0,36.0,10.0,178.0,64.0,139.0,2.0,183.0,1.0,8.0,179.0,15.0,73.0,21.0,18.0,8.0,21.0,,160.0,680.0,9.0,0.20833333333333334,0.210727969348659,0.49162011173184356,0.41025641025641024,0.5319148936170213,0.5074424898511503,0.4375,0.5,0.5519559902200489,0.47794117647058826,0.5753424657534246,22.269471799462845,0.6460674157303371,,0.045853000674308836,0.011541632316570486,0.11652542372881355,0.010169491525423728,0.06291560102301791,0.011092623405435386,0.0113314447592068,0.007957559681697613,0.014492753623188406,0.011389521640091117,0.05189620758483034,0.03233830845771144,0.05,0.11838006230529595,0.011627906976744186,0.36129905277401897,0.5730337078651685,0.6566523605150214,0.22875816993464052,0.2354533152909337,0.43103448275862066,0.47468354430379744,0.09333333333333334,0.12990527740189445,0.375,0.3829787234042553,0.3611111111111111,0.3125,0.45,0.4444444444444444,0.6346414073071719,0.5383087956698239,0.4784847826086956,0.5188754032258065,0.09159347553324969,0.1226890756302521,0.07158590308370044,0.18502202643171806,6.694972067039105,0.1724137931034483,27.0,47.0,9.0,22.0,65.0,180.0,7.0,26.0,74.0,202.0,9.0,8.0,30.0,44.0,418.0,162.0,60.0,6.0,180.0,65.0,52.0,91.0,46.0,133.0,1.0,45.0,21.0,4.0,8.0,27.0,1.0,9.0,5.0,7.0,3.0,3.0,,4.0,6.0,13.0,,,,13.0,0.7297297297297297,0.36633663366336633,0.26666666666666666,0.36633663366336633,0.2733423545331529,0.09683426443202979,0.12734082397003746,0.09195402298850575,0.020833333333333332,0.008620689655172414,0.006622516556291391,0.11258278145695365,0.6190476190476191,0.029769959404600813,0.4090909090909091,0.4090909090909091,1.0,0.2435723951285521,0.3611111111111111,0.3672316384180791,0.6923076923076923,0.3790322580645161,0.574468085106383,0.20967741935483872,0.2692307692307692,0.3611111111111111,25.175742574257427,1.0,4.0,25.0,3.0,1.0,6.0,,0.01485148514851485,,0.015625,0.03225806451612903,,1.0,8.0,24.0,8.0,0.32,0.016666666666666666,0.375,0.3333333333333333,0.875,0.25,,,,,,True,
203098,1610612737,John Jenkins,John Jenkins,203098,ATL,23165.0,386,-63,727,724,94.0,110.0,86.0,1451,10.0,21.0,1.0,2.0,6.0,10.0,11.0,23.0,27.0,54.0,19.0,145.0,831,5.0,8.0,20.0,2.0,7.0,25.0,46.0,12.0,6.0,18.0,2.0,9.0,42.0,4.0,4.0,10.0,18,1.0,29,9.0,38,2.0,4.0,3.0,7.0,5.0,4.0,1.0,2.0,,11.0,11.0,21.0,2.0,17.0,,,24.0,3.0,7.0,3.0,4.0,1.0,4.0,,24.0,93.0,1.0,0.8518518518518519,0.8518518518518519,0.5,0.625,0.2857142857142857,0.5727272727272728,0.6785714285714286,0.5714285714285714,0.6059322033898306,0.7142857142857143,0.6666666666666666,15.636363636363637,0.6363636363636364,0.07692307692307693,0.072,0.017094017094017096,0.11363636363636363,0.041237113402061855,0.08284023668639054,0.02416918429003021,,0.03278688524590164,0.021739130434782608,0.0547945205479452,0.012195121951219513,0.08571428571428572,0.11224489795918367,0.12698412698412698,0.03636363636363636,0.19090909090909092,0.47619047619047616,0.5263157894736842,1.0,0.09090909090909091,0.6,0.75,0.8333333333333334,0.20909090909090908,0.4782608695652174,0.4782608695652174,0.7272727272727273,0.14285714285714285,0.5,1.0,0.7,0.5252422727272729,0.47281499999999993,0.5481464285714285,0.0782608695652174,0.1206896551724138,0.13793103448275862,0.1724137931034483,10.42962962962963,0.12929848693259974,1.0,5.0,8.0,19.0,16.0,37.0,4.0,5.0,24.0,56.0,1.0,4.0,7.0,9.0,8.0,66.0,6.0,,37.0,16.0,4.0,4.0,,3.0,1.0,1.0,1.0,,3.0,1.0,,,,1.0,,,,,3.0,3.0,,,,2.0,0.9166666666666666,0.42857142857142855,0.5714285714285714,0.42857142857142855,0.509090909090909,0.07407407407407407,0.09523809523809523,0.2,,0.045454545454545456,,0.08,0.75,0.17272727272727273,0.42105263157894735,0.42105263157894735,1.0,0.33636363636363636,0.43243243243243246,0.43243243243243246,0.875,0.35714285714285715,0.2,0.35714285714285715,0.8,0.43243243243243246,25.042857142857137,2.0,2.0,6.0,,1.0,3.0,2.0,,,0.14285714285714285,0.14285714285714285,0.03508771929824561,,2.0,4.0,3.0,0.5,,0.2857142857142857,0.5,1.0,,1.0,1.0,0.5,1.0,,True,
2563,1610612737,Dahntay Jones,Dahntay Jones,2563,ATL,9729.0,162,-14,297,304,33.0,28.0,24.0,601,7.0,12.0,,2.0,2.0,5.0,2.0,11.0,11.0,28.0,2.0,30.0,328,,2.0,,3.0,5.0,8.0,16.0,6.0,2.0,8.0,,4.0,18.0,,3.0,1.0,3,,4,3.0,7,,2.0,,3.0,1.0,5.0,,2.0,1.0,8.0,7.0,21.0,1.0,11.0,,3.0,6.0,2.0,3.0,1.0,1.0,1.0,1.0,,8.0,30.0,1.0,0.7272727272727273,0.7272727272727273,0.39285714285714285,,0.6,0.3888888888888889,,0.5,0.39473684210526316,,0.5714285714285714,13.93939393939394,0.375,,0.028037383177570093,0.02912621359223301,0.022727272727272728,,0.026490066225165563,0.02158273381294964,0.06896551724137931,0.034482758620689655,,,0.02564102564102564,0.029411764705882353,0.029411764705882353,,,0.3333333333333333,0.5833333333333334,0.5833333333333334,0.7142857142857143,0.1388888888888889,0.4,0.5,1.0,0.3055555555555556,0.18181818181818182,0.18181818181818182,0.5,1.0,,,0.5555555555555556,0.5253708333333333,0.55655,0.6066916666666667,0.08108108108108109,0.10344827586206896,,0.26666666666666666,9.885714285714286,0.1111111111111111,2.0,3.0,2.0,6.0,,2.0,,,2.0,8.0,,,1.0,2.0,6.0,6.0,,,2.0,,1.0,2.0,,2.0,,2.0,1.0,,,1.0,,2.0,1.0,1.0,,,,,,1.0,,,1.0,1.0,1.0,0.25,,0.25,0.2222222222222222,0.03571428571428571,,0.2,,,,0.05263157894736842,1.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.05555555555555555,,,,0.5,0.6666666666666666,,,,23.7875,,1.0,,,1.0,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,True,
2594,1610612737,Kyle Korver,Kyle Korver,2594,ATL,109377.0,1823,266,3508,3475,602.0,541.0,315.0,6983,11.0,18.0,1.0,1.0,3.0,15.0,51.0,111.0,65.0,144.0,57.0,637.0,3592,3.0,10.0,58.0,4.0,9.0,98.0,118.0,90.0,29.0,119.0,13.0,51.0,267.0,4.0,14.0,47.0,166,14.0,227,20.0,247,3.0,57.0,34.0,32.0,23.0,21.0,4.0,9.0,2.0,53.0,79.0,135.0,9.0,58.0,5.0,2.0,68.0,,2.0,19.0,28.0,14.0,29.0,,88.0,588.0,5.0,0.9076923076923077,0.921875,0.4513888888888889,0.3,0.4444444444444444,0.6092436974789915,0.6428571428571429,0.5535714285714286,0.622,0.6590909090909091,0.6266666666666667,14.278323848939474,0.6037735849056604,0.1686746987951807,0.125948406676783,0.013861386138613862,0.1087962962962963,0.007677543186180422,0.12171428571428572,0.011757021554539516,0.023255813953488372,0.006756756756756757,0.012106537530266344,0.0106951871657754,0.12264150943396226,0.10904255319148937,0.14092664092664092,0.10491803278688525,0.01195219123505976,0.037815126050420166,0.6111111111111112,0.6470588235294118,0.8181818181818182,0.031512605042016806,0.2,0.25,0.3333333333333333,0.23319327731092437,0.4594594594594595,0.4594594594594595,0.9607843137254902,0.023809523809523808,1.0,,0.7352941176470589,0.529288025210084,0.5187484848484848,0.5192982142857142,0.012474012474012475,0.0136986301369863,0.09105180533751962,0.15384615384615385,15.786805555555553,0.17160775370581527,2.0,3.0,52.0,114.0,98.0,218.0,11.0,31.0,150.0,332.0,4.0,18.0,47.0,36.0,12.0,441.0,9.0,2.0,218.0,98.0,4.0,16.0,17.0,22.0,2.0,23.0,13.0,,3.0,13.0,3.0,,2.0,,1.0,,1.0,7.0,7.0,19.0,,,,11.0,0.98,0.45180722891566266,0.3829787234042553,0.45180722891566266,0.6974789915966386,0.027777777777777776,0.05555555555555555,0.2,,0.0196078431372549,,0.11811023622047244,0.6551724137931034,0.23949579831932774,0.45614035087719296,0.45614035087719296,0.9807692307692307,0.4579831932773109,0.44954128440366975,0.46226415094339623,0.9795918367346939,0.05357142857142857,0.6666666666666666,0.5535714285714286,0.3548387096774194,0.44954128440366975,24.831927710843377,9.0,16.0,32.0,6.0,4.0,17.0,4.0,0.018072289156626505,,0.21428571428571427,0.2857142857142857,0.011940298507462687,7.0,11.0,23.0,16.0,0.5,0.027522935779816515,0.5476190476190477,0.4782608695652174,1.0,0.4375,5.0,1.0,0.5555555555555556,0.8,,True,
202714,1610612737,Shelvin Mack,Shelvin Mack,202714,ATL,3074.0,51,-15,92,92,9.0,9.0,2.0,184,,1.0,,,,,4.0,7.0,4.0,8.0,1.0,15.0,102,,,,,,,,8.0,,8.0,,2.0,16.0,,,1.0,2,,3,,3,,1.0,,2.0,2.0,1.0,,,,3.0,5.0,7.0,,1.0,,,2.0,,1.0,,,,,,,9.0,,,,0.5,,,0.4666666666666667,,,0.46875,,,20.0,0.6666666666666666,,0.07692307692307693,,0.06666666666666667,,0.07317073170731707,,,,,,,0.125,0.08333333333333333,0.09090909090909091,,0.06666666666666667,,,,,,,,0.4666666666666667,0.5714285714285714,0.5714285714285714,,,,,0.5333333333333333,0.44842,,0.43289999999999995,0.0625,0.1111111111111111,,,16.4125,0.09782608695652174,,,,1.0,2.0,6.0,,2.0,2.0,7.0,,,2.0,,8.0,3.0,3.0,,6.0,2.0,,,1.0,5.0,,1.0,1.0,,,,,,,,,,,,,,,,,,0.5,0.2857142857142857,,0.2857142857142857,0.4666666666666667,,,,,,,,,0.06666666666666667,,,,0.4,0.3333333333333333,0.3333333333333333,0.5,,,1.0,,0.3333333333333333,25.071428571428573,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
2734,1610612737,Devin Harris,Devin Harris,2734,ATL,63318.0,1055,135,2000,2001,307.0,234.0,184.0,4001,66.0,95.0,2.0,3.0,10.0,24.0,10.0,30.0,86.0,149.0,78.0,412.0,2029,3.0,4.0,14.0,12.0,21.0,77.0,58.0,99.0,43.0,142.0,19.0,50.0,327.0,1.0,5.0,33.0,45,,78,6.0,84,1.0,50.0,27.0,46.0,37.0,26.0,3.0,9.0,4.0,72.0,33.0,68.0,2.0,95.0,,9.0,106.0,11.0,49.0,6.0,10.0,4.0,10.0,,74.0,294.0,1.0,0.3372093023255814,0.3411764705882353,0.5771812080536913,0.75,0.5714285714285714,0.5301587301587302,0.42857142857142855,0.5181818181818182,0.5706371191135734,0.4375,0.5746268656716418,19.45945945945946,0.6388888888888888,,0.06089309878213803,0.00847457627118644,0.11743772241992882,0.0032679738562091504,0.07647058823529412,0.006696428571428571,0.01818181818181818,0.010416666666666666,,0.004329004329004329,0.06521739130434782,0.07441860465116279,0.047619047619047616,0.10471204188481675,0.00641025641025641,0.30158730158730157,0.6947368421052632,0.7764705882352941,0.3939393939393939,0.0761904761904762,0.4166666666666667,0.45454545454545453,0.1,0.09523809523809523,0.3333333333333333,0.3333333333333333,0.2,0.21428571428571427,0.6666666666666666,0.5,0.8285714285714286,0.5585312101910829,0.5412681818181818,0.5213745454545454,0.14366197183098592,0.2620320855614973,0.03398058252427184,0.18689320388349515,5.882550335570469,0.1535,10.0,13.0,11.0,22.0,43.0,144.0,10.0,30.0,54.0,166.0,2.0,11.0,34.0,20.0,114.0,144.0,18.0,2.0,143.0,43.0,12.0,24.0,16.0,33.0,,23.0,10.0,2.0,4.0,10.0,4.0,3.0,,,,,,4.0,2.0,8.0,,,,3.0,0.8888888888888888,0.3253012048192771,0.3235294117647059,0.32727272727272727,0.526984126984127,0.08053691275167785,0.10526315789473684,0.08333333333333333,,,,0.14444444444444443,0.8,0.06984126984126984,0.5,0.5,1.0,0.45714285714285713,0.2986111111111111,0.2986111111111111,0.8604651162790697,0.23636363636363636,0.7692307692307693,0.5454545454545454,0.3333333333333333,0.3006993006993007,25.384939759036147,,4.0,10.0,,10.0,1.0,2.0,,,,0.07272727272727272,0.011904761904761904,1.0,2.0,10.0,2.0,0.2,,0.7142857142857143,0.2,,0.25,,,,,1.0,True,
2052,1610612737,DeShawn Stevenson,DeShawn Stevenson,2052,ATL,49212.0,820,22,1575,1571,256.0,223.0,150.0,3146,7.0,12.0,,2.0,1.0,3.0,5.0,14.0,13.0,29.0,10.0,225.0,1670,,2.0,15.0,1.0,4.0,37.0,22.0,30.0,6.0,36.0,2.0,19.0,78.0,4.0,3.0,21.0,53,4.0,78,9.0,87,1.0,21.0,9.0,15.0,12.0,1.0,,3.0,,16.0,26.0,48.0,,27.0,1.0,4.0,20.0,2.0,6.0,5.0,5.0,2.0,5.0,,37.0,252.0,3.0,0.8461538461538461,0.8461538461538461,0.4482758620689655,,0.25,0.6142857142857143,0.5357142857142857,0.5517241379310345,0.6114130434782609,0.5357142857142857,0.5441176470588235,11.422044545973728,0.9375,0.10810810810810811,0.09347442680776014,0.006289308176100629,0.1111111111111111,0.01702127659574468,0.09788359788359788,0.009831460674157303,0.007352941176470588,0.006711409395973154,0.005208333333333333,0.025477707006369428,0.05405405405405406,0.10666666666666667,0.11637931034482758,0.10852713178294573,0.010526315789473684,0.06857142857142857,0.5833333333333334,0.7777777777777778,1.0,0.017142857142857144,0.3333333333333333,0.3333333333333333,,0.08,0.35714285714285715,0.35714285714285715,0.8,0.14285714285714285,,,0.9028571428571428,0.5598311428571429,0.5487350000000001,0.5449293103448276,0.0335195530726257,0.18181818181818182,0.06666666666666667,0.16444444444444445,10.444827586206898,0.16253968253968254,1.0,3.0,31.0,67.0,32.0,79.0,4.0,16.0,63.0,146.0,,10.0,25.0,5.0,4.0,186.0,3.0,,79.0,32.0,3.0,4.0,2.0,9.0,2.0,12.0,,,1.0,2.0,1.0,1.0,,,,,,1.0,2.0,3.0,,,,5.0,0.9841269841269841,0.4315068493150685,0.4,0.4315068493150685,0.8342857142857143,0.10344827586206896,0.25,,,0.03773584905660377,,0.11666666666666667,0.6,0.38285714285714284,0.4626865671641791,0.4626865671641791,1.0,0.4514285714285714,0.4050632911392405,0.4050632911392405,0.96875,0.10344827586206896,0.3333333333333333,0.5517241379310345,0.25,0.4050632911392405,24.59246575342466,4.0,9.0,12.0,,2.0,,,,,0.2857142857142857,0.3103448275862069,,6.0,4.0,8.0,5.0,0.4166666666666667,,0.5714285714285714,0.5,1.0,0.6666666666666666,1.0,,0.25,1.0,,True,
