EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PlusMinus,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,FTOffRebounds,SelfOReb,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,BlockingFouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked3s,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,LiveBallTurnoverPct,OffFTReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,SelfORebPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,Charge Fouls Drawn,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,OffLongMidRangeReboundPct,DefensiveGoaltends,Clear Path Fouls,Technical Free Throw Trips,Arc3PctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,3pt And 1 Free Throw Trips,BlockedArc3
200811,1610612740,Lou Amundson,Lou Amundson,200811,NOH,2358.0,39,72,71,27.0,34.0,10.0,143,2.0,6.0,1.0,2.0,1.0,2.0,2.0,6.0,3.0,7.0,85.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,4.0,4.0,8.0,1.0,1.0,3.0,4.0,4.0,1.0,6.0,3.0,1.0,1.0,1.0,1.0,2.0,27.0,0.5,1.0,0.3333333333333333,0.5,0.5,0.3333333333333333,0.5,0.5,0.3888888888888889,0.5,0.5,0.3333333333333333,0.3333333333333333,10.714285714285715,0.3333333333333333,0.058823529411764705,0.125,0.2222222222222222,0.1111111111111111,0.11538461538461539,0.12121212121212122,0.16666666666666666,0.14285714285714285,0.3333333333333333,0.25,0.2,0.25,1.0,1.0,0.3333333333333333,0.5,0.5,1.0,0.5,1.0,0.5,1.0,0.5209166666666667,0.5409,0.50775,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.2857142857142857,2.1166666666666667,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
201569,1610612740,Eric Gordon,Eric Gordon,201569,NOH,75832.0,1264,2394,2388,556.0,579.0,344.0,4782,101.0,191.0,9.0,17.0,13.0,36.0,179.0,411.0,187.0,713.0,2638.0,10.0,29.0,11.0,55.0,27.0,89.0,165.0,118.0,240.0,2.0,34.0,101.0,137.0,24.0,310.0,3.0,6.0,25.0,42.0,,67.0,10.0,77.0,45.0,28.0,26.0,75.0,173.0,1.0,222.0,105.0,7.0,3.0,8.0,6.0,158.0,551.0,0.329608938547486,0.33146067415730335,0.43552311435523117,0.3448275862068966,0.30337078651685395,0.4503424657534247,0.43137254901960786,0.3639705882352941,0.5204379562043796,0.4824561403508772,0.46875,0.0827250608272506,0.1256544502617801,28.591800356506237,,0.05585106382978723,0.006904487917146145,0.07886435331230283,0.011278195488721804,0.0626753975678204,0.007929515418502203,0.015432098765432098,0.003355704697986577,,0.06224066390041494,0.091324200913242,0.05102040816326531,0.75,0.3270547945205479,0.5287958115183246,0.6047904191616766,0.42574257425742573,0.3333333333333333,0.5294117647058824,0.2647058823529412,0.3611111111111111,0.6232876712328768,0.49870447504302945,0.4974602564102564,0.4691428571428571,0.15695067264573992,0.21169354838709678,0.07713884992987377,0.2314165497896213,8.380535279805352,0.2322472848788638,-36.0,38.0,105.0,40.0,115.0,8.0,26.0,2.0,3.0,2.0,8.0,48.0,147.0,6.0,19.0,13.0,39.0,56.0,173.0,8.0,22.0,15.0,47.0,66.0,132.0,36.0,3.0,144.0,48.0,2.0,36.0,24.0,12.0,56.0,21.0,1.0,5.0,17.0,82.0,11.0,44.0,35.0,5.0,38.0,4.0,8.0,117.0,7.0,28.0,1.0,5.0,2.0,2.0,2.0,9.0,20.0,16.0,1.0,1.0,3.0,1.0,11.0,10.0,0.7857142857142857,0.3236994219653179,0.36363636363636365,0.3191489361702128,0.32941176470588235,0.2962328767123288,0.011560693641618497,0.08571428571428572,0.008695652173913044,0.07692307692307693,0.7008547008547008,0.014705882352941176,0.013157894736842105,0.041379310344827586,0.06787330316742081,0.016339869281045753,0.1797945205479452,0.3619047619047619,0.3958333333333333,0.21052631578947367,0.1969178082191781,0.34782608695652173,0.3508771929824561,0.2,0.04452054794520548,0.3076923076923077,0.3333333333333333,1.0,0.2517123287671233,0.32653061224489793,0.32653061224489793,0.75,0.4444444444444444,0.058823529411764705,0.6666666666666666,1.0,0.37254901960784315,0.3157894736842105,0.8333333333333334,0.058823529411764705,0.25,0.2867647058823529,0.3333333333333333,0.3333333333333333,25.839306358381506,,,,,,,,,,,,True,,
201577,1610612740,Robin Lopez,Robin Lopez,201577,NOH,53094.0,885,1664,1674,254.0,287.0,248.0,3338,98.0,160.0,48.0,79.0,21.0,34.0,144.0,280.0,62.0,350.0,1810.0,54.0,94.0,14.0,122.0,23.0,44.0,65.0,166.0,122.0,88.0,21.0,20.0,28.0,4.0,64.0,8.0,98.0,26.0,64.0,3.0,93.0,109.0,202.0,9.0,6.0,32.0,70.0,72.0,3.0,78.0,38.0,42.0,32.0,42.0,33.0,65.0,254.0,0.5763888888888888,0.83,0.5142857142857142,0.574468085106383,0.5227272727272727,0.5142857142857142,0.574468085106383,0.5227272727272727,0.5573248407643312,0.5980392156862745,0.5803571428571429,0.075,0.0875,18.167938931297712,0.08333333333333333,0.11510791366906475,0.15030674846625766,0.125,0.050314465408805034,0.11780104712041885,0.13070283600493218,0.15416666666666667,0.1774891774891775,0.058823529411764705,0.14772727272727273,0.13793103448275862,0.09523809523809523,0.7857142857142857,0.5714285714285714,0.6125,0.6712328767123288,0.4897959183673469,0.8404255319148937,0.6075949367088608,0.7727272727272727,0.6176470588235294,0.5714285714285714,0.5015135714285714,0.5276564705882353,0.5325136363636364,0.12337662337662338,0.12337662337662338,0.3485714285714286,0.18571428571428572,5.16107142857143,0.15264423076923078,-24.0,35.0,97.0,11.0,23.0,,,,,,,,,,,,,,,,,,,19.0,,,,,,,8.0,7.0,1.0,13.0,3.0,3.0,16.0,3.0,17.0,,9.0,26.0,4.0,8.0,,6.0,43.0,4.0,8.0,,,7.0,8.0,10.0,3.0,10.0,6.0,,,,10.0,5.0,6.0,,,,,,,,0.07216494845360824,,,0.3953488372093023,0.07317073170731707,0.04929577464788732,0.10407239819004525,0.09433962264150944,0.1391304347826087,0.3464285714285714,0.36082474226804123,0.3888888888888889,0.7142857142857143,0.08214285714285714,0.4782608695652174,0.4782608695652174,0.9090909090909091,,,,,,,,,0.041666666666666664,,,,,,,,,,,,,1.0,2.0,5.0,2.0,0.11049723756906077,,,,,,,True,,
202329,1610612740,Al-Farouq Aminu,Al-Farouq Aminu,202329,NOH,57539.0,959,1796,1818,361.0,345.0,272.0,3614,68.0,109.0,18.0,32.0,16.0,20.0,97.0,190.0,32.0,232.0,1967.0,21.0,40.0,3.0,45.0,20.0,36.0,54.0,136.0,58.0,28.0,15.0,27.0,38.0,5.0,87.0,17.0,50.0,58.0,153.0,11.0,222.0,67.0,289.0,34.0,19.0,28.0,66.0,38.0,2.0,48.0,21.0,24.0,17.0,24.0,20.0,54.0,359.0,0.7010309278350515,0.8192771084337349,0.5105263157894737,0.525,0.5555555555555556,0.5025125628140703,0.525,0.5263157894736842,0.5272727272727272,0.5357142857142857,0.5869565217391305,0.07894736842105263,0.09174311926605505,12.047058823529412,0.275,0.2606473594548552,0.07183908045977011,0.24066390041493776,0.09239130434782608,0.25483091787439616,0.07613636363636364,0.06882591093117409,0.07661290322580645,0.125,0.25263157894736843,0.23636363636363636,0.25,0.8333333333333334,0.5477386934673367,0.6238532110091743,0.6868686868686869,0.6764705882352942,0.8,0.5625,0.5263157894736842,0.8,0.592964824120603,0.521474120603015,0.5129382352941176,0.5086421052631579,0.09813084112149532,0.1024390243902439,0.1939655172413793,0.23275862068965517,6.358421052631581,0.20100222717149221,-34.0,17.0,41.0,12.0,40.0,2.0,5.0,,,,1.0,,4.0,,,,1.0,2.0,9.0,,,,2.0,14.0,6.0,,,4.0,,,11.0,8.0,3.0,14.0,8.0,,5.0,15.0,19.0,5.0,13.0,17.0,3.0,6.0,1.0,2.0,36.0,5.0,3.0,2.0,4.0,5.0,,5.0,1.0,6.0,6.0,,,1.0,6.0,6.0,6.0,1.0,0.2222222222222222,,,0.2222222222222222,0.04522613065326633,,0.12195121951219512,,,0.5277777777777778,,0.0875,0.20454545454545456,0.3389830508474576,0.06097560975609756,0.20603015075376885,0.4146341463414634,0.4722222222222222,0.6470588235294118,0.20100502512562815,0.3,0.3,0.9166666666666666,0.02512562814070352,0.4,0.4,1.0,0.020100502512562814,,,,0.1111111111111111,,,,,,,0.02631578947368421,,0.02631578947368421,,,23.966666666666665,,,,,0.06965174129353234,2.0,,,,,,True,,
202349,1610612740,Greivis Vasquez,Greivis Vasquez,202349,NOH,64292.0,1072,2032,2025,425.0,476.0,279.0,4057,57.0,97.0,3.0,9.0,15.0,20.0,126.0,270.0,44.0,407.0,2254.0,12.0,31.0,1.0,46.0,21.0,40.0,93.0,52.0,200.0,10.0,22.0,216.0,268.0,49.0,588.0,3.0,15.0,34.0,69.0,8.0,111.0,18.0,129.0,32.0,13.0,30.0,83.0,61.0,9.0,56.0,23.0,1.0,,1.0,1.0,91.0,420.0,0.20634920634920634,0.21487603305785125,0.4666666666666667,0.3870967741935484,0.525,0.5,0.5,0.5,0.524547803617571,0.5111111111111111,0.5470588235294118,0.08148148148148149,0.10309278350515463,20.168776371308017,0.14285714285714285,0.10599078341013825,0.02027027027027027,0.13026819923371646,0.013888888888888888,0.11293859649122807,0.01882845188284519,0.014652014652014652,0.033707865168539325,,0.12195121951219512,0.12290502793296089,0.14634146341463414,1.0,0.26721763085399447,0.5876288659793815,0.6551724137931034,0.2631578947368421,0.2,0.3333333333333333,0.2777777777777778,0.75,0.5234159779614325,0.46857777777777765,0.46736515151515146,0.47538928571428585,0.06084656084656084,0.08070175438596491,0.11302211302211303,0.2285012285012285,6.658888888888884,0.2091535433070866,-24.0,58.0,146.0,11.0,27.0,10.0,13.0,2.0,2.0,4.0,5.0,27.0,80.0,5.0,12.0,6.0,27.0,37.0,93.0,7.0,14.0,10.0,32.0,21.0,87.0,24.0,1.0,79.0,27.0,1.0,52.0,45.0,7.0,123.0,44.0,,5.0,19.0,55.0,13.0,39.0,37.0,4.0,16.0,2.0,6.0,92.0,10.0,16.0,2.0,3.0,7.0,5.0,1.0,,8.0,9.0,,,,1.0,13.0,7.0,0.7837837837837838,0.3978494623655914,0.5,0.3125,0.40217391304347827,0.256198347107438,0.010752688172043012,0.0821917808219178,,,0.5978260869565217,,0.016042780748663103,0.08015267175572519,0.125,0.029069767441860465,0.4022038567493113,0.3972602739726027,0.43283582089552236,0.08620689655172414,0.0743801652892562,0.4074074074074074,0.4074074074074074,0.5454545454545454,0.03581267217630854,0.7692307692307693,0.7692307692307693,1.0,0.22038567493112948,0.3375,0.34177215189873417,0.7037037037037037,,0.044444444444444446,1.0,1.0,0.26666666666666666,0.4166666666666667,0.8,0.06944444444444445,0.8,0.375,0.2222222222222222,0.34177215189873417,25.88279569892473,,,,3.0,0.01,,1.0,1.0,0.0125,,,True,,
203148,1610612740,Brian Roberts,Brian Roberts,203148,NOH,11415.0,190,356,350,123.0,115.0,65.0,706,3.0,8.0,1.0,2.0,2.0,4.0,15.0,41.0,7.0,70.0,416.0,2.0,5.0,,4.0,7.0,18.0,29.0,14.0,16.0,,3.0,18.0,25.0,2.0,57.0,2.0,1.0,5.0,7.0,,12.0,3.0,15.0,2.0,2.0,6.0,17.0,8.0,,8.0,1.0,1.0,1.0,1.0,,29.0,123.0,0.4666666666666667,0.4666666666666667,0.36585365853658536,0.4,0.3888888888888889,0.5,0.4,0.5,0.5227272727272727,0.4,0.5576923076923077,0.07317073170731707,0.25,17.441860465116278,,0.07526881720430108,0.007633587786259542,0.1,0.04,0.08391608391608392,0.016574585635359115,,,0.1111111111111111,0.07142857142857142,0.029411764705882353,0.25,,0.12698412698412698,0.375,0.5,0.6666666666666666,0.4,0.5,0.17391304347826086,0.5,0.47619047619047616,0.46259920634920637,0.43444000000000005,0.4216826086956522,0.015625,0.023809523809523808,0.05714285714285714,0.4142857142857143,11.546341463414633,0.3455056179775281,-43.0,6.0,14.0,6.0,19.0,2.0,5.0,,,,2.0,9.0,17.0,,,3.0,3.0,11.0,22.0,,,3.0,5.0,6.0,24.0,9.0,,17.0,9.0,,7.0,5.0,2.0,13.0,3.0,,1.0,,7.0,,4.0,2.0,1.0,3.0,,,9.0,1.0,2.0,1.0,,,1.0,,,,2.0,,,,,3.0,2.0,0.7272727272727273,0.5,,0.6,0.5,0.3492063492063492,,0.07142857142857142,,,0.7777777777777778,,0.024390243902439025,,0.13157894736842105,0.029411764705882353,0.2222222222222222,0.42857142857142855,0.46153846153846156,0.3333333333333333,0.30158730158730157,0.3157894736842105,0.3157894736842105,0.5,0.07936507936507936,0.4,0.4,1.0,0.2698412698412698,0.5294117647058824,0.5294117647058824,0.6666666666666666,1.0,,,,,,,0.08695652173913043,,0.13043478260869565,1.0,0.5294117647058824,25.00454545454545,,,,,0.023809523809523808,,,2.0,,,,True,,
202333,1610612740,Xavier Henry,Xavier Henry,202333,NOH,4726.0,79,154,149,74.0,30.0,19.0,303,7.0,8.0,,,3.0,3.0,11.0,12.0,8.0,30.0,175.0,,,,,4.0,4.0,8.0,16.0,6.0,,1.0,2.0,2.0,1.0,4.0,,,4.0,5.0,2.0,11.0,,11.0,1.0,1.0,3.0,16.0,6.0,1.0,10.0,4.0,1.0,1.0,1.0,1.0,8.0,74.0,0.7272727272727273,0.7272727272727273,0.9166666666666666,,1.0,0.9166666666666666,,1.0,0.8823529411764706,,0.8,0.08333333333333333,0.125,13.372093023255815,1.0,0.13513513513513514,,0.17391304347826086,,0.15,,,,,0.3076923076923077,0.23529411764705882,,1.0,0.6666666666666666,0.875,1.0,0.5714285714285714,,,0.75,1.0,0.6666666666666666,0.5045999999999999,,0.50435,0.25,0.25,,0.26666666666666666,7.349999999999999,0.4805194805194805,5.0,,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,4.0,1.0,2.0,2.0,,2.0,,,6.0,,3.0,2.0,1.0,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,0.6666666666666666,,,0.09090909090909091,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
2427,1610612740,Roger Mason Jr.,Roger Mason Jr.,2427,NOH,7216.0,120,243,229,70.0,94.0,29.0,472,3.0,3.0,,,1.0,1.0,3.0,8.0,3.0,30.0,259.0,,,,3.0,1.0,3.0,4.0,2.0,4.0,,,5.0,7.0,,16.0,,,6.0,6.0,3.0,15.0,,15.0,1.0,,7.0,17.0,4.0,1.0,3.0,,,,,,4.0,67.0,0.3333333333333333,0.3333333333333333,0.375,,0.3333333333333333,0.54,1.5,0.16666666666666666,0.5576923076923077,1.5,0.2857142857142857,,,10.469314079422382,0.2727272727272727,0.07894736842105263,,0.25,,0.12,,,,,0.038461538461538464,0.25,0.25,,0.12,1.0,1.0,0.3333333333333333,,,0.16666666666666666,1.0,0.8,0.5161100000000001,0.5892,0.404325,,,0.1,0.13333333333333333,10.762500000000001,0.2880658436213992,8.0,,1.0,,4.0,3.0,8.0,1.0,1.0,,1.0,4.0,9.0,,,,2.0,7.0,17.0,1.0,1.0,,3.0,2.0,21.0,,,9.0,4.0,1.0,2.0,2.0,,4.0,1.0,,,1.0,2.0,,1.0,1.0,,1.0,,1.0,3.0,,2.0,,,1.0,,,,,1.0,,,,,8.0,1.0,1.0,0.4117647058823529,1.0,,0.4117647058823529,0.68,0.058823529411764705,,,0.125,0.6666666666666666,,,0.03125,0.2222222222222222,,0.04,,,,0.16,,,,0.32,0.375,0.42857142857142855,1.0,0.36,0.4444444444444444,0.4444444444444444,1.0,,1.0,1.0,1.0,,,,0.16666666666666666,,0.3333333333333333,,0.4444444444444444,24.605882352941176,,,,,,,,1.0,,,,True,,
201583,1610612740,Ryan Anderson,Ryan Anderson,201583,NOH,36705.0,612,1162,1146,399.0,400.0,182.0,2308,31.0,54.0,14.0,22.0,10.0,16.0,45.0,106.0,41.0,272.0,1313.0,15.0,28.0,9.0,42.0,14.0,31.0,85.0,44.0,46.0,22.0,9.0,15.0,21.0,2.0,48.0,10.0,43.0,13.0,36.0,6.0,55.0,54.0,109.0,12.0,10.0,19.0,34.0,49.0,3.0,52.0,20.0,5.0,4.0,5.0,3.0,85.0,394.0,0.4888888888888889,0.6470588235294118,0.42452830188679247,0.5357142857142857,0.45161290322580644,0.5043668122270742,0.44594594594594594,0.4855072463768116,0.5355731225296443,0.5,0.5384615384615384,0.08490566037735849,0.1111111111111111,20.11619462599855,0.17647058823529413,0.10746268656716418,0.1122715404699739,0.08024691358024691,0.054945054945054944,0.09859154929577464,0.09380530973451327,0.09433962264150944,0.13559322033898305,0.08333333333333333,0.11382113821138211,0.0782608695652174,0.0851063829787234,0.6,0.23580786026200873,0.5740740740740741,0.6458333333333334,0.45161290322580644,0.5945945945945946,0.6363636363636364,0.2318840579710145,0.625,0.7729257641921398,0.5104728070175437,0.5257983870967743,0.4940088235294117,0.0846774193548387,0.16129032258064516,0.15441176470588236,0.3125,8.377358490566037,0.3433734939759036,-39.0,5.0,19.0,9.0,33.0,7.0,16.0,,4.0,1.0,3.0,40.0,107.0,1.0,5.0,12.0,35.0,47.0,123.0,1.0,9.0,13.0,38.0,18.0,132.0,9.0,1.0,106.0,40.0,,6.0,5.0,1.0,10.0,3.0,1.0,3.0,2.0,12.0,2.0,6.0,12.0,1.0,6.0,1.0,4.0,24.0,3.0,11.0,1.0,,2.0,2.0,7.0,1.0,2.0,5.0,,,,1.0,5.0,5.0,0.9361702127659575,0.3821138211382114,0.1111111111111111,0.34210526315789475,0.38524590163934425,0.537117903930131,,0.15789473684210525,,,0.5,0.025,0.05063291139240506,0.09523809523809523,0.11627906976744186,0.024193548387096774,0.08296943231441048,0.2631578947368421,0.3125,0.4,0.14410480349344978,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.06986899563318777,0.4375,0.4375,1.0,0.4672489082969432,0.37383177570093457,0.37383177570093457,0.925,0.07142857142857142,0.10810810810810811,,,0.13513513513513514,0.2,1.0,0.043478260869565216,0.3333333333333333,0.5072463768115942,0.34285714285714286,0.37735849056603776,25.621138211382117,2.0,,,,0.11320754716981132,,,1.0,,1.0,0.008064516129032258,True,,
202498,1610612740,Lance Thomas,Lance Thomas,202498,NOH,2099.0,35,63,66,16.0,31.0,8.0,129,1.0,3.0,1.0,1.0,,,4.0,8.0,2.0,10.0,73.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,6.0,2.0,2.0,1.0,1.0,1.0,,2.0,1.0,1.0,,,2.0,2.0,2.0,4.0,,,2.0,3.0,1.0,,2.0,,1.0,,1.0,,4.0,16.0,0.75,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5555555555555556,1.0,1.0,0.125,0.3333333333333333,12.5,0.3333333333333333,,0.0625,,0.1111111111111111,,0.08,,0.16666666666666666,,,,,,0.375,0.3333333333333333,0.5,,1.0,1.0,,,0.375,0.4257875,,0.3788,,,0.4,0.4,11.399999999999999,0.25396825396825395,4.0,1.0,1.0,2.0,4.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,0.125,,,,0.125,1.0,1.0,1.0,0.5,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
