EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,ThreePtShootingFoulsDrawn,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,SecondChanceFg3Pct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,Clear Path Fouls,DefensiveGoaltends,3SecondViolations,Corner3PctBlocked,OffensiveGoaltends,on
201576,1610612743,Anthony Randolph,Anthony Randolph,201576,DEN,1508.0,25,-11.0,50,54,11.0,25.0,8,104,3,4,1.0,1.0,2.0,3.0,,3.0,1.0,3.0,,1.0,,,,,,,,4,10,,1.0,,8,56,1.0,1.0,1.0,,2.0,2.0,3.0,,,,4.0,6.0,2.0,,2.0,,,,1.0,,,,,,,,,,,,1.0,,1.0,4.0,1.0,6.0,1.0,7.0,,2.0,2.0,,2.0,,,,,2.0,,,2.0,,1.0,1.0,,2.0,,,,2.0,,,1.0,,2.0,,,1.0,,1.0,,,,1.0,,,4.0,11.0,,,0.75,1.0,,,,,0.4,1.0,0.6666666666666666,0.36363636363636365,0.5,0.6666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.09090909090909091,,0.1,,0.3333333333333333,,,23.728813559322035,1.0,0.5,,0.3076923076923077,0.041666666666666664,0.125,,0.23809523809523808,0.038461538461538464,,0.2,,,,0.2,0.5,,0.14285714285714285,,,,0.36363636363636365,0.75,0.75,0.6666666666666666,0.2727272727272727,,,,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.09090909090909091,,,,,,,,0.5,1.0,,1.0,0.6666666666666666,,,,,0.45454545454545453,,0.5011363636363636,0.5226500000000001,0.6827,0.08333333333333333,0.09090909090909091,0.25,0.5,7.590000000000001,23.6,0.22,,1.0,,,,,,1.0,,,,0.5,,,,,,,,,,,,True
202706,1610612743,Jordan Hamilton,Jordan Hamilton,202706,DEN,4448.0,74,2.0,146,150,17.0,28.0,25,296,5,10,1.0,4.0,,,3.0,5.0,2.0,3.0,,2.0,,,6.0,14.0,3.0,3.0,5.0,10,18,6.0,16.0,,38,158,2.0,5.0,3.0,,7.0,,,3.0,5.0,,9.0,10.0,10.0,18.0,2.0,1.0,13.0,6.0,2.0,,3.0,1.0,4.0,,1.0,2.0,1.0,,9.0,1.0,7.0,,1.0,8.0,1.0,10.0,8.0,18.0,1.0,4.0,2.0,2.0,2.0,1.0,2.0,4.0,,,1.0,2.0,6.0,,1.0,3.0,,5.0,,,,1.0,,,,1.0,1.0,1.0,,1.0,,1.0,,,,1.0,,,9.0,17.0,,,0.5,0.5555555555555556,1.0,0.375,0.6,0.4,0.5555555555555556,0.4,,0.5588235294117647,0.4375,0.9,0.5588235294117647,0.4375,0.9,0.47058823529411764,,0.1111111111111111,0.2,,,,22.598870056497177,0.3333333333333333,0.5,,0.18181818181818182,0.12962962962962962,0.058823529411764705,0.0625,0.14754098360655737,0.11428571428571428,0.15,0.16666666666666666,0.0625,0.09090909090909091,,0.2,0.18181818181818182,0.15384615384615385,0.07142857142857142,,0.06666666666666667,,0.29411764705882354,0.5,0.625,0.2,0.14705882352941177,0.6,0.6,1.0,0.08823529411764706,0.6666666666666666,0.6666666666666666,0.5,0.058823529411764705,,,,0.4117647058823529,0.42857142857142855,0.42857142857142855,1.0,0.5,0.25,0.375,,,,,1.0,0.6,0.7647058823529411,0.46153846153846156,0.5264363636363636,0.53143125,0.48525,0.029411764705882353,0.05555555555555555,0.18421052631578946,0.23684210526315788,6.394444444444445,26.775000000000002,0.11643835616438356,,,1.0,1.0,,,,,1.0,0.3333333333333333,,,,,0.3333333333333333,1.0,,,,,,,,True
203095,1610612743,Evan Fournier,Evan Fournier,203095,DEN,3655.0,61,3.0,115,117,42.0,17.0,13,232,9,12,1.0,2.0,5.0,5.0,1.0,1.0,,2.0,,1.0,,1.0,1.0,5.0,1.0,1.0,3.0,10,15,1.0,6.0,5.0,28,126,1.0,2.0,1.0,,2.0,5.0,5.0,1.0,4.0,2.0,15.0,12.0,8.0,3.0,,,5.0,1.0,2.0,1.0,6.0,2.0,8.0,2.0,,5.0,,1.0,18.0,,,,1.0,5.0,,6.0,,6.0,,4.0,3.0,1.0,1.0,,1.0,,,,,,1.0,,,2.0,,7.0,,1.0,,6.0,,,,,5.0,1.0,,2.0,1.0,,,,,,,1.0,15.0,42.0,,1.0,0.6,0.6,1.0,0.16666666666666666,0.25,0.16666666666666666,0.6666666666666666,0.5,1.0,0.5476190476190477,0.3333333333333333,0.7222222222222222,0.6086956521739131,0.3333333333333333,0.75,0.2857142857142857,0.16666666666666666,0.13333333333333333,0.16666666666666666,,,0.2,18.18181818181818,1.0,,,0.1,,0.09090909090909091,,0.09836065573770492,,,,,,,0.21052631578947367,,0.05,,0.25,,,0.5714285714285714,0.75,0.9,0.6666666666666666,0.047619047619047616,1.0,1.0,,0.09523809523809523,,,,0.047619047619047616,,,,0.23809523809523808,0.2,0.25,1.0,0.6666666666666666,0.5,0.3333333333333333,0.5555555555555556,1.0,0.1111111111111111,,0.3333333333333333,0.3333333333333333,0.8571428571428571,0.2,0.5603357142857143,0.5113,0.6011500000000001,0.09090909090909091,0.125,0.07142857142857142,0.5357142857142857,4.74,25.466666666666665,0.3652173913043478,,,,,,,,,,,,,,,,,,,,,,,,True
202933,1610612743,Julyan Stone,Julyan Stone,202933,DEN,334.0,6,7.0,9,10,,,2,19,1,1,,,,,,,,,,,,,,,,,,1,1,,,,2,9,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,8.333333333333334,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.4726,,,,,,,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,True
1889,1610612743,Andre Miller,Andre Miller,1889,DEN,70032.0,1167,-1.0,2294,2301,699.0,736.0,309,4595,90,152,12.0,20.0,20.0,35.0,28.0,77.0,24.0,54.0,1.0,10.0,1.0,2.0,7.0,21.0,3.0,,5.0,142,283,8.0,31.0,75.0,383,2452,15.0,30.0,4.0,10.0,46.0,33.0,67.0,1.0,7.0,26.0,95.0,68.0,216.0,24.0,10.0,3.0,18.0,7.0,33.0,1.0,238.0,51.0,289.0,30.0,21.0,185.0,20.0,33.0,629.0,5.0,23.0,1.0,39.0,70.0,,109.0,29.0,138.0,9.0,39.0,20.0,19.0,68.0,14.0,52.0,27.0,4.0,16.0,1.0,6.0,95.0,5.0,30.0,32.0,8.0,85.0,1.0,5.0,,88.0,3.0,,4.0,6.0,88.0,6.0,6.0,39.0,5.0,6.0,,,5.0,6.0,3.0,3.0,92.0,697.0,4.0,2.0,0.23943661971830985,0.24817518248175183,1.0,0.25806451612903225,0.14285714285714285,0.2857142857142857,0.5017667844522968,0.5,0.4925373134328358,0.49044585987261147,0.5294117647058824,0.46621621621621623,0.5369318181818182,0.5921052631578947,0.5224719101123596,0.09872611464968153,0.03225806451612903,0.1166077738515901,0.14473684210526316,0.11688311688311688,0.037037037037037035,,16.874292185730464,0.7157894736842105,,0.010416666666666666,0.09067357512953368,0.02998696219035202,0.10209424083769633,0.019762845849802372,0.09445407279029462,0.027450980392156862,0.020348837209302327,0.04878048780487805,0.022598870056497175,0.029411764705882353,0.008547008547008548,0.08681672025723473,0.04568527918781726,0.12878787878787878,0.06666666666666667,0.1732283464566929,0.07142857142857142,0.5,0.4840764331210191,0.5921052631578947,0.6923076923076923,0.34444444444444444,0.24522292993630573,0.36363636363636365,0.4117647058823529,0.07142857142857142,0.17197452229299362,0.4444444444444444,0.46153846153846156,0.041666666666666664,0.03184713375796178,0.1,0.1111111111111111,1.0,0.06687898089171974,0.3333333333333333,0.3333333333333333,1.0,0.5882352941176471,0.6,0.08823529411764706,0.47297297297297297,0.5714285714285714,0.02702702702702703,0.5,0.06756756756756757,,0.5828025477707006,0.3888888888888889,0.5107811897106109,0.5289596153846154,0.4970028169014084,0.11239193083573487,0.12341772151898735,0.12010443864229765,0.24804177545691905,6.478091872791519,27.916129032258063,0.3047079337401918,1.0,1.0,1.0,2.0,,,,,1.0,0.5,0.25,0.029411764705882353,1.0,1.0,0.3333333333333333,1.0,,,,,,0.1,,False
201147,1610612743,Corey Brewer,Corey Brewer,201147,DEN,75948.0,1266,60.0,2513,2505,799.0,784.0,342,5018,117,195,12.0,22.0,36.0,59.0,30.0,80.0,38.0,98.0,48.0,138.0,10.0,35.0,14.0,79.0,1.0,4.0,32.0,185,373,62.0,217.0,97.0,653,2666,18.0,43.0,14.0,7.0,58.0,51.0,103.0,14.0,67.0,36.0,180.0,274.0,96.0,177.0,10.0,8.0,71.0,14.0,35.0,2.0,73.0,4.0,77.0,2.0,2.0,62.0,6.0,5.0,158.0,12.0,19.0,2.0,42.0,72.0,4.0,118.0,33.0,151.0,8.0,63.0,36.0,27.0,44.0,4.0,26.0,24.0,4.0,18.0,2.0,5.0,68.0,5.0,26.0,35.0,6.0,88.0,2.0,3.0,1.0,107.0,5.0,7.0,9.0,6.0,138.0,11.0,,58.0,8.0,8.0,3.0,1.0,6.0,11.0,4.0,,180.0,799.0,23.0,8.0,0.7405405405405405,0.7611111111111111,0.9516129032258065,0.2857142857142857,0.208955223880597,0.2966507177033493,0.4959785522788204,0.4186046511627907,0.49514563106796117,0.4711864406779661,0.4473684210526316,0.4235294117647059,0.5023076923076923,0.46774193548387094,0.4639175257731959,0.3677966101694915,0.009216589861751152,0.0938337801608579,0.1282051282051282,0.1125,0.01020408163265306,0.012658227848101266,24.70709855272226,0.6470588235294118,0.05333333333333334,0.018691588785046728,0.08352668213457076,0.023227383863080684,0.1065989847715736,0.04081632653061224,0.09076433121019108,0.02787769784172662,0.019390581717451522,0.03007518796992481,0.020942408376963352,0.06172839506172839,0.015151515151515152,0.06179775280898876,0.10407239819004525,0.09473684210526316,0.12643678160919541,0.06766917293233082,0.027972027972027972,0.36363636363636365,0.3305084745762712,0.6,0.6882352941176471,0.7521367521367521,0.13559322033898305,0.375,0.4225352112676056,0.7,0.16610169491525423,0.3877551020408163,0.3917525773195876,0.7368421052631579,0.23389830508474577,0.34782608695652173,0.35036496350364965,0.9583333333333334,0.13389830508474576,0.17721518987341772,0.1794871794871795,0.9285714285714286,0.38596491228070173,0.5454545454545454,0.017543859649122806,0.34705882352941175,0.6101694915254238,0.20588235294117646,0.2857142857142857,0.18823529411764706,0.125,0.6983050847457627,0.19718309859154928,0.5490624784853699,0.5138116279069767,0.5411283950617286,0.10124610591900311,0.1380952380952381,0.0888208269525268,0.27565084226646247,7.367024128686329,25.10184331797236,0.3179466772781536,5.0,13.0,,5.0,9.0,7.0,2.0,1.0,1.0,0.35714285714285715,0.5,0.22807017543859648,0.38461538461538464,1.0,,,0.03153153153153153,2.0,,,,0.007246376811594203,,False
201163,1610612743,Wilson Chandler,Wilson Chandler,201163,DEN,43310.0,722,91.0,1442,1440,493.0,421.0,180,2882,60,102,10.0,22.0,23.0,35.0,25.0,59.0,14.0,48.0,17.0,34.0,4.0,11.0,22.0,55.0,4.0,6.0,15.0,99,209,39.0,89.0,54.0,369,1503,16.0,31.0,8.0,2.0,49.0,34.0,67.0,10.0,26.0,18.0,116.0,100.0,98.0,114.0,20.0,1.0,54.0,22.0,18.0,,25.0,16.0,41.0,9.0,7.0,18.0,3.0,4.0,98.0,5.0,25.0,,28.0,65.0,15.0,108.0,30.0,138.0,13.0,26.0,18.0,8.0,10.0,1.0,3.0,31.0,5.0,7.0,4.0,9.0,41.0,5.0,17.0,41.0,2.0,83.0,4.0,2.0,7.0,54.0,,4.0,1.0,3.0,65.0,9.0,,31.0,6.0,8.0,,,4.0,8.0,2.0,2.0,116.0,491.0,7.0,6.0,0.5050505050505051,0.5617977528089888,0.9743589743589743,0.43820224719101125,0.38461538461538464,0.4431818181818182,0.47368421052631576,0.5161290322580645,0.5074626865671642,0.5285234899328859,0.6025641025641025,0.5268817204301075,0.5659509202453987,0.6125,0.5631067961165048,0.2986577181208054,,0.0861244019138756,0.14705882352941177,0.03389830508474576,0.020833333333333332,,22.242424242424242,0.24390243902439024,0.3488372093023256,,0.13,0.052521008403361345,0.125,0.030120481927710843,0.12845303867403315,0.04672897196261682,0.05286343612334802,0.08088235294117647,0.017699115044247787,0.0449438202247191,0.012987012987012988,0.14136125654450263,0.10828025477707007,0.13815789473684212,0.1503267973856209,0.07042253521126761,0.09285714285714286,0.25,0.3422818791946309,0.5882352941176471,0.6896551724137931,0.6166666666666667,0.19798657718120805,0.423728813559322,0.43859649122807015,0.32,0.1610738255033557,0.2916666666666667,0.2978723404255319,0.35714285714285715,0.11409395973154363,0.5,0.5,1.0,0.18456375838926176,0.4,0.4,0.9545454545454546,0.5641025641025641,0.45454545454545453,0.10256410256410256,0.3763440860215054,0.6571428571428571,0.11827956989247312,0.36363636363636365,0.16129032258064516,0.4,0.6409395973154363,0.4074074074074074,0.5259550505050504,0.5303308823529411,0.5320891304347826,0.096875,0.1341991341991342,0.13279132791327913,0.3143631436314363,6.9497607655502405,25.22134831460674,0.3418862690707351,3.0,4.0,2.0,5.0,3.0,,,1.0,3.0,0.625,0.1,0.10256410256410256,0.75,1.0,0.5,0.5,,,,,,,1.0,False
201576,1610612743,Anthony Randolph,Anthony Randolph,201576,DEN,18222.0,304,15.0,631,632,233.0,298.0,93,1263,43,68,10.0,15.0,15.0,29.0,9.0,23.0,,5.0,,5.0,,1.0,,2.0,,,1.0,52,96,,7.0,31.0,135,664,11.0,16.0,2.0,3.0,25.0,16.0,35.0,,2.0,17.0,49.0,68.0,36.0,,12.0,,2.0,,13.0,,9.0,3.0,12.0,2.0,1.0,5.0,2.0,2.0,27.0,4.0,23.0,1.0,19.0,30.0,11.0,60.0,28.0,88.0,5.0,17.0,15.0,2.0,14.0,3.0,7.0,21.0,,7.0,1.0,4.0,35.0,4.0,15.0,10.0,3.0,39.0,4.0,5.0,8.0,27.0,,,2.0,,43.0,1.0,,20.0,2.0,20.0,,,16.0,20.0,12.0,,49.0,232.0,9.0,2.0,0.6538461538461539,0.7391304347826086,,,,,0.5416666666666666,0.6875,0.45714285714285713,0.5048543689320388,0.6111111111111112,0.43243243243243246,0.5443548387096774,0.625,0.5,0.06796116504854369,,0.13541666666666666,0.1323529411764706,0.17391304347826086,,,21.662125340599456,0.4,0.3333333333333333,0.045454545454545456,0.15228426395939088,0.11855670103092783,0.16521739130434782,0.06153846153846154,0.15705128205128205,0.10424710424710425,0.10112359550561797,0.1076923076923077,0.175,0.08108108108108109,0.03571428571428571,0.1590909090909091,0.10638297872340426,0.1774193548387097,0.19753086419753085,0.08823529411764706,0.13157894736842105,0.6,0.6601941747572816,0.6323529411764706,0.7288135593220338,0.6744186046511628,0.22330097087378642,0.391304347826087,0.47368421052631576,0.5555555555555556,0.04854368932038835,,,,0.04854368932038835,,,,0.019417475728155338,,,,0.8333333333333334,0.6666666666666666,,0.7837837837837838,0.5172413793103449,0.02702702702702703,,0.02702702702702703,,0.7281553398058253,,0.562188349514563,0.578364705882353,0.5786216216216216,0.16393442622950818,0.17391304347826086,0.18518518518518517,0.362962962962963,3.9749999999999996,23.61428571428571,0.3692551505546751,,2.0,,,,,,1.0,3.0,,0.2,0.1111111111111111,,,,,,,,2.0,,,,False
203095,1610612743,Evan Fournier,Evan Fournier,203095,DEN,22038.0,367,56.0,755,754,249.0,240.0,99,1509,37,59,1.0,5.0,11.0,17.0,4.0,16.0,2.0,8.0,7.0,12.0,4.0,5.0,14.0,36.0,6.0,7.0,21.0,43,83,21.0,48.0,25.0,174,764,1.0,7.0,7.0,1.0,6.0,13.0,23.0,11.0,26.0,6.0,65.0,46.0,40.0,51.0,2.0,,36.0,14.0,18.0,,30.0,6.0,36.0,2.0,4.0,21.0,5.0,4.0,78.0,1.0,5.0,,8.0,14.0,1.0,23.0,6.0,29.0,1.0,15.0,10.0,5.0,17.0,5.0,12.0,14.0,3.0,5.0,,4.0,31.0,1.0,10.0,24.0,6.0,58.0,,4.0,1.0,26.0,,,1.0,,34.0,4.0,,18.0,1.0,1.0,,,1.0,1.0,1.0,,63.0,248.0,10.0,,0.5348837209302325,0.5476190476190477,0.8095238095238095,0.4375,0.4230769230769231,0.4375,0.5180722891566265,0.14285714285714285,0.5652173913043478,0.5687022900763359,0.17857142857142858,0.6020408163265306,0.5958904109589042,0.21428571428571427,0.5909090909090909,0.366412213740458,,0.21686746987951808,0.1694915254237288,0.5,,,20.46242774566474,0.5483870967741935,0.02702702702702703,,0.0611353711790393,0.0211864406779661,0.05405405405405406,0.01098901098901099,0.058355437665782495,0.01834862385321101,0.029411764705882353,0.012987012987012988,0.017543859649122806,,0.02631578947368421,0.07526881720430108,0.015151515151515152,0.08571428571428572,0.04716981132075472,0.07142857142857142,0.02127659574468085,1.0,0.45038167938931295,0.6271186440677966,0.7551020408163265,0.5675675675675675,0.12213740458015267,0.25,0.5,0.25,0.061068702290076333,0.25,0.25,0.5,0.0916030534351145,0.5833333333333334,0.5833333333333334,1.0,0.2748091603053435,0.3888888888888889,0.3888888888888889,0.7142857142857143,0.35714285714285715,0.2,0.42857142857142855,0.3469387755102041,0.6470588235294118,0.10204081632653061,0.8,0.42857142857142855,0.3333333333333333,0.816793893129771,0.3888888888888889,0.5423041984732824,0.48729999999999996,0.5250836734693878,0.12413793103448276,0.18556701030927836,0.034482758620689655,0.3735632183908046,4.372289156626506,24.975000000000005,0.32980132450331123,,1.0,1.0,1.0,12.0,,,,,0.14285714285714285,,0.07142857142857142,,,0.16666666666666666,1.0,,,,,,,,False
2738,1610612743,Andre Iguodala,Andre Iguodala,2738,DEN,61454.0,1024,150.0,2032,2036,760.0,736.0,268,4068,93,123,7.0,11.0,36.0,45.0,12.0,38.0,24.0,67.0,7.0,34.0,4.0,12.0,21.0,74.0,7.0,10.0,37.0,129,228,28.0,108.0,55.0,397,2068,8.0,16.0,11.0,8.0,33.0,49.0,85.0,14.0,49.0,25.0,165.0,158.0,100.0,63.0,6.0,4.0,70.0,21.0,12.0,,129.0,42.0,171.0,18.0,24.0,109.0,14.0,6.0,384.0,7.0,24.0,1.0,41.0,83.0,9.0,133.0,32.0,165.0,5.0,55.0,39.0,16.0,43.0,11.0,27.0,29.0,2.0,16.0,3.0,6.0,72.0,8.0,21.0,21.0,,41.0,1.0,3.0,2.0,80.0,,3.0,4.0,4.0,96.0,7.0,,39.0,11.0,21.0,3.0,3.0,15.0,24.0,15.0,1.0,165.0,758.0,1.0,8.0,0.6124031007751938,0.626984126984127,0.75,0.25925925925925924,0.2857142857142857,0.2692307692307692,0.5657894736842105,0.5,0.5764705882352941,0.5089285714285714,0.46296296296296297,0.5223880597014925,0.5223684210526316,0.515625,0.532258064516129,0.32142857142857145,,0.05263157894736842,0.06504065040650407,0.10526315789473684,,,19.257045260461144,0.5972222222222222,0.13636363636363635,0.011627906976744186,0.11624649859943978,0.0364741641337386,0.13099041533546327,0.029535864978902954,0.12074001947419669,0.034636871508379886,0.04666666666666667,0.04081632653061224,0.012345679012345678,0.014925373134328358,0.04854368932038835,0.1,0.08947368421052632,0.1581196581196581,0.1509433962264151,0.0891089108910891,0.032467532467532464,0.625,0.36607142857142855,0.7560975609756098,0.808695652173913,0.6774193548387096,0.1130952380952381,0.3157894736842105,0.35294117647058826,0.25,0.19940476190476192,0.3582089552238806,0.3582089552238806,0.5416666666666666,0.10119047619047619,0.20588235294117646,0.20588235294117646,0.7142857142857143,0.22023809523809523,0.28378378378378377,0.28378378378378377,0.7619047619047619,0.4074074074074074,0.6363636363636364,0.25925925925925924,0.3358208955223881,0.8,0.08955223880597014,0.3333333333333333,0.27611940298507465,0.2702702702702703,0.6875,0.3,0.5568756060606064,0.5615379999999999,0.5478856589147288,0.1111111111111111,0.15,0.08312342569269521,0.4156171284634761,7.336403508771929,26.3074074074074,0.37401574803149606,2.0,4.0,1.0,3.0,21.0,2.0,,,6.0,0.2727272727272727,,0.14814814814814814,0.5,0.5,0.14285714285714285,1.0,0.01834862385321101,1.0,1.0,,,,,False
201580,1610612743,JaVale McGee,JaVale McGee,201580,DEN,50880.0,848,37.0,1705,1704,591.0,570.0,220,3409,148,217,40.0,71.0,44.0,74.0,22.0,70.0,5.0,17.0,,,,,1.0,1.0,1.0,1.0,1.0,175,304,1.0,1.0,57.0,410,1792,43.0,81.0,1.0,4.0,93.0,49.0,97.0,1.0,1.0,29.0,130.0,252.0,98.0,3.0,60.0,,1.0,1.0,20.0,,10.0,1.0,11.0,1.0,,9.0,,1.0,23.0,15.0,82.0,2.0,46.0,74.0,16.0,136.0,99.0,235.0,11.0,21.0,16.0,5.0,16.0,9.0,9.0,44.0,4.0,7.0,3.0,6.0,60.0,5.0,19.0,54.0,5.0,105.0,4.0,13.0,8.0,76.0,,9.0,,1.0,97.0,17.0,,51.0,6.0,100.0,2.0,1.0,75.0,102.0,52.0,5.0,130.0,591.0,13.0,6.0,0.72,0.8689655172413793,1.0,1.0,1.0,1.0,0.5756578947368421,0.5308641975308642,0.5051546391752577,0.578688524590164,0.5426829268292683,0.5153061224489796,0.5942028985507246,0.5470588235294118,0.5508474576271186,0.003278688524590164,,0.06578947368421052,0.059907834101382486,0.1,,,20.737327188940093,0.26666666666666666,0.3018867924528302,0.030303030303030304,0.12312811980033278,0.14828209764918626,0.1684981684981685,0.08064516129032258,0.13729977116704806,0.13125845737483086,0.17408906882591094,0.14450867052023122,0.10526315789473684,0.10679611650485436,0.04819277108433735,0.07874015748031496,0.16339869281045752,0.14948453608247422,0.17032967032967034,0.16483516483516483,0.10377358490566038,0.5098039215686274,0.7114754098360656,0.6820276497695853,0.7254901960784313,0.7094594594594594,0.22950819672131148,0.3142857142857143,0.3492063492063492,0.7727272727272727,0.05573770491803279,0.29411764705882354,0.29411764705882354,0.8,,,,,0.003278688524590164,1.0,1.0,1.0,0.8658536585365854,0.5633802816901409,0.012195121951219513,0.7551020408163265,0.5945945945945946,,,0.01020408163265306,1.0,0.7147540983606557,1.0,0.5650709836065574,0.5583376712328767,0.5861423469387755,0.1504424778761062,0.15088757396449703,0.22682926829268293,0.3170731707317073,3.712828947368422,26.6,0.3466275659824047,,,1.0,1.0,,,1.0,5.0,20.0,1.0,0.175,,,,1.0,1.0,,,,14.0,4.0,,3.0,False
