EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyArc3FGM,PenaltyFG3M,HeaveAttempts,FTDefRebounds,Charge Fouls,Offensive Fouls,Loose Ball Fouls Drawn,ThreePtShootingFoulsDrawn,Blocked3s,BlockedCorner3,BlockedShortMidRange,PenaltyFg3Pct,LongMidRangePctBlocked,DefFTReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceTurnovers,3pt And 1 Free Throw Trips,OffensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceFg3Pct,OffCorner3ReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PtsUnassisted3s,Clear Path Fouls,BlockedLongMidRange,DefensiveGoaltends,3SecondViolations,Corner3PctBlocked,BlockedArc3,on
1889,1610612743,Andre Miller,Andre Miller,1889,DEN,36489.0,608,143,1184,1171,349,285,175,2355,57,88,4.0,4,14,21,17.0,44.0,15.0,34.0,6.0,2.0,5.0,13.0,1.0,3.0,89,166,5.0,19.0,46,239,1211,5.0,8,1.0,7.0,17,21,37,5.0,23.0,65,52,126,15.0,2.0,13.0,5.0,18.0,1.0,112,22.0,134,15.0,7.0,86.0,11.0,15.0,290,1.0,7,2.0,23.0,20.0,43,10,53,2.0,24.0,13.0,11.0,31.0,5.0,24.0,14,5.0,7.0,2.0,1.0,45,9,19.0,4.0,47,2.0,45,1.0,1.0,1.0,56,7.0,5.0,21,8.0,3.0,3.0,3.0,1.0,58,341,4.0,3.0,0.29213483146067415,0.29545454545454547,1.0,0.2631578947368421,0.2631578947368421,0.536144578313253,0.625,0.5675675675675675,0.5216216216216216,0.5555555555555556,0.5,0.5700483091787439,0.6538461538461539,0.5818181818181818,0.10270270270270271,0.05263157894736842,0.10843373493975904,0.17045454545454544,0.06818181818181818,0.07692307692307693,18.103448275862068,0.6888888888888889,0.03278688524590164,0.053475935828877004,0.017902813299232736,0.11794871794871795,0.008264462809917356,0.07557117750439367,0.015625,0.015789473684210527,0.017699115044247787,0.022727272727272728,0.013513513513513514,0.057971014492753624,0.021052631578947368,0.07092198581560284,0.09558823529411764,0.1694915254237288,0.027777777777777776,0.3333333333333333,0.4756756756756757,0.6477272727272727,0.7808219178082192,0.3333333333333333,0.23783783783783785,0.38636363636363635,0.4146341463414634,0.17647058823529413,0.1837837837837838,0.4411764705882353,0.4411764705882353,0.26666666666666666,0.032432432432432434,0.07027027027027027,0.38461538461538464,0.4166666666666667,1.0,0.4444444444444444,1.0,0.5,0.1111111111111111,0.5,0.6666666666666666,0.047619047619047616,0.07142857142857142,0.5783783783783784,0.38461538461538464,0.5085529729729729,0.4956083333333334,0.5109357142857142,0.10552763819095477,0.11666666666666667,0.07112970711297072,0.2719665271966527,6.828313253012048,24.900000000000002,0.2947635135135135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
201147,1610612743,Corey Brewer,Corey Brewer,201147,DEN,29476.0,491,87,967,964,320,249,151,1931,49,86,9.0,19,16,30,9.0,25.0,15.0,34.0,53.0,15.0,6.0,36.0,3.0,10.0,73,145,25.0,89.0,28,249,1006,14.0,29,6.0,5.0,33,19,43,25.0,9.0,62,112,34,75.0,8.0,34.0,6.0,19.0,1.0,30,5.0,35,2.0,3.0,25.0,2.0,3.0,75,4.0,9,,12.0,26.0,39,13,52,3.0,20.0,12.0,8.0,17.0,1.0,9.0,14,2.0,8.0,,5.0,31,10,18.0,3.0,40,,40,2.0,6.0,1.0,39,2.0,,18,1.0,5.0,4.0,6.0,2.0,62,319,8.0,2.0,0.7671232876712328,0.8115942028985508,1.0,0.2808988764044944,0.28735632183908044,0.503448275862069,0.4827586206896552,0.4418604651162791,0.4722222222222222,0.4,0.3897058823529412,0.49404761904761907,0.4125,0.4189189189189189,0.3803418803418803,0.011235955056179775,0.1310344827586207,0.1744186046511628,0.12,0.027777777777777776,24.802804557405786,0.5483870967741935,,0.07975460122699386,0.02857142857142857,0.08759124087591241,0.029850746268656716,0.08207343412526998,0.028953229398663696,0.03333333333333333,0.044444444444444446,,0.047058823529411764,0.031746031746031744,0.1,0.11818181818181818,0.11224489795918367,0.02564102564102564,0.02727272727272727,0.3333333333333333,0.36752136752136755,0.5697674418604651,0.6901408450704225,0.7346938775510204,0.10683760683760683,0.36,0.4090909090909091,0.8888888888888888,0.1452991452991453,0.4411764705882353,0.45454545454545453,0.8,0.2264957264957265,0.15384615384615385,0.16666666666666666,0.17142857142857143,1.0,0.5428571428571428,0.47368421052631576,0.3333333333333333,0.08571428571428572,0.4411764705882353,0.5333333333333333,0.22058823529411764,0.14705882352941177,0.7478632478632479,0.17647058823529413,0.5653608225108223,0.5465375,0.5905045454545454,0.07569721115537849,0.11180124223602485,0.13253012048192772,0.24899598393574296,6.547586206896551,24.682022471910106,0.3309203722854188,19.0,3.0,4.0,1.0,5.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,0.2,0.029411764705882353,0.03571428571428571,0.3584905660377358,0.3584905660377358,1.0,0.08571428571428572,0.26666666666666666,0.1,0.011111111111111112,,,,,,,,,,,,,,,,,,,,,True
201163,1610612743,Wilson Chandler,Wilson Chandler,201163,DEN,20133.0,336,83,680,677,193,119,95,1357,32,56,5.0,10,8,14,15.0,38.0,8.0,21.0,24.0,6.0,15.0,33.0,2.0,9.0,55,115,27.0,57.0,21,212,697,8.0,14,7.0,4.0,29,13,26,15.0,8.0,52,54,56,81.0,10.0,32.0,15.0,7.0,,6,14.0,20,7.0,7.0,5.0,1.0,,54,2.0,14,,10.0,32.0,45,16,61,7.0,18.0,10.0,8.0,9.0,,3.0,13,2.0,6.0,1.0,5.0,22,7,18.0,1.0,32,,23,,,2.0,30,1.0,,12,3.0,5.0,3.0,5.0,2.0,51,190,1.0,2.0,0.4909090909090909,0.54,1.0,0.47368421052631576,0.48214285714285715,0.4782608695652174,0.5714285714285714,0.5,0.5552325581395349,0.5952380952380952,0.5365853658536586,0.5698924731182796,0.6304347826086957,0.5652173913043478,0.3313953488372093,,0.06086956521739131,0.10714285714285714,0.02631578947368421,,26.262626262626263,0.4090909090909091,,0.1415929203539823,0.060085836909871244,0.11363636363636363,0.022988505747126436,0.1337579617834395,0.05,0.037037037037037035,0.09375,0.06557377049180328,,0.11594202898550725,0.08860759493670886,0.21794871794871795,0.0847457627118644,0.1724137931034483,0.08641975308641975,0.4,0.32558139534883723,0.5714285714285714,0.64,0.625,0.22093023255813954,0.39473684210526316,0.40540540540540543,0.26666666666666666,0.12209302325581395,0.38095238095238093,0.38095238095238093,0.375,0.13953488372093023,0.19186046511627908,0.45454545454545453,0.45454545454545453,1.0,0.47619047619047616,0.5,0.2,0.09523809523809523,0.34146341463414637,0.5714285714285714,0.14634146341463414,0.21951219512195122,0.6569767441860465,0.46875,0.5332751461988305,0.5598921052631579,0.53932625,0.07103825136612021,0.09523809523809523,0.13679245283018868,0.24528301886792453,6.5147826086956515,24.99649122807017,0.2838235294117647,12.0,5.0,3.0,3.0,6.0,1.0,3.0,3.0,1.0,1.0,1.0,,,2.0,0.4,,0.23076923076923078,0.5,0.5,1.0,0.23809523809523808,0.5,0.3333333333333333,0.017543859649122806,2.0,1.0,3.0,2.0,1.0,1.0,1.0,0.42857142857142855,0.05714285714285714,0.4,1.0,0.5,1.0,,,,,,,,True
201568,1610612743,Danilo Gallinari,Danilo Gallinari,201568,DEN,76792.0,1280,231,2487,2493,447,326,359,4980,73,147,6.0,15,11,21,21.0,59.0,39.0,113.0,68.0,14.0,42.0,134.0,14.0,25.0,133,319,73.0,202.0,159,644,2573,12.0,32,19.0,15.0,48,22,53,39.0,47.0,136,132,134,201.0,12.0,134.0,42.0,36.0,3.0,86,27.0,113,19.0,8.0,53.0,18.0,15.0,253,10.0,16,2.0,43.0,118.0,167,28,195,6.0,39.0,23.0,16.0,46.0,9.0,31.0,26,3.0,15.0,,4.0,72,7,30.0,4.0,59,,167,5.0,6.0,12.0,193,14.0,16.0,77,18.0,19.0,14.0,19.0,14.0,133,440,1.0,15.0,0.49624060150375937,0.5196850393700787,0.9178082191780822,0.3613861386138614,0.3613861386138614,0.4169278996865204,0.375,0.41509433962264153,0.4654510556621881,0.3235294117647059,0.483695652173913,0.5249169435215947,0.3983050847457627,0.5646551724137931,0.3877159309021113,0.01485148514851485,0.11285266457680251,0.17687074829931973,0.13559322033898305,0.014925373134328358,23.087478559176674,0.6388888888888888,0.02247191011235955,0.13228699551569506,0.01866977829638273,0.13738019169329074,0.03225806451612903,0.13360995850622406,0.022279348757497857,0.01832460732984293,0.024793388429752067,0.012875536480686695,0.03398058252427184,0.11400651465798045,0.13358778625954199,0.14860681114551083,0.13875598086124402,0.1346153846153846,0.022058823529411766,0.7368421052631579,0.2821497120921305,0.4965986394557823,0.6033057851239669,0.4931506849315068,0.11324376199616124,0.3559322033898305,0.4117647058823529,0.47619047619047616,0.21689059500959693,0.34513274336283184,0.35135135135135137,0.5128205128205128,0.13051823416506717,0.2571976967370441,0.31343283582089554,0.3181818181818182,0.9047619047619048,0.29411764705882354,0.4,,0.27450980392156865,0.22826086956521738,0.5238095238095238,0.15217391304347827,0.2717391304347826,0.6698656429942419,0.31343283582089554,0.53034875,0.5043155555555556,0.5123581521739131,0.13356164383561644,0.20157068062827224,0.07453416149068323,0.2111801242236025,8.95360501567398,24.766336633663368,0.17973462002412546,31.0,5.0,8.0,7.0,15.0,,6.0,1.0,6.0,8.0,1.0,,,1.0,0.38461538461538464,0.017699115044247787,0.10714285714285714,0.45588235294117646,0.4626865671641791,0.9354838709677419,0.09803921568627451,0.5714285714285714,0.28,0.0049504950495049506,2.0,1.0,3.0,11.0,1.0,,1.0,0.15789473684210525,0.028846153846153848,0.4,1.0,0.07142857142857142,1.0,18.0,1.0,4.0,1.0,1.0,0.014705882352941176,,True
201585,1610612743,Kosta Koufos,Kosta Koufos,201585,DEN,109037.0,1817,299,3551,3552,773,585,516,7103,241,367,76.0,122,45,75,51.0,126.0,3.0,14.0,,,,1.0,,,295,507,,1.0,58,648,3681,80.0,144,,10.0,170,58,105,,21.0,137,442,148,,110.0,1.0,,38.0,,19,13.0,32,9.0,4.0,10.0,4.0,5.0,77,44.0,154,13.0,102.0,215.0,351,211,562,26.0,44.0,27.0,17.0,22.0,7.0,11.0,31,2.0,11.0,1.0,2.0,53,9,149.0,8.0,246,31.0,81,,,3.0,104,14.0,,46,13.0,103.0,69.0,103.0,58.0,137,764,16.0,12.0,0.7491525423728813,0.9208333333333333,,,,0.5818540433925049,0.5555555555555556,0.5523809523809524,0.5807086614173228,0.5555555555555556,0.5523809523809524,0.5858951175406871,0.5448717948717948,0.556910569105691,0.001968503937007874,,0.07495069033530571,0.07084468664850137,0.09523809523809523,,14.522323571771485,0.41509433962264153,0.09219858156028368,0.1724137931034483,0.1259198691741619,0.21518987341772153,0.10022779043280182,0.1841952353282975,0.11913357400722022,0.13528336380255943,0.10084033613445378,0.13793103448275862,0.08098591549295775,0.15560640732265446,0.1752021563342318,0.1867881548974943,0.2453416149068323,0.1513157894736842,0.15204678362573099,0.5631067961165048,0.7224409448818898,0.6566757493188011,0.7067448680351907,0.7095435684647303,0.24803149606299213,0.40476190476190477,0.4473684210526316,0.9215686274509803,0.027559055118110236,0.21428571428571427,0.21428571428571427,1.0,,0.001968503937007874,,,,0.8472222222222222,0.6229508196721312,0.18421052631578946,,0.7142857142857143,0.6,,,0.7244094488188977,,0.539338188976378,0.5546427419354839,0.5524828571428572,0.08518518518518518,0.08534322820037106,0.2623456790123457,0.21141975308641975,3.377909270216963,29.7,0.21768515911010983,,,,,,,34.0,1.0,14.0,16.0,,,,34.0,,,0.40476190476190477,,,,,,,,,,,6.0,,2.0,4.0,,0.13548387096774195,,,,,,,,3.0,1.0,,,True
201951,1610612743,Ty Lawson,Ty Lawson,201951,DEN,84595.0,1410,213,2777,2780,550,437,401,5557,110,190,8.0,12,29,47,21.0,72.0,58.0,136.0,19.0,2.0,47.0,115.0,18.0,19.0,189,398,52.0,134.0,121,655,2890,18.0,31,20.0,11.0,65,52,97,21.0,62.0,187,90,288,111.0,2.0,114.0,47.0,49.0,2.0,216,75.0,291,53.0,22.0,148.0,39.0,29.0,657,5.0,14,,28.0,53.0,81,19,100,7.0,58.0,34.0,24.0,63.0,10.0,41.0,35,7.0,22.0,1.0,5.0,98,22,22.0,1.0,84,2.0,135,1.0,6.0,4.0,163,12.0,6.0,52,31.0,3.0,2.0,3.0,1.0,184,544,15.0,27.0,0.23809523809523808,0.2393617021276596,0.7115384615384616,0.3880597014925373,0.39097744360902253,0.4748743718592965,0.5806451612903226,0.5360824742268041,0.5018796992481203,0.5294117647058824,0.5296610169491526,0.5397350993377483,0.5603448275862069,0.5923566878980892,0.2518796992481203,0.014925373134328358,0.12311557788944724,0.17894736842105263,0.18055555555555555,0.017391304347826087,21.58671586715867,0.6428571428571429,,0.0541922290388548,0.014568158168574402,0.07909604519774012,0.013623978201634877,0.060810810810810814,0.01430722891566265,0.016666666666666666,0.014234875444839857,0.011538461538461539,0.016877637130801686,0.03283582089552239,0.05537459283387622,0.0744047619047619,0.08085106382978724,0.07563025210084033,0.029535864978902954,0.3333333333333333,0.35714285714285715,0.5789473684210527,0.7051282051282052,0.3090909090909091,0.13533834586466165,0.2916666666666667,0.3559322033898305,0.14285714285714285,0.2556390977443609,0.4264705882352941,0.43283582089552236,0.13793103448275862,0.03571428571428571,0.2161654135338346,0.40869565217391307,0.415929203539823,0.7021276595744681,0.23529411764705882,0.6666666666666666,0.125,0.35294117647058826,0.3983050847457627,0.6170212765957447,0.01694915254237288,0.16101694915254236,0.6090225563909775,0.41228070175438597,0.532125283018868,0.5008942857142857,0.5177042735042734,0.0924956369982548,0.1187214611872146,0.09923664122137404,0.28549618320610687,8.566331658291457,25.347014925373138,0.19805545552754772,5.0,2.0,1.0,6.0,7.0,1.0,,6.0,6.0,3.0,1.0,,,1.0,0.3333333333333333,0.014705882352941176,,0.2631578947368421,0.2631578947368421,0.8,0.0392156862745098,0.5,0.3157894736842105,0.007407407407407408,,6.0,6.0,5.0,,,,0.3,0.007692307692307693,,,0.3333333333333333,0.8333333333333334,45.0,,,,,,,True
202702,1610612743,Kenneth Faried,Kenneth Faried,202702,DEN,74175.0,1236,127,2363,2365,346,241,347,4728,171,284,51.0,97,23,35,49.0,114.0,9.0,28.0,,,,,,,229,426,,,86,544,2489,54.0,111,,17.0,125,29,47,,24.0,82,322,136,,74.0,,,51.0,,34,13.0,47,5.0,8.0,25.0,6.0,3.0,107,34.0,109,4.0,48.0,194.0,255,147,402,23.0,39.0,28.0,11.0,32.0,4.0,16.0,30,4.0,16.0,1.0,1.0,62,8,48.0,6.0,122,10.0,121,4.0,9.0,3.0,134,17.0,,61,15.0,44.0,33.0,44.0,26.0,82,344,5.0,11.0,0.7030567685589519,0.8385416666666666,,,,0.5375586854460094,0.4864864864864865,0.6170212765957447,0.5375586854460094,0.4864864864864865,0.6170212765957447,0.5608247422680412,0.5,0.6307692307692307,,,0.11971830985915492,0.13732394366197184,0.08771929824561403,,19.533213644524235,0.5161290322580645,0.043010752688172046,0.22690058479532163,0.1289940828402367,0.16,0.11764705882352941,0.20952380952380953,0.12610229276895943,0.16164383561643836,0.12015503875968993,0.08558558558558559,0.13020833333333334,0.22333333333333333,0.25296442687747034,0.20860927152317882,0.17587939698492464,0.12871287128712872,0.15862068965517243,0.5909090909090909,0.6666666666666666,0.602112676056338,0.6979591836734694,0.6666666666666666,0.2676056338028169,0.4298245614035088,0.47115384615384615,0.7755102040816326,0.06572769953051644,0.32142857142857145,0.34615384615384615,1.0,,,,,,0.8738738738738738,0.5257731958762887,0.13725490196078433,,0.7446808510638298,0.6571428571428571,,,0.6666666666666666,,0.5589469483568075,0.5704191011235955,0.5736872340425533,0.12978723404255318,0.12978723404255318,0.22977941176470587,0.15073529411764705,4.142488262910797,,0.1464240372407956,,,,,,,13.0,3.0,13.0,14.0,,,,9.0,,0.07142857142857142,0.29545454545454547,,,,,,,,,,,4.0,,1.0,4.0,,0.09278350515463918,,,,,,,2.0,1.0,2.0,,,True
203095,1610612743,Evan Fournier,Evan Fournier,203095,DEN,7780.0,130,57,267,264,73,46,31,531,17,27,2.0,5,5,6,1.0,3.0,,2.0,7.0,3.0,1.0,5.0,,2.0,18,32,6.0,12.0,13,67,244,2.0,6,,1.0,5,5,6,5.0,3.0,25,18,18,18.0,2.0,5.0,1.0,6.0,1.0,12,2.0,14,1.0,1.0,10.0,1.0,1.0,30,1.0,2,,3.0,5.0,9,3,12,1.0,6.0,6.0,,4.0,1.0,3.0,3,,1.0,,1.0,7,1,9.0,3.0,18,1.0,9,,,,16,2.0,,8,1.0,,,,,25,73,3.0,1.0,0.5,0.5294117647058824,1.0,0.5,0.5,0.5625,0.3333333333333333,0.8333333333333334,0.6136363636363636,0.3333333333333333,1.0,0.6568627450980392,0.4166666666666667,0.9615384615384616,0.2727272727272727,0.08333333333333333,0.1875,0.18518518518518517,0.3333333333333333,0.2,19.07894736842105,0.5714285714285714,,0.056179775280898875,0.022988505747126436,0.06666666666666667,0.03225806451612903,0.05970149253731343,0.025423728813559324,0.05,,,,0.05714285714285714,0.045454545454545456,0.0625,0.0625,0.07692307692307693,0.07692307692307693,,0.6136363636363636,0.6296296296296297,0.7727272727272727,0.5294117647058824,0.06818181818181818,0.3333333333333333,0.5,,0.045454545454545456,,,,0.1590909090909091,0.11363636363636363,0.2,0.25,1.0,0.8333333333333334,0.4,,,0.5454545454545454,0.8333333333333334,0.2727272727272727,0.18181818181818182,0.8863636363636364,0.2,0.5787454545454547,0.49632000000000004,0.5562818181818181,0.16,0.21052631578947367,0.07462686567164178,0.373134328358209,3.375,24.350000000000005,0.27340823970037453,5.0,,3.0,1.0,4.0,,1.0,,1.0,,,,,,0.8,,0.1,0.7142857142857143,0.7142857142857143,1.0,,1.0,0.5,,,,,1.0,,,1.0,,0.07142857142857142,,,,,,,,,,,,True
2738,1610612743,Andre Iguodala,Andre Iguodala,2738,DEN,91730.0,1529,233,2974,2985,635,475,429,5959,112,153,16.0,22,24,32,19.0,64.0,39.0,118.0,66.0,14.0,41.0,107.0,5.0,21.0,170,335,56.0,173.0,80,588,3094,18.0,34,8.0,14.0,53,36,62,35.0,30.0,117,180,160,132.0,14.0,107.0,41.0,18.0,,202,48.0,250,26.0,22.0,153.0,39.0,10.0,548,13.0,33,1.0,51.0,117.0,178,47,225,10.0,74.0,51.0,23.0,69.0,13.0,41.0,43,3.0,28.0,2.0,13.0,112,13,30.0,,60,1.0,123,,4.0,4.0,143,16.0,,65,13.0,24.0,17.0,25.0,14.0,117,626,1.0,12.0,0.5294117647058824,0.5521472392638037,0.7857142857142857,0.3236994219653179,0.3236994219653179,0.5074626865671642,0.5294117647058824,0.5806451612903226,0.5,0.4642857142857143,0.4484536082474227,0.5148861646234676,0.53,0.4834710743801653,0.3405511811023622,,0.05373134328358209,0.0718954248366013,0.09375,,19.56459467201375,0.6160714285714286,0.008547008547008548,0.11037735849056604,0.03182256509161042,0.13043478260869565,0.034574468085106384,0.11578221915920055,0.03255484784147204,0.042735042735042736,0.037800687285223365,0.007194244604316547,0.024489795918367346,0.0975609756097561,0.08978328173374613,0.14130434782608695,0.11787072243346007,0.15625,0.038461538461538464,0.56,0.30118110236220474,0.7320261437908496,0.7887323943661971,0.6071428571428571,0.12598425196850394,0.296875,0.3275862068965517,0.2631578947368421,0.23228346456692914,0.3305084745762712,0.3333333333333333,0.4358974358974359,0.12992125984251968,0.2106299212598425,0.38317757009345793,0.38317757009345793,0.7560975609756098,0.5238095238095238,0.7272727272727273,0.4375,0.11904761904761904,0.32989690721649484,0.75,0.14432989690721648,0.21649484536082475,0.6417322834645669,0.38317757009345793,0.5474406496062992,0.5504970588235295,0.5521345360824741,0.12007168458781362,0.16927083333333334,0.09013605442176871,0.1989795918367347,8.694328358208955,24.55549132947977,0.21351714862138535,15.0,3.0,,5.0,5.0,,10.0,4.0,3.0,3.0,2.0,1.0,,7.0,0.14285714285714285,0.00847457627118644,0.15151515151515152,0.22727272727272727,0.22727272727272727,0.8666666666666667,0.07142857142857142,,0.23809523809523808,0.011494252873563218,1.0,,1.0,12.0,1.0,,3.0,0.125,0.05343511450381679,0.3333333333333333,1.0,,,36.0,2.0,,1.0,1.0,,1.0,True
201580,1610612743,JaVale McGee,JaVale McGee,201580,DEN,6496.0,108,8,218,222,89,61,36,440,14,23,5.0,10,7,13,5.0,15.0,4.0,6.0,,,1.0,1.0,1.0,1.0,23,44,1.0,1.0,15,64,235,7.0,13,1.0,,17,9,19,1.0,8.0,29,32,14,3.0,10.0,1.0,1.0,3.0,,2,,2,,,1.0,1.0,,4,3.0,15,,3.0,9.0,14,18,32,4.0,2.0,1.0,1.0,4.0,,,3,1.0,4.0,,,7,2,5.0,,11,1.0,14,,,1.0,24,,,8,4.0,16.0,8.0,16.0,6.0,29,89,1.0,3.0,0.6956521739130435,0.8888888888888888,1.0,1.0,1.0,0.5227272727272727,0.5384615384615384,0.47368421052631576,0.5444444444444444,0.6071428571428571,0.525,0.5614035087719298,0.6071428571428571,0.5576923076923077,0.022222222222222223,,0.06818181818181818,0.08695652173913043,0.06666666666666667,,25.0,0.5714285714285714,,0.10465116279069768,0.19736842105263158,0.1,0.16666666666666666,0.10344827586206896,0.19148936170212766,0.29411764705882354,0.16,0.058823529411764705,0.16666666666666666,0.10810810810810811,0.12,0.08333333333333333,0.13043478260869565,,0.2222222222222222,0.375,0.5111111111111111,0.6086956521739131,0.6666666666666666,0.6428571428571429,0.3333333333333333,0.3333333333333333,0.35714285714285715,0.6,0.13333333333333333,0.6666666666666666,0.6666666666666666,1.0,,0.022222222222222223,1.0,1.0,1.0,0.7142857142857143,0.5,,0.07142857142857142,0.65,0.5384615384615384,,0.05,0.5333333333333333,1.0,0.5247366666666667,0.5335541666666667,0.5803375,0.1509433962264151,0.15384615384615385,0.265625,0.453125,5.234090909090909,26.6,0.40825688073394495,,,,1.0,1.0,,2.0,1.0,,2.0,,,,6.0,1.0,,0.2857142857142857,,,,,,1.0,,,1.0,1.0,,,,,1.0,0.16666666666666666,,,1.0,1.0,,,2.0,3.0,,,,True
