EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,HeaveAttempts,PenaltyArc3FGM,PtsUnassisted3s,FTOffRebounds,SecondChanceTurnovers,Loose Ball Fouls,BlockingFoulsDrawn,ThreePtShootingFoulsDrawn,OffFTReboundPct,ShortMidRangePctAssisted,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,Charge Fouls Drawn,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,StepOutOfBoundsTurnovers,LongMidRangePctBlocked,3pt And 1 Free Throw Trips,Technical Free Throw Trips,HeaveMakes,on
200757,1610612760,Thabo Sefolosha,Thabo Sefolosha,200757,OKC,33499.0,558,118.0,1089,1114,301,332,121,2203,24.0,35.0,4.0,7.0,5.0,11.0,1.0,5.0,3.0,11.0,13.0,25.0,3.0,3.0,5.0,7.0,32.0,1.0,7.0,6.0,28,51,20.0,57.0,20.0,136,1108,4.0,8.0,1.0,10.0,2.0,13.0,5,14,3.0,11.0,7.0,26,34.0,22.0,60.0,4.0,32.0,7.0,5.0,1.0,23.0,9.0,32.0,4.0,5.0,12.0,2.0,9.0,73.0,4.0,11.0,20.0,41.0,8.0,69,15.0,84,1.0,30.0,19.0,11.0,7.0,2.0,4.0,9.0,2.0,3.0,2.0,16,2.0,22.0,2.0,47,2.0,1.0,19.0,3.0,1.0,26.0,2.0,12.0,2.0,9.0,4.0,3.0,4.0,1.0,2.0,3.0,13.0,12.0,26,298,7.0,1.0,0.6071428571428571,0.6538461538461539,1.0,0.3508771929824561,0.1,0.2727272727272727,0.3508771929824561,0.5490196078431373,0.5,0.35714285714285715,0.5370370370370371,0.3055555555555556,0.38,0.5666666666666667,0.34210526315789475,0.43333333333333335,0.5277777777777778,0.017543859649122806,0.09803921568627451,0.11428571428571428,0.2,0.03125,11.05691056910569,0.4375,0.20512820512820512,0.10649350649350649,0.03492063492063492,0.14705882352941177,0.026490066225165563,0.11708253358925144,0.032188841201716736,0.021739130434782608,0.05660377358490566,0.02564102564102564,0.024193548387096774,0.037037037037037035,0.10483870967741936,0.09022556390977443,0.125,0.13541666666666666,0.175,0.018867924528301886,0.9230769230769231,0.32407407407407407,0.6857142857142857,0.7741935483870968,0.5833333333333334,0.046296296296296294,0.2,0.25,0.10185185185185185,0.2727272727272727,0.2727272727272727,1.0,0.23148148148148148,0.52,0.52,1.0,0.2962962962962963,0.21875,0.22580645161290322,1.0,0.3888888888888889,0.5714285714285714,0.25,0.16666666666666666,0.3888888888888889,0.14285714285714285,1.0,0.44,0.45454545454545453,0.2,0.6,0.24,0.8518518518518519,0.21875,0.5835333333333333,0.55754375,0.5952940000000001,0.1016949152542373,0.19672131147540983,0.09558823529411764,0.19117647058823528,6.096078431372549,24.178947368421053,0.2764003673094582,,,,,,,,,,,,,,,,,,,,,,,,,,True
200758,1610612760,Ronnie Brewer,Ronnie Brewer,200758,OKC,3497.0,58,,110,109,21,13,14,219,1.0,4.0,,3.0,1.0,1.0,,,,4.0,,1.0,,,,,1.0,,,1.0,1,8,,2.0,,2,121,,3.0,,,,,1,1,,1.0,,2,2.0,,,,,,,,3.0,,3.0,,,2.0,,1.0,6.0,1.0,4.0,3.0,10.0,1.0,14,5.0,19,,2.0,2.0,,,1.0,,1.0,,,,1,,2.0,,2,,,1.0,,,,,,,,,,,,,,,,2,21,,,1.0,1.0,,,,,,0.125,,1.0,0.1,,0.5,0.1,,0.5,0.2,,,,,,8.59375,,0.5,0.23255813953488372,0.12121212121212122,0.21428571428571427,0.047619047619047616,0.22807017543859648,0.09259259259259259,0.09090909090909091,0.2222222222222222,0.07692307692307693,0.06666666666666667,,0.1,0.23076923076923078,0.3,0.2222222222222222,0.2,,,0.4,0.25,0.25,1.0,,,,0.4,,,,0.1,,,,0.1,,,,1.0,,,,,,,0.5,1.0,,,0.5,0.6,,0.5046111111111111,0.6155666666666667,0.698,,,,1.0,10.3375,34.25,0.19090909090909092,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True
201566,1610612760,Russell Westbrook,Russell Westbrook,201566,OKC,47514.0,792,180.0,1560,1552,474,469,194,3112,100.0,169.0,8.0,16.0,29.0,54.0,33.0,104.0,55.0,129.0,2.0,9.0,2.0,,2.0,25.0,75.0,1.0,4.0,28.0,188,402,27.0,84.0,150.0,607,1654,9.0,26.0,1.0,6.0,7.0,28.0,56,128,7.0,30.0,56.0,189,52.0,324.0,30.0,12.0,74.0,25.0,21.0,,123.0,41.0,164.0,27.0,14.0,77.0,18.0,28.0,369.0,9.0,20.0,30.0,60.0,5.0,95,30.0,125,9.0,43.0,20.0,23.0,43.0,11.0,27.0,30.0,4.0,16.0,2.0,73,24.0,7.0,,47,6.0,5.0,132.0,2.0,1.0,192.0,20.0,86.0,17.0,8.0,,,5.0,,,3.0,8.0,4.0,183,471,4.0,11.0,0.13829787234042554,0.14285714285714285,0.37037037037037035,0.32142857142857145,0.16666666666666666,0.23333333333333334,0.3253012048192771,0.46766169154228854,0.34615384615384615,0.4375,0.47016460905349794,0.328125,0.4208860759493671,0.531523642732049,0.3783783783783784,0.5,0.1728395061728395,,0.05223880597014925,0.07692307692307693,0.07692307692307693,,36.20495495495495,0.589041095890411,0.09259259259259259,0.1088929219600726,0.041407867494824016,0.15544041450777202,0.04639175257731959,0.12096774193548387,0.04283604135893648,0.08280254777070063,0.025157232704402517,0.017964071856287425,0.03870967741935484,0.07692307692307693,0.13106796116504854,0.06179775280898876,0.1317365269461078,0.13013698630136986,0.23404255319148937,0.036585365853658534,0.5,0.3477366255144033,0.591715976331361,0.6410256410256411,0.19,0.2139917695473251,0.3173076923076923,0.34375,0.2654320987654321,0.4263565891472868,0.4263565891472868,0.05454545454545454,0.018518518518518517,0.2222222222222222,0.2222222222222222,1.0,0.15432098765432098,0.3333333333333333,0.3333333333333333,0.32,0.5,0.5,0.125,0.0625,0.125,0.25,,0.34177215189873417,0.5370370370370371,0.012658227848101266,,0.17721518987341772,0.5205761316872428,0.33783783783783783,0.5157332644628101,0.5341931818181819,0.5001624203821655,0.1588447653429603,0.18376068376068377,0.04612850082372323,0.3113673805601318,8.669651741293535,25.938095238095237,0.3038461538461538,1.0,7.0,51.0,1.0,2.0,3.0,7.0,2.0,0.029411764705882353,0.12121212121212122,0.25,0.023255813953488372,,,,,,,,,,,,,,True
201586,1610612760,Serge Ibaka,Serge Ibaka,201586,OKC,27762.0,463,62.0,904,903,259,266,110,1807,35.0,47.0,10.0,16.0,8.0,10.0,13.0,29.0,26.0,54.0,7.0,15.0,1.0,3.0,7.0,,2.0,,1.0,1.0,74,130,7.0,17.0,35.0,204,959,15.0,24.0,1.0,2.0,15.0,48.0,16,28,3.0,8.0,19.0,60,122.0,26.0,21.0,12.0,2.0,,5.0,,2.0,9.0,11.0,7.0,2.0,1.0,,1.0,31.0,10.0,28.0,14.0,74.0,5.0,93,39.0,132,2.0,3.0,3.0,,8.0,2.0,5.0,18.0,1.0,3.0,3.0,26,3.0,20.0,2.0,44,1.0,6.0,33.0,4.0,2.0,48.0,2.0,19.0,6.0,32.0,1.0,,22.0,1.0,3.0,7.0,33.0,20.0,60,259,4.0,5.0,0.8243243243243243,0.8970588235294118,1.0,0.4117647058823529,0.5,0.375,0.4117647058823529,0.5692307692307692,0.625,0.5714285714285714,0.5748299319727891,0.6346153846153846,0.5694444444444444,0.6,0.631578947368421,0.6122448979591837,0.11564625850340136,,0.038461538461538464,0.0425531914893617,0.10344827586206896,,19.084712755598833,0.3076923076923077,0.21739130434782608,0.20903954802259886,0.099644128113879,0.1320754716981132,0.08771929824561403,0.19130434782608696,0.09620253164556962,0.1267605633802817,0.10309278350515463,0.07964601769911504,0.10344827586206896,0.037037037037037035,0.1885245901639344,0.23478260869565218,0.20512820512820512,0.14864864864864866,0.09375,0.034482758620689655,0.6060606060606061,0.3197278911564626,0.7446808510638298,0.7777777777777778,0.8285714285714286,0.19727891156462585,0.4482758620689655,0.5,0.3673469387755102,0.48148148148148145,0.48148148148148145,0.9615384615384616,0.10204081632653061,0.4666666666666667,0.4666666666666667,1.0,0.013605442176870748,,,,0.6153846153846154,0.625,0.4,0.038461538461538464,0.038461538461538464,,,0.2777777777777778,0.8,0.19444444444444445,0.42857142857142855,0.027777777777777776,0.43537414965986393,,0.4969391156462584,0.5420454545454546,0.4905888888888889,0.11585365853658537,0.1292517006802721,0.23529411764705882,0.29411764705882354,10.112307692307693,23.194117647058825,0.28650442477876104,,,,1.0,2.0,7.0,,,0.05,0.5384615384615384,,,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,,,,,,True
2555,1610612760,Nick Collison,Nick Collison,2555,OKC,94974.0,1583,368.0,3071,3076,762,759,354,6147,118.0,170.0,34.0,58.0,29.0,40.0,26.0,48.0,32.0,74.0,,1.0,,,1.0,,3.0,,,1.0,176,292,,4.0,60.0,412,3168,42.0,69.0,,,16.0,100.0,37,64,,2.0,24.0,98,278.0,74.0,,52.0,3.0,,27.0,,74.0,47.0,121.0,39.0,8.0,49.0,7.0,18.0,289.0,41.0,77.0,52.0,139.0,19.0,210,123.0,333,6.0,51.0,31.0,20.0,31.0,13.0,14.0,38.0,3.0,17.0,5.0,69,13.0,89.0,25.0,197,4.0,8.0,103.0,19.0,10.0,78.0,4.0,35.0,7.0,30.0,,,21.0,,1.0,8.0,30.0,18.0,98,759,22.0,5.0,0.7897727272727273,0.9266666666666666,,,,,,0.6027397260273972,0.6086956521739131,0.578125,0.5945945945945946,0.6086956521739131,0.5606060606060606,0.6167664670658682,0.6410256410256411,0.6125,0.013513513513513514,,0.09246575342465753,0.1,0.1875,,11.53956834532374,0.4492753623188406,0.21348314606741572,0.12717291857273558,0.08527131782945736,0.12967581047381546,0.0985576923076923,0.1278447121820616,0.08946171341925702,0.1,0.08680555555555555,0.07164179104477612,0.09287925696594428,0.11827956989247312,0.14454277286135694,0.14917127071823205,0.09183673469387756,0.10897435897435898,0.20224719101123595,0.06666666666666667,0.6,0.5743243243243243,0.6941176470588235,0.7712418300653595,0.7457627118644068,0.16216216216216217,0.5416666666666666,0.6666666666666666,0.25,0.43243243243243246,0.4383561643835616,1.0,0.0033783783783783786,,,,0.010135135135135136,,,,0.8405797101449275,0.5862068965517241,0.23529411764705882,,,,,0.6060606060606061,0.725,0.015151515151515152,,0.015151515151515152,0.5878378378378378,,0.5322398648648649,0.5616579999999999,0.5405893939393939,0.10703363914373089,0.10835913312693499,0.24271844660194175,0.23786407766990292,6.701712328767123,24.45,0.24812764571800716,,,,5.0,5.0,14.0,,,0.07462686567164178,0.7307692307692307,,,,26.0,1.0,,1.0,2.0,,,2.0,0.013513513513513514,,,,True
202350,1610612760,Daniel Orton,Daniel Orton,202350,OKC,1404.0,23,4.0,46,47,12,10,8,93,2.0,2.0,,,1.0,1.0,,3.0,,,,,,,,,,,,,2,5,,,1.0,5,50,,,,,1.0,1.0,1,1,,,,2,2.0,2.0,,,,,,,,,,,,,,,,,3.0,1.0,1.0,,2,3.0,5,,2.0,1.0,1.0,2.0,,2.0,,,,,2,,2.0,1.0,4,,,1.0,,,2.0,,1.0,,,,,,,,,,,2,12,,,0.5,0.5,,,,,,0.4,,1.0,0.4,,1.0,0.4166666666666667,0.5,1.0,,,,,,,14.035087719298247,1.0,,0.06666666666666667,0.21428571428571427,0.125,,0.08695652173913043,0.12,0.3333333333333333,,0.25,,,,,0.1111111111111111,0.14285714285714285,,,,0.4,1.0,1.0,0.5,0.6,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,0.4,,0.5202,,0.7516,0.16666666666666666,0.16666666666666666,0.2,0.4,5.4399999999999995,,0.2608695652173913,,,,,1.0,,,,,,,,,,,,,,,,,,,,,True
202704,1610612760,Reggie Jackson,Reggie Jackson,202704,OKC,39147.0,652,152.0,1251,1269,249,276,135,2520,47.0,70.0,2.0,5.0,8.0,11.0,20.0,39.0,10.0,34.0,4.0,11.0,,1.0,4.0,11.0,54.0,1.0,3.0,13.0,77,143,15.0,65.0,31.0,230,1251,4.0,13.0,1.0,3.0,,11.0,19,30,4.0,17.0,6.0,56,26.0,128.0,36.0,2.0,49.0,11.0,9.0,1.0,47.0,26.0,73.0,16.0,10.0,22.0,8.0,17.0,172.0,4.0,9.0,34.0,69.0,4.0,107,13.0,120,,19.0,16.0,3.0,21.0,5.0,14.0,13.0,,7.0,4.0,34,4.0,20.0,4.0,54,,3.0,44.0,2.0,1.0,36.0,4.0,17.0,3.0,9.0,,,5.0,,1.0,3.0,9.0,7.0,56,249,5.0,2.0,0.16883116883116883,0.17105263157894737,0.8,0.23076923076923078,0.3333333333333333,0.23529411764705882,0.25,0.5384615384615384,0.3076923076923077,0.6333333333333333,0.47836538461538464,0.34375,0.5319148936170213,0.5133928571428571,0.34375,0.56,0.3125,0.015384615384615385,0.06293706293706294,0.08571428571428572,0.07692307692307693,0.018518518518518517,18.37606837606838,0.6176470588235294,0.13793103448275862,0.1550561797752809,0.025423728813559324,0.20238095238095238,0.020833333333333332,0.16802610114192496,0.023809523809523808,0.037383177570093455,0.029411764705882353,0.013793103448275862,0.02702702702702703,,0.13761467889908258,0.13513513513513514,0.18085106382978725,0.2222222222222222,0.12121212121212122,,0.7777777777777778,0.33653846153846156,0.6714285714285714,0.734375,0.2127659574468085,0.1875,0.5128205128205128,0.5555555555555556,0.16346153846153846,0.29411764705882354,0.29411764705882354,0.2,0.052884615384615384,0.36363636363636365,0.36363636363636365,0.75,0.25961538461538464,0.2037037037037037,0.20754716981132076,0.8181818181818182,0.3125,0.4,,,0.1875,0.3333333333333333,1.0,0.23404255319148937,0.7272727272727273,0.0851063829787234,0.25,0.2765957446808511,0.6490384615384616,0.22448979591836735,0.5164977722772277,0.45172727272727276,0.4684886363636363,0.07692307692307693,0.10897435897435898,0.04782608695652174,0.24347826086956523,7.1790209790209785,27.82923076923077,0.19904076738609114,5.0,3.0,9.0,,2.0,2.0,1.0,,,0.05,0.23076923076923078,,,2.0,,,,,,,1.0,,,,,True
201142,1610612760,Kevin Durant,Kevin Durant,201142,OKC,61039.0,1017,257.0,1957,1948,426,444,224,3905,94.0,128.0,15.0,19.0,21.0,27.0,69.0,126.0,49.0,109.0,2.0,6.0,1.0,,,42.0,109.0,4.0,6.0,25.0,212,363,44.0,115.0,231.0,787,2067,24.0,32.0,4.0,7.0,20.0,80.0,46,76,10.0,25.0,90.0,212,168.0,256.0,102.0,20.0,108.0,42.0,12.0,,72.0,55.0,127.0,35.0,20.0,43.0,10.0,19.0,309.0,4.0,17.0,43.0,121.0,19.0,183,21.0,204,7.0,29.0,19.0,10.0,66.0,9.0,30.0,37.0,6.0,36.0,5.0,103,21.0,28.0,,54,7.0,6.0,180.0,3.0,6.0,249.0,29.0,106.0,26.0,31.0,1.0,1.0,18.0,,5.0,8.0,32.0,18.0,212,423,4.0,23.0,0.39622641509433965,0.4158415841584158,0.7727272727272727,0.3826086956521739,0.5714285714285714,0.4,0.38596491228070173,0.5840220385674931,0.75,0.6052631578947368,0.5815899581589958,0.7692307692307693,0.6039603960396039,0.6675257731958762,0.8297872340425532,0.7128378378378378,0.2405857740585774,,0.03305785123966942,0.0625,0.023809523809523808,,30.936227951153324,0.6407766990291263,0.31666666666666665,0.17410071942446043,0.02982456140350877,0.1634980988593156,0.0149812734082397,0.17118997912317327,0.025089605734767026,0.05056179775280899,0.031914893617021274,0.00980392156862745,0.01990049751243781,,0.12931034482758622,0.18018018018018017,0.21161825726141079,0.16587677725118483,0.15384615384615385,0.03365384615384615,0.5625,0.26778242677824265,0.734375,0.7833333333333333,0.4787234042553192,0.26359832635983266,0.5476190476190477,0.5609756097560976,0.2280334728033473,0.44954128440366975,0.4537037037037037,0.4897959183673469,0.012552301255230125,0.3333333333333333,0.3333333333333333,1.0,0.2280334728033473,0.3853211009174312,0.3853211009174312,0.7619047619047619,0.48717948717948717,0.7894736842105263,0.26666666666666666,0.02564102564102564,0.15384615384615385,0.6666666666666666,1.0,0.26732673267326734,0.7777777777777778,,,0.24752475247524752,0.5083682008368201,0.3888888888888889,0.5032808176100629,0.5386939393939394,0.49878449999999996,0.19424460431654678,0.2409090909090909,0.10165184243964422,0.26937738246505716,9.03112947658402,25.348695652173912,0.21768012263668882,1.0,10.0,30.0,,5.0,,6.0,2.0,,0.21739130434782608,0.4,0.017241379310344827,,2.0,2.0,,,1.0,,,1.0,0.009174311926605505,1.0,10.0,,True
201934,1610612760,Hasheem Thabeet,Hasheem Thabeet,201934,OKC,28287.0,471,119.0,906,913,208,204,116,1819,32.0,55.0,16.0,28.0,4.0,8.0,1.0,7.0,1.0,1.0,,,,,,,,,,,34,63,,,19.0,87,879,16.0,30.0,,,4.0,36.0,5,9,,,7.0,17,38.0,30.0,,28.0,,,12.0,,1.0,,1.0,,,1.0,,,2.0,14.0,31.0,17.0,41.0,8.0,66,47.0,113,3.0,17.0,17.0,,10.0,,4.0,16.0,3.0,6.0,2.0,26,4.0,36.0,2.0,87,1.0,6.0,45.0,16.0,4.0,31.0,4.0,13.0,5.0,35.0,,,21.0,,2.0,12.0,35.0,20.0,17,208,8.0,3.0,0.5588235294117647,0.95,,,,,,0.5396825396825397,0.5333333333333333,0.5555555555555556,0.5396825396825397,0.5333333333333333,0.5555555555555556,0.564935064935065,0.5625,0.6071428571428571,,,0.19047619047619047,0.18181818181818182,0.2857142857142857,,9.836065573770492,0.38461538461538464,0.25806451612903225,0.12852664576802508,0.11355311355311355,0.14655172413793102,0.11864406779661017,0.13333333333333333,0.11508951406649616,0.17647058823529413,0.1,0.07407407407407407,0.11956521739130435,0.11538461538461539,0.06896551724137931,0.14953271028037382,0.152,0.14583333333333334,0.15,0.1875,0.5714285714285714,0.873015873015873,0.5818181818181818,0.7111111111111111,0.53125,0.1111111111111111,0.14285714285714285,0.2,0.015873015873015872,1.0,1.0,1.0,,,,,,,,,0.9333333333333333,0.5714285714285714,0.0625,,,,,0.8888888888888888,0.5,,,,0.873015873015873,,0.5854841269841271,0.5672608695652174,0.5378444444444445,0.18055555555555555,0.18055555555555555,0.41379310344827586,0.19540229885057472,2.5761904761904764,,0.22958057395143489,,,,2.0,5.0,10.0,,,0.09090909090909091,1.0,,,,1.0,4.0,,2.0,1.0,,,,,,,,True
2570,1610612760,Kendrick Perkins,Kendrick Perkins,2570,OKC,9375.0,156,63.0,309,305,74,83,29,614,3.0,13.0,,5.0,,5.0,5.0,8.0,,3.0,,,,,,,,,,,8,24,,,4.0,20,311,,5.0,,,1.0,1.0,3,9,,,,6,14.0,2.0,,,,,6.0,,7.0,1.0,8.0,1.0,,5.0,,2.0,17.0,2.0,5.0,11.0,27.0,4.0,42,8.0,50,1.0,7.0,4.0,3.0,3.0,2.0,3.0,5.0,,,,8,3.0,10.0,1.0,18,,3.0,6.0,,,8.0,,4.0,,9.0,,,7.0,,,2.0,9.0,7.0,6,72,,,0.875,0.875,,,,,,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.35714285714285715,0.08333333333333333,0.3333333333333333,,,0.25,0.38461538461538464,0.125,,10.404624277456648,0.375,0.36363636363636365,0.22131147540983606,0.04950495049504951,0.3055555555555556,0.0625,0.24050632911392406,0.05263157894736842,0.058823529411764705,0.06060606060606061,0.029411764705882353,0.06896551724137931,,0.3902439024390244,0.18604651162790697,0.07894736842105263,0.3448275862068966,0.14285714285714285,0.1,0.7777777777777778,0.5416666666666666,0.23076923076923078,0.375,1.0,0.3333333333333333,0.625,0.7142857142857143,0.125,,,,,,,,,,,,1.0,,,,,,,0.5555555555555556,,,,,0.5416666666666666,,0.5433833333333333,0.5816800000000001,0.5487,0.14285714285714285,0.14285714285714285,0.05,0.3,5.291666666666667,,0.23948220064724918,,,,1.0,,,,,0.125,0.8,,,,,,,,,,,,,,,,True
