EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SelfOReb,OffAtRimReboundPct,SelfORebPct,PenaltyAtRimFGM,LostBallOutOfBoundsTurnovers,Charge Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,AtRimPctAssisted,PenaltyAtRimAccuracy,ThreePtShootingFoulsDrawnPct,SecondChanceFtPoints,Travels,PenaltyCorner3FGM,FTDefRebounds,Loose Ball Fouls Drawn,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,ShortMidRangePctAssisted,PenaltyCorner3Accuracy,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,SecondChanceAtRimPctAssisted,DefensiveGoaltends,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,StepOutOfBoundsTurnovers,BlockedLongMidRange,Defensive 3 Seconds Violations,3pt And 1 Free Throw Trips,3SecondViolations,Clear Path Fouls,Arc3PctBlocked
2549,1610612742,Chris Kaman,Chris Kaman,2549,DAL,6970.0,116,-14.0,223,214,64.0,79,21,437,5.0,7.0,1.0,1.0,1.0,12.0,20.0,4.0,13.0,,,,,,,,,,,21.0,40,,,6.0,48.0,231,3.0,4.0,,,6.0,5.0,9.0,,,1.0,11.0,18.0,24.0,,,4.0,,,,1.0,1.0,,1.0,,,,1.0,,2.0,3.0,1.0,,6.0,10.0,18.0,4.0,22.0,,,,4.0,,1.0,2.0,3.0,6.0,,,8.0,,10.0,,,8.0,,7.0,1.0,,4.0,,4.0,,,3.0,1.0,4.0,2.0,,11.0,64.0,,0.42857142857142855,0.47368421052631576,,,,,,0.525,0.75,0.5555555555555556,0.525,0.75,0.5555555555555556,0.5581395348837209,0.75,0.55,,0.025,0.14285714285714285,,20.081967213114755,0.6666666666666666,,0.1388888888888889,0.015384615384615385,0.14634146341463414,0.08571428571428572,0.1415929203539823,0.04,,0.09523809523809523,0.08,0.17647058823529413,0.16666666666666666,0.18181818181818182,,0.5,0.175,0.7142857142857143,0.8333333333333334,0.5,0.6,0.6,0.325,0.3076923076923077,0.3076923076923077,1.0,,,,,,,,,0.25,1.0,,,,,0.1111111111111111,,,,0.175,,0.4398575,0.5266,0.41604444444444444,0.09302325581395349,0.09302325581395349,0.125,0.22916666666666666,9.842500000000001,,0.28699551569506726,,0.07142857142857142,,1.0,1.0,,,,,,0.6,1.0,,,1.0,,2.0,,,0.16666666666666666,,0.07142857142857142,0.16666666666666666,,,,,,,,,,True,,,,,,,
203108,1610612742,Bernard James,Bernard James,203108,DAL,5692.0,95,2.0,178,176,49.0,61,20,354,12.0,15.0,5.0,7.0,3.0,1.0,3.0,,2.0,,1.0,,,,,,,,,13.0,20,,1.0,6.0,32.0,183,6.0,8.0,,,13.0,1.0,3.0,,,1.0,3.0,16.0,10.0,,,6.0,,,,1.0,,,,,,,,,,3.0,8.0,,3.0,16.0,21.0,11.0,32.0,1.0,1.0,,3.0,,1.0,2.0,2.0,5.0,1.0,2.0,5.0,1.0,9.0,,2.0,10.0,,11.0,1.0,,6.0,,8.0,,,4.0,4.0,8.0,6.0,,3.0,49.0,,0.6153846153846154,0.8,,,,,,0.65,0.75,0.3333333333333333,0.6190476190476191,0.75,0.3333333333333333,0.6153846153846154,0.7222222222222222,0.375,0.047619047619047616,0.05,0.06666666666666667,,15.5,0.6,,0.3018867924528302,0.1509433962264151,0.14285714285714285,0.0967741935483871,0.25675675675675674,0.13095238095238096,0.16,0.13636363636363635,0.25,0.36363636363636365,0.2727272727272727,0.1111111111111111,0.3333333333333333,0.75,0.7142857142857143,0.8,0.8571428571428571,0.14285714285714285,0.3333333333333333,0.3333333333333333,0.09523809523809523,,,,0.047619047619047616,,,,,,,,0.875,0.7142857142857143,,,,,1.0,,,,0.7619047619047619,,0.5626857142857142,0.5750142857142857,0.6301,0.23076923076923078,0.24,0.40625,0.09375,3.9850000000000003,23.9,0.2752808988764045,1.0,,0.14285714285714285,1.0,,,,,,,0.6666666666666666,0.3333333333333333,,1.0,,,2.0,,,0.25,0.26666666666666666,,,,,,,0.2,1.0,,,,True,,,,,,,
201148,1610612742,Brandan Wright,Brandan Wright,201148,DAL,416.0,7,-12.0,14,16,,16,1,30,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,1,,,,2.0,23,,,,,,,,,,,,,2.0,,,,,,,,2.0,,2.0,,,1.0,,1.0,4.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,6.666666666666667,,,0.16666666666666666,,,,0.1111111111111111,,,,,0.5,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.3086,,,,,,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
203099,1610612742,Jared Cunningham,Jared Cunningham,203099,DAL,276.0,5,,9,11,9.0,11,2,20,1.0,2.0,,1.0,2.0,,1.0,1.0,3.0,,,,,,,,,,,2.0,6,,,,4.0,10,,1.0,,,,2.0,6.0,,,,4.0,2.0,2.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,9.0,,0.5,0.5,,,,,,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,0.16666666666666666,,1.0,54.54545454545455,,,,0.2,,,,0.2,,,,,,,,,0.3333333333333333,0.5,0.5,0.16666666666666666,,,0.5,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,1.0,,,,,,0.3333333333333333,,,,0.3333333333333333,,0.45716666666666667,0.6337,0.45716666666666667,,,,1.0,11.166666666666666,,1.0,,,,1.0,,,,,,,,0.5,,,,,,,,,1.0,,,,,,,,,,,,True,,,,,,,
1713,1610612742,Vince Carter,Vince Carter,1713,DAL,115211.0,1920,238.0,3787,3767,1057.0,1295,402,7554,86.0,151.0,21.0,32.0,52.0,51.0,125.0,54.0,133.0,14.0,46.0,6.0,12.0,130.0,312.0,8.0,24.0,36.0,89.0,191.0,409,144.0,358.0,169.0,983.0,3951,30.0,45.0,10.0,30.0,114.0,54.0,118.0,41.0,101.0,69.0,300.0,104.0,278.0,324.0,108.0,36.0,3.0,309.0,130.0,28.0,142.0,40.0,182.0,28.0,12.0,69.0,39.0,34.0,404.0,7.0,46.0,1.0,65.0,165.0,258.0,54.0,312.0,68.0,48.0,20.0,53.0,14.0,39.0,42.0,14.0,95.0,9.0,25.0,124.0,14.0,205.0,8.0,11.0,204.0,4.0,205.0,18.0,2.0,81.0,28.0,35.0,4.0,4.0,22.0,11.0,39.0,23.0,2.0,294.0,1033.0,21.0,0.27225130890052357,0.30057803468208094,0.75,0.4022346368715084,0.3333333333333333,0.40594059405940597,0.4056338028169014,0.4669926650366748,0.6666666666666666,0.4576271186440678,0.530638852672751,0.6,0.5273972602739726,0.5721769499417928,0.6551724137931034,0.5791505791505791,0.4667535853976532,0.06845965770171149,0.1390728476821192,0.048,22.41582293383565,0.5578947368421052,0.01282051282051282,0.13157894736842105,0.03724696356275304,0.11882998171846434,0.014492753623188406,0.12770682953914492,0.030849825378346914,0.036057692307692304,0.015789473684210527,0.09592326139088729,0.14603960396039603,0.15242494226327943,0.1164021164021164,0.1242603550295858,0.5897435897435898,0.196870925684485,0.5695364238410596,0.6615384615384615,0.16297262059973924,0.408,0.42857142857142855,0.17340286831812254,0.40601503759398494,0.4090909090909091,0.3888888888888889,0.05997392438070404,0.30434782608695654,0.30434782608695654,0.8571428571428571,0.4067796610169492,0.4166666666666667,0.4166666666666667,0.7384615384615385,0.4266666666666667,0.65625,0.08,0.32,0.3333333333333333,0.75,0.2374429223744292,0.0547945205479452,0.4063926940639269,0.4044943820224719,0.6636245110821382,0.42071197411003236,0.49615104849279196,0.5164411290322581,0.48269583333333316,0.098676293622142,0.1716101694915254,0.11597151576805696,0.3051881993896236,9.439608801955991,25.51536312849161,0.27911275415896486,9.0,0.04610951008645533,0.023316062176165803,32.0,5.0,2.0,11.0,9.0,1.0,0.007518796992481203,0.313953488372093,0.6153846153846154,0.002785515320334262,24.0,6.0,5.0,28.0,10.0,20.0,0.208955223880597,0.03177966101694915,0.009708737864077669,0.0784313725490196,0.4166666666666667,,,,0.09523809523809523,,2.0,0.3333333333333333,1.0,False,1.0,2.0,1.0,,,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,99702.0,1662,56.0,3223,3190,657.0,754,293,6413,39.0,62.0,9.0,15.0,9.0,63.0,149.0,176.0,360.0,2.0,5.0,2.0,3.0,63.0,152.0,10.0,14.0,12.0,31.0,278.0,571,65.0,157.0,166.0,917.0,3403,16.0,46.0,12.0,16.0,86.0,49.0,100.0,14.0,34.0,72.0,212.0,326.0,230.0,192.0,3.0,18.0,,152.0,63.0,18.0,103.0,29.0,132.0,17.0,12.0,57.0,23.0,23.0,293.0,10.0,26.0,1.0,72.0,223.0,326.0,37.0,363.0,38.0,25.0,13.0,48.0,10.0,20.0,22.0,28.0,70.0,5.0,17.0,59.0,1.0,93.0,4.0,5.0,207.0,2.0,193.0,13.0,11.0,55.0,34.0,37.0,,,29.0,7.0,37.0,27.0,,210.0,650.0,33.0,0.5863309352517986,0.6059479553903345,0.9846153846153847,0.4140127388535032,0.75,0.4117647058823529,0.4140127388535032,0.4868651488616462,0.34782608695652173,0.49,0.5157967032967034,0.5483870967741935,0.5223880597014925,0.5611866501854141,0.6,0.6057142857142858,0.21565934065934067,0.03152364273204904,0.0967741935483871,0.04697986577181208,24.73965662820152,0.6857142857142857,0.018518518518518517,0.20534069981583794,0.023614895549500452,0.17433414043583534,0.02564102564102564,0.19679786524349566,0.02414486921529175,0.015765765765765764,0.023728813559322035,0.21052631578947367,0.23547400611620795,0.17587939698492464,0.18181818181818182,0.15748031496062992,0.7297297297297297,0.08516483516483517,0.6290322580645161,0.6964285714285714,0.20467032967032966,0.4228187919463087,0.44366197183098594,0.4945054945054945,0.4888888888888889,0.49577464788732395,0.6761363636363636,0.006868131868131868,0.4,0.4,1.0,0.2087912087912088,0.4144736842105263,0.4144736842105263,0.9841269841269841,0.24193548387096775,0.6,0.03225806451612903,0.22580645161290322,0.7142857142857143,0.9,0.06716417910447761,0.022388059701492536,0.23134328358208955,0.3870967741935484,0.3008241758241758,0.4144736842105263,0.4518252747252745,0.4779893617021277,0.4361955223880596,0.08,0.08972267536704731,0.09378407851690294,0.2311886586695747,13.86497373029772,25.035668789808913,0.20384734719205708,6.0,0.038869257950530034,0.01639344262295082,6.0,2.0,1.0,,14.0,7.0,0.013888888888888888,0.5897435897435898,0.6666666666666666,0.043209876543209874,18.0,4.0,2.0,31.0,27.0,10.0,0.2980769230769231,0.0213903743315508,0.031578947368421054,0.3333333333333333,0.6666666666666666,,,,,,2.0,1.0,1.0,False,,1.0,1.0,2.0,,,
1882,1610612742,Elton Brand,Elton Brand,1882,DAL,89587.0,1493,-64.0,2901,2921,613.0,788,295,5822,77.0,130.0,29.0,53.0,24.0,83.0,187.0,63.0,151.0,,,,,,1.0,,,,,223.0,468,,1.0,59.0,505.0,3124,44.0,85.0,,,103.0,32.0,72.0,,,15.0,79.0,322.0,124.0,,,62.0,,1.0,,21.0,38.0,28.0,66.0,21.0,7.0,17.0,6.0,15.0,160.0,23.0,100.0,1.0,68.0,199.0,291.0,124.0,415.0,47.0,21.0,26.0,32.0,6.0,16.0,24.0,16.0,56.0,8.0,7.0,107.0,6.0,190.0,23.0,4.0,88.0,,84.0,16.0,,42.0,8.0,87.0,,,57.0,24.0,87.0,50.0,,79.0,604.0,6.0,0.7219730941704036,0.8385416666666666,,,,,,0.47649572649572647,0.5176470588235295,0.4444444444444444,0.47547974413646055,0.5176470588235295,0.4444444444444444,0.5019880715705766,0.553763440860215,0.49375,0.0021321961620469083,0.04487179487179487,0.13076923076923078,0.0213903743315508,17.21589159223899,0.5714285714285714,0.016129032258064516,0.19586614173228348,0.10070493454179255,0.1708542713567839,0.06497175141242938,0.18882602545968882,0.09131403118040089,0.04143646408839779,0.06642066420664207,0.20123839009287925,0.1981981981981982,0.18888888888888888,0.17454545454545456,0.16260162601626016,0.5747126436781609,0.2771855010660981,0.5923076923076923,0.6814159292035398,0.39872068230277186,0.44385026737967914,0.453551912568306,0.32196162046908317,0.41721854304635764,0.41721854304635764,0.9682539682539683,,,,,0.0021321961620469083,,,,0.6235294117647059,0.5471698113207547,,,,,0.3333333333333333,,,,0.279317697228145,,0.4670907249466953,0.5359589743589743,0.47525694444444444,0.08484848484848485,0.08502024291497975,0.20396039603960395,0.15643564356435644,9.58354700854701,28.2,0.21130644605308516,10.0,0.16929133858267717,0.04524886877828054,12.0,4.0,1.0,5.0,5.0,,,0.6103896103896104,0.5,,15.0,1.0,,24.0,9.0,21.0,0.23529411764705882,0.11140583554376658,0.060240963855421686,0.6385542168674698,,,,,0.10344827586206896,,,,,False,,6.0,2.0,,4.0,,
1890,1610612742,Shawn Marion,Shawn Marion,1890,DAL,117764.0,1963,-152.0,3859,3870,634.0,795,395,7729,184.0,267.0,41.0,76.0,44.0,129.0,307.0,14.0,34.0,15.0,46.0,3.0,6.0,6.0,23.0,1.0,1.0,1.0,2.0,327.0,608,21.0,69.0,77.0,794.0,4142,59.0,109.0,1.0,4.0,135.0,44.0,99.0,6.0,8.0,19.0,125.0,484.0,170.0,63.0,,72.0,,23.0,6.0,26.0,103.0,56.0,159.0,47.0,9.0,36.0,19.0,48.0,374.0,31.0,111.0,2.0,101.0,243.0,372.0,144.0,516.0,74.0,52.0,22.0,54.0,15.0,32.0,43.0,22.0,97.0,8.0,12.0,68.0,7.0,109.0,2.0,6.0,76.0,1.0,99.0,11.0,2.0,49.0,5.0,44.0,2.0,2.0,24.0,17.0,46.0,29.0,2.0,123.0,617.0,4.0,0.7400611620795107,0.8316151202749141,1.0,0.30434782608695654,0.25,0.75,0.30434782608695654,0.537828947368421,0.5412844036697247,0.4444444444444444,0.5295420974889217,0.5353982300884956,0.4953271028037383,0.55,0.5583333333333333,0.5296610169491526,0.1019202363367799,0.04276315789473684,0.0599250936329588,0.029315960912052116,18.929564411492123,0.5567010309278351,0.03508771929824561,0.17907148120854827,0.08031837916063676,0.19274809160305342,0.07126436781609195,0.18288144603934078,0.07815079801871216,0.06875,0.084375,0.1431451612903226,0.2160919540229885,0.18309859154929578,0.18766066838046272,0.2074074074074074,0.6304347826086957,0.39438700147710487,0.6891385767790262,0.7330677290836654,0.4534711964549483,0.4201954397394137,0.43288590604026844,0.050221565731166914,0.4117647058823529,0.42424242424242425,0.9285714285714286,0.06794682422451995,0.32608695652173914,0.32608695652173914,1.0,0.033973412112259974,0.2608695652173913,0.2608695652173913,1.0,0.672566371681416,0.5394736842105263,0.02654867256637168,0.008849557522123894,1.0,1.0,0.411214953271028,0.056074766355140186,0.018691588785046728,0.5,0.4963072378138848,0.2608695652173913,0.5129861152141799,0.5402578947368422,0.5066457943925236,0.06853146853146853,0.07585139318885449,0.17002518891687657,0.1574307304785894,5.799506578947368,23.834782608695654,0.16429126716766002,24.0,0.09615384615384616,0.07920792079207921,23.0,7.0,2.0,4.0,3.0,,0.029411764705882353,0.7391304347826086,0.5227272727272727,,14.0,5.0,5.0,28.0,6.0,4.0,0.28,0.07992565055762081,0.034782608695652174,0.7209302325581395,0.8333333333333334,,,,0.1951219512195122,,,,,False,1.0,3.0,,,,,
201564,1610612742,O.J. Mayo,O.J. Mayo,201564,DAL,166855.0,2781,-74.0,5476,5472,1075.0,1309,550,10948,118.0,204.0,4.0,15.0,47.0,66.0,154.0,120.0,286.0,26.0,60.0,3.0,11.0,108.0,265.0,10.0,23.0,22.0,54.0,304.0,644,134.0,325.0,178.0,1188.0,5877,9.0,32.0,11.0,26.0,61.0,57.0,126.0,27.0,65.0,68.0,263.0,224.0,384.0,327.0,75.0,6.0,1.0,264.0,108.0,42.0,285.0,71.0,356.0,53.0,18.0,129.0,78.0,78.0,783.0,5.0,29.0,,84.0,156.0,243.0,34.0,277.0,91.0,60.0,31.0,139.0,22.0,83.0,64.0,56.0,203.0,10.0,40.0,89.0,4.0,184.0,6.0,6.0,199.0,9.0,219.0,16.0,11.0,79.0,27.0,20.0,,,11.0,9.0,20.0,16.0,,253.0,1052.0,19.0,0.3684210526315789,0.37209302325581395,0.8134328358208955,0.4123076923076923,0.4230769230769231,0.4153846153846154,0.41358024691358025,0.4720496894409938,0.28125,0.4523809523809524,0.5211558307533539,0.4396551724137931,0.5104712041884817,0.5555032925682032,0.48412698412698413,0.5673913043478261,0.33539731682146545,0.06521739130434782,0.11274509803921569,0.08441558441558442,20.707153380258635,0.6847290640394089,,0.08427876823338736,0.015135699373695199,0.11229946524064172,0.008130081300813009,0.0923432089265102,0.013433425523508494,0.00881057268722467,0.006493506493506494,0.061285500747384154,0.06368330464716007,0.129783693843594,0.1111111111111111,0.1152073732718894,0.8,0.21052631578947367,0.5784313725490197,0.6519337016574586,0.15892672858617132,0.42857142857142855,0.46808510638297873,0.2951496388028896,0.4195804195804196,0.42857142857142855,0.43333333333333335,0.06191950464396285,0.43333333333333335,0.43333333333333335,0.8461538461538461,0.27347781217750256,0.4075471698113208,0.4186046511627907,0.8055555555555556,0.25862068965517243,0.26666666666666666,0.05172413793103448,0.39655172413793105,0.43478260869565216,1.0,0.24607329842931938,0.05759162303664921,0.28272251308900526,0.4074074074074074,0.5459236326109391,0.4090909090909091,0.5044846590909092,0.5075423913043478,0.4870671052631577,0.08011583011583012,0.11173974540311174,0.05134680134680135,0.22138047138047137,11.066149068322982,24.971999999999994,0.19631117604090578,10.0,0.025590551181102362,0.021231422505307854,30.0,11.0,9.0,2.0,13.0,4.0,0.02097902097902098,0.4152542372881356,0.6382978723404256,0.0121580547112462,10.0,7.0,5.0,3.0,2.0,21.0,0.01818181818181818,0.013755158184319119,0.013071895424836602,0.16666666666666666,0.45454545454545453,7.0,0.021538461538461538,,,1.0,1.0,0.3333333333333333,1.0,False,4.0,,2.0,,1.0,3.0,0.026415094339622643
201954,1610612742,Darren Collison,Darren Collison,201954,DAL,135763.0,2263,-73.0,4466,4478,1010.0,1185,451,8944,149.0,245.0,5.0,13.0,49.0,51.0,123.0,79.0,186.0,21.0,45.0,1.0,10.0,25.0,86.0,1.0,4.0,4.0,26.0,279.0,554,46.0,131.0,227.0,923.0,4833,14.0,37.0,1.0,5.0,38.0,61.0,128.0,10.0,36.0,96.0,248.0,172.0,386.0,114.0,24.0,8.0,5.0,81.0,25.0,52.0,289.0,107.0,396.0,78.0,29.0,121.0,66.0,102.0,899.0,8.0,23.0,,62.0,114.0,183.0,31.0,214.0,93.0,40.0,53.0,106.0,24.0,74.0,54.0,32.0,160.0,8.0,36.0,70.0,8.0,133.0,,1.0,215.0,13.0,258.0,20.0,13.0,91.0,42.0,7.0,1.0,1.0,2.0,4.0,8.0,5.0,,229.0,991.0,25.0,0.30824372759856633,0.31272727272727274,0.8260869565217391,0.3511450381679389,0.2,0.2777777777777778,0.36507936507936506,0.5036101083032491,0.3783783783783784,0.4765625,0.5080291970802919,0.36904761904761907,0.4634146341463415,0.5708020050125313,0.4111111111111111,0.5674418604651162,0.19124087591240876,0.09386281588447654,0.14285714285714285,0.0975609756097561,19.138276553106213,0.6625,,0.07554671968190854,0.014877102199223804,0.10163934426229508,0.015904572564612324,0.0830580462482303,0.015129331381161543,0.018214936247723135,0.02072538860103627,0.06153846153846154,0.0642570281124498,0.10183299389002037,0.08705882352941176,0.13513513513513514,0.625,0.35766423357664234,0.6081632653061224,0.7095238095238096,0.17956204379562044,0.4146341463414634,0.4594594594594595,0.27153284671532846,0.42473118279569894,0.43646408839779005,0.31645569620253167,0.06569343065693431,0.4666666666666667,0.4772727272727273,1.0,0.12554744525547445,0.29069767441860467,0.2976190476190476,0.68,0.30952380952380953,0.38461538461538464,0.023809523809523808,0.09523809523809523,0.25,,0.29878048780487804,0.06097560975609756,0.15853658536585366,0.15384615384615385,0.5489051094890511,0.30864197530864196,0.5174056129985228,0.46260555555555555,0.4851367088607595,0.12037037037037036,0.1456,0.041170097508125676,0.26868905742145177,8.901444043321296,26.102290076335876,0.22615315718763995,4.0,0.014388489208633094,0.013937282229965157,32.0,14.0,2.0,6.0,7.0,,0.026881720430107527,0.35570469798657717,0.6530612244897959,,7.0,8.0,6.0,7.0,7.0,12.0,0.047619047619047616,0.01206896551724138,,0.1568627450980392,0.6,3.0,0.022900763358778626,0.022222222222222223,,,,,,False,1.0,1.0,3.0,,,1.0,0.023255813953488372
2229,1610612742,Mike James,Mike James,2229,DAL,51705.0,862,30.0,1654,1659,350.0,387,158,3313,22.0,46.0,1.0,5.0,8.0,20.0,59.0,11.0,41.0,17.0,51.0,3.0,5.0,31.0,74.0,,2.0,5.0,15.0,53.0,146,48.0,125.0,23.0,273.0,1770,2.0,7.0,,5.0,7.0,9.0,25.0,6.0,20.0,16.0,52.0,14.0,92.0,132.0,12.0,,1.0,73.0,31.0,13.0,98.0,41.0,139.0,30.0,11.0,35.0,20.0,43.0,319.0,2.0,7.0,,23.0,36.0,63.0,9.0,72.0,26.0,17.0,9.0,35.0,10.0,28.0,20.0,7.0,55.0,2.0,12.0,35.0,,95.0,6.0,2.0,33.0,,29.0,1.0,,9.0,6.0,3.0,,,3.0,,3.0,2.0,,50.0,339.0,5.0,0.1320754716981132,0.1320754716981132,0.9166666666666666,0.384,,0.3,0.3870967741935484,0.363013698630137,0.2857142857142857,0.36,0.4612546125461255,0.16666666666666666,0.4,0.4789473684210526,0.25,0.4727272727272727,0.4612546125461255,0.08904109589041095,0.15217391304347827,0.0847457627118644,18.538713195201744,0.6363636363636364,,0.06260869565217392,0.013011152416356878,0.0954356846473029,0.008733624454148471,0.07230392156862746,0.011734028683181226,0.013574660633484163,,0.07906976744186046,0.042682926829268296,0.061224489795918366,0.08092485549132948,0.1323529411764706,0.6666666666666666,0.16974169741697417,0.4782608695652174,0.5641025641025641,0.2177121771217712,0.3389830508474576,0.37037037037037035,0.15129151291512916,0.2682926829268293,0.275,0.18181818181818182,0.1881918819188192,0.3333333333333333,0.3333333333333333,0.9411764705882353,0.2730627306273063,0.4189189189189189,0.4246575342465753,0.9032258064516129,0.4166666666666667,0.2,0.25,0.16666666666666666,,,0.17777777777777778,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.6309963099630996,0.4246575342465753,0.507132089552239,0.54226,0.4769392857142857,0.03225806451612903,0.05844155844155844,0.02564102564102564,0.19047619047619047,9.019863013698632,24.835200000000007,0.21160822249093109,5.0,,0.03289473684210526,3.0,1.0,,,3.0,,0.024390243902439025,0.13636363636363635,0.375,,3.0,2.0,1.0,4.0,1.0,10.0,0.0784313725490196,0.020512820512820513,0.03278688524590164,0.1,0.2,1.0,0.008,,,,,,,False,3.0,,,,,,0.013513513513513514
