EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,HeaveAttempts,SelfOReb,LostBallOutOfBoundsTurnovers,BlockingFoulsDrawn,3pt And 1 Free Throw Trips,LongMidRangePctBlocked,SelfORebPct,SecondChanceCorner3PctAssisted,FTOffRebounds,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,OffFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,Blocked3s,BlockedArc3,BlockedCorner3,HeaveMakes,on,DefensiveGoaltends,Fg3aBlocked,Clear Path Fouls,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked
101139,1610612739,CJ Miles,CJ Miles,101139,CLE,30474.0,508,-3.0,960,964,149.0,209,116.0,1924,25.0,39.0,5.0,7.0,3.0,3.0,13.0,30.0,14.0,32.0,14.0,28.0,1.0,3.0,2.0,6.0,38.0,99.0,4.0,10.0,6.0,14.0,52.0,101,52.0,127.0,35.0,295.0,1030,7.0,12.0,5.0,13.0,1.0,30.0,7.0,11.0,8.0,20.0,5.0,43.0,64.0,40.0,153.0,3.0,6.0,99.0,38.0,5.0,23.0,6.0,29.0,4.0,2.0,15.0,4.0,4.0,64.0,2.0,5.0,22.0,34.0,7.0,63.0,7.0,70.0,18.0,12.0,6.0,14.0,2.0,6.0,11.0,8.0,2.0,2.0,25.0,2.0,3.0,20.0,1.0,43.0,3.0,1.0,1.0,29.0,1.0,1.0,3.0,40.0,3.0,7.0,14.0,2.0,1.0,10.0,4.0,1.0,5.0,10.0,6.0,43.0,148.0,5.0,1.0,0.6153846153846154,0.6530612244897959,0.9807692307692307,0.4094488188976378,0.38461538461538464,0.4,0.4094488188976378,0.5148514851485149,0.5833333333333334,0.6363636363636364,0.5701754385964912,0.58,0.6129032258064516,0.5950413223140496,0.58,0.6515151515151515,0.5570175438596491,0.04950495049504951,0.10256410256410256,0.03333333333333333,24.45054945054945,0.56,0.21212121212121213,0.11371237458193979,0.016666666666666666,0.16541353383458646,0.01282051282051282,0.12962962962962962,0.015350877192982455,0.04081632653061224,0.00909090909090909,0.01639344262295082,0.04597701149425287,0.11,0.16964285714285715,0.20388349514563106,0.03333333333333333,0.6,0.17105263157894737,0.6410256410256411,0.7142857142857143,0.52,0.13157894736842105,0.43333333333333335,0.4482758620689655,0.6923076923076923,0.14035087719298245,0.4375,0.4375,0.7142857142857143,0.12280701754385964,0.5,0.5,0.9285714285714286,0.4342105263157895,0.3838383838383838,0.3838383838383838,1.0,0.28,0.7142857142857143,0.4,0.12,0.3333333333333333,0.4,0.4,1.0,0.0967741935483871,1.0,0.1935483870967742,0.3333333333333333,0.45161290322580644,0.42857142857142855,0.7280701754385965,0.3838383838383838,0.5294885964912281,0.5261444444444444,0.5246177419354838,0.06639004149377593,0.125,0.015503875968992248,0.1016949152542373,0.14576271186440679,8.613861386138613,25.187401574803154,0.15520833333333334,,,,,,,,,,,,,,,,,,,,True,,,,,,
200789,1610612739,Daniel Gibson,Daniel Gibson,200789,CLE,16689.0,278,-97.0,516,518,64.0,137,44.0,1034,2.0,3.0,,,2.0,2.0,3.0,5.0,4.0,12.0,5.0,8.0,1.0,1.0,1.0,1.0,7.0,29.0,,1.0,1.0,6.0,9.0,20,12.0,37.0,9.0,63.0,575,,,1.0,2.0,,3.0,3.0,4.0,2.0,7.0,,12.0,14.0,4.0,30.0,6.0,,28.0,7.0,1.0,12.0,10.0,22.0,8.0,2.0,5.0,3.0,4.0,54.0,,2.0,6.0,13.0,,19.0,2.0,21.0,5.0,2.0,3.0,3.0,4.0,3.0,8.0,,,1.0,11.0,,,11.0,,20.0,1.0,2.0,,17.0,,1.0,4.0,14.0,,,5.0,2.0,,2.0,,2.0,,2.0,1.0,12.0,64.0,1.0,,0.7777777777777778,0.7777777777777778,0.8333333333333334,0.32432432432432434,0.5,0.2857142857142857,0.3333333333333333,0.45,,0.75,0.47368421052631576,0.75,0.5454545454545454,0.5,0.75,0.5454545454545454,0.6491228070175439,0.05,,,13.074204946996467,0.2727272727272727,,0.08552631578947369,0.013245033112582781,0.09090909090909091,,0.0871559633027523,0.00847457627118644,0.02564102564102564,0.01818181818181818,,0.06818181818181818,0.057692307692307696,0.125,0.07547169811320754,0.15384615384615385,0.5,0.05263157894736842,0.6666666666666666,0.6666666666666666,0.5,0.08771929824561403,0.6,0.6,1.0,0.21052631578947367,0.3333333333333333,0.36363636363636365,0.75,0.14035087719298245,0.625,0.625,1.0,0.5087719298245614,0.2413793103448276,0.2413793103448276,0.7142857142857143,,,,0.5,1.0,0.5,,,0.18181818181818182,1.0,0.09090909090909091,1.0,0.5454545454545454,0.16666666666666666,0.7017543859649122,0.25,0.5073714285714285,0.6282,0.497815,0.1111111111111111,0.2,0.05263157894736842,0.047619047619047616,0.19047619047619047,14.520000000000001,25.859459459459465,0.12403100775193798,1.0,1.0,2.0,1.0,1.0,0.08333333333333333,0.029411764705882353,1.0,,,,,,,,,,,,True,,,,,,
200809,1610612739,Chris Quinn,Chris Quinn,200809,CLE,2371.0,40,,73,74,,9,3.0,147,1.0,1.0,,,,,,2.0,,1.0,,1.0,,,,,,1.0,,,,,1.0,4,,2.0,,2.0,72,,,,,,,,,,,,,2.0,,,,,1.0,,,2.0,2.0,4.0,2.0,,1.0,,1.0,10.0,1.0,,1.0,,,1.0,1.0,2.0,2.0,1.0,1.0,4.0,,3.0,,1.0,,,4.0,,,1.0,,2.0,,,,3.0,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,0.25,,,0.16666666666666666,,,0.16666666666666666,,,0.3333333333333333,,,,12.658227848101266,1.0,,,,0.0625,0.1,0.029411764705882353,0.030303030303030304,,,0.2,,,,,0.25,,0.16666666666666666,1.0,1.0,1.0,0.3333333333333333,,,,0.16666666666666666,,,,0.16666666666666666,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,0.5,,0.5257083333333333,,,,,,,,11.125,24.8,,,,,1.0,,,,,,,,,,,,,,,,True,,,,,,
201578,1610612739,Marreese Speights,Marreese Speights,201578,CLE,19158.0,319,-57.0,610,613,111.0,158,69.0,1223,36.0,66.0,12.0,21.0,4.0,10.0,12.0,43.0,23.0,46.0,,,,,,,,3.0,,,,3.0,71.0,155,,3.0,47.0,189.0,684,16.0,27.0,,,12.0,44.0,8.0,18.0,,3.0,5.0,21.0,98.0,44.0,,,20.0,2.0,,16.0,8.0,6.0,14.0,4.0,2.0,5.0,2.0,1.0,34.0,7.0,29.0,20.0,32.0,12.0,64.0,38.0,102.0,7.0,6.0,1.0,13.0,1.0,4.0,7.0,9.0,1.0,1.0,20.0,3.0,4.0,21.0,1.0,46.0,2.0,3.0,,44.0,4.0,4.0,,64.0,2.0,,31.0,,2.0,12.0,11.0,,1.0,12.0,4.0,21.0,111.0,5.0,2.0,0.6901408450704225,0.8032786885245902,,,,,,0.45806451612903226,0.5925925925925926,0.4444444444444444,0.44936708860759494,0.5925925925925926,0.38095238095238093,0.5,0.6111111111111112,0.42,0.0189873417721519,0.1032258064516129,0.18181818181818182,0.09302325581395349,30.15873015873016,0.65,0.5454545454545454,0.1927710843373494,0.14427860696517414,0.2127659574468085,0.08139534883720931,0.2,0.1254355400696864,0.2033898305084746,0.14634146341463414,0.058823529411764705,0.16666666666666666,0.21568627450980393,0.19672131147540983,0.19736842105263158,0.2777777777777778,0.3333333333333333,0.4177215189873418,0.5454545454545454,0.6666666666666666,0.6944444444444444,0.2721518987341772,0.27906976744186046,0.3076923076923077,0.5833333333333334,0.2911392405063291,0.5,0.5,0.7391304347826086,,,,,0.0189873417721519,,,,0.7777777777777778,0.5714285714285714,0.16666666666666666,,,,,,0.47619047619047616,0.4,,,0.14285714285714285,,0.43670886075949367,,0.4874105095541401,0.572173076923077,0.4885275,0.1657754010695187,0.16847826086956522,,0.2328042328042328,0.1111111111111111,8.44516129032258,45.53333333333333,0.1819672131147541,1.0,7.0,,1.0,,,0.1,,2.0,1.0,1.0,1.0,0.1111111111111111,0.08333333333333333,0.16666666666666666,,,,,True,,,,,,
2575,1610612739,Luke Walton,Luke Walton,2575,CLE,51426.0,857,-55.0,1632,1634,356.0,503,200.0,3266,16.0,26.0,4.0,7.0,2.0,3.0,11.0,37.0,24.0,51.0,1.0,15.0,,3.0,,4.0,19.0,52.0,1.0,4.0,2.0,9.0,51.0,114,20.0,67.0,10.0,172.0,1776,8.0,16.0,1.0,7.0,1.0,20.0,9.0,18.0,2.0,13.0,2.0,26.0,84.0,18.0,60.0,,6.0,52.0,19.0,9.0,135.0,31.0,166.0,24.0,7.0,77.0,25.0,33.0,363.0,15.0,22.0,32.0,64.0,11.0,107.0,38.0,145.0,42.0,33.0,9.0,34.0,15.0,26.0,26.0,8.0,,8.0,60.0,4.0,10.0,49.0,6.0,98.0,,6.0,1.0,47.0,11.0,1.0,8.0,20.0,2.0,,10.0,,1.0,12.0,8.0,,4.0,13.0,7.0,26.0,351.0,15.0,2.0,0.8235294117647058,0.875,1.0,0.29850746268656714,0.14285714285714285,0.15384615384615385,0.29850746268656714,0.4473684210526316,0.5,0.5,0.44751381215469616,0.41304347826086957,0.3870967741935484,0.45263157894736844,0.4166666666666667,0.38235294117647056,0.3701657458563536,0.07894736842105263,0.15384615384615385,0.13513513513513514,13.48435814455232,0.5666666666666667,0.1864406779661017,0.12903225806451613,0.04182509505703422,0.14545454545454545,0.05928853754940711,0.1340782122905028,0.04749679075738126,0.06321839080459771,0.027777777777777776,0.05759162303664921,0.08387096774193549,0.17391304347826086,0.12777777777777777,0.1377245508982036,0.16981132075471697,0.5384615384615384,0.143646408839779,0.6153846153846154,0.7272727272727273,0.6875,0.20441988950276244,0.2972972972972973,0.34375,0.7272727272727273,0.281767955801105,0.47058823529411764,0.47058823529411764,0.9583333333333334,0.08287292817679558,0.06666666666666667,0.06666666666666667,1.0,0.287292817679558,0.36538461538461536,0.36538461538461536,1.0,0.30434782608695654,0.5714285714285714,,0.13043478260869565,,0.17391304347826086,0.25,1.0,0.0967741935483871,0.6666666666666666,0.12903225806451613,,0.2903225806451613,0.2222222222222222,0.5138121546961326,0.36538461538461536,0.4845386740331492,0.497864705882353,0.46716612903225807,0.05291005291005291,0.08196721311475409,,0.11627906976744186,0.1511627906976744,11.47982456140351,24.84029850746268,0.2181372549019608,,3.0,1.0,1.0,,,0.03,,1.0,,,2.0,0.025,0.03488372093023256,0.06451612903225806,1.0,1.0,,,True,,,,,,
201956,1610612739,Omri Casspi,Omri Casspi,201956,CLE,3651.0,61,-13.0,111,112,7.0,20,16.0,223,4.0,7.0,,1.0,2.0,2.0,,,1.0,2.0,,2.0,,,,1.0,1.0,7.0,,1.0,,,5.0,9,1.0,9.0,,13.0,115,,1.0,,1.0,,,2.0,2.0,,1.0,,4.0,10.0,,3.0,,,7.0,1.0,1.0,6.0,,6.0,,,2.0,1.0,3.0,12.0,,2.0,5.0,6.0,3.0,14.0,2.0,16.0,3.0,2.0,1.0,2.0,,1.0,4.0,1.0,1.0,2.0,6.0,,,,,3.0,,,,3.0,,,,2.0,,,1.0,,,1.0,,1.0,,1.0,,4.0,7.0,,,1.0,1.0,1.0,0.1111111111111111,,,0.1111111111111111,0.5555555555555556,,1.0,0.3611111111111111,,0.6666666666666666,0.34210526315789475,,0.5,0.5,0.1111111111111111,0.14285714285714285,,19.53125,0.3333333333333333,0.6,0.1875,0.04878048780487805,0.2631578947368421,,0.21568627450980393,0.03333333333333333,,0.07692307692307693,,,0.42857142857142855,0.2,0.21428571428571427,0.4,,0.3888888888888889,0.5714285714285714,0.6666666666666666,1.0,,,,,0.1111111111111111,0.5,0.5,1.0,0.1111111111111111,,,,0.3888888888888889,0.14285714285714285,0.14285714285714285,1.0,0.5,,,,,0.5,,,0.6666666666666666,1.0,0.3333333333333333,,,,0.8888888888888888,0.14285714285714285,0.5710666666666666,0.5102,0.6991499999999999,0.05263157894736842,0.1,,,0.3076923076923077,5.288888888888888,24.900000000000002,0.06306306306306306,,,1.0,1.0,,,,,,,,,,0.07692307692307693,,,,,,True,,,,,,
201961,1610612739,Wayne Ellington,Wayne Ellington,201961,CLE,18789.0,313,59.0,597,596,138.0,171,78.0,1193,13.0,20.0,2.0,2.0,4.0,6.0,2.0,13.0,17.0,30.0,3.0,9.0,,,,2.0,14.0,37.0,1.0,2.0,,6.0,32.0,63,17.0,46.0,21.0,136.0,631,2.0,4.0,1.0,2.0,2.0,9.0,8.0,11.0,,8.0,6.0,22.0,38.0,26.0,39.0,12.0,,37.0,14.0,5.0,10.0,7.0,17.0,6.0,1.0,6.0,1.0,3.0,41.0,2.0,3.0,12.0,18.0,,30.0,5.0,35.0,11.0,5.0,6.0,5.0,2.0,3.0,4.0,2.0,,1.0,9.0,,3.0,6.0,,11.0,1.0,1.0,,19.0,,1.0,1.0,25.0,3.0,,11.0,,3.0,1.0,,,1.0,1.0,,20.0,136.0,2.0,2.0,0.59375,0.59375,0.7647058823529411,0.3695652173913043,0.5,,0.3695652173913043,0.5079365079365079,0.5,0.7272727272727273,0.5275229357798165,0.5833333333333334,0.42105263157894735,0.5666666666666667,0.6428571428571429,0.4782608695652174,0.42201834862385323,0.07936507936507936,0.05,0.07692307692307693,18.859649122807017,0.5555555555555556,,0.09836065573770492,0.016129032258064516,0.12371134020618557,0.023255813953488372,0.10714285714285714,0.01838235294117647,0.028985507246376812,,0.014925373134328358,0.0784313725490196,0.06153846153846154,0.14925373134328357,0.10810810810810811,0.17391304347826086,,0.1834862385321101,0.65,0.6842105263157895,0.7692307692307693,0.11926605504587157,0.15384615384615385,0.16666666666666666,0.5,0.27522935779816515,0.5666666666666667,0.6296296296296297,0.47058823529411764,0.08256880733944955,0.3333333333333333,0.3333333333333333,1.0,0.3394495412844037,0.3783783783783784,0.3783783783783784,0.7142857142857143,0.3333333333333333,1.0,1.0,,,0.3333333333333333,0.5,1.0,0.3157894736842105,0.6666666666666666,0.10526315789473684,,0.3157894736842105,,0.6055045871559633,0.3783783783783784,0.5216463302752293,0.5393625,0.5766763157894736,0.09401709401709402,0.15492957746478872,,0.0661764705882353,0.16176470588235295,11.1,25.006521739130434,0.23115577889447236,,1.0,,,,0.1,0.01818181818181818,,,,,,,0.0196078431372549,0.05263157894736842,,,,,True,,,,,,
202681,1610612739,Kyrie Irving,Kyrie Irving,202681,CLE,15554.0,259,-11.0,521,507,159.0,254,67.0,1028,22.0,44.0,2.0,5.0,13.0,19.0,15.0,36.0,21.0,43.0,2.0,4.0,1.0,1.0,,,11.0,36.0,,1.0,4.0,14.0,58.0,123,13.0,40.0,35.0,190.0,558,8.0,15.0,1.0,2.0,6.0,25.0,21.0,36.0,4.0,14.0,14.0,68.0,38.0,78.0,18.0,21.0,,36.0,11.0,8.0,32.0,13.0,45.0,10.0,3.0,14.0,7.0,11.0,103.0,4.0,6.0,6.0,13.0,,19.0,10.0,29.0,12.0,7.0,5.0,9.0,3.0,3.0,6.0,6.0,,,15.0,,5.0,7.0,1.0,19.0,1.0,,1.0,38.0,,,,39.0,4.0,1.0,16.0,,5.0,4.0,3.0,,1.0,4.0,2.0,66.0,157.0,3.0,2.0,0.3275862068965517,0.3275862068965517,0.46153846153846156,0.325,0.5,0.2857142857142857,0.325,0.4715447154471545,0.5333333333333333,0.5833333333333334,0.4754601226993865,0.5588235294117647,0.54,0.525,0.625,0.5862068965517241,0.24539877300613497,0.06504065040650407,0.11363636363636363,0.08333333333333333,32.773109243697476,0.6,,0.08280254777070063,0.034482758620689655,0.10714285714285714,0.05263157894736842,0.0892018779342723,0.04,0.045454545454545456,0.06,0.05263157894736842,0.1016949152542373,0.11764705882352941,0.02127659574468085,0.09090909090909091,0.16666666666666666,0.5,0.26993865030674846,0.5,0.5641025641025641,0.4090909090909091,0.22085889570552147,0.4166666666666667,0.45454545454545453,0.2,0.26380368098159507,0.4883720930232558,0.4883720930232558,0.3333333333333333,0.024539877300613498,0.5,0.5,1.0,0.22085889570552147,0.3055555555555556,0.3055555555555556,0.36363636363636365,0.29411764705882354,0.4,1.0,0.058823529411764705,1.0,0.058823529411764705,,,0.38,0.6842105263157895,,,0.28,0.2857142857142857,0.5153374233128835,0.3055555555555556,0.4817886503067485,0.46333461538461546,0.4712799999999999,0.09142857142857143,0.11851851851851852,,0.13157894736842105,0.35789473684210527,10.016260162601624,25.497499999999995,0.30518234165067176,,5.0,1.0,3.0,,,0.06329113924050633,1.0,,,,,,,0.05263157894736842,,,,,True,,,,,,
203079,1610612739,Dion Waiters,Dion Waiters,203079,CLE,16119.0,269,-6.0,512,518,133.0,165,73.0,1030,26.0,56.0,2.0,5.0,6.0,15.0,9.0,15.0,16.0,36.0,,8.0,,,,2.0,4.0,16.0,1.0,2.0,1.0,5.0,51.0,107,4.0,24.0,31.0,145.0,564,5.0,9.0,1.0,2.0,2.0,15.0,12.0,29.0,1.0,7.0,8.0,35.0,36.0,66.0,6.0,6.0,2.0,16.0,4.0,11.0,22.0,8.0,30.0,6.0,2.0,10.0,5.0,7.0,68.0,,7.0,3.0,8.0,1.0,12.0,7.0,19.0,5.0,3.0,2.0,13.0,1.0,7.0,7.0,6.0,,1.0,20.0,1.0,5.0,5.0,,15.0,2.0,,1.0,28.0,,,,42.0,6.0,,22.0,,2.0,3.0,2.0,1.0,,3.0,3.0,34.0,130.0,4.0,1.0,0.35294117647058826,0.36,0.5,0.16666666666666666,0.5,0.14285714285714285,0.16666666666666666,0.4766355140186916,0.5555555555555556,0.41379310344827586,0.4351145038167939,0.5909090909090909,0.375,0.4865771812080537,0.625,0.4375,0.183206106870229,0.102803738317757,0.17857142857142858,0.06666666666666667,28.79045996592845,0.65,0.06666666666666667,0.045454545454545456,0.038461538461538464,0.04838709677419355,,0.046218487394957986,0.026119402985074626,,0.09803921568627451,,0.06557377049180328,,0.06557377049180328,0.043478260869565216,0.0625,1.0,0.42748091603053434,0.4642857142857143,0.5652173913043478,0.38461538461538464,0.11450381679389313,0.6,0.6428571428571429,,0.2748091603053435,0.4444444444444444,0.4444444444444444,0.5,0.061068702290076333,,,,0.12213740458015267,0.25,0.25,0.5,0.45454545454545453,0.4,,,,0.18181818181818182,0.5,1.0,0.4166666666666667,0.4,0.05555555555555555,,0.1388888888888889,0.2,0.6106870229007634,0.25,0.5337083969465649,0.4862055555555556,0.5388875,0.14965986394557823,0.17886178861788618,,0.10344827586206896,0.2413793103448276,8.653271028037382,24.81666666666666,0.259765625,,2.0,1.0,3.0,,,0.03125,,,,,,,0.034482758620689655,,,,,,True,,,,,,
2733,1610612739,Shaun Livingston,Shaun Livingston,2733,CLE,25821.0,430,-25.0,808,817,190.0,233,109.0,1625,28.0,42.0,1.0,6.0,9.0,13.0,21.0,55.0,16.0,29.0,,1.0,,,,1.0,,,,,,,65.0,126,,1.0,39.0,169.0,917,3.0,17.0,,,4.0,10.0,21.0,36.0,,1.0,17.0,59.0,86.0,44.0,,,,,,5.0,41.0,16.0,57.0,10.0,6.0,17.0,6.0,18.0,130.0,3.0,10.0,7.0,22.0,,29.0,13.0,42.0,13.0,9.0,4.0,13.0,,9.0,7.0,4.0,1.0,,20.0,1.0,7.0,15.0,,37.0,2.0,2.0,1.0,38.0,2.0,3.0,4.0,43.0,3.0,2.0,17.0,,5.0,6.0,2.0,1.0,3.0,10.0,7.0,55.0,187.0,6.0,3.0,0.6615384615384615,0.6615384615384615,,,,,,0.5158730158730159,0.17647058823529413,0.5833333333333334,0.5118110236220472,0.17647058823529413,0.5675675675675675,0.5753424657534246,0.2631578947368421,0.6555555555555556,0.007874015748031496,0.03968253968253968,0.09523809523809523,0.01818181818181818,17.849462365591396,0.65,,0.08835341365461848,0.03759398496240601,0.05982905982905983,0.025423728813559324,0.07923497267759563,0.033854166666666664,0.0375,0.06542056074766354,0.03333333333333333,0.08536585365853659,0.056338028169014086,0.11458333333333333,0.06818181818181818,0.034482758620689655,0.7,0.33070866141732286,0.6666666666666666,0.7368421052631579,0.7857142857142857,0.4330708661417323,0.38181818181818183,0.3888888888888889,0.6190476190476191,0.2283464566929134,0.5517241379310345,0.5517241379310345,0.5,0.007874015748031496,,,,,,,,0.35294117647058826,0.16666666666666666,1.0,,,,,,0.35135135135135137,0.6923076923076923,0.02702702702702703,,,,0.33858267716535434,,0.4817228346456693,0.39310000000000006,0.47856486486486477,0.12056737588652482,0.12142857142857143,,0.05917159763313609,0.34911242603550297,8.666666666666666,23.7,0.23514851485148514,,3.0,2.0,,,,0.05454545454545454,,,,,,,,,4.0,1.0,3.0,,True,,,,,,
