EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PenaltyFG3A,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,Fg3aBlocked,OffThreePtRebounds,FTOffRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,Offensive Fouls,Offensive Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedAtRim,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,PtsUnassisted3s,FTDefRebounds,Loose Ball Fouls Drawn,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,OffLongMidRangeReboundPct,PenaltyArc3FGM,LostBallOutOfBoundsTurnovers,Blocked3s,BlockedCorner3,DefensiveGoaltends,OffensiveGoaltends,PenaltyArc3Accuracy,HeaveAttempts,BlockingFouls,Arc3PctBlocked,Technical Free Throw Trips,OffCorner3ReboundPct,Clear Path Fouls,BlockedLongMidRange,Charge Fouls Drawn,3SecondViolations,on,BlockedArc3
1733,1610612753,Al Harrington,Al Harrington,1733,ORL,2738.0,46,-17,90,91,21,28,13,181,6,10,4.0,4.0,1,1.0,5.0,4.0,2.0,3.0,10.0,1.0,3.0,7,16,3.0,14.0,1,24,108,4.0,4.0,1.0,8.0,1,5.0,4,10.0,9.0,6.0,10.0,3.0,1.0,3,2,5,1.0,1.0,1,1.0,1,12,3.0,2,7,9,3.0,12,1.0,1,1.0,2,1,1.0,2,3.0,7,3.0,2,2,1.0,1.0,1.0,1.0,1.0,21,0.2857142857142857,0.5,1.0,0.21428571428571427,0.21428571428571427,0.4375,1.0,0.38333333333333336,0.8,0.3870967741935484,0.8,0.4666666666666667,0.0625,0.1,32.35294117647059,1.0,0.2413793103448276,0.10714285714285714,0.16666666666666666,0.21951219512195122,0.06976744186046512,0.09090909090909091,0.3333333333333333,0.2,0.35714285714285715,0.1,0.2857142857142857,0.05555555555555555,1.0,0.3333333333333333,0.6,0.6666666666666666,0.16666666666666666,0.03333333333333333,0.16666666666666666,0.2,0.2,1.0,0.13333333333333333,0.3333333333333333,0.3,0.3,1.0,0.8,1.0,0.25,0.2,0.3333333333333333,0.5,0.8,0.3,0.5296633333333333,0.51677,0.49070833333333336,0.03225806451612903,0.058823529411764705,0.3333333333333333,7.3,24.77857142857143,0.23333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
201167,1610612753,Arron Afflalo,Arron Afflalo,201167,ORL,16680.0,278,-43,533,536,83,78,68,1069,16,26,2.0,2.0,27,18.0,41.0,10.0,2.0,4.0,18.0,2.0,3.0,47,94,9.0,28.0,26,147,623,8.0,14.0,4.0,26.0,15,5.0,44,50.0,27.0,4.0,18.0,4.0,8.0,16,11,27,9.0,2.0,3,1.0,12,65,4.0,7,17,24,6.0,30,,6,4.0,10,3,7.0,21,5.0,16,,28,30,13.0,3.0,1.0,3.0,1.0,83,0.46808510638297873,0.4888888888888889,1.0,0.32142857142857145,0.32142857142857145,0.5,0.5714285714285714,0.4959016393442623,0.6111111111111112,0.5444444444444444,0.6842105263157895,0.22950819672131148,0.0851063829787234,0.11538461538461539,25.53191489361702,0.47619047619047616,0.10365853658536585,0.020202020202020204,0.109375,0.10526315789473684,0.019083969465648856,0.04838709677419355,0.016129032258064516,0.11363636363636363,0.09615384615384616,0.10294117647058823,0.09803921568627451,,0.3333333333333333,0.21311475409836064,0.6153846153846154,0.6956521739130435,0.625,0.22131147540983606,0.3360655737704918,0.43902439024390244,0.45,0.3888888888888889,0.08196721311475409,0.14754098360655737,0.2222222222222222,0.2222222222222222,1.0,0.1111111111111111,1.0,0.5,0.1111111111111111,0.1,0.15,0.4426229508196721,0.2222222222222222,0.4832884297520661,0.4568900000000001,0.4940394736842105,0.10606060606060606,0.125,0.17687074829931973,11.509574468085107,24.88928571428571,0.15572232645403378,5.0,6.0,13.0,5.0,1.0,2.0,1.0,1.0,2.0,4.0,8.0,1.0,9.0,28.0,1.0,1.0,1.0,2.0,2.0,11.0,2.0,3.0,1.0,5.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,3.0,2.0,1.0,28.0,3.0,0.5,0.2,0.5333333333333333,0.475,0.56,0.03571428571428571,0.14814814814814814,0.024390243902439025,0.1,0.2,0.015625,0.02,0.15384615384615385,0.48148148148148145,0.5652173913043478,0.38461538461538464,0.5,0.5555555555555556,1.0,0.1111111111111111,0.5,1.0,0.5,1.0,0.3,0.8333333333333334,0.5,0.03571428571428571,0.19047619047619047,,,,,,,,,,,,,,,,,,,,,,,True,
202699,1610612753,Tobias Harris,Tobias Harris,202699,ORL,13671.0,228,-39,443,445,98,130,53,888,22,35,5.0,9.0,22,7.0,16.0,5.0,,6.0,16.0,1.0,1.0,37,73,7.0,21.0,19,114,502,7.0,13.0,1.0,18.0,14,1.0,44,30.0,18.0,6.0,16.0,6.0,5.0,16,2,18,2.0,,9,2.0,5,38,9.0,15,26,43,9.0,52,2.0,4,2.0,5,4,1.0,9,10.0,20,3.0,16,22,10.0,8.0,4.0,8.0,5.0,98,0.5945945945945946,0.6470588235294118,0.8571428571428571,0.3333333333333333,0.3333333333333333,0.5068493150684932,0.5384615384615384,0.5053191489361702,0.6071428571428571,0.5480769230769231,0.6,0.22340425531914893,0.0684931506849315,0.14285714285714285,22.42063492063492,0.5555555555555556,0.18571428571428572,0.05389221556886228,0.234375,0.20098039215686275,0.04128440366972477,0.08333333333333333,0.038461538461538464,0.11627906976744186,0.19607843137254902,0.2391304347826087,0.23404255319148937,0.045454545454545456,0.625,0.3723404255319149,0.6285714285714286,0.7333333333333333,0.6818181818181818,0.23404255319148937,0.1702127659574468,0.4375,0.4375,0.5714285714285714,0.05319148936170213,0.1702127659574468,0.375,0.375,0.8333333333333334,0.6428571428571429,0.5555555555555556,0.2,0.07142857142857142,,0.06666666666666667,0.5957446808510638,0.375,0.5125414893617021,0.5232730769230769,0.51728,0.09803921568627451,0.12345679012345678,0.15789473684210525,7.0780821917808225,24.823809523809523,0.22121896162528218,6.0,7.0,8.0,1.0,,,,1.0,1.0,1.0,9.0,,5.0,23.0,,,,2.0,1.0,4.0,,1.0,,2.0,1.0,,,,2.0,,,2.0,4.0,,23.0,2.0,1.0,,0.6428571428571429,0.6,0.6388888888888888,,,,,,,,0.23529411764705882,0.36363636363636365,0.36363636363636365,0.375,0.2,0.2,1.0,,,,1.0,1.0,0.4666666666666667,0.8571428571428571,,,0.20175438596491227,3.0,2.0,2.0,1.0,0.16666666666666666,0.04477611940298507,,,,,,,,,,,,,,,,,True,
203199,1610612753,DeQuan Jones,DeQuan Jones,203199,ORL,48174.0,803,-179,1553,1575,294,368,207,3128,56,93,8.0,12.0,40,21.0,50.0,11.0,1.0,5.0,24.0,,8.0,86,183,9.0,35.0,34,233,1764,11.0,19.0,,24.0,35,9.0,122,50.0,27.0,10.0,24.0,5.0,13.0,14,2,16,2.0,,6,2.0,6,34,11.0,18,50,88,17.0,105,4.0,19,15.0,16,7,9.0,30,37.0,55,,45,51,27.0,19.0,7.0,22.0,16.0,294,0.7093023255813954,0.7530864197530864,1.0,0.2571428571428571,0.2571428571428571,0.46994535519125685,0.5789473684210527,0.45642201834862384,0.5789473684210527,0.48541666666666666,0.5454545454545454,0.16055045871559634,0.07103825136612021,0.0967741935483871,15.075376884422111,0.5333333333333333,0.10204081632653061,0.017915309446254073,0.07627118644067797,0.09366391184573003,0.019083969465648856,0.025,0.027932960893854747,0.05421686746987952,0.10738255033557047,0.14285714285714285,0.06896551724137931,0.03636363636363636,0.7272727272727273,0.42660550458715596,0.6021505376344086,0.6666666666666666,0.7142857142857143,0.1834862385321101,0.22935779816513763,0.42,0.42,0.8095238095238095,0.05045871559633028,0.11009174311926606,0.20833333333333334,0.20833333333333334,1.0,0.631578947368421,0.6666666666666666,0.375,,0.022727272727272728,0.18181818181818182,0.5871559633027523,0.20833333333333334,0.5192559633027523,0.49411176470588236,0.5260988636363636,0.1134453781512605,0.1330049261083744,0.10300429184549356,7.669945355191256,24.665714285714284,0.18931101094655506,13.0,21.0,9.0,4.0,,,,,,2.0,18.0,1.0,7.0,46.0,,4.0,2.0,4.0,3.0,14.0,2.0,3.0,1.0,6.0,2.0,,6.0,1.0,7.0,,,2.0,12.0,1.0,46.0,2.0,,0.1111111111111111,0.5142857142857142,0.4431818181818182,0.4791666666666667,,0.1,,,0.05128205128205128,0.023255813953488372,0.03007518796992481,0.0967741935483871,0.225,0.25,0.4444444444444444,0.36363636363636365,0.36363636363636365,1.0,,,,,,0.4772727272727273,0.6190476190476191,,,0.19742489270386265,,20.0,,3.0,0.32786885245901637,0.00425531914893617,1.0,3.0,3.0,3.0,1.0,1.0,0.125,,,,,,,,,,True,
2749,1610612753,Jameer Nelson,Jameer Nelson,2749,ORL,15868.0,264,-63,517,519,60,82,65,1036,19,37,,,15,5.0,24.0,4.0,,16.0,49.0,3.0,4.0,28,76,18.0,53.0,8,118,614,,1.0,3.0,3.0,10,4.0,4,52.0,27.0,,48.0,16.0,9.0,48,14,62,8.0,6.0,21,12.0,15,138,2.0,4,11,16,2.0,18,,10,6.0,19,13,6.0,25,10.0,19,1.0,21,9,2.0,,,,,60,0.07142857142857142,0.07142857142857142,0.5,0.33962264150943394,0.34615384615384615,0.3684210526315789,,0.4263565891472868,0.375,0.44360902255639095,0.375,0.4108527131782946,0.11842105263157894,0.16216216216216217,26.87074829931973,0.76,0.07051282051282051,0.010752688172043012,0.06349206349206349,0.0684931506849315,0.00796812749003984,0.029411764705882353,,0.047619047619047616,0.0784313725490196,0.07936507936507936,0.04,,,0.2868217054263566,0.5135135135135135,0.6129032258064516,0.10526315789473684,0.11627906976744186,0.18604651162790697,0.20833333333333334,0.21739130434782608,,0.031007751937984496,0.3798449612403101,0.32653061224489793,0.3333333333333333,0.4375,,,,0.75,,0.2857142857142857,0.6976744186046512,0.3333333333333333,0.5225160156249999,0.44880000000000003,0.4831384615384616,0.022727272727272728,0.02564102564102564,0.025423728813559324,8.549999999999999,26.26037735849057,0.11605415860735009,3.0,4.0,4.0,2.0,,,,1.0,1.0,,5.0,2.0,4.0,20.0,1.0,,,4.0,4.0,6.0,,,1.0,2.0,1.0,1.0,2.0,1.0,,,1.0,1.0,,,20.0,1.0,0.3333333333333333,0.5,0.5,0.5714285714285714,0.625,0.018867924528301886,0.13333333333333333,0.041666666666666664,,,,,0.15384615384615385,0.26666666666666666,0.3076923076923077,,0.5,0.5,1.0,,,,0.3333333333333333,1.0,0.2857142857142857,0.75,,0.018518518518518517,0.1694915254237288,27.0,1.0,,1.0,0.05263157894736842,,2.0,,,,,,0.5,1.0,1.0,0.02040816326530612,,,,,,,True,
2757,1610612753,Beno Udrih,Beno Udrih,2757,ORL,12608.0,210,-57,412,415,79,99,55,827,8,12,1.0,1.0,13,15.0,33.0,,,7.0,14.0,2.0,5.0,29,58,7.0,14.0,17,96,465,3.0,4.0,2.0,10.0,8,5.0,6,52.0,6.0,4.0,14.0,7.0,3.0,39,7,46,5.0,2.0,19,7.0,13,99,6.0,3,15,18,8.0,26,4.0,9,7.0,10,7,3.0,15,7.0,14,,13,18,5.0,1.0,,1.0,,79,0.10344827586206896,0.1111111111111111,0.2857142857142857,0.5,0.5,0.5,0.75,0.5486111111111112,0.75,0.5897435897435898,0.75,0.19444444444444445,0.05172413793103448,0.08333333333333333,19.661733615221987,0.6666666666666666,0.11811023622047244,0.03592814371257485,0.047619047619047616,0.09473684210526316,0.03773584905660377,0.043478260869565216,0.018518518518518517,0.06382978723404255,0.0975609756097561,0.20512820512820512,0.046511627906976744,0.12903225806451613,,0.16666666666666666,0.6666666666666666,0.7272727272727273,,0.18055555555555555,0.4583333333333333,0.45454545454545453,0.46875,0.2,,0.19444444444444445,0.5,0.5,0.2857142857142857,0.16666666666666666,1.0,,0.3333333333333333,,0.38461538461538464,0.3611111111111111,0.5,0.46012887323943663,0.51414,0.4889375,0.06666666666666667,0.08196721311475409,0.10416666666666667,12.824137931034482,27.66428571428571,0.19174757281553398,2.0,2.0,6.0,,,,,1.0,1.0,1.0,4.0,2.0,10.0,24.0,,2.0,,2.0,3.0,5.0,,1.0,2.0,3.0,1.0,,,,2.0,,,3.0,1.0,,24.0,3.0,0.5,0.4,0.5,0.5384615384615384,0.6470588235294118,,0.07692307692307693,0.030303030303030304,,,0.044444444444444446,0.03125,0.05,0.46153846153846156,0.5,,,,,,,,0.5,1.0,0.15384615384615385,1.0,,,0.25,15.0,,,,,0.04477611940298507,2.0,,,,,,0.4,,,,4.0,0.07692307692307693,,,,,True,
202734,1610612753,E'Twaun Moore,E'Twaun Moore,202734,ORL,17828.0,297,-65,583,593,99,178,75,1176,8,24,1.0,4.0,36,12.0,45.0,6.0,,8.0,23.0,,2.0,34,105,11.0,29.0,16,117,649,6.0,13.0,3.0,19.0,28,2.0,16,52.0,33.0,2.0,23.0,8.0,4.0,33,7,40,3.0,4.0,13,6.0,14,87,15.0,11,10,24,18.0,42,10.0,13,9.0,11,6,5.0,18,12.0,21,,22,19,8.0,7.0,3.0,7.0,5.0,99,0.23529411764705882,0.24242424242424243,1.0,0.3793103448275862,0.3793103448275862,0.3238095238095238,0.46153846153846156,0.376865671641791,0.46875,0.4090909090909091,0.5277777777777778,0.21641791044776118,0.0380952380952381,0.125,23.887240356083087,0.6111111111111112,0.0546448087431694,0.060240963855421686,0.11702127659574468,0.07581227436823104,0.05592105263157895,0.06329113924050633,0.04285714285714286,0.07352941176470588,0.0196078431372549,0.0625,0.1095890410958904,0.11904761904761904,0.7142857142857143,0.1791044776119403,0.3333333333333333,0.38095238095238093,0.125,0.26865671641791045,0.3358208955223881,0.26666666666666666,0.26666666666666666,0.25,0.04477611940298507,0.17164179104477612,0.34782608695652173,0.34782608695652173,1.0,0.25,0.25,,,,0.06666666666666667,0.39552238805970147,0.34782608695652173,0.46207649253731337,0.4749884615384615,0.434045,0.05673758865248227,0.07142857142857142,0.1623931623931624,11.35428571428572,24.934482758620682,0.16981132075471697,4.0,5.0,14.0,3.0,1.0,3.0,,,1.0,4.0,10.0,2.0,6.0,32.0,,2.0,1.0,4.0,2.0,7.0,1.0,1.0,,3.0,1.0,,,1.0,1.0,,,2.0,3.0,,32.0,2.0,0.3333333333333333,1.0,0.35714285714285715,0.43333333333333335,0.48484848484848486,,0.027777777777777776,,,0.05263157894736842,0.03636363636363636,,0.14285714285714285,0.3888888888888889,0.4,0.2857142857142857,0.5,0.5,1.0,0.1875,0.3333333333333333,1.0,,,0.16666666666666666,0.8,,,0.27350427350427353,,3.0,1.0,1.0,0.10714285714285714,0.07,2.0,2.0,,,,,1.0,,,,,0.15384615384615385,1.0,1.0,,,True,
202696,1610612753,Nikola Vucevic,Nikola Vucevic,202696,ORL,22530.0,376,-111,705,711,75,74,106,1416,32,54,16.0,28.0,34,14.0,39.0,,,,,,,60,127,,,15,135,811,20.0,37.0,,43.0,10,,74,46.0,,24.0,,,9.0,16,2,18,2.0,,12,1.0,3,38,38.0,26,57,92,44.0,136,1.0,13,10.0,5,4,1.0,12,14.0,27,2.0,22,24,12.0,12.0,2.0,12.0,8.0,75,0.6166666666666667,0.7708333333333334,,,,0.47244094488188976,0.5405405405405406,0.47244094488188976,0.5405405405405406,0.4927007299270073,0.5657894736842105,,0.07086614173228346,0.1111111111111111,17.973462002412546,0.4166666666666667,0.24358974358974358,0.12297734627831715,0.29545454545454547,0.2577639751552795,0.11253196930946291,0.17647058823529413,0.10714285714285714,0.2631578947368421,0.2857142857142857,0.19318181818181818,0.2571428571428571,0.017543859649122806,0.6666666666666666,0.4251968503937008,0.5925925925925926,0.6666666666666666,0.5,0.2677165354330709,0.30708661417322836,0.358974358974359,0.358974358974359,1.0,,,,,,0.7567567567567568,0.5714285714285714,0.1875,,,,0.4251968503937008,,0.4770110236220473,0.5336558823529413,0.4267,0.08888888888888889,0.08888888888888889,0.31851851851851853,8.422047244094488,,0.10638297872340426,1.0,3.0,14.0,,,,,,,3.0,2.0,,3.0,7.0,,6.0,,3.0,,7.0,,1.0,1.0,1.0,1.0,4.0,,1.0,4.0,,,2.0,10.0,2.0,7.0,2.0,,,0.2,0.2,0.2692307692307692,,0.08823529411764706,,,,0.07317073170731707,0.06349206349206349,0.4444444444444444,0.4117647058823529,0.45161290322580644,0.5,,,,,,,,,0.3,0.3333333333333333,,,0.05185185185185185,,9.0,2.0,1.0,0.375,0.08943089430894309,,1.0,,,,,,,,,,0.10526315789473684,,,,,True,
203090,1610612753,Maurice Harkless,Maurice Harkless,203090,ORL,15975.0,266,-85,523,539,134,173,73,1062,33,56,9.0,20.0,14,1.0,5.0,12.0,1.0,1.0,3.0,,,37,75,3.0,15.0,16,99,604,9.0,22.0,,23.0,21,1.0,44,30.0,9.0,14.0,3.0,1.0,12.0,10,1,11,1.0,,5,2.0,3,23,22.0,6,18,25,27.0,52,9.0,5,3.0,6,4,2.0,9,6.0,16,,21,31,13.0,6.0,,6.0,2.0,134,0.5945945945945946,0.7333333333333333,1.0,0.2,0.2,0.49333333333333335,0.4090909090909091,0.46111111111111114,0.4090909090909091,0.47596153846153844,0.42592592592592593,0.16666666666666666,0.16,0.14285714285714285,18.270799347471453,0.6666666666666666,0.11612903225806452,0.09954751131221719,0.06521739130434782,0.09716599190283401,0.0948905109489051,0.13924050632911392,0.11428571428571428,0.1,0.08695652173913043,0.16326530612244897,0.078125,0.24324324324324326,0.3333333333333333,0.6222222222222222,0.5892857142857143,0.6875,0.6363636363636364,0.15555555555555556,0.05555555555555555,0.2,0.2,1.0,0.13333333333333333,0.03333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.9090909090909091,0.45,0.1111111111111111,,0.045454545454545456,,0.7888888888888889,0.3333333333333333,0.5870761111111112,0.62005,0.6471863636363635,0.13,0.15294117647058825,0.23232323232323232,3.5213333333333323,23.886666666666663,0.25621414913957935,11.0,17.0,3.0,2.0,,,,,,5.0,11.0,,5.0,27.0,,4.0,1.0,2.0,1.0,3.0,1.0,,,2.0,1.0,,1.0,,3.0,,,4.0,6.0,1.0,27.0,3.0,,,0.5238095238095238,0.5,0.54,,0.2857142857142857,,,0.05555555555555555,0.07547169811320754,0.05405405405405406,0.03571428571428571,0.21428571428571427,0.3,,0.16666666666666666,0.16666666666666666,1.0,,,,,,0.7727272727272727,0.6470588235294118,,,0.2727272727272727,,1.0,1.0,1.0,0.05263157894736842,0.041666666666666664,,,,,1.0,,,,,,,0.125,,,,,True,
203117,1610612753,Doron Lamb,Doron Lamb,203117,ORL,8017.0,134,-49,261,268,77,101,37,529,3,6,,,10,1.0,4.0,,,2.0,7.0,1.0,4.0,8,20,2.0,7.0,11,33,298,1.0,1.0,1.0,6.0,5,4.0,6,10.0,3.0,,7.0,2.0,2.0,2,2,4,1.0,1.0,1,,1,10,1.0,7,2,9,1.0,10,,4,2.0,1,1,,4,3.0,11,1.0,10,16,6.0,,,,,77,0.375,0.375,0.5,0.2857142857142857,0.2857142857142857,0.4,1.0,0.4074074074074074,1.25,0.4852941176470588,1.0,0.25925925925925924,0.1,0.3333333333333333,12.541254125412543,0.25,0.02631578947368421,0.009615384615384616,0.175,0.07758620689655173,0.008,,,0.03333333333333333,0.037037037037037035,,0.15625,,,0.2222222222222222,0.5,0.75,,0.37037037037037035,0.14814814814814814,0.25,0.25,1.0,,0.25925925925925924,0.2857142857142857,0.2857142857142857,0.5,,,,0.5,,0.4444444444444444,0.48148148148148145,0.2857142857142857,0.4580634615384615,0.51325,0.45165,0.1875,0.24,0.18181818181818182,8.844999999999999,27.542857142857144,0.2950191570881226,1.0,2.0,4.0,,,,,1.0,1.0,1.0,3.0,1.0,6.0,15.0,,,,2.0,,3.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,,,2.0,,,15.0,2.0,1.0,0.25,0.6,0.5,0.5769230769230769,,,,,,,,0.25,0.4,0.4,0.5,,,,,,,1.0,1.0,0.2222222222222222,0.5,,,0.45454545454545453,3.0,,1.0,3.0,,0.024390243902439025,1.0,1.0,,,,,0.25,,,,1.0,,,,,,True,
