EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Fg3aBlocked,ThreePtShootingFoulsDrawn,DefensiveGoaltends,FG3APctBlocked,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,Arc3PctBlocked,BlockingFouls,Charge Fouls,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,3pt And 1 Free Throw Trips,on,HeaveMakes,BlockedCorner3
101109,1610612752,Raymond Felton,Raymond Felton,101109,NYK,91604.0,1527,184,2882,2864,629,582.0,374,5746,110.0,200.0,9.0,17.0,26.0,46.0,28.0,92,63.0,166.0,9.0,29.0,2.0,2.0,2.0,3.0,53.0,154.0,5.0,14.0,6.0,28.0,201.0,458,62.0,183.0,76.0,664.0,3069,13.0,27.0,7.0,16.0,3.0,50.0,42.0,96.0,8.0,31.0,29.0,137.0,80.0,322.0,141.0,45.0,12.0,5.0,149.0,53.0,20.0,134.0,124.0,258.0,93.0,31.0,101.0,7.0,26.0,640.0,15.0,23.0,1.0,38.0,51.0,4.0,93,39,132,13.0,56.0,37.0,19.0,80.0,19.0,55.0,40.0,12.0,25.0,1.0,4.0,120,10.0,23.0,35.0,81,4.0,3.0,95,2.0,1.0,10.0,3.0,99.0,7.0,1.0,36.0,17.0,8.0,1.0,1.0,4.0,1.0,3.0,9.0,5.0,129.0,612,9.0,11.0,0.19900497512437812,0.20512820512820512,0.7580645161290323,0.33879781420765026,0.4375,0.25806451612903225,0.34831460674157305,0.4388646288209607,0.48148148148148145,0.4375,0.45865834633385333,0.5465116279069767,0.4251968503937008,0.48253275109170307,0.5555555555555556,0.46598639455782315,0.28549141965678626,0.043668122270742356,0.07,0.05434782608695652,0.006024096385542169,24.21968787515006,0.6666666666666666,0.06557377049180328,0.014285714285714285,0.05679287305122494,0.026225769669327253,0.08899297423887588,0.02722323049001815,0.06716981132075471,0.02661064425770308,0.03561643835616438,0.04142011834319527,0.008746355685131196,0.022443890274314215,0.04,0.04513888888888889,0.05574912891986063,0.06811145510835913,0.08024691358024691,0.11650485436893204,0.037037037037037035,0.5555555555555556,0.31201248049922,0.55,0.5913978494623656,0.17272727272727273,0.1435257410296412,0.30434782608695654,0.3218390804597701,0.14285714285714285,0.2589703588143526,0.3795180722891566,0.38181818181818183,0.2698412698412698,0.0452418096723869,0.3103448275862069,0.3103448275862069,0.8888888888888888,0.24024960998439937,0.34415584415584416,0.34415584415584416,0.7358490566037735,0.3953488372093023,0.5294117647058824,0.1111111111111111,0.046511627906976744,1.0,1.0,0.32558139534883723,0.35714285714285715,0.6,0.36220472440944884,0.5652173913043478,0.023622047244094488,0.6666666666666666,0.2204724409448819,0.21428571428571427,0.5975039001560063,0.35570469798657717,0.5177230345911948,0.5419518518518519,0.5079318548387097,0.05373134328358209,0.07392197125256673,0.07530120481927711,0.2063253012048193,9.220305676855896,25.750273224043717,0.21825121443442055,,,,,,,,,,,,,,True,,
200758,1610612752,Ronnie Brewer,Ronnie Brewer,200758,NYK,31782.0,530,31,1005,1011,131,115.0,134,2016,22.0,40.0,6.0,12.0,1.0,3.0,1.0,8,11.0,35.0,19.0,59.0,2.0,6.0,2.0,6.0,,2.0,,,,,34.0,83,19.0,61.0,14.0,139.0,1089,8.0,16.0,2.0,6.0,4.0,26.0,2.0,6.0,2.0,6.0,4.0,14.0,44.0,24.0,57.0,,2.0,,2.0,,7.0,20.0,11.0,31.0,9.0,2.0,8.0,3.0,9.0,73.0,8.0,11.0,1.0,17.0,34.0,1.0,52,20,72,1.0,27.0,11.0,16.0,6.0,1.0,4.0,5.0,3.0,2.0,,,11,1.0,2.0,13.0,21,1.0,,21,,2.0,2.0,1.0,30.0,2.0,,12.0,3.0,4.0,,,3.0,,1.0,4.0,1.0,14.0,124,,1.0,0.6470588235294118,0.6666666666666666,1.0,0.3114754098360656,0.3333333333333333,0.3333333333333333,0.3114754098360656,0.40963855421686746,0.5,0.3333333333333333,0.4340277777777778,0.5,0.4166666666666667,0.439873417721519,0.5416666666666666,0.4375,0.4236111111111111,0.08433734939759036,0.175,,,14.520311149524632,0.5454545454545454,0.08333333333333333,0.03333333333333333,0.10932475884244373,0.03426791277258567,0.11038961038961038,0.0425531914893617,0.10967741935483871,0.03732809430255403,0.05,0.015625,0.029197080291970802,0.042735042735042736,0.04225352112676056,0.08045977011494253,0.11607142857142858,0.125,0.11666666666666667,0.08823529411764706,0.012048192771084338,0.25,0.2777777777777778,0.55,0.6666666666666666,0.6363636363636364,0.05555555555555555,0.125,0.125,,0.24305555555555555,0.3142857142857143,0.3142857142857143,0.7272727272727273,0.4097222222222222,0.3220338983050847,0.3275862068965517,1.0,0.013888888888888888,,,,0.5454545454545454,0.5,0.3333333333333333,0.2727272727272727,0.3333333333333333,1.0,,,,0.25,0.3333333333333333,0.5,0.3333333333333333,,,0.7013888888888888,,0.5612642361111112,0.5625714285714285,0.5757541666666667,0.08387096774193549,0.12903225806451613,0.18705035971223022,0.10071942446043165,9.666265060240965,23.3983606557377,0.13034825870646766,1.0,1.0,2.0,0.01639344262295082,0.01694915254237288,0.016129032258064516,,,,,,,,True,,
200778,1610612752,James White,James White,200778,NYK,10383.0,173,-39,328,337,54,65.0,39,665,7.0,12.0,1.0,1.0,,,3.0,6,5.0,14.0,3.0,4.0,,,1.0,1.0,3.0,11.0,,2.0,1.0,1.0,15.0,32,6.0,15.0,2.0,50.0,388,3.0,7.0,,2.0,,6.0,1.0,2.0,2.0,2.0,2.0,10.0,10.0,20.0,15.0,3.0,,,11.0,3.0,2.0,6.0,7.0,13.0,5.0,2.0,4.0,,2.0,33.0,1.0,2.0,,2.0,8.0,1.0,11,3,14,,6.0,3.0,3.0,5.0,,3.0,3.0,,2.0,,3.0,8,1.0,2.0,9.0,22,2.0,,3,,,,,6.0,,,2.0,1.0,1.0,,,,,1.0,1.0,1.0,10.0,54,4.0,1.0,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.4,,1.0,0.4,0.46875,0.42857142857142855,0.5,0.5106382978723404,0.3333333333333333,1.0,0.5,0.3333333333333333,0.8333333333333334,0.3191489361702128,0.0625,0.16666666666666666,,,15.508021390374331,0.625,0.1,,0.07079646017699115,0.01904761904761905,0.05405405405405406,0.017857142857142856,0.06666666666666667,0.018633540372670808,0.027777777777777776,,0.018867924528301886,0.02127659574468085,,0.05555555555555555,0.07317073170731707,0.08333333333333333,0.03225806451612903,0.16666666666666666,,1.0,0.2553191489361702,0.5833333333333334,0.7,0.2857142857142857,0.1276595744680851,0.5,0.5,0.3333333333333333,0.2978723404255319,0.35714285714285715,0.35714285714285715,0.4,0.0851063829787234,0.75,0.75,1.0,0.23404255319148937,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.1111111111111111,1.0,,,,,0.2222222222222222,,,,,0.25,1.0,0.25,1.0,0.574468085106383,0.2727272727272727,0.5372882978723404,0.44979166666666665,0.4629875,0.04081632653061224,0.058823529411764705,0.12,0.2,10.25625,24.639999999999997,0.16463414634146342,,,,,,,,,,,,,,True,,
200779,1610612752,Steve Novak,Steve Novak,200779,NYK,33894.0,565,108,1075,1054,321,308.0,139,2129,,,,,,,1.0,1,6.0,14.0,18.0,39.0,2.0,5.0,3.0,4.0,27.0,70.0,2.0,5.0,9.0,23.0,7.0,15,45.0,109.0,14.0,163.0,1179,,1.0,4.0,10.0,3.0,15.0,3.0,6.0,12.0,27.0,5.0,47.0,6.0,8.0,132.0,3.0,,,70.0,27.0,,6.0,7.0,13.0,4.0,3.0,2.0,1.0,3.0,33.0,2.0,3.0,1.0,11.0,23.0,3.0,37,6,43,,11.0,5.0,6.0,1.0,2.0,1.0,2.0,,,,,3,2.0,,25.0,38,2.0,,17,,5.0,5.0,,15.0,,3.0,,3.0,,,,,,,,,46.0,319,4.0,2.0,0.42857142857142855,0.42857142857142855,0.9777777777777777,0.41284403669724773,0.4,0.4444444444444444,0.41284403669724773,0.4666666666666667,,0.5,0.6008064516129032,0.5454545454545454,0.6363636363636364,0.6201550387596899,0.625,0.6527777777777778,0.8790322580645161,,,,,10.696920583468396,0.3333333333333333,0.08823529411764706,0.034482758620689655,0.0732484076433121,0.01048951048951049,0.07482993197278912,0.009950248756218905,0.0737527114967462,0.01026694045174538,,0.03508771929824561,0.008849557522123894,0.006289308176100629,0.023809523809523808,0.02,0.07272727272727272,0.125,0.07142857142857142,0.08571428571428572,,,,,,,0.008064516129032258,1.0,1.0,,0.11290322580645161,0.42857142857142855,0.42857142857142855,0.5,0.31451612903225806,0.46153846153846156,0.46153846153846156,1.0,0.5645161290322581,0.38571428571428573,0.391304347826087,0.9629629629629629,,,,0.45454545454545453,0.4,1.0,0.45454545454545453,0.4,1.0,,,0.12121212121212122,0.75,0.696969696969697,0.391304347826087,0.8790322580645161,0.38571428571428573,0.5382850806451613,0.5630857142857143,0.5081606060606062,0.015873015873015872,,0.09202453987730061,0.2883435582822086,19.139999999999997,24.955045871559626,0.2986046511627907,1.0,2.0,,0.009174311926605505,,0.018018018018018018,0.014285714285714285,,,,,,,True,,
2199,1610612752,Tyson Chandler,Tyson Chandler,2199,NYK,129829.0,2164,248,4065,4061,914,865.0,538,8126,240.0,361.0,71.0,124.0,53.0,72.0,9.0,26,6.0,13.0,,,,,,,,,,,,,255.0,400,,,179.0,689.0,4332,73.0,126.0,,,38.0,184.0,59.0,81.0,,,55.0,173.0,378.0,132.0,,,124.0,,,,19.0,40.0,22.0,62.0,18.0,4.0,22.0,3.0,15.0,146.0,88.0,179.0,2.0,131.0,283.0,20.0,434,269,703,20.0,42.0,21.0,21.0,31.0,6.0,19.0,57.0,7.0,12.0,2.0,1.0,88,15.0,15.0,85.0,188,22.0,28.0,212,1.0,27.0,5.0,4.0,258.0,27.0,,123.0,20.0,71.0,4.0,4.0,39.0,5.0,27.0,75.0,48.0,172.0,896,14.0,18.0,0.7411764705882353,0.9792746113989638,,,,,,0.6375,0.5793650793650794,0.7283950617283951,0.6375,0.5793650793650794,0.7283950617283951,0.6676356589147286,0.6052631578947368,0.7587719298245614,,0.0475,0.04155124653739612,0.15384615384615385,,12.856534695615156,0.3522727272727273,0.20408163265306123,0.019801980198019802,0.22283464566929134,0.1463614063777596,0.21906354515050167,0.1123882503192848,0.22162740899357602,0.13310069790628115,0.18480492813141683,0.16532258064516128,0.09836065573770492,0.10207612456747404,0.14146341463414633,0.24752475247524752,0.1875,0.23333333333333334,0.21978021978021978,0.21678321678321677,0.16,0.64,0.9025,0.6648199445983379,0.6936416184971098,0.7333333333333333,0.065,0.34615384615384615,0.4090909090909091,0.7777777777777778,0.0325,0.46153846153846156,0.46153846153846156,1.0,,,,,,,,,0.9841269841269841,0.5725806451612904,0.1267605633802817,,,,,,,0.8888888888888888,0.7361111111111112,,,,,0.9025,,0.61468525,0.5882857142857143,0.6182506172839506,0.24798387096774194,0.24798387096774194,0.26705370101596515,0.251088534107402,2.208,,0.22484624846248463,,,1.0,,,,,3.0,2.0,2.0,6.0,6.0,,True,,
2747,1610612752,JR Smith,JR Smith,2747,NYK,80988.0,1350,226,2541,2540,751,681.0,364,5081,56.0,96.0,4.0,8.0,18.0,36.0,30.0,87,83.0,194.0,12.0,42.0,1.0,5.0,5.0,11.0,70.0,203.0,11.0,28.0,22.0,60.0,169.0,377,82.0,245.0,102.0,686.0,2643,13.0,28.0,12.0,33.0,8.0,70.0,52.0,122.0,27.0,71.0,47.0,232.0,68.0,270.0,210.0,36.0,6.0,2.0,201.0,70.0,23.0,66.0,47.0,113.0,32.0,15.0,43.0,6.0,17.0,273.0,16.0,14.0,,51.0,95.0,24.0,170,30,200,9.0,54.0,41.0,13.0,41.0,4.0,24.0,20.0,3.0,17.0,,3.0,61,2.0,22.0,51.0,116,7.0,7.0,112,3.0,5.0,5.0,2.0,133.0,10.0,3.0,47.0,23.0,13.0,,,12.0,,1.0,13.0,6.0,227.0,734,8.0,17.0,0.20118343195266272,0.20481927710843373,0.8536585365853658,0.3346938775510204,0.36363636363636365,0.38028169014084506,0.3374485596707819,0.4482758620689655,0.4642857142857143,0.4262295081967213,0.4694533762057878,0.5081967213114754,0.4792746113989637,0.500733137829912,0.5303030303030303,0.5201793721973094,0.39389067524115756,0.0610079575596817,0.125,0.11494252873563218,0.005154639175257732,24.983164983164983,0.6721311475409836,0.34782608695652173,,0.11934673366834171,0.017994858611825194,0.13350785340314136,0.03292181069958848,0.12393887945670629,0.023734177215189875,0.015432098765432098,0.04430379746835443,0.006756756756756757,0.03763440860215054,0.017543859649122806,0.10116731517509728,0.10843373493975904,0.14482758620689656,0.14726027397260275,0.08888888888888889,0.026392961876832845,0.46153846153846156,0.15434083601286175,0.5833333333333334,0.6666666666666666,0.32142857142857145,0.13987138263665594,0.3448275862068966,0.38961038961038963,0.16666666666666666,0.31189710610932475,0.42783505154639173,0.43005181347150256,0.13253012048192772,0.06752411575562701,0.2857142857142857,0.2857142857142857,0.9166666666666666,0.32636655948553056,0.3448275862068966,0.3448275862068966,0.8428571428571429,0.13114754098360656,0.5,0.25,0.08196721311475409,0.2,,0.45901639344262296,0.39285714285714285,0.9090909090909091,0.18652849740932642,0.5,0.05699481865284974,0.45454545454545453,0.31088082901554404,0.36666666666666664,0.5482315112540193,0.3482587064676617,0.4899579032258064,0.4974424999999999,0.47270494791666656,0.07132018209408195,0.11352657004830918,0.10204081632653061,0.33819241982507287,11.800265251989389,25.359183673469396,0.2955529319165683,,,,,,,,1.0,3.0,,,1.0,,True,,
467,1610612752,Jason Kidd,Jason Kidd,467,NYK,76491.0,1275,158,2385,2381,469,484.0,322,4766,13.0,25.0,1.0,5.0,1.0,2.0,7.0,13,9.0,24.0,20.0,56.0,,3.0,5.0,12.0,59.0,160.0,7.0,21.0,9.0,31.0,29.0,62,79.0,216.0,22.0,317.0,2526,1.0,7.0,7.0,24.0,1.0,24.0,3.0,6.0,14.0,43.0,15.0,63.0,14.0,44.0,216.0,21.0,,1.0,159.0,59.0,5.0,95.0,72.0,167.0,54.0,18.0,55.0,9.0,31.0,406.0,16.0,17.0,1.0,52.0,105.0,7.0,164,34,198,7.0,86.0,46.0,40.0,38.0,8.0,32.0,14.0,3.0,6.0,,2.0,52,2.0,11.0,33.0,68,2.0,1.0,39,4.0,4.0,4.0,,28.0,,,2.0,10.0,14.0,,,5.0,1.0,8.0,14.0,7.0,57.0,454,7.0,5.0,0.2413793103448276,0.2413793103448276,0.9113924050632911,0.36574074074074076,0.2916666666666667,0.32558139534883723,0.3674418604651163,0.46774193548387094,0.14285714285714285,0.5,0.5305755395683454,0.3709677419354839,0.4897959183673469,0.5446735395189003,0.375,0.5431034482758621,0.7769784172661871,0.08064516129032258,0.08,0.07692307692307693,0.08333333333333333,12.355491329479769,0.7307692307692307,0.1320754716981132,0.018518518518518517,0.13962765957446807,0.02364394993045897,0.14565826330532214,0.03232323232323232,0.14156898106402163,0.027182866556836903,0.025735294117647058,0.01948051948051948,0.023890784982935155,0.03260869565217391,0.031496062992125984,0.0847457627118644,0.12653061224489795,0.1992619926199262,0.14925373134328357,0.1348314606741573,0.04375,0.5,0.08992805755395683,0.52,0.5652173913043478,0.23076923076923078,0.046762589928057555,0.5384615384615384,0.5833333333333334,,0.08633093525179857,0.375,0.4090909090909091,0.4444444444444444,0.2014388489208633,0.35714285714285715,0.35714285714285715,1.0,0.5755395683453237,0.36875,0.3710691823899371,0.8813559322033898,0.16129032258064516,0.2,1.0,0.0967741935483871,,,0.6774193548387096,0.3333333333333333,0.8571428571428571,0.04081632653061224,0.5,0.24489795918367346,0.4166666666666667,0.6326530612244898,0.2903225806451613,0.8669064748201439,0.3710691823899371,0.5452745487364621,0.5485704545454545,0.506230612244898,0.014234875444839857,0.03125,0.07570977917981073,0.19873817034700317,9.596774193548391,24.896759259259266,0.19664570230607967,1.0,2.0,,0.004629629629629629,,0.009216589861751152,0.00625,2.0,,,,,1.0,True,,
202697,1610612752,Iman Shumpert,Iman Shumpert,202697,NYK,26923.0,449,-68,833,842,124,109.0,97,1675,14.0,41.0,1.0,4.0,3.0,5.0,2.0,12,3.0,16.0,6.0,24.0,,,1.0,1.0,19.0,42.0,2.0,5.0,1.0,5.0,19.0,69,25.0,66.0,12.0,125.0,910,2.0,7.0,2.0,5.0,1.0,11.0,3.0,7.0,2.0,6.0,3.0,15.0,10.0,28.0,72.0,3.0,,1.0,41.0,19.0,11.0,15.0,12.0,27.0,11.0,1.0,11.0,,4.0,66.0,6.0,9.0,,13.0,32.0,2.0,47,15,62,1.0,21.0,8.0,13.0,10.0,1.0,8.0,9.0,1.0,2.0,3.0,2.0,19,5.0,3.0,20.0,46,2.0,,21,,2.0,1.0,,19.0,,,10.0,,2.0,,,1.0,,1.0,2.0,1.0,15.0,122,2.0,,0.2631578947368421,0.2631578947368421,0.96,0.3787878787878788,0.4,0.3333333333333333,0.38461538461538464,0.2753623188405797,0.2857142857142857,0.42857142857142855,0.4185185185185185,0.4166666666666667,0.46153846153846156,0.43103448275862066,0.39285714285714285,0.5,0.4888888888888889,0.15942028985507245,0.1951219512195122,0.16666666666666666,0.0625,17.22689075630252,0.5263157894736842,0.10526315789473684,,0.1111111111111111,0.036,0.11711711711711711,0.03278688524590164,0.11278195488721804,0.03464203233256351,0.030303030303030304,0.0425531914893617,0.038461538461538464,0.046875,,0.07368421052631578,0.15217391304347827,0.10891089108910891,0.11956521739130435,0.10526315789473684,0.012658227848101266,0.5,0.3037037037037037,0.34146341463414637,0.42424242424242425,0.35714285714285715,0.08888888888888889,0.16666666666666666,0.2,,0.11851851851851852,0.1875,0.2,,0.17777777777777778,0.25,0.25,1.0,0.3111111111111111,0.4523809523809524,0.4523809523809524,0.9473684210526315,0.3333333333333333,0.25,1.0,,,,0.4166666666666667,0.4,0.5,0.38461538461538464,0.6,0.07692307692307693,1.0,0.38461538461538464,0.2,0.7925925925925926,0.4634146341463415,0.5633455223880598,0.5644785714285714,0.5664916666666667,0.06896551724137931,0.12658227848101267,0.088,0.12,6.976811594202898,25.14393939393939,0.148859543817527,,,,,,,,,2.0,,,,,True,,
2546,1610612752,Carmelo Anthony,Carmelo Anthony,2546,NYK,98439.0,1641,244,3080,3067,695,618.0,404,6147,135.0,262.0,32.0,54.0,38.0,73.0,46.0,105,140.0,300.0,12.0,39.0,2.0,7.0,,3.0,106.0,250.0,19.0,38.0,18.0,45.0,321.0,667,118.0,289.0,278.0,1274.0,3252,57.0,96.0,21.0,45.0,33.0,210.0,75.0,156.0,18.0,48.0,101.0,305.0,182.0,460.0,276.0,78.0,42.0,,250.0,106.0,59.0,52.0,64.0,116.0,44.0,20.0,39.0,2.0,11.0,296.0,11.0,54.0,4.0,66.0,130.0,11.0,207,69,276,20.0,30.0,14.0,16.0,49.0,13.0,25.0,61.0,8.0,24.0,1.0,15.0,110,10.0,28.0,48.0,125,10.0,17.0,273,,9.0,8.0,1.0,337.0,23.0,13.0,137.0,31.0,15.0,,,6.0,1.0,8.0,15.0,7.0,299.0,683,16.0,26.0,0.2834890965732087,0.30333333333333334,0.7796610169491526,0.4083044982698962,0.4666666666666667,0.375,0.4083044982698962,0.48125937031484256,0.59375,0.4807692307692308,0.5209205020920502,0.6276595744680851,0.5,0.5710407239819004,0.6521739130434783,0.584942084942085,0.3023012552301255,0.08845577211394302,0.1984732824427481,0.047619047619047616,0.006666666666666667,34.14977477477477,0.44545454545454544,0.14666666666666667,0.05128205128205128,0.1371308016877637,0.05837837837837838,0.14012738853503184,0.018612521150592216,0.13812544045102185,0.04287598944591029,0.09635416666666667,0.043478260869565216,0.025210084033613446,0.02336448598130841,0.006134969325153374,0.10062893081761007,0.17666666666666667,0.13636363636363635,0.13802816901408452,0.14655172413793102,0.044444444444444446,0.4666666666666667,0.27405857740585776,0.5152671755725191,0.6428571428571429,0.23703703703703705,0.1098326359832636,0.4380952380952381,0.46,0.08695652173913043,0.3138075313807531,0.4666666666666667,0.4697986577181208,0.39285714285714285,0.04079497907949791,0.3076923076923077,0.3076923076923077,1.0,0.2615062761506276,0.424,0.424,0.7547169811320755,0.3829787234042553,0.5925925925925926,0.0625,0.04964539007092199,0.2857142857142857,1.0,0.2695035460992908,0.5,0.7894736842105263,0.35784313725490197,0.5205479452054794,0.014705882352941176,,0.22058823529411764,0.4,0.5763598326359832,0.424,0.5016648691099476,0.5117108910891088,0.49081323529411763,0.13128491620111732,0.17541613316261204,0.16483516483516483,0.239403453689168,10.305547226386805,25.150173010380623,0.22564935064935066,,4.0,,,,0.013651877133105802,,,2.0,,,1.0,,True,,
203142,1610612752,Chris Copeland,Chris Copeland,203142,NYK,12812.0,214,-21,402,404,60,82.0,56,806,13.0,18.0,3.0,4.0,,1.0,2.0,10,8.0,15.0,8.0,18.0,1.0,1.0,1.0,3.0,9.0,22.0,,1.0,2.0,3.0,23.0,43,17.0,40.0,9.0,106.0,453,5.0,8.0,1.0,2.0,2.0,15.0,1.0,3.0,3.0,6.0,2.0,13.0,20.0,26.0,48.0,3.0,4.0,,22.0,9.0,9.0,2.0,2.0,4.0,1.0,1.0,1.0,,1.0,10.0,1.0,3.0,,5.0,10.0,1.0,16,4,20,,1.0,1.0,,4.0,2.0,3.0,5.0,2.0,1.0,,,9,2.0,,7.0,16,1.0,1.0,8,1.0,,,,10.0,2.0,,5.0,1.0,2.0,,,1.0,,1.0,2.0,1.0,13.0,60,3.0,1.0,0.43478260869565216,0.47619047619047616,0.9411764705882353,0.425,0.5,0.5,0.425,0.5348837209302325,0.625,0.3333333333333333,0.5843373493975904,0.65,0.6111111111111112,0.6091954022988506,0.6818181818181818,0.65,0.4819277108433735,0.20930232558139536,0.16666666666666666,0.5,0.06666666666666667,20.556745182012847,0.4444444444444444,0.09090909090909091,,0.08403361344537816,0.02459016393442623,0.07936507936507936,0.011494252873563218,0.08241758241758242,0.019138755980861243,,0.06666666666666667,0.02127659574468085,0.017543859649122806,,0.08823529411764706,0.08163265306122448,0.08333333333333333,0.0425531914893617,0.1875,,0.5,0.21686746987951808,0.7222222222222222,0.8666666666666667,0.38461538461538464,0.12048192771084337,0.2,0.4,0.5,0.18072289156626506,0.5333333333333333,0.5714285714285714,0.5,0.21686746987951808,0.4444444444444444,0.4444444444444444,1.0,0.26506024096385544,0.4090909090909091,0.4090909090909091,0.8888888888888888,0.4,0.75,0.3333333333333333,0.1,1.0,1.0,0.1,,,0.1111111111111111,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6987951807228916,0.4090909090909091,0.5323138554216867,0.52198,0.5322833333333333,0.05813953488372093,0.10869565217391304,0.14150943396226415,0.12264150943396226,9.02093023255814,24.4125,0.14925373134328357,,,,,,,,1.0,,,,,,True,,
