EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,BlockingFouls,Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyArc3FGA,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,ThreePtAssists,Corner3Assists,LongMidRangeAssists,Steals,BadPassSteals,PenaltyPointsExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,PtsPutbacks,Fg2aBlocked,OffThreePtRebounds,DefThreePtRebounds,FTDefRebounds,SelfOReb,Loose Ball Fouls,3SecondViolations,SecondChanceFg2Pct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimFGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,HeaveAttempts,Arc3Assists,BlockingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceCorner3Frequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,ShortMidRangeAssists,LostBallTurnovers,NonShootingPenaltyNonTakeFouls,DefCorner3ReboundPct,PenaltyCorner3FGM,PenaltyFG3M,Travels,PenaltyFg3Pct,PenaltyCorner3Accuracy,PenaltyArc3FGM,PenaltyTurnovers,PenaltyArc3Accuracy,FTOffRebounds,OffFTReboundPct,SecondChanceFtPoints,Charge Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,OffArc3ReboundPct,on,SecondChanceCorner3FGM,LostBallSteals,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Offensive Fouls,Offensive Fouls Drawn,Technical Free Throw Trips,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,LongMidRangePctBlocked,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,Clear Path Fouls,DefensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked
1713,1610612742,Vince Carter,Vince Carter,1713,DAL,2054.0,34,-10.0,64,63,8,8,7.0,127,1.0,1.0,2.0,3.0,1.0,4.0,1.0,1.0,3.0,6.0,1.0,3.0,4.0,8.0,4.0,7.0,3.0,23.0,78.0,1.0,3.0,3.0,4.0,4.0,9.0,3.0,6.0,3.0,1.0,1.0,1.0,2.0,1.0,4.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,6.0,4.0,1.0,1.0,3.0,1.0,2.0,8,0.5,0.5,0.75,0.5714285714285714,0.3333333333333333,0.5714285714285714,0.5,0.6666666666666666,0.5,0.71875,0.5,0.4666666666666667,25.0,0.5,0.2222222222222222,0.043478260869565216,0.14285714285714285,0.029411764705882353,0.09090909090909091,0.5,0.2857142857142857,0.06666666666666667,1.0,1.0,1.0,0.2,0.6666666666666666,0.6666666666666666,0.26666666666666666,0.25,0.25,1.0,0.06666666666666667,1.0,1.0,1.0,0.4,0.5,0.5,0.6666666666666666,1.0,0.3333333333333333,1.0,0.5333333333333333,0.5,0.4843666666666666,0.59085,0.125,0.2222222222222222,0.13043478260869565,12.625,24.914285714285715,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,1296.0,22,-6.0,43,39,14,18,5.0,82,1.0,1.0,1.0,2.0,,3.0,,1.0,,2.0,,,2.0,6.0,,3.0,2.0,6.0,45.0,,,,,4.0,,,2.0,,2.0,3.0,,7.0,1.0,3.0,3.0,1.0,4.0,,,,,,,1.0,,1.0,1.0,,,2.0,,1.0,14,,,,,,,0.3333333333333333,0.2222222222222222,,0.3,,0.3333333333333333,20.408163265306122,,0.17647058823529413,0.07142857142857142,0.14285714285714285,0.045454545454545456,,0.2,,0.1111111111111111,1.0,1.0,,0.2222222222222222,0.5,0.5,0.3333333333333333,,,,0.1111111111111111,,,,0.2222222222222222,,,,,,,0.4444444444444444,,0.4637722222222222,,0.1,0.14285714285714285,,13.183333333333332,24.400000000000002,0.32558139534883723,1.0,1.0,3.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,4.0,0.3333333333333333,0.25,0.4,0.14285714285714285,0.2857142857142857,0.25,0.3935125,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1882,1610612742,Elton Brand,Elton Brand,1882,DAL,2366.0,39,-10.0,76,74,13,20,9.0,150,2.0,5.0,2.0,3.0,5.0,9.0,,,,,,,9.0,17.0,,,,18.0,84.0,,,4.0,14.0,4.0,,,,,,,,,4.0,9.0,13.0,5.0,18.0,,,,1.0,1.0,,1.0,,2.0,,,,,,,13,0.7777777777777778,0.875,,,,,0.5294117647058824,0.5294117647058824,0.5,0.5294117647058824,0.5,,20.689655172413794,,0.3333333333333333,0.15384615384615385,0.3333333333333333,0.13513513513513514,,0.3333333333333333,0.25,0.29411764705882354,0.4,0.5,0.5,0.17647058823529413,0.6666666666666666,0.6666666666666666,0.5294117647058824,0.5555555555555556,0.5555555555555556,1.0,,,,,,,,,,,,0.29411764705882354,,0.45911176470588233,0.550675,,,0.2222222222222222,10.976470588235294,,0.17105263157894737,,1.0,2.0,,,2.0,,,,,,2.0,0.5,0.5,0.5,0.1111111111111111,0.4,,0.385,0.1111111111111111,1.0,3.0,1.0,2.0,4.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.5,0.058823529411764705,0.2,0.3333333333333333,0.3333333333333333,0.09090909090909091,0.5,0.5,0.375,0.16666666666666666,0.5,0.75,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201604,1610612742,Chris Douglas-Roberts,Chris Douglas-Roberts,201604,DAL,3783.0,63,-13.0,121,119,41,34,17.0,240,3.0,5.0,1.0,2.0,1.0,3.0,,3.0,,1.0,,,5.0,10.0,,4.0,7.0,17.0,132.0,,1.0,2.0,6.0,4.0,,,,,1.0,4.0,1.0,11.0,,5.0,5.0,,5.0,1.0,,1.0,,1.0,,2.0,,4.0,5.0,,,10.0,,4.0,41,0.6,0.6,,,,,0.5,0.35714285714285715,0.5,0.4473684210526316,0.5,0.2857142857142857,14.084507042253522,1.0,0.13513513513513514,,0.09259259259259259,,,,0.25,0.35714285714285715,0.6,0.6,0.6666666666666666,0.14285714285714285,0.5,0.5,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,0.21428571428571427,,,,0.07142857142857142,,,,,,,0.6428571428571429,,0.5320846153846154,0.46777500000000005,0.2222222222222222,0.2857142857142857,0.11764705882352941,7.090000000000001,33.8,0.33884297520661155,,1.0,1.0,1.0,3.0,5.0,3.0,1.0,,2.0,2.0,5.0,1.0,0.5,0.625,,0.13333333333333333,,0.620575,0.29411764705882354,,,1.0,1.0,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201954,1610612742,Darren Collison,Darren Collison,201954,DAL,1307.0,22,-7.0,43,40,14,17,7.0,83,1.0,2.0,,,3.0,3.0,,2.0,,3.0,,,4.0,5.0,,5.0,,8.0,49.0,,,,,8.0,,,3.0,,6.0,6.0,2.0,12.0,,1.0,3.0,,3.0,1.0,,,,1.0,,,,2.0,,,,,,,14,,,,,,,0.8,0.4,,0.4,,0.5,22.448979591836736,1.0,0.1111111111111111,,0.11764705882352941,,,,,0.2,0.5,0.5,,,,,0.3,1.0,1.0,,0.2,,,,0.3,,,,,,,0.7,,0.46459,,,,,11.04,25.2,0.32558139534883723,2.0,2.0,3.0,3.0,,4.0,,,2.0,,,4.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,,0.16666666666666666,0.3333333333333333,0.4102833333333334,0.5,,,1.0,,,,,,1.0,1.0,,,,,,,0.5,0.125,,,,,,,,,0.16666666666666666,,,1.0,,,,,,,,0.16666666666666666,2.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201958,1610612742,Rodrigue Beaubois,Rodrigue Beaubois,201958,DAL,1751.0,29,-9.0,57,59,24,15,9.0,116,,,,3.0,,,2.0,2.0,,4.0,,,,3.0,2.0,6.0,,6.0,59.0,,,,,,6.0,,4.0,,3.0,3.0,1.0,6.0,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,2.0,,,2.0,,1.0,24,,,1.0,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,0.3,,0.6666666666666666,15.714285714285715,,,,,,,,,,,,,0.3333333333333333,,,,,,,0.2222222222222222,1.0,1.0,1.0,0.4444444444444444,,,,,,,0.6666666666666666,,0.47685625000000004,,0.1,0.25,,7.366666666666667,27.0,0.42105263157894735,3.0,,,4.0,,3.0,,,1.0,,,3.0,,0.375,0.375,,,0.75,0.5254,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.25,1.0,,,,1.0,1.0,1.0,0.25,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202346,1610612742,Dominique Jones,Dominique Jones,202346,DAL,857.0,14,-5.0,25,25,7,4,1.0,50,1.0,2.0,,2.0,,,,,1.0,1.0,,,1.0,4.0,1.0,1.0,1.0,6.0,32.0,,,,,2.0,,3.0,1.0,1.0,1.0,3.0,,8.0,,,,,,2.0,,1.0,1.0,3.0,,,,,1.0,,,1.0,1.0,1.0,7,,,,1.0,,1.0,0.25,0.5,,0.6,,0.2,29.629629629629626,0.6666666666666666,,,,,,,,0.4,0.5,1.0,,0.4,,,,,,,,,,,0.2,1.0,1.0,,,,,0.6,1.0,0.4579700000000001,,0.2,0.25,,3.675,24.8,0.28,1.0,,1.0,1.0,,3.0,2.0,1.0,1.0,1.0,1.0,3.0,,0.75,0.75,,,0.5,0.353075,0.5,,,,,,,1.0,,,,,,,,0.25,0.5,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201148,1610612742,Brandan Wright,Brandan Wright,201148,DAL,699.0,12,-13.0,21,22,17,5,4.0,43,2.0,2.0,,2.0,,1.0,,,,,,,2.0,5.0,,,,4.0,32.0,,,2.0,2.0,2.0,,,,,,,,,2.0,,,3.0,3.0,,,,,,,,,1.0,1.0,,,,,,17,0.5,1.0,,,,,0.4,0.4,0.5,0.4,0.5,,18.51851851851852,,,0.25,,0.16666666666666666,,,,0.4,1.0,1.0,0.5,0.4,,,0.2,,,,,,,,,,,,,,,0.4,,0.4412,0.48845,,,0.5,6.4399999999999995,,0.8095238095238095,,1.0,4.0,,,2.0,,,,,,2.0,0.25,0.25,0.25,0.6666666666666666,,,0.41675,0.5,1.0,1.0,1.0,1.0,2.0,2.0,,,,,2.0,,,0.5,,,,,,,,,0.6666666666666666,,0.5,1.0,0.25,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,0.5,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201564,1610612742,O.J. Mayo,O.J. Mayo,201564,DAL,566.0,9,6.0,20,19,11,9,4.0,39,2.0,2.0,,1.0,2.0,3.0,,,,1.0,,,4.0,6.0,,1.0,,8.0,17.0,,,2.0,4.0,4.0,,,1.0,,,,,,1.0,,,1.0,1.0,3.0,,1.0,,3.0,,,,,,,,,,,11,0.5,0.6666666666666666,,,,,0.6666666666666666,0.5714285714285714,1.0,0.5714285714285714,1.0,0.14285714285714285,41.66666666666667,1.0,,0.16666666666666666,,0.125,,,,0.2857142857142857,1.0,1.0,0.5,0.14285714285714285,,,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.5,,,,,0.14285714285714285,,,,,,,0.42857142857142855,,0.5085857142857143,0.6481,,,0.25,10.1,25.5,0.55,1.0,2.0,3.0,1.0,,4.0,,,,1.0,1.0,4.0,0.6666666666666666,0.5,0.5,,,0.25,0.51345,0.5,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,1.0,,,,,,1.0,,,,,1.0,1.0,0.25,1.0,,,,,,,,,1.0,,,2.0,,,,,,,,,2.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1890,1610612742,Shawn Marion,Shawn Marion,1890,DAL,1086.0,18,-7.0,37,37,11,13,8.0,74,,1.0,,2.0,,,,,,,,,,3.0,,,2.0,2.0,41.0,,,2.0,,,,,,,,,,,3.0,3.0,4.0,3.0,7.0,1.0,,1.0,,1.0,,1.0,,1.0,1.0,,,2.0,,1.0,11,,,,,,,,,,0.25,0.5,,10.869565217391305,1.0,0.3,0.21428571428571427,0.26666666666666666,0.13636363636363635,0.3333333333333333,0.5,,0.3333333333333333,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.48186666666666667,0.6828,0.25,0.25,1.0,6.166666666666667,,0.2972972972972973,,,,,,,,,,1.0,1.0,,,,,0.16666666666666666,0.25,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,0.2,,,,0.3333333333333333,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
