EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,StepOutOfBoundsTurnovers,Charge Fouls,Loose Ball Fouls,BlockedLongMidRange,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,BlockingFouls,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,Blocked3s,BlockedCorner3,DefensiveGoaltends,Defensive 3 Seconds Violations,on,OffensiveGoaltends,BlockedArc3,Corner3PctBlocked
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,37363.0,623,115,1224,1210,203,189,127,2434,73,110,19.0,30.0,8.0,13.0,30.0,87,36.0,86.0,1.0,1.0,1.0,1.0,1.0,1.0,139,283,1.0,2.0,76,357,1252,24.0,43.0,13.0,61,11.0,25.0,1.0,2.0,19.0,44,194,84.0,3.0,24.0,1.0,1.0,31.0,44,10.0,54,6.0,4.0,29.0,8.0,7.0,118,9.0,34.0,3.0,34,135,8.0,177,46.0,223,6.0,18.0,10.0,8.0,20.0,3.0,7.0,11.0,1.0,13.0,2.0,31,3.0,6.0,18.0,24,3.0,75,1.0,4.0,1.0,1.0,91,11.0,44,7.0,45.0,35.0,10.0,45,27.0,1.0,42,201,4.0,0.697841726618705,0.7637795275590551,1.0,0.5,0.5,0.5,0.4911660777385159,0.5581395348837209,0.44,0.49298245614035086,0.5581395348837209,0.46296296296296297,0.5492307692307692,0.6224489795918368,0.5945945945945946,0.007017543859649123,0.10954063604240283,0.18181818181818182,0.11494252873563218,0.011627906976744186,26.13803230543319,0.6451612903225806,0.26666666666666666,0.17647058823529413,0.2860169491525424,0.08651399491094147,0.27419354838709675,0.061224489795918366,0.2835570469798658,0.07962962962962963,0.12096774193548387,0.0948905109489051,0.045454545454545456,0.07142857142857142,0.04081632653061224,0.2553191489361702,0.2919254658385093,0.3058823529411765,0.26744186046511625,0.2894736842105263,0.05263157894736842,0.6,0.38596491228070173,0.6636363636363637,0.8111111111111111,0.6712328767123288,0.30526315789473685,0.3448275862068966,0.38961038961038963,0.43333333333333335,0.3017543859649123,0.4186046511627907,0.4235294117647059,0.9722222222222222,0.0035087719298245615,0.0035087719298245615,1.0,1.0,1.0,0.6976744186046512,0.6333333333333333,0.21052631578947367,0.48148148148148145,0.6153846153846154,0.037037037037037035,0.037037037037037035,1.0,0.3929824561403509,1.0,0.48025578947368425,0.513525,0.5129,0.13836477987421383,0.13924050632911392,0.17086834733893558,0.12324929971988796,8.72932862190813,24.15,0.16584967320261437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1536,1610612759,Stephen Jackson,Stephen Jackson,1536,SAS,25713.0,429,22,830,839,193,181,73,1669,24,39,3.0,4.0,2.0,3.0,4.0,11,9.0,13.0,13.0,2.0,13.0,45.0,1.0,13.0,37,63,16.0,58.0,24,146,871,4.0,5.0,2.0,19,3.0,5.0,1.0,15.0,6.0,15,34,40.0,36.0,2.0,43.0,13.0,5.0,29,6.0,35,6.0,,16.0,7.0,6.0,76,1.0,3.0,1.0,10,31,3.0,44,5.0,49,1.0,15.0,9.0,6.0,13.0,3.0,8.0,16.0,,5.0,3.0,29,2.0,7.0,12.0,35,2.0,31,1.0,3.0,,1.0,34,2.0,16,2.0,8.0,4.0,3.0,8,5.0,2.0,15,192,1.0,0.4594594594594595,0.4722222222222222,0.75,0.27586206896551724,0.06666666666666667,0.2857142857142857,0.5873015873015873,0.8,0.6,0.5041322314049587,0.9444444444444444,0.225,0.5328467153284672,0.95,0.3125,0.4793388429752066,0.07936507936507936,0.10256410256410256,0.09090909090909091,,18.26182618261826,0.4482758620689655,0.14285714285714285,0.04,0.10508474576271186,0.014018691588785047,0.10416666666666667,0.007692307692307693,0.10485933503836317,0.011627906976744186,0.014285714285714285,0.029411764705882353,,0.010638297872340425,,0.04,0.11627906976744186,0.1559633027522936,0.1,0.11538461538461539,0.017241379310344827,0.625,0.32231404958677684,0.6153846153846154,0.6857142857142857,0.4583333333333333,0.09090909090909091,0.36363636363636365,0.4,0.25,0.10743801652892562,0.6923076923076923,0.6923076923076923,0.5555555555555556,0.10743801652892562,0.371900826446281,0.28888888888888886,0.29545454545454547,0.8461538461538461,0.4444444444444444,0.75,0.6666666666666666,0.15,0.6666666666666666,0.1,0.65,0.07692307692307693,0.8016528925619835,0.3023255813953488,0.538311111111111,0.5932285714285713,0.5419375000000001,0.11851851851851852,0.2077922077922078,0.13013698630136986,0.10273972602739725,6.5206349206349214,26.132758620689657,0.2325301204819277,3.0,3.0,4.0,3.0,4.0,12.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,0.75,0.017241379310344827,0.022222222222222223,0.23076923076923078,0.23076923076923078,0.3333333333333333,0.4444444444444444,0.75,0.6666666666666666,,,,,,,,,,,,,,,,,True,,,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,26568.0,443,36,889,896,270,245,86,1785,38,64,6.0,9.0,13.0,23.0,8.0,20,6.0,23.0,12.0,2.0,12.0,52.0,3.0,17.0,52,107,18.0,64.0,61,219,888,7.0,13.0,7.0,36,15.0,36.0,5.0,19.0,33.0,78,50,54.0,45.0,8.0,51.0,12.0,11.0,54,24.0,78,15.0,9.0,40.0,5.0,9.0,180,5.0,8.0,,20,37,6.0,63,13.0,76,2.0,22.0,7.0,15.0,28.0,6.0,21.0,18.0,2.0,7.0,4.0,46,5.0,11.0,20.0,37,2.0,63,1.0,2.0,6.0,,78,8.0,29,12.0,5.0,3.0,1.0,5,4.0,,77,266,11.0,0.4807692307692308,0.5208333333333334,0.8333333333333334,0.28125,0.2631578947368421,0.2857142857142857,0.48598130841121495,0.5384615384615384,0.4166666666666667,0.4619883040935672,0.5370370370370371,0.4090909090909091,0.5317073170731708,0.5806451612903226,0.5202702702702703,0.3742690058479532,0.102803738317757,0.125,0.15,,25.482233502538072,0.6086956521739131,0.21428571428571427,,0.11044776119402985,0.034482758620689655,0.2,0.03067484662576687,0.1310344827586207,0.03291139240506329,0.0449438202247191,0.03389830508474576,0.023809523809523808,0.034482758620689655,0.02127659574468085,0.102803738317757,0.09345794392523364,0.1322314049586777,0.20270270270270271,0.19230769230769232,0.023809523809523808,0.8,0.3742690058479532,0.59375,0.6785714285714286,0.47368421052631576,0.11695906432748537,0.4,0.47058823529411764,0.75,0.13450292397660818,0.2608695652173913,0.2608695652173913,0.16666666666666666,0.07017543859649122,0.30409356725146197,0.23076923076923078,0.23529411764705882,0.75,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.41818181818181815,0.5652173913043478,0.03636363636363636,0.3090909090909091,0.17647058823529413,0.7485380116959064,0.23529411764705882,0.5339999999999999,0.546252380952381,0.5107953703703705,0.15544041450777202,0.2265625,0.1643835616438356,0.3561643835616438,6.619626168224298,25.371874999999996,0.30371203599550056,6.0,3.0,9.0,5.0,14.0,9.0,1.0,1.0,2.0,2.0,,1.0,3.0,0.35714285714285715,0.015625,0.019230769230769232,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,2.0,5.0,2.0,1.0,1.0,1.0,0.18518518518518517,0.4,1.0,1.0,0.015384615384615385,,,,,,True,,,
201168,1610612759,Tiago Splitter,Tiago Splitter,201168,SAS,37604.0,627,67,1225,1248,270,252,117,2473,87,130,14.0,27.0,19.0,24.0,14.0,43,,1.0,,,,2.0,,1.0,101,174,,2.0,65,267,1275,16.0,32.0,6.0,38,24.0,37.0,,1.0,9.0,57,148,54.0,,20.0,1.0,,25.0,33,9.0,42,8.0,1.0,21.0,5.0,7.0,93,16.0,33.0,1.0,28,92,12.0,132,50.0,182,,20.0,15.0,5.0,22.0,2.0,13.0,16.0,1.0,9.0,3.0,38,5.0,11.0,31.0,56,4.0,81,3.0,5.0,8.0,1.0,87,9.0,45,3.0,25.0,13.0,12.0,25,13.0,1.0,57,270,2.0,0.7326732673267327,0.8131868131868132,,,,,0.5804597701149425,0.5,0.6486486486486487,0.5738636363636364,0.48484848484848486,0.631578947368421,0.6209302325581395,0.5277777777777778,0.6477272727272727,0.011363636363636364,0.14367816091954022,0.11538461538461539,0.23255813953488372,,18.713017751479292,0.5789473684210527,0.41379310344827586,0.037037037037037035,0.19532908704883228,0.09565217391304348,0.19718309859154928,0.08602150537634409,0.19575856443719414,0.09227871939736347,0.07964601769911504,0.10091743119266056,0.10569105691056911,0.07913669064748201,0.10638297872340426,0.16083916083916083,0.21019108280254778,0.21052631578947367,0.18947368421052632,0.2127659574468085,,0.52,0.7386363636363636,0.6692307692307692,0.7565217391304347,0.7816091954022989,0.24431818181818182,0.32558139534883723,0.42424242424242425,0.42857142857142855,0.005681818181818182,,,,,0.011363636363636364,,,,0.8181818181818182,0.5185185185185185,0.14285714285714285,0.631578947368421,0.7916666666666666,,0.02631578947368421,,0.75,,0.5557482857142858,0.5082583333333334,0.5424697368421052,0.21226415094339623,0.21428571428571427,0.14232209737827714,0.21348314606741572,2.968965517241379,48.8,0.22040816326530613,,,1.0,,1.0,,1.0,,,5.0,8.0,,5.0,,,,,,,0.030303030303030304,,,,,,2.0,,,,,,,,,,,,,True,,,
202390,1610612759,Gary Neal,Gary Neal,202390,SAS,89028.0,1484,101,2911,2921,616,593,286,5832,19,38,1.0,2.0,3.0,9.0,53.0,109,85.0,199.0,45.0,11.0,69.0,206.0,8.0,38.0,157,346,89.0,251.0,64,645,3030,10.0,23.0,4.0,39,21.0,67.0,11.0,49.0,22.0,97,172,142.0,213.0,,206.0,69.0,15.0,82,47.0,129,34.0,13.0,45.0,15.0,22.0,305,5.0,8.0,,26,96,8.0,130,13.0,143,3.0,30.0,15.0,15.0,32.0,5.0,19.0,37.0,7.0,13.0,11.0,69,3.0,8.0,49.0,93,3.0,70,6.0,1.0,3.0,3.0,74,6.0,24,8.0,2.0,,2.0,2,1.0,,96,611,5.0,0.5477707006369427,0.5477707006369427,0.797752808988764,0.3545816733067729,0.22448979591836735,0.3545816733067729,0.45375722543352603,0.43478260869565216,0.31343283582089554,0.48659966499162477,0.4861111111111111,0.3232758620689655,0.5096,0.5131578947368421,0.375,0.4204355108877722,0.04335260115606936,0.21052631578947367,0.06422018348623854,,21.488372093023255,0.463768115942029,0.1038961038961039,,0.08905380333951762,0.009445100354191263,0.07878787878787878,0.011389521640091117,0.08664772727272728,0.01010886469673406,0.015151515151515152,0.0035842293906810036,0.009868421052631578,0.012698412698412698,0.008064516129032258,0.06461538461538462,0.07692307692307693,0.11940298507462686,0.09956709956709957,0.030303030303030304,0.00911854103343465,0.5,0.06365159128978225,0.5,0.6333333333333333,0.631578947368421,0.18257956448911222,0.48623853211009177,0.5196078431372549,0.49056603773584906,0.3333333333333333,0.4271356783919598,0.4271356783919598,0.5647058823529412,0.07537688442211055,0.34505862646566166,0.33495145631067963,0.3399014778325123,0.7536231884057971,0.05555555555555555,0.5,1.0,0.07758620689655173,0.3333333333333333,0.09482758620689655,0.3275862068965517,0.21052631578947367,0.48408710217755446,0.33495145631067963,0.475570770519263,0.48387826086956526,0.4530030172413792,0.04376012965964344,0.06593406593406594,0.06046511627906977,0.15038759689922482,13.69017341040462,25.0589641434263,0.211611130195809,20.0,5.0,13.0,5.0,13.0,54.0,,3.0,3.0,5.0,2.0,,3.0,0.38461538461538464,0.01195219123505976,0.014563106796116505,0.4444444444444444,0.4444444444444444,0.95,0.3611111111111111,0.38461538461538464,0.8,,,3.0,6.0,9.0,3.0,,,,0.2727272727272727,0.011857707509881422,1.0,,,,,True,,,
201980,1610612759,Danny Green,Danny Green,201980,SAS,33460.0,558,9,1082,1080,134,128,96,2162,15,26,,1.0,2.0,3.0,1.0,8,8.0,16.0,34.0,5.0,26.0,64.0,3.0,13.0,24,50,36.0,98.0,16,172,1181,1.0,2.0,1.0,12,2.0,4.0,4.0,18.0,4.0,20,32,16.0,102.0,,63.0,26.0,6.0,34,9.0,43,4.0,5.0,14.0,7.0,13.0,95,6.0,2.0,,15,36,,51,8.0,59,1.0,24.0,14.0,10.0,11.0,2.0,10.0,9.0,1.0,1.0,2.0,20,1.0,2.0,12.0,34,2.0,16,,,4.0,,18,,8,1.0,13.0,9.0,3.0,15,8.0,,20,129,,0.6666666666666666,0.6666666666666666,0.9444444444444444,0.3673469387755102,0.2222222222222222,0.3711340206185567,0.48,0.5,0.5,0.527027027027027,0.6875,0.36363636363636365,0.5477707006369427,0.6666666666666666,0.4166666666666667,0.6621621621621622,0.12,0.19230769230769232,,0.0625,14.864864864864865,0.55,,,0.08823529411764706,0.006060606060606061,0.125,0.0410958904109589,0.09659090909090909,0.01680672268907563,0.010416666666666666,,0.008264462809917356,0.05660377358490566,,0.06779661016949153,0.12056737588652482,0.0738255033557047,0.1518987341772152,0.07317073170731707,0.0125,0.5333333333333333,0.17567567567567569,0.5769230769230769,0.7142857142857143,0.7333333333333333,0.05405405405405406,0.125,0.125,1.0,0.10810810810810811,0.5,0.5333333333333333,0.5,0.22972972972972974,0.43243243243243246,0.40625,0.40625,0.9230769230769231,0.125,,,0.13636363636363635,0.6666666666666666,0.22727272727272727,0.5909090909090909,0.23076923076923078,0.8378378378378378,0.4126984126984127,0.5443948630136988,0.5272125,0.5063590909090908,0.05128205128205128,0.13793103448275862,0.06976744186046512,0.11627906976744186,8.479999999999999,25.16224489795918,0.12384473197781885,10.0,3.0,5.0,3.0,6.0,6.0,1.0,,1.0,1.0,3.0,1.0,2.0,0.5,,,0.29411764705882354,0.29411764705882354,1.0,0.625,0.6,1.0,,1.0,1.0,1.0,,,0.125,,,0.2,,,2.0,2.0,1.0,1.0,True,,,
201988,1610612759,Patty Mills,Patty Mills,201988,SAS,12430.0,207,17,414,412,117,133,40,826,12,17,1.0,1.0,2.0,4.0,2.0,2,4.0,11.0,20.0,3.0,4.0,20.0,3.0,5.0,18,30,10.0,40.0,5,71,422,1.0,2.0,,5,4.0,6.0,5.0,8.0,5.0,28,24,12.0,27.0,,20.0,4.0,4.0,20,11.0,31,8.0,3.0,9.0,2.0,9.0,73,2.0,2.0,,4,9,,13,4.0,17,,7.0,6.0,1.0,12.0,2.0,8.0,6.0,1.0,4.0,1.0,18,,8.0,8.0,17,,12,,,4.0,,8,2.0,2,3.0,3.0,1.0,1.0,3,2.0,,28,117,3.0,0.6666666666666666,0.6666666666666666,0.9,0.25,0.625,0.25,0.6,0.5,0.6666666666666666,0.4714285714285714,0.5,0.8214285714285714,0.4863013698630137,0.5,0.8235294117647058,0.5714285714285714,0.13333333333333333,0.23529411764705882,,,19.912472647702405,0.6666666666666666,,,0.05555555555555555,0.02127659574468085,0.08695652173913043,0.024691358024691357,0.0625,0.022857142857142857,0.03571428571428571,,0.02631578947368421,0.03333333333333333,,0.10869565217391304,0.05263157894736842,0.02564102564102564,0.08823529411764706,0.08333333333333333,,0.6666666666666666,0.24285714285714285,0.7058823529411765,0.9230769230769231,0.6666666666666666,0.02857142857142857,1.0,1.0,,0.15714285714285714,0.36363636363636365,0.36363636363636365,1.0,0.2857142857142857,0.2857142857142857,0.2,0.2,1.0,0.2,1.0,1.0,0.2857142857142857,0.5,0.21428571428571427,0.35714285714285715,0.6,0.8142857142857143,0.2,0.5476328571428573,0.5154624999999999,0.5120178571428571,0.02857142857142857,0.06666666666666667,0.07042253521126761,0.39436619718309857,8.319999999999999,24.417499999999997,0.2826086956521739,6.0,,1.0,1.0,3.0,3.0,,,,1.0,1.0,1.0,,0.3333333333333333,,,0.3,0.3,0.8333333333333334,0.2,,,1.0,2.0,2.0,,,,0.4,0.5,,0.6666666666666666,,,,,,,True,,,
2564,1610612759,Boris Diaw,Boris Diaw,2564,SAS,37623.0,627,-10,1206,1227,290,269,121,2433,34,49,7.0,8.0,4.0,7.0,5.0,13,11.0,29.0,9.0,2.0,8.0,22.0,2.0,5.0,50,91,11.0,31.0,16,149,1300,10.0,16.0,1.0,24,5.0,15.0,3.0,7.0,9.0,28,78,22.0,33.0,6.0,22.0,8.0,6.0,49,20.0,69,16.0,4.0,26.0,11.0,12.0,158,11.0,17.0,,15,54,6.0,75,28.0,103,3.0,12.0,8.0,4.0,18.0,5.0,10.0,11.0,,8.0,2.0,29,,5.0,32.0,49,1.0,29,,7.0,3.0,2.0,24,2.0,7,6.0,11.0,8.0,2.0,11,7.0,1.0,28,289,6.0,0.78,0.8297872340425532,1.0,0.3548387096774194,0.42857142857142855,0.3548387096774194,0.5494505494505495,0.625,0.3333333333333333,0.5450819672131147,0.6388888888888888,0.4318181818181818,0.5601503759398496,0.6,0.4827586206896552,0.2540983606557377,0.06593406593406594,0.10204081632653061,,0.034482758620689655,12.080536912751677,0.6206896551724138,0.15,,0.12272727272727273,0.050445103857566766,0.10273972602739725,0.054455445544554455,0.11774744027303755,0.05194805194805195,0.03636363636363636,0.054945054945054944,0.058823529411764705,0.060810810810810814,0.037037037037037035,0.16541353383458646,0.11347517730496454,0.0963855421686747,0.09009009009009009,0.14285714285714285,0.05555555555555555,0.6363636363636364,0.4016393442622951,0.6938775510204082,0.7727272727272727,0.7352941176470589,0.10655737704918032,0.38461538461538464,0.38461538461538464,0.8,0.23770491803278687,0.3793103448275862,0.39285714285714285,0.9090909090909091,0.07377049180327869,0.18032786885245902,0.36363636363636365,0.36363636363636365,1.0,0.4444444444444444,0.875,0.14285714285714285,0.3181818181818182,0.5714285714285714,0.09090909090909091,0.22727272727272727,0.4,0.6557377049180327,0.36363636363636365,0.5173188524590163,0.44265909090909084,0.4867454545454546,0.05511811023622047,0.07291666666666667,0.1610738255033557,0.18791946308724833,7.9241758241758244,24.56451612903226,0.24046434494195687,3.0,,1.0,1.0,2.0,,,,1.0,,2.0,1.0,2.0,0.5,,,0.3333333333333333,0.3333333333333333,1.0,0.05555555555555555,,,1.0,1.0,1.0,1.0,,,0.05555555555555555,1.0,1.0,0.5,,,,,,,True,,,
2588,1610612759,Matt Bonner,Matt Bonner,2588,SAS,25527.0,425,5,846,837,204,176,78,1683,6,9,1.0,2.0,1.0,4.0,9.0,21,8.0,16.0,17.0,3.0,23.0,43.0,7.0,12.0,23,46,30.0,60.0,3,139,885,2.0,5.0,1.0,17,4.0,10.0,7.0,15.0,,29,30,16.0,90.0,4.0,43.0,23.0,,11,4.0,15,4.0,,5.0,3.0,3.0,34,5.0,9.0,,8,40,5.0,53,14.0,67,3.0,11.0,6.0,5.0,6.0,1.0,5.0,4.0,,1.0,3.0,10,1.0,1.0,24.0,50,,7,,2.0,,,6,,3,,5.0,2.0,2.0,5,3.0,,29,203,1.0,0.6521739130434783,0.7142857142857143,1.0,0.5,0.4666666666666667,0.5,0.5,0.4,0.4,0.6415094339622641,0.7272727272727273,0.58,0.6376146788990825,0.7083333333333334,0.58,0.5660377358490566,,,,,12.727272727272728,0.6,0.19230769230769232,,0.14084507042253522,0.036290322580645164,0.08695652173913043,0.034013605442176874,0.1276595744680851,0.035443037974683546,,0.07692307692307693,0.025,0.02702702702702703,0.05555555555555555,0.1951219512195122,0.10344827586206896,0.13043478260869565,0.07352941176470588,0.125,0.05660377358490566,0.6,0.08490566037735849,0.6666666666666666,0.6666666666666666,0.5,0.19811320754716982,0.42857142857142855,0.42857142857142855,0.5555555555555556,0.1509433962264151,0.5,0.5,0.875,0.16037735849056603,0.4056603773584906,0.5348837209302325,0.5348837209302325,1.0,0.18181818181818182,0.5,,0.16,0.25,0.12,0.48,0.5833333333333334,0.6509433962264151,0.5348837209302325,0.492725,0.5183687499999999,0.45873400000000003,0.027522935779816515,0.061224489795918366,0.1223021582733813,0.20863309352517986,11.091304347826084,24.971666666666668,0.24113475177304963,7.0,4.0,4.0,4.0,6.0,,,,,,5.0,1.0,5.0,0.6666666666666666,,,0.4117647058823529,0.4117647058823529,1.0,0.36363636363636365,1.0,1.0,,2.0,,2.0,,,0.18181818181818182,,,,,,,,,1.0,True,,,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,40550.0,676,84,1320,1319,264,263,120,2639,89,124,1.0,2.0,26.0,29.0,41.0,85,52.0,95.0,13.0,3.0,1.0,9.0,,1.0,182,304,5.0,22.0,109,488,1396,6.0,10.0,7.0,19,38.0,57.0,1.0,4.0,39.0,118,82,282.0,12.0,2.0,9.0,1.0,16.0,96,47.0,143,30.0,17.0,41.0,19.0,36.0,333,2.0,3.0,,15,38,1.0,54,5.0,59,2.0,10.0,7.0,3.0,31.0,9.0,18.0,19.0,4.0,13.0,2.0,50,2.0,13.0,14.0,27,1.0,101,2.0,,4.0,5.0,124,15.0,51,17.0,2.0,1.0,1.0,2,1.0,,116,260,16.0,0.22527472527472528,0.2265193370165746,0.8,0.22727272727272727,0.25,0.22727272727272727,0.5986842105263158,0.6,0.6666666666666666,0.5812883435582822,0.6,0.6475409836065574,0.6398416886543535,0.6785714285714286,0.7048192771084337,0.06748466257668712,0.05263157894736842,0.12903225806451613,,,29.46428571428571,0.62,0.030303030303030304,,0.07692307692307693,0.007352941176470588,0.10948905109489052,0.012345679012345678,0.08399366085578447,0.008771929824561403,,0.013513513513513514,0.00684931506849315,0.017857142857142856,,0.07482993197278912,0.07222222222222222,0.08383233532934131,0.13333333333333333,0.06382978723404255,0.016260162601626018,0.5,0.3803680981595092,0.717741935483871,0.8240740740740741,0.24719101123595505,0.2607361963190184,0.4823529411764706,0.4823529411764706,0.14634146341463414,0.29141104294478526,0.5473684210526316,0.5473684210526316,0.25,0.03987730061349693,0.027607361963190184,0.1111111111111111,0.1111111111111111,1.0,0.2,0.5,,0.47540983606557374,0.896551724137931,0.04918032786885246,0.01639344262295082,,0.44785276073619634,0.1111111111111111,0.5106906153846155,0.4583375,0.5200942622950818,0.1408839779005525,0.15,0.0389344262295082,0.24180327868852458,8.64013157894737,24.127272727272725,0.2,4.0,,,,,3.0,,,1.0,2.0,,,1.0,,,,0.3076923076923077,0.3076923076923077,0.75,,,,,,1.0,,3.0,,,,,0.3333333333333333,,,,,,,True,,,
