EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Charge Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,3SecondViolations,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG3APctBlocked,Corner3PctBlocked,DefCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,SecondChanceCorner3FGM,PenaltyCorner3FGM,HeaveAttempts,Clear Path Fouls,Offensive Fouls Drawn,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,SecondChanceAtRimPctAssisted,Blocked3s,BlockedArc3,BlockedCorner3,DefensiveGoaltends,on,OffensiveGoaltends,Arc3PctBlocked,HeaveMakes
101138,1610612738,Brandon Bass,Brandon Bass,101138,BOS,13481.0,225,-38.0,424,429,106.0,97,52,853,6.0,14.0,1.0,3.0,1.0,2.0,9.0,17.0,23.0,43.0,38.0,74,17.0,93.0,470,8.0,12.0,4.0,20.0,8.0,20.0,4.0,20.0,52.0,24.0,4.0,8.0,6.0,4.0,10.0,3.0,1.0,3.0,2.0,1.0,24.0,4.0,12.0,1.0,5.0,16.0,5.0,26,17.0,43,1.0,8.0,6.0,2.0,6.0,2.0,7.0,1.0,4.0,1.0,13.0,1.0,2.0,15.0,2.0,31.0,1.0,4.0,13.0,18.0,2.0,9.0,1.0,5.0,1.0,2.0,2.0,5.0,5.0,1.0,20.0,106.0,5.0,1.0,0.6842105263157895,0.7222222222222222,0.5135135135135135,0.6666666666666666,0.4,0.5135135135135135,0.6666666666666666,0.4,0.5670731707317073,0.7142857142857143,0.45454545454545453,0.10810810810810811,0.42857142857142855,0.058823529411764705,0.023255813953488372,19.62809917355372,0.46153846153846156,0.45454545454545453,0.125,0.11188811188811189,0.07792207792207792,0.09803921568627451,0.09090909090909091,0.10824742268041238,0.08080808080808081,0.0851063829787234,0.05405405405405406,0.08571428571428572,0.07407407407407407,0.11764705882352941,0.09090909090909091,0.11666666666666667,0.1282051282051282,0.12195121951219512,0.037037037037037035,1.0,0.1891891891891892,0.42857142857142855,0.75,0.3333333333333333,0.22972972972972974,0.5294117647058824,0.5625,0.4444444444444444,0.581081081081081,0.5348837209302325,0.5476190476190477,0.8695652173913043,0.25,0.3333333333333333,0.1,0.5,0.1891891891891892,0.445068918918919,0.4265,0.4232,0.1111111111111111,0.1111111111111111,0.21505376344086022,0.21505376344086022,12.270270270270272,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,24610.0,410,-19.0,773,796,237.0,224,88,1569,26.0,45.0,4.0,5.0,10.0,13.0,11.0,34.0,20.0,53.0,57.0,132,48.0,222.0,832,6.0,10.0,4.0,22.0,26.0,51.0,20.0,90.0,58.0,56.0,8.0,8.0,38.0,10.0,48.0,6.0,4.0,14.0,8.0,16.0,106.0,1.0,9.0,,15.0,46.0,10.0,71,10.0,81,3.0,15.0,13.0,2.0,22.0,15.0,13.0,1.0,7.0,1.0,35.0,2.0,10.0,19.0,1.0,34.0,3.0,,47.0,56.0,4.0,23.0,5.0,3.0,2.0,,1.0,3.0,1.0,2.0,90.0,236.0,2.0,5.0,0.5087719298245614,0.5471698113207547,0.4318181818181818,0.6,0.5098039215686274,0.46774193548387094,0.5625,0.5147058823529411,0.5238095238095238,0.5789473684210527,0.569620253164557,0.06060606060606061,0.1111111111111111,0.029411764705882353,0.03773584905660377,28.096330275229356,0.6285714285714286,0.2777777777777778,,0.1684981684981685,0.032490974729241874,0.14563106796116504,0.012987012987012988,0.1622340425531915,0.02824858757062147,0.06741573033707865,0.012345679012345678,0.018691588785046728,,0.043478260869565216,0.08860759493670886,0.23232323232323232,0.16842105263157894,0.08974358974358974,0.03,0.3333333333333333,0.24193548387096775,0.5777777777777777,0.65,0.6153846153846154,0.1827956989247312,0.3235294117647059,0.3333333333333333,0.36363636363636365,0.2849462365591398,0.37735849056603776,0.39215686274509803,0.45,0.3125,0.8,0.19117647058823528,0.7692307692307693,0.532258064516129,0.5017865591397849,0.5222166666666667,0.4773088235294117,0.11707317073170732,0.152317880794702,0.0990990990990991,0.40540540540540543,10.414393939393939,0.30659767141009053,1.0,5.0,1.0,1.0,19.0,49.0,2.0,5.0,6.0,16.0,20.0,54.0,2.0,6.0,6.0,17.0,57.0,3.0,49.0,19.0,1.0,3.0,1.0,4.0,1.0,2.0,5.0,1.0,3.0,1.0,1.0,0.95,0.37037037037037035,0.3333333333333333,0.35294117647058826,0.37037037037037035,0.2903225806451613,0.018518518518518517,0.2,0.32,0.026881720430107527,0.2,0.25,1.0,0.26344086021505375,0.3877551020408163,0.3877551020408163,0.9473684210526315,0.0625,0.3125,0.4,0.5,0.014705882352941176,0.23529411764705882,0.375,0.3877551020408163,0.018518518518518517,25.270370370370372,,,,,,,,,,,,,,True,,,
1891,1610612738,Jason Terry,Jason Terry,1891,BOS,25461.0,424,41.0,785,788,226.0,226,92,1573,15.0,24.0,1.0,1.0,2.0,4.0,10.0,16.0,16.0,41.0,41.0,81,20.0,198.0,790,4.0,7.0,,20.0,6.0,14.0,8.0,50.0,52.0,30.0,,3.0,34.0,5.0,39.0,2.0,3.0,11.0,6.0,17.0,83.0,,5.0,,7.0,18.0,2.0,27,5.0,32,2.0,14.0,9.0,5.0,10.0,6.0,8.0,,4.0,2.0,18.0,1.0,4.0,9.0,,24.0,,1.0,18.0,21.0,2.0,6.0,2.0,2.0,,,2.0,2.0,1.0,,50.0,226.0,,2.0,0.6341463414634146,0.6341463414634146,0.5061728395061729,0.5714285714285714,0.42857142857142855,0.5973154362416108,0.7142857142857143,0.5833333333333334,0.6161290322580645,0.7142857142857143,0.6025641025641025,0.037037037037037035,0.08333333333333333,,0.024390243902439025,19.394618834080717,0.5555555555555556,0.05555555555555555,,0.06716417910447761,0.017605633802816902,0.0707070707070707,,0.0681198910081744,0.013812154696132596,0.022222222222222223,0.011904761904761904,0.01818181818181818,,,0.025974025974025976,0.07142857142857142,0.0967741935483871,0.08571428571428572,0.028985507246376812,0.5,0.1610738255033557,0.625,0.6818181818181818,0.4666666666666667,0.10738255033557047,0.625,0.625,0.4,0.2751677852348993,0.3902439024390244,0.4,0.9375,0.07142857142857142,1.0,0.1111111111111111,0.5,0.6174496644295302,0.5128731292517006,0.5115541666666666,0.5230235294117646,0.0392156862745098,0.07058823529411765,0.10101010101010101,0.25252525252525254,11.338271604938274,0.2878980891719745,10.0,19.0,3.0,7.0,22.0,49.0,2.0,4.0,8.0,15.0,32.0,68.0,4.0,7.0,10.0,22.0,84.0,12.0,47.0,22.0,,3.0,1.0,1.0,1.0,,,,7.0,,,0.875,0.47058823529411764,0.5714285714285714,0.45454545454545453,0.48484848484848486,0.4563758389261745,,,0.034482758620689655,0.12751677852348994,0.5263157894736842,0.5263157894736842,1.0,0.3288590604026846,0.4489795918367347,0.4489795918367347,0.8181818181818182,0.21428571428571427,0.2857142857142857,0.5,0.5,0.19444444444444445,0.4166666666666667,0.5333333333333333,0.46808510638297873,,25.675,2.0,2.0,2.0,1.0,2.0,0.6666666666666666,1.0,0.2857142857142857,,,,,,True,,,
200765,1610612738,Rajon Rondo,Rajon Rondo,200765,BOS,28468.0,474,-11.0,905,916,287.0,305,97,1821,39.0,70.0,5.0,8.0,11.0,19.0,9.0,31.0,19.0,49.0,67.0,150,21.0,185.0,944,7.0,13.0,,17.0,19.0,38.0,6.0,56.0,30.0,104.0,8.0,8.0,108.0,29.0,137.0,14.0,15.0,55.0,6.0,47.0,303.0,4.0,17.0,,20.0,29.0,2.0,51,21.0,72,5.0,19.0,13.0,6.0,30.0,23.0,21.0,5.0,7.0,2.0,51.0,1.0,14.0,8.0,,29.0,1.0,2.0,49.0,33.0,3.0,14.0,4.0,4.0,2.0,1.0,1.0,4.0,2.0,,55.0,286.0,5.0,3.0,0.22388059701492538,0.23809523809523808,0.44666666666666666,0.5384615384615384,0.5,0.47674418604651164,0.5666666666666667,0.5102040816326531,0.4946524064171123,0.5666666666666667,0.5185185185185185,0.05333333333333334,0.07142857142857142,0.03225806451612903,0.04081632653061224,23.356231599607458,0.5882352941176471,0.05,,0.09539473684210527,0.050445103857566766,0.1724137931034483,0.04878048780487805,0.11666666666666667,0.050119331742243436,0.05,0.043478260869565216,0.05517241379310345,0.037037037037037035,0.07142857142857142,0.08421052631578947,0.07407407407407407,0.12871287128712872,0.1927710843373494,0.05813953488372093,0.5,0.4069767441860465,0.5571428571428572,0.6,0.15384615384615385,0.18023255813953487,0.2903225806451613,0.3,0.1111111111111111,0.28488372093023256,0.3877551020408163,0.40425531914893614,0.42105263157894735,0.5333333333333333,0.625,0.3877551020408163,0.5789473684210527,0.5348837209302325,0.5035334302325583,0.45522916666666674,0.5057530612244897,0.07650273224043716,0.08695652173913043,0.0918918918918919,0.3027027027027027,8.827333333333332,0.31712707182320443,1.0,2.0,,1.0,9.0,20.0,1.0,2.0,4.0,10.0,10.0,22.0,1.0,2.0,4.0,11.0,9.0,21.0,20.0,9.0,,6.0,1.0,4.0,,3.0,6.0,,,,,0.3,0.45454545454545453,0.5,0.36363636363636365,0.45454545454545453,0.12790697674418605,,,0.12121212121212122,0.011627906976744186,0.5,0.5,1.0,0.11627906976744186,0.45,0.45,0.2222222222222222,,0.13333333333333333,0.5,,0.02040816326530612,0.20408163265306123,0.4,0.45,,25.236363636363638,,,,,6.0,,,,0.2,,,,,True,,,
203096,1610612738,Jared Sullinger,Jared Sullinger,203096,BOS,53500.0,892,42.0,1661,1683,459.0,528,199,3344,73.0,120.0,32.0,56.0,23.0,37.0,18.0,47.0,19.0,53.0,110.0,220,47.0,270.0,1696,36.0,65.0,16.0,88.0,33.0,69.0,21.0,90.0,122.0,98.0,60.0,31.0,24.0,11.0,35.0,6.0,5.0,7.0,3.0,14.0,81.0,15.0,75.0,2.0,41.0,112.0,19.0,172,92.0,264,11.0,22.0,15.0,7.0,14.0,10.0,15.0,1.0,4.0,1.0,29.0,2.0,4.0,78.0,14.0,154.0,14.0,10.0,86.0,63.0,5.0,28.0,6.0,21.0,17.0,,4.0,22.0,17.0,3.0,90.0,458.0,20.0,5.0,0.5545454545454546,0.7625,0.5,0.5538461538461539,0.4782608695652174,0.4955555555555556,0.5538461538461539,0.4726027397260274,0.531496062992126,0.5866666666666667,0.5232558139534884,0.1409090909090909,0.18333333333333332,0.19148936170212766,,14.989406779661017,0.4827586206896552,0.2602739726027397,0.05405405405405406,0.1958041958041958,0.12254901960784313,0.19158878504672897,0.09933774834437085,0.1946564885496183,0.11795543905635648,0.15656565656565657,0.1411764705882353,0.08196721311475409,0.12087912087912088,0.06666666666666667,0.20903954802259886,0.19487179487179487,0.185,0.21935483870967742,0.1375,0.7727272727272727,0.5333333333333333,0.6083333333333333,0.7448979591836735,0.5068493150684932,0.2088888888888889,0.3829787234042553,0.47368421052631576,0.3888888888888889,0.23555555555555555,0.3584905660377358,0.3584905660377358,0.8947368421052632,0.8615384615384616,0.5714285714285714,0.5068493150684932,0.6216216216216216,0.5555555555555556,0.49697455357142856,0.5802070175438597,0.4843708333333335,0.11290322580645161,0.11522633744855967,0.32592592592592595,0.3333333333333333,7.071818181818181,0.2763395544852498,,2.0,,1.0,1.0,3.0,,,1.0,3.0,1.0,5.0,,,1.0,4.0,3.0,,2.0,1.0,,,,1.0,9.0,11.0,,,,,1.0,1.0,0.2,,0.25,0.25,0.022222222222222223,,,0.11864406779661017,0.008888888888888889,,,,0.013333333333333334,0.3333333333333333,0.3333333333333333,1.0,,,,,0.0136986301369863,0.0410958904109589,0.3333333333333333,0.5,,33.38,,,1.0,,6.0,,,,0.0625,1.0,1.0,,,True,,,
201584,1610612738,Courtney Lee,Courtney Lee,201584,BOS,34806.0,580,68.0,1064,1090,271.0,358,141,2154,33.0,50.0,3.0,4.0,6.0,11.0,9.0,25.0,22.0,45.0,64.0,120,16.0,186.0,1084,6.0,10.0,,12.0,16.0,30.0,2.0,43.0,60.0,68.0,6.0,4.0,29.0,9.0,38.0,5.0,4.0,14.0,4.0,11.0,85.0,4.0,3.0,,17.0,26.0,1.0,44,7.0,51,1.0,26.0,16.0,10.0,14.0,11.0,14.0,2.0,3.0,4.0,28.0,3.0,10.0,12.0,3.0,30.0,2.0,2.0,17.0,19.0,1.0,9.0,1.0,4.0,3.0,,1.0,4.0,1.0,,43.0,271.0,6.0,,0.46875,0.4918032786885246,0.5333333333333333,0.6,0.5333333333333333,0.5214723926380368,0.6,0.5256410256410257,0.5406976744186046,0.6,0.5375,0.03333333333333333,0.06,0.04,,16.33986928104575,0.5,0.02,,0.06770833333333333,0.007751937984496124,0.12686567164179105,0.042105263157894736,0.08301158301158301,0.014522821576763486,0.0078125,0.009433962264150943,0.006535947712418301,0.0392156862745098,0.045454545454545456,0.056910569105691054,0.04838709677419355,0.0948905109489051,0.13402061855670103,0.0125,0.25,0.3067484662576687,0.66,0.7021276595744681,0.45454545454545453,0.15337423312883436,0.36,0.375,0.1111111111111111,0.27607361963190186,0.4888888888888889,0.4888888888888889,0.6363636363636364,0.4,0.75,0.28205128205128205,0.5454545454545454,0.5705521472392638,0.5249564814814816,0.4788857142857143,0.5198,0.05263157894736842,0.0703125,0.06451612903225806,0.23118279569892472,9.497499999999999,0.25469924812030076,11.0,25.0,,6.0,3.0,18.0,,,,3.0,14.0,43.0,,,3.0,9.0,39.0,3.0,17.0,3.0,,4.0,1.0,,,1.0,,,,,1.0,0.9285714285714286,0.32558139534883723,,0.3333333333333333,0.3333333333333333,0.26380368098159507,,,0.10810810810810811,0.15337423312883436,0.44,0.44,0.9090909090909091,0.11042944785276074,0.16666666666666666,0.16666666666666666,1.0,,,,,0.15384615384615385,0.07692307692307693,,0.17647058823529413,,24.72558139534884,,3.0,1.0,,,,,0.5,0.3333333333333333,,,,,True,,,
202340,1610612738,Avery Bradley,Avery Bradley,202340,BOS,6189.0,103,-18.0,197,198,55.0,54,24,395,5.0,9.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,12.0,10.0,24,3.0,35.0,214,1.0,2.0,,2.0,2.0,4.0,1.0,5.0,16.0,4.0,2.0,3.0,6.0,,6.0,,,4.0,1.0,1.0,12.0,,3.0,,,5.0,,5,3.0,8,1.0,5.0,2.0,3.0,3.0,2.0,2.0,,1.0,,5.0,,1.0,3.0,2.0,10.0,,,3.0,4.0,,2.0,,2.0,1.0,,1.0,2.0,2.0,,5.0,55.0,1.0,,0.8,0.8888888888888888,0.4166666666666667,0.5,0.5,0.43243243243243246,0.5,0.4,0.44871794871794873,0.5,0.4166666666666667,0.125,0.2222222222222222,0.3333333333333333,,19.730941704035875,0.6,,,0.08196721311475409,0.04225352112676056,,,0.05952380952380952,0.03225806451612903,0.05555555555555555,0.05,0.030303030303030304,,,0.15,0.08333333333333333,,,0.05,1.0,0.24324324324324326,0.5555555555555556,0.7142857142857143,0.6,0.08108108108108109,0.3333333333333333,0.5,1.0,0.32432432432432434,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,0.4,1.0,0.5945945945945946,0.5439932432432432,0.5467,0.60007,0.05128205128205128,0.07692307692307693,0.05714285714285714,0.14285714285714285,10.4875,0.27918781725888325,4.0,13.0,,1.0,,,,,,,4.0,13.0,,,,1.0,12.0,,,,,2.0,,,,,,,,,,1.0,0.3076923076923077,,,0.3076923076923077,0.35135135135135137,,,,0.35135135135135137,0.3076923076923077,0.3076923076923077,1.0,,,,,,,,,0.2,,,,,23.5,,,,,,,,,,,,,,True,,,
201145,1610612738,Jeff Green,Jeff Green,201145,BOS,33700.0,562,68.0,1032,1035,285.0,375,124,2067,42.0,71.0,10.0,17.0,9.0,18.0,11.0,41.0,17.0,41.0,70.0,153,62.0,247.0,1019,12.0,22.0,1.0,28.0,19.0,42.0,19.0,72.0,86.0,54.0,10.0,16.0,22.0,5.0,27.0,2.0,3.0,9.0,6.0,7.0,59.0,2.0,9.0,,9.0,33.0,14.0,56,11.0,67,1.0,15.0,10.0,5.0,17.0,10.0,18.0,1.0,7.0,8.0,35.0,2.0,11.0,21.0,,37.0,4.0,4.0,59.0,78.0,6.0,40.0,2.0,12.0,10.0,,2.0,12.0,8.0,,72.0,284.0,1.0,2.0,0.6142857142857143,0.6615384615384615,0.45751633986928103,0.5454545454545454,0.4523809523809524,0.4534313725490196,0.54,0.45689655172413796,0.5145833333333333,0.56,0.5294117647058824,0.10457516339869281,0.14084507042253522,0.14634146341463414,,23.364485981308412,0.4857142857142857,0.2692307692307692,,0.0967741935483871,0.02368421052631579,0.06521739130434782,0.02197802197802198,0.08768267223382047,0.02335456475583864,0.04838709677419355,0.018518518518518517,0.006756756756756757,0.0196078431372549,0.025,0.08411214953271028,0.11214953271028037,0.09448818897637795,0.07216494845360824,0.010526315789473684,0.6666666666666666,0.3480392156862745,0.5915492957746479,0.6885245901639344,0.6428571428571429,0.20098039215686275,0.2682926829268293,0.3142857142857143,0.45454545454545453,0.20098039215686275,0.4146341463414634,0.4146341463414634,0.6470588235294118,0.68,0.5882352941176471,0.3103448275862069,0.5,0.5980392156862745,0.5164590452261306,0.5595684210526315,0.49603660714285713,0.16806722689075632,0.21390374331550802,0.11336032388663968,0.291497975708502,7.821568627450981,0.2761627906976744,13.0,32.0,3.0,10.0,2.0,19.0,,,1.0,6.0,15.0,51.0,1.0,3.0,5.0,16.0,45.0,,15.0,2.0,,3.0,,2.0,2.0,,4.0,,,,,1.0,0.29411764705882354,0.3333333333333333,0.3125,0.3191489361702128,0.25,,,0.04878048780487805,0.1568627450980392,0.40625,0.40625,1.0,0.09313725490196079,0.10526315789473684,0.10526315789473684,1.0,0.12,,,,0.1724137931034483,0.10344827586206896,0.16666666666666666,0.13333333333333333,,26.423529411764704,1.0,4.0,4.0,,1.0,0.3333333333333333,1.0,0.4,0.3,,,,,True,,,
2571,1610612738,Leandro Barbosa,Leandro Barbosa,2571,BOS,11140.0,186,-9.0,351,353,95.0,113,43,704,17.0,35.0,4.0,5.0,3.0,7.0,4.0,13.0,2.0,11.0,23.0,59,16.0,77.0,355,6.0,9.0,,12.0,4.0,13.0,9.0,17.0,14.0,32.0,,6.0,19.0,6.0,25.0,4.0,2.0,7.0,2.0,10.0,56.0,,1.0,,4.0,11.0,,15,1.0,16,,7.0,5.0,2.0,4.0,4.0,2.0,,,,6.0,1.0,3.0,7.0,1.0,15.0,,2.0,19.0,21.0,1.0,8.0,3.0,3.0,2.0,1.0,,5.0,3.0,,17.0,95.0,2.0,2.0,0.30434782608695654,0.30434782608695654,0.3898305084745763,0.6666666666666666,0.3076923076923077,0.4295774647887324,0.6,0.25,0.47530864197530864,0.6,0.40476190476190477,0.1016949152542373,0.14285714285714285,0.07692307692307693,,21.608040201005025,0.6666666666666666,,,0.09016393442622951,0.0072992700729927005,0.09523809523809523,,0.09146341463414634,0.006097560975609756,,,0.02127659574468085,,,0.075,0.030303030303030304,0.14285714285714285,0.037037037037037035,,0.6,0.49295774647887325,0.4857142857142857,0.5666666666666667,0.35294117647058826,0.18309859154929578,0.3076923076923077,0.3333333333333333,0.25,0.15492957746478872,0.18181818181818182,0.18181818181818182,,0.5,0.8,0.4375,0.42857142857142855,0.6619718309859155,0.5106042857142857,0.50385,0.47629666666666665,0.10256410256410256,0.12121212121212122,0.15584415584415584,0.22077922077922077,6.406779661016949,0.2706552706552707,2.0,6.0,1.0,1.0,3.0,6.0,,,,2.0,5.0,12.0,,1.0,,3.0,15.0,,5.0,3.0,,,,,,,1.0,,,,,1.0,0.4166666666666667,,,0.45454545454545453,0.16901408450704225,,,0.2,0.08450704225352113,0.3333333333333333,0.3333333333333333,1.0,0.08450704225352113,0.5,0.5,1.0,0.1,,,,0.0625,0.125,,0.6,,27.558333333333334,,,1.0,,,,,,0.25,2.0,1.0,1.0,,True,,,
203126,1610612738,Kris Joseph,Kris Joseph,203126,BOS,850.0,14,,31,31,17.0,20,5,62,1.0,3.0,1.0,1.0,1.0,3.0,,,,3.0,1.0,6,2.0,4.0,28,1.0,2.0,,2.0,1.0,6.0,2.0,4.0,,2.0,,1.0,1.0,,1.0,,,1.0,,,2.0,1.0,,,,1.0,,1,1.0,2,,,,,2.0,1.0,,,1.0,,2.0,1.0,,2.0,,2.0,,,1.0,2.0,,1.0,,,,,,,,,4.0,17.0,,,,,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666,0.2857142857142857,0.5,0.2857142857142857,0.16666666666666666,0.3333333333333333,,,25.0,1.0,,,0.16666666666666666,,,0.5,0.125,0.09090909090909091,,,,0.5,,,0.3333333333333333,,,,,0.5,0.3333333333333333,0.5,,,,,,0.5,,,,0.5,1.0,0.5,0.3333333333333333,0.5,0.4656,0.4403,0.4656,0.14285714285714285,0.14285714285714285,0.5,1.0,11.433333333333332,0.5483870967741935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
