EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyArc3FGM,SecondChanceFtPoints,PtsUnassisted3s,SelfOReb,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SelfORebPct,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,StepOutOfBoundsTurnovers,Loose Ball Fouls,LongMidRangePctBlocked,FTOffRebounds,BlockingFouls,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,ThreePtShootingFoulsDrawn,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,HeaveAttempts,HeaveMakes,on,Fg3aBlocked,BlockedCorner3,FG3APctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips,OffensiveGoaltends
200757,1610612760,Thabo Sefolosha,Thabo Sefolosha,200757,OKC,15627.0,260,106,510,513,130.0,142,59.0,1023,14.0,19.0,1.0,2.0,3.0,1.0,6.0,1.0,6.0,10.0,15.0,2.0,2.0,3.0,7.0,20.0,1.0,3.0,2.0,16.0,31.0,17.0,35.0,11.0,94.0,467,1.0,3.0,1.0,5.0,5.0,1.0,6.0,2.0,5.0,3.0,11.0,16.0,16.0,51.0,2.0,20.0,7.0,2.0,10.0,2.0,12.0,1.0,1.0,5.0,1.0,4.0,26.0,1.0,5.0,8.0,23.0,2.0,33.0,6.0,39.0,15.0,8.0,7.0,2.0,2.0,1.0,4.0,1.0,1.0,6.0,2.0,7.0,16.0,1.0,10.0,1.0,12.0,6.0,4.0,1.0,1.0,1.0,2.0,1.0,5.0,4.0,11.0,130.0,2.0,0.5,0.5333333333333333,1.0,0.4857142857142857,0.2,0.4,0.4857142857142857,0.5161290322580645,0.3333333333333333,0.16666666666666666,0.6287878787878788,0.3125,0.36363636363636365,0.6527777777777778,0.3125,0.4230769230769231,0.5303030303030303,0.06451612903225806,0.05263157894736842,0.16666666666666666,13.471502590673575,0.3333333333333333,0.11764705882352941,0.11979166666666667,0.032467532467532464,0.11267605633802817,0.01694915254237288,0.11787072243346007,0.028169014084507043,0.05405405405405406,0.019230769230769232,0.03076923076923077,0.02,0.1076923076923077,0.09615384615384616,0.14666666666666667,0.08620689655172414,0.23076923076923078,0.8,0.2878787878787879,0.7368421052631579,0.7777777777777778,0.42857142857142855,0.09090909090909091,0.16666666666666666,0.2,1.0,0.09090909090909091,0.16666666666666666,0.16666666666666666,1.0,0.22727272727272727,0.6666666666666666,0.6666666666666666,1.0,0.30303030303030304,0.35,0.35,1.0,0.25,0.5,0.25,0.375,0.3333333333333333,1.0,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.18181818181818182,0.8181818181818182,0.35,0.5846151515151515,0.5509125,0.5195454545454545,0.08333333333333333,0.16216216216216217,0.05319148936170213,0.11702127659574468,6.274193548387098,24.091428571428565,0.2549019607843137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
201142,1610612760,Kevin Durant,Kevin Durant,201142,OKC,17677.0,295,94,556,557,84.0,105,74.0,1113,21.0,28.0,1.0,1.0,3.0,21.0,38.0,15.0,34.0,1.0,3.0,,,,8.0,21.0,3.0,4.0,3.0,57.0,100.0,9.0,24.0,61.0,202.0,530,5.0,8.0,3.0,4.0,28.0,8.0,17.0,2.0,3.0,17.0,39.0,32.0,82.0,18.0,,21.0,8.0,6.0,23.0,20.0,43.0,12.0,8.0,18.0,3.0,2.0,106.0,,3.0,19.0,35.0,4.0,58.0,3.0,61.0,12.0,11.0,1.0,17.0,5.0,15.0,14.0,2.0,,31.0,3.0,6.0,13.0,2.0,46.0,,65.0,27.0,9.0,,,6.0,1.0,2.0,9.0,4.0,39.0,84.0,,0.2807017543859649,0.2807017543859649,0.6666666666666666,0.375,0.75,0.6666666666666666,0.375,0.57,0.625,0.47058823529411764,0.5685483870967742,0.7916666666666666,0.55,0.6513157894736842,0.875,0.6724137931034483,0.1935483870967742,0.06,0.10714285714285714,0.07894736842105263,28.773584905660375,0.5483870967741935,0.26666666666666666,0.1674641148325359,0.017857142857142856,0.2375,,0.18685121107266436,0.012396694214876033,0.0196078431372549,0.018867924528301886,0.015625,,0.10810810810810811,0.12727272727272726,0.25,0.2537313432835821,0.15384615384615385,0.4444444444444444,0.22580645161290322,0.75,0.84,0.3333333333333333,0.3064516129032258,0.5526315789473685,0.6,0.19047619047619047,0.27419354838709675,0.4411764705882353,0.4411764705882353,0.3333333333333333,0.024193548387096774,0.3333333333333333,0.3333333333333333,1.0,0.1693548387096774,0.38095238095238093,0.38095238095238093,0.625,0.08333333333333333,1.0,,0.3333333333333333,0.75,1.0,0.15,,,0.15,0.41935483870967744,0.38095238095238093,0.4895092741935484,0.48480909090909086,0.4549825,0.18493150684931506,0.22131147540983606,0.13861386138613863,0.19306930693069307,9.821,25.016666666666666,0.1510791366906475,2.0,2.0,9.0,9.0,1.0,3.0,1.0,4.0,2.0,2.0,2.0,5.0,4.0,6.0,6.0,0.0196078431372549,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,,,True,,,,,,
201566,1610612760,Russell Westbrook,Russell Westbrook,201566,OKC,11495.0,192,107,371,369,98.0,115,51.0,740,23.0,40.0,1.0,3.0,12.0,11.0,29.0,15.0,37.0,1.0,1.0,,,,5.0,14.0,,,7.0,49.0,106.0,6.0,15.0,27.0,143.0,334,2.0,5.0,,,8.0,20.0,36.0,2.0,7.0,8.0,54.0,18.0,80.0,9.0,2.0,14.0,5.0,7.0,25.0,10.0,35.0,8.0,2.0,16.0,2.0,7.0,80.0,,9.0,8.0,16.0,3.0,27.0,9.0,36.0,7.0,2.0,5.0,12.0,3.0,8.0,8.0,4.0,,20.0,7.0,,12.0,1.0,27.0,1.0,32.0,17.0,1.0,,,,1.0,,1.0,,54.0,98.0,,0.1836734693877551,0.1875,0.5,0.4,,0.2857142857142857,0.4,0.46226415094339623,0.4,0.5555555555555556,0.4793388429752066,0.4,0.5348837209302325,0.5296296296296297,0.5,0.574468085106383,0.12396694214876033,0.0660377358490566,0.125,0.06896551724137931,36.556603773584904,0.6,0.1875,0.10526315789473684,0.075,0.1702127659574468,,0.12060301507537688,0.058823529411764705,0.09090909090909091,0.11627906976744186,0.022727272727272728,,0.11475409836065574,0.1388888888888889,0.07272727272727272,0.1388888888888889,0.2727272727272727,,0.3305785123966942,0.575,0.6571428571428571,0.21739130434782608,0.2396694214876033,0.3793103448275862,0.4074074074074074,0.18181818181818182,0.30578512396694213,0.40540540540540543,0.40540540540540543,0.13333333333333333,0.008264462809917356,1.0,1.0,1.0,0.11570247933884298,0.35714285714285715,0.35714285714285715,0.4,0.6,0.3333333333333333,,,,,0.27906976744186046,,,0.16279069767441862,0.45454545454545453,0.35714285714285715,0.49746570247933897,0.5038,0.48309883720930236,0.12686567164179105,0.14285714285714285,0.055944055944055944,0.3776223776223776,9.380188679245283,25.16,0.2641509433962264,7.0,2.0,4.0,9.0,3.0,1.0,3.0,2.0,,,1.0,4.0,,1.0,1.0,0.05084745762711865,0.5833333333333334,0.2857142857142857,,,,,,,,,,,,,,,,,,,True,,,,,,
201586,1610612760,Serge Ibaka,Serge Ibaka,201586,OKC,4501.0,75,30,141,142,22.0,32,21.0,283,9.0,10.0,1.0,1.0,1.0,3.0,10.0,4.0,9.0,,1.0,,,,,,,,,16.0,29.0,,1.0,1.0,33.0,133,1.0,4.0,,,3.0,1.0,4.0,,,1.0,3.0,22.0,10.0,,2.0,,,1.0,1.0,1.0,2.0,1.0,,1.0,,,5.0,2.0,4.0,1.0,9.0,1.0,11.0,6.0,17.0,2.0,1.0,1.0,4.0,,3.0,4.0,1.0,1.0,8.0,,1.0,4.0,1.0,3.0,,2.0,1.0,7.0,,,7.0,,,7.0,4.0,3.0,22.0,,0.6875,0.7333333333333333,,,,,,0.5517241379310345,0.25,0.25,0.5333333333333333,0.25,0.25,0.532258064516129,0.3,0.3,0.03333333333333333,0.034482758620689655,,,23.78048780487805,0.5,0.3333333333333333,0.14285714285714285,0.0784313725490196,0.047619047619047616,0.16666666666666666,0.11904761904761904,0.09523809523809523,0.09090909090909091,0.05263157894736842,0.09523809523809523,0.2222222222222222,0.16129032258064516,0.23076923076923078,0.05263157894736842,0.058823529411764705,,0.5714285714285714,0.3333333333333333,0.9,0.9,0.7777777777777778,0.3333333333333333,0.3,0.3,0.3333333333333333,0.3,0.4444444444444444,0.5,0.75,0.03333333333333333,,,,,,,,0.25,1.0,,,,,0.25,,,,0.36666666666666664,,0.494565,0.506,0.371475,0.03225806451612903,0.03333333333333333,0.09090909090909091,0.09090909090909091,8.568965517241379,22.8,0.15602836879432624,1.0,,1.0,,,,2.0,,,,,,,,,,1.0,,1.0,1.0,0.1111111111111111,,,,,,,,,,,,,,,,True,,,,,,
201934,1610612760,Hasheem Thabeet,Hasheem Thabeet,201934,OKC,46194.0,770,137,1485,1488,345.0,480,184.0,2973,59.0,89.0,22.0,37.0,14.0,4.0,13.0,1.0,4.0,,,,,,,,,,,64.0,106.0,,,32.0,160.0,1453,22.0,39.0,,,49.0,10.0,17.0,,,11.0,31.0,84.0,44.0,,38.0,,,14.0,8.0,3.0,11.0,3.0,,3.0,2.0,3.0,25.0,20.0,46.0,34.0,78.0,14.0,126.0,69.0,195.0,30.0,27.0,3.0,17.0,1.0,8.0,24.0,9.0,2.0,41.0,8.0,63.0,148.0,10.0,63.0,18.0,53.0,24.0,60.0,,,37.0,2.0,21.0,60.0,33.0,31.0,345.0,16.0,0.65625,0.9333333333333333,,,,,,0.6037735849056604,0.5641025641025641,0.5882352941176471,0.6037735849056604,0.5641025641025641,0.5882352941176471,0.6153846153846154,0.5697674418604651,0.62,,0.1320754716981132,0.1348314606741573,0.15384615384615385,10.065127294256957,0.4146341463414634,0.2692307692307692,0.14661654135338345,0.10065645514223195,0.16748768472906403,0.11049723756906077,0.1523809523809524,0.10344827586206896,0.13333333333333333,0.0896551724137931,0.0847457627118644,0.11486486486486487,0.10119047619047619,0.16560509554140126,0.16908212560386474,0.16049382716049382,0.1951219512195122,0.55,0.839622641509434,0.6629213483146067,0.7662337662337663,0.6440677966101694,0.12264150943396226,0.3076923076923077,0.36363636363636365,0.75,0.03773584905660377,0.25,0.25,1.0,,,,,,,,,0.9487179487179487,0.5945945945945946,,,,,0.8235294117647058,,,,0.839622641509434,,0.5909037735849056,0.5786862068965517,0.5731411764705882,0.1935483870967742,0.1935483870967742,0.30625,0.19375,2.8905660377358493,,0.23232323232323232,8.0,,5.0,,3.0,4.0,7.0,1.0,1.0,5.0,,6.0,,6.0,3.0,0.1111111111111111,0.5714285714285714,,1.0,16.0,,3.0,4.0,6.0,3.0,1.0,0.07894736842105263,0.09090909090909091,0.045454545454545456,,,,,,,,True,,,,,,
2555,1610612760,Nick Collison,Nick Collison,2555,OKC,28287.0,471,119,906,913,208.0,204,116.0,1819,38.0,47.0,12.0,17.0,13.0,9.0,17.0,15.0,35.0,,1.0,,,1.0,,,,,,62.0,99.0,,1.0,17.0,141.0,879,14.0,21.0,,,36.0,14.0,20.0,,1.0,6.0,34.0,94.0,30.0,,20.0,,,8.0,33.0,22.0,55.0,18.0,4.0,23.0,5.0,5.0,132.0,14.0,22.0,13.0,42.0,5.0,60.0,38.0,98.0,20.0,13.0,7.0,13.0,4.0,5.0,13.0,8.0,4.0,26.0,4.0,21.0,39.0,2.0,33.0,6.0,23.0,12.0,6.0,,,4.0,,2.0,6.0,5.0,34.0,208.0,2.0,0.7580645161290323,0.9038461538461539,,,,,,0.6262626262626263,0.6666666666666666,0.7,0.62,0.6666666666666666,0.6666666666666666,0.6351351351351351,0.72,0.68,0.01,0.08080808080808081,0.0851063829787234,0.17647058823529413,13.114754098360656,0.5,0.16129032258064516,0.13166144200626959,0.08058608058608059,0.11206896551724138,0.11864406779661017,0.12643678160919541,0.09207161125319693,0.10588235294117647,0.075,0.06481481481481481,0.10869565217391304,0.14942528735632185,0.16822429906542055,0.088,0.11458333333333333,0.1,0.8333333333333334,0.47,0.8085106382978723,0.8837209302325582,0.6842105263157895,0.17,0.5294117647058824,0.6428571428571429,0.6666666666666666,0.35,0.42857142857142855,0.4411764705882353,1.0,0.01,,,,,,,,0.8095238095238095,0.7058823529411765,,,,,0.6190476190476191,0.047619047619047616,,,0.48,,0.49857850000000004,0.571775,0.5456642857142856,0.10909090909090909,0.11009174311926606,0.2553191489361702,0.24113475177304963,8.613131313131314,23.7,0.22958057395143489,11.0,,8.0,,2.0,1.0,1.0,1.0,7.0,2.0,,2.0,,1.0,,0.07142857142857142,0.8461538461538461,,1.0,2.0,0.02857142857142857,2.0,4.0,,,1.0,0.09090909090909091,0.15384615384615385,0.16666666666666666,,,,,,,,True,,,,,,
2755,1610612760,Kevin Martin,Kevin Martin,2755,OKC,33394.0,557,89,1070,1074,256.0,287,133.0,2144,27.0,51.0,,3.0,11.0,22.0,49.0,21.0,64.0,12.0,29.0,5.0,1.0,1.0,41.0,103.0,1.0,5.0,14.0,70.0,164.0,53.0,132.0,104.0,403.0,1069,4.0,11.0,2.0,10.0,21.0,21.0,39.0,8.0,15.0,30.0,96.0,72.0,68.0,144.0,,103.0,41.0,15.0,23.0,5.0,28.0,2.0,3.0,14.0,3.0,6.0,61.0,2.0,4.0,12.0,22.0,4.0,38.0,6.0,44.0,14.0,14.0,,16.0,6.0,8.0,24.0,8.0,5.0,40.0,10.0,20.0,34.0,2.0,78.0,,117.0,50.0,3.0,1.0,1.0,,1.0,2.0,4.0,3.0,96.0,256.0,1.0,0.5142857142857142,0.5142857142857142,0.9056603773584906,0.4015151515151515,0.2,0.5333333333333333,0.4015151515151515,0.4268292682926829,0.36363636363636365,0.5384615384615384,0.5050675675675675,0.3333333333333333,0.6111111111111112,0.5747126436781609,0.42,0.6785714285714286,0.44594594594594594,0.09146341463414634,0.1568627450980392,0.12244897959183673,31.803278688524593,0.4,0.10526315789473684,0.058355437665782495,0.012578616352201259,0.0851063829787234,0.013513513513513514,0.06563706563706563,0.012875536480686695,0.020833333333333332,,0.01694915254237288,0.01694915254237288,0.02564102564102564,0.03418803418803419,0.1048951048951049,0.09649122807017543,0.037037037037037035,0.75,0.17229729729729729,0.5294117647058824,0.627906976744186,0.8148148148148148,0.16554054054054054,0.4489795918367347,0.5116279069767442,0.22727272727272727,0.21621621621621623,0.328125,0.3333333333333333,0.42857142857142855,0.09797297297297297,0.41379310344827586,0.41379310344827586,1.0,0.34797297297297297,0.39805825242718446,0.39805825242718446,0.8780487804878049,0.14285714285714285,,0.23809523809523808,0.23809523809523808,0.2,1.0,0.2037037037037037,0.018518518518518517,1.0,0.25925925925925924,0.6182432432432432,0.39805825242718446,0.5185991554054054,0.47814666666666655,0.49204166666666665,0.15,0.24154589371980675,0.052109181141439205,0.23821339950372208,10.06890243902439,24.65606060606061,0.23925233644859814,7.0,7.0,7.0,15.0,1.0,4.0,5.0,1.0,2.0,2.0,1.0,7.0,6.0,8.0,7.0,0.006369426751592357,0.6363636363636364,0.5,6.0,,0.015625,,1.0,,,,,,,1.0,1.0,0.2,1.0,0.007518796992481203,,,True,,,,,,
202704,1610612760,Reggie Jackson,Reggie Jackson,202704,OKC,23551.0,393,26,758,759,163.0,286,89.0,1517,29.0,39.0,3.0,5.0,4.0,16.0,31.0,8.0,27.0,4.0,6.0,1.0,1.0,2.0,6.0,27.0,,1.0,4.0,53.0,97.0,10.0,33.0,22.0,158.0,730,6.0,14.0,1.0,2.0,15.0,11.0,20.0,3.0,6.0,8.0,39.0,24.0,82.0,27.0,,25.0,6.0,3.0,40.0,17.0,57.0,9.0,8.0,20.0,7.0,13.0,131.0,3.0,4.0,23.0,46.0,4.0,73.0,7.0,80.0,11.0,9.0,2.0,19.0,6.0,13.0,8.0,6.0,1.0,27.0,2.0,16.0,30.0,1.0,32.0,,25.0,9.0,3.0,,,3.0,,,3.0,,39.0,163.0,4.0,0.22641509433962265,0.22641509433962265,0.9,0.30303030303030304,0.5,0.5,0.3225806451612903,0.5463917525773195,0.42857142857142855,0.55,0.5230769230769231,0.46875,0.5961538461538461,0.5567375886524822,0.46875,0.65,0.25384615384615383,0.030927835051546393,0.05128205128205128,0.03225806451612903,19.64912280701754,0.7037037037037037,0.16,0.17490494296577946,0.016877637130801686,0.22115384615384615,0.030927835051546393,0.1880108991825613,0.020958083832335328,0.02666666666666667,0.028985507246376812,,0.022988505747126436,0.11428571428571428,0.16666666666666666,0.22018348623853212,0.24390243902439024,0.13636363636363635,,0.3,0.7435897435897436,0.7837837837837838,0.27586206896551724,0.23846153846153847,0.5161290322580645,0.5333333333333333,0.25,0.2076923076923077,0.2962962962962963,0.2962962962962963,,0.046153846153846156,0.6666666666666666,0.6666666666666666,1.0,0.2076923076923077,0.2222222222222222,0.2222222222222222,0.8333333333333334,0.3125,0.6,0.0625,0.0625,,,0.15384615384615385,0.07692307692307693,0.5,0.15384615384615385,0.5538461538461539,0.24,0.506231640625,0.46035769230769225,0.45301346153846145,0.06569343065693431,0.08653846153846154,0.0949367088607595,0.2468354430379747,8.303092783505154,26.766666666666673,0.21503957783641162,3.0,2.0,,3.0,,,1.0,,1.0,1.0,,2.0,1.0,4.0,4.0,,0.75,0.5,,,,,,,,,,0.1,0.3333333333333333,1.0,,1.0,1.0,,2.0,,True,,,,,,
203103,1610612760,Perry Jones III,Perry Jones III,203103,OKC,10691.0,178,-1,350,345,90.0,177,43.0,695,15.0,23.0,2.0,4.0,8.0,4.0,15.0,11.0,30.0,,,,,,,1.0,,,,30.0,68.0,,1.0,5.0,65.0,353,2.0,5.0,,,5.0,7.0,20.0,,,3.0,17.0,46.0,14.0,,4.0,1.0,,3.0,6.0,3.0,9.0,2.0,1.0,2.0,2.0,2.0,21.0,1.0,6.0,9.0,17.0,6.0,32.0,7.0,39.0,4.0,3.0,1.0,5.0,1.0,4.0,5.0,1.0,2.0,10.0,1.0,4.0,13.0,1.0,7.0,1.0,8.0,3.0,5.0,,,3.0,,2.0,5.0,3.0,17.0,90.0,2.0,0.7666666666666667,0.8214285714285714,,,,,,0.4411764705882353,0.4,0.35,0.43478260869565216,0.4,0.35,0.4452054794520548,0.4166666666666667,0.38636363636363635,0.014492753623188406,0.04411764705882353,0.08695652173913043,0.06666666666666667,20.95959595959596,0.5,0.3157894736842105,0.14166666666666666,0.05454545454545454,0.1836734693877551,0.025,0.15384615384615385,0.04666666666666667,0.06451612903225806,0.05555555555555555,0.046511627906976744,0.027777777777777776,0.05,0.14705882352941177,0.21739130434782608,0.2,0.14285714285714285,0.6,0.3333333333333333,0.6521739130434783,0.7142857142857143,0.8,0.21739130434782608,0.26666666666666666,0.2857142857142857,0.25,0.43478260869565216,0.36666666666666664,0.36666666666666664,0.9090909090909091,,,,,0.014492753623188406,,,,0.8,0.5,,,,,0.4,,,,0.34782608695652173,,0.4746115942028984,0.58962,0.49822,0.041666666666666664,0.04225352112676056,0.07692307692307693,0.26153846153846155,10.09264705882353,25.1,0.2571428571428571,5.0,,1.0,,1.0,,,1.0,,,,,,1.0,1.0,0.027777777777777776,0.625,,,1.0,,,2.0,,,,,,,,,,,,,,True,,,,,,
202732,1610612760,DeAndre Liggins,DeAndre Liggins,202732,OKC,8492.0,142,-15,287,280,99.0,148,26.0,567,5.0,12.0,1.0,2.0,6.0,3.0,6.0,,1.0,1.0,3.0,,,1.0,3.0,8.0,,1.0,2.0,8.0,19.0,4.0,11.0,5.0,33.0,288,1.0,3.0,,1.0,4.0,3.0,7.0,1.0,3.0,2.0,11.0,12.0,4.0,12.0,2.0,8.0,3.0,6.0,7.0,1.0,8.0,1.0,,7.0,,,17.0,2.0,4.0,4.0,11.0,,15.0,7.0,22.0,7.0,4.0,3.0,2.0,,1.0,6.0,1.0,2.0,8.0,5.0,8.0,15.0,2.0,10.0,1.0,11.0,4.0,3.0,,,,2.0,1.0,3.0,2.0,11.0,99.0,4.0,0.75,0.8571428571428571,1.0,0.36363636363636365,,0.3333333333333333,0.36363636363636365,0.42105263157894735,0.3333333333333333,0.42857142857142855,0.4666666666666667,0.25,0.45,0.4714285714285714,0.4,0.4230769230769231,0.36666666666666664,0.3157894736842105,0.4166666666666667,0.16666666666666666,13.694267515923567,0.25,,0.10784313725490197,0.04878048780487805,0.10526315789473684,0.07142857142857142,0.10714285714285714,0.05454545454545454,,0.06451612903225806,0.06666666666666667,0.08,0.18518518518518517,0.037037037037037035,0.10416666666666667,0.06896551724137931,0.2222222222222222,0.6666666666666666,0.4,0.4166666666666667,0.7142857142857143,0.6,0.2,0.5,0.6,1.0,0.03333333333333333,,,,0.1,0.3333333333333333,0.3333333333333333,1.0,0.26666666666666666,0.375,0.375,1.0,0.5,0.5,,0.25,,,0.6,0.1,,0.2,0.7666666666666667,0.375,0.5539448275862069,0.5384,0.57695,0.12121212121212122,0.18181818181818182,0.12121212121212122,0.3333333333333333,3.7789473684210524,25.3,0.34494773519163763,3.0,1.0,2.0,,,,1.0,,,1.0,,1.0,,2.0,2.0,,0.5,0.5,1.0,1.0,,1.0,,,1.0,,0.07142857142857142,,,,,,,,,,True,,,,,,
