EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,OffThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,FoulsDrawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,BlocksRecoveredPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,PtsUnassisted2s,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,TwoPtShootingFoulsDrawn,LiveBallTurnoverPct,DefThreePtReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimFrequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyAtRimFGM,Arc3FGM,PenaltyArc3FGM,SecondChanceFtPoints,PenaltyFG2M,NonHeaveArc3FGM,OffTwoPtRebounds,FTOffRebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,BlockedAtRim,NonShootingPenaltyNonTakeFouls,PenaltyFg2Pct,OffFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Corner3Assists,DefArc3ReboundPct,FTDefRebounds,SecondChanceTurnovers,DefFTReboundPct,LongMidRangeFGA,LongMidRangeFrequency,LongMidRangeFGM,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,2pt And 1 Free Throw Trips,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsPutbacks,Fg2aBlocked,FG2APctBlocked,AtRimPctBlocked,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,HeaveAttempts,LongMidRangeAssists,SelfOReb,LostBallSteals,LostBallOutOfBoundsTurnovers,Travels,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,SecondChanceFg3Pct,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,SelfORebPct,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,Charge Fouls Drawn,DefensiveGoaltends,3SecondViolations,SecondChanceArc3FGM,BlockingFouls,Clear Path Fouls,BlockingFoulsDrawn,Technical Free Throw Trips,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,BlockedLongMidRange,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Corner3PctBlocked,OffensiveGoaltends
1740,1610612748,Rashard Lewis,Rashard Lewis,1740,MIA,290.0,5,-2.0,9,9,6,9,2.0,18,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,7.0,11,1.0,2.0,2.0,1.0,1.0,2.0,2.0,5.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,5.0,6,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.625,0.5,0.5,0.7,0.5,0.625,0.5,45.45454545454545,0.3333333333333333,0.5,0.25,0.4,0.3333333333333333,1.0,0.5,0.5,0.5,0.5,1.0,0.25,1.0,1.0,1.0,0.25,0.3333333333333333,1.0,0.3333333333333333,0.5,0.40235,0.41606666666666664,0.2857142857142857,0.7142857142857143,8.0,24.299999999999997,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202363,1610612748,Jarvis Varnado,Jarvis Varnado,202363,MIA,172.0,3,-4.0,5,5,2,5,1.0,10,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202708,1610612748,Norris Cole,Norris Cole,202708,MIA,1529.0,25,2.0,52,50,28,31,6.0,102,,1.0,,,,,,,2.0,4.0,,,4.0,8.0,45,,,,2.0,,,4.0,4.0,2.0,,,,2.0,3.0,,3.0,2.0,4.0,1.0,4.0,28,,0.5,0.5,,,,,0.5,,0.5,,,0.6666666666666666,,0.5,,17.24137931034483,0.07407407407407407,,0.08823529411764706,,,,,0.25,,,,,,,,,,,,0.75,0.49069999999999997,0.39715,,0.5,3.9,,0.5384615384615384,,,,,,2.0,3.0,1.0,2.0,3.0,1.0,4.0,1.0,1.0,2.0,9.0,1.0,4.0,3.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,0.14285714285714285,0.25,0.3333333333333333,0.75,0.6666666666666666,0.6666666666666666,0.5,0.5,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202725,1610612748,Josh Harrellson,Josh Harrellson,202725,MIA,1840.0,31,-1.0,63,60,32,38,6.0,123,,1.0,,1.0,,,4.0,2.0,3.0,4.0,1.0,5.0,1.0,10.0,58,,,1.0,3.0,1.0,2.0,1.0,10.0,6.0,3.0,4.0,1.0,4.0,4.0,3.0,7.0,1.0,2.0,,10.0,32,,1.0,1.0,1.0,0.2,0.5,0.2,0.75,,0.5,,0.9,0.5,0.5,0.8333333333333334,0.5555555555555556,18.84057971014493,0.13793103448275862,0.09090909090909091,0.10526315789473684,0.08333333333333333,0.125,,0.25,0.1111111111111111,,,,0.1111111111111111,,,,0.4444444444444444,,,0.4,0.8888888888888888,0.58845,0.68197,0.1,1.0,2.4,25.54,0.5079365079365079,1.0,,1.0,1.0,1.0,3.0,3.0,3.0,,,,,,,,,,2.0,1.0,1.0,3.0,2.0,2.0,4.0,1.0,0.6666666666666666,,,,0.3333333333333333,1.0,1.0,1.0,0.6,0.1,0.2,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.07692307692307693,0.3333333333333333,0.1111111111111111,0.25,0.25,1.0,1.0,0.5,0.25,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2592,1610612748,James Jones,James Jones,2592,MIA,916.0,15,15.0,30,28,19,28,5.0,58,,,1.0,2.0,,,3.0,2.0,,,1.0,5.0,,3.0,17,,,,,,2.0,,,,3.0,3.0,,,,,,,,,,19,,,,1.0,0.2,,0.2,,,0.3,,,0.3,,,1.0,14.285714285714286,,,,,,,,,,,,0.4,0.5,0.5,1.0,0.6,,,1.0,1.0,0.48669,0.40515,,,,26.22,0.6333333333333333,,,,,,,,,,1.0,,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2034,1610612748,Mike Miller,Mike Miller,2034,MIA,819.0,14,8.0,28,26,14,18,3.0,54,,,,,,,1.0,,,,1.0,1.0,,3.0,18,,,,,,,,,,3.0,1.0,,5.0,6.0,,6.0,,,,,14,,,,1.0,1.0,,1.0,,,1.5,,,1.5,,,1.0,6.451612903225807,0.3125,,0.3157894736842105,,,,0.42857142857142855,,,,,,,,,1.0,,,,1.0,0.48345,,,,,24.8,0.5,,,,,,,,,,,3.0,3.0,1.0,,,9.0,1.0,,,,1.0,1.0,1.0,1.0,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,1.0,,,,1.0,,,,,1.0,1.0,,,,,,,0.16666666666666666,1.0,1.0,1.0,,,1.0,2.0,0.5,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201202,1610612748,Joel Anthony,Joel Anthony,201202,MIA,645.0,11,15.0,21,20,13,20,3.0,41,1.0,2.0,,,,,,,1.0,2.0,,,,2.0,8,,,,1.0,,,,,2.0,,,,2.0,3.0,,3.0,1.0,,,,13,,1.0,1.0,,,,,0.5,,0.5,,,0.5,,,,12.5,0.1111111111111111,,0.1111111111111111,,,,0.2,1.0,0.5,0.5,1.0,,,,,,,,,,0.35215,0.3423,,,9.95,,0.6190476190476191,3.0,1.0,3.0,2.0,0.6666666666666666,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,0.125,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202227,1610612748,Terrel Harris,Terrel Harris,202227,MIA,193.0,3,2.0,6,6,5,6,1.0,12,,,,,,,,,,,,,3.0,3.0,4,,,,,,,1.0,1.0,,,,,2.0,2.0,,2.0,2.0,4.0,,1.0,5,,,,,,,,,,,,,0.75,,0.5,,42.857142857142854,0.4,,0.4,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,0.8333333333333334,,,,,,,,,,1.0,,1.0,,1.0,,2.0,,1.0,,1.0,1.0,1.0,,,2.0,1.0,,0.5,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
951,1610612748,Ray Allen,Ray Allen,951,MIA,616.0,10,-13.0,22,22,9,3,1.0,44,1.0,1.0,,,,,,,1.0,3.0,,,,2.0,28,,,,1.0,,,,,2.0,,,,1.0,4.0,,4.0,,,,,9,,1.0,1.0,,,,,0.3333333333333333,,0.3333333333333333,,,0.3333333333333333,,,,17.391304347826086,0.16666666666666666,,0.3333333333333333,,,,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,0.40976666666666667,0.432,,,12.1,,0.4090909090909091,,,,,,,,,,1.0,,1.0,,1.0,,2.0,3.0,1.0,1.0,,1.0,,2.0,3.0,,1.0,0.5,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,2.0,0.6666666666666666,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201596,1610612748,Mario Chalmers,Mario Chalmers,201596,MIA,311.0,5,-3.0,11,10,4,7,,21,,,,1.0,,,,,,,,1.0,1.0,1.0,13,,,,,,,1.0,1.0,,,,,,,,,1.0,2.0,1.0,1.0,4,1.0,,,,,,,,,,,,0.25,,0.5,1.0,18.181818181818183,,,,,,,,,,,,1.0,,,,,,,,1.0,0.5988,,,1.0,,24.7,0.36363636363636365,,,,,,,,,,1.0,,1.0,,1.0,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
