EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Clear Path Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceArc3FGM,SecondChanceArc3FGA,ShortMidRangeAssists,BlockingFouls,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,FTOffRebounds,OffFTReboundPct,OffCorner3ReboundPct,PtsPutbacks,Loose Ball Fouls,Technical Free Throw Trips,LongMidRangePctBlocked,Arc3PctBlocked,3SecondViolations,BlockedLongMidRange,Defensive 3 Seconds Violations,on,HeaveMakes
101110,1610612764,Martell Webster,Martell Webster,101110,WAS,33586.0,560,-137.0,1086,1076,257.0,230,103.0,2162,19.0,35.0,2.0,5.0,4.0,5.0,2.0,7.0,6.0,18.0,13.0,30.0,2.0,2.0,2.0,7.0,11.0,32.0,2.0,11.0,27.0,60.0,24.0,62.0,44.0,170.0,1126,3.0,7.0,2.0,2.0,4.0,16.0,4.0,12.0,4.0,18.0,9.0,29.0,34.0,20.0,69.0,3.0,2.0,30.0,11.0,10.0,1.0,21.0,16.0,37.0,8.0,8.0,8.0,13.0,90.0,1.0,10.0,18.0,46.0,8.0,72.0,11.0,83.0,2.0,10.0,3.0,7.0,10.0,3.0,5.0,20.0,3.0,5.0,3.0,2.0,30.0,1.0,8.0,21.0,42.0,2.0,1.0,1.0,45.0,1.0,4.0,2.0,2.0,52.0,2.0,3.0,21.0,4.0,3.0,6.0,2.0,1.0,4.0,1.0,2.0,8.0,6.0,1.0,2.0,29.0,252.0,1.0,2.0,0.6296296296296297,0.6296296296296297,0.9583333333333334,0.3870967741935484,1.0,0.2222222222222222,0.4,0.45,0.4285714285714285,0.3333333333333333,0.5163934426229508,0.6666666666666666,0.3333333333333333,0.5862068965517241,0.7272727272727273,0.4027777777777778,0.5081967213114754,0.0161290322580645,0.1666666666666666,0.2,0.4285714285714285,0.0333333333333333,14.450867052023122,0.3333333333333333,0.1739130434782608,0.1318051575931232,0.0257731958762886,0.1161290322580645,0.006578947368421,0.1269841269841269,0.0203703703703703,0.0412371134020618,0.023076923076923,0.0186335403726708,0.009009009009009,0.0439560439560439,0.1047619047619047,0.2026143790849673,0.1238095238095238,0.1,0.0344827586206896,0.75,0.2868852459016393,0.5428571428571428,0.6785714285714286,0.631578947368421,0.0573770491803278,0.2857142857142857,0.5,1.0,0.1475409836065573,0.3333333333333333,0.3333333333333333,0.5,0.2459016393442623,0.4333333333333333,0.4482758620689655,0.9230769230769232,0.2622950819672131,0.34375,0.34375,1.0,0.5555555555555556,0.4,1.0,0.2222222222222222,1.0,1.0,0.1666666666666666,0.8,0.2333333333333333,0.2857142857142857,0.3666666666666666,0.1818181818181818,0.7950819672131147,0.3666666666666666,0.5493325,0.54979375,0.4985571428571428,0.176056338028169,0.2658227848101265,0.0634920634920634,0.0941176470588235,0.1705882352941176,7.161666666666667,25.62903225806452,0.2366482504604051,,,,,,,,,,,,,,,,,,,True,
201858,1610612764,Cartier Martin,Cartier Martin,201858,WAS,16808.0,280,60.0,526,536,113.0,139,59.0,1062,4.0,9.0,1.0,3.0,,,5.0,8.0,9.0,26.0,5.0,14.0,1.0,2.0,1.0,4.0,15.0,37.0,2.0,5.0,18.0,43.0,20.0,51.0,8.0,104.0,502,2.0,5.0,4.0,6.0,,16.0,1.0,7.0,3.0,9.0,,11.0,20.0,16.0,60.0,,,37.0,15.0,2.0,,3.0,1.0,4.0,,1.0,1.0,1.0,9.0,1.0,1.0,15.0,19.0,5.0,39.0,2.0,41.0,,8.0,3.0,5.0,3.0,1.0,2.0,5.0,,1.0,2.0,1.0,8.0,,,14.0,24.0,,1.0,1.0,21.0,3.0,1.0,3.0,,10.0,2.0,,6.0,,,3.0,,,2.0,,1.0,3.0,2.0,,,11.0,113.0,1.0,,0.5555555555555556,0.5555555555555556,1.0,0.392156862745098,0.6666666666666666,0.3333333333333333,0.392156862745098,0.4186046511627907,0.4,0.1428571428571428,0.5106382978723404,0.7272727272727273,0.34375,0.5306122448979592,0.7272727272727273,0.34375,0.5425531914893617,,0.0465116279069767,0.1111111111111111,0.125,,17.696160267111853,0.375,0.1923076923076923,0.0989583333333333,0.0052356020942408,0.1612903225806451,0.0138888888888888,0.119298245614035,0.0076045627376425,,0.0161290322580645,,0.0172413793103448,0.108695652173913,0.0428571428571428,0.1447368421052631,0.1558441558441558,0.1875,,0.6666666666666666,0.0957446808510638,0.4444444444444444,0.5,0.5,0.0851063829787234,0.625,0.7142857142857143,0.4,0.2765957446808511,0.3461538461538461,0.3461538461538461,0.6666666666666666,0.1489361702127659,0.3571428571428571,0.3571428571428571,1.0,0.3936170212765957,0.4054054054054054,0.4054054054054054,1.0,0.2727272727272727,0.3333333333333333,,0.1818181818181818,0.5,1.0,,,0.25,0.25,0.3125,0.4,0.6382978723404256,0.4054054054054054,0.4980903225806453,0.5192111111111111,0.4311999999999999,0.0612244897959183,0.1276595744680851,,0.1538461538461538,0.1057692307692307,13.160465116279072,25.413725490196075,0.214828897338403,3.0,4.0,1.0,1.0,0.3636363636363636,0.75,1.0,,,,,,,,,,,,True,
202066,1610612764,Garrett Temple,Garrett Temple,202066,WAS,5996.0,100,,194,192,64.0,72,23.0,386,3.0,4.0,1.0,1.0,1.0,2.0,,1.0,2.0,5.0,1.0,3.0,,,,1.0,2.0,8.0,,3.0,5.0,10.0,3.0,11.0,1.0,20.0,190,1.0,3.0,1.0,3.0,,5.0,1.0,4.0,,4.0,,2.0,6.0,4.0,6.0,3.0,,8.0,2.0,1.0,,14.0,5.0,19.0,4.0,1.0,4.0,7.0,43.0,1.0,3.0,3.0,6.0,1.0,10.0,5.0,15.0,,2.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,,3.0,,1.0,5.0,10.0,,,,8.0,,1.0,3.0,,2.0,,,1.0,,,,,,,,,,,,,2.0,62.0,1.0,,0.6,0.6,0.6666666666666666,0.2727272727272727,0.3333333333333333,,0.2727272727272727,0.5,0.3333333333333333,0.25,0.4523809523809524,0.4166666666666667,0.125,0.4545454545454545,0.4166666666666667,0.125,0.5238095238095238,,0.1,,1.0,,11.363636363636363,0.3333333333333333,0.125,0.1111111111111111,0.0454545454545454,0.0909090909090909,0.0416666666666666,0.1034482758620689,0.0444444444444444,0.0833333333333333,0.037037037037037,0.037037037037037,,0.1764705882352941,0.0588235294117647,0.1,0.1111111111111111,,,,0.1904761904761904,0.75,0.75,0.6666666666666666,0.0476190476190476,,,,0.238095238095238,0.4,0.4,0.5,0.1428571428571428,0.3333333333333333,0.3333333333333333,1.0,0.3809523809523809,0.25,0.25,0.5,0.1666666666666666,1.0,,,,,0.25,0.5,0.125,,0.375,,0.7142857142857143,0.25,0.5174738095238095,0.4869099999999999,0.49845625,0.0454545454545454,0.0909090909090909,,0.25,0.1,9.71,25.0,0.3298969072164948,1.0,3.0,3.0,,0.5,0.3333333333333333,1.0,1.0,0.1428571428571428,0.1666666666666666,,,,,,,,,True,
202348,1610612764,Jordan Crawford,Jordan Crawford,202348,WAS,67610.0,1127,-174.0,2171,2171,494.0,514,232.0,4342,38.0,74.0,5.0,13.0,10.0,19.0,50.0,113.0,64.0,150.0,10.0,23.0,,1.0,3.0,6.0,49.0,148.0,13.0,37.0,152.0,337.0,59.0,171.0,87.0,568.0,2203,13.0,34.0,8.0,18.0,6.0,56.0,37.0,76.0,16.0,43.0,36.0,158.0,66.0,238.0,132.0,45.0,6.0,142.0,49.0,19.0,1.0,135.0,22.0,157.0,14.0,8.0,59.0,43.0,336.0,6.0,22.0,32.0,68.0,4.0,104.0,31.0,135.0,9.0,27.0,17.0,10.0,54.0,15.0,37.0,43.0,6.0,17.0,2.0,8.0,97.0,12.0,19.0,25.0,61.0,5.0,,6.0,91.0,,,6.0,3.0,106.0,12.0,,42.0,,14.0,5.0,,,3.0,,2.0,5.0,3.0,,,154.0,488.0,5.0,12.0,0.2171052631578947,0.2185430463576159,0.7457627118644068,0.3450292397660818,0.4444444444444444,0.3720930232558139,0.3575757575757576,0.4510385756676557,0.3823529411764705,0.4868421052631579,0.4734251968503937,0.4807692307692308,0.5126050420168067,0.509963768115942,0.509090909090909,0.5683453237410072,0.3366141732283464,0.0058479532163742,0.0563798219584569,0.081081081081081,0.0884955752212389,,26.4166326946596,0.5567010309278351,0.0493827160493827,0.0898282694848084,0.0277078085642317,0.1063122923588039,0.0206896551724137,0.0945179584120983,0.025830258302583,0.0376344086021505,0.0255474452554744,0.0239520958083832,0.0276497695852534,0.0672645739910313,0.0689655172413793,0.1225165562913907,0.0954545454545454,0.1358024691358024,0.0346153846153846,0.6,0.1456692913385826,0.5135135135135135,0.5588235294117647,0.2105263157894736,0.2224409448818897,0.4424778761061947,0.4854368932038835,0.18,0.2952755905511811,0.4266666666666667,0.4353741496598639,0.25,0.0452755905511811,0.4347826086956521,0.4347826086956521,0.9,0.2913385826771653,0.3310810810810811,0.3333333333333333,0.7142857142857143,0.25,0.3846153846153846,0.2,0.0192307692307692,,,0.1596638655462184,0.5263157894736842,0.0504201680672268,0.5,0.3109243697478991,0.3513513513513513,0.4822834645669291,0.3450704225352112,0.4706889221556884,0.4793,0.4394154867256635,0.0780669144981412,0.1144414168937329,,0.0985915492957746,0.278169014084507,11.43293768545994,26.52865497076024,0.2275449101796407,8.0,17.0,33.0,1.0,0.3269230769230769,0.4705882352941176,0.875,3.0,0.0508474576271186,,2.0,2.0,6.0,0.02,0.0067567567567567,,,,True,
2403,1610612764,Nene,Nene,2403,WAS,20468.0,341,40.0,667,664,200.0,203,72.0,1331,34.0,55.0,5.0,7.0,5.0,12.0,9.0,35.0,11.0,32.0,,,,,,,,,,,54.0,122.0,,,65.0,173.0,633,5.0,11.0,,,12.0,22.0,8.0,24.0,,,16.0,32.0,54.0,54.0,,,,,,8.0,,17.0,19.0,36.0,12.0,7.0,7.0,5.0,91.0,11.0,13.0,20.0,38.0,6.0,64.0,27.0,91.0,5.0,13.0,5.0,8.0,15.0,6.0,6.0,15.0,,9.0,,2.0,30.0,6.0,10.0,17.0,38.0,1.0,,4.0,70.0,2.0,3.0,2.0,2.0,86.0,6.0,,38.0,,8.0,4.0,,,2.0,,2.0,4.0,3.0,,1.0,29.0,194.0,4.0,5.0,0.5,0.5294117647058824,,,,,,0.4426229508196721,0.4545454545454545,0.3333333333333333,0.4426229508196721,0.4545454545454545,0.3333333333333333,0.5339506172839507,0.5238095238095238,0.4210526315789473,,,0.0655737704918032,0.0727272727272727,0.1142857142857142,,25.84118438761777,0.5,0.2222222222222222,0.1666666666666666,0.0560344827586206,0.2,0.141025641025641,0.1768292682926829,0.0774193548387096,0.0666666666666666,0.0588235294117647,0.0459770114942528,0.1481481481481481,0.2112676056338028,0.2285714285714285,0.0804597701149425,0.2077922077922078,0.1739130434782608,0.0833333333333333,0.75,0.4508196721311475,0.6181818181818182,0.6666666666666666,0.4117647058823529,0.2868852459016393,0.2571428571428571,0.2903225806451613,0.5555555555555556,0.2622950819672131,0.34375,0.34375,0.7272727272727273,,,,,,,,,0.6363636363636364,0.7142857142857143,0.2,,,,0.5,0.4166666666666667,,,,,0.4508196721311475,,0.4818901639344261,0.4550999999999999,0.4903583333333334,0.2467532467532467,0.2467532467532467,,0.1271676300578034,0.1849710982658959,7.181147540983608,,0.2998500749625187,,,5.0,1.0,,,,3.0,0.125,0.125,6.0,4.0,,,,1.0,,,True,
202338,1610612764,Kevin Seraphin,Kevin Seraphin,202338,WAS,39136.0,652,-127.0,1258,1257,269.0,289,126.0,2515,26.0,48.0,6.0,15.0,6.0,11.0,68.0,160.0,34.0,75.0,,,,,,,,,,,128.0,283.0,,,24.0,280.0,1294,14.0,37.0,,,2.0,30.0,19.0,43.0,,,5.0,43.0,182.0,74.0,,,,,,19.0,,8.0,14.0,22.0,10.0,4.0,4.0,2.0,58.0,11.0,28.0,21.0,66.0,8.0,95.0,40.0,135.0,3.0,12.0,8.0,4.0,15.0,4.0,6.0,36.0,3.0,9.0,,6.0,51.0,4.0,11.0,37.0,76.0,8.0,,10.0,41.0,,3.0,3.0,,35.0,1.0,,17.0,,1.0,24.0,,,15.0,,8.0,24.0,15.0,,1.0,43.0,268.0,5.0,1.0,0.7109375,0.7338709677419355,,,,,,0.4522968197879858,0.3783783783783784,0.4418604651162791,0.4522968197879858,0.3783783783783784,0.4418604651162791,0.4666666666666667,0.3947368421052631,0.4574468085106383,,,0.0671378091872791,0.1458333333333333,0.075,,24.8936170212766,0.2941176470588235,0.2105263157894736,0.15,0.0600858369098712,0.1242603550295858,0.0728476821192053,0.1428571428571428,0.0632090761750405,0.0934579439252336,0.0426829268292682,0.0564102564102564,0.087719298245614,0.1623931623931624,0.1742424242424242,0.1256544502617801,0.1056910569105691,0.1739130434782608,0.0220588235294117,0.625,0.1696113074204947,0.5416666666666666,0.6341463414634146,0.8076923076923077,0.5653710247349824,0.425,0.4594594594594595,0.5735294117647058,0.2650176678445229,0.4533333333333333,0.4533333333333333,0.9117647058823528,,,,,,,,,0.4054054054054054,0.4,0.1666666666666666,,,,0.2558139534883721,0.5454545454545454,,,,,0.1696113074204947,,0.4401063604240284,0.4718148148148148,0.4412883720930232,0.0568561872909698,0.0568561872909698,,0.1071428571428571,0.1535714285714285,9.47102473498233,,0.2138314785373609,,,2.0,1.0,,,,1.0,0.037037037037037,0.027027027027027,8.0,7.0,,,,3.0,1.0,,True,
202686,1610612764,Jan Vesely,Jan Vesely,202686,WAS,16435.0,274,-28.0,518,511,115.0,108,50.0,1029,16.0,25.0,,1.0,3.0,5.0,4.0,16.0,2.0,8.0,,,,,,,,1.0,,1.0,22.0,49.0,,1.0,5.0,49.0,549,,2.0,,,1.0,1.0,4.0,15.0,,1.0,1.0,9.0,44.0,,,,1.0,,,9.0,,10.0,2.0,12.0,1.0,1.0,4.0,2.0,26.0,7.0,10.0,5.0,22.0,3.0,30.0,17.0,47.0,,6.0,5.0,1.0,4.0,1.0,1.0,7.0,2.0,3.0,,,11.0,,2.0,25.0,55.0,1.0,,2.0,21.0,4.0,3.0,1.0,,23.0,2.0,,11.0,,2.0,6.0,1.0,,2.0,1.0,4.0,7.0,3.0,,,9.0,115.0,8.0,2.0,1.0,1.0,,,,,,0.4489795918367347,,0.2666666666666666,0.44,,0.25,0.4016393442622951,0.1,0.225,0.02,,0.1836734693877551,0.24,0.1875,,12.43523316062176,0.3636363636363636,0.12,0.1134020618556701,0.0613496932515337,0.081967213114754,0.1029411764705882,0.1058823529411764,0.0735930735930736,,0.0476190476190476,0.1,0.06,0.109375,0.1176470588235294,0.1139240506329113,0.073170731707317,0.1,,0.4285714285714285,0.5,0.64,0.8421052631578947,1.0,0.32,0.25,0.3076923076923077,1.0,0.16,0.25,0.25,1.0,,,,,0.02,,,,0.5,,,,,,0.3125,0.6,,,0.0625,,0.52,,0.5296571428571428,0.4077,0.4872866666666667,0.1864406779661017,0.1896551724137931,,0.0204081632653061,0.1836734693877551,6.361224489795919,40.7,0.222007722007722,,,4.0,1.0,,,,,,0.2222222222222222,,6.0,,,,1.0,,,True,
202698,1610612764,Chris Singleton,Chris Singleton,202698,WAS,19740.0,329,-100.0,629,637,137.0,148,65.0,1266,9.0,23.0,3.0,9.0,1.0,3.0,6.0,13.0,9.0,30.0,,2.0,,1.0,,,,9.0,,2.0,24.0,66.0,,11.0,11.0,59.0,663,4.0,11.0,,2.0,2.0,10.0,2.0,9.0,,2.0,3.0,7.0,32.0,16.0,,,,9.0,,6.0,,1.0,4.0,5.0,3.0,1.0,,1.0,14.0,7.0,8.0,19.0,25.0,6.0,50.0,16.0,66.0,2.0,9.0,5.0,4.0,7.0,2.0,3.0,7.0,,4.0,,,14.0,1.0,1.0,20.0,48.0,1.0,,3.0,23.0,2.0,2.0,1.0,,27.0,4.0,,11.0,1.0,3.0,10.0,,,6.0,,4.0,10.0,6.0,2.0,,7.0,134.0,3.0,3.0,0.6666666666666666,0.8,,,,,,0.3636363636363636,0.3636363636363636,0.2222222222222222,0.3116883116883117,0.3076923076923077,0.1818181818181818,0.3352272727272727,0.3571428571428571,0.21875,0.1428571428571428,,0.0909090909090909,0.217391304347826,0.0769230769230769,,14.550641940085592,0.5,0.2727272727272727,0.125,0.0365296803652968,0.1938775510204081,0.0714285714285714,0.1476510067114094,0.0473186119873817,0.0377358490566037,0.044776119402985,0.0303030303030303,0.0789473684210526,0.078125,0.1639344262295081,0.1333333333333333,0.1666666666666666,0.2692307692307692,0.0434782608695652,0.6,0.2987012987012987,0.391304347826087,0.5,0.5555555555555556,0.1688311688311688,0.4615384615384615,0.5,0.3333333333333333,0.3896103896103896,0.3,0.3,1.0,0.0259740259740259,,,,0.1168831168831168,,,,0.6923076923076923,0.3333333333333333,,0.0769230769230769,,,0.2727272727272727,0.3333333333333333,,,0.1818181818181818,,0.4415584415584415,,0.4765811688311687,0.5628666666666667,0.4806227272727272,0.1411764705882353,0.1506849315068493,0.0833333333333333,0.1694915254237288,0.1186440677966101,11.045454545454549,25.227272727272727,0.2178060413354531,,1.0,,1.0,0.0769230769230769,,,1.0,0.0454545454545454,0.0454545454545454,8.0,3.0,,,,1.0,,1.0,True,
203078,1610612764,Bradley Beal,Bradley Beal,203078,WAS,22959.0,383,-69.0,747,747,206.0,227,71.0,1494,13.0,26.0,,4.0,5.0,9.0,5.0,13.0,19.0,53.0,7.0,17.0,1.0,3.0,5.0,9.0,8.0,36.0,5.0,13.0,37.0,92.0,15.0,53.0,26.0,145.0,748,1.0,9.0,1.0,7.0,2.0,7.0,11.0,23.0,10.0,22.0,11.0,63.0,50.0,24.0,45.0,,,36.0,8.0,10.0,,18.0,12.0,30.0,9.0,3.0,2.0,11.0,72.0,2.0,5.0,20.0,21.0,4.0,45.0,9.0,54.0,2.0,15.0,13.0,2.0,7.0,6.0,3.0,11.0,1.0,4.0,,1.0,18.0,2.0,7.0,17.0,29.0,,,2.0,25.0,,,3.0,4.0,35.0,2.0,,14.0,,4.0,5.0,,,2.0,,3.0,5.0,2.0,,,61.0,204.0,4.0,1.0,0.6756756756756757,0.6756756756756757,1.0,0.2830188679245283,0.1428571428571428,0.4545454545454545,0.2830188679245283,0.4021739130434782,0.1111111111111111,0.4782608695652174,0.4103448275862069,0.15625,0.5777777777777777,0.4503105590062112,0.2058823529411764,0.6057692307692307,0.3655172413793103,,0.108695652173913,0.1923076923076923,0.1538461538461538,,21.284185493460168,0.3888888888888889,0.1333333333333333,0.0817120622568093,0.0185185185185185,0.202020202020202,0.0194174757281553,0.1151685393258427,0.0187667560321715,0.0153846153846153,0.0238095238095238,0.0165289256198347,,0.0930232558139534,0.0246913580246913,0.1222222222222222,0.1973684210526315,0.217391304347826,0.024390243902439,0.4,0.1793103448275862,0.5,0.6190476190476191,0.6153846153846154,0.0896551724137931,0.3846153846153846,0.4545454545454545,0.6,0.3655172413793103,0.3584905660377358,0.38,0.7368421052631579,0.1172413793103448,0.4117647058823529,0.4117647058823529,1.0,0.2482758620689655,0.2222222222222222,0.2222222222222222,1.0,0.25,,,0.1875,0.3333333333333333,1.0,0.2,0.5555555555555556,0.2,0.5555555555555556,0.2888888888888888,0.3846153846153846,0.5448275862068965,0.2222222222222222,0.4737579310344829,0.4757133333333333,0.4798766666666666,0.0891719745222929,0.1346153846153846,,0.0482758620689655,0.4344827586206896,12.740217391304348,25.30943396226415,0.2757697456492637,,4.0,5.0,1.0,0.25,,,2.0,0.08,0.0769230769230769,,,1.0,0.0566037735849056,,,,1.0,True,
2731,1610612764,Emeka Okafor,Emeka Okafor,2731,WAS,24550.0,409,-54.0,786,783,147.0,153,97.0,1569,22.0,35.0,3.0,8.0,3.0,3.0,22.0,52.0,14.0,38.0,,,,,,,,,,,58.0,125.0,,,19.0,135.0,758,6.0,17.0,,,4.0,16.0,7.0,16.0,,,7.0,21.0,84.0,32.0,,,,,,13.0,,13.0,6.0,19.0,4.0,2.0,5.0,6.0,44.0,6.0,34.0,25.0,62.0,12.0,99.0,40.0,139.0,3.0,11.0,5.0,6.0,11.0,6.0,7.0,14.0,1.0,4.0,,1.0,25.0,4.0,2.0,14.0,33.0,1.0,,4.0,38.0,2.0,2.0,3.0,,35.0,1.0,,17.0,,1.0,21.0,,,13.0,,8.0,21.0,7.0,2.0,,21.0,146.0,3.0,1.0,0.7241379310344828,0.7636363636363637,,,,,,0.464,0.3529411764705882,0.4375,0.464,0.3529411764705882,0.4375,0.4753521126760563,0.4,0.5,,,0.104,0.2,0.1153846153846153,,18.291347207009856,0.44,0.4285714285714285,0.2130584192439862,0.1052631578947368,0.2136752136752136,0.0555555555555555,0.213235294117647,0.0928074245939675,0.0933333333333333,0.0818181818181818,0.1304347826086956,0.072289156626506,0.1123595505617977,0.2258064516129032,0.2844036697247706,0.2159090909090909,0.2068965517241379,0.0566037735849056,0.3333333333333333,0.28,0.6285714285714286,0.7857142857142857,0.7727272727272727,0.416,0.4230769230769231,0.4782608695652174,0.5454545454545454,0.304,0.3684210526315789,0.3684210526315789,0.9285714285714286,,,,,,,,,0.4705882352941176,0.375,0.3333333333333333,,,,0.1875,1.0,,,,,0.28,,0.4645200000000001,0.5242642857142857,0.45714375,0.1205673758865248,0.1205673758865248,,0.1185185185185185,0.1555555555555555,8.636,,0.1870229007633587,,,2.0,1.0,,,,,,,6.0,5.0,,,,,,2.0,True,
