EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyArc3FGM,PtsUnassisted3s,StepOutOfBoundsTurnovers,Loose Ball Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedCorner3,BlockedShortMidRange,Arc3PctBlocked,LongMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Clear Path Fouls,on
1889,1610612743,Andre Miller,Andre Miller,1889,DEN,61345.0,1022,4.0,2019,2021,646,643,266,4040,77.0,133.0,7.0,15.0,16.0,30.0,25.0,77.0,24.0,50.0,1.0,6.0,1.0,2.0,4.0,17.0,1.0,3.0,6.0,126.0,260.0,5.0,23.0,76,343,2147,11.0,21.0,1.0,3.0,3.0,28.0,30.0,66.0,1.0,8.0,29.0,92.0,60.0,192.0,15.0,6.0,3.0,14.0,4.0,27.0,1.0,222,38.0,260,18.0,20.0,176.0,24.0,22.0,558,6.0,23.0,1.0,29.0,57.0,1.0,87.0,30.0,117,8.0,33.0,19.0,14.0,64.0,13.0,49.0,29.0,4.0,15.0,7.0,93.0,3.0,34.0,18.0,4.0,75,1.0,6.0,2.0,91,4.0,9.0,5.0,85,5.0,4.0,36,7.0,3.0,1.0,1.0,3.0,4.0,2.0,3.0,88.0,643,6.0,4.0,0.23809523809523808,0.24390243902439024,1.0,0.21739130434782608,0.3333333333333333,0.125,0.25,0.4846153846153846,0.5238095238095238,0.45454545454545453,0.4717314487632509,0.5208333333333334,0.42567567567567566,0.5280373831775701,0.56,0.5,0.0812720848056537,0.043478260869565216,0.10384615384615385,0.12030075187969924,0.11688311688311688,0.04,0.16666666666666666,17.814113597246127,0.6881720430107527,0.017857142857142856,0.01098901098901099,0.08260869565217391,0.033773861967694566,0.08841463414634146,0.02912621359223301,0.08447937131630648,0.03269447576099211,0.016722408026755852,0.05357142857142857,0.0379746835443038,0.03361344537815126,0.022988505747126436,0.07857142857142857,0.055248618784530384,0.1091703056768559,0.08597285067873303,0.09345794392523364,0.06722689075630252,0.5,0.46996466431095407,0.5789473684210527,0.6581196581196581,0.36363636363636365,0.27208480565371024,0.3246753246753247,0.36764705882352944,0.08,0.17667844522968199,0.48,0.5,0.02120141342756184,0.16666666666666666,0.2,1.0,0.06007067137809187,0.23529411764705882,0.23529411764705882,1.0,0.625,0.4666666666666667,0.14285714285714285,0.125,0.3333333333333333,1.0,0.40540540540540543,0.5333333333333333,0.02702702702702703,0.5,0.08108108108108109,0.5512367491166078,0.2857142857142857,0.5077091071428573,0.5346275,0.49072042253521125,0.11464968152866242,0.12371134020618557,0.08163265306122448,0.26822157434402333,6.781538461538461,29.504347826086953,0.31996037642397224,,,,,,,,,,,,,,,,,,,,,,,True
201147,1610612743,Corey Brewer,Corey Brewer,201147,DEN,64469.0,1074,95.0,2147,2142,727,672,285,4289,108.0,175.0,10.0,20.0,30.0,50.0,26.0,64.0,32.0,79.0,33.0,92.0,11.0,30.0,12.0,58.0,2.0,4.0,24.0,166.0,318.0,45.0,150.0,84,551,2243,16.0,38.0,6.0,15.0,6.0,56.0,47.0,88.0,14.0,54.0,30.0,166.0,244.0,88.0,132.0,12.0,4.0,54.0,12.0,27.0,1.0,64,7.0,71,3.0,4.0,57.0,3.0,4.0,149,14.0,16.0,1.0,39.0,72.0,3.0,114.0,31.0,145,6.0,65.0,39.0,26.0,32.0,3.0,20.0,21.0,5.0,12.0,5.0,53.0,5.0,20.0,21.0,1.0,69,2.0,4.0,,86,5.0,9.0,4.0,116,10.0,,52,7.0,4.0,2.0,,3.0,6.0,3.0,,166.0,726,19.0,5.0,0.7349397590361446,0.7625,0.9777777777777777,0.3,0.4,0.25925925925925924,0.3082191780821918,0.5220125786163522,0.42105263157894735,0.5340909090909091,0.49893162393162394,0.4716981132075472,0.4788732394366197,0.5308285163776493,0.5,0.5123456790123457,0.32051282051282054,0.006666666666666667,0.08490566037735849,0.12571428571428572,0.046875,0.02531645569620253,,23.052079127977393,0.6037735849056604,0.05357142857142857,0.01020408163265306,0.09549071618037135,0.022315202231520222,0.11304347826086956,0.06363636363636363,0.10100090991810737,0.032017075773746,0.01929260450160772,0.025423728813559324,0.023529411764705882,0.07692307692307693,0.044444444444444446,0.07278481012658228,0.1111111111111111,0.11244979919678715,0.12931034482758622,0.07964601769911504,0.028037383177570093,0.5,0.37393162393162394,0.6171428571428571,0.7058823529411765,0.7407407407407407,0.13675213675213677,0.40625,0.4262295081967213,0.7692307692307693,0.16880341880341881,0.4050632911392405,0.4155844155844156,0.19658119658119658,0.358695652173913,0.358695652173913,1.0,0.12393162393162394,0.20689655172413793,0.21052631578947367,0.9166666666666666,0.37735849056603776,0.5,0.5,0.07547169811320754,0.5,1.0,0.352112676056338,0.6,0.2112676056338028,0.36666666666666664,0.16901408450704225,0.6944444444444444,0.2222222222222222,0.5531862554112555,0.5091644736842105,0.5383102189781023,0.109375,0.14444444444444443,0.10163339382940109,0.30127041742286753,6.929245283018867,25.167333333333335,0.3386120167675827,4.0,11.0,3.0,3.0,2.0,2.0,2.0,4.0,2.0,1.0,0.017241379310344827,0.6875,0.20754716981132076,0.36363636363636365,1.0,0.125,0.02631578947368421,,,,,,True
201163,1610612743,Wilson Chandler,Wilson Chandler,201163,DEN,29728.0,495,47.0,981,980,327,302,107,1961,45.0,73.0,7.0,15.0,19.0,30.0,9.0,25.0,9.0,37.0,7.0,20.0,1.0,7.0,9.0,29.0,1.0,2.0,6.0,63.0,135.0,16.0,49.0,29,203,1027,8.0,17.0,2.0,4.0,4.0,26.0,26.0,53.0,2.0,13.0,10.0,68.0,76.0,50.0,45.0,10.0,1.0,28.0,9.0,15.0,,23,7.0,30,5.0,2.0,19.0,2.0,2.0,67,4.0,16.0,,24.0,64.0,8.0,96.0,20.0,116,5.0,20.0,18.0,2.0,9.0,3.0,3.0,23.0,4.0,6.0,5.0,32.0,3.0,11.0,23.0,1.0,56,3.0,1.0,7.0,32,,1.0,2.0,38,4.0,,17,4.0,6.0,,,3.0,6.0,2.0,2.0,68.0,327,6.0,3.0,0.6031746031746031,0.6551724137931034,0.9375,0.32653061224489793,0.5,0.15384615384615385,0.3333333333333333,0.4666666666666667,0.47058823529411764,0.49056603773584906,0.47282608695652173,0.5238095238095238,0.4393939393939394,0.5049751243781094,0.5652173913043478,0.4722222222222222,0.266304347826087,,0.1111111111111111,0.1643835616438356,0.08,0.02702702702702703,,21.04787714543812,0.28125,0.2962962962962963,,0.17827298050139276,0.05245901639344262,0.1568627450980392,0.03773584905660377,0.171875,0.04866180048661801,0.06382978723404255,0.06741573033707865,0.013333333333333334,0.07017543859649122,,0.18571428571428572,0.15315315315315314,0.19444444444444445,0.18627450980392157,0.09803921568627451,0.056818181818181816,0.3333333333333333,0.3967391304347826,0.6164383561643836,0.7377049180327869,0.7111111111111111,0.1358695652173913,0.36,0.391304347826087,0.3333333333333333,0.20108695652173914,0.24324324324324326,0.25,0.10869565217391304,0.35,0.35,1.0,0.15760869565217392,0.3103448275862069,0.3103448275862069,0.8888888888888888,0.7142857142857143,0.4666666666666667,0.2857142857142857,0.09523809523809523,0.5,,0.45454545454545453,0.6333333333333333,0.10606060606060606,0.14285714285714285,0.09090909090909091,0.6630434782608695,0.32142857142857145,0.5317849726775957,0.5372558823529412,0.5431730769230769,0.08629441624365482,0.11486486486486487,0.12807881773399016,0.33497536945812806,7.177037037037039,25.526530612244898,0.3333333333333333,1.0,2.0,1.0,3.0,1.0,2.0,,,,1.0,,0.3333333333333333,0.09523809523809523,0.5,1.0,0.16666666666666666,,2.0,,,,,True
201568,1610612743,Danilo Gallinari,Danilo Gallinari,201568,DEN,35131.0,586,28.0,1152,1156,377,359,157,2308,38.0,55.0,9.0,11.0,11.0,17.0,9.0,22.0,13.0,37.0,8.0,17.0,3.0,7.0,21.0,62.0,1.0,4.0,26.0,60.0,114.0,29.0,79.0,76,283,1255,12.0,15.0,3.0,6.0,9.0,42.0,14.0,29.0,10.0,33.0,39.0,97.0,64.0,56.0,78.0,8.0,1.0,61.0,21.0,9.0,2.0,29,4.0,33,3.0,1.0,20.0,7.0,2.0,70,7.0,11.0,1.0,21.0,45.0,6.0,72.0,19.0,91,2.0,17.0,11.0,6.0,14.0,3.0,13.0,12.0,,1.0,2.0,26.0,2.0,5.0,14.0,1.0,37,1.0,2.0,5.0,76,,7.0,5.0,90,5.0,3.0,36,10.0,5.0,,,3.0,5.0,3.0,,97.0,374,3.0,9.0,0.5333333333333333,0.5714285714285714,0.896551724137931,0.3670886075949367,0.5,0.30303030303030304,0.3717948717948718,0.5263157894736842,0.8,0.4827586206896552,0.5362694300518135,0.7857142857142857,0.46774193548387094,0.6047008547008547,0.8076923076923077,0.5843373493975904,0.40932642487046633,0.02531645569620253,0.07894736842105263,0.10909090909090909,0.09090909090909091,0.02702702702702703,,19.357249626307922,0.5384615384615384,0.17142857142857143,0.017857142857142856,0.11597938144329897,0.028423772609819122,0.12,0.061946902654867256,0.1172291296625222,0.036,0.04878048780487805,0.023622047244094488,,0.05952380952380952,0.06896551724137931,0.1267605633802817,0.09649122807017543,0.12121212121212122,0.10483870967741936,0.1568627450980392,0.021739130434782608,0.6,0.2849740932642487,0.6909090909090909,0.7755102040816326,0.631578947368421,0.11398963730569948,0.4090909090909091,0.45,0.1111111111111111,0.19170984455958548,0.35135135135135137,0.3611111111111111,0.08808290155440414,0.47058823529411764,0.47058823529411764,0.875,0.32124352331606215,0.3387096774193548,0.35,0.9047619047619048,0.5238095238095238,0.8181818181818182,0.4444444444444444,0.19047619047619047,0.25,1.0,0.27419354838709675,0.6470588235294118,0.11290322580645161,0.42857142857142855,0.41935483870967744,0.694300518134715,0.3442622950819672,0.53465390625,0.53463125,0.5472319672131147,0.16071428571428573,0.2482758620689655,0.14840989399293286,0.34275618374558303,8.440350877192982,25.348101265822788,0.3272569444444444,2.0,2.0,7.0,9.0,,3.0,,,,2.0,0.03225806451612903,0.5384615384615384,0.09523809523809523,1.0,0.5,0.2692307692307692,,,,,,,True
201580,1610612743,JaVale McGee,JaVale McGee,201580,DEN,86011.0,1434,65.0,2857,2860,968,929,377,5717,253.0,369.0,79.0,125.0,77.0,121.0,42.0,127.0,7.0,30.0,,,,,1.0,1.0,1.0,1.0,1.0,302.0,526.0,1.0,1.0,110,717,3047,83.0,139.0,1.0,1.0,11.0,180.0,89.0,160.0,1.0,1.0,57.0,238.0,416.0,188.0,3.0,120.0,,1.0,1.0,34.0,,21,3.0,24,2.0,1.0,16.0,3.0,2.0,51,19.0,134.0,5.0,71.0,118.0,34.0,223.0,158.0,381,24.0,30.0,22.0,8.0,30.0,11.0,17.0,60.0,5.0,13.0,7.0,90.0,6.0,25.0,101.0,5.0,184,5.0,22.0,13.0,137,1.0,1.0,1.0,186,28.0,,83,24.0,152.0,5.0,2.0,110.0,157.0,85.0,7.0,238.0,965,21.0,19.0,0.6887417218543046,0.859504132231405,1.0,1.0,1.0,1.0,1.0,0.5741444866920152,0.5971223021582733,0.55625,0.5759013282732448,0.6035714285714285,0.562111801242236,0.5915841584158416,0.6040268456375839,0.5833333333333334,0.0018975332068311196,,0.06463878326996197,0.06504065040650407,0.07086614173228346,0.03333333333333333,,21.1485870556062,0.3333333333333333,0.38636363636363635,0.040983606557377046,0.11931243680485339,0.1425531914893617,0.15848214285714285,0.06354515050167224,0.1315240083507307,0.1234866828087167,0.17761557177615572,0.13,0.09606986899563319,0.0748663101604278,0.044642857142857144,0.09595959595959595,0.15355805243445692,0.1196319018404908,0.16666666666666666,0.14084507042253522,0.12903225806451613,0.5414012738853503,0.7001897533206831,0.6856368563685636,0.7333333333333333,0.6719367588932806,0.2409867172675522,0.33070866141732286,0.3559322033898305,0.7619047619047619,0.056925996204933584,0.23333333333333334,0.2413793103448276,,,,,0.0018975332068311196,1.0,1.0,1.0,0.8928571428571429,0.632,0.13924050632911392,0.007142857142857143,1.0,1.0,0.7515527950310559,0.6363636363636364,,,0.006211180124223602,0.7020872865275142,1.0,0.5615951612903227,0.5661121093749999,0.5866804347826087,0.14261168384879724,0.14285714285714285,0.2510460251046025,0.3319386331938633,3.85703422053232,26.6,0.33881694084704234,,,1.0,,4.0,17.0,,,3.0,35.0,,0.8571428571428571,,,,1.0,,7.0,25.0,5.0,7.0,,True
201951,1610612743,Ty Lawson,Ty Lawson,201951,DEN,40461.0,674,-18.0,1362,1357,478,443,180,2719,67.0,107.0,5.0,6.0,24.0,43.0,9.0,29.0,18.0,55.0,2.0,6.0,1.0,4.0,16.0,47.0,1.0,4.0,20.0,94.0,191.0,18.0,53.0,65,307,1524,6.0,13.0,2.0,5.0,2.0,20.0,29.0,65.0,9.0,24.0,33.0,118.0,64.0,124.0,33.0,2.0,3.0,44.0,16.0,25.0,1.0,108,38.0,146,26.0,12.0,80.0,15.0,13.0,330,1.0,7.0,,17.0,36.0,1.0,54.0,8.0,62,3.0,27.0,14.0,13.0,38.0,6.0,30.0,15.0,1.0,8.0,2.0,53.0,1.0,23.0,4.0,4.0,28,2.0,2.0,,69,,1.0,6.0,86,7.0,1.0,35,11.0,3.0,1.0,,3.0,4.0,2.0,,118.0,476,7.0,10.0,0.3404255319148936,0.34408602150537637,0.6111111111111112,0.33962264150943394,0.4,0.375,0.36,0.49214659685863876,0.46153846153846156,0.4461538461538462,0.4959016393442623,0.5,0.47752808988764045,0.5424028268551236,0.5263157894736842,0.5412844036697247,0.21721311475409835,0.018867924528301886,0.13089005235602094,0.1588785046728972,0.27586206896551724,,0.16666666666666666,21.442246330567965,0.7169811320754716,0.02127659574468085,,0.07578947368421053,0.015945330296127564,0.08415841584158416,0.006134969325153374,0.07828655834564253,0.013289036544850499,0.015625,0.015267175572519083,0.017241379310344827,0.009345794392523364,,0.06666666666666667,0.07462686567164178,0.08695652173913043,0.07971014492753623,0.09375,0.03,0.5,0.4385245901639344,0.6261682242990654,0.7444444444444445,0.40298507462686567,0.11885245901639344,0.3103448275862069,0.42857142857142855,,0.22540983606557377,0.32727272727272727,0.32727272727272727,0.02459016393442623,0.3333333333333333,0.4,1.0,0.19262295081967212,0.3404255319148936,0.3404255319148936,0.5625,0.3333333333333333,0.8333333333333334,0.2,0.2222222222222222,0.25,1.0,0.48314606741573035,0.5581395348837209,0.0449438202247191,0.25,0.2247191011235955,0.6557377049180327,0.36363636363636365,0.5357114583333333,0.47277083333333336,0.558082183908046,0.12867647058823528,0.1598173515981735,0.06514657980456026,0.38436482084690554,7.541361256544504,26.18867924528302,0.3509544787077827,1.0,1.0,8.0,21.0,1.0,,,,1.0,,,0.2777777777777778,0.05555555555555555,1.0,1.0,0.4,,,,,,,True
202702,1610612743,Kenneth Faried,Kenneth Faried,202702,DEN,26432.0,441,-11.0,874,880,292,259,113,1754,51.0,80.0,20.0,26.0,16.0,26.0,7.0,29.0,2.0,5.0,,,,,,,,,,60.0,114.0,,,29,149,968,23.0,34.0,,,9.0,55.0,17.0,35.0,,,13.0,47.0,72.0,48.0,,30.0,,,,10.0,,9,7.0,16,5.0,2.0,7.0,,2.0,39,9.0,36.0,1.0,27.0,52.0,11.0,90.0,46.0,136,4.0,18.0,11.0,7.0,9.0,2.0,3.0,13.0,,6.0,1.0,22.0,2.0,7.0,14.0,3.0,43,1.0,6.0,9.0,41,3.0,2.0,1.0,48,6.0,,21,6.0,12.0,,,10.0,12.0,8.0,,47.0,292,3.0,4.0,0.6,0.8,,,,,,0.5263157894736842,0.6764705882352942,0.4857142857142857,0.5263157894736842,0.6764705882352942,0.4857142857142857,0.5518518518518518,0.6707317073170732,0.5,,,0.08771929824561403,0.075,0.13793103448275862,,,15.498519249753206,0.4090909090909091,0.36666666666666664,0.030303030303030304,0.18055555555555555,0.12203389830508475,0.2,0.09574468085106383,0.1867612293144208,0.11568123393316196,0.16153846153846155,0.07142857142857142,0.11940298507462686,0.12698412698412698,0.03225806451612903,0.1574074074074074,0.15789473684210525,0.22115384615384615,0.18085106382978725,0.24390243902439024,0.09090909090909091,0.6666666666666666,0.7017543859649122,0.6375,0.6891891891891891,0.5882352941176471,0.2543859649122807,0.2413793103448276,0.28,0.7142857142857143,0.043859649122807015,0.4,0.4,,,,,,,,,0.7647058823529411,0.7692307692307693,0.05,,,,0.7428571428571429,0.6153846153846154,,,,0.7017543859649122,,0.5660675438596491,0.5587214285714286,0.5559228571428572,0.16279069767441862,0.16279069767441862,0.3691275167785235,0.31543624161073824,3.5614035087719302,,0.3340961098398169,,,,,,2.0,,,,2.0,,0.5,,,,,,,2.0,,,,True
202706,1610612743,Jordan Hamilton,Jordan Hamilton,202706,DEN,9294.0,155,,301,303,49,75,46,604,14.0,21.0,4.0,8.0,,3.0,6.0,18.0,1.0,7.0,2.0,6.0,,,9.0,26.0,,2.0,5.0,21.0,46.0,11.0,32.0,2,77,329,6.0,10.0,,2.0,1.0,13.0,3.0,6.0,1.0,5.0,1.0,10.0,22.0,20.0,30.0,4.0,1.0,25.0,9.0,7.0,,6,,6,,,6.0,,,12,1.0,9.0,,5.0,20.0,1.0,26.0,10.0,36,3.0,5.0,4.0,1.0,3.0,1.0,2.0,2.0,,1.0,,5.0,,1.0,5.0,,14,,2.0,1.0,5,,,,4,1.0,1.0,2,,1.0,,,1.0,1.0,,,10.0,49,2.0,,0.5238095238095238,0.5789473684210527,0.9090909090909091,0.34375,,0.2,0.3548387096774194,0.45652173913043476,0.6,0.5,0.4807692307692308,0.5,0.4090909090909091,0.4810126582278481,0.5,0.4090909090909091,0.41025641025641024,,0.15217391304347827,0.19047619047619047,0.16666666666666666,,,23.595505617977526,0.6,0.1,,0.1941747572815534,0.08256880733944955,0.125,0.030303030303030304,0.17482517482517482,0.07042253521126761,0.2,0.023255813953488372,0.03225806451612903,,0.09090909090909091,0.11363636363636363,0.3181818181818182,0.21621621621621623,0.1111111111111111,0.15384615384615385,0.07894736842105263,,0.2692307692307692,0.6666666666666666,0.8235294117647058,0.5,0.23076923076923078,0.3333333333333333,0.4,0.5,0.08974358974358974,0.14285714285714285,0.14285714285714285,0.07692307692307693,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.34615384615384615,0.34615384615384615,0.8888888888888888,0.6666666666666666,0.5,,0.16666666666666666,,,0.2727272727272727,,,,0.45454545454545453,0.6794871794871795,0.36,0.4948435064935065,0.48646500000000004,0.4275590909090909,0.02531645569620253,0.0425531914893617,0.16883116883116883,0.12987012987012986,6.721739130434783,25.70625,0.16279069767441862,,,1.0,3.0,,,,,,,,1.0,,,,0.2,,,1.0,,,,True
203095,1610612743,Evan Fournier,Evan Fournier,203095,DEN,7868.0,131,12.0,265,267,82,55,34,532,13.0,18.0,,2.0,5.0,6.0,2.0,8.0,1.0,2.0,,2.0,,1.0,6.0,13.0,,,8.0,16.0,28.0,6.0,15.0,7,57,284,,3.0,,,,,6.0,8.0,3.0,9.0,1.0,22.0,20.0,12.0,15.0,,,13.0,6.0,5.0,,11,4.0,15,2.0,2.0,7.0,2.0,2.0,34,,,,2.0,7.0,,9.0,,9,,5.0,2.0,3.0,5.0,2.0,4.0,4.0,1.0,1.0,1.0,9.0,,3.0,9.0,3.0,22,,1.0,,10,,,,11,1.0,,6,,,,,,,,,22.0,82,2.0,,0.625,0.625,0.8333333333333334,0.4,,0.3333333333333333,0.4,0.5714285714285714,,0.75,0.5813953488372093,,0.6176470588235294,0.59375,,0.5789473684210527,0.3488372093023256,,0.17857142857142858,0.1111111111111111,0.375,,,18.874172185430464,0.5555555555555556,,,0.08045977011494253,,0.047619047619047616,,0.06976744186046512,,,,,,,0.12121212121212122,0.038461538461538464,0.07142857142857142,0.034482758620689655,0.07692307692307693,,,0.4186046511627907,0.7222222222222222,0.8125,0.6923076923076923,0.18604651162790697,0.25,0.4,,0.046511627906976744,0.5,0.5,0.046511627906976744,,,,0.3023255813953488,0.46153846153846156,0.46153846153846156,0.8333333333333334,0.6666666666666666,,,,,,0.35294117647058826,0.8333333333333334,0.058823529411764705,,0.47058823529411764,0.7674418604651163,0.46153846153846156,0.5329220930232558,0.3921666666666666,0.5396088235294118,0.125,0.18181818181818182,,0.38596491228070173,4.739285714285715,25.1,0.30943396226415093,,,3.0,3.0,,,,,,,,1.0,,,,0.375,,,,,,,True
2738,1610612743,Andre Iguodala,Andre Iguodala,2738,DEN,52899.0,882,91.0,1772,1770,699,701,229,3542,82.0,111.0,7.0,11.0,31.0,38.0,8.0,34.0,14.0,50.0,7.0,24.0,2.0,9.0,17.0,58.0,2.0,3.0,31.0,104.0,195.0,24.0,82.0,51,331,1823,10.0,18.0,3.0,6.0,10.0,39.0,36.0,68.0,10.0,40.0,31.0,133.0,122.0,86.0,60.0,8.0,3.0,55.0,17.0,10.0,,106,28.0,134,13.0,15.0,89.0,12.0,5.0,296,9.0,17.0,1.0,43.0,68.0,4.0,115.0,27.0,142,6.0,49.0,39.0,10.0,38.0,15.0,22.0,33.0,2.0,16.0,3.0,71.0,5.0,30.0,22.0,,43,2.0,2.0,4.0,64,,4.0,3.0,82,6.0,,28,14.0,15.0,4.0,3.0,9.0,19.0,15.0,,132.0,696,2.0,11.0,0.5865384615384616,0.61,0.8333333333333334,0.2926829268292683,0.5,0.25,0.3037974683544304,0.5333333333333333,0.5555555555555556,0.5294117647058824,0.5054151624548736,0.6041666666666666,0.4722222222222222,0.5270700636942676,0.65,0.51953125,0.296028880866426,,0.05128205128205128,0.06306306306306306,0.08823529411764706,,,18.95360315893386,0.5352112676056338,0.06557377049180328,0.014705882352941176,0.10950080515297907,0.030797101449275364,0.15140845070422534,0.04712041884816754,0.12265193370165746,0.034993270524899055,0.04838709677419355,0.0189873417721519,0.0136986301369863,0.04065040650406504,0.058823529411764705,0.08560311284046693,0.07738095238095238,0.1683673469387755,0.17346938775510204,0.10227272727272728,0.045454545454545456,0.7894736842105263,0.4007220216606498,0.7387387387387387,0.7884615384615384,0.6341463414634146,0.12274368231046931,0.23529411764705882,0.25806451612903225,0.125,0.18050541516245489,0.28,0.28,0.08664259927797834,0.2916666666666667,0.2916666666666667,1.0,0.20938628158844766,0.29310344827586204,0.29310344827586204,0.7647058823529411,0.4583333333333333,0.6363636363636364,,0.125,0.6666666666666666,1.0,0.35185185185185186,0.8157894736842105,0.08333333333333333,0.2222222222222222,0.28703703703703703,0.6967509025270758,0.3090909090909091,0.5586531250000001,0.5698973684210525,0.5572817307692307,0.1,0.12903225806451613,0.11782477341389729,0.40181268882175225,6.927179487179486,26.299999999999997,0.39446952595936796,1.0,3.0,8.0,12.0,4.0,2.0,1.0,2.0,1.0,6.0,,0.5714285714285714,0.125,0.3333333333333333,1.0,0.25806451612903225,0.024096385542168676,,1.0,,,1.0,True
