EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFG2M,PenaltyFtPoints,PtsPutbacks,DefThreePtRebounds,FTDefRebounds,Loose Ball Fouls,Loose Ball Fouls Drawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,AtRimPctBlocked,DefFTReboundPct,DefThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,ThreePtShootingFoulsDrawnPct,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Technical Free Throw Trips,BlockedLongMidRange,SecondChanceFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,HeaveAttempts,Charge Fouls,Charge Fouls Drawn,DefensiveGoaltends,OffensiveGoaltends,NonShootingPenaltyNonTakeFouls,LongMidRangePctBlocked,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Fg3aBlocked,StepOutOfBoundsTurnovers,BlockingFouls,BlockingFoulsDrawn,Blocked3s,BlockedArc3,FG3APctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,FTOffRebounds,OffFTReboundPct,on,3SecondViolations,SecondChanceCorner3FGM,3pt And 1 Free Throw Trips,BlockedCorner3,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,Corner3PctBlocked
101179,1610612757,Ronnie Price,Ronnie Price,101179,POR,5156.0,86,1.0,154,162,35,44,17,316,4.0,5.0,2.0,4.0,1.0,4.0,1.0,2.0,7.0,1.0,2.0,7.0,13,2.0,8.0,5.0,25,160,1.0,1.0,1.0,1.0,2.0,1.0,2.0,5.0,4.0,10.0,3.0,3.0,7.0,2.0,2.0,9.0,7.0,16.0,5.0,2.0,4.0,5.0,39.0,1.0,2.0,6,6,3.0,9,1.0,7.0,3.0,4.0,7.0,3.0,1.0,4.0,8.0,1.0,3.0,7.0,1.0,7.0,1.0,7.0,1.0,4.0,5.0,35,0.2857142857142857,0.2857142857142857,0.5,0.25,0.5,0.25,0.5384615384615384,0.5,0.47619047619047616,0.625,0.5208333333333334,0.25,0.625,0.38095238095238093,0.15384615384615385,0.5,18.6046511627907,0.875,0.125,0.05,0.037037037037037035,0.08450704225352113,0.04477611940298507,0.1,0.045454545454545456,0.2,0.09090909090909091,0.07142857142857142,0.17391304347826086,0.1,0.23809523809523808,0.8,0.8,0.25,0.19047619047619047,0.5,1.0,0.5,0.19047619047619047,0.25,0.25,0.047619047619047616,0.3333333333333333,0.2857142857142857,0.2857142857142857,0.5,0.5,0.5,0.6190476190476191,0.2857142857142857,0.5263071428571429,0.4352125,0.16666666666666666,0.25,0.04,0.2,8.76923076923077,25.425,0.22727272727272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
200746,1610612757,LaMarcus Aldridge,LaMarcus Aldridge,200746,POR,6345.0,106,,193,196,54,58,26,389,9.0,14.0,11.0,18.0,10.0,20.0,,,,,,30.0,52,,,17.0,77,209,8.0,2.0,16.0,8.0,13.0,,,24.0,38.0,22.0,,,,,2.0,2.0,2.0,4.0,1.0,1.0,,2.0,10.0,3.0,5.0,14,25,8.0,33,,,,,5.0,2.0,,3.0,5.0,3.0,7.0,9.0,,16.0,,19.0,1.0,6.0,24.0,53,0.6333333333333333,0.6785714285714286,,,,,0.5769230769230769,0.6153846153846154,0.5769230769230769,0.6153846153846154,0.6311475409836066,0.8888888888888888,0.7058823529411765,,0.038461538461538464,,29.46428571428571,1.0,0.2222222222222222,0.0847457627118644,0.08108108108108109,0.2087912087912088,0.08333333333333333,0.17391304347826086,,,0.2857142857142857,0.17857142857142858,0.23809523809523808,,0.2692307692307692,0.6428571428571429,0.75,0.5555555555555556,0.34615384615384615,0.6111111111111112,0.6111111111111112,0.5454545454545454,0.38461538461538464,0.5,0.5,,,,,,,,0.2692307692307692,,0.4507846153846155,0.5197461538461539,0.1206896551724138,0.10526315789473684,0.2077922077922078,0.3116883116883117,10.871153846153845,,0.27979274611398963,3.0,4.0,3.0,6.0,7.0,8.0,4.0,5.0,6.0,2.0,1.0,1.0,3.0,3.0,1.0,2.0,3.0,2.0,1.0,3.0,0.875,0.875,0.14285714285714285,0.6,0.17857142857142858,0.07142857142857142,0.1111111111111111,0.15,0.25,0.6666666666666666,0.8,0.5,0.75,0.46153846153846156,0.5,0.47777499999999995,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
201587,1610612757,Nicolas Batum,Nicolas Batum,201587,POR,14374.0,240,-42.0,458,464,144,175,60,922,11.0,20.0,,3.0,8.0,22.0,12.0,11.0,36.0,2.0,9.0,19.0,45,15.0,48.0,21.0,104,501,7.0,4.0,15.0,2.0,9.0,2.0,11.0,18.0,10.0,28.0,45.0,,36.0,11.0,3.0,15.0,3.0,18.0,2.0,1.0,6.0,4.0,39.0,2.0,9.0,15,37,11.0,48,,6.0,6.0,,11.0,7.0,7.0,4.0,18.0,6.0,5.0,10.0,1.0,19.0,1.0,22.0,,4.0,16.0,143,0.2631578947368421,0.3125,1.0,0.3125,0.18181818181818182,0.3125,0.4222222222222222,0.2222222222222222,0.44623655913978494,0.25,0.5,0.5769230769230769,0.375,0.5161290322580645,0.06666666666666667,,22.770398481973437,0.6111111111111112,0.11278195488721804,0.06428571428571428,0.024691358024691357,0.15422885572139303,0.049773755656108594,0.03571428571428571,0.06382978723404255,0.047619047619047616,0.07692307692307693,0.14285714285714285,0.11538461538461539,,0.21505376344086022,0.55,0.6470588235294118,0.36363636363636365,0.03225806451612903,,,,0.23655913978494625,0.36363636363636365,0.36363636363636365,0.12903225806451613,0.3870967741935484,0.3055555555555556,0.3055555555555556,1.0,0.45,0.2222222222222222,0.7311827956989247,0.3055555555555556,0.5303752688172043,0.4805575,0.06060606060606061,0.08163265306122448,0.14423076923076922,0.17307692307692307,10.986666666666668,24.77916666666667,0.314410480349345,4.0,6.0,1.0,2.0,4.0,8.0,6.0,16.0,6.0,1.0,,2.0,3.0,4.0,3.0,,4.0,3.0,,2.0,0.5714285714285714,0.5,0.15,0.35294117647058826,0.23529411764705882,0.10810810810810811,0.016666666666666666,0.2222222222222222,0.2608695652173913,0.75,0.125,0.5454545454545454,0.6666666666666666,0.1,0.5,0.5781050000000001,0.04,4.0,1.0,2.0,1.0,3.0,1.0,4.0,5.0,4.0,1.0,1.0,2.0,2.0,1.0,0.25,0.3333333333333333,0.3333333333333333,1.0,0.09090909090909091,0.2727272727272727,0.3333333333333333,1.0,0.1,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
201964,1610612757,Victor Claver,Victor Claver,201964,POR,1692.0,28,14.0,57,52,29,13,8,109,,3.0,,,,,1.0,1.0,3.0,,1.0,,3,1.0,4.0,1.0,4,59,,,,,2.0,,2.0,1.0,,,3.0,,2.0,1.0,,2.0,1.0,3.0,1.0,,,1.0,7.0,1.0,1.0,1,3,2.0,5,,1.0,1.0,,,,,,,,,,,3.0,,4.0,,1.0,1.0,29,,,1.0,0.25,,0.3333333333333333,,,0.21428571428571427,,0.2222222222222222,,0.08333333333333333,0.5714285714285714,,,13.636363636363635,,0.07692307692307693,0.08333333333333333,0.1111111111111111,0.13636363636363635,0.09523809523809523,,,,0.3333333333333333,,,,0.42857142857142855,,,,,,,,,,,0.14285714285714285,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,0.25,,1.0,0.5,0.5520666666666667,0.6116666666666667,0.125,0.25,,0.25,1.9666666666666668,37.325,0.5087719298245614,,,,2.0,,1.0,,2.0,,,1.0,,1.0,,,,,,,1.0,,,,,0.2222222222222222,0.2,0.125,0.16666666666666666,0.3333333333333333,,,,,0.5,,0.6021,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,1.0,,,,0.25,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
2407,1610612757,Jared Jeffries,Jared Jeffries,2407,POR,20989.0,350,12.0,654,656,174,219,85,1310,12.0,30.0,1.0,3.0,3.0,19.0,,,2.0,,1.0,16.0,52,,2.0,12.0,44,695,12.0,3.0,17.0,3.0,9.0,,1.0,8.0,14.0,18.0,,,1.0,,10.0,7.0,7.0,14.0,6.0,1.0,5.0,1.0,35.0,6.0,20.0,24,34,26.0,60,3.0,6.0,3.0,3.0,7.0,5.0,10.0,2.0,17.0,4.0,31.0,58.0,7.0,31.0,2.0,23.0,1.0,9.0,8.0,173,0.4375,0.7777777777777778,,,,,0.3076923076923077,0.3333333333333333,0.2962962962962963,0.3,0.3384615384615385,0.5666666666666667,0.3333333333333333,0.037037037037037035,0.19230769230769232,0.3333333333333333,10.947930574098798,0.4117647058823529,0.11940298507462686,0.09950248756218906,0.056074766355140186,0.11224489795918367,0.08441558441558442,0.125,0.09090909090909091,0.09090909090909091,0.14814814814814814,0.12307692307692308,0.0975609756097561,0.1111111111111111,0.5555555555555556,0.4,0.5454545454545454,0.3333333333333333,0.05555555555555555,0.3333333333333333,0.5,,0.35185185185185186,0.15789473684210525,0.16666666666666666,,0.037037037037037035,,,,0.1,,0.5925925925925926,,0.5147641509433961,0.4593555555555555,0.14516129032258066,0.15,0.38636363636363635,0.18181818181818182,8.140384615384617,35.650000000000006,0.26605504587155965,7.0,12.0,3.0,3.0,7.0,2.0,14.0,9.0,1.0,4.0,5.0,,3.0,6.0,1.0,4.0,6.0,4.0,,2.0,0.5833333333333334,0.5833333333333334,0.26666666666666666,0.043478260869565216,0.0967741935483871,0.07692307692307693,0.047058823529411764,0.09230769230769231,0.10714285714285714,0.6666666666666666,1.0,1.0,0.5833333333333334,0.3,1.0,0.6208727272727272,,,,,,,,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,1.0,1.0,10.0,1.0,1.0,8.0,0.05263157894736842,,,,,,,,,,,,,,True,,,,,,,,
202083,1610612757,Wesley Matthews,Wesley Matthews,202083,POR,11582.0,193,54.0,358,353,80,117,54,711,9.0,18.0,3.0,9.0,10.0,16.0,15.0,9.0,21.0,1.0,4.0,22.0,43,16.0,36.0,17.0,109,357,4.0,4.0,13.0,8.0,12.0,3.0,9.0,31.0,16.0,28.0,39.0,9.0,21.0,9.0,3.0,6.0,3.0,9.0,1.0,2.0,3.0,3.0,21.0,2.0,1.0,9,15,3.0,18,,10.0,5.0,5.0,3.0,2.0,4.0,1.0,7.0,2.0,6.0,14.0,1.0,22.0,4.0,23.0,,7.0,31.0,79,0.36363636363636365,0.38095238095238093,0.8125,0.4444444444444444,0.3333333333333333,0.4444444444444444,0.5116279069767442,0.6666666666666666,0.5822784810126582,0.5952380952380952,0.6,0.7222222222222222,0.62,0.45569620253164556,0.06976744186046512,0.2222222222222222,23.31730769230769,0.42857142857142855,0.07377049180327869,0.009345794392523364,0.03278688524590164,0.09036144578313253,0.017857142857142856,,0.025,,0.03125,0.09523809523809523,0.08333333333333333,,0.22784810126582278,0.5,0.5294117647058824,0.3333333333333333,0.11392405063291139,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.20253164556962025,0.625,0.625,0.189873417721519,0.26582278481012656,0.42857142857142855,0.42857142857142855,0.7777777777777778,0.19047619047619047,0.25,0.6835443037974683,0.42857142857142855,0.5295655844155845,0.5417325,0.08139534883720931,0.14,0.11926605504587157,0.28440366972477066,9.12325581395349,24.694444444444443,0.22346368715083798,2.0,3.0,3.0,6.0,3.0,6.0,2.0,6.0,,1.0,,,4.0,3.0,2.0,,3.0,2.0,,4.0,0.75,0.75,0.05555555555555555,,0.13636363636363635,,0.045454545454545456,0.14285714285714285,0.1111111111111111,0.6666666666666666,0.4,0.5,0.6666666666666666,0.2857142857142857,0.5,0.5939375,,7.0,1.0,5.0,1.0,1.0,1.0,2.0,,1.0,2.0,,,1.0,1.0,0.5,0.4666666666666667,0.4666666666666667,0.8571428571428571,0.16666666666666666,0.16666666666666666,1.0,1.0,0.23809523809523808,,,,,,2.0,,2.0,0.4,,,,,,,,,,,,True,,,,,,,,
203081,1610612757,Damian Lillard,Damian Lillard,203081,POR,15756.0,263,31.0,497,495,139,174,66,992,26.0,37.0,8.0,23.0,21.0,30.0,1.0,20.0,49.0,6.0,17.0,55.0,90,21.0,50.0,42.0,215,521,6.0,,15.0,16.0,29.0,6.0,17.0,63.0,22.0,88.0,18.0,45.0,47.0,20.0,4.0,21.0,20.0,41.0,12.0,8.0,13.0,5.0,102.0,2.0,4.0,11,17,6.0,23,1.0,11.0,5.0,6.0,11.0,9.0,6.0,2.0,17.0,3.0,3.0,9.0,,38.0,1.0,48.0,5.0,21.0,63.0,138,0.2,0.2,0.2857142857142857,0.42,0.35294117647058826,0.4375,0.6111111111111112,0.5517241379310345,0.6178571428571429,0.5434782608695652,0.66875,0.6818181818181818,0.5943396226415094,0.35714285714285715,0.044444444444444446,0.043478260869565216,30.944055944055947,0.6470588235294118,0.07142857142857142,0.02666666666666667,0.024390243902439025,0.07555555555555556,0.02586206896551724,0.018518518518518517,0.018867924528301886,,0.09090909090909091,0.0851063829787234,0.047619047619047616,0.01818181818181818,0.2642857142857143,0.7027027027027027,0.7647058823529411,0.15384615384615385,0.16428571428571428,0.34782608695652173,0.36363636363636365,0.125,0.21428571428571427,0.7,0.7,0.007142857142857143,0.35,0.40816326530612246,0.4166666666666667,0.25,0.3695652173913043,0.35294117647058826,0.6214285714285714,0.425531914893617,0.5062721014492755,0.5182488888888889,0.14556962025316456,0.19811320754716982,0.06976744186046512,0.2930232558139535,9.52888888888889,26.243999999999996,0.2796780684104628,1.0,1.0,11.0,17.0,3.0,13.0,,6.0,,,,2.0,2.0,2.0,2.0,,3.0,1.0,,2.0,0.5,0.6818181818181818,0.08108108108108109,,0.08450704225352113,0.046511627906976744,0.030303030303030304,0.09803921568627451,0.05,0.3333333333333333,0.2857142857142857,0.09090909090909091,1.0,0.3695652173913043,0.6470588235294118,0.45965555555555565,0.038461538461538464,1.0,,,3.0,5.0,3.0,5.0,3.0,2.0,1.0,1.0,1.0,1.0,,0.6,1.0,1.0,1.0,,0.45454545454545453,0.6,0.6666666666666666,,2.0,1.0,2.0,,,1.0,,,,1.0,1.0,1.0,2.0,1.0,1.0,0.02,0.02040816326530612,1.0,,,True,,,,,,,,
203115,1610612757,Will Barton,Will Barton,203115,POR,6215.0,104,-52.0,191,193,43,51,18,384,5.0,13.0,4.0,9.0,,3.0,4.0,,6.0,,3.0,9.0,25,2.0,10.0,2.0,26,211,5.0,1.0,7.0,,1.0,,3.0,1.0,12.0,6.0,6.0,,5.0,,1.0,3.0,1.0,4.0,,1.0,2.0,,9.0,3.0,2.0,5,10,5.0,15,,4.0,1.0,3.0,7.0,5.0,2.0,2.0,9.0,2.0,5.0,10.0,1.0,5.0,,4.0,,2.0,1.0,43,0.6666666666666666,0.75,1.0,0.2,,0.2222222222222222,0.36,,0.34285714285714286,,0.35135135135135137,0.5833333333333334,0.1,0.2857142857142857,0.04,0.1111111111111111,21.80094786729858,0.7777777777777778,0.09259259259259259,0.028985507246376812,0.0967741935483871,0.11904761904761904,0.05,0.04,0.034482758620689655,,,0.19230769230769232,,,0.37142857142857144,0.38461538461538464,0.38461538461538464,0.8,0.2571428571428571,0.4444444444444444,0.5,0.5,0.08571428571428572,,,0.11428571428571428,0.17142857142857143,,,,0.75,,0.6571428571428571,,0.5122191176470589,0.4212833333333334,0.05405405405405406,0.07407407407407407,0.2692307692307692,0.038461538461538464,6.1800000000000015,26.48,0.225130890052356,1.0,2.0,,1.0,3.0,1.0,2.0,5.0,,,1.0,,,,,,,,,,0.6,0.6,,,0.16666666666666666,,0.10714285714285714,0.2,0.1,,,0.4,0.5,0.25,,0.43860000000000005,,2.0,,,,,,,1.0,,,1.0,,,,,0.5,0.5,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,True,,,,,,,,
2562,1610612757,Sasha Pavlovic,Sasha Pavlovic,2562,POR,5055.0,84,29.0,152,154,37,61,21,306,,,2.0,3.0,,2.0,1.0,,3.0,,,2.0,5,,4.0,,4,158,1.0,,2.0,1.0,2.0,,1.0,2.0,2.0,2.0,,,3.0,,1.0,4.0,,4.0,,,2.0,,8.0,,,3,6,,6,,3.0,2.0,1.0,1.0,1.0,,,1.0,,4.0,9.0,,3.0,1.0,1.0,1.0,1.0,2.0,37,0.5,0.5,,,,,0.4,0.5,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.5,0.3333333333333333,0.4444444444444444,0.2,0.3333333333333333,5.681818181818182,1.0,0.06382978723404255,,,0.07352941176470588,,,,,,0.08333333333333333,0.07407407407407407,,,,,,0.3333333333333333,0.6666666666666666,1.0,0.5,0.2222222222222222,,,0.1111111111111111,0.3333333333333333,,,,,,0.4444444444444444,,0.433,0.3753166666666667,0.1111111111111111,0.2,0.5,0.5,12.74,24.475,0.24342105263157895,,,,,1.0,,,2.0,1.0,,,,,,,,,,,,1.0,0.5,,0.14285714285714285,0.09523809523809523,,,0.07142857142857142,0.14285714285714285,,,,,,,0.3555,,,,1.0,,1.0,,1.0,2.0,,,,,,,,,,,,0.5,,,0.3333333333333333,,,,,,1.0,,,,,,,,,,,,,,,True,,,,,,,,
200777,1610612757,Joel Freeland,Joel Freeland,200777,POR,1901.0,32,6.0,57,57,5,15,10,114,1.0,3.0,,3.0,,3.0,,,,,,1.0,9,,,,2,48,,,,,,,,,2.0,,,,,,2.0,,,,,,,,,,1.0,5,6,1.0,7,,1.0,1.0,,1.0,1.0,,,1.0,,1.0,3.0,,1.0,,,,,,5,1.0,1.0,,,,,0.1111111111111111,,0.1111111111111111,,0.1111111111111111,,,,0.2222222222222222,,14.925373134328357,1.0,0.20833333333333334,0.041666666666666664,,0.18181818181818182,0.03333333333333333,0.125,,,0.16666666666666666,0.2,0.23076923076923078,,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,,,,0.3333333333333333,,,,,,,,,,0.3333333333333333,,0.46938888888888886,,,,,,8.944444444444445,,0.08771929824561403,,,,,,,,1.0,,,,,,1.0,,1.0,1.0,,,,,,0.6666666666666666,,0.1111111111111111,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
