EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,HeaveAttempts,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,FoulsDrawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGA,Arc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFtPoints,PenaltyFG3M,PenaltyFtPoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,Corner3Assists,AtRimAssists,ShortMidRangeAssists,BadPassSteals,BadPassTurnovers,PenaltyTurnovers,BlockingFouls,Charge Fouls Drawn,Offensive Fouls Drawn,Technical Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,DefCorner3ReboundPct,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SelfOReb,Offensive Fouls,ThreePtShootingFoulsDrawn,BlockedCorner3,BlockedLongMidRange,SecondChanceFg3Pct,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Loose Ball Fouls Drawn,BlockedAtRim,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,SecondChanceArc3PctAssisted,StepOutOfBoundsTurnovers,OffensiveGoaltends,FTOffRebounds,OffFTReboundPct,on,Clear Path Fouls,SecondChanceCorner3FGM,3pt And 1 Free Throw Trips,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveMakes
101138,1610612738,Brandon Bass,Brandon Bass,101138,BOS,10022.0,167,-46.0,308,312,86.0,88.0,31.0,620,4.0,10.0,1.0,3.0,1.0,3.0,4.0,11.0,10.0,22.0,1.0,1.0,18.0,43.0,1.0,9.0,45.0,345,4.0,8.0,8.0,7.0,14.0,1.0,14.0,26.0,10.0,2.0,1.0,5.0,4.0,1.0,5.0,1.0,4.0,11.0,2.0,7.0,4.0,11.0,3.0,18.0,9.0,27.0,3.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,6.0,1.0,5.0,11.0,1.0,1.0,8.0,1.0,11.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,14.0,84.0,1.0,0.7222222222222222,0.7647058823529411,0.4186046511627907,0.5,0.5,0.4090909090909091,0.5,0.4666666666666667,0.45918367346938777,0.5,0.4666666666666667,0.022727272727272728,0.11627906976744186,0.4,0.09090909090909091,16.034985422740522,0.16666666666666666,0.25,0.09821428571428571,0.06422018348623854,0.12903225806451613,0.06666666666666667,0.1048951048951049,0.06474820143884892,0.075,0.08333333333333333,0.044444444444444446,0.10526315789473684,0.0975609756097561,0.1111111111111111,0.09090909090909091,0.17391304347826086,1.0,0.22727272727272727,0.4,0.6666666666666666,0.5,0.25,0.36363636363636365,0.4,0.5,0.5,0.45454545454545453,0.45454545454545453,0.9,0.022727272727272728,0.375,0.3333333333333333,0.2,0.3333333333333333,0.06666666666666667,0.25,0.44945348837209304,0.4920714285714286,0.43450714285714287,0.12244897959183673,0.125,0.17777777777777778,0.3111111111111111,11.948837209302324,49.8,0.2792207792207792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,11312.0,189,33.0,365,366,104.0,101.0,37.0,731,9.0,20.0,,,1.0,3.0,4.0,10.0,9.0,19.0,21.0,8.0,22.0,49.0,22.0,22.0,84.0,371,1.0,4.0,5.0,3.0,10.0,8.0,21.0,22.0,22.0,,,7.0,19.0,3.0,22.0,1.0,7.0,47.0,1.0,,17.0,31.0,6.0,54.0,1.0,55.0,7.0,2.0,11.0,2.0,6.0,,7.0,3.0,17.0,1.0,8.0,18.0,1.0,1.0,23.0,2.0,29.0,,12.0,,1.0,1.0,,1.0,1.0,1.0,,1.0,19.0,101.0,3.0,0.5,0.5,0.4489795918367347,0.25,0.3,0.43661971830985913,0.25,0.4166666666666667,0.49411764705882355,0.4166666666666667,0.5,0.30985915492957744,0.14285714285714285,0.3,0.1,25.247524752475247,0.6470588235294118,0.3,0.24603174603174602,,0.3269230769230769,0.023255813953488372,0.2696629213483146,0.00684931506849315,,,,,0.1891891891891892,0.1891891891891892,0.3269230769230769,0.3142857142857143,1.0,0.28169014084507044,0.45,0.6428571428571429,0.4444444444444444,0.14084507042253522,0.4,0.4444444444444444,0.75,0.2676056338028169,0.47368421052631576,0.47368421052631576,0.4444444444444444,0.29577464788732394,,,0.16666666666666666,0.3333333333333333,0.4444444444444444,0.5915492957746479,0.5141690140845071,0.40855,0.4843083333333333,0.14457831325301204,0.19672131147540983,0.05952380952380952,0.25,9.075510204081633,25.472727272727273,0.28493150684931506,1.0,6.0,3.0,6.0,3.0,3.0,6.0,15.0,3.0,21.0,6.0,2.0,2.0,8.0,4.0,5.0,4.0,7.0,1.0,2.0,1.0,1.0,2.0,1.0,0.8333333333333334,0.2727272727272727,0.375,0.2727272727272727,0.09090909090909091,0.09523809523809523,0.06666666666666667,0.35294117647058826,0.014084507042253521,0.2857142857142857,0.3157894736842105,0.8333333333333334,0.375,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1891,1610612738,Jason Terry,Jason Terry,1891,BOS,15740.0,262,,518,502,143.0,115.0,51.0,1020,10.0,14.0,,,1.0,1.0,5.0,8.0,8.0,17.0,31.0,12.0,23.0,39.0,41.0,20.0,105.0,519,1.0,2.0,6.0,5.0,7.0,16.0,26.0,22.0,24.0,,,1.0,21.0,10.0,31.0,6.0,4.0,72.0,1.0,2.0,5.0,9.0,,14.0,3.0,17.0,7.0,1.0,11.0,3.0,6.0,,4.0,,17.0,,5.0,17.0,1.0,,12.0,1.0,23.0,2.0,8.0,1.0,1.0,,,2.0,2.0,,,,26.0,142.0,,0.4782608695652174,0.4782608695652174,0.5897435897435898,0.5,0.7142857142857143,0.53125,0.4166666666666667,0.4782608695652174,0.5786516853932584,0.4166666666666667,0.5,0.5125,0.02564102564102564,0.07142857142857142,,18.466898954703833,0.6470588235294118,,0.05806451612903226,0.012195121951219513,0.07142857142857142,0.017241379310344827,0.06222222222222222,0.013513513513513514,,0.02702702702702703,0.017241379310344827,0.02631578947368421,0.041666666666666664,0.044444444444444446,0.08064516129032258,0.10416666666666667,1.0,0.175,0.7142857142857143,0.7692307692307693,0.3,0.1,0.625,0.625,0.4,0.2125,0.47058823529411764,0.47058823529411764,0.75,0.3875,,,0.043478260869565216,1.0,0.5217391304347826,0.6875,0.51610125,0.51897,0.502195652173913,0.10344827586206896,0.17777777777777778,0.05714285714285714,0.24761904761904763,9.828205128205129,24.885365853658538,0.27606177606177607,10.0,10.0,3.0,13.0,1.0,4.0,4.0,27.0,12.0,31.0,10.0,,4.0,11.0,6.0,6.0,7.0,5.0,1.0,,,2.0,2.0,2.0,0.6923076923076923,0.3170731707317073,0.25,0.3170731707317073,,,,,0.125,0.3225806451612903,0.3225806451612903,0.6,0.25,0.3225806451612903,3.0,1.0,1.0,4.0,1.0,3.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,0.25,0.05128205128205128,0.3,0.3,1.0,0.16666666666666666,0.5,0.3333333333333333,0.17391304347826086,0.25,0.023809523809523808,,,,,,,,,,True,,,,,,,
200765,1610612738,Rajon Rondo,Rajon Rondo,200765,BOS,3865.0,64,-13.0,129,124,40.0,28.0,12.0,253,5.0,12.0,,1.0,1.0,5.0,,1.0,4.0,7.0,2.0,2.0,9.0,20.0,3.0,2.0,20.0,137,1.0,2.0,2.0,2.0,7.0,3.0,4.0,4.0,14.0,,,,20.0,2.0,22.0,1.0,3.0,46.0,1.0,2.0,1.0,7.0,1.0,9.0,3.0,12.0,2.0,1.0,3.0,,1.0,,,,4.0,,3.0,6.0,1.0,,11.0,1.0,6.0,,2.0,,,,,,,,,,4.0,40.0,,0.2222222222222222,0.2222222222222222,0.45,0.5,0.2857142857142857,0.391304347826087,0.5,0.2,0.38461538461538464,0.5,0.18181818181818182,0.13043478260869565,,,,21.126760563380284,0.75,0.16666666666666666,0.15555555555555556,0.05128205128205128,0.0625,0.06666666666666667,0.13114754098360656,0.05555555555555555,0.058823529411764705,0.125,,,0.05555555555555555,0.3076923076923077,0.14285714285714285,,,0.5217391304347826,0.4166666666666667,0.4166666666666667,,0.043478260869565216,,,,0.30434782608695654,0.5714285714285714,0.5714285714285714,0.5,0.08695652173913043,0.5,,0.5,0.2,0.2,0.6521739130434783,0.48178913043478255,0.4048,0.456565,0.08,0.09090909090909091,0.1,0.2,7.975,25.600000000000005,0.31007751937984496,1.0,,,,,,,,,2.0,,,1.0,15.0,2.0,1.0,3.0,2.0,,,,,1.0,1.0,,,,,,,0.14285714285714285,0.14285714285714285,0.043478260869565216,,,,,,,,,1.0,,,,,2.0,,,,,,0.18181818181818182,,,,,,,0.1,,,1.0,,,,,,,,,True,,,,,,,
2571,1610612738,Leandro Barbosa,Leandro Barbosa,2571,BOS,30753.0,513,-17.0,983,975,279.0,271.0,106.0,1958,48.0,92.0,6.0,8.0,14.0,21.0,11.0,29.0,6.0,25.0,30.0,11.0,65.0,146.0,47.0,31.0,215.0,1000,10.0,15.0,23.0,18.0,37.0,14.0,61.0,48.0,82.0,4.0,2.0,13.0,49.0,9.0,58.0,6.0,22.0,125.0,2.0,6.0,13.0,25.0,,38.0,8.0,46.0,17.0,4.0,14.0,2.0,7.0,1.0,2.0,,21.0,3.0,18.0,51.0,1.0,,39.0,2.0,41.0,5.0,17.0,4.0,2.0,1.0,,6.0,4.0,,,,61.0,276.0,9.0,0.36923076923076925,0.38095238095238093,0.4452054794520548,0.6666666666666666,0.4864864864864865,0.47668393782383417,0.6052631578947368,0.47058823529411764,0.509478672985782,0.6052631578947368,0.5169491525423728,0.24352331606217617,0.08904109589041095,0.10869565217391304,0.06896551724137931,21.019108280254777,0.6666666666666666,,0.07575757575757576,0.018072289156626505,0.10317460317460317,0.020833333333333332,0.08333333333333333,0.018691588785046728,0.014388489208633094,,0.03571428571428571,0.017543859649122806,0.05405405405405406,0.05434782608695652,0.11023622047244094,0.08235294117647059,0.6666666666666666,0.47668393782383417,0.5217391304347826,0.5853658536585366,0.4166666666666667,0.15025906735751296,0.3793103448275862,0.4074074074074074,0.2727272727272727,0.12953367875647667,0.24,0.25,0.16666666666666666,0.15544041450777202,0.42105263157894735,0.75,0.4117647058823529,0.6666666666666666,0.21568627450980393,0.7202072538860104,0.5329633507853405,0.49803055555555553,0.5077744897959184,0.08292682926829269,0.10759493670886076,0.10697674418604651,0.2837209302325581,5.7034246575342475,26.31489361702128,0.28382502543234994,17.0,12.0,4.0,18.0,,4.0,13.0,48.0,6.0,28.0,12.0,,3.0,19.0,8.0,13.0,12.0,6.0,1.0,,3.0,,6.0,4.0,0.8888888888888888,0.3829787234042553,0.2857142857142857,0.4,,,0.02564102564102564,0.14634146341463414,0.08808290155440414,0.4,0.4,0.8333333333333334,0.36363636363636365,0.42857142857142855,6.0,2.0,,3.0,1.0,2.0,1.0,4.0,4.0,2.0,,1.0,2.0,0.25,0.043478260869565216,0.35294117647058826,0.35294117647058826,1.0,0.10526315789473684,0.10526315789473684,0.5,0.058823529411764705,,,,2.0,0.04,0.16666666666666666,1.0,,,,,True,,,,,,,
201145,1610612738,Jeff Green,Jeff Green,201145,BOS,24430.0,407,-29.0,779,771,233.0,216.0,84.0,1550,32.0,58.0,4.0,11.0,6.0,11.0,7.0,22.0,7.0,19.0,9.0,2.0,46.0,99.0,27.0,45.0,158.0,776,6.0,14.0,20.0,11.0,22.0,9.0,40.0,60.0,32.0,,4.0,12.0,11.0,4.0,15.0,3.0,3.0,34.0,2.0,8.0,9.0,29.0,4.0,42.0,10.0,52.0,7.0,2.0,17.0,3.0,16.0,2.0,9.0,3.0,33.0,1.0,17.0,32.0,3.0,,42.0,2.0,56.0,6.0,29.0,12.0,2.0,1.0,1.0,14.0,8.0,,,,39.0,230.0,3.0,0.6521739130434783,0.6521739130434783,0.46464646464646464,0.42857142857142855,0.5,0.44841269841269843,0.375,0.45161290322580644,0.5231788079470199,0.5,0.5405405405405406,0.21428571428571427,0.12121212121212122,0.1896551724137931,0.045454545454545456,21.10091743119266,0.5151515151515151,0.15384615384615385,0.11153846153846154,0.02952029520295203,0.08737864077669903,0.025,0.1046831955922865,0.02849002849002849,0.035398230088495575,0.014705882352941176,0.03333333333333333,0.041666666666666664,0.11764705882352941,0.1111111111111111,0.10679611650485436,0.08450704225352113,0.5714285714285714,0.4603174603174603,0.5517241379310345,0.6808510638297872,0.6875,0.1746031746031746,0.3181818181818182,0.3333333333333333,0.42857142857142855,0.15079365079365079,0.3684210526315789,0.3684210526315789,0.7142857142857143,0.07142857142857142,0.6875,0.36363636363636365,0.3548387096774194,0.5454545454545454,0.06451612903225806,0.6746031746031746,0.5258818181818182,0.57935,0.5219683333333333,0.19463087248322147,0.23770491803278687,0.12658227848101267,0.25316455696202533,6.168686868686868,29.37407407407407,0.2991014120667522,18.0,1.0,1.0,7.0,8.0,2.0,12.0,21.0,,5.0,1.0,,1.0,3.0,5.0,5.0,8.0,8.0,,,1.0,,2.0,1.0,1.0,0.25925925925925924,0.2222222222222222,0.30434782608695654,,,,0.09375,0.14285714285714285,0.1111111111111111,0.1111111111111111,1.0,0.5,0.2,6.0,2.0,1.0,7.0,,,,2.0,1.0,4.0,,1.0,1.0,,0.01818181818181818,0.3333333333333333,0.3333333333333333,1.0,0.125,,,0.22580645161290322,0.14285714285714285,,1.0,10.0,,0.75,,1.0,,,,True,,,,,,,
2215,1610612738,Jason Collins,Jason Collins,2215,BOS,3063.0,51,14.0,104,103,54.0,57.0,14.0,207,1.0,2.0,1.0,1.0,,1.0,,1.0,,1.0,,,1.0,4.0,,5.0,7.0,114,1.0,1.0,4.0,,1.0,,4.0,,2.0,2.0,,1.0,,,,,,,2.0,4.0,,6.0,,6.0,6.0,12.0,,,2.0,,1.0,,1.0,,3.0,1.0,6.0,7.0,,,5.0,,7.0,,1.0,,,,,,,,,,4.0,54.0,,,,0.25,1.0,,0.25,1.0,,0.4375,0.6666666666666666,0.5,,0.25,,1.0,8.620689655172415,0.6666666666666666,,0.1935483870967742,0.14285714285714285,,0.5,0.13953488372093023,0.1875,0.25,0.125,,,0.2857142857142857,0.2,,,,0.5,0.5,0.5,,0.25,,,,0.25,,,,,1.0,1.0,1.0,,,0.5,0.506,0.5805,0.5577,0.2,0.2,0.5714285714285714,0.5714285714285714,6.2,,0.5192307692307693,,,,,2.0,,4.0,,,,,,,,,,1.0,,,1.0,,,3.0,3.0,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,True,,,,,,,
2404,1610612738,Chris Wilcox,Chris Wilcox,2404,BOS,6239.0,104,21.0,206,203,68.0,90.0,33.0,409,11.0,17.0,6.0,8.0,4.0,6.0,2.0,4.0,,,,,13.0,21.0,,8.0,34.0,200,6.0,9.0,12.0,6.0,8.0,,12.0,14.0,12.0,10.0,,,4.0,2.0,6.0,2.0,2.0,14.0,,13.0,6.0,8.0,5.0,19.0,13.0,32.0,4.0,1.0,1.0,1.0,5.0,2.0,,,6.0,1.0,10.0,14.0,,,11.0,,15.0,1.0,7.0,4.0,,,2.0,4.0,1.0,,,,12.0,68.0,1.0,0.5384615384615384,0.875,0.6190476190476191,0.6666666666666666,0.75,0.6190476190476191,0.6666666666666666,0.75,0.6071428571428571,0.6,0.6666666666666666,,,,,13.934426229508198,0.16666666666666666,0.7142857142857143,0.13559322033898305,0.16883116883116883,0.2,,0.15730337078651685,0.13829787234042554,0.22580645161290322,0.08695652173913043,0.17391304347826086,,0.1,0.15789473684210525,0.15,0.2,0.25,0.8095238095238095,0.6470588235294118,0.6470588235294118,0.45454545454545453,0.19047619047619047,0.5,0.5,1.0,,,,,,0.8888888888888888,0.75,0.75,0.6666666666666666,,0.8095238095238095,0.5966047619047619,0.603388888888889,0.5584,0.25925925925925924,0.25925925925925924,0.35294117647058826,0.35294117647058826,2.4333333333333336,,0.3300970873786408,,,,,,,,,,,,,,2.0,,3.0,1.0,1.0,1.0,,2.0,,1.0,1.0,,,,,,,,0.2,,,,,,,,,,,,,,,2.0,1.0,,,,,0.25,,,,,,,,,,2.0,2.0,,,,,1.0,,,True,,,,,,,
708,1610612738,Kevin Garnett,Kevin Garnett,708,BOS,18599.0,310,4.0,575,573,87.0,68.0,47.0,1148,17.0,25.0,1.0,2.0,1.0,1.0,19.0,34.0,18.0,46.0,4.0,2.0,54.0,105.0,4.0,28.0,136.0,572,3.0,6.0,10.0,6.0,12.0,2.0,16.0,74.0,34.0,2.0,1.0,3.0,20.0,3.0,23.0,,6.0,49.0,2.0,7.0,19.0,47.0,10.0,76.0,9.0,85.0,9.0,5.0,9.0,2.0,10.0,,2.0,3.0,19.0,2.0,9.0,23.0,,1.0,41.0,,36.0,2.0,17.0,6.0,,,1.0,6.0,3.0,,1.0,3.0,14.0,84.0,,0.6851851851851852,0.6981132075471698,0.5142857142857142,0.5,0.5,0.4954128440366973,0.5,0.42857142857142855,0.536,0.625,0.5,0.03669724770642202,0.02857142857142857,0.12,,22.893481717011127,0.47368421052631576,0.5263157894736842,0.22926829268292684,0.03804347826086957,0.25,0.037037037037037035,0.23487544483985764,0.037815126050420166,0.03896103896103896,0.024390243902439025,0.045454545454545456,0.03125,0.19672131147540983,0.27586206896551724,0.22093023255813954,0.3137254901960784,0.5,0.22935779816513763,0.68,0.7727272727272727,0.7058823529411765,0.3119266055045872,0.5588235294117647,0.5588235294117647,0.5263157894736842,0.42201834862385323,0.391304347826087,0.391304347826087,0.8333333333333334,0.03669724770642202,0.3333333333333333,0.5,0.07142857142857142,1.0,0.14285714285714285,0.26605504587155965,0.4454814814814815,0.46414,0.3837153846153847,0.13709677419354838,0.14166666666666666,0.07352941176470588,0.11764705882352941,11.401904761904762,35.825,0.15130434782608695,,,,,4.0,,4.0,,,3.0,,,3.0,12.0,2.0,4.0,7.0,3.0,,,1.0,2.0,1.0,,,,,,,,0.045454545454545456,0.12,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,2.0,5.0,,,,,,,,True,,,,,,,
203096,1610612738,Jared Sullinger,Jared Sullinger,203096,BOS,11140.0,186,-9.0,351,353,95.0,113.0,43.0,704,21.0,31.0,7.0,12.0,9.0,12.0,4.0,11.0,4.0,12.0,2.0,2.0,29.0,54.0,3.0,8.0,69.0,355,8.0,13.0,19.0,10.0,20.0,2.0,27.0,28.0,30.0,16.0,,9.0,1.0,3.0,4.0,1.0,1.0,11.0,1.0,21.0,7.0,21.0,2.0,30.0,23.0,53.0,5.0,2.0,4.0,,5.0,,,1.0,9.0,,16.0,32.0,,2.0,17.0,,9.0,1.0,5.0,6.0,1.0,1.0,2.0,7.0,5.0,,,2.0,27.0,95.0,3.0,0.4827586206896552,0.6666666666666666,0.5370370370370371,0.6153846153846154,0.5,0.5350877192982456,0.6153846153846154,0.5227272727272727,0.5655737704918032,0.6785714285714286,0.5625,0.05263157894736842,0.16666666666666666,0.1935483870967742,0.2727272727272727,17.587939698492463,0.4444444444444444,0.18181818181818182,0.1721311475409836,0.15328467153284672,0.16666666666666666,0.037037037037037035,0.17073170731707318,0.13414634146341464,0.19642857142857142,0.14705882352941177,0.10638297872340426,,0.175,0.18181818181818182,0.16326530612244897,0.18518518518518517,0.7142857142857143,0.543859649122807,0.6774193548387096,0.84,0.38095238095238093,0.19298245614035087,0.36363636363636365,0.5,0.5,0.21052631578947367,0.3333333333333333,0.3333333333333333,1.0,0.03508771929824561,0.9230769230769231,0.5833333333333334,0.5454545454545454,0.75,0.09090909090909091,0.5964912280701754,0.49775263157894734,0.577490909090909,0.5197727272727273,0.08196721311475409,0.08620689655172414,0.2753623188405797,0.391304347826087,6.542592592592594,24.366666666666664,0.2706552706552707,1.0,1.0,1.0,1.0,3.0,1.0,4.0,3.0,,2.0,1.0,,2.0,,,3.0,4.0,3.0,2.0,4.0,2.0,,,,1.0,0.3333333333333333,0.5,0.3333333333333333,,,0.06666666666666667,0.13333333333333333,0.017543859649122806,0.5,0.5,1.0,0.5,0.5,,,,,,,,,4.0,3.0,,,,,0.23529411764705882,,,,,,,,,,,4.0,,,,,,1.0,0.09090909090909091,True,,,,,,,
