EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,OpponentPoints,ShootingFouls,Fouls,PenaltyOffPoss,PenaltyDefPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,BlockedLongMidRange,RecoveredBlocks,Defensive 3 Seconds Violations,BlocksRecoveredPct,HeaveAttempts,FTOffRebounds,BlockingFouls,Blocked3s,BlockedArc3,DefensiveGoaltends,OffFTReboundPct,OffCorner3ReboundPct,Charge Fouls Drawn,OffensiveGoaltends,PenaltyArc3FGM,PenaltyArc3Accuracy,Clear Path Fouls,3SecondViolations,BlockedCorner3,on,Corner3PctBlocked
1733,1610612753,Al Harrington,Al Harrington,1733,ORL,210.0,4,-3,6,6,4,12,7,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
201167,1610612753,Arron Afflalo,Arron Afflalo,201167,ORL,36305.0,605,-137,1162,1157,131,2319,1317,14,32,144.0,197.0,28.0,42.0,1.0,3.0,5.0,7.0,24.0,58.0,37.0,78.0,11.0,17.0,2.0,3.0,1.0,3.0,10.0,38.0,2.0,4.0,9.0,89.0,178.0,21.0,55.0,53.0,294.0,9.0,16.0,4.0,7.0,2.0,32.0,12.0,22.0,1.0,12.0,11.0,38.0,82.0,96.0,60.0,3.0,4.0,38.0,10.0,11.0,1.0,45.0,16.0,61.0,13.0,3.0,15.0,4.0,26.0,138.0,3.0,3.0,27.0,38.0,5.0,70.0,6.0,76.0,2.0,11.0,8.0,3.0,23.0,5.0,14.0,19.0,1.0,9.0,2.0,2.0,42.0,3.0,5.0,3.0,1.0,4.0,53.0,1.0,3.0,2.0,58.0,8.0,2.0,3.0,26.0,3.0,3.0,4.0,2.0,2.0,4.0,38.0,144.0,1.0,2.0,0.4606741573033708,0.47126436781609193,0.9523809523809523,0.38181818181818183,0.5714285714285714,0.08333333333333333,0.38181818181818183,0.5,0.5625,0.5454545454545454,0.5171673819742489,0.6521739130434783,0.39705882352941174,0.5705882352941176,0.6956521739130435,0.475,0.23605150214592274,0.01818181818181818,0.06179775280898876,0.16666666666666666,0.05172413793103448,0.01282051282051282,0.02631578947368421,22.68199233716475,0.5476190476190477,0.15151515151515152,0.09743589743589744,0.007194244604316547,0.19852941176470587,0.021897810218978103,0.12357414448669202,0.010830324909747292,0.008620689655172414,0.008,0.005681818181818182,0.02631578947368421,0.07894736842105263,0.08403361344537816,0.12101910828025478,0.17525773195876287,0.2564102564102564,0.018518518518518517,0.18025751072961374,0.6666666666666666,0.8,0.5357142857142857,0.24892703862660945,0.41379310344827586,0.43636363636363634,0.2916666666666667,0.33476394849785407,0.47435897435897434,0.4805194805194805,0.5135135135135135,0.07296137339055794,0.6470588235294118,0.6470588235294118,1.0,0.1630901287553648,0.2631578947368421,0.2702702702702703,0.9,0.13043478260869565,0.3333333333333333,1.0,0.13043478260869565,0.6666666666666666,1.0,0.17391304347826086,0.5,1.0,0.20588235294117646,0.7142857142857143,0.08823529411764706,0.3333333333333333,0.2647058823529412,0.41630901287553645,0.2631578947368421,0.47668476394849785,0.4739657894736841,0.48592794117647065,0.11507936507936507,0.1326530612244898,0.05357142857142857,0.10884353741496598,0.1292517006802721,11.625280898876403,24.75090909090909,0.12392426850258176,,,,,,,,,,,,,,,,,,,,True,
202699,1610612753,Tobias Harris,Tobias Harris,202699,ORL,8884.0,148,-35,278,281,38,559,299,6,12,54.0,62.0,17.0,23.0,1.0,6.0,4.0,4.0,6.0,25.0,3.0,8.0,,3.0,,,,1.0,,8.0,,,1.0,26.0,56.0,,11.0,12.0,64.0,1.0,6.0,,,2.0,4.0,5.0,9.0,,2.0,6.0,16.0,40.0,12.0,,,2.0,8.0,,4.0,,7.0,1.0,8.0,,1.0,3.0,,4.0,17.0,,10.0,7.0,19.0,,26.0,10.0,36.0,4.0,5.0,3.0,2.0,4.0,,3.0,4.0,,1.0,1.0,1.0,8.0,,1.0,2.0,,,11.0,,,,17.0,3.0,,,9.0,,1.0,7.0,3.0,3.0,7.0,14.0,53.0,,,0.7692307692307693,0.8,,,,,,0.4642857142857143,0.16666666666666666,0.5555555555555556,0.3880597014925373,0.16666666666666666,0.45454545454545453,0.43243243243243246,0.2857142857142857,0.5333333333333333,0.16417910447761194,,0.07142857142857142,0.043478260869565216,0.12,,,25.545171339563865,0.5,,0.20652173913043478,0.08620689655172414,0.15217391304347827,,0.18840579710144928,0.06756756756756757,0.08695652173913043,0.1,0.06976744186046512,,0.1875,0.24242424242424243,0.18604651162790697,0.1724137931034483,0.11764705882352941,0.11428571428571428,0.34328358208955223,0.7391304347826086,0.7727272727272727,0.8235294117647058,0.373134328358209,0.24,0.2727272727272727,0.6666666666666666,0.11940298507462686,0.375,0.375,0.6666666666666666,0.04477611940298507,,,,0.11940298507462686,,,,1.0,0.16666666666666666,,,,,,,,0.36363636363636365,1.0,0.09090909090909091,,0.09090909090909091,0.5074626865671642,,0.5083223880597014,0.5676833333333332,0.5080272727272728,0.1232876712328767,0.14516129032258066,,0.0625,0.25,7.014285714285714,25.563636363636366,0.19424460431654678,1.0,3.0,1.0,0.42857142857142855,,,,,,,,,,,,,,,,True,
203090,1610612753,Maurice Harkless,Maurice Harkless,203090,ORL,39350.0,656,-126,1242,1252,152,2494,1338,23,39,208.0,231.0,61.0,98.0,20.0,31.0,10.0,18.0,9.0,31.0,2.0,13.0,4.0,20.0,,,,2.0,2.0,9.0,,,1.0,72.0,142.0,6.0,29.0,25.0,187.0,20.0,33.0,,,7.0,47.0,12.0,25.0,,3.0,7.0,31.0,72.0,72.0,18.0,,28.0,8.0,2.0,17.0,,12.0,6.0,18.0,3.0,3.0,3.0,2.0,7.0,42.0,6.0,28.0,19.0,47.0,3.0,69.0,35.0,104.0,6.0,21.0,13.0,8.0,12.0,,6.0,5.0,2.0,6.0,1.0,1.0,17.0,2.0,3.0,1.0,,,27.0,2.0,2.0,1.0,40.0,4.0,,,19.0,,3.0,21.0,14.0,5.0,23.0,31.0,207.0,,3.0,0.5,0.6206896551724138,1.0,0.20689655172413793,,,0.21428571428571427,0.5070422535211268,0.6060606060606061,0.48,0.47368421052631576,0.6060606060606061,0.42857142857142855,0.4947089947089947,0.618421052631579,0.44285714285714284,0.1695906432748538,,0.11971830985915492,0.12244897959183673,0.12903225806451613,0.07692307692307693,,14.537755822159491,0.7058823529411765,0.11538461538461539,0.11032863849765258,0.058091286307053944,0.10919540229885058,0.047244094488188976,0.11,0.05582922824302135,0.08130081300813008,0.07692307692307693,0.02631578947368421,0.042105263157894736,0.09923664122137404,0.06722689075630252,0.14772727272727273,0.10833333333333334,0.1111111111111111,0.08108108108108109,0.5730994152046783,0.6224489795918368,0.7093023255813954,0.5081967213114754,0.18128654970760233,0.2903225806451613,0.3333333333333333,0.4444444444444444,0.07602339181286549,0.15384615384615385,0.16666666666666666,0.5,0.11695906432748537,0.2,0.2,1.0,0.05263157894736842,0.2222222222222222,0.2222222222222222,1.0,0.9393939393939394,0.6451612903225806,0.2,,,,,,,0.6428571428571429,0.5555555555555556,0.07142857142857142,,0.03571428571428571,0.7426900584795322,0.25,0.5594520588235293,0.5818965517241379,0.5911714285714286,0.10215053763440861,0.12101910828025478,,0.25133689839572193,0.1657754010695187,4.5788732394366205,25.727586206896554,0.16747181964573268,2.0,13.0,,0.5652173913043478,1.0,1.0,1.0,2.0,2.0,2.0,0.04,0.0625,,,,,,,,True,
203094,1610612753,Andrew Nicholson,Andrew Nicholson,203094,ORL,74965.0,1249,-157,2403,2398,291,4801,2542,64,133,387.0,531.0,92.0,135.0,22.0,34.0,16.0,19.0,83.0,166.0,81.0,185.0,,,,,,,,,,,,256.0,486.0,,,75.0,587.0,37.0,59.0,,,14.0,88.0,42.0,69.0,,,14.0,98.0,340.0,172.0,,,34.0,,,21.0,,30.0,14.0,44.0,11.0,3.0,11.0,7.0,12.0,102.0,17.0,51.0,43.0,134.0,12.0,189.0,69.0,258.0,4.0,24.0,18.0,6.0,32.0,7.0,17.0,47.0,7.0,15.0,1.0,15.0,79.0,6.0,11.0,,16.0,13.0,87.0,5.0,3.0,1.0,94.0,14.0,,,49.0,,5.0,32.0,27.0,5.0,32.0,98.0,386.0,11.0,5.0,0.6640625,0.7112970711297071,,,,,,0.5267489711934157,0.6271186440677966,0.6086956521739131,0.5267489711934157,0.6271186440677966,0.6086956521739131,0.5579847908745247,0.6567164179104478,0.6282051282051282,,,0.043209876543209874,0.08148148148148149,0.05421686746987952,0.005405405405405406,,22.16929278123855,0.4050632911392405,0.18181818181818182,0.1642156862745098,0.05660377358490566,0.13109756097560976,0.06390977443609022,0.1547202797202797,0.05826906598114824,0.06198347107438017,0.07420494699646643,0.0398936170212766,0.08095238095238096,0.18,0.15677966101694915,0.15757575757575756,0.1336206896551724,0.125,0.019230769230769232,0.2777777777777778,0.6814814814814815,0.7419354838709677,0.5869565217391305,0.34156378600823045,0.5,0.5286624203821656,0.4578313253012048,0.38065843621399176,0.43783783783783786,0.44021739130434784,0.9629629629629629,,,,,,,,,0.576271186440678,0.6470588235294118,0.13636363636363635,,,,,,,0.2753623188405797,0.8421052631578947,,,,0.2777777777777778,,0.4488740740740738,0.5243999999999999,0.44078550724637683,0.09404990403071017,0.09404990403071017,,0.14991482112436116,0.16695059625212946,10.163374485596707,,0.16104868913857678,,16.0,8.0,0.5,,1.0,4.0,,,3.0,0.023255813953488372,,3.0,1.0,,,,,,True,
203117,1610612753,Doron Lamb,Doron Lamb,203117,ORL,6981.0,116,-19,225,225,33,450,257,3,7,60.0,61.0,2.0,7.0,,1.0,,1.0,2.0,8.0,2.0,3.0,2.0,3.0,,,1.0,1.0,3.0,7.0,1.0,2.0,4.0,6.0,18.0,5.0,10.0,7.0,34.0,1.0,3.0,1.0,2.0,1.0,6.0,2.0,4.0,2.0,5.0,4.0,14.0,6.0,6.0,12.0,3.0,,7.0,3.0,1.0,,5.0,2.0,7.0,2.0,,2.0,,3.0,16.0,,3.0,8.0,4.0,,12.0,3.0,15.0,,3.0,2.0,1.0,1.0,,1.0,3.0,1.0,,1.0,1.0,4.0,2.0,1.0,,,,7.0,,1.0,1.0,11.0,1.0,,1.0,3.0,1.0,1.0,,,,,14.0,60.0,,1.0,0.5,0.5,0.8,0.5,0.5,0.4,0.5,0.3333333333333333,0.3333333333333333,0.5,0.48214285714285715,0.5,0.5555555555555556,0.53125,0.5,0.5833333333333334,0.35714285714285715,,0.05555555555555555,0.14285714285714285,,,,13.636363636363635,0.25,,0.07142857142857142,0.03296703296703297,0.2,,0.125,0.029411764705882353,,0.027777777777777776,0.06060606060606061,,0.05555555555555555,0.058823529411764705,0.09523809523809523,0.1935483870967742,0.2222222222222222,,0.25,0.2857142857142857,0.3333333333333333,0.5,0.2857142857142857,0.25,0.25,,0.10714285714285714,0.6666666666666666,0.6666666666666666,1.0,0.10714285714285714,0.6666666666666666,0.6666666666666666,1.0,0.25,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.2,,,,,,0.4,0.5,1.0,0.1111111111111111,,0.1111111111111111,1.0,0.4444444444444444,0.6071428571428571,0.42857142857142855,0.4987481481481481,0.52516,0.4694125,0.12903225806451613,0.15,0.09090909090909091,0.17647058823529413,0.4117647058823529,7.938888888888889,26.130000000000003,0.26666666666666666,,,,,,,,,,,,,,,1.0,0.25,,,,True,
2757,1610612753,Beno Udrih,Beno Udrih,2757,ORL,10659.0,178,-47,343,348,50,691,377,8,13,61.0,95.0,4.0,8.0,,,1.0,2.0,4.0,12.0,14.0,29.0,,1.0,,1.0,,,5.0,10.0,1.0,1.0,1.0,22.0,49.0,5.0,11.0,19.0,78.0,,2.0,1.0,2.0,,3.0,3.0,12.0,,1.0,6.0,12.0,6.0,38.0,12.0,3.0,,10.0,5.0,4.0,,34.0,1.0,35.0,,1.0,15.0,4.0,15.0,71.0,1.0,4.0,4.0,12.0,,16.0,5.0,21.0,2.0,3.0,1.0,2.0,9.0,1.0,4.0,4.0,,5.0,,3.0,13.0,3.0,1.0,,,,18.0,1.0,1.0,,22.0,1.0,,3.0,8.0,,2.0,1.0,1.0,,1.0,12.0,60.0,1.0,2.0,0.13636363636363635,0.13636363636363635,0.8,0.45454545454545453,0.5,,0.45454545454545453,0.4489795918367347,,0.25,0.49166666666666664,0.375,0.23076923076923078,0.5434782608695652,0.375,0.35294117647058826,0.18333333333333332,,0.08163265306122448,0.125,0.16666666666666666,0.034482758620689655,,20.448877805486287,0.6923076923076923,,0.10909090909090909,0.02564102564102564,0.06153846153846154,0.03225806451612903,0.09142857142857143,0.026737967914438502,0.025,0.017857142857142856,0.03333333333333333,0.05263157894736842,0.14285714285714285,0.030303030303030304,0.14285714285714285,0.046511627906976744,0.09090909090909091,0.07407407407407407,0.13333333333333333,0.5,0.5714285714285714,,0.2,0.3333333333333333,0.4,0.5,0.48333333333333334,0.4827586206896552,0.5,0.07142857142857142,0.016666666666666666,,,,0.16666666666666666,0.5,0.5,0.8,,,,0.25,,,0.25,1.0,1.0,0.15384615384615385,0.5,,,0.07692307692307693,0.31666666666666665,0.5,0.4538025000000001,0.44843749999999993,0.4051692307692308,0.11940298507462686,0.14285714285714285,,0.038461538461538464,0.15384615384615385,13.012244897959183,24.9,0.17784256559766765,,,,,,,,,,,,,,,,,,,,True,
200755,1610612753,JJ Redick,JJ Redick,200755,ORL,25565.0,426,-17,832,826,89,1658,845,7,16,137.0,234.0,11.0,21.0,,1.0,2.0,5.0,3.0,7.0,26.0,57.0,4.0,6.0,3.0,3.0,,1.0,26.0,70.0,1.0,5.0,16.0,40.0,85.0,30.0,76.0,31.0,201.0,2.0,5.0,4.0,8.0,2.0,18.0,8.0,17.0,6.0,17.0,2.0,36.0,50.0,30.0,69.0,21.0,,70.0,26.0,2.0,,48.0,9.0,57.0,5.0,4.0,27.0,6.0,15.0,123.0,1.0,,11.0,25.0,,36.0,1.0,37.0,1.0,8.0,6.0,2.0,22.0,6.0,16.0,12.0,,6.0,,3.0,34.0,2.0,1.0,,1.0,3.0,38.0,1.0,7.0,2.0,31.0,3.0,2.0,3.0,12.0,3.0,1.0,2.0,2.0,,2.0,36.0,137.0,1.0,,0.625,0.625,0.7666666666666667,0.39473684210526316,0.5,0.35294117647058826,0.39473684210526316,0.47058823529411764,0.4,0.47058823529411764,0.5279503105590062,0.6153846153846154,0.5,0.5755813953488372,0.6428571428571429,0.5142857142857142,0.4720496894409938,,0.023529411764705882,0.047619047619047616,,0.017543859649122806,,22.12674543501611,0.6470588235294118,,0.08361204013377926,,0.1111111111111111,0.008928571428571428,0.09045226130653267,0.002570694087403599,,,,0.01098901098901099,0.04081632653061224,0.07228915662650602,0.1271186440677966,0.11267605633802817,0.10714285714285714,0.011494252873563218,0.13043478260869565,0.5238095238095238,0.55,0.8181818181818182,0.043478260869565216,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.35403726708074534,0.45614035087719296,0.4642857142857143,0.5769230769230769,0.037267080745341616,0.6666666666666666,0.6666666666666666,1.0,0.43478260869565216,0.37142857142857144,0.37142857142857144,0.7307692307692307,0.07692307692307693,,,0.23076923076923078,1.0,1.0,0.38461538461538464,0.2,,0.14705882352941177,0.4,0.029411764705882353,,0.47058823529411764,0.6024844720496895,0.37142857142857144,0.4869742236024845,0.4915374999999999,0.4534632352941177,0.08771929824561403,0.1276595744680851,0.03896103896103896,0.08955223880597014,0.1791044776119403,14.347058823529412,25.473684210526322,0.16466346153846154,,,,,,,,,,,,,2.0,,6.0,0.375,1.0,,,True,
201175,1610612753,Glen Davis,Glen Davis,201175,ORL,4890.0,82,42,161,153,18,314,135,1,7,38.0,53.0,8.0,15.0,1.0,1.0,2.0,3.0,3.0,10.0,5.0,18.0,,,,,,,,,,,,16.0,43.0,,,11.0,43.0,2.0,4.0,,,1.0,5.0,3.0,7.0,,,1.0,7.0,26.0,6.0,,,2.0,,,4.0,,3.0,,3.0,,,1.0,1.0,1.0,6.0,1.0,1.0,6.0,9.0,,15.0,2.0,17.0,,3.0,3.0,,,2.0,,5.0,,,,2.0,5.0,,3.0,,,,17.0,1.0,1.0,2.0,20.0,4.0,,,12.0,,,3.0,3.0,,3.0,7.0,38.0,4.0,,0.8125,0.8666666666666667,,,,,,0.37209302325581395,0.5,0.42857142857142855,0.37209302325581395,0.5,0.42857142857142855,0.4215686274509804,0.5,0.4375,,,0.09302325581395349,0.13333333333333333,0.2,,,30.769230769230766,,,0.15789473684210525,0.016666666666666666,0.2857142857142857,0.05263157894736842,0.19230769230769232,0.02531645569620253,0.047619047619047616,,,0.05555555555555555,0.10526315789473684,0.15789473684210525,0.21052631578947367,0.4166666666666667,0.1111111111111111,,0.3488372093023256,0.5333333333333333,0.6153846153846154,1.0,0.23255813953488372,0.3,0.375,0.6666666666666666,0.4186046511627907,0.2777777777777778,0.2777777777777778,0.6,,,,,,,,,0.25,1.0,1.0,,,,,,,0.42857142857142855,0.6666666666666666,,,,0.3488372093023256,,0.4643720930232558,0.40503333333333336,0.4340285714285714,0.23529411764705882,0.23529411764705882,,0.11627906976744186,0.16279069767441862,9.988372093023257,,0.2360248447204969,,1.0,,0.3333333333333333,,,,,,,,,1.0,,,,,1.0,,True,
202734,1610612753,E'Twaun Moore,E'Twaun Moore,202734,ORL,36025.0,600,-61,1176,1180,126,2356,1210,21,40,196.0,305.0,17.0,32.0,2.0,4.0,4.0,5.0,26.0,49.0,27.0,73.0,6.0,19.0,1.0,3.0,,,19.0,57.0,,,8.0,70.0,154.0,25.0,76.0,16.0,231.0,6.0,12.0,1.0,3.0,2.0,17.0,10.0,25.0,1.0,8.0,5.0,28.0,36.0,104.0,69.0,6.0,6.0,57.0,19.0,2.0,,89.0,12.0,101.0,7.0,5.0,34.0,21.0,34.0,214.0,,14.0,12.0,30.0,1.0,43.0,14.0,57.0,9.0,23.0,14.0,9.0,31.0,8.0,18.0,21.0,4.0,13.0,1.0,3.0,52.0,4.0,8.0,1.0,,3.0,27.0,,,1.0,21.0,1.0,,,8.0,,3.0,13.0,5.0,5.0,13.0,28.0,195.0,4.0,3.0,0.2571428571428571,0.26865671641791045,0.92,0.32894736842105265,0.3333333333333333,0.125,0.32894736842105265,0.45454545454545453,0.5,0.4,0.4673913043478261,0.5,0.3484848484848485,0.48125,0.53125,0.3888888888888889,0.33043478260869563,,0.012987012987012988,0.0625,,,,22.22222222222222,0.5961538461538461,0.030303030303030304,0.07444168734491315,0.03233256351039261,0.07692307692307693,,0.07513416815742398,0.025362318840579712,0.045871559633027525,0.0364963503649635,0.0213903743315508,,0.088,0.042735042735042736,0.08695652173913043,0.07894736842105263,0.07142857142857142,0.06976744186046512,0.1391304347826087,0.53125,0.5666666666666667,0.35294117647058826,0.21304347826086956,0.5306122448979592,0.5306122448979592,0.11538461538461539,0.3173913043478261,0.3698630136986301,0.3698630136986301,0.3333333333333333,0.08260869565217391,0.3157894736842105,0.3157894736842105,1.0,0.24782608695652175,0.3333333333333333,0.3333333333333333,0.8947368421052632,0.26666666666666666,0.5,,0.2,0.3333333333333333,1.0,,,,0.15151515151515152,0.8,,,0.24242424242424243,0.46956521739130436,0.3333333333333333,0.48789065217391303,0.5030923076923076,0.47288181818181824,0.03375527426160337,0.049689440993788817,,0.0735930735930736,0.12121212121212122,12.098051948051948,24.830263157894738,0.16666666666666666,3.0,5.0,,0.38461538461538464,,,,,,,,,,,1.0,0.125,,,,True,
