EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,ThreePtAssists,Assists,Corner3Assists,AssistPoints,OffTwoPtRebounds,OffRebounds,Rebounds,SelfOReb,FoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,SelfORebPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsPutbacks,Fg2aBlocked,OffThreePtRebounds,FTDefRebounds,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls,PenaltyPointsExcludingTakeFouls,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,PenaltyArc3FGA,PenaltyFG3A,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,BlockingFouls,NonShootingPenaltyNonTakeFouls,LiveBallTurnoverPct,DefLongMidRangeReboundPct,PenaltyArc3Frequency,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,Arc3Assists,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,Arc3FGM,PenaltyArc3FGM,PenaltyFG3M,NonHeaveArc3FGM,PenaltyFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,on,LongMidRangeFGM,LongMidRangeFGA,PenaltyCorner3FGM,SecondChanceArc3FGA,FtPoints,SecondChanceFtPoints,PenaltyFtPoints,PtsAssisted2s,PtsUnassisted3s,HeaveAttempts,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,BadPassSteals,LostBallTurnovers,Travels,Charge Fouls,Loose Ball Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,3pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,RecoveredBlocks,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,AtRimPctBlocked,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,FTOffRebounds,Charge Fouls Drawn,2pt And 1 Free Throw Trips,BlockedShortMidRange,DefensiveGoaltends,3SecondViolations,OffFTReboundPct,SecondChanceArc3FGM,Clear Path Fouls,BlockingFoulsDrawn,Technical Free Throw Trips,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,BlockedLongMidRange,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Corner3PctBlocked,OffensiveGoaltends,BlockedCorner3
1740,1610612748,Rashard Lewis,Rashard Lewis,1740,MIA,531.0,9,-7.0,17,18,7.0,18.0,4.0,35,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,5.0,23.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,0.5,0.5,0.5,0.625,0.625,0.5,19.047619047619047,0.25,0.1111111111111111,0.3333333333333333,0.5,0.5,0.5,0.5,0.25,1.0,1.0,1.0,0.25,0.5,0.439925,8.45,24.85,0.4117647058823529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201596,1610612748,Mario Chalmers,Mario Chalmers,201596,MIA,524.0,9,-7.0,17,18,7.0,18.0,4.0,35,,,,,,1.0,1.0,,,2.0,23.0,2.0,,,1.0,1.0,1.0,3.0,,,3.0,,1.0,,,,7.0,,,,1.0,1.0,1.0,,14.285714285714286,,,,,,,,,,,,,1.0,0.6532,1.3,,0.4117647058823529,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5,0.5,0.6666666666666666,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202354,1610612748,Dexter Pittman,Dexter Pittman,202354,MIA,702.0,12,-11.0,24,23,14.0,23.0,5.0,47,2.0,4.0,,,,3.0,5.0,,,6.0,30.0,6.0,,,,,,,3.0,4.0,7.0,1.0,,,,,14.0,,,,0.6,0.6,0.6,,24.13793103448276,0.6,0.3333333333333333,0.3333333333333333,1.0,0.8,0.5,0.6666666666666666,,,,,,0.2,0.45056,6.5200000000000005,,0.5833333333333334,1.0,1.0,1.0,1.0,3.0,2.0,,,2.0,2.0,3.0,4.0,0.1666666666666666,0.5,0.25,0.3333333333333333,,0.2,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,2.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.2,0.25,0.5,0.1428571428571428,1.0,0.5,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.51975,0.4895333333333333,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202708,1610612748,Norris Cole,Norris Cole,202708,MIA,702.0,12,-11.0,24,23,14.0,23.0,5.0,47,,,,1.0,2.0,,1.0,,3.0,,30.0,,,2.0,,,,,,,1.0,,,,,,14.0,,,,,,,0.75,17.24137931034483,,,,,,,,0.25,,,,0.5,1.0,0.495675,1.4,24.96666666666667,0.5833333333333334,,1.0,,1.0,1.0,,,,1.0,1.0,1.0,3.0,0.1666666666666666,,0.125,,,0.25,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,0.54165,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2592,1610612748,James Jones,James Jones,2592,MIA,702.0,12,-11.0,24,23,14.0,23.0,5.0,47,,,1.0,2.0,2.0,,,1.0,4.0,3.0,30.0,,3.0,2.0,1.0,1.0,,3.0,,,,,,,,,14.0,1.0,0.25,0.25,,0.375,0.375,1.0,17.24137931034483,,,,,,,,0.5,0.5,0.5,1.0,0.5,1.0,0.533925,,24.25,0.5833333333333334,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,1.5,,1.5,,,,,,,,,,,,,0.6027,0.511,1.0,,2.0,3.0,,,1.0,1.0,,,1.0,,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2034,1610612748,Mike Miller,Mike Miller,2034,MIA,118.0,2,-4.0,5,4,5.0,4.0,1.0,9,,,,,1.0,,,1.0,1.0,3.0,7.0,,3.0,1.0,,,,,,,,,,,,,5.0,1.0,1.0,1.0,,1.5,1.5,1.0,16.666666666666668,,,,,,,,,,,,1.0,1.0,0.4806,,24.4,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,3.0,,,,1.5,,1.5,,,,,,,,,,,,,0.4806,,1.0,1.0,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202227,1610612748,Terrel Harris,Terrel Harris,202227,MIA,171.0,3,-4.0,7,5,7.0,5.0,1.0,12,,,,,,,1.0,,,,7.0,,,,,,,,,,,,,,,,7.0,,,,,,,,12.5,,,,,,,,,,,,,1.0,0.6912,0.9,,1.0,,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.6912,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
951,1610612748,Ray Allen,Ray Allen,951,MIA,60.0,1,,2,1,2.0,1.0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740,1610612748,Rashard Lewis,Rashard Lewis,1740,MIA,46986.0,783,-12.0,1469,1464,391.0,383.0,150.0,2933,9.0,32.0,33.0,78.0,51.0,51.0,116.0,50.0,129.0,280.0,1558.0,48.0,147.0,50.0,10.0,29.0,4.0,68.0,10.0,18.0,120.0,2.0,45.0,12.0,12.0,13.0,388.0,0.98,0.3875968992248062,0.390625,0.4396551724137931,0.5142857142857142,0.5263157894736842,0.5265306122448979,18.242830994508846,0.0257731958762886,0.0287539936102236,0.0252100840336134,0.0151515151515151,0.1306122448979592,0.28125,0.3333333333333333,0.3183673469387755,0.4230769230769231,0.4230769230769231,1.0,0.2081632653061224,0.6938775510204082,0.5183110655737706,9.846551724137932,24.252713178294577,0.2661674608577263,26.0,41.0,27.0,65.0,102.0,10.0,1.0,,33.0,7.0,40.0,67.0,0.1382978723404255,0.12,0.1323741007194244,0.1549295774647887,0.1282051282051282,0.1673469387755102,0.6341463414634146,0.7027027027027027,3.0,4.0,7.0,14.0,6.0,13.0,21.0,12.0,37.0,87.0,6.0,9.0,8.0,10.0,1.0,3.0,5.0,87.0,0.4615384615384615,0.3243243243243243,0.391304347826087,0.5136986301369864,0.42,0.5240963855421686,0.0775862068965517,0.15625,0.2631578947368421,0.0336134453781512,0.0338983050847457,0.0412371134020618,0.1156462585034013,0.1739130434782608,0.75,0.1917808219178082,0.5,0.5407466666666667,0.4967576388888888,0.075,0.3107142857142857,13.0,36.0,21.0,4.0,23.0,17.0,,3.0,0.696969696969697,0.13125,0.1780821917808219,2.0,6.0,23.0,2.0,10.0,6.0,0.2,0.2608695652173913,0.3333333333333333,1.0,0.3150684931506849,17.0,5.0,17.0,17.0,0.4722222222222222,0.3333333333333333,0.3333333333333333,0.9411764705882352,0.3846153846153846,0.34,False,16.0,43.0,12.0,4.0,28.0,3.0,12.0,54.0,3.0,1.0,19.0,8.0,2.0,9.0,17.0,6.0,2.0,1.0,4.0,3.0,2.0,45.0,1.0,10.0,3.0,9.0,1.0,1.0,6.0,1.0,8.0,0.5294117647058824,0.5625,0.0975609756097561,0.0198675496688741,0.0283687943262411,0.1309523809523809,0.4615384615384615,0.5384615384615384,0.6666666666666666,0.1755102040816326,0.3720930232558139,0.3720930232558139,0.4375,0.3333333333333333,0.1739130434782608,0.5217391304347826,0.0505836575875486,0.0793650793650793,0.0229007633587786,,,,,,,,,,,,,,,,,,,,,
201202,1610612748,Joel Anthony,Joel Anthony,201202,MIA,33972.0,566,28.0,1059,1064,401.0,396.0,104.0,2123,12.0,37.0,,,,35.0,68.0,,,87.0,1125.0,22.0,,,10.0,13.0,5.0,36.0,22.0,45.0,115.0,2.0,27.0,42.0,25.0,42.0,400.0,,,,0.5147058823529411,0.5147058823529411,0.5370370370370371,,8.743633276740239,0.0780141843971631,0.0918803418803418,0.0865384615384615,0.074074074074074,0.5441176470588235,0.3243243243243243,0.3636363636363636,,,,,,0.4558823529411764,0.5052617647058824,5.286764705882352,,0.3786591123701605,23.0,31.0,20.0,45.0,70.0,15.0,2.0,2.0,22.0,7.0,20.0,49.0,0.1156812339331619,0.1538461538461538,0.1252408477842004,0.1162790697674418,0.1176470588235294,0.4558823529411764,0.7419354838709677,0.7666666666666667,9.0,12.0,10.0,11.0,12.0,18.0,29.0,17.0,27.0,41.0,20.0,5.0,21.0,5.0,1.0,6.0,8.0,41.0,0.6666666666666666,0.6296296296296297,0.6666666666666666,0.6296296296296297,0.6590909090909091,0.640625,0.0735294117647058,0.1081081081081081,0.1785714285714285,0.1129032258064516,0.0597014925373134,0.0869565217391304,0.1666666666666666,0.6666666666666666,0.75,0.4074074074074074,0.9090909090909092,0.523523076923077,0.5042259259259259,0.3333333333333333,0.4712643678160919,,,13.0,4.0,7.0,3.0,,10.0,0.3181818181818182,0.1153846153846153,,,,,,,5.0,,,,,,,,,,,,,,,,False,,,,,17.0,5.0,7.0,48.0,,,3.0,2.0,,1.0,9.0,4.0,1.0,,8.0,2.0,2.0,28.0,,14.0,,1.0,,,25.0,,,0.6857142857142857,0.96,0.032258064516129,0.081081081081081,0.1282051282051282,0.1153846153846153,0.5952380952380952,0.6521739130434783,0.75,,,,,0.1111111111111111,,,0.175,0.175,,2.0,2.0,2.0,17.0,2.0,1.0,0.064516129032258,,,,,,,,,,,,,,
