EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3Assists,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Corner3FGM,PenaltyCorner3FGM,SecondChanceFG2A,LongMidRangeAssists,LostBallOutOfBoundsTurnovers,LostBallTurnovers,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,DefLongMidRangeReboundPct,ShortMidRangeFrequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,TwoPtShootingFoulsDrawnPct,PtsUnassisted2s,OffTwoPtRebounds,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,SecondChanceAtRimFGM,ShortMidRangeFGM,SecondChanceCorner3FGA,SecondChanceFG2M,SecondChanceFtPoints,PenaltyFtPoints,PtsPutbacks,Fg2aBlocked,Fg3aBlocked,ShortMidRangeAssists,FTOffRebounds,FTDefRebounds,LostBallSteals,Travels,SecondChanceTurnovers,PenaltyTurnovers,BlockingFouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedShortMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,DefFTReboundPct,OffFTReboundPct,DefCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PtsUnassisted3s,Charge Fouls,Technical Free Throw Trips,BlockedLongMidRange,Arc3PctBlocked,OffLongMidRangeReboundPct,Offensive Fouls Drawn,SecondChanceCorner3FGM,Charge Fouls Drawn,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,StepOutOfBoundsTurnovers,BlockedCorner3,HeaveAttempts,3SecondViolations,OffensiveGoaltends,HeaveMakes,3pt And 1 Free Throw Trips,Clear Path Fouls
101128,1610612745,Francisco Garcia,Francisco Garcia,101128,HOU,4475.0,75,21.0,151,148,39,37,16.0,299,1.0,1.0,2.0,2.0,4.0,1.0,2.0,7.0,1.0,2.0,1.0,3.0,3.0,3,2.0,11.0,2.0,14.0,152,1.0,2.0,3.0,1.0,1.0,1.0,4.0,5.0,6.0,6.0,7.0,2.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,2.0,6.0,8.0,1.0,9.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,5.0,39,1.0,1.0,1.0,0.18181818181818182,0.5,0.25,0.18181818181818182,1.0,1.0,0.42857142857142855,0.75,0.5,0.4666666666666667,0.75,0.5,0.7857142857142857,10.0,0.5,0.12,0.13333333333333333,0.02631578947368421,0.12307692307692308,0.014492753623188406,0.08333333333333333,0.16,0.15384615384615385,0.16666666666666666,0.1111111111111111,1.0,0.07142857142857142,1.0,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,0.2857142857142857,0.5,0.2857142857142857,0.2857142857142857,1.0,1.0,0.5,1.0,0.2,0.6,0.3333333333333333,0.8571428571428571,0.2857142857142857,0.5332214285714286,0.49893,0.06666666666666667,0.08333333333333333,0.21428571428571427,0.35714285714285715,13.5,24.58181818181818,0.2582781456953642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
201166,1610612745,Aaron Brooks,Aaron Brooks,201166,HOU,515.0,9,-4.0,18,18,9,9,3.0,36,1.0,1.0,,,,,,2.0,,,,1.0,1.0,1,,2.0,,2.0,18,,,,,,,1.0,,2.0,,2.0,,,1.0,1.0,,,3.0,,,1.0,1.0,,1.0,,,,,,,,,,2.0,,,,1.0,1.0,1.0,,,9,1.0,1.0,,,,,,1.0,,0.3333333333333333,,,0.3333333333333333,,,0.6666666666666666,15.0,,0.125,,,0.125,,,,0.5,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,0.6666666666666666,,,,,,,,1.0,,1.0,,0.5082,0.4557,,,,,2.4,25.45,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
202341,1610612745,James Anderson,James Anderson,202341,HOU,2562.0,43,7.0,88,91,37,24,11.0,179,2.0,4.0,,,2.0,1.0,2.0,6.0,1.0,1.0,,2.0,2.0,6,4.0,8.0,,16.0,104,1.0,1.0,3.0,1.0,2.0,1.0,3.0,5.0,4.0,12.0,6.0,2.0,2.0,2.0,4.0,2.0,,10.0,1.0,2.0,5.0,7.0,1.0,8.0,,,,1.0,,,1.0,2.0,3.0,4.0,2.0,1.0,,,,,,5.0,37,1.0,1.0,1.0,0.5,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5,0.5714285714285714,0.75,0.5,0.5714285714285714,0.75,0.5,0.5714285714285714,16.161616161616163,0.5,0.16666666666666666,0.2222222222222222,0.06666666666666667,0.1794871794871795,0.03333333333333333,0.3333333333333333,0.23076923076923078,,0.2222222222222222,,,0.2857142857142857,0.5,0.5,1.0,,,,,0.14285714285714285,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,1.0,0.2,0.4,,0.8571428571428571,0.3333333333333333,0.5704142857142858,0.56386,0.07142857142857142,,0.1875,0.3125,3.6333333333333333,26.012499999999996,0.42045454545454547,,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.2857142857142857,0.14285714285714285,1.0,1.0,1.0,0.5,0.4,0.5,1.0,0.6843,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
203080,1610612745,Thomas Robinson,Thomas Robinson,203080,HOU,655.0,11,-5.0,22,23,9,9,4.0,45,1.0,3.0,,,,,,,,,,,1.0,3,,,1.0,3.0,24,,,,1.0,1.0,,,2.0,,,,,1.0,,1.0,,1.0,2.0,1.0,,,,3.0,3.0,,2.0,2.0,,,,,,,,3.0,6.0,,,,,,2.0,9,,,,,,,,0.3333333333333333,1.0,0.3333333333333333,,1.0,0.25,,0.5,,22.22222222222222,,,,0.2,,0.25,,,,,,,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,1.0,,0.7277666666666667,0.9389,0.5,,,0.6666666666666666,1.1666666666666667,,0.4090909090909091,,1.0,1.0,1.0,,,,1.0,,,,1.0,,3.0,,,,,,1.0,1.0,1.0,,0.5473,0.5,2.0,2.0,0.2857142857142857,0.25,0.3333333333333333,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
203093,1610612745,Terrence Jones,Terrence Jones,203093,HOU,16541.0,276,-3.0,554,549,183,187,77.0,1103,30.0,44.0,1.0,6.0,6.0,1.0,4.0,13.0,1.0,2.0,,1.0,38.0,75,5.0,19.0,13.0,104.0,595,1.0,3.0,23.0,6.0,18.0,1.0,2.0,22.0,42.0,15.0,13.0,4.0,9.0,6.0,15.0,4.0,3.0,36.0,15.0,11.0,23.0,37.0,28.0,65.0,3.0,12.0,8.0,7.0,1.0,5.0,6.0,13.0,11.0,21.0,14.0,17.0,,18.0,12.0,19.0,9.0,22.0,183,0.5526315789473685,0.6363636363636364,1.0,0.2631578947368421,0.3333333333333333,0.5,0.2631578947368421,0.5066666666666667,0.3333333333333333,0.48404255319148937,0.5833333333333334,0.375,0.5098039215686274,0.575,0.4583333333333333,0.20212765957446807,17.857142857142858,0.5384615384615384,0.125,0.1527777777777778,0.1282051282051282,0.1328125,0.09854014598540146,0.22857142857142856,0.078125,0.13559322033898305,0.15,0.07692307692307693,0.47368421052631576,0.46808510638297873,0.6818181818181818,0.75,0.5333333333333333,0.06382978723404255,0.16666666666666666,0.2,1.0,0.06382978723404255,0.13829787234042554,0.3076923076923077,0.3076923076923077,1.0,0.1111111111111111,0.5,1.0,0.05,0.05,,0.6702127659574468,0.3076923076923077,0.5118595744680852,0.4878,0.06060606060606061,,0.22115384615384615,0.21153846153846154,5.3053333333333335,24.873684210526317,0.3303249097472924,2.0,13.0,5.0,9.0,25.0,1.0,1.0,15.0,5.0,,2.0,,1.0,6.0,0.16393442622950818,0.26595744680851063,0.16666666666666666,0.2,1.0,0.7222222222222222,0.45,0.5555555555555556,1.0,0.5746576923076923,0.075,34.0,12.0,0.07643312101910828,0.09375,0.09090909090909091,0.08536585365853659,9.0,7.0,1.0,9.0,2.0,7.0,10.0,9.0,1.0,1.0,1.0,3.0,4.0,1.0,3.0,5.0,1.0,1.0,3.0,4.0,3.0,1.0,1.0,6.0,1.0,1.0,4.0,2.0,0.6,0.05263157894736842,0.12,0.09090909090909091,0.16,0.16666666666666666,0.16666666666666666,0.1875,0.05,0.16666666666666666,0.28,0.3333333333333333,0.5714285714285714,0.6923076923076923,0.1111111111111111,0.05555555555555555,,,,,,,,,,,,True,,,,,,,,
201600,1610612745,Omer Asik,Omer Asik,201600,HOU,6120.0,102,26.0,196,199,73,62,28.0,395,11.0,24.0,,,,,,,,,,,11.0,26,,,5.0,27.0,198,,,4.0,8.0,11.0,,,21.0,20.0,,,,4.0,1.0,5.0,1.0,3.0,11.0,5.0,6.0,17.0,23.0,10.0,33.0,2.0,6.0,5.0,6.0,2.0,5.0,3.0,9.0,10.0,14.0,9.0,8.0,,1.0,1.0,1.0,,21.0,73,0.9090909090909091,0.9090909090909091,,,,,,0.4230769230769231,0.7272727272727273,0.4230769230769231,,0.7272727272727273,0.46551724137931033,0.2222222222222222,0.8076923076923077,,16.521739130434785,0.6666666666666666,0.26153846153846155,0.2222222222222222,0.13157894736842105,0.25,0.10526315789473684,0.08333333333333333,0.2727272727272727,0.375,0.14285714285714285,0.16666666666666666,,0.9230769230769231,0.4583333333333333,0.5,0.9090909090909091,,,,,,,,,,,,,,,,0.9230769230769231,,0.558473076923077,0.5965272727272728,0.1724137931034483,,0.14814814814814814,0.7777777777777778,2.3576923076923078,,0.37244897959183676,,6.0,8.0,11.0,2.0,,,6.0,1.0,,1.0,,2.0,5.0,0.10526315789473684,0.07692307692307693,,,,1.0,1.0,0.7272727272727273,,0.495225,0.1724137931034483,2.0,5.0,0.08771929824561403,0.11538461538461539,0.09523809523809523,0.15384615384615385,,,,,4.0,5.0,,3.0,,,,,1.0,,1.0,1.0,,,,3.0,,,,,,,1.0,,,,0.11538461538461539,0.08333333333333333,0.5,,,,,0.5,,,,,,,,,,,,,,,,,,True,,,,,,,,
201935,1610612745,James Harden,James Harden,201935,HOU,8684.0,145,3.0,289,283,123,112,42.0,572,14.0,22.0,3.0,9.0,2.0,,11.0,31.0,,4.0,6.0,17.0,18.0,42,11.0,33.0,36.0,105.0,298,,4.0,7.0,7.0,15.0,6.0,17.0,50.0,14.0,18.0,31.0,11.0,13.0,12.0,25.0,9.0,9.0,62.0,,5.0,9.0,19.0,3.0,22.0,1.0,4.0,3.0,8.0,3.0,4.0,9.0,17.0,4.0,12.0,33.0,46.0,,5.0,4.0,5.0,5.0,50.0,123,0.3888888888888889,0.4117647058823529,0.5454545454545454,0.3333333333333333,,0.35294117647058826,0.3333333333333333,0.42857142857142855,0.4666666666666667,0.46,0.25,0.5,0.5416666666666666,0.35,0.5697674418604651,0.44,33.13609467455621,0.47058823529411764,0.1,0.13513513513513514,,0.11023622047244094,0.02040816326530612,,0.08823529411764706,0.034482758620689655,0.13333333333333333,0.023809523809523808,1.0,0.29333333333333333,0.6363636363636364,0.6666666666666666,0.42857142857142855,0.12,0.3333333333333333,0.375,0.3333333333333333,0.02666666666666667,0.41333333333333333,0.3548387096774194,0.36666666666666664,0.5454545454545454,0.5,,,,0.53125,0.35294117647058826,0.7333333333333333,0.3548387096774194,0.516156,0.4947046875000001,0.22340425531914893,,0.06666666666666667,0.47619047619047616,6.783333333333333,25.478787878787884,0.42560553633217996,3.0,3.0,6.0,6.0,11.0,,,4.0,1.0,,4.0,,2.0,21.0,0.18518518518518517,0.14666666666666667,,,,0.375,0.1875,1.0,,0.4189,0.3442622950819672,22.0,3.0,0.03614457831325301,0.02857142857142857,,,2.0,1.0,,2.0,3.0,18.0,2.0,3.0,1.0,3.0,,5.0,1.0,1.0,5.0,7.0,,,1.0,,2.0,,,,,,,1.0,0.5,0.030303030303030304,0.07142857142857142,0.045454545454545456,0.09090909090909091,0.1111111111111111,,0.5,,0.14285714285714285,0.09090909090909091,0.1,,0.6666666666666666,0.5,,15.0,4.0,2.0,1.0,0.03225806451612903,0.14285714285714285,,,,,,True,,,,,,,,
201976,1610612745,Patrick Beverley,Patrick Beverley,201976,HOU,6987.0,116,-9.0,232,230,75,67,31.0,462,9.0,11.0,,,6.0,2.0,4.0,11.0,,,,1.0,10.0,15,5.0,17.0,2.0,37.0,249,,,4.0,,,,3.0,,8.0,15.0,11.0,4.0,10.0,8.0,18.0,7.0,7.0,44.0,4.0,6.0,4.0,10.0,4.0,14.0,,3.0,1.0,2.0,2.0,2.0,4.0,6.0,4.0,12.0,7.0,2.0,,6.0,5.0,6.0,1.0,,75,0.4,0.4444444444444444,1.0,0.29411764705882354,,,0.29411764705882354,0.6666666666666666,,0.546875,1.0,,0.5606060606060606,1.0,,0.53125,14.606741573033709,0.3333333333333333,0.05063291139240506,0.2222222222222222,0.06779661016949153,0.09433962264150944,0.03508771929824561,0.06666666666666667,0.027777777777777776,0.043478260869565216,0.24,,0.16666666666666666,0.34375,0.8181818181818182,0.9,0.4444444444444444,,,,,0.1875,0.34375,0.36363636363636365,0.36363636363636365,1.0,,,,0.6666666666666666,0.3333333333333333,,0.875,0.36363636363636365,0.5588046875,0.5219999999999999,,,0.10810810810810811,,3.046666666666666,24.364705882352943,0.3232758620689655,1.0,2.0,,,4.0,1.0,,2.0,,,,,,,0.1,0.125,0.16666666666666666,0.16666666666666666,1.0,1.0,,,,,,12.0,,,,,0.06818181818181818,2.0,1.0,,2.0,,,2.0,2.0,,3.0,,,2.0,,,1.0,,,2.0,,1.0,,,,,,2.0,,1.0,,0.13333333333333333,0.09090909090909091,0.25,,,,,,0.25,0.3333333333333333,,1.0,0.5,,,,,1.0,,,3.0,,,,,True,,,,,,,,
202391,1610612745,Jeremy Lin,Jeremy Lin,202391,HOU,8275.0,138,22.0,269,270,95,85,41.0,539,6.0,12.0,5.0,12.0,7.0,4.0,8.0,15.0,,1.0,5.0,8.0,17.0,36,10.0,22.0,17.0,81.0,280,1.0,3.0,8.0,6.0,10.0,6.0,12.0,35.0,10.0,27.0,15.0,8.0,16.0,6.0,22.0,6.0,16.0,50.0,,3.0,7.0,10.0,2.0,12.0,1.0,3.0,2.0,6.0,2.0,2.0,5.0,11.0,2.0,12.0,16.0,21.0,,2.0,1.0,2.0,1.0,35.0,95,0.29411764705882354,0.29411764705882354,0.9,0.45454545454545453,0.3333333333333333,0.5,0.45454545454545453,0.4722222222222222,0.6,0.5517241379310345,0.35714285714285715,0.6818181818181818,0.5895522388059702,0.4375,0.7,0.3793103448275862,24.375,0.5454545454545454,0.07526881720430108,0.07317073170731707,,0.07462686567164178,0.014705882352941176,,0.034482758620689655,0.08333333333333333,0.058823529411764705,0.041666666666666664,0.5,0.20689655172413793,0.5,0.75,0.16666666666666666,0.20689655172413793,0.4166666666666667,0.45454545454545453,0.6,0.1206896551724138,0.25862068965517243,0.5333333333333333,0.5333333333333333,0.875,0.14285714285714285,,,0.18181818181818182,0.36363636363636365,0.625,0.5862068965517241,0.5333333333333333,0.47579827586206896,0.475575,0.14925373134328357,,0.09876543209876543,0.43209876543209874,9.91388888888889,25.33181818181818,0.35315985130111527,,2.0,1.0,1.0,12.0,2.0,1.0,4.0,,,4.0,,1.0,10.0,0.10714285714285714,0.20689655172413793,0.2857142857142857,0.2857142857142857,1.0,0.2857142857142857,0.045454545454545456,1.0,0.25,0.49795,0.2222222222222222,24.0,2.0,0.024096385542168676,0.058823529411764705,,,1.0,6.0,2.0,1.0,3.0,5.0,,5.0,,,,,1.0,1.0,1.0,2.0,1.0,,1.0,,,,,1.0,,,2.0,,0.25,,0.1388888888888889,0.3333333333333333,,0.08333333333333333,,,,0.14285714285714285,0.5,0.5,0.16666666666666666,0.5,,0.2857142857142857,3.0,1.0,2.0,,,,1.0,1.0,1.0,0.5,1.0,True,,,,,,,,
202718,1610612745,Chandler Parsons,Chandler Parsons,202718,HOU,5650.0,94,-23.0,189,188,56,66,27.0,377,6.0,10.0,2.0,4.0,1.0,1.0,6.0,9.0,1.0,1.0,2.0,2.0,10.0,18,6.0,10.0,8.0,46.0,223,1.0,1.0,7.0,3.0,7.0,2.0,3.0,15.0,12.0,18.0,9.0,6.0,5.0,7.0,12.0,6.0,5.0,31.0,,4.0,4.0,9.0,,9.0,,,,3.0,3.0,2.0,3.0,6.0,,3.0,8.0,9.0,,1.0,,1.0,,15.0,56,0.6,0.6,1.0,0.6,1.0,0.6666666666666666,0.6,0.5555555555555556,0.42857142857142855,0.6785714285714286,0.8333333333333334,0.6,0.71875,0.875,0.625,0.35714285714285715,17.117117117117115,0.5,0.06666666666666667,0.14285714285714285,,0.09090909090909091,,,0.08695652173913043,0.06666666666666667,0.13636363636363635,,,0.35714285714285715,0.6,0.6,0.6666666666666666,0.14285714285714285,0.5,0.5,0.5,0.03571428571428571,0.32142857142857145,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.1,0.2,1.0,0.7142857142857143,0.6666666666666666,0.5380357142857143,0.47266499999999995,0.1,,0.15217391304347827,0.32608695652173914,7.2555555555555555,25.269999999999996,0.2962962962962963,1.0,,1.0,2.0,4.0,,,2.0,,,1.0,1.0,1.0,3.0,0.045454545454545456,0.14285714285714285,,,,,0.2,0.5,,0.4222166666666667,0.15,8.0,,,,,,,2.0,,1.0,2.0,3.0,,,,,,1.0,,,,2.0,,,,,2.0,,,,,,1.0,2.0,0.5,,,,,,,0.5,,0.16666666666666666,0.5,0.5,0.5,,,,,,,1.0,,,,,,,,True,,,,,,,,
