EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2A,Fg2aBlocked,OffTwoPtRebounds,OffRebounds,Rebounds,SelfOReb,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,TsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,SelfORebPct,AtRimFrequency,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,FG2M,PtsAssisted2s,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Steals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,3SecondViolations,PenaltyPointsExcludingTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,PenaltyTsPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Loose Ball Fouls Drawn,DefensiveGoaltends,Arc3FGA,SecondChanceFtPoints,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,LiveBallTurnovers,LostBallTurnovers,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,LiveBallTurnoverPct,OffLongMidRangeReboundPct,BlocksRecoveredPct,Arc3Frequency,LongMidRangeFGM,Charge Fouls,BlockedAtRim,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,LongMidRangeAssists,BlockingFouls,OffThreePtRebounds,OffThreePtReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,on,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGM,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,FTDefRebounds,BadPassSteals,BadPassTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,FG3APctBlocked,Corner3PctBlocked,DefFTReboundPct,OffCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceArc3FGM,PenaltyArc3FGM,PtsUnassisted3s,HeaveAttempts,FTOffRebounds,LostBallOutOfBoundsTurnovers,Charge Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,BlockedShortMidRange,OffensiveGoaltends,OffFTReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,LongMidRangePctBlocked,Technical Free Throw Trips,Defensive 3 Seconds Violations,Arc3PctBlocked,Clear Path Fouls
101215,1610612750,Will Conroy,Will Conroy,101215,MIN,1226.0,20,-40,40,41,8,13.0,7.0,81,2.0,3.0,1.0,3.0,6.0,3.0,1.0,1.0,57,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,8,0.05,0.3333333333333333,0.5,0.5,0.6666666666666666,20.833333333333336,0.05263157894736842,0.037037037037037035,0.2,0.16666666666666666,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.5555555555555556,0.45636111111111116,0.3159,0.1,0.14285714285714285,8.65,23.166666666666668,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905,1610612750,Andrei Kirilenko,Andrei Kirilenko,1905,MIN,144.0,2,-4,3,5,1,,,8,1.0,,,,1.0,,,2.0,8,,,,,,,,,,,,1,1.0,,,,,33.333333333333336,,,,,1.0,,,,1.0,0.6145,,,,2.0,,0.3333333333333333,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200811,1610612750,Lou Amundson,Lou Amundson,200811,MIN,819.0,14,-28,29,30,7,13.0,5.0,59,1.0,2.0,,,3.0,,1.0,3.0,41,2.0,,1.0,1.0,6.0,,1.0,1.0,2.0,4.0,2.0,7,0.3,,,,,20.588235294117645,0.06666666666666667,0.05,,,0.3333333333333333,0.6666666666666666,,,0.3333333333333333,0.4843,0.39295,0.4,0.4,7.5,,0.2413793103448276,1.0,1.0,,,,0.3333333333333333,0.3333333333333333,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,0.16666666666666666,0.6666666666666666,0.5,0.625,0.16666666666666666,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.667,0.6666666666666666,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201967,1610612750,Dante Cunningham,Dante Cunningham,201967,MIN,832.0,14,-30,24,26,1,2.0,5.0,50,1.0,,3.0,,4.0,,,,42,,,,,,,2.0,2.0,1.0,,,1,,,,,,12.903225806451614,,,,,0.25,,0.75,,0.25,0.409725,,,,15.524999999999999,,0.041666666666666664,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4153,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203144,1610612750,Alexey Shved,Alexey Shved,203144,MIN,1127.0,19,-36,38,38,7,13.0,7.0,76,1.0,1.0,,,2.0,3.0,3.0,5.0,51,,,2.0,2.0,3.0,,,,2.0,4.0,2.0,7,0.35714285714285715,0.6,,,,21.73913043478261,0.10526315789473684,0.07407407407407407,0.2,,0.2,0.2,,,0.8,0.5670999999999999,,0.2857142857142857,0.5,3.15,24.666666666666668,0.18421052631578946,1.0,1.0,,,,0.5,0.2,1.0,1.0,,,,,,3.0,,,2.0,,,1.0,1.0,,,2.0,2.0,3.0,,,,,0.75,,0.1111111111111111,,0.08333333333333333,,,,0.25,,,,,0.6,,,,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.16666666666666666,1.0,0.6,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201880,1610612750,Greg Stiemsma,Greg Stiemsma,201880,MIN,801.0,13,-22,27,26,8,11.0,4.0,53,,2.0,2.0,,4.0,,,2.0,31,1.0,1.0,,,1.0,,2.0,4.0,,,,8,0.25,,0.25,,0.5,19.35483870967742,,,,,,0.5,0.5,,,0.38255,0.3715,,,11.25,,0.2962962962962963,,1.0,2.0,1.0,1.0,0.25,0.25,,,,,,,1.0,,,,,,,1.0,1.0,1.0,1.0,,2.0,2.0,,,,,,,0.125,,0.1,,0.5,,,,,,0.3929,,,,,,,,,,,,,,1.0,,1.0,1.0,,,1.0,,1.0,2.0,1.0,0.5,0.5,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201978,1610612750,Chase Budinger,Chase Budinger,201978,MIN,260.0,4,-8,7,7,1,,2.0,14,,,,1.0,,1.0,,,11,,,,,1.0,,,1.0,,,,1,,1.0,,,,20.0,,,,,,,,1.0,1.0,0.5826,,,,,22.6,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,0.25,,0.25,,,0.5,,,,,,,,,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202723,1610612750,Malcolm Lee,Malcolm Lee,202723,MIN,921.0,15,-32,32,32,7,13.0,5.0,64,3.0,1.0,1.0,1.0,5.0,1.0,2.0,4.0,44,,1.0,1.0,2.0,5.0,1.0,3.0,3.0,1.0,2.0,1.0,7,0.2857142857142857,0.16666666666666666,0.2,0.3333333333333333,,18.91891891891892,0.058823529411764705,0.08695652173913043,0.2,0.25,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.5801249999999999,,0.14285714285714285,0.16666666666666666,5.96,23.1,0.21875,1.0,1.0,,,,0.2,0.16666666666666666,0.3333333333333333,0.5,,1.0,2.0,1.0,2.0,2.0,,,2.0,2.0,1.0,2.0,3.0,,,,,,,,0.5,0.5,0.5,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,1.0,,1.0,0.5,0.6418,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.16666666666666666,0.5,0.5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101153,1610612750,Mickael Gelabale,Mickael Gelabale,101153,MIN,38634.0,644,-67,1232,1237,294,286.0,155.0,2469,41.0,16.0,30.0,33.0,87.0,52.0,21.0,181.0,1314,24.0,5.0,23.0,32.0,99.0,2.0,21.0,47.0,26.0,24.0,10.0,294,0.6033333333333334,0.37410071942446044,0.05747126436781609,0.07317073170731707,0.125,11.702127659574469,0.0539906103286385,0.05536332179930796,0.016129032258064516,0.03333333333333333,0.2949640287769784,0.11510791366906475,0.2158273381294964,0.23741007194244604,0.6690647482014388,0.5416366906474819,0.5234861111111111,0.0684931506849315,0.10638297872340426,8.824137931034482,23.969230769230766,0.23863636363636365,31.0,56.0,74.0,0.6607142857142857,0.7254901960784313,0.6436781609195402,0.5755395683453237,0.7560975609756098,0.8157894736842105,0.6451612903225806,8.0,12.0,9.0,15.0,26.0,8.0,41.0,38.0,10.0,18.0,46.0,67.0,16.0,4.0,3.0,9.0,16.0,,41.0,0.6,0.5526315789473685,0.6190476190476191,0.5,0.11302211302211303,0.1111111111111111,0.11247803163444639,0.056179775280898875,0.12,0.10084033613445378,0.1165644171779141,0.16216216216216217,0.631578947368421,0.6666666666666666,0.5777428571428572,0.143646408839779,0.2265193370165746,5.0,1.0,19.0,5.0,19.0,20.0,26.0,6.0,58.0,7.0,3.0,4.0,,4.0,1.0,0.4375,0.07511737089201878,0.25,0.1366906474820144,18.0,,4.0,0.6,0.6,0.7777777777777778,13.0,1.0,9.0,0.05921052631578947,0.0761904761904762,0.096,False,9.0,11.0,7.0,9.0,1.0,3.0,1.0,8.0,7.0,1.0,4.0,16.0,1.0,4.0,15.0,1.0,12.0,48.0,7.0,1.0,6.0,4.0,2.0,1.0,3.0,12.0,4.0,1.0,2.0,2.0,6.0,2.0,2.0,4.0,1.0,3.0,4.0,4.0,3.0,1.0,0.3076923076923077,0.25,0.08333333333333333,0.3076923076923077,0.625,0.4583333333333333,0.019230769230769232,0.030303030303030304,0.08108108108108109,0.02127659574468085,0.4375,0.5,0.42857142857142855,0.2727272727272727,0.28125,1.0,0.3684210526315789,0.3684210526315789,1.0,0.375,0.15789473684210525,0.3333333333333333,1.0,0.05263157894736842,0.3055555555555556,0.8181818181818182,0.2222222222222222,0.125,0.1111111111111111,0.3684210526315789,,,,,,,,,,,,,,,,,,,,,,,,
1905,1610612750,Andrei Kirilenko,Andrei Kirilenko,1905,MIN,121897.0,2032,-23,3934,3928,1258,871.0,547.0,7862,317.0,43.0,79.0,10.0,439.0,120.0,188.0,789.0,4126,114.0,33.0,67.0,101.0,362.0,11.0,33.0,82.0,203.0,250.0,111.0,1240,0.5861812778603269,0.2146690518783542,0.07517084282460136,0.0914826498422713,0.09302325581395349,17.304747320061256,0.04738330975954738,0.05235042735042735,0.04681647940074907,0.046218487394957986,0.5670840787119857,0.07692307692307693,0.1413237924865832,0.017889087656529516,0.7817531305903399,0.5750753141831239,0.5828782312925171,0.17384615384615384,0.20982986767485823,5.331890660592256,25.438333333333333,0.31977630910015253,206.0,248.0,354.0,0.7137096774193549,0.7937219730941704,0.5649202733485194,0.537567084078712,0.6498422712933754,0.7152777777777778,0.6990291262135923,38.0,63.0,41.0,70.0,122.0,84.0,238.0,142.0,50.0,44.0,182.0,261.0,96.0,34.0,28.0,51.0,119.0,1.0,237.0,0.5857142857142857,0.625,0.6559139784946236,0.595,0.13541666666666666,0.10451306413301663,0.12804532577903682,0.04087193460490463,0.08396946564885496,0.1358974358974359,0.1711229946524064,0.10084033613445378,0.7875,0.6031746031746031,0.5770862068965518,0.15462610899873258,0.30164765525982257,18.0,2.0,110.0,22.0,108.0,163.0,177.0,105.0,368.0,68.0,17.0,57.0,8.0,62.0,43.0,0.5714285714285714,0.05263157894736842,0.6935483870967742,0.1967799642218247,29.0,2.0,30.0,0.3670886075949367,0.3670886075949367,0.8620689655172413,37.0,1.0,31.0,0.06768558951965066,0.06951871657754011,0.10596026490066225,False,55.0,86.0,13.0,4.0,,,1.0,4.0,31.0,10.0,31.0,35.0,6.0,10.0,62.0,10.0,35.0,102.0,31.0,,14.0,9.0,5.0,21.0,35.0,62.0,51.0,2.0,7.0,11.0,34.0,3.0,2.0,12.0,7.0,21.0,23.0,11.0,20.0,0.9714285714285714,0.2916666666666667,0.6,0.2857142857142857,0.2966101694915254,0.543859649122807,0.5167785234899329,,,0.36082474226804123,0.05952380952380952,0.3023255813953488,0.3333333333333333,0.6153846153846154,0.4,0.4,1.0,0.2818181818181818,0.2818181818181818,0.967741935483871,0.2894736842105263,,,,0.125,0.5771812080536913,0.6395348837209303,0.026845637583892617,0.25,0.2080536912751678,0.28703703703703703,6.0,9.0,3.0,2.0,3.0,8.0,2.0,1.0,2.0,5.0,4.0,1.0,19.0,1.0,0.021739130434782608,0.6,0.8333333333333334,0.2903225806451613,0.01652892561983471,,,,,
