EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,HeaveAttempts,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Charge Fouls Drawn,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,Clear Path Fouls,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedCorner3,BlockedLongMidRange,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,StepOutOfBoundsTurnovers,OffensiveGoaltends,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,3pt And 1 Free Throw Trips,HeaveMakes
101138,1610612738,Brandon Bass,Brandon Bass,101138,BOS,60144.0,1002,-174.0,1898,1894,435.0,531,180,3792,51.0,79.0,10.0,20.0,11.0,16.0,22.0,61.0,64.0,132.0,2.0,2.0,137.0,272.0,2.0,56.0,330.0,2073,19.0,39.0,4.0,42.0,33.0,60.0,2.0,17.0,83.0,198.0,76.0,16.0,2.0,20.0,23.0,15.0,38.0,9.0,6.0,8.0,2.0,13.0,91.0,16.0,40.0,5.0,38.0,80.0,18.0,136.0,61.0,197.0,3.0,15.0,11.0,4.0,21.0,1.0,11.0,14.0,3.0,10.0,1.0,35.0,3.0,4.0,41.0,4.0,84.0,2.0,8.0,6.0,55.0,3.0,1.0,3.0,64.0,8.0,35.0,1.0,26.0,1.0,1.0,10.0,16.0,27.0,15.0,2.0,1.0,3.0,83.0,431.0,9.0,1.0,0.7226277372262774,0.7674418604651163,0.5036764705882353,0.48717948717948717,0.55,0.5,0.48717948717948717,0.532258064516129,0.5463576158940397,0.5,0.5928571428571429,0.0072992700729927005,0.07352941176470588,0.17721518987341772,0.04918032786885246,0.022727272727272728,16.032350142721217,0.6,0.3103448275862069,0.1,0.12364760432766615,0.060514372163388806,0.1557377049180328,0.07407407407407407,0.1324354657687991,0.06385404789053592,0.07462686567164178,0.05113636363636364,0.056338028169014086,0.10638297872340426,0.013333333333333334,0.10964912280701754,0.11274509803921569,0.14883720930232558,0.18478260869565216,0.06666666666666667,0.02654867256637168,0.5555555555555556,0.28832116788321166,0.6455696202531646,0.7846153846153846,0.6078431372549019,0.22262773722627738,0.36065573770491804,0.3793103448275862,0.5454545454545454,0.48175182481751827,0.48484848484848486,0.49612403100775193,0.875,0.0072992700729927005,0.5128205128205128,0.5,0.2,0.25806451612903225,0.6875,0.03225806451612903,0.2956204379562044,0.47330772058823517,0.4901294117647059,0.46880499999999997,0.11627906976744186,0.11705685618729098,0.12727272727272726,0.2515151515151515,11.016176470588233,51.75,0.2291886195995785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
101183,1610612738,Shavlik Randolph,Shavlik Randolph,101183,BOS,4890.0,82,-24.0,152,151,40.0,61,21,303,10.0,15.0,3.0,5.0,1.0,1.0,,3.0,,,,,10.0,18.0,,1.0,21.0,188,3.0,5.0,1.0,7.0,1.0,1.0,,,2.0,12.0,8.0,4.0,,1.0,2.0,1.0,3.0,,1.0,,1.0,1.0,7.0,3.0,9.0,,6.0,8.0,3.0,17.0,12.0,29.0,1.0,,,,2.0,,2.0,1.0,,,,3.0,,,8.0,4.0,17.0,,3.0,1.0,9.0,3.0,1.0,,8.0,,3.0,1.0,5.0,,,5.0,,5.0,1.0,,,,2.0,40.0,3.0,1.0,0.6,0.75,0.5555555555555556,0.6,1.0,0.5555555555555556,0.6,1.0,0.4772727272727273,0.5,0.5,,0.05555555555555555,0.06666666666666667,,,14.124293785310734,0.6666666666666666,0.5,,0.16326530612244897,0.16981132075471697,0.2857142857142857,0.2,0.2,0.17647058823529413,0.3125,0.058823529411764705,0.15,0.25,0.14285714285714285,0.2857142857142857,0.1111111111111111,0.05263157894736842,0.29411764705882354,0.25,0.14285714285714285,0.2,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6,0.16666666666666666,,,,,,,,,1.0,0.6,,1.0,1.0,,0.8333333333333334,0.5832333333333334,0.6181333333333333,0.6749,0.14285714285714285,0.14285714285714285,0.3333333333333333,0.09523809523809523,2.327777777777778,,0.2631578947368421,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,60833.0,1014,152.0,1970,1934,645.0,591,170,3904,67.0,118.0,4.0,10.0,25.0,42.0,27.0,65.0,29.0,90.0,140.0,42.0,123.0,273.0,155.0,167.0,572.0,1971,6.0,18.0,15.0,45.0,42.0,97.0,46.0,84.0,222.0,86.0,160.0,4.0,,29.0,122.0,28.0,150.0,13.0,15.0,57.0,25.0,40.0,328.0,7.0,12.0,,59.0,125.0,16.0,200.0,19.0,219.0,10.0,20.0,15.0,5.0,54.0,10.0,28.0,31.0,1.0,26.0,8.0,85.0,3.0,29.0,43.0,4.0,84.0,4.0,3.0,2.0,163.0,7.0,2.0,11.0,208.0,16.0,81.0,27.0,9.0,3.0,1.0,6.0,2.0,12.0,5.0,2.0,,6.0,213.0,633.0,9.0,21.0,0.34959349593495936,0.35537190082644626,0.45054945054945056,0.3333333333333333,0.4329896907216495,0.47313084112149534,0.4411764705882353,0.4825174825174825,0.54510556621881,0.5232558139534884,0.5789473684210527,0.3621495327102804,0.10622710622710622,0.1271186440677966,0.15384615384615385,0.044444444444444446,27.913403961308152,0.6352941176470588,0.1951219512195122,,0.18436578171091444,0.020066889632107024,0.20136518771331058,0.02834008097165992,0.18949536560247168,0.022485207100591716,0.04186046511627907,0.006024096385542169,0.009216589861751152,0.022857142857142857,0.041666666666666664,0.12389380530973451,0.22488038277511962,0.205761316872428,0.1917808219178082,0.22972972972972974,0.04608294930875576,0.4166666666666667,0.2757009345794392,0.5677966101694916,0.6504854368932039,0.417910447761194,0.15186915887850466,0.4153846153846154,0.4909090909090909,0.3333333333333333,0.2102803738317757,0.32222222222222224,0.3372093023255814,0.20689655172413793,0.32710280373831774,0.29411764705882354,0.4,0.5,0.2937062937062937,0.5952380952380952,0.2937062937062937,0.6378504672897196,0.5171616822429906,0.5220812499999999,0.5047751748251749,0.1659919028340081,0.23964497041420119,0.07867132867132867,0.3881118881118881,8.66007326007326,25.251612903225805,0.32741116751269034,9.0,6.0,15.0,2.0,1.0,4.0,47.0,6.0,14.0,17.0,53.0,6.0,16.0,18.0,144.0,15.0,140.0,47.0,4.0,2.0,6.0,1.0,2.0,1.0,0.9056603773584906,0.3419354838709677,0.375,0.391304347826087,0.3419354838709677,0.025806451612903226,0.06666666666666667,0.02142857142857143,0.035046728971962614,0.4,0.42857142857142855,1.0,0.3357142857142857,0.34306569343065696,0.8936170212765957,0.058823529411764705,0.4117647058823529,0.42857142857142855,0.8333333333333334,0.027972027972027972,0.25,0.40476190476190477,0.3357142857142857,0.00641025641025641,,,,,,True,,
201145,1610612738,Jeff Green,Jeff Green,201145,BOS,135086.0,2251,4.0,4301,4264,1212.0,1306,409,8565,204.0,329.0,30.0,52.0,51.0,89.0,37.0,126.0,65.0,169.0,77.0,24.0,306.0,624.0,182.0,214.0,1036.0,4411,34.0,65.0,14.0,103.0,70.0,164.0,57.0,63.0,269.0,304.0,308.0,24.0,7.0,63.0,75.0,53.0,128.0,26.0,27.0,37.0,13.0,25.0,309.0,12.0,42.0,1.0,63.0,167.0,33.0,263.0,55.0,318.0,9.0,56.0,39.0,17.0,64.0,9.0,41.0,68.0,13.0,23.0,17.0,132.0,5.0,33.0,90.0,7.0,175.0,16.0,13.0,8.0,219.0,10.0,7.0,11.0,265.0,27.0,132.0,13.0,65.0,3.0,1.0,47.0,16.0,68.0,36.0,,,1.0,268.0,1200.0,13.0,9.0,0.49673202614379086,0.5170068027210885,0.49038461538461536,0.5230769230769231,0.4268292682926829,0.5099255583126551,0.577922077922078,0.4660633484162896,0.560064935064935,0.6071428571428571,0.5233463035019456,0.22580645161290322,0.10096153846153846,0.12462006079027356,0.16666666666666666,0.005917159763313609,22.152297042164882,0.48484848484848486,0.21153846153846154,0.009009009009009009,0.11493461803165864,0.029535864978902954,0.1044776119402985,0.024539877300613498,0.11186770428015565,0.0282574568288854,0.0440251572327044,0.02631578947368421,0.019469026548672566,0.031446540880503145,0.011695906432748537,0.11834319526627218,0.1159090909090909,0.11067193675889328,0.10407239819004525,0.10559006211180125,0.02564102564102564,0.5294117647058824,0.40818858560794047,0.6200607902735562,0.7083333333333334,0.5294117647058824,0.15632754342431762,0.29365079365079366,0.3523809523809524,0.32432432432432434,0.20967741935483872,0.38461538461538464,0.3869047619047619,0.49230769230769234,0.09553349875930521,0.6753246753246753,0.5769230769230769,0.26666666666666666,0.40271493212669685,0.5730337078651685,0.1085972850678733,0.6339950372208437,0.5285962406015038,0.5589241935483871,0.5160532258064516,0.14489571899012074,0.18106995884773663,0.09942084942084942,0.25965250965250963,7.3671474358974365,25.579670329670336,0.2817949314112997,9.0,48.0,105.0,8.0,15.0,33.0,22.0,4.0,4.0,7.0,70.0,7.0,12.0,22.0,201.0,9.0,70.0,22.0,,,2.0,,2.0,2.0,0.9571428571428572,0.38461538461538464,0.5833333333333334,0.38596491228070173,0.4,,,,0.13027295285359802,0.45714285714285713,0.45714285714285713,1.0,0.2857142857142857,0.2857142857142857,0.8636363636363636,0.1038961038961039,0.05194805194805195,1.0,0.75,0.1493212669683258,0.45454545454545453,0.2916666666666667,0.3142857142857143,,3.0,4.0,1.0,0.375,1.0,True,,
201584,1610612738,Courtney Lee,Courtney Lee,201584,BOS,66767.0,1113,-42.0,2098,2113,587.0,684,222,4211,54.0,89.0,2.0,5.0,10.0,22.0,16.0,44.0,39.0,90.0,39.0,12.0,109.0,223.0,87.0,45.0,353.0,2230,6.0,17.0,2.0,14.0,29.0,67.0,24.0,18.0,100.0,102.0,116.0,2.0,2.0,13.0,70.0,21.0,91.0,13.0,8.0,34.0,7.0,29.0,203.0,5.0,13.0,1.0,37.0,49.0,4.0,90.0,19.0,109.0,1.0,52.0,32.0,20.0,28.0,7.0,18.0,23.0,4.0,10.0,4.0,51.0,5.0,15.0,36.0,7.0,90.0,,6.0,2.0,42.0,2.0,1.0,1.0,50.0,4.0,20.0,7.0,13.0,,,4.0,5.0,13.0,6.0,,1.0,,98.0,585.0,12.0,4.0,0.46788990825688076,0.4722222222222222,0.48878923766816146,0.35294117647058826,0.43283582089552236,0.4967741935483871,0.3333333333333333,0.45054945054945056,0.53003003003003,0.3684210526315789,0.5,0.2806451612903226,0.05829596412556054,0.11235955056179775,0.045454545454545456,0.011111111111111112,16.347381864623244,0.5490196078431373,0.047619047619047616,0.018867924528301886,0.07,0.01859799713876967,0.14015151515151514,0.021834061135371178,0.08921161825726141,0.01939655172413793,0.01327433628318584,0.016216216216216217,0.024305555555555556,0.014814814814814815,0.031914893617021274,0.06938775510204082,0.04072398190045249,0.09829059829059829,0.13989637305699482,0.14084507042253522,0.006802721088435374,0.46153846153846156,0.2870967741935484,0.6067415730337079,0.6835443037974683,0.5,0.14193548387096774,0.36363636363636365,0.38095238095238093,0.125,0.2903225806451613,0.43333333333333335,0.43820224719101125,0.5641025641025641,0.12580645161290321,0.2777777777777778,0.4,0.5,0.24175824175824176,0.45454545454545453,0.13186813186813187,0.567741935483871,0.5171314935064936,0.4462615384615384,0.49186741573033693,0.06134969325153374,0.08368200836820083,0.039660056657223795,0.28328611898017,9.752466367713003,24.77471264367816,0.2797902764537655,,21.0,48.0,1.0,6.0,12.0,9.0,,,2.0,30.0,,1.0,8.0,87.0,3.0,37.0,9.0,,,,,,4.0,0.9666666666666667,0.3448275862068966,,0.3333333333333333,0.35294117647058826,,,,0.15483870967741936,0.4375,0.4375,0.9523809523809523,0.23076923076923078,0.23076923076923078,1.0,0.05555555555555555,,,,0.13186813186813187,0.5,0.16666666666666666,0.24324324324324326,,,4.0,,,,True,,
202340,1610612738,Avery Bradley,Avery Bradley,202340,BOS,46002.0,767,25.0,1464,1460,392.0,448,117,2924,39.0,77.0,6.0,8.0,13.0,20.0,7.0,26.0,32.0,80.0,8.0,3.0,78.0,183.0,58.0,26.0,236.0,1521,7.0,13.0,,26.0,19.0,42.0,16.0,9.0,53.0,70.0,86.0,12.0,,18.0,38.0,15.0,53.0,7.0,8.0,22.0,2.0,14.0,121.0,3.0,10.0,1.0,12.0,33.0,,45.0,14.0,59.0,3.0,32.0,15.0,17.0,25.0,5.0,17.0,16.0,3.0,8.0,1.0,41.0,1.0,5.0,17.0,7.0,71.0,2.0,,1.0,37.0,1.0,5.0,2.0,31.0,1.0,10.0,6.0,7.0,,,5.0,1.0,7.0,3.0,,,,53.0,390.0,19.0,5.0,0.44871794871794873,0.4861111111111111,0.4262295081967213,0.5384615384615384,0.4523809523809524,0.43568464730290457,0.6190476190476191,0.3793103448275862,0.4609375,0.6190476190476191,0.4076923076923077,0.24066390041493776,0.09836065573770492,0.18181818181818182,0.15384615384615385,,18.527760449157828,0.6097560975609756,,0.022727272727272728,0.06309751434034416,0.021367521367521368,0.05714285714285714,0.018518518518518517,0.061391541609822645,0.020634920634920634,0.034013605442176874,0.02586206896551724,0.00975609756097561,0.030927835051546393,,0.05235602094240838,0.059602649006622516,0.07734806629834254,0.050955414012738856,0.07547169811320754,0.024390243902439025,0.42857142857142855,0.31950207468879666,0.5064935064935064,0.6190476190476191,0.38461538461538464,0.1078838174273859,0.2692307692307692,0.3181818181818182,0.2857142857142857,0.33195020746887965,0.4,0.4,0.5625,0.03319502074688797,0.38095238095238093,0.75,,0.3448275862068966,0.65,0.05172413793103448,0.5601659751037344,0.5302895833333335,0.554178125,0.530348245614035,0.04,0.052083333333333336,0.11016949152542373,0.2245762711864407,10.04262295081967,23.972413793103453,0.2677595628415301,1.0,17.0,50.0,7.0,2.0,13.0,1.0,,1.0,,18.0,4.0,8.0,2.0,51.0,3.0,8.0,1.0,2.0,,,,,1.0,0.9444444444444444,0.3103448275862069,0.5,0.125,0.3103448275862069,0.034482758620689655,0.02,0.125,0.2074688796680498,0.34,0.3469387755102041,1.0,0.125,0.14285714285714285,,0.3333333333333333,0.047619047619047616,,,0.22413793103448276,0.15384615384615385,,0.125,,4.0,2.0,,0.5714285714285714,1.0,True,,
1891,1610612738,Jason Terry,Jason Terry,1891,BOS,78433.0,1307,37.0,2529,2442,737.0,716,231,4971,31.0,62.0,2.0,4.0,7.0,14.0,21.0,42.0,41.0,102.0,152.0,53.0,93.0,206.0,209.0,88.0,493.0,2522,6.0,13.0,2.0,26.0,24.0,44.0,69.0,32.0,155.0,126.0,60.0,2.0,3.0,13.0,107.0,36.0,143.0,21.0,15.0,51.0,17.0,39.0,322.0,3.0,10.0,,32.0,60.0,2.0,94.0,13.0,107.0,4.0,41.0,27.0,14.0,45.0,11.0,34.0,27.0,2.0,11.0,4.0,72.0,4.0,23.0,31.0,2.0,71.0,1.0,,7.0,57.0,1.0,3.0,2.0,100.0,2.0,25.0,12.0,6.0,2.0,1.0,1.0,4.0,8.0,4.0,,,,153.0,730.0,7.0,10.0,0.6774193548387096,0.6847826086956522,0.45145631067961167,0.46153846153846156,0.5454545454545454,0.4879518072289157,0.3333333333333333,0.5442477876106194,0.5253863134657837,0.33783783783783783,0.5769230769230769,0.5036144578313253,0.06310679611650485,0.12903225806451613,0.023809523809523808,0.0392156862745098,18.78136200716846,0.625,0.0273972602739726,,0.07352941176470588,0.012300123001230012,0.08579088471849866,0.009375,0.07737594617325484,0.01147396293027361,0.014598540145985401,0.009259259259259259,0.01238390092879257,0.0045871559633027525,0.0196078431372549,0.046263345195729534,0.08366533864541832,0.09154929577464789,0.08664259927797834,0.08333333333333333,0.018018018018018018,0.5,0.1493975903614458,0.5,0.5740740740740741,0.5483870967741935,0.10120481927710843,0.5,0.5121951219512195,0.5714285714285714,0.2457831325301205,0.4019607843137255,0.41836734693877553,0.8292682926829268,0.36626506024096384,0.1111111111111111,0.5,,0.12389380530973451,0.5,0.4690265486725664,0.653012048192771,0.5065562043795622,0.511632,0.5076387387387387,0.06349206349206349,0.1091703056768559,0.05273833671399594,0.3144016227180527,11.11796116504854,25.20143540669855,0.291419533412416,,26.0,57.0,8.0,7.0,16.0,47.0,2.0,15.0,18.0,73.0,4.0,23.0,25.0,195.0,24.0,149.0,47.0,,1.0,20.0,3.0,1.0,1.0,0.8904109589041096,0.3492822966507177,0.17391304347826086,0.36231884057971014,0.35436893203883496,,,,0.13734939759036144,0.45614035087719296,0.45614035087719296,0.9615384615384616,0.3092105263157895,0.3092105263157895,0.851063829787234,0.2222222222222222,0.4166666666666667,0.13333333333333333,1.0,0.1415929203539823,0.4375,0.33962264150943394,0.31543624161073824,0.014150943396226415,2.0,1.0,,0.25,1.0,True,,
201944,1610612738,Terrence Williams,Terrence Williams,201944,BOS,10597.0,177,-21.0,339,343,116.0,132,28,682,12.0,19.0,1.0,2.0,1.0,3.0,2.0,6.0,5.0,14.0,7.0,,19.0,39.0,8.0,5.0,52.0,368,2.0,4.0,,4.0,4.0,10.0,,2.0,10.0,14.0,24.0,,,2.0,11.0,7.0,18.0,6.0,1.0,9.0,,2.0,43.0,1.0,2.0,,7.0,17.0,,24.0,3.0,27.0,1.0,9.0,9.0,,8.0,3.0,6.0,8.0,,2.0,3.0,16.0,,8.0,5.0,,9.0,1.0,,,9.0,,,,10.0,4.0,6.0,1.0,1.0,,,,1.0,1.0,1.0,,,,10.0,116.0,1.0,1.0,0.3684210526315789,0.3684210526315789,0.48717948717948717,0.5,0.4,0.5,0.5,0.4,0.52,0.5,0.4166666666666667,0.1702127659574468,0.05128205128205128,0.05263157894736842,0.16666666666666666,,17.741935483870968,0.5,,,0.136,0.019801980198019802,0.14893617021276595,0.022222222222222223,0.13953488372093023,0.02054794520547945,0.058823529411764705,,,,0.08333333333333333,0.10526315789473684,0.16216216216216217,0.16129032258064516,0.14705882352941177,0.15384615384615385,0.047619047619047616,1.0,0.40425531914893614,0.631578947368421,0.6666666666666666,0.3333333333333333,0.1276595744680851,0.3333333333333333,0.4,0.5,0.2978723404255319,0.35714285714285715,0.35714285714285715,0.4,0.14893617021276595,0.5,0.5,,0.3,0.3333333333333333,,0.574468085106383,0.5262265957446809,0.5751000000000001,0.48057,0.12244897959183673,0.14634146341463414,0.07692307692307693,0.19230769230769232,8.600000000000001,25.45,0.3421828908554572,,1.0,1.0,,,,2.0,,,,3.0,,,,9.0,,7.0,2.0,,,,,,,1.0,0.375,,,0.375,,,,0.02127659574468085,1.0,1.0,1.0,0.2857142857142857,0.2857142857142857,1.0,,,,,,,,0.2857142857142857,,,,,,,True,,
200765,1610612738,Rajon Rondo,Rajon Rondo,200765,BOS,28965.0,483,-17.0,947,919,342.0,347,86,1866,34.0,60.0,6.0,11.0,9.0,19.0,8.0,26.0,22.0,42.0,23.0,11.0,64.0,128.0,24.0,21.0,164.0,965,6.0,13.0,,15.0,12.0,31.0,12.0,13.0,46.0,22.0,106.0,8.0,,9.0,115.0,30.0,145.0,13.0,17.0,68.0,10.0,37.0,320.0,3.0,13.0,,23.0,37.0,4.0,64.0,16.0,80.0,4.0,18.0,10.0,8.0,33.0,5.0,26.0,19.0,6.0,7.0,2.0,52.0,1.0,13.0,10.0,,36.0,3.0,,2.0,45.0,1.0,9.0,4.0,33.0,3.0,13.0,5.0,2.0,,,1.0,,2.0,,,,,45.0,336.0,5.0,4.0,0.171875,0.18333333333333332,0.5,0.46153846153846156,0.3870967741935484,0.47039473684210525,0.5,0.38372093023255816,0.49101796407185627,0.5,0.4339622641509434,0.15789473684210525,0.0703125,0.1,0.07692307692307693,0.023809523809523808,20.877025738798856,0.6346153846153846,0.10526315789473684,,0.13120567375886524,0.04,0.1885245901639344,0.02830188679245283,0.1485148514851485,0.037122969837587005,0.0594059405940594,0.041666666666666664,0.0234375,0.03125,0.023809523809523808,0.11224489795918367,0.1348314606741573,0.14736842105263157,0.1797752808988764,0.21212121212121213,0.06060606060606061,,0.39473684210526316,0.5666666666666667,0.6296296296296297,0.11764705882352941,0.17105263157894737,0.3076923076923077,0.3333333333333333,0.125,0.27631578947368424,0.5238095238095238,0.5365853658536586,0.2727272727272727,0.1513157894736842,0.7333333333333333,0.5454545454545454,0.16666666666666666,0.4418604651162791,0.47368421052631576,0.2558139534883721,0.5526315789473685,0.4759276315789474,0.5037192307692308,0.45600232558139525,0.08024691358024691,0.09420289855072464,0.09146341463414634,0.2804878048780488,8.892968749999998,25.1125,0.3611404435058078,,,1.0,,,1.0,5.0,1.0,2.0,3.0,5.0,1.0,2.0,3.0,,15.0,23.0,5.0,,,,,,1.0,,0.20833333333333334,0.5,0.25,0.20833333333333334,,,,0.006578947368421052,,,,0.21739130434782608,0.21739130434782608,,,0.13333333333333333,0.5,,0.023255813953488372,,0.2727272727272727,0.21739130434782608,,,,,,,True,,
202348,1610612738,Jordan Crawford,Jordan Crawford,202348,BOS,24063.0,401,-4.0,788,784,197.0,214,67,1572,26.0,44.0,5.0,7.0,3.0,5.0,13.0,35.0,12.0,23.0,36.0,12.0,51.0,102.0,49.0,30.0,177.0,833,8.0,10.0,1.0,20.0,9.0,21.0,14.0,11.0,38.0,32.0,70.0,10.0,1.0,4.0,31.0,12.0,43.0,4.0,8.0,19.0,3.0,9.0,98.0,1.0,8.0,,15.0,24.0,3.0,42.0,9.0,51.0,3.0,11.0,5.0,6.0,20.0,3.0,15.0,10.0,1.0,5.0,2.0,30.0,1.0,6.0,16.0,,34.0,1.0,2.0,2.0,31.0,1.0,,2.0,37.0,1.0,15.0,4.0,2.0,,,1.0,,2.0,,,,,38.0,197.0,3.0,5.0,0.3137254901960784,0.34782608695652173,0.5,0.8,0.42857142857142855,0.4867549668874172,0.7307692307692307,0.38571428571428573,0.5236686390532544,0.7692307692307693,0.4523809523809524,0.32450331125827814,0.0392156862745098,0.06818181818181818,0.02857142857142857,,23.193473193473192,0.6666666666666666,0.14285714285714285,,0.09090909090909091,0.03587443946188341,0.12605042016806722,0.010309278350515464,0.10182767624020887,0.028125,0.07,0.0196078431372549,,0.014925373134328358,,0.04395604395604396,0.08235294117647059,0.14772727272727273,0.13095238095238096,0.11428571428571428,0.04,,0.2913907284768212,0.5909090909090909,0.6341463414634146,0.38461538461538464,0.23178807947019867,0.37142857142857144,0.38235294117647056,0.15384615384615385,0.152317880794702,0.5217391304347826,0.5217391304347826,0.3333333333333333,0.23841059602649006,0.5384615384615384,0.7142857142857143,,0.14285714285714285,0.6,0.34285714285714286,0.6158940397350994,0.521456,0.5740708333333333,0.4615117647058823,0.09090909090909091,0.12931034482758622,0.11299435028248588,0.21468926553672316,7.6225490196078445,26.004081632653065,0.25,,6.0,13.0,2.0,1.0,2.0,9.0,,1.0,2.0,15.0,1.0,3.0,3.0,45.0,,35.0,9.0,,,,,,1.0,1.0,0.30612244897959184,0.3333333333333333,0.21428571428571427,0.3125,,,,0.08609271523178808,0.46153846153846156,0.46153846153846156,1.0,0.25,0.25,1.0,0.15384615384615385,0.07692307692307693,,,0.05714285714285714,0.5,0.16666666666666666,0.2571428571428571,,1.0,1.0,,0.5,1.0,True,,
