EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,OffThreePtRebounds,LostBallTurnovers,BlockedLongMidRange,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,ShortMidRangePctAssisted,Charge Fouls Drawn,3SecondViolations,OffCorner3ReboundPct,LostBallOutOfBoundsTurnovers,Charge Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,BlockingFoulsDrawn,DefensiveGoaltends,LongMidRangePctBlocked,SecondChanceCorner3FGM,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,FTOffRebounds,OffFTReboundPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Defensive 3 Seconds Violations,on,Blocked3s,BlockedArc3,OffensiveGoaltends,3pt And 1 Free Throw Trips,Clear Path Fouls,Corner3PctBlocked
1713,1610612742,Vince Carter,Vince Carter,1713,DAL,17785.0,296,17,586,588,172.0,246,57.0,1174,9.0,22.0,2.0,2.0,2.0,7.0,6.0,20.0,15.0,34.0,3.0,8.0,1.0,1.0,3.0,23.0,50.0,1.0,5.0,12.0,24.0,30.0,76.0,26.0,58.0,28.0,166.0,614,4.0,4.0,1.0,6.0,4.0,15.0,4.0,18.0,13.0,27.0,12.0,59.0,20.0,40.0,63.0,15.0,4.0,1.0,49.0,23.0,4.0,16.0,8.0,24.0,4.0,4.0,9.0,3.0,4.0,56.0,3.0,13.0,29.0,2.0,44.0,3.0,47.0,1.0,12.0,8.0,4.0,10.0,3.0,10.0,7.0,1.0,17.0,3.0,5.0,26.0,3.0,38.0,2.0,3.0,37.0,1.0,3.0,39.0,2.0,1.0,17.0,3.0,6.0,3.0,3.0,6.0,5.0,59.0,169.0,2.0,3.0,0.3333333333333333,0.35714285714285715,0.8076923076923077,0.4482758620689655,0.16666666666666666,0.48148148148148145,0.45614035087719296,0.39473684210526316,1.0,0.2222222222222222,0.5149253731343284,0.55,0.5222222222222223,0.5460526315789473,0.5769230769230769,0.5673076923076923,0.43283582089552236,0.05263157894736842,0.09090909090909091,0.1,26.080246913580247,0.5882352941176471,0.07692307692307693,0.15760869565217392,0.016574585635359115,0.18055555555555555,0.1640625,0.011029411764705883,0.03636363636363636,0.015151515151515152,0.1,0.16176470588235295,0.18421052631578946,0.14814814814814814,0.2777777777777778,0.014285714285714285,0.8333333333333334,0.16417910447761194,0.4090909090909091,0.45,0.2222222222222222,0.14925373134328357,0.3,0.3333333333333333,0.2537313432835821,0.4411764705882353,0.4411764705882353,0.5333333333333333,0.05970149253731343,0.375,0.375,0.6666666666666666,0.373134328358209,0.46,0.46,0.8260869565217391,0.2,1.0,0.1,0.5,0.2,1.0,0.15555555555555556,0.2857142857142857,0.06666666666666667,0.3333333333333333,0.5333333333333333,0.5,0.5970149253731343,0.46938775510204084,0.4829661654135337,0.483675,0.48912386363636373,0.11409395973154363,0.18681318681318682,0.09036144578313253,0.35542168674698793,11.401315789473683,26.008620689655178,0.2935153583617747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,11486.0,191,14,370,372,93.0,111,29.0,742,6.0,9.0,1.0,1.0,1.0,1.0,6.0,15.0,17.0,33.0,,,,,,5.0,16.0,,,1.0,1.0,29.0,57.0,5.0,16.0,19.0,92.0,384,2.0,3.0,,,2.0,6.0,4.0,9.0,1.0,1.0,13.0,24.0,24.0,34.0,15.0,,2.0,,16.0,5.0,2.0,13.0,6.0,19.0,5.0,1.0,8.0,2.0,3.0,44.0,3.0,7.0,19.0,4.0,30.0,5.0,35.0,,4.0,4.0,,3.0,1.0,2.0,3.0,1.0,6.0,,1.0,8.0,,11.0,,1.0,22.0,4.0,4.0,21.0,,1.0,3.0,7.0,2.0,,1.0,2.0,2.0,24.0,92.0,1.0,7.0,0.41379310344827586,0.42857142857142855,1.0,0.3125,,1.0,0.3125,0.5087719298245614,0.6666666666666666,0.4444444444444444,0.5,0.6666666666666666,0.55,0.5481927710843374,0.75,0.7058823529411765,0.2191780821917808,0.03508771929824561,0.2222222222222222,,22.25,0.5,0.25,0.15702479338842976,0.025210084033613446,0.14,0.15204678362573099,0.031446540880503145,,0.041666666666666664,0.25806451612903225,0.09090909090909091,0.15217391304347827,0.16666666666666666,0.1,,1.0,0.1232876712328767,0.6666666666666666,0.8571428571428571,0.5,0.2054794520547945,0.4,0.4,0.4520547945205479,0.5151515151515151,0.5151515151515151,0.47058823529411764,,,,,0.2191780821917808,0.3125,0.3125,1.0,0.3333333333333333,1.0,,,,,0.1,1.0,,,0.1,1.0,0.3424657534246575,0.3125,0.4568609589041095,0.4225,0.446905,0.039473684210526314,0.05,0.06521739130434782,0.2608695652173913,13.154385964912278,25.262499999999996,0.25135135135135134,2.0,1.0,1.0,0.05,0.025,0.05714285714285714,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1882,1610612742,Elton Brand,Elton Brand,1882,DAL,12784.0,213,9,404,407,77.0,117,40.0,811,9.0,15.0,4.0,6.0,3.0,4.0,19.0,33.0,14.0,23.0,,,,,,,,,,,,42.0,71.0,,,9.0,93.0,428,7.0,9.0,,,5.0,19.0,9.0,14.0,,,5.0,23.0,60.0,24.0,,,12.0,,,,3.0,2.0,3.0,5.0,3.0,,2.0,,,13.0,15.0,15.0,24.0,6.0,45.0,17.0,62.0,2.0,3.0,2.0,1.0,,1.0,,4.0,,4.0,1.0,,15.0,1.0,25.0,5.0,1.0,14.0,1.0,1.0,13.0,1.0,,5.0,2.0,9.0,3.0,5.0,9.0,4.0,23.0,77.0,2.0,2.0,0.7142857142857143,0.8333333333333334,,,,,,0.5915492957746479,0.7777777777777778,0.6428571428571429,0.5915492957746479,0.7777777777777778,0.6428571428571429,0.6038961038961039,0.7916666666666666,0.71875,,0.04225352112676056,0.2,,18.080357142857142,,0.35294117647058826,0.16,0.1111111111111111,0.3191489361702128,0.19796954314720813,0.0918918918918919,0.2,0.038461538461538464,0.175,0.19607843137254902,0.11864406779661017,0.27586206896551724,0.3888888888888889,0.07692307692307693,0.4444444444444444,0.2112676056338028,0.6,0.75,0.5555555555555556,0.4647887323943662,0.5757575757575758,0.5757575757575758,0.323943661971831,0.6086956521739131,0.6086956521739131,0.8571428571428571,,,,,,,,,0.6666666666666666,0.6666666666666666,,,,,0.2857142857142857,0.75,,,,,0.2112676056338028,,0.44307605633802827,0.5385555555555556,0.45045,0.06666666666666667,0.06666666666666667,0.20430107526881722,0.24731182795698925,9.981690140845071,,0.1905940594059406,2.0,,1.0,0.04,0.125,0.02631578947368421,0.6842105263157895,1.0,1.0,0.08333333333333333,,,,,,,,,,,,,,,,,,,True,,,,,,
201564,1610612742,O.J. Mayo,O.J. Mayo,201564,DAL,9807.0,163,33,334,323,71.0,109,32.0,657,10.0,16.0,,1.0,5.0,6.0,6.0,17.0,11.0,22.0,1.0,4.0,,,1.0,9.0,21.0,1.0,1.0,2.0,7.0,27.0,55.0,10.0,25.0,13.0,97.0,318,1.0,2.0,1.0,1.0,,5.0,8.0,10.0,2.0,8.0,4.0,26.0,22.0,32.0,27.0,3.0,,,21.0,9.0,2.0,12.0,7.0,19.0,6.0,1.0,8.0,1.0,3.0,45.0,1.0,4.0,12.0,,16.0,2.0,18.0,,7.0,6.0,1.0,5.0,1.0,4.0,4.0,,9.0,,4.0,9.0,1.0,17.0,1.0,1.0,11.0,,,16.0,2.0,1.0,6.0,1.0,2.0,1.0,1.0,2.0,2.0,24.0,68.0,4.0,,0.4074074074074074,0.4074074074074074,0.9,0.4,1.0,0.25,0.4,0.4909090909090909,0.5,0.8,0.525,0.8333333333333334,0.6111111111111112,0.563953488372093,0.8333333333333334,0.65,0.3125,0.03636363636363636,0.0625,0.058823529411764705,25.815217391304348,0.5555555555555556,,0.11214953271028037,0.009345794392523364,0.10526315789473684,0.1103448275862069,0.012987012987012988,,0.02564102564102564,0.058823529411764705,0.12121212121212122,0.15,0.14285714285714285,,,1.0,0.2,0.625,0.6666666666666666,0.5,0.2125,0.35294117647058826,0.375,0.275,0.5,0.5,0.5454545454545454,0.05,0.25,0.25,,0.2625,0.42857142857142855,0.42857142857142855,1.0,0.3333333333333333,,,0.3333333333333333,1.0,1.0,0.3333333333333333,0.8333333333333334,0.05555555555555555,,0.3888888888888889,0.2857142857142857,0.5125,0.42857142857142855,0.48923562499999995,0.3819,0.49551111111111124,0.08235294117647059,0.1016949152542373,0.05154639175257732,0.26804123711340205,11.430909090909092,25.064,0.2125748502994012,1.0,1.0,,0.02127659574468085,,0.030303030303030304,,,,,1.0,1.0,1.0,0.038461538461538464,,,,,,,,,,,,,,,True,,,,,,
201958,1610612742,Rodrigue Beaubois,Rodrigue Beaubois,201958,DAL,32953.0,549,37,1089,1095,344.0,436,110.0,2184,23.0,40.0,2.0,2.0,7.0,10.0,13.0,31.0,8.0,33.0,6.0,16.0,1.0,2.0,5.0,15.0,56.0,3.0,4.0,5.0,18.0,44.0,104.0,21.0,72.0,30.0,181.0,1105,2.0,3.0,3.0,5.0,1.0,14.0,12.0,26.0,7.0,23.0,16.0,61.0,14.0,74.0,54.0,9.0,2.0,1.0,55.0,15.0,7.0,60.0,24.0,84.0,19.0,5.0,20.0,17.0,23.0,192.0,6.0,12.0,33.0,3.0,48.0,9.0,57.0,3.0,19.0,10.0,9.0,24.0,,14.0,9.0,2.0,33.0,2.0,6.0,25.0,1.0,54.0,4.0,2.0,36.0,,2.0,38.0,5.0,1.0,14.0,7.0,4.0,2.0,2.0,4.0,2.0,58.0,341.0,9.0,5.0,0.1590909090909091,0.16279069767441862,0.8571428571428571,0.2916666666666667,0.6,0.30434782608695654,0.29577464788732394,0.4230769230769231,0.6666666666666666,0.46153846153846156,0.4289772727272727,0.8125,0.45918367346938777,0.46875,0.7777777777777778,0.5263157894736842,0.4090909090909091,0.0673076923076923,0.15,,18.51851851851852,0.7272727272727273,0.05454545454545454,0.09565217391304348,0.01749271137026239,0.0821917808219178,0.09164969450101833,0.017509727626459144,0.04040404040404041,0.007633587786259542,0.06796116504854369,0.09482758620689655,0.11904761904761904,0.08737864077669903,0.06976744186046512,0.030612244897959183,0.5,0.22727272727272727,0.575,0.6764705882352942,0.30434782608695654,0.17613636363636365,0.41935483870967744,0.41935483870967744,0.1875,0.24242424242424243,0.25,,0.09090909090909091,0.375,0.375,1.0,0.3181818181818182,0.26785714285714285,0.26785714285714285,0.8,0.25,1.0,0.125,0.5,0.75,0.6666666666666666,0.20408163265306123,0.7,0.10204081632653061,0.4,0.3673469387755102,0.2777777777777778,0.6363636363636364,0.2727272727272727,0.5030760115606939,0.47735,0.4912436170212766,0.07567567567567568,0.12389380530973451,0.07734806629834254,0.3370165745856354,9.133653846153846,26.019444444444446,0.31588613406795224,3.0,10.0,,0.017543859649122806,0.008849557522123894,0.015873015873015872,,,,0.022222222222222223,1.0,1.0,,,1.0,1.0,1.0,0.030303030303030304,,,,,,,,,,,True,,,,,,
201604,1610612742,Chris Douglas-Roberts,Chris Douglas-Roberts,201604,DAL,1751.0,29,-9,57,59,24.0,15,9.0,116,1.0,2.0,,,,,,,,1.0,,1.0,,,,,1.0,,,,,1.0,3.0,,2.0,6.0,8.0,59,,,,,,,,,,,3.0,3.0,2.0,,,,,1.0,,,,,1.0,1.0,,1.0,,,,3.0,,,4.0,,4.0,,4.0,,2.0,2.0,,,,,,,,,,1.0,,3.0,1.0,,4.0,,,8.0,,,3.0,1.0,,,,,,3.0,24.0,,1.0,1.0,1.0,,,,,,0.3333333333333333,,,0.2,,,0.4444444444444444,,0.75,0.4,,,,12.857142857142858,,,0.2,,,0.15384615384615385,,,,,0.4,0.2857142857142857,,,,,0.4,0.5,0.5,1.0,,,,0.2,,,,0.2,,,,0.2,,,,,,,,,,,,,,,,0.8,,0.5582125,,,0.375,0.5,,0.375,6.333333333333333,44.0,0.42105263157894735,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,True,,,,,,
203109,1610612742,Jae Crowder,Jae Crowder,203109,DAL,19326.0,322,-6,644,652,231.0,255,67.0,1296,17.0,21.0,3.0,4.0,3.0,5.0,2.0,4.0,5.0,24.0,5.0,14.0,1.0,2.0,5.0,13.0,49.0,1.0,4.0,6.0,17.0,24.0,49.0,18.0,63.0,15.0,117.0,659,3.0,5.0,2.0,5.0,1.0,13.0,6.0,15.0,8.0,22.0,3.0,39.0,38.0,10.0,54.0,,4.0,2.0,47.0,13.0,2.0,18.0,5.0,23.0,4.0,1.0,6.0,8.0,4.0,51.0,7.0,8.0,26.0,6.0,40.0,8.0,48.0,2.0,20.0,13.0,7.0,10.0,,6.0,3.0,,13.0,1.0,6.0,16.0,,25.0,,1.0,16.0,2.0,1.0,24.0,1.0,1.0,10.0,2.0,3.0,3.0,,3.0,1.0,39.0,231.0,2.0,2.0,0.7916666666666666,0.8636363636363636,1.0,0.2857142857142857,0.4,0.36363636363636365,0.29508196721311475,0.4897959183673469,0.6,0.4,0.45535714285714285,0.6,0.4864864864864865,0.4715447154471545,0.5909090909090909,0.47560975609756095,0.5625,0.04081632653061224,0.047619047619047616,,18.810511756569845,0.7692307692307693,0.1875,0.12745098039215685,0.03608247422680412,0.09523809523809523,0.11805555555555555,0.025396825396825397,0.0847457627118644,0.02666666666666667,0.1,0.09375,0.18571428571428572,0.057692307692307696,0.15625,0.03076923076923077,0.3333333333333333,0.1875,0.8095238095238095,0.85,0.7647058823529411,0.03571428571428571,0.5,0.5,0.21428571428571427,0.20833333333333334,0.21739130434782608,0.8,0.125,0.35714285714285715,0.35714285714285715,1.0,0.4375,0.2653061224489796,0.2653061224489796,1.0,0.4,0.75,0.1,0.4,0.25,1.0,0.13513513513513514,0.6,0.13513513513513514,0.4,0.4594594594594595,0.35294117647058826,0.75,0.2765957446808511,0.5325354545454545,0.590111111111111,0.5141418918918919,0.08264462809917356,0.1724137931034483,0.1111111111111111,0.3333333333333333,10.371428571428572,25.45396825396825,0.358695652173913,1.0,4.0,,0.008264462809917356,,,1.0,,,0.03333333333333333,,1.0,,,,4.0,,0.041666666666666664,1.0,0.3333333333333333,1.0,1.0,,,,,,,True,,,,,,
2229,1610612742,Mike James,Mike James,2229,DAL,2177.0,36,19,72,72,19.0,17,9.0,144,3.0,5.0,1.0,2.0,,,2.0,3.0,,1.0,,6.0,1.0,,2.0,2.0,3.0,,,2.0,2.0,5.0,9.0,2.0,9.0,2.0,18.0,67,1.0,3.0,,1.0,,2.0,1.0,2.0,2.0,4.0,2.0,10.0,4.0,6.0,6.0,,,,3.0,2.0,1.0,5.0,3.0,8.0,2.0,1.0,4.0,,1.0,19.0,,2.0,4.0,,6.0,,6.0,,,,,2.0,,2.0,1.0,1.0,3.0,,,,,4.0,1.0,,2.0,,,3.0,1.0,,1.0,1.0,,,,,,10.0,19.0,1.0,1.0,0.4,0.4,1.0,0.2222222222222222,,0.5,0.2222222222222222,0.5555555555555556,0.3333333333333333,0.5,0.4444444444444444,0.25,0.6666666666666666,0.47368421052631576,0.25,0.7142857142857143,0.5,0.1111111111111111,0.2,,26.506024096385545,0.6666666666666666,,0.14285714285714285,,0.16666666666666666,0.15,,,,0.2222222222222222,0.18181818181818182,,,0.3333333333333333,,,0.2777777777777778,0.6,0.75,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.05555555555555555,,,,0.3333333333333333,,,,0.16666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.5,0.5,0.25,,,,,,0.3333333333333333,,0.3333333333333333,1.0,0.7777777777777778,0.6666666666666666,0.5383611111111111,0.46303333333333335,0.5033333333333333,0.05555555555555555,0.1111111111111111,0.1111111111111111,0.5555555555555556,6.077777777777778,23.977777777777778,0.2638888888888889,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
2563,1610612742,Dahntay Jones,Dahntay Jones,2563,DAL,11664.0,194,38,378,386,135.0,173,37.0,764,7.0,13.0,,2.0,2.0,4.0,5.0,11.0,2.0,9.0,1.0,6.0,,,1.0,,2.0,,,,2.0,14.0,33.0,1.0,8.0,31.0,62.0,366,,2.0,,,3.0,3.0,4.0,13.0,,3.0,16.0,24.0,12.0,16.0,3.0,,,1.0,1.0,,2.0,7.0,3.0,10.0,2.0,1.0,5.0,1.0,1.0,23.0,4.0,7.0,4.0,2.0,13.0,8.0,21.0,1.0,4.0,3.0,1.0,2.0,,2.0,5.0,,7.0,2.0,3.0,6.0,2.0,27.0,,3.0,31.0,2.0,5.0,43.0,3.0,,19.0,4.0,1.0,,1.0,1.0,1.0,24.0,135.0,4.0,3.0,0.42857142857142855,0.42857142857142855,1.0,0.125,,,0.14285714285714285,0.42424242424242425,,0.3076923076923077,0.3780487804878049,,0.25,0.5081967213114754,0.375,0.46153846153846156,0.1951219512195122,0.06060606060606061,0.15384615384615385,,16.19047619047619,0.2857142857142857,0.08695652173913043,0.03225806451612903,0.032,0.11864406779661017,0.060109289617486336,0.04046242774566474,0.027777777777777776,0.0196078431372549,0.02564102564102564,0.02702702702702703,0.041666666666666664,0.13333333333333333,0.07142857142857142,0.045454545454545456,1.0,0.3170731707317073,0.5384615384615384,0.6363636363636364,0.42857142857142855,0.2682926829268293,0.45454545454545453,0.45454545454545453,0.21951219512195122,0.2222222222222222,0.2222222222222222,1.0,0.14634146341463414,0.16666666666666666,0.16666666666666666,1.0,0.04878048780487805,,,,1.0,,,,,,0.25,0.5,0.0625,,0.125,,0.5121951219512195,,0.4958712500000001,0.6413,0.49361,0.3333333333333333,0.3877551020408163,0.04838709677419355,0.3870967741935484,8.121212121212121,30.2,0.35714285714285715,3.0,,,0.0625,0.05263157894736842,0.08823529411764706,0.2,1.0,1.0,,,1.0,,,,,1.0,,,,,,1.0,0.0625,,,,,True,,,,,,
201148,1610612742,Brandan Wright,Brandan Wright,201148,DAL,9249.0,154,22,304,308,130.0,133,31.0,612,11.0,16.0,4.0,5.0,3.0,5.0,15.0,21.0,6.0,10.0,,,,,,,1.0,,,,1.0,32.0,47.0,,1.0,13.0,77.0,303,4.0,7.0,,,5.0,13.0,14.0,20.0,,1.0,5.0,33.0,50.0,14.0,,,8.0,1.0,,,,4.0,1.0,5.0,,1.0,3.0,,1.0,11.0,8.0,3.0,11.0,6.0,20.0,14.0,34.0,2.0,4.0,4.0,,1.0,,,3.0,,4.0,,,5.0,,16.0,,2.0,16.0,1.0,2.0,20.0,2.0,,10.0,1.0,9.0,4.0,5.0,9.0,5.0,33.0,130.0,2.0,1.0,0.78125,0.8928571428571429,,,,,,0.6808510638297872,0.5714285714285714,0.7,0.6666666666666666,0.5714285714285714,0.6666666666666666,0.6754385964912281,0.5909090909090909,0.66,0.020833333333333332,,,,17.99410029498525,0.25,0.4,0.10576923076923077,0.1,0.06521739130434782,0.09333333333333334,0.09420289855072464,0.07692307692307693,0.10526315789473684,0.02631578947368421,0.20689655172413793,0.10810810810810811,0.06060606060606061,0.07692307692307693,0.14285714285714285,0.5555555555555556,0.3333333333333333,0.6875,0.6875,0.6363636363636364,0.4375,0.7142857142857143,0.7142857142857143,0.20833333333333334,0.6,0.6,1.0,,,,,0.020833333333333332,,,,0.7142857142857143,0.8,,,,,0.23809523809523808,0.6,,,0.047619047619047616,,0.3541666666666667,,0.4731297872340424,0.4613999999999999,0.45237499999999997,0.17857142857142858,0.18181818181818182,0.16883116883116883,0.42857142857142855,7.404255319148935,60.6,0.4276315789473684,5.0,1.0,,0.08620689655172414,0.125,0.0425531914893617,0.8,,,0.2727272727272727,,1.0,,,,,1.0,,,,,,1.0,0.06666666666666667,,,,,True,,,,,,
