EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Charge Fouls Drawn,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FtPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,BlockingFouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,Charge Fouls,Arc3PctBlocked,SecondChanceCorner3PctAssisted,DefensiveGoaltends,3pt And 1 Free Throw Trips,BlockedCorner3,on,OffensiveGoaltends,Clear Path Fouls
101130,1610612737,Johan Petro,Johan Petro,101130,ATL,1163.0,19,-2,40,39,17.0,9.0,4.0,79,1.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,1.0,4.0,41,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,3,3,2.0,5,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,17.0,0.5,1.0,0.5,1.0,1.0,0.4,1.0,1.0,0.4,1.0,1.0,0.2,13.636363636363637,0.2,0.25,0.1875,0.1111111111111111,0.16666666666666666,0.5,1.0,0.2,0.2,1.0,1.0,1.0,0.4,0.5,0.5,0.2,0.2,0.4,0.4064,0.4369,0.5,0.5,8.575000000000001,36.9,0.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
101150,1610612737,Lou Williams,Lou Williams,101150,ATL,67144.0,1119,5,2116,2118,536.0,524.0,247.0,4234,54.0,85.0,28.0,71.0,91.0,143.0,115.0,247.0,196.0,551.0,2216,12.0,21.0,38.0,25.0,61.0,140.0,70.0,160.0,4.0,142.0,39.0,139.0,26.0,317.0,2.0,48,72,8.0,80,23.0,74.0,21.0,55.0,105.0,5.0,,134.0,527.0,0.30434782608695654,0.30973451327433627,0.46558704453441296,0.5714285714285714,0.4098360655737705,0.5033860045146726,0.515625,0.39147286821705424,0.5515151515151515,0.5428571428571428,0.4664429530201342,0.44243792325056436,23.728106755629693,0.0642570281124498,0.0061162079510703364,0.0688976377952756,0.007007007007007007,0.004219409282700422,0.011111111111111112,0.05166051660516605,0.03763440860215054,0.19187358916478556,0.6352941176470588,0.72,0.46296296296296297,0.16027088036117382,0.39436619718309857,0.4375,0.2054176072234763,0.3227990970654628,0.6343115124153499,0.504303181818182,0.48994603174603185,0.06896551724137931,0.2540834845735027,10.299595141700404,25.338775510204083,0.2533081285444234,8.0,9.0,15.0,24.0,33.0,25.0,53.0,1.0,5.0,5.0,12.0,47.0,2.0,6.0,12.0,56.0,72.0,105.0,3.0,11.0,5.0,17.0,68.0,39.0,147.0,69.0,1.0,47.0,22.0,1.0,100.0,13.0,45.0,11.0,44.0,5.0,1.0,22.0,2.0,2.0,44.0,30.0,14.0,51.0,13.0,38.0,4.0,13.0,1.0,2.0,5.0,12.0,1.0,3.0,2.0,1.0,8.0,4.0,121.0,7.0,6.0,45.0,4.0,10.0,8.0,2.0,2.0,4.0,1.0,3.0,10.0,7.0,2.0,8.0,7.0,0.6805555555555556,0.3673469387755102,0.2727272727272727,0.25,0.36923076923076925,0.00510204081632653,0.08906882591093117,0.11764705882352941,0.09859154929577464,0.054945054945054944,0.018867924528301886,0.6891891891891891,0.034482758620689655,0.01694915254237288,0.00744047619047619,0.08178438661710037,0.015873015873015872,0.004629629629629629,0.003745318352059925,0.09310344827586207,0.0861244019138756,0.06666666666666667,0.008888888888888889,0.7,0.10714285714285714,0.3626373626373626,0.38372093023255816,0.21212121212121213,0.11963882618510158,0.4716981132075472,0.4807692307692308,0.92,0.32867132867132864,0.32867132867132864,0.5531914893617021,0.28125,0.8888888888888888,0.375,0.15625,0.2,0.1875,0.3333333333333333,0.5,0.18604651162790697,0.625,0.09302325581395349,0.4166666666666667,0.43410852713178294,0.21428571428571427,0.33098591549295775,0.5080946428571429,0.10103092783505155,0.15789473684210525,0.02,,,,,,,True,,
201229,1610612737,Anthony Tolliver,Anthony Tolliver,201229,ATL,9620.0,160,4,306,313,87.0,83.0,39.0,619,3.0,8.0,2.0,5.0,9.0,8.0,9.0,22.0,23.0,44.0,304,1.0,4.0,5.0,1.0,2.0,4.0,16.0,2.0,2.0,8.0,,4.0,,8.0,4.0,13,21,8.0,29,2.0,10.0,7.0,11.0,14.0,2.0,,4.0,87.0,0.8888888888888888,1.0,0.4090909090909091,0.25,0.5,0.3333333333333333,0.16666666666666666,0.2,0.4074074074074074,0.3125,0.3333333333333333,0.5111111111111111,18.285714285714285,0.125,0.06451612903225806,0.125,0.053691275167785234,0.047619047619047616,0.1,0.1111111111111111,0.14285714285714285,0.17777777777777778,0.375,0.5,0.6666666666666666,0.1111111111111111,0.4,0.4,0.2,0.17777777777777778,0.6888888888888889,0.52514,0.49761,0.11363636363636363,0.09090909090909091,10.19090909090909,24.639130434782604,0.28431372549019607,1.0,3.0,,,4.0,3.0,15.0,,1.0,,3.0,1.0,,1.0,,,4.0,14.0,,2.0,3.0,,3.0,2.0,12.0,,,1.0,2.0,,4.0,,1.0,,3.0,4.0,,6.0,2.0,2.0,5.0,3.0,2.0,8.0,1.0,7.0,,1.0,,,2.0,2.0,,1.0,,,1.0,,18.0,,,8.0,,1.0,1.0,,,1.0,,,1.0,1.0,,,1.0,1.0,0.17391304347826086,,,0.17391304347826086,,0.09090909090909091,0.25,,,,0.8,0.25,,0.04597701149425287,0.125,0.07142857142857142,0.03571428571428571,0.03225806451612903,0.125,0.10526315789473684,0.2,0.06666666666666667,1.0,1.0,0.4444444444444444,0.4444444444444444,1.0,0.3333333333333333,0.2,0.2,1.0,0.125,0.125,1.0,0.5,0.3333333333333333,,0.16666666666666666,,0.16666666666666666,,,,,0.6,,,,0.125,0.53485,0.1509433962264151,0.26666666666666666,,1.0,,,,,,True,,
201274,1610612737,Ivan Johnson,Ivan Johnson,201274,ATL,19523.0,325,10,616,626,151.0,164.0,79.0,1242,35.0,55.0,4.0,18.0,36.0,5.0,55.0,109.0,5.0,135.0,621,11.0,16.0,26.0,16.0,26.0,45.0,80.0,30.0,16.0,5.0,4.0,13.0,4.0,30.0,4.0,44,65,23.0,88,8.0,22.0,21.0,35.0,44.0,7.0,,45.0,151.0,0.7272727272727273,0.851063829787234,0.5045871559633027,0.6875,0.6153846153846154,0.4956140350877193,0.6875,0.603448275862069,0.5152671755725191,0.7222222222222222,0.6081081081081081,0.043859649122807015,21.857142857142858,0.22,0.04395604395604396,0.21660649819494585,0.07903780068728522,0.041666666666666664,0.05263157894736842,0.203125,0.2608695652173913,0.4824561403508772,0.6363636363636364,0.7608695652173914,0.5714285714285714,0.15789473684210525,0.2222222222222222,0.3076923076923077,0.3157894736842105,0.043859649122807015,0.5263157894736842,0.520067256637168,0.5588892857142859,0.1925925925925926,0.3333333333333333,8.221100917431192,28.02,0.24512987012987014,11.0,13.0,13.0,16.0,16.0,,,,,,,1.0,,,1.0,3.0,1.0,22.0,,,4.0,1.0,3.0,10.0,3.0,,,1.0,15.0,1.0,9.0,,6.0,,3.0,19.0,,16.0,5.0,3.0,21.0,11.0,10.0,14.0,3.0,11.0,1.0,3.0,,1.0,3.0,3.0,5.0,,2.0,7.0,1.0,1.0,37.0,3.0,,16.0,,4.0,3.0,,,2.0,,1.0,3.0,1.0,1.0,2.0,3.0,1.0,0.2,,0.3333333333333333,0.2,0.2,0.13761467889908258,0.16363636363636364,0.2777777777777778,0.027777777777777776,,0.6363636363636364,0.38461538461538464,,0.095,0.2077922077922078,0.1016949152542373,0.109375,0.07792207792207792,0.2111111111111111,0.23636363636363636,0.13636363636363635,0.07317073170731707,0.3333333333333333,1.0,0.4444444444444444,0.45714285714285713,1.0,,,,,0.2,0.25,1.0,0.8125,0.8461538461538461,0.18181818181818182,,,,,,0.5517241379310345,0.8125,,,0.10344827586206896,0.3333333333333333,0.2,0.6119428571428571,0.12598425196850394,0.13114754098360656,,1.0,0.2,,,,,True,,
201627,1610612737,Anthony Morrow,Anthony Morrow,201627,ATL,14221.0,237,-24,442,438,111.0,90.0,53.0,880,5.0,7.0,7.0,19.0,24.0,21.0,23.0,50.0,32.0,97.0,489,3.0,7.0,13.0,8.0,14.0,23.0,32.0,14.0,2.0,21.0,3.0,5.0,2.0,13.0,3.0,5,10,7.0,17,,4.0,14.0,28.0,11.0,,,22.0,110.0,0.6956521739130435,0.7272727272727273,0.46,0.42857142857142855,0.5714285714285714,0.5182926829268293,0.46153846153846156,0.5,0.5465116279069767,0.4642857142857143,0.5476190476190477,0.3902439024390244,17.892644135188867,0.0390625,0.046153846153846156,0.056818181818181816,0.03286384976525822,0.02127659574468085,0.1111111111111111,0.023809523809523808,0.034482758620689655,0.08536585365853659,0.7142857142857143,0.8333333333333334,0.6,0.23170731707317074,0.3684210526315789,0.3684210526315789,0.2926829268292683,0.25609756097560976,0.47560975609756095,0.4848884146341462,0.47692894736842106,0.13402061855670103,0.23711340206185566,12.616,24.612500000000004,0.251131221719457,1.0,1.0,2.0,3.0,11.0,5.0,11.0,1.0,2.0,,1.0,8.0,1.0,4.0,1.0,4.0,13.0,12.0,2.0,6.0,1.0,1.0,5.0,4.0,39.0,,,8.0,4.0,,2.0,1.0,1.0,,1.0,4.0,,5.0,,2.0,12.0,8.0,4.0,4.0,,3.0,,1.0,,,,1.0,1.0,2.0,,,1.0,,14.0,1.0,3.0,2.0,2.0,1.0,1.0,,,1.0,,,1.0,,,5.0,,1.0,0.40625,0.3333333333333333,0.2,0.40625,,0.08,0.14285714285714285,,0.125,,1.0,,,0.02702702702702703,0.10416666666666667,,0.044444444444444446,0.029411764705882353,0.05263157894736842,0.14285714285714285,,0.047619047619047616,,0.7142857142857143,0.4583333333333333,0.5238095238095238,0.7272727272727273,0.13414634146341464,0.45454545454545453,0.45454545454545453,1.0,0.38095238095238093,0.38095238095238093,1.0,0.07692307692307693,1.0,,0.15384615384615385,0.5,0.3076923076923077,0.25,1.0,0.15789473684210525,0.6666666666666666,0.05263157894736842,,0.21052631578947367,0.25,0.38095238095238093,0.5093277777777778,0.047058823529411764,0.0392156862745098,0.058823529411764705,,,1.0,,,,True,,
203098,1610612737,John Jenkins,John Jenkins,203098,ATL,8425.0,140,-26,268,270,62.0,79.0,37.0,538,2.0,4.0,2.0,3.0,13.0,16.0,9.0,20.0,23.0,49.0,283,4.0,4.0,11.0,5.0,7.0,16.0,8.0,10.0,2.0,16.0,2.0,7.0,,16.0,1.0,9,10,2.0,12,1.0,3.0,4.0,10.0,3.0,,,16.0,62.0,0.4444444444444444,0.5,0.45,1.0,0.7142857142857143,0.5581395348837209,1.1,0.6153846153846154,0.5581395348837209,1.1,0.6153846153846154,0.5348837209302325,14.983713355048861,0.08571428571428572,0.02564102564102564,0.07575757575757576,0.014492753623188406,0.037037037037037035,,0.05405405405405406,0.03125,0.09302325581395349,0.5,0.5,,0.06976744186046512,0.6666666666666666,0.6666666666666666,0.3023255813953488,0.37209302325581395,0.627906976744186,0.49440348837209314,0.4553884615384614,0.22448979591836735,0.32653061224489793,14.680000000000001,24.913043478260875,0.23134328358208955,2.0,2.0,1.0,2.0,5.0,3.0,7.0,,,,1.0,7.0,1.0,1.0,2.0,5.0,10.0,1.0,1.0,1.0,,2.0,6.0,,27.0,3.0,,7.0,1.0,,5.0,2.0,3.0,2.0,,1.0,,1.0,,1.0,1.0,,1.0,2.0,1.0,1.0,,1.0,,,1.0,,,1.0,,,2.0,,1.0,,1.0,,,,3.0,,,1.0,1.0,1.0,3.0,2.0,,1.0,,0.9,0.43478260869565216,1.0,0.3333333333333333,0.43478260869565216,,0.05,,,0.07692307692307693,,0.6666666666666666,,,0.010101010101010102,0.037037037037037035,0.038461538461538464,,,0.16666666666666666,0.04,,0.043478260869565216,0.6666666666666666,,0.38461538461538464,0.4166666666666667,0.8,0.16279069767441862,0.42857142857142855,0.42857142857142855,1.0,0.4375,0.4375,0.8571428571428571,0.4,1.0,,,,0.2,1.0,1.0,0.15384615384615385,0.5,0.07692307692307693,,0.38461538461538464,0.4,0.4375,0.4471666666666667,,,,,,,,,,True,,
203118,1610612737,Mike Scott,Mike Scott,203118,ATL,3378.0,56,-4,105,105,20.0,21.0,19.0,210,7.0,10.0,1.0,4.0,6.0,,10.0,20.0,,29.0,108,3.0,4.0,10.0,1.0,3.0,6.0,16.0,4.0,4.0,,2.0,2.0,2.0,6.0,2.0,6,11,5.0,16,1.0,1.0,4.0,5.0,5.0,,,6.0,20.0,0.8,1.0,0.5,0.75,0.3333333333333333,0.5,0.75,0.3333333333333333,0.58,0.8333333333333334,0.6,,20.8,0.15384615384615385,0.09090909090909091,0.19642857142857142,0.08928571428571429,0.06666666666666667,0.14285714285714285,,0.2727272727272727,0.5,0.7,0.7777777777777778,0.7142857142857143,0.2,0.25,0.3333333333333333,0.3,,0.5,0.4507899999999999,0.34193333333333337,0.3448275862068966,0.20689655172413793,9.3,,0.19047619047619047,3.0,4.0,,,2.0,,,,,,,,,,,,,9.0,,,4.0,,,4.0,,,,,2.0,,,,,,,3.0,,5.0,,,1.0,1.0,,,,,,,,,,,1.0,,1.0,1.0,,,10.0,,,4.0,,1.0,1.0,,,1.0,,,1.0,1.0,,,1.0,,,,,,,0.1,0.1,0.25,,,,,,0.08823529411764706,0.29411764705882354,,0.18181818181818182,0.08333333333333333,0.21428571428571427,0.26666666666666666,0.5,,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,1.0,0.75,0.3333333333333333,,,,,,,,,,,,,0.48075,0.16666666666666666,0.16666666666666666,,,,,,,,True,,
201952,1610612737,Jeff Teague,Jeff Teague,201952,ATL,31374.0,523,45,997,985,220.0,236.0,113.0,1982,32.0,59.0,16.0,42.0,23.0,39.0,55.0,124.0,43.0,195.0,1024,5.0,12.0,21.0,13.0,27.0,46.0,28.0,82.0,2.0,39.0,31.0,95.0,21.0,221.0,2.0,20,30,7.0,37,21.0,39.0,13.0,33.0,33.0,,,44.0,214.0,0.2545454545454545,0.25925925925925924,0.4435483870967742,0.4166666666666667,0.48148148148148145,0.49101796407185627,0.5,0.5588235294117647,0.5327868852459017,0.525,0.6052631578947368,0.25748502994011974,19.54022988505747,0.056338028169014086,0.0136986301369863,0.06342494714587738,0.0125,0.018691588785046728,,0.07633587786259542,,0.3532934131736527,0.5423728813559322,0.6530612244897959,0.28125,0.25149700598802394,0.38095238095238093,0.43243243243243246,0.1377245508982036,0.23353293413173654,0.6107784431137725,0.5224565868263473,0.49747058823529416,0.1076923076923077,0.2358974358974359,6.992741935483871,25.22558139534884,0.22066198595787362,4.0,6.0,7.0,13.0,7.0,2.0,4.0,,,1.0,1.0,16.0,3.0,7.0,3.0,6.0,18.0,31.0,3.0,7.0,2.0,4.0,7.0,8.0,45.0,9.0,,16.0,15.0,,64.0,10.0,35.0,13.0,16.0,4.0,1.0,10.0,,1.0,20.0,11.0,9.0,18.0,7.0,14.0,4.0,4.0,1.0,2.0,2.0,8.0,,,2.0,,2.0,,34.0,1.0,1.0,14.0,,3.0,5.0,,,1.0,2.0,2.0,5.0,3.0,,6.0,1.0,0.8333333333333334,0.4186046511627907,0.42857142857142855,0.5714285714285714,0.4186046511627907,,0.12096774193548387,0.1694915254237288,0.11904761904761904,,,0.46153846153846156,,0.05,0.011976047904191617,0.0847457627118644,0.010526315789473684,0.009433962264150943,0.015037593984962405,0.07751937984496124,0.07692307692307693,0.1111111111111111,0.01282051282051282,0.6,0.125,0.30434782608695654,0.30434782608695654,0.42857142857142855,0.023952095808383235,0.5,0.5,1.0,0.41025641025641024,0.41025641025641024,0.8125,0.3157894736842105,0.6666666666666666,0.25,,,0.3684210526315789,0.42857142857142855,1.0,0.38235294117647056,0.5384615384615384,0.029411764705882353,1.0,0.17647058823529413,0.5,0.41025641025641024,0.4572357142857143,0.07777777777777778,0.10218978102189781,,4.0,,,,,,True,,
2746,1610612737,Josh Smith,Josh Smith,2746,ATL,39587.0,660,18,1266,1256,350.0,344.0,138.0,2522,68.0,101.0,19.0,68.0,67.0,46.0,102.0,236.0,55.0,314.0,1308,13.0,27.0,35.0,22.0,55.0,73.0,120.0,84.0,20.0,45.0,27.0,72.0,17.0,171.0,7.0,80,119,36.0,155,22.0,57.0,21.0,46.0,88.0,6.0,,73.0,342.0,0.5882352941176471,0.6521739130434783,0.4322033898305085,0.48148148148148145,0.4,0.4484536082474227,0.5333333333333333,0.40789473684210525,0.47289156626506024,0.5147058823529411,0.41954022988505746,0.18900343642611683,27.247191011235955,0.17057569296375266,0.03571428571428571,0.17307692307692307,0.060810810810810814,0.028169014084507043,0.05555555555555555,0.13259668508287292,0.18333333333333332,0.3470790378006873,0.6732673267326733,0.723404255319149,0.6323529411764706,0.23367697594501718,0.27941176470588236,0.3114754098360656,0.23024054982817868,0.15807560137457044,0.5360824742268041,0.5053586206896552,0.5016366666666667,0.11146496815286625,0.23248407643312102,8.22584745762712,25.59818181818182,0.2764612954186414,13.0,18.0,14.0,22.0,15.0,2.0,9.0,,,2.0,4.0,17.0,2.0,3.0,4.0,17.0,19.0,53.0,2.0,3.0,3.0,6.0,21.0,11.0,57.0,,1.0,17.0,14.0,,45.0,10.0,36.0,4.0,5.0,29.0,,28.0,11.0,11.0,23.0,12.0,11.0,35.0,9.0,20.0,4.0,15.0,,2.0,6.0,11.0,,2.0,2.0,6.0,6.0,1.0,89.0,7.0,,42.0,,6.0,50.0,,,39.0,2.0,9.0,50.0,32.0,1.0,4.0,5.0,1.0,0.34545454545454546,0.6666666666666666,0.2857142857142857,0.35185185185185186,,0.059322033898305086,0.06930693069306931,0.10294117647058823,,,0.6140350877192983,0.2972972972972973,,0.07323232323232323,0.18064516129032257,0.14018691588785046,0.06923076923076923,0.031446540880503145,0.20238095238095238,0.19327731092436976,0.1388888888888889,0.0728476821192053,0.64,0.3157894736842105,0.22388059701492538,0.22388059701492538,0.7333333333333333,0.030927835051546393,0.2222222222222222,0.2222222222222222,1.0,0.3695652173913043,0.3695652173913043,1.0,0.6,0.7222222222222222,0.23076923076923078,,,0.1,0.6666666666666666,1.0,0.2894736842105263,0.6363636363636364,0.05263157894736842,0.5,0.2236842105263158,0.23529411764705882,0.37777777777777777,0.5569580000000001,0.12883435582822086,0.15498154981549817,,3.0,,,4.0,,,True,,
2052,1610612737,DeShawn Stevenson,DeShawn Stevenson,2052,ATL,14752.0,246,-44,463,471,148.0,138.0,54.0,934,3.0,3.0,1.0,1.0,,26.0,4.0,4.0,44.0,62.0,521,1.0,1.0,8.0,,,25.0,4.0,4.0,2.0,26.0,2.0,8.0,1.0,18.0,4.0,15,26,7.0,33,,3.0,11.0,20.0,6.0,,,25.0,145.0,0.5,0.6666666666666666,1.0,1.0,,0.6145833333333334,0.5,0.6,0.62,0.5,0.5952380952380952,0.9166666666666666,10.095238095238095,0.10416666666666667,0.04878048780487805,0.11848341232227488,0.03167420814479638,0.05172413793103448,0.041666666666666664,0.08,0.06451612903225806,0.0625,1.0,1.0,0.6666666666666666,0.020833333333333332,1.0,1.0,,0.5416666666666666,0.9791666666666666,0.5480351063829788,0.5275894736842106,0.12903225806451613,0.4032258064516129,2.65,25.150000000000002,0.31965442764578833,1.0,1.0,,,,7.0,18.0,1.0,2.0,3.0,7.0,10.0,1.0,5.0,5.0,13.0,17.0,3.0,2.0,7.0,,8.0,20.0,1.0,51.0,,,10.0,,,6.0,1.0,6.0,,,3.0,,10.0,1.0,1.0,5.0,4.0,1.0,3.0,,2.0,,1.0,,,1.0,1.0,1.0,1.0,,,2.0,,6.0,1.0,,1.0,1.0,1.0,,,,,,,,,,4.0,1.0,1.0,0.38636363636363635,0.2857142857142857,0.4,0.38636363636363635,,,,,,,1.0,0.1,,0.02158273381294964,0.14925373134328357,,0.022727272727272728,0.0392156862745098,0.14285714285714285,0.14583333333333334,0.15789473684210525,0.038461538461538464,,,,,,0.375,0.3888888888888889,0.3888888888888889,1.0,0.38461538461538464,0.38461538461538464,1.0,0.125,1.0,,0.25,0.5,0.625,0.2,1.0,,,0.35,0.42857142857142855,0.65,0.38461538461538464,0.38461538461538464,0.51678,0.04081632653061224,0.25,0.022222222222222223,,,1.0,,,,True,,
