EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG3M,FG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Corner3Assists,BlockingFoulsDrawn,BlockedLongMidRange,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,Avg3ptShotDistance,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,HeaveAttempts,Arc3Assists,ShortMidRangeAssists,FTOffRebounds,BadPassTurnovers,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Offensive Fouls Drawn,Technical Free Throw Trips,BlockedShortMidRange,SecondChanceFg3Pct,PenaltyFg3Pct,LongMidRangePctBlocked,OffFTReboundPct,OffCorner3ReboundPct,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked,SecondChanceAtRimPctAssisted,on,Clear Path Fouls,BlockedCorner3
200811,1610612740,Lou Amundson,Lou Amundson,200811,NOH,6056.0,101,12,185,180,49.0,54.0,26,365,11.0,18.0,3.0,7.0,3.0,5.0,4.0,11.0,22.0,4.0,26.0,184,3.0,7.0,1.0,7.0,3.0,5.0,3.0,9.0,16.0,6.0,6.0,2.0,3.0,3.0,1.0,2.0,6.0,1.0,11.0,5.0,12.0,5.0,22.0,12.0,34.0,1.0,6.0,3.0,3.0,1.0,3.0,1.0,4.0,1.0,6.0,1.0,15.0,1.0,2.0,1.0,7.0,1.0,2.0,7.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,9.0,49.0,3.0,2.0,0.7272727272727273,1.0,0.5,0.42857142857142855,0.6,0.5,0.42857142857142855,0.6,0.52,0.4375,0.6428571428571429,0.09090909090909091,0.05555555555555555,0.25,13.302752293577981,0.25,0.625,0.18461538461538463,0.1864406779661017,0.3125,0.037037037037037035,0.20987654320987653,0.13953488372093023,0.3,0.1,0.15789473684210525,0.041666666666666664,0.13636363636363635,0.15,0.2608695652173913,0.2727272727272727,0.4,0.1111111111111111,0.5,0.8181818181818182,0.6111111111111112,0.6470588235294118,0.7272727272727273,0.18181818181818182,1.0,0.42857142857142855,1.0,0.6,0.8181818181818182,0.5414227272727273,0.5695714285714286,0.5696999999999999,0.08695652173913043,0.08695652173913043,0.2692307692307692,0.34615384615384615,2.3772727272727274,0.2648648648648649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
201569,1610612740,Eric Gordon,Eric Gordon,201569,NOH,2215.0,37,-12,70,66,23.0,26.0,5,136,4.0,8.0,,,,1.0,6.0,6.0,19.0,9.0,24.0,81,,,,,,4.0,1.0,1.0,,12.0,,1.0,2.0,4.0,2.0,,10.0,,,1.0,3.0,,4.0,,4.0,,2.0,2.0,,2.0,,2.0,2.0,,,,3.0,,,,10.0,,,13.0,3.0,6.0,2.0,1.0,,1.0,1.0,,1.0,23.0,2.0,1.0,,,0.3157894736842105,,,0.3409090909090909,,,0.4444444444444444,,0.1,0.05263157894736842,,0.16666666666666666,38.666666666666664,1.0,,0.17647058823529413,,0.07142857142857142,,0.12903225806451613,,,,,,0.25,,0.2222222222222222,0.1,,,1.0,0.36363636363636365,0.5,0.5,,0.2727272727272727,,,0.25,,0.5,0.45124318181818185,,0.446525,0.24,0.2727272727272727,,0.041666666666666664,8.821052631578949,0.32857142857142857,2.0,5.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.13636363636363635,0.3333333333333333,0.4,0.22727272727272727,0.13636363636363635,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,26.633333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
201583,1610612740,Ryan Anderson,Ryan Anderson,201583,NOH,28864.0,481,-74,886,894,185.0,271.0,116,1780,33.0,56.0,12.0,23.0,6.0,8.0,30.0,66.0,129.0,44.0,287.0,970,17.0,31.0,11.0,63.0,14.0,23.0,15.0,64.0,74.0,58.0,24.0,13.0,10.0,14.0,6.0,2.0,32.0,5.0,38.0,15.0,44.0,9.0,68.0,44.0,112.0,6.0,11.0,9.0,2.0,13.0,9.0,6.0,22.0,3.0,10.0,3.0,29.0,,3.0,4.0,35.0,3.0,5.0,46.0,2.0,17.0,6.0,5.0,3.0,5.0,3.0,,64.0,185.0,5.0,5.0,0.5606060606060606,0.6851851851851852,0.5116279069767442,0.5483870967741935,0.6086956521739131,0.5105042016806722,0.6190476190476191,0.5444444444444444,0.5501930501930502,0.65625,0.6153846153846154,0.10077519379844961,0.16071428571428573,0.1,27.7120315581854,0.5909090909090909,0.2647058823529412,0.15827338129496402,0.12709030100334448,0.14150943396226415,0.03355704697986577,0.15364583333333334,0.09598214285714286,0.10476190476190476,0.1702127659574468,0.11,0.034482758620689655,0.0990990990990991,0.19230769230769232,0.20224719101123595,0.14473684210526316,0.13333333333333333,0.05128205128205128,0.6,0.23529411764705882,0.5892857142857143,0.7021276595744681,0.5151515151515151,0.12605042016806722,0.5476190476190477,0.5217391304347826,0.17777777777777778,0.75,0.6932773109243697,0.499826582278481,0.5190585714285715,0.4882611111111112,0.06719367588932806,0.11805555555555555,0.21951219512195122,0.2229965156794425,8.960465116279071,0.208803611738149,13.0,43.0,30.0,92.0,37.0,109.0,105.0,91.0,30.0,4.0,3.0,1.0,,0.9459459459459459,0.3394495412844037,0.3425925925925926,0.4579831932773109,0.43333333333333335,0.48148148148148145,0.18067226890756302,0.3865546218487395,0.32608695652173914,0.32608695652173914,0.9333333333333333,0.32967032967032966,25.729357798165132,20.0,7.0,17.0,1.0,4.0,1.0,3.0,5.0,7.0,6.0,19.0,6.0,11.0,7.0,22.0,6.0,1.0,1.0,2.0,1.0,7.0,2.0,2.0,2.0,1.0,2.0,2.0,0.5454545454545454,0.3181818181818182,0.023255813953488372,0.047619047619047616,0.030303030303030304,0.46153846153846156,0.46511627906976744,0.47619047619047616,0.7,0.07142857142857142,0.4117647058823529,0.4117647058823529,1.0,0.09523809523809523,0.25,1.0,0.16666666666666666,0.7142857142857143,0.8,0.06666666666666667,0.3333333333333333,0.4222222222222222,0.3157894736842105,,,,,,,,,,,,,,,,True,,
203121,1610612740,Darius Miller,Darius Miller,203121,NOH,41640.0,694,-58,1276,1281,326.0,416.0,174,2557,10.0,15.0,1.0,2.0,4.0,4.0,19.0,22.0,52.0,8.0,118.0,1365,2.0,5.0,2.0,9.0,7.0,10.0,6.0,38.0,30.0,14.0,2.0,4.0,32.0,44.0,18.0,11.0,100.0,1.0,6.0,19.0,50.0,1.0,70.0,8.0,78.0,,17.0,7.0,10.0,12.0,11.0,3.0,23.0,2.0,46.0,2.0,89.0,,6.0,3.0,21.0,3.0,,8.0,1.0,4.0,,11.0,9.0,12.0,9.0,,38.0,326.0,9.0,,0.6818181818181818,0.7142857142857143,0.4230769230769231,0.4,0.7,0.5092592592592593,0.5,0.6666666666666666,0.5315315315315315,0.5625,0.7307692307692307,0.07692307692307693,0.06666666666666667,0.15789473684210525,9.115646258503402,0.5217391304347826,0.02127659574468085,0.12345679012345678,0.013636363636363636,0.1165644171779141,0.00558659217877095,0.12147887323943662,0.011308562197092083,0.013245033112582781,0.022556390977443608,0.00641025641025641,0.0070921985815602835,0.1346153846153846,0.11504424778761062,0.11764705882352941,0.11570247933884298,0.11904761904761904,,0.75,0.1388888888888889,0.6666666666666666,0.7142857142857143,0.7,0.17592592592592593,0.2857142857142857,0.5,0.16666666666666666,1.0,0.6574074074074074,0.4991222222222221,0.49275714285714284,0.4988395833333334,0.04504504504504504,0.07272727272727272,0.07627118644067797,0.3220338983050847,9.278846153846155,0.2554858934169279,3.0,18.0,14.0,32.0,22.0,56.0,63.0,32.0,14.0,12.0,2.0,1.0,,0.9545454545454546,0.39285714285714285,0.39285714285714285,0.5185185185185185,0.15789473684210525,0.1875,0.16666666666666666,0.2962962962962963,0.4375,0.4375,0.9285714285714286,0.4375,24.65357142857143,9.0,8.0,24.0,1.0,2.0,2.0,4.0,,,4.0,10.0,1.0,2.0,6.0,14.0,3.0,,10.0,3.0,1.0,9.0,,,2.0,4.0,,2.0,0.5,0.42857142857142855,,0.02564102564102564,,0.3333333333333333,0.5,0.5,0.7777777777777778,0.2222222222222222,0.3333333333333333,0.3333333333333333,1.0,0.2857142857142857,0.5,1.0,,,,0.16666666666666666,0.5,0.4166666666666667,0.4,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.017857142857142856,,,,,,True,,
203148,1610612740,Brian Roberts,Brian Roberts,203148,NOH,27480.0,458,7,827,832,201.0,277.0,110,1659,16.0,35.0,,,2.0,8.0,33.0,61.0,130.0,24.0,194.0,865,4.0,8.0,2.0,13.0,13.0,31.0,11.0,49.0,40.0,82.0,,12.0,59.0,82.0,30.0,20.0,187.0,,3.0,13.0,17.0,,30.0,3.0,33.0,1.0,16.0,10.0,6.0,23.0,6.0,8.0,29.0,6.0,16.0,,35.0,1.0,3.0,1.0,47.0,1.0,,29.0,1.0,12.0,2.0,,,,,,49.0,201.0,5.0,2.0,0.32786885245901637,0.32786885245901637,0.46923076923076923,0.5,0.41935483870967744,0.4913294797687861,0.4230769230769231,0.41304347826086957,0.521505376344086,0.4642857142857143,0.4803921568627451,0.09230769230769231,0.22857142857142856,0.09090909090909091,22.536687631027256,0.7931034482758621,,0.06439393939393939,0.010380622837370242,0.125,,0.08152173913043478,0.007407407407407408,0.020618556701030927,,0.009174311926605505,,0.05319148936170213,0.06666666666666667,0.07368421052631578,0.1282051282051282,0.11538461538461539,0.012658227848101266,,0.2023121387283237,0.45714285714285713,0.5925925925925926,0.5,0.1907514450867052,,,0.17391304347826086,0.25,0.4508670520231214,0.4365235465116278,0.45210000000000006,0.40424777777777776,0.07065217391304347,0.0851063829787234,0.06701030927835051,0.25257731958762886,11.996923076923078,0.2430471584038694,21.0,62.0,16.0,40.0,16.0,43.0,12.0,39.0,16.0,23.0,3.0,3.0,,0.25,0.37209302325581395,0.38095238095238093,0.24855491329479767,0.6363636363636364,0.7,0.3583815028901734,0.23121387283236994,0.4,0.41025641025641024,0.25,0.41025641025641024,26.33255813953488,24.0,,3.0,,,,1.0,1.0,5.0,4.0,14.0,1.0,5.0,4.0,15.0,36.0,1.0,20.0,9.0,,15.0,3.0,1.0,1.0,4.0,1.0,,0.2,0.26666666666666666,0.016129032258064516,,,0.09523809523809523,0.3870967741935484,0.39344262295081966,0.4166666666666667,0.017341040462427744,,,,,,,0.38461538461538464,0.2,1.0,0.021739130434782608,,0.30434782608695654,0.2857142857142857,,,1.0,1.0,,,,,,0.023255813953488372,1.0,0.023255813953488372,0.025,,,True,,
202329,1610612740,Al-Farouq Aminu,Al-Farouq Aminu,202329,NOH,5931.0,99,9,183,193,33.0,34.0,28,376,10.0,17.0,3.0,5.0,2.0,3.0,3.0,11.0,22.0,10.0,32.0,177,3.0,5.0,2.0,8.0,2.0,4.0,,4.0,12.0,10.0,6.0,3.0,4.0,7.0,1.0,2.0,17.0,1.0,8.0,5.0,12.0,1.0,18.0,9.0,27.0,,8.0,4.0,4.0,5.0,6.0,2.0,11.0,2.0,3.0,1.0,6.0,3.0,,,8.0,,,11.0,1.0,6.0,,4.0,1.0,4.0,2.0,,4.0,33.0,,,0.5454545454545454,0.75,0.5,0.6,0.5,0.4782608695652174,0.6,0.5,0.5714285714285714,0.6666666666666666,0.5,0.13636363636363635,0.11764705882352941,0.3333333333333333,18.22429906542056,0.45454545454545453,0.14285714285714285,0.21052631578947367,0.12903225806451613,0.16129032258064516,0.05,0.19318181818181818,0.10975609756097561,0.15384615384615385,0.16666666666666666,0.05555555555555555,0.07142857142857142,0.2,0.13333333333333333,0.2727272727272727,0.12,0.3333333333333333,,0.5,0.7391304347826086,0.5882352941176471,0.6666666666666666,0.5,0.13043478260869565,1.0,0.6,0.75,0.6666666666666666,0.782608695652174,0.5449565217391305,0.5597999999999999,0.54705,0.21428571428571427,0.2222222222222222,0.25,0.125,4.095454545454546,0.18032786885245902,,2.0,,1.0,,1.0,,1.0,,3.0,,,,,,,0.043478260869565216,,,0.08695652173913043,0.043478260869565216,,,,,24.7,1.0,,,,,,,,,,,,,,,,,3.0,1.0,,3.0,3.0,,2.0,,,3.0,,,,,,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
2427,1610612740,Roger Mason Jr.,Roger Mason Jr.,2427,NOH,10145.0,169,-15,310,306,59.0,87.0,48,616,4.0,10.0,,,1.0,1.0,4.0,10.0,28.0,7.0,51.0,344,,,1.0,1.0,1.0,1.0,3.0,11.0,16.0,4.0,,2.0,9.0,12.0,5.0,3.0,27.0,1.0,,7.0,7.0,,14.0,1.0,15.0,,5.0,4.0,1.0,4.0,5.0,3.0,9.0,1.0,5.0,,8.0,,,,4.0,,,8.0,,,,,,,,,11.0,59.0,1.0,,0.8,0.8,0.35714285714285715,,1.0,0.41509433962264153,,0.5714285714285714,0.44545454545454544,,0.625,0.07142857142857142,0.1,0.25,17.77777777777778,0.4444444444444444,,0.07216494845360824,,0.17073170731707318,0.02040816326530612,0.10144927536231885,0.006578947368421052,,,,0.02702702702702703,0.025,0.125,0.09090909090909091,0.13793103448275862,0.25,,,0.18867924528301888,0.4,0.4444444444444444,0.75,0.07547169811320754,,,0.14285714285714285,1.0,0.660377358490566,0.5194735849056604,0.5831999999999999,0.5433571428571428,0.03636363636363636,,0.0196078431372549,0.21568627450980393,10.585714285714287,0.19032258064516128,,14.0,6.0,17.0,8.0,25.0,21.0,17.0,6.0,3.0,2.0,,,0.875,0.32,0.32,0.4716981132075472,,,0.2641509433962264,0.32075471698113206,0.35294117647058826,0.35294117647058826,0.8333333333333334,0.35294117647058826,24.776,6.0,2.0,8.0,,1.0,1.0,2.0,,2.0,1.0,4.0,,3.0,2.0,6.0,3.0,,1.0,1.0,,1.0,,1.0,2.0,,2.0,,,0.3333333333333333,,,,,0.42857142857142855,0.42857142857142855,0.8333333333333334,0.1509433962264151,0.25,0.2857142857142857,1.0,0.3333333333333333,,,0.6666666666666666,,,0.2857142857142857,0.5,0.5714285714285714,0.25,3.0,1.0,,2.0,,,,,,0.07407407407407407,1.0,0.04,,0.125,,True,,
201577,1610612740,Robin Lopez,Robin Lopez,201577,NOH,12520.0,209,33,393,398,96.0,142.0,54,791,23.0,32.0,6.0,10.0,6.0,6.0,22.0,36.0,62.0,21.0,93.0,383,7.0,15.0,4.0,18.0,8.0,14.0,10.0,26.0,42.0,30.0,8.0,8.0,5.0,6.0,4.0,,13.0,5.0,11.0,7.0,22.0,1.0,30.0,16.0,46.0,3.0,6.0,5.0,1.0,7.0,4.0,5.0,11.0,3.0,8.0,,13.0,,1.0,1.0,23.0,1.0,1.0,30.0,2.0,12.0,4.0,17.0,9.0,17.0,13.0,,26.0,96.0,1.0,4.0,0.5833333333333334,0.65625,0.5806451612903226,0.4666666666666667,0.5714285714285714,0.5806451612903226,0.4666666666666667,0.5714285714285714,0.6118421052631579,0.5,0.6190476190476191,0.12903225806451613,0.125,0.18181818181818182,19.20529801324503,0.6363636363636364,0.125,0.16176470588235295,0.08333333333333333,0.11864406779661017,0.10416666666666667,0.14871794871794872,0.08888888888888889,0.10256410256410256,0.09523809523809523,0.058823529411764705,0.14705882352941177,0.19148936170212766,0.125,0.16326530612244897,0.16279069767441862,,0.16666666666666666,0.7647058823529411,0.5161290322580645,0.71875,0.8214285714285714,0.6086956521739131,0.3548387096774194,0.6666666666666666,0.6,0.42857142857142855,1.0,0.5161290322580645,0.4967032258064516,0.48898,0.47821428571428565,0.16666666666666666,0.16666666666666666,0.1935483870967742,0.27956989247311825,5.687096774193549,0.24427480916030533,9.0,8.0,,,,,,,,1.0,,,1.0,,,,,0.4090909090909091,0.5,0.12903225806451613,,,,,,,4.0,,,,,,,,,,,,,,,,,1.0,1.0,,2.0,,1.0,1.0,,,7.0,,,,,,0.3333333333333333,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,0.3333333333333333,True,,
202333,1610612740,Xavier Henry,Xavier Henry,202333,NOH,8015.0,134,-33,248,253,108.0,98.0,39,501,7.0,17.0,,3.0,4.0,12.0,9.0,14.0,39.0,22.0,50.0,266,,6.0,6.0,6.0,6.0,16.0,10.0,22.0,16.0,12.0,,6.0,,,,,,2.0,5.0,6.0,13.0,2.0,21.0,8.0,29.0,2.0,4.0,2.0,2.0,8.0,3.0,6.0,11.0,3.0,2.0,1.0,12.0,,2.0,,27.0,,,40.0,4.0,19.0,3.0,1.0,1.0,1.0,1.0,,22.0,108.0,4.0,3.0,0.5714285714285714,0.5714285714285714,0.358974358974359,,0.375,0.35,,0.375,0.43103448275862066,0.3333333333333333,0.44,0.15384615384615385,0.23529411764705882,0.2222222222222222,23.154362416107382,0.7272727272727273,0.14285714285714285,0.17333333333333334,0.06097560975609756,0.1875,0.05128205128205128,0.17757009345794392,0.05785123966942149,0.14285714285714285,0.047619047619047616,,0.06451612903225806,0.125,0.23809523809523808,0.16666666666666666,0.21739130434782608,0.1111111111111111,0.10526315789473684,1.0,0.425,0.4117647058823529,0.5384615384615384,0.7142857142857143,0.225,0.5,,0.75,0.3333333333333333,0.45,0.4498150000000001,0.44836666666666664,0.48292500000000005,0.34545454545454546,0.35185185185185186,0.12,0.44,9.379487179487182,0.43548387096774194,2.0,13.0,,1.0,,1.0,,1.0,,,,1.0,,,,,0.025,0.2222222222222222,0.2857142857142857,0.325,0.025,,,,,24.5,5.0,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,2.0,,,,,,,0.08333333333333333,,,0.38461538461538464,0.38461538461538464,0.6,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,True,,
202227,1610612740,Terrel Harris,Terrel Harris,202227,NOH,4950.0,82,14,147,148,32.0,50.0,18,295,1.0,4.0,,,,,2.0,2.0,10.0,1.0,5.0,128,,,,,1.0,1.0,,2.0,4.0,,,2.0,4.0,5.0,3.0,1.0,11.0,,,1.0,12.0,,13.0,,13.0,,2.0,1.0,1.0,5.0,3.0,3.0,8.0,1.0,6.0,,12.0,,,,2.0,1.0,,2.0,,1.0,,3.0,2.0,3.0,2.0,,2.0,32.0,1.0,,1.0,1.0,0.2,,1.0,0.11764705882352941,,0.25,0.1388888888888889,,0.25,0.2,0.5,,15.476190476190476,0.625,,0.21428571428571427,,0.07692307692307693,,0.18840579710144928,,,,,,0.20833333333333334,0.26666666666666666,0.17647058823529413,0.1,,,0.6666666666666666,0.23529411764705882,0.25,0.5,1.0,0.11764705882352941,,,,,0.6470588235294118,0.5064411764705882,0.53085,0.4850375,0.05555555555555555,0.09090909090909091,,0.4,8.28,0.21768707482993196,,4.0,,6.0,,7.0,,6.0,,1.0,,,,,,,0.4117647058823529,,,0.23529411764705882,0.35294117647058826,,,,,25.4,1.0,,1.0,,,,,,1.0,,3.0,,1.0,,3.0,,,1.0,,,2.0,1.0,1.0,1.0,,,1.0,,,,,,,0.25,0.25,1.0,0.058823529411764705,,,,,,,1.0,,,,,0.75,,,1.0,,,,,,,,,,,,,,True,,
