EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,PlusMinus,SecondChanceOffPoss,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,DefThreePtRebounds,DefRebounds,Rebounds,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,DefTwoPtRebounds,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,DefTwoPtReboundPct,DefLongMidRangeReboundPct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtAssists,Assists,Arc3Assists,AssistPoints,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,LongMidRangeAssists,OffThreePtRebounds,OffRebounds,Blocked2s,BlockedAtRim,Blocks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChancePointsPct,on,ShortMidRangeFGM,Corner3FGM,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,FtPoints,SecondChanceFG3M,SecondChanceFtPoints,PenaltyFtPoints,PtsUnassisted3s,HeaveAttempts,Fg2aBlocked,Corner3Assists,AtRimAssists,ShortMidRangeAssists,OffTwoPtRebounds,FTOffRebounds,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,OffensiveGoaltends,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,3SecondViolations,Fg3aBlocked,Clear Path Fouls,DefensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked
201148,1610612742,Brandan Wright,Brandan Wright,201148,DAL,56.0,1,2,2,2,2,4,2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201627,1610612742,Anthony Morrow,Anthony Morrow,201627,DAL,262.0,4,7,7,7,7,14,7,1.0,-2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,9.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,33.333333333333336,0.5,0.2,0.5,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.44926666666666665,0.44926666666666665,1.0,13.6,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202458,1610612742,Justin Dentmon,Justin Dentmon,202458,DAL,262.0,4,7,7,7,7,14,7,1.0,-2.0,1.0,,,2.0,,,,,2.0,,,9.0,,,2.0,,,,,,,,,,,,,,,,,22.22222222222222,,,,,1.0,,,,,,,,0.38955,0.38955,,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203109,1610612742,Jae Crowder,Jae Crowder,203109,DAL,262.0,4,7,7,7,7,14,7,1.0,-2.0,1.0,,,,,,,,,2.0,3.0,9.0,,,,2.0,3.0,,,1.0,1.0,3.0,,,,,0.75,0.75,0.75,0.75,1.0,22.22222222222222,,0.2,,,,,,,,,,1.0,0.522825,0.522825,1.0,,24.35,1.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,0.5,0.5,0.5,0.3333333333333333,1.0,1.0,0.5,0.5,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2229,1610612742,Mike James,Mike James,2229,DAL,262.0,4,7,7,7,7,14,7,1.0,-2.0,1.0,,,1.0,,,,,1.0,,,9.0,,,1.0,,,,,,,,,,,,,,,,,11.11111111111111,,,,,1.0,,,,,,,,0.393,0.393,,18.8,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203108,1610612742,Bernard James,Bernard James,203108,DAL,206.0,3,5,5,5,5,10,5,1.0,-2.0,1.0,,,,,,,1.0,1.0,,2.0,9.0,,1.0,1.0,,2.0,,,,2.0,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,14.285714285714285,,,,,,,,,,,,1.0,0.7634,0.7634,1.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713,1610612742,Vince Carter,Vince Carter,1713,DAL,125579.0,2093,4121,4094,1169,1429,8215,1145,0.28366901237563696,242.0,439.0,142.0,63.0,152.0,55.0,7.0,16.0,210.0,456.0,399.0,1088.0,4290.0,36.0,57.0,129.0,111.0,321.0,108.0,72.0,276.0,334.0,315.0,0.2571428571428571,0.28272251308900526,0.4605263157894737,0.4418604651162791,0.5298245614035088,0.5125,0.569109947643979,0.5671378091872792,0.4666666666666667,22.92207792207792,0.1218274111675127,0.1267245784363822,0.11778846153846154,0.16608187134502925,0.17777777777777778,0.4144736842105263,0.41721854304635764,0.36507936507936506,0.06432748538011696,0.08139534883720931,0.06666666666666667,0.656140350877193,0.49567952941176485,0.48263164556962007,0.29503676470588236,9.660087719298243,25.612781954887208,146.0,344.0,39.0,95.0,162.0,44.0,375.0,340.0,146.0,176.0,0.7716049382716049,0.40601503759398494,0.3963963963963964,0.41012658227848103,0.12884333821376281,0.15010570824524314,0.4023391812865497,0.42441860465116277,0.42441860465116277,0.7602739726027398,0.3958333333333333,0.4105263157894737,0.4294117647058823,43.0,194.0,30.0,431.0,90.0,162.0,23.0,35.0,32.0,54.0,33.0,50.0,126.0,312.0,38.0,151.0,36.0,9.0,58.0,39.0,24.0,44.0,0.66,0.5930232558139535,0.6428571428571429,0.016544117647058824,0.029850746268656716,0.019002375296912115,0.008130081300813009,0.18947368421052632,0.5555555555555556,0.6428571428571429,0.4069767441860465,0.6571428571428571,0.225,0.5925925925925926,0.11580882352941177,False,57.0,16.0,2.0,5.0,10.0,29.0,182.0,12.0,24.0,75.0,111.0,4.0,31.0,13.0,75.0,40.0,47.0,2.0,28.0,9.0,74.0,51.0,23.0,61.0,15.0,44.0,45.0,5.0,17.0,1.0,6.0,106.0,10.0,29.0,140.0,16.0,226.0,2.0,9.0,12.0,220.0,11.0,10.0,9.0,5.0,223.0,19.0,3.0,88.0,1.0,30.0,5.0,5.0,2.0,13.0,26.0,3.0,1.0,20.0,23.0,0.3333333333333333,0.06798245614035088,0.13580246913580246,0.056338028169014086,0.006578947368421052,0.5754716981132075,0.18421052631578946,0.02197802197802198,0.03528528528528529,0.042666666666666665,0.029644268774703556,0.03547671840354767,0.0947136563876652,0.14123006833712984,0.13142857142857142,0.020785219399538105,0.5909090909090909,0.3,0.4014084507042254,0.4253731343283582,0.07017543859649122,0.2909090909090909,0.2909090909090909,0.875,0.08695652173913043,0.2857142857142857,1.0,0.3372093023255814,0.3448275862068966,0.8,0.3125,0.518740579710145,0.09621621621621622,0.1676190476190476,0.0025,,,,,,,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,99702.0,1662,3223,3190,657,754,6413,650,0.20384734719205708,56.0,293.0,149.0,176.0,360.0,5.0,2.0,3.0,278.0,571.0,157.0,917.0,3403.0,16.0,49.0,100.0,34.0,212.0,326.0,72.0,326.0,363.0,210.0,0.5863309352517986,0.6059479553903345,0.4868651488616462,0.49,0.5157967032967034,0.5223880597014925,0.5611866501854141,0.6057142857142858,0.21565934065934067,24.73965662820152,0.17433414043583534,0.19679786524349566,0.18181818181818182,0.20467032967032966,0.4945054945054945,0.4888888888888889,0.49577464788732395,0.6761363636363636,0.006868131868131868,0.03225806451612903,0.022388059701492536,0.3008241758241758,0.4518252747252745,0.4361955223880596,0.2311886586695747,13.86497373029772,25.035668789808913,63.0,152.0,12.0,31.0,65.0,14.0,192.0,152.0,63.0,223.0,0.9846153846153847,0.4140127388535032,0.4117647058823529,0.4140127388535032,0.20534069981583794,0.17587939698492464,0.2087912087912088,0.4144736842105263,0.4144736842105263,0.9841269841269841,0.23134328358208955,0.3870967741935484,0.4144736842105263,29.0,132.0,17.0,293.0,39.0,62.0,9.0,15.0,6.0,9.0,16.0,46.0,86.0,230.0,18.0,103.0,23.0,10.0,37.0,37.0,29.0,37.0,0.34782608695652173,0.5483870967741935,0.6,0.02564102564102564,0.02414486921529175,0.023728813559322035,0.031578947368421054,0.08516483516483517,0.6290322580645161,0.6964285714285714,0.24193548387096775,0.6,0.06716417910447761,0.6666666666666666,0.09378407851690294,False,63.0,2.0,2.0,2.0,10.0,14.0,166.0,12.0,18.0,72.0,3.0,,18.0,12.0,57.0,23.0,26.0,1.0,31.0,6.0,38.0,25.0,13.0,48.0,10.0,20.0,22.0,2.0,28.0,,4.0,70.0,5.0,17.0,59.0,1.0,93.0,1.0,4.0,5.0,207.0,,27.0,14.0,2.0,193.0,13.0,11.0,55.0,7.0,34.0,,,1.0,7.0,27.0,,1.0,10.0,33.0,0.75,0.03152364273204904,0.0967741935483871,0.04697986577181208,0.013888888888888888,0.6857142857142857,0.2980769230769231,0.018518518518518517,0.023614895549500452,0.038869257950530034,0.0213903743315508,0.015765765765765764,0.21052631578947367,0.23547400611620795,0.15748031496062992,0.01639344262295082,0.7297297297297297,0.5897435897435898,0.4228187919463087,0.44366197183098594,0.3333333333333333,0.4,0.4,1.0,,1.0,1.0,0.22580645161290322,0.7142857142857143,0.9,0.6666666666666666,0.4779893617021277,0.08,0.08972267536704731,0.043209876543209874,2.0,,,,,,,
1882,1610612742,Elton Brand,Elton Brand,1882,DAL,91635.0,1527,2965,2987,626,799,5952,617,0.21112984822934233,-60.0,303.0,190.0,64.0,154.0,,,,226.0,477.0,1.0,518.0,3189.0,,32.0,73.0,,81.0,324.0,69.0,300.0,430.0,81.0,0.7168141592920354,0.8350515463917526,0.47379454926624737,0.4383561643835616,0.47280334728033474,0.4383561643835616,0.501937984496124,0.4879518072289157,0.0020920502092050207,17.24864539434076,0.17121588089330025,0.19073946095369732,0.17625899280575538,0.39748953974895396,0.32217573221757323,0.4155844155844156,0.4155844155844156,0.96875,,,,0.2803347280334728,0.4666356694560672,0.47394383561643827,0.15637065637065636,9.579874213836481,28.2,,1.0,,,,,,1.0,,207.0,,,,,0.19827586206896552,0.18548387096774194,0.0020920502092050207,,,,,,,29.0,70.0,22.0,169.0,78.0,133.0,30.0,56.0,12.0,24.0,45.0,88.0,105.0,128.0,64.0,41.0,15.0,24.0,130.0,90.0,59.0,90.0,0.5113636363636364,0.5113636363636364,0.546875,0.06575342465753424,0.09327548806941431,0.06761565836298933,0.05952380952380952,0.27824267782426776,0.5864661654135338,0.6724137931034483,0.6363636363636364,0.5357142857142857,0.3287671232876712,0.5,0.20270270270270271,False,84.0,,,,,,66.0,,15.0,17.0,,,21.0,7.0,20.0,6.0,105.0,1.0,24.0,12.0,50.0,23.0,27.0,33.0,6.0,16.0,24.0,4.0,17.0,,1.0,57.0,8.0,7.0,109.0,6.0,192.0,1.0,23.0,4.0,93.0,5.0,9.0,5.0,,93.0,17.0,,46.0,,9.0,,,6.0,25.0,53.0,,2.0,21.0,7.0,,0.0440251572327044,0.12781954887218044,0.021052631578947368,,0.5789473684210527,0.23300970873786409,0.015625,0.1031434184675835,0.1811320754716981,0.109375,0.04065040650406504,0.21084337349397592,0.2,0.16,0.05286343612334802,0.5888888888888889,0.6025641025641025,0.4421052631578947,0.45161290322580644,0.6309523809523809,,,,0.1,,,,,,,0.535720987654321,0.09072978303747535,0.09090909090909091,,,4.0,,,,,,
1890,1610612742,Shawn Marion,Shawn Marion,1890,DAL,120612.0,2010,3949,3958,641,810,7907,624,0.16231957457584198,-161.0,401.0,312.0,14.0,34.0,50.0,4.0,6.0,332.0,617.0,73.0,812.0,4244.0,5.0,44.0,99.0,8.0,125.0,492.0,103.0,379.0,525.0,123.0,0.7409638554216867,0.8338983050847457,0.5380875202593193,0.4444444444444444,0.5311594202898551,0.4953271028037383,0.5518417462482946,0.5296610169491526,0.10579710144927536,18.944029005211874,0.1921641791044776,0.1814872594903796,0.1875,0.45217391304347826,0.04927536231884058,0.4117647058823529,0.42424242424242425,0.9285714285714286,0.07246376811594203,0.034782608695652174,0.056074766355140186,0.4985507246376812,0.5136785507246373,0.5066457943925236,0.1539408866995074,5.790923824959481,23.813698630136987,6.0,23.0,1.0,2.0,23.0,6.0,69.0,23.0,6.0,246.0,1.0,0.3150684931506849,0.75,0.3150684931506849,0.1773612112472963,0.18160919540229886,0.03333333333333333,0.2608695652173913,0.2608695652173913,1.0,0.018691588785046728,0.5,0.2608695652173913,57.0,163.0,48.0,383.0,187.0,271.0,42.0,77.0,23.0,44.0,60.0,110.0,140.0,172.0,74.0,106.0,50.0,33.0,146.0,45.0,24.0,47.0,0.5454545454545454,0.5478260869565217,0.569672131147541,0.07366071428571429,0.07779578606158834,0.0851063829787234,0.04201680672268908,0.3927536231884058,0.6900369003690037,0.7333333333333333,0.6695652173913044,0.5454545454545454,0.411214953271028,0.5227272727272727,0.1724137931034483,False,131.0,17.0,1.0,5.0,1.0,1.0,79.0,2.0,14.0,19.0,,,26.0,9.0,36.0,20.0,111.0,2.0,30.0,24.0,75.0,53.0,22.0,59.0,16.0,35.0,44.0,7.0,24.0,1.0,5.0,103.0,8.0,12.0,70.0,7.0,111.0,2.0,2.0,6.0,77.0,4.0,6.0,3.0,1.0,101.0,12.0,3.0,50.0,,5.0,2.0,2.0,3.0,18.0,29.0,2.0,,4.0,4.0,0.4,0.04213938411669368,0.05904059040590406,0.028846153846153848,0.029411764705882353,0.5728155339805825,0.29411764705882354,0.03389830508474576,0.07911617961511047,0.09510869565217392,0.07889908256880734,0.0673469387755102,0.14341846758349705,0.21218961625282168,0.20588235294117646,0.07766990291262135,0.6170212765957447,0.7379679144385026,0.4198717948717949,0.43234323432343236,0.7251908396946565,0.34,0.34,1.0,0.19047619047619047,0.25,1.0,0.008695652173913044,1.0,1.0,0.8333333333333334,0.5408348958333333,0.06868131868131869,0.07633587786259542,,,,,,,,,
