EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyArc3FGM,PtsUnassisted3s,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedCorner3,BlockedLongMidRange,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,DefensiveGoaltends,3SecondViolations,Clear Path Fouls,on
1889,1610612743,Andre Miller,Andre Miller,1889,DEN,85685.0,1428,29,2825,2820,821,771,382,5645,115,195,14.0,21.0,22.0,40.0,38.0,107.0,29.0,67.0,1.0,10.0,1.0,2.0,7.0,29.0,1.0,3.0,7.0,182,369,8.0,39.0,112.0,500,2996,20.0,33.0,1.0,3.0,8.0,51.0,33.0,75.0,1.0,9.0,40.0,109,86.0,278.0,24.0,14.0,4.0,25.0,7.0,41.0,2.0,294,54.0,348,29.0,25.0,230.0,29.0,35.0,750,5.0,32.0,3.0,49.0,76.0,1.0,126.0,40.0,166,12.0,45.0,24.0,21.0,81.0,13.0,62.0,32,8.0,19.0,6.0,113,4.0,33,32.0,7.0,103,2.0,6.0,1.0,126.0,3.0,1.0,10.0,7.0,132.0,14.0,8.0,58.0,11.0,10.0,1.0,1.0,9.0,1.0,11.0,5.0,5.0,101,814,7.0,6.0,0.23626373626373626,0.24571428571428572,1.0,0.20512820512820512,0.3333333333333333,0.1111111111111111,0.22857142857142856,0.4932249322493225,0.6060606060606061,0.44,0.47549019607843135,0.5972222222222222,0.4107142857142857,0.5323974082073434,0.6410256410256411,0.5,0.09558823529411764,0.05128205128205128,0.1111111111111111,0.13333333333333333,0.11214953271028037,0.04477611940298507,0.1,0.034482758620689655,17.63625229638702,0.7168141592920354,0.0125,0.024390243902439025,0.08102345415778252,0.0337909186906019,0.10986547085201794,0.016233766233766232,0.09031791907514451,0.02948207171314741,0.023255813953488372,0.0429042904290429,0.04205607476635514,0.017543859649122806,0.014598540145985401,0.08376963350785341,0.055793991416309016,0.09597523219814241,0.0945945945945946,0.14,0.07058823529411765,0.45454545454545453,0.47794117647058826,0.5897435897435898,0.6804733727810651,0.33043478260869563,0.2622549019607843,0.35514018691588783,0.4,0.10526315789473684,0.1642156862745098,0.43283582089552236,0.453125,0.034482758620689655,0.024509803921568627,0.1,0.1111111111111111,1.0,0.07107843137254902,0.2413793103448276,0.25,1.0,0.5833333333333334,0.6666666666666666,0.21428571428571427,0.08333333333333333,0.3333333333333333,1.0,0.47619047619047616,0.55,0.023809523809523808,0.5,0.08333333333333333,0.5735294117647058,0.28,0.5083032178217821,0.5197557692307693,0.5038775,0.12831858407079647,0.14043583535108958,0.102,0.218,6.546070460704605,28.17948717948718,0.29061946902654867,,,,,,,,,,,,,,,,,,,True
201147,1610612743,Corey Brewer,Corey Brewer,201147,DEN,120143.0,2002,149,3983,3991,1302,1203,543,7974,192,321,19.0,44.0,52.0,95.0,39.0,111.0,53.0,144.0,71.0,197.0,21.0,59.0,20.0,110.0,2.0,9.0,40.0,284,576,91.0,307.0,149.0,990,4223,29.0,73.0,9.0,26.0,13.0,98.0,74.0,157.0,27.0,99.0,57.0,286,428.0,140.0,261.0,20.0,9.0,101.0,20.0,57.0,2.0,109,15.0,124,8.0,7.0,94.0,6.0,9.0,263,19.0,33.0,3.0,62.0,111.0,7.0,180.0,55.0,235,13.0,118.0,70.0,48.0,64.0,6.0,34.0,38,7.0,30.0,10.0,102,6.0,32,62.0,8.0,154,5.0,7.0,2.0,164.0,7.0,7.0,17.0,7.0,216.0,17.0,,95.0,12.0,18.0,5.0,2.0,10.0,6.0,23.0,9.0,,284,1289,31.0,9.0,0.7535211267605634,0.781021897810219,0.9560439560439561,0.2964169381107492,0.34615384615384615,0.2727272727272727,0.3053691275167785,0.4930555555555556,0.3972602739726027,0.4713375796178344,0.4762174405436014,0.4292929292929293,0.447265625,0.5056179775280899,0.4537037037037037,0.4847457627118644,0.347678369195923,0.006514657980456026,0.09895833333333333,0.14018691588785046,0.09009009009009009,0.013888888888888888,0.005076142131979695,0.00909090909090909,23.44258736705014,0.6274509803921569,0.058823529411764705,0.01675977653631285,0.08216136195410807,0.025404157043879907,0.10114192495921696,0.04051172707889126,0.08808553971486761,0.029411764705882353,0.023931623931623933,0.03431372549019608,0.016339869281045753,0.05054151624548736,0.026041666666666668,0.059245960502693,0.08645533141210375,0.10738255033557047,0.12469437652811736,0.05392156862745098,0.030952380952380953,0.391304347826087,0.3635334088335221,0.5981308411214953,0.6956521739130435,0.765625,0.12570781426953567,0.35135135135135137,0.38613861386138615,0.7435897435897436,0.16308040770101925,0.3680555555555556,0.3732394366197183,0.7169811320754716,0.22310305775764439,0.3604060913705584,0.3622448979591837,0.9577464788732394,0.1245753114382786,0.18181818181818182,0.1834862385321101,0.95,0.4444444444444444,0.4318181818181818,0.42105263157894735,0.09090909090909091,0.2222222222222222,1.0,0.37109375,0.5473684210526316,0.23046875,0.3559322033898305,0.15625,0.711211778029445,0.19801980198019803,0.5559675862068965,0.5197934210526315,0.5488840816326532,0.10651499482936919,0.1452599388379205,0.09898989898989899,0.28888888888888886,6.957291666666668,25.00977198697068,0.3268892794376098,7.0,17.0,6.0,12.0,2.0,2.0,8.0,3.0,2.0,0.1717171717171717,0.4117647058823529,1.0,0.15,0.025559105431309903,,,,,True
201163,1610612743,Wilson Chandler,Wilson Chandler,201163,DEN,42553.0,709,122,1403,1406,458,373,169,2809,64,102,10.0,20.0,21.0,34.0,23.0,55.0,12.0,42.0,11.0,24.0,3.0,8.0,19.0,47.0,2.0,5.0,12.0,99,199,30.0,71.0,68.0,356,1446,15.0,30.0,3.0,7.0,4.0,43.0,33.0,64.0,7.0,20.0,20.0,107,106.0,92.0,87.0,18.0,1.0,46.0,19.0,21.0,,26,11.0,37,4.0,7.0,19.0,3.0,4.0,85,5.0,26.0,1.0,31.0,75.0,14.0,120.0,32.0,152,10.0,27.0,19.0,8.0,9.0,2.0,1.0,28,3.0,8.0,7.0,37,4.0,14,39.0,1.0,78,5.0,3.0,7.0,58.0,,3.0,1.0,3.0,81.0,8.0,,35.0,9.0,11.0,,,6.0,3.0,11.0,3.0,1.0,106,454,5.0,6.0,0.5353535353535354,0.5888888888888889,0.9666666666666667,0.4225352112676056,0.42857142857142855,0.35,0.42857142857142855,0.49748743718592964,0.5,0.515625,0.5333333333333333,0.527027027027027,0.5178571428571429,0.5816993464052288,0.5512820512820513,0.5572916666666666,0.26296296296296295,,0.10552763819095477,0.1568627450980392,0.07272727272727272,0.023809523809523808,,,21.4375,0.24324324324324326,0.4117647058823529,0.017543859649122806,0.15,0.059770114942528735,0.14027149321266968,0.031055900621118012,0.14701803051317613,0.05201342281879195,0.05392156862745098,0.08461538461538462,0.039603960396039604,0.05434782608695652,,0.13846153846153847,0.12751677852348994,0.1858974358974359,0.17006802721088435,0.08108108108108109,0.0847457627118644,0.2727272727272727,0.37777777777777777,0.6274509803921569,0.7441860465116279,0.65625,0.2037037037037037,0.41818181818181815,0.45098039215686275,0.21739130434782608,0.15555555555555556,0.2857142857142857,0.2926829268292683,0.5,0.08888888888888889,0.4583333333333333,0.4583333333333333,1.0,0.17407407407407408,0.40425531914893614,0.40425531914893614,0.9473684210526315,0.5405405405405406,0.5,0.1,0.13513513513513514,0.4,0.5,0.40476190476190477,0.6176470588235294,0.09523809523809523,0.375,0.14285714285714285,0.6407407407407407,0.41304347826086957,0.5229815985130114,0.5242242424242424,0.5268499999999999,0.12121212121212122,0.15486725663716813,0.12078651685393259,0.300561797752809,6.598994974874371,25.376056338028175,0.3264433357091946,1.0,2.0,4.0,3.0,3.0,1.0,1.0,,2.0,0.05405405405405406,0.5,1.0,0.3333333333333333,0.014084507042253521,1.0,,,,True
201568,1610612743,Danilo Gallinari,Danilo Gallinari,201568,DEN,44195.0,737,89,1470,1486,503,419,201,2956,48,82,10.0,16.0,19.0,27.0,8.0,29.0,17.0,44.0,7.0,17.0,2.0,5.0,29.0,90.0,3.0,11.0,38.0,73,155,36.0,107.0,98.0,352,1557,12.0,20.0,4.0,12.0,9.0,45.0,28.0,53.0,12.0,43.0,46.0,138,76.0,70.0,96.0,8.0,4.0,86.0,29.0,16.0,2.0,39,12.0,51,10.0,2.0,32.0,5.0,2.0,114,10.0,17.0,1.0,34.0,66.0,5.0,105.0,28.0,133,3.0,17.0,10.0,7.0,13.0,5.0,11.0,18,1.0,2.0,2.0,31,2.0,7,36.0,2.0,59,2.0,1.0,6.0,108.0,2.0,6.0,7.0,4.0,117.0,8.0,3.0,45.0,15.0,14.0,,,11.0,2.0,14.0,10.0,,136,490,4.0,15.0,0.5205479452054794,0.5507246376811594,0.8888888888888888,0.3364485981308411,0.3333333333333333,0.27906976744186046,0.34951456310679613,0.47096774193548385,0.6,0.5283018867924528,0.4847328244274809,0.5625,0.4791666666666667,0.5571428571428572,0.5921052631578947,0.5655737704918032,0.4083969465648855,0.018691588785046728,0.1032258064516129,0.13414634146341464,0.10344827586206896,0.045454545454545456,,0.022222222222222223,20.29325513196481,0.41935483870967744,0.11363636363636363,0.013888888888888888,0.13496932515337423,0.035343035343035345,0.1552511415525114,0.05714285714285714,0.14124293785310735,0.041158536585365856,0.05803571428571429,0.02112676056338028,0.008695652173913044,0.05217391304347826,0.06666666666666667,0.13432835820895522,0.14285714285714285,0.12962962962962962,0.14864864864864866,0.16901408450704225,0.0234375,0.7142857142857143,0.31297709923664124,0.5853658536585366,0.676056338028169,0.5833333333333334,0.11068702290076336,0.27586206896551724,0.3076923076923077,0.25,0.16793893129770993,0.38636363636363635,0.40476190476190477,0.47058823529411764,0.0648854961832061,0.4117647058823529,0.4117647058823529,1.0,0.3435114503816794,0.32222222222222224,0.32954545454545453,0.8620689655172413,0.5,0.625,0.4,0.34375,0.2727272727272727,1.0,0.28125,0.7037037037037037,0.052083333333333336,0.4,0.3958333333333333,0.7213740458015268,0.3372093023255814,0.5270125968992249,0.5414583333333334,0.5177217391304347,0.15333333333333332,0.234375,0.1278409090909091,0.39204545454545453,7.777419354838708,26.092523364485988,0.34217687074829933,1.0,1.0,10.0,12.0,1.0,,1.0,,1.0,0.03125,1.0,1.0,0.2631578947368421,0.009259259259259259,,1.0,,,True
201580,1610612743,JaVale McGee,JaVale McGee,201580,DEN,64469.0,1074,95,2147,2142,727,672,285,4289,195,282,55.0,94.0,58.0,90.0,29.0,93.0,4.0,20.0,,,,,1.0,1.0,1.0,1.0,1.0,228,395,1.0,1.0,81.0,540,2243,58.0,106.0,1.0,1.0,9.0,128.0,64.0,118.0,1.0,1.0,47.0,178,330.0,126.0,3.0,84.0,,1.0,1.0,25.0,,17,2.0,19,1.0,1.0,13.0,2.0,2.0,40,14.0,106.0,4.0,56.0,101.0,22.0,179.0,124.0,303,18.0,23.0,18.0,5.0,20.0,9.0,12.0,48,4.0,8.0,5.0,68,5.0,21,73.0,4.0,133,4.0,15.0,11.0,106.0,1.0,9.0,1.0,1.0,145.0,21.0,,65.0,18.0,126.0,4.0,1.0,90.0,29.0,130.0,71.0,5.0,178,726,11.0,14.0,0.7236842105263158,0.8870967741935484,1.0,1.0,1.0,1.0,1.0,0.5772151898734177,0.5471698113207547,0.5423728813559322,0.5795454545454546,0.5560747663551402,0.5504201680672269,0.5895196506550219,0.5614035087719298,0.5741935483870968,0.0025252525252525255,,0.06329113924050633,0.05673758865248227,0.08602150537634409,0.05,,,21.235365361324185,0.29411764705882354,0.39285714285714285,0.04081632653061224,0.13395225464190982,0.14783821478382148,0.16231884057971013,0.06363636363636363,0.14285714285714285,0.128068303094984,0.17363344051446947,0.1440677966101695,0.10588235294117647,0.07692307692307693,0.044444444444444446,0.10759493670886076,0.1746031746031746,0.13654618473895583,0.16810344827586207,0.1504424778761062,0.12949640287769784,0.5461538461538461,0.7121212121212122,0.6914893617021277,0.7330827067669173,0.7128205128205128,0.23484848484848486,0.3118279569892473,0.3411764705882353,0.7931034482758621,0.050505050505050504,0.2,0.21052631578947367,0.75,,,,,0.0025252525252525255,1.0,1.0,1.0,0.8785046728971962,0.5851063829787234,0.16363636363636364,0.009345794392523364,1.0,1.0,0.7563025210084033,0.6444444444444445,,,0.008403361344537815,0.7146464646464646,1.0,0.5642852272727272,0.5609085858585858,0.5875684873949578,0.14772727272727273,0.1480637813211845,0.23703703703703705,0.3296296296296296,3.700253164556962,26.6,0.3386120167675827,,,1.0,,3.0,,,3.0,7.0,,,,1.0,,3.0,19.0,6.0,,True
201585,1610612743,Kosta Koufos,Kosta Koufos,201585,DEN,29476.0,491,87,967,964,320,249,151,1931,49,81,11.0,26.0,13.0,26.0,13.0,32.0,1.0,2.0,,,,,,,,,,63,115,,,21.0,147,1006,12.0,29.0,,,4.0,28.0,20.0,43.0,,,11.0,51,106.0,20.0,,14.0,,,,6.0,,5,3.0,8,2.0,1.0,3.0,1.0,1.0,19,14.0,43.0,5.0,29.0,59.0,16.0,104.0,62.0,166,9.0,13.0,9.0,4.0,3.0,2.0,1.0,9,2.0,2.0,,12,2.0,3,47.0,3.0,76,1.0,9.0,2.0,33.0,,10.0,,,40.0,4.0,,15.0,7.0,28.0,,,20.0,8.0,28.0,15.0,2.0,51,319,6.0,7.0,0.8412698412698413,0.9464285714285714,,,,,,0.5478260869565217,0.41379310344827586,0.46511627906976744,0.5478260869565217,0.41379310344827586,0.46511627906976744,0.5526315789473685,0.4,0.4811320754716981,,,0.05217391304347826,0.037037037037037035,0.09375,,,,12.70815074496056,0.25,0.5714285714285714,0.09433962264150944,0.18098159509202455,0.1365079365079365,0.2116788321167883,0.1044776119402985,0.1900647948164147,0.12694877505567928,0.11333333333333333,0.14444444444444443,0.17333333333333334,0.07058823529411765,0.16326530612244897,0.1746031746031746,0.18888888888888888,0.18181818181818182,0.23469387755102042,0.15384615384615385,0.20454545454545456,0.5357142857142857,0.7043478260869566,0.6049382716049383,0.6282051282051282,0.8163265306122449,0.2782608695652174,0.40625,0.4482758620689655,0.9230769230769231,0.017391304347826087,0.5,0.5,1.0,,,,,,,,,0.896551724137931,0.4230769230769231,0.36363636363636365,,,,0.6046511627906976,0.5,,,,0.7043478260869566,,0.5310434782608696,0.5594615384615385,0.5134116279069767,0.11904761904761904,0.11904761904761904,0.19047619047619047,0.3469387755102041,3.3452173913043466,,0.3309203722854188,,,,,,,,,,,,,,,1.0,,,,True
201951,1610612743,Ty Lawson,Ty Lawson,201951,DEN,54123.0,902,36,1836,1824,612,551,254,3660,88,152,4.0,8.0,26.0,45.0,16.0,44.0,30.0,81.0,2.0,10.0,1.0,5.0,22.0,66.0,1.0,6.0,23.0,134,277,24.0,76.0,101.0,441,2008,9.0,20.0,2.0,8.0,8.0,32.0,46.0,92.0,11.0,28.0,57.0,182,70.0,198.0,51.0,4.0,3.0,63.0,22.0,42.0,1.0,132,53.0,185,32.0,21.0,87.0,27.0,18.0,423,5.0,10.0,,20.0,41.0,1.0,62.0,15.0,77,5.0,32.0,22.0,10.0,40.0,9.0,31.0,23,4.0,9.0,2.0,63,4.0,28,9.0,1.0,46,2.0,1.0,3.0,115.0,3.0,2.0,8.0,7.0,131.0,8.0,4.0,43.0,23.0,3.0,1.0,,3.0,,4.0,2.0,,175,601,12.0,18.0,0.26119402985074625,0.26515151515151514,0.7083333333333334,0.3157894736842105,0.25,0.39285714285714285,0.3287671232876712,0.48375451263537905,0.45,0.5,0.48158640226628896,0.42857142857142855,0.5208333333333334,0.5327669902912622,0.5,0.5838709677419355,0.21529745042492918,0.013157894736842105,0.15162454873646208,0.19078947368421054,0.2727272727272727,0.012345679012345678,,0.015151515151515152,22.41623407267579,0.6349206349206349,0.017543859649122806,,0.06710310965630115,0.01692047377326565,0.07194244604316546,0.020080321285140562,0.0686164229471316,0.017857142857142856,0.018115942028985508,0.023255813953488372,0.006993006993006993,0.02631578947368421,0.010309278350515464,0.040160642570281124,0.08484848484848485,0.08629441624365482,0.06666666666666667,0.08163265306122448,0.03546099290780142,0.5,0.43059490084985835,0.5789473684210527,0.7154471544715447,0.3181818181818182,0.12464589235127478,0.36363636363636365,0.5,0.125,0.22946175637393768,0.37037037037037035,0.375,0.16666666666666666,0.028328611898016998,0.2,0.2,1.0,0.18696883852691218,0.3333333333333333,0.3384615384615385,0.6818181818181818,0.2857142857142857,0.5,,0.21428571428571427,0.16666666666666666,1.0,0.375,0.5777777777777777,0.041666666666666664,0.2,0.19166666666666668,0.6458923512747875,0.3492063492063492,0.5304994269340975,0.4646868421052632,0.5199152542372881,0.11311053984575835,0.13782051282051283,0.07256235827664399,0.4126984126984127,7.638267148014442,25.94342105263158,0.3333333333333333,1.0,2.0,10.0,21.0,,,1.0,1.0,,0.07142857142857142,0.5,1.0,0.43478260869565216,0.012987012987012988,,,,,True
202389,1610612743,Timofey Mozgov,Timofey Mozgov,202389,DEN,12584.0,210,-86,407,412,113,157,46,819,20,26,8.0,12.0,5.0,7.0,3.0,14.0,5.0,7.0,,,,,,1.0,,,,28,47,,1.0,15.0,71,478,8.0,16.0,,,5.0,21.0,6.0,11.0,,,4.0,16,38.0,18.0,,16.0,,1.0,,4.0,,2,3.0,5,1.0,2.0,1.0,,1.0,13,8.0,17.0,,5.0,21.0,6.0,32.0,25.0,57,1.0,3.0,2.0,1.0,8.0,,3.0,11,3.0,5.0,3.0,19,2.0,5,21.0,3.0,35,,2.0,4.0,13.0,,1.0,,2.0,19.0,1.0,,9.0,1.0,12.0,,,10.0,2.0,12.0,7.0,3.0,16,113,2.0,,0.6785714285714286,0.95,,,,,,0.5957446808510638,0.5,0.5454545454545454,0.5833333333333334,0.5,0.5454545454545454,0.6228070175438597,0.5526315789473685,0.6153846153846154,0.020833333333333332,,0.0851063829787234,0.11538461538461539,0.07142857142857142,,,,16.485900216919738,0.42105263157894735,0.3157894736842105,,0.1390728476821192,0.12878787878787878,0.08771929824561403,0.16666666666666666,0.125,0.1388888888888889,0.16279069767441862,0.125,0.09090909090909091,0.1111111111111111,0.23809523809523808,0.09090909090909091,0.21621621621621623,0.14583333333333334,0.12121212121212122,0.041666666666666664,0.06666666666666667,0.5833333333333334,0.5416666666666666,0.7692307692307693,0.8695652173913043,0.55,0.2916666666666667,0.21428571428571427,0.23076923076923078,1.0,0.14583333333333334,0.7142857142857143,0.7142857142857143,1.0,,,,,0.020833333333333332,,,,0.75,0.6666666666666666,,,,,0.6363636363636364,0.7142857142857143,,,,0.5625,,0.5075187499999999,0.5498933333333333,0.5317272727272727,0.16071428571428573,0.16363636363636364,0.29577464788732394,0.22535211267605634,5.6851063829787245,32.6,0.27764127764127766,,,,,1.0,,,,,,,,,,,3.0,,,True
202702,1610612743,Kenneth Faried,Kenneth Faried,202702,DEN,47249.0,787,42,1541,1556,470,416,225,3097,107,161,39.0,65.0,29.0,43.0,12.0,49.0,4.0,9.0,,,,,,,,,,123,219,,,62.0,308,1674,41.0,76.0,,,11.0,93.0,32.0,59.0,,,24.0,88,152.0,94.0,,56.0,,,,20.0,,20,9.0,29,5.0,4.0,19.0,,1.0,67,16.0,73.0,1.0,40.0,105.0,21.0,166.0,90.0,256,5.0,28.0,15.0,13.0,16.0,3.0,5.0,21,3.0,11.0,,37,3.0,10,27.0,6.0,78,1.0,14.0,10.0,89.0,6.0,7.0,4.0,5.0,94.0,7.0,,42.0,9.0,26.0,,,22.0,3.0,26.0,15.0,2.0,88,467,9.0,8.0,0.6178861788617886,0.8,,,,,,0.5616438356164384,0.5394736842105263,0.5423728813559322,0.5616438356164384,0.5394736842105263,0.5423728813559322,0.5855513307984791,0.5535714285714286,0.5569620253164557,,,0.091324200913242,0.11801242236024845,0.02040816326530612,,,,16.685205784204673,0.43243243243243246,0.4375,0.0136986301369863,0.2129817444219067,0.13851992409867173,0.17391304347826086,0.08602150537634409,0.20055325034578148,0.12482468443197756,0.16942148760330578,0.10365853658536585,0.12396694214876033,0.09433962264150944,0.075,0.21354166666666666,0.23931623931623933,0.1956521739130435,0.16216216216216217,0.1951219512195122,0.06666666666666667,0.5769230769230769,0.7351598173515982,0.6645962732919255,0.7535211267605634,0.616822429906542,0.2237442922374429,0.24489795918367346,0.25,0.5,0.0410958904109589,0.4444444444444444,0.4444444444444444,1.0,,,,,,,,,0.8552631578947368,0.6,0.07692307692307693,,,,0.7288135593220338,0.6744186046511628,,,,0.7351598173515982,,0.5651223744292238,0.5530156250000001,0.5569084745762711,0.16535433070866143,0.16535433070866143,0.30194805194805197,0.2857142857142857,3.459817351598174,,0.30499675535366644,,,,,1.0,,,,1.0,,,,,,1.0,4.0,1.0,,True
2738,1610612743,Andre Iguodala,Andre Iguodala,2738,DEN,62782.0,1046,158,2080,2095,869,827,278,4175,88,121,9.0,12.0,36.0,45.0,10.0,36.0,24.0,65.0,5.0,22.0,3.0,9.0,20.0,75.0,2.0,5.0,37.0,122,222,25.0,97.0,72.0,391,2135,13.0,20.0,4.0,8.0,11.0,49.0,50.0,90.0,12.0,46.0,42.0,178,132.0,112.0,51.0,6.0,4.0,71.0,20.0,10.0,,127,41.0,168,16.0,25.0,107.0,13.0,7.0,377,10.0,26.0,1.0,49.0,82.0,9.0,140.0,37.0,177,7.0,63.0,47.0,16.0,36.0,11.0,24.0,30,1.0,12.0,4.0,66,4.0,25,27.0,1.0,53,2.0,3.0,3.0,92.0,,1.0,5.0,4.0,118.0,6.0,,44.0,16.0,21.0,3.0,3.0,15.0,5.0,24.0,13.0,1.0,177,857,1.0,13.0,0.5409836065573771,0.5546218487394958,0.68,0.25773195876288657,0.5,0.2608695652173913,0.26881720430107525,0.5495495495495496,0.65,0.5555555555555556,0.5,0.6785714285714286,0.5,0.5227272727272727,0.7,0.5297619047619048,0.30407523510971785,,0.04504504504504504,0.05785123966942149,0.08333333333333333,,,,18.410041841004187,0.5454545454545454,0.13636363636363635,0.009708737864077669,0.11436541143654114,0.04081632653061224,0.14939024390243902,0.03802281368821293,0.12535885167464114,0.04,0.05067567567567568,0.038461538461538464,0.025157232704402517,0.02564102564102564,0.056074766355140186,0.09508196721311475,0.07142857142857142,0.17391304347826086,0.17256637168141592,0.09803921568627451,0.04697986577181208,0.5416666666666666,0.3793103448275862,0.7272727272727273,0.7719298245614035,0.625,0.11285266457680251,0.2777777777777778,0.30303030303030304,0.1,0.20376175548589343,0.36923076923076925,0.36923076923076925,0.4166666666666667,0.06896551724137931,0.22727272727272727,0.22727272727272727,0.8,0.23510971786833856,0.26666666666666666,0.26666666666666666,0.65,0.42857142857142855,0.75,0.2222222222222222,0.17857142857142858,0.4,1.0,0.33088235294117646,0.8,0.0661764705882353,0.3333333333333333,0.27205882352941174,0.6833855799373041,0.28169014084507044,0.5525193290734826,0.5288595238095238,0.541447709923664,0.12849162011173185,0.16923076923076924,0.12531969309462915,0.45524296675191817,7.459909909909909,26.741237113402054,0.41778846153846155,2.0,3.0,9.0,24.0,4.0,1.0,2.0,,1.0,0.10714285714285714,0.6666666666666666,0.5,0.24324324324324326,0.02040816326530612,,,,1.0,True
