EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,Fg3aBlocked,ShortMidRangeAssists,FTOffRebounds,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedShortMidRange,DefensiveGoaltends,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffFTReboundPct,OffArc3ReboundPct,ShortMidRangePctAssisted,ThreePtShootingFoulsDrawnPct,BlockingFouls,3SecondViolations,Defensive 3 Seconds Violations,LongMidRangePctBlocked,Technical Free Throw Trips,BlockedCorner3,on,HeaveMakes,Charge Fouls,3pt And 1 Free Throw Trips,OffensiveGoaltends
101109,1610612752,Raymond Felton,Raymond Felton,101109,NYK,28551.0,476.0,22.0,919.0,919.0,159.0,132.0,113.0,1838.0,33.0,67.0,4.0,4.0,3.0,9.0,4.0,28.0,30.0,72.0,2.0,10.0,1.0,1.0,1.0,1.0,22.0,58.0,3.0,6.0,2.0,5.0,67.0,167.0,24.0,68.0,24.0,230.0,1003.0,6.0,8.0,4.0,7.0,24.0,5.0,21.0,3.0,6.0,13.0,32.0,32.0,102.0,54.0,18.0,4.0,1.0,57.0,22.0,11.0,50.0,41.0,91.0,26.0,15.0,36.0,14.0,223.0,4.0,5.0,13.0,21.0,1.0,35.0,9.0,44.0,4.0,18.0,15.0,3.0,28.0,1.0,18.0,8.0,3.0,10.0,1.0,2.0,36.0,5.0,5.0,14.0,26.0,1.0,1.0,34.0,1.0,1.0,4.0,4.0,32.0,3.0,9.0,9.0,2.0,1.0,1.0,2.0,1.0,28.0,152.0,1.0,6.0,0.2388059701492537,0.2461538461538461,0.75,0.3529411764705882,0.5714285714285714,0.5,0.3582089552238806,0.4011976047904191,0.75,0.238095238095238,0.4382978723404255,0.8,0.3518518518518518,0.46,0.8,0.4444444444444444,0.2893617021276595,0.0658682634730539,0.1044776119402985,0.1428571428571428,27.29007633587786,0.7777777777777778,0.0555555555555555,0.0747330960854092,0.0166666666666666,0.1,0.0242424242424242,0.0827250608272506,0.0193548387096774,0.0172413793103448,0.0192307692307692,0.0151515151515151,0.0625,0.0588235294117647,0.06,0.1041666666666666,0.0927835051546391,0.1212121212121212,0.0305343511450381,0.5,0.2851063829787234,0.4925373134328358,0.55,0.1818181818181818,0.1191489361702127,0.1428571428571428,0.1666666666666666,0.3063829787234042,0.4166666666666667,0.4166666666666667,0.3333333333333333,0.0425531914893617,0.2,0.2,1.0,0.2468085106382978,0.3793103448275862,0.3793103448275862,0.7272727272727273,0.2666666666666666,1.0,0.25,0.0666666666666666,1.0,1.0,0.4,0.5,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.037037037037037,1.0,0.1851851851851851,0.4,0.574468085106383,0.3859649122807017,0.5123254273504274,0.54136875,0.4722407407407407,0.0373443983402489,0.0520231213872832,0.1043478260869565,0.1391304347826087,10.372455089820356,25.819117647058825,0.1730141458106637,,,,,,,,,,,,,,,,,,,,,,,True,,,,
200758,1610612752,Ronnie Brewer,Ronnie Brewer,200758,NYK,42631.0,711.0,-6.0,1348.0,1362.0,251.0,229.0,163.0,2710.0,27.0,53.0,9.0,18.0,3.0,7.0,2.0,9.0,13.0,42.0,21.0,65.0,2.0,6.0,2.0,7.0,1.0,6.0,,,,2.0,42.0,104.0,22.0,71.0,16.0,166.0,1462.0,11.0,22.0,2.0,6.0,32.0,4.0,11.0,2.0,9.0,6.0,20.0,54.0,30.0,66.0,,6.0,1.0,5.0,1.0,11.0,23.0,17.0,40.0,13.0,4.0,11.0,9.0,97.0,13.0,15.0,23.0,47.0,1.0,71.0,29.0,100.0,1.0,34.0,17.0,17.0,8.0,1.0,5.0,6.0,3.0,3.0,1.0,,14.0,2.0,3.0,17.0,27.0,1.0,,30.0,,3.0,3.0,1.0,38.0,2.0,15.0,4.0,5.0,4.0,,6.0,3.0,20.0,244.0,1.0,1.0,0.6428571428571429,0.6923076923076923,1.0,0.3098591549295774,0.3333333333333333,0.2222222222222222,0.3142857142857143,0.4038461538461538,0.5,0.3636363636363636,0.4285714285714285,0.5,0.35,0.4300518134715025,0.5517241379310345,0.3571428571428571,0.4057142857142857,0.1057692307692307,0.2075471698113207,,13.494132985658409,0.5714285714285714,0.0384615384615384,0.1127098321342925,0.0348027842227378,0.1100478468899521,0.0526315789473684,0.1118210862619808,0.0412979351032448,0.0516129032258064,0.0114942528735632,0.0317460317460317,0.034090909090909,0.1083333333333333,0.1164383561643835,0.1125827814569536,0.1168831168831168,0.0909090909090909,0.0104166666666666,0.5,0.3028571428571429,0.5094339622641509,0.6428571428571429,0.5925925925925926,0.0514285714285714,0.2222222222222222,0.2222222222222222,0.24,0.3095238095238095,0.3095238095238095,0.7692307692307693,0.3714285714285714,0.3230769230769231,0.328125,1.0,0.0342857142857142,0.1666666666666666,0.2,1.0,0.6428571428571429,0.5,0.3333333333333333,0.2142857142857142,0.3333333333333333,1.0,,,,0.35,0.4285714285714285,0.35,0.2857142857142857,0.1,,0.7085714285714285,0.2,0.5557339080459772,0.5691666666666667,0.5661657894736841,0.0846560846560846,0.1282051282051282,0.1927710843373494,0.1204819277108433,9.257692307692308,24.1,0.1862017804154302,4.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,0.028169014084507,0.0153846153846153,0.1666666666666666,0.025,0.0628930817610062,0.5,0.0138888888888888,,,,,,,True,,,,
200778,1610612752,James White,James White,200778,NYK,2809.0,47.0,-36.0,95.0,101.0,56.0,53.0,6.0,196.0,2.0,4.0,,,1.0,3.0,1.0,2.0,,4.0,1.0,1.0,,,1.0,1.0,,3.0,,,,1.0,3.0,10.0,1.0,4.0,,9.0,131.0,1.0,1.0,,,2.0,1.0,7.0,1.0,2.0,,5.0,4.0,2.0,3.0,,,,3.0,,2.0,1.0,2.0,3.0,1.0,1.0,,1.0,8.0,,,1.0,1.0,,2.0,,2.0,,,,,1.0,1.0,1.0,1.0,,,,,2.0,,2.0,2.0,5.0,,,,,,,,,,,,,,,,,5.0,56.0,2.0,,0.6666666666666666,0.6666666666666666,1.0,0.25,,0.5,0.25,0.3,1.0,0.1428571428571428,0.3214285714285714,1.0,0.2777777777777778,0.3214285714285714,1.0,0.2777777777777778,0.2857142857142857,0.2,0.25,0.5,15.84158415841584,0.5,,0.04,,0.1111111111111111,,0.0588235294117647,,,,,,,,0.1,0.125,,,,0.2857142857142857,0.5,0.6666666666666666,0.5,0.1428571428571428,0.5,1.0,0.2857142857142857,,,,0.0714285714285714,1.0,1.0,1.0,0.2142857142857142,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,0.1111111111111111,1.0,0.1111111111111111,,0.5714285714285714,,0.5085928571428572,,0.5092222222222222,,,0.2222222222222222,0.5555555555555556,9.06,25.725,0.5894736842105263,,,,,,,,,,,,,,,1.0,,,,,,,,True,,,,
200779,1610612752,Steve Novak,Steve Novak,200779,NYK,10570.0,176.0,10.0,330.0,337.0,86.0,90.0,33.0,667.0,2.0,2.0,,,,,,,5.0,13.0,6.0,14.0,1.0,1.0,2.0,3.0,9.0,18.0,,,3.0,4.0,7.0,15.0,15.0,32.0,,59.0,337.0,,1.0,1.0,1.0,3.0,1.0,3.0,5.0,7.0,,17.0,10.0,4.0,45.0,,,,18.0,9.0,,1.0,2.0,3.0,1.0,1.0,,,8.0,1.0,1.0,7.0,9.0,2.0,18.0,2.0,20.0,,3.0,2.0,1.0,1.0,,1.0,1.0,1.0,,,,2.0,,,9.0,11.0,1.0,,3.0,,1.0,1.0,,,,,,2.0,2.0,,2.0,2.0,17.0,86.0,,,0.7142857142857143,0.7142857142857143,1.0,0.46875,1.0,0.7142857142857143,0.46875,0.4666666666666667,,0.3333333333333333,0.6276595744680851,0.75,0.85,0.6276595744680851,0.75,0.85,0.6808510638297872,,,,13.387978142076502,0.5,0.2,0.087378640776699,0.0097087378640776,0.1346153846153846,0.0169491525423728,0.1032258064516129,0.0123456790123456,0.0294117647058823,,,,0.0967741935483871,0.0588235294117647,0.1052631578947368,0.1351351351351351,0.1333333333333333,,1.0,0.0425531914893617,1.0,1.0,0.5,,,,0.2765957446808511,0.3846153846153846,0.3846153846153846,0.8,0.2978723404255319,0.4285714285714285,0.4285714285714285,1.0,0.3829787234042553,0.5,0.5,1.0,,,,0.5,1.0,1.0,,,,,,0.3,0.6666666666666666,0.4,0.75,0.723404255319149,0.5,0.5258106382978723,0.4273749999999999,0.4895300000000001,,,0.0508474576271186,0.288135593220339,17.36,25.046875000000004,0.2606060606060606,,,1.0,,,,,,,,,,,0.0227272727272727,,,,,,,,,True,,,,
2199,1610612752,Tyson Chandler,Tyson Chandler,2199,NYK,31782.0,530.0,31.0,1005.0,1011.0,131.0,115.0,134.0,2016.0,69.0,100.0,18.0,30.0,6.0,8.0,2.0,10.0,3.0,7.0,,,,,,,,,,,,,74.0,117.0,,,46.0,194.0,1089.0,19.0,31.0,,,50.0,6.0,8.0,,,7.0,19.0,116.0,32.0,,,28.0,,,,4.0,9.0,5.0,14.0,5.0,,3.0,6.0,33.0,18.0,44.0,38.0,60.0,4.0,102.0,63.0,165.0,6.0,13.0,7.0,6.0,9.0,,6.0,10.0,1.0,3.0,1.0,,19.0,3.0,1.0,22.0,43.0,6.0,6.0,54.0,1.0,4.0,3.0,,71.0,7.0,35.0,4.0,15.0,8.0,,16.0,9.0,18.0,124.0,2.0,3.0,0.7837837837837838,0.9666666666666668,,,,,,0.6324786324786325,0.6129032258064516,0.75,0.6324786324786325,0.6129032258064516,0.75,0.6510067114093959,0.6410256410256411,0.6333333333333333,,0.0341880341880341,0.03,0.1,14.520311149524632,0.4736842105263157,0.3333333333333333,0.1929260450160771,0.1370716510903426,0.2467532467532467,0.0957446808510638,0.210752688172043,0.1218074656188605,0.2,0.140625,0.0802919708029197,0.0985915492957746,0.2068965517241379,0.1696428571428571,0.2053571428571428,0.2333333333333333,0.2941176470588235,0.1538461538461538,0.5625,0.8547008547008547,0.69,0.711340206185567,0.782608695652174,0.0854700854700854,0.2,0.2222222222222222,0.0598290598290598,0.4285714285714285,0.4285714285714285,1.0,,,,,,,,,0.967741935483871,0.6,0.2222222222222222,,,,,,,1.0,0.75,,,,,0.8547008547008547,,0.5968769230769231,0.574588,0.630925,0.2413793103448276,0.2413793103448276,0.2577319587628865,0.0979381443298969,2.962393162393162,,0.1303482587064676,12.0,,,1.0,,1.0,1.0,7.0,,,,,0.0333333333333333,0.094017094017094,0.5,,2.0,2.0,1.0,,,,True,,,,
467,1610612752,Jason Kidd,Jason Kidd,467,NYK,23150.0,386.0,-16.0,727.0,739.0,72.0,80.0,88.0,1466.0,4.0,7.0,,1.0,1.0,1.0,2.0,2.0,3.0,11.0,3.0,13.0,,,,,20.0,56.0,2.0,5.0,,2.0,9.0,20.0,23.0,69.0,12.0,99.0,830.0,,3.0,2.0,5.0,6.0,2.0,2.0,,2.0,4.0,8.0,6.0,12.0,57.0,12.0,,1.0,55.0,20.0,1.0,38.0,28.0,66.0,18.0,10.0,22.0,13.0,160.0,5.0,2.0,13.0,32.0,1.0,46.0,7.0,53.0,1.0,26.0,14.0,12.0,9.0,3.0,5.0,5.0,1.0,4.0,,,14.0,,1.0,8.0,22.0,1.0,1.0,15.0,2.0,1.0,1.0,,13.0,,2.0,3.0,,,,,,6.0,68.0,3.0,1.0,0.3333333333333333,0.3333333333333333,0.8260869565217391,0.3333333333333333,0.4,,0.3382352941176471,0.45,,1.0,0.4887640449438202,0.375,0.5,0.5210526315789473,0.375,0.6666666666666666,0.7752808988764045,0.05,,,12.949640287769784,0.6428571428571429,0.1428571428571428,0.1502347417840375,0.0086206896551724,0.1203703703703703,0.037037037037037,0.1401869158878504,0.0190735694822888,0.0123456790123456,0.02,,0.0444444444444444,0.1525423728813559,0.12,0.1772151898734177,0.1341463414634146,0.0769230769230769,0.0185185185185185,,0.0786516853932584,0.5714285714285714,0.5714285714285714,0.25,0.0224719101123595,1.0,1.0,0.1235955056179775,0.2727272727272727,0.3,0.6666666666666666,0.146067415730337,0.2307692307692307,0.2307692307692307,1.0,0.6292134831460674,0.3571428571428571,0.3571428571428571,0.8,0.125,,,,,,0.625,0.4,0.5,0.25,1.0,,,0.5,,0.8539325842696629,0.3636363636363636,0.5529897727272728,0.4855583333333333,0.4771625,0.0326086956521739,0.0909090909090909,0.0606060606060606,0.0808080808080808,11.345,25.20144927536232,0.0990371389270976,,,3.0,,1.0,,,,,,,,,0.0333333333333333,,0.0142857142857142,,,,0.0909090909090909,,,True,,,,
739,1610612752,Rasheed Wallace,Rasheed Wallace,739,NYK,5449.0,91.0,-18.0,170.0,175.0,60.0,51.0,14.0,345.0,8.0,10.0,2.0,2.0,2.0,2.0,2.0,8.0,1.0,5.0,,3.0,,,,2.0,6.0,21.0,1.0,4.0,4.0,11.0,11.0,23.0,6.0,24.0,8.0,48.0,187.0,2.0,2.0,1.0,4.0,7.0,3.0,4.0,4.0,13.0,8.0,26.0,12.0,10.0,18.0,,2.0,,21.0,6.0,1.0,1.0,,1.0,,,1.0,,2.0,2.0,1.0,6.0,11.0,5.0,22.0,3.0,25.0,,,,,2.0,,,1.0,,2.0,,,3.0,,1.0,8.0,10.0,,1.0,5.0,,1.0,,,10.0,,1.0,4.0,7.0,2.0,,7.0,5.0,26.0,60.0,,4.0,0.5454545454545454,0.6,1.0,0.25,0.25,0.3076923076923077,0.25,0.4782608695652174,1.0,0.75,0.425531914893617,0.5833333333333334,0.5294117647058824,0.4615384615384615,0.5833333333333334,0.5909090909090909,0.5106382978723404,0.0434782608695652,0.1,,29.41176470588235,0.6666666666666666,0.625,0.1929824561403508,0.0192307692307692,0.2608695652173913,0.048780487804878,0.2125,0.032258064516129,0.0476190476190476,,,0.0769230769230769,0.2105263157894736,0.2857142857142857,0.0588235294117647,0.1666666666666666,0.6,,0.7142857142857143,0.2127659574468085,0.8,0.8888888888888888,0.75,0.1702127659574468,0.25,0.25,0.1063829787234042,0.2,0.2,,0.0638297872340425,,,,0.4468085106382978,0.2857142857142857,0.3,1.0,0.3333333333333333,1.0,0.5,,,,0.6666666666666666,0.25,1.0,0.1176470588235294,1.0,0.1176470588235294,,0.6470588235294118,0.3636363636363636,0.723404255319149,0.2857142857142857,0.513009574468085,0.48828,0.5217764705882353,0.0208333333333333,0.0416666666666666,0.1458333333333333,0.5416666666666666,7.63913043478261,25.391666666666666,0.3529411764705882,,1.0,,,,,,5.0,,0.0416666666666666,,0.0476190476190476,,0.0357142857142857,,,,,,,,,True,,,,
2747,1610612752,JR Smith,JR Smith,2747,NYK,15869.0,264.0,-11.0,502.0,513.0,160.0,134.0,69.0,1015.0,7.0,23.0,,2.0,1.0,9.0,4.0,17.0,16.0,44.0,5.0,9.0,,,1.0,1.0,11.0,26.0,2.0,3.0,3.0,10.0,27.0,84.0,16.0,35.0,18.0,120.0,525.0,3.0,7.0,2.0,3.0,12.0,6.0,22.0,4.0,11.0,13.0,37.0,16.0,38.0,45.0,3.0,,1.0,25.0,11.0,4.0,12.0,13.0,25.0,9.0,4.0,5.0,7.0,63.0,1.0,1.0,15.0,18.0,4.0,37.0,3.0,40.0,,14.0,10.0,4.0,4.0,1.0,2.0,3.0,,2.0,,2.0,7.0,,5.0,10.0,24.0,,,28.0,,3.0,,1.0,21.0,2.0,4.0,7.0,4.0,3.0,1.0,5.0,2.0,34.0,153.0,2.0,5.0,0.2962962962962963,0.2962962962962963,0.9375,0.4571428571428571,0.6666666666666666,0.3636363636363636,0.4705882352941176,0.3214285714285714,0.4285714285714285,0.2727272727272727,0.4285714285714285,0.6,0.3636363636363636,0.46484375,0.6,0.4512195121951219,0.2941176470588235,0.0476190476190476,0.1739130434782608,,23.356401384083043,0.5714285714285714,0.2857142857142857,0.1022727272727272,0.0057803468208092,0.180722891566265,0.0114942528735632,0.1274131274131274,0.0076923076923076,0.0144927536231884,,,,0.0384615384615384,0.1166666666666666,0.140625,0.1666666666666666,0.217391304347826,,0.4,0.1932773109243697,0.3043478260869565,0.3684210526315789,0.1428571428571428,0.1428571428571428,0.2352941176470588,0.2352941176470588,0.3697478991596639,0.3636363636363636,0.3636363636363636,0.375,0.0756302521008403,0.5555555555555556,0.5555555555555556,0.8,0.2184873949579832,0.4230769230769231,0.4230769230769231,1.0,0.2,,,,,,0.3,0.6666666666666666,1.0,0.2727272727272727,0.1111111111111111,0.0303030303030303,1.0,0.303030303030303,0.3,0.4873949579831932,0.44,0.4688953389830509,0.3659916666666667,0.4650125,0.0330578512396694,0.0465116279069767,0.1,0.3083333333333333,12.08690476190476,25.72,0.3187250996015936,,,,1.0,,1.0,,,,,,,0.0454545454545454,0.0185185185185185,0.25,,1.0,,,,1.0,1.0,True,,,,
202697,1610612752,Iman Shumpert,Iman Shumpert,202697,NYK,234.0,4.0,-2.0,8.0,8.0,6.0,6.0,,16.0,,,,,,,1.0,1.0,,,,,,,,,,2.0,,,,1.0,1.0,1.0,,2.0,,2.0,13.0,,,,,,1.0,1.0,,1.0,,2.0,2.0,,,,,1.0,1.0,,,,1.0,1.0,1.0,,,,3.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,2.0,6.0,,,1.0,1.0,,,,,,1.0,,1.0,0.3333333333333333,,0.5,0.3333333333333333,,0.5,0.6666666666666666,,,,37.5,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,0.5,,0.6666666666666666,,0.47735,,0.4306,,,,1.0,13.8,38.6,0.75,,,,,,,,,,,,,,,1.0,,,,,,,,True,,,,
203142,1610612752,Chris Copeland,Chris Copeland,203142,NYK,4791.0,80.0,-12.0,159.0,157.0,44.0,50.0,17.0,316.0,9.0,14.0,3.0,4.0,2.0,4.0,1.0,3.0,3.0,4.0,3.0,6.0,,,1.0,1.0,4.0,11.0,,,3.0,5.0,13.0,21.0,7.0,17.0,12.0,59.0,177.0,4.0,5.0,,,10.0,2.0,4.0,4.0,6.0,3.0,19.0,8.0,18.0,21.0,,6.0,,11.0,4.0,4.0,2.0,1.0,3.0,,1.0,1.0,,7.0,1.0,3.0,,4.0,,4.0,5.0,9.0,1.0,1.0,1.0,,3.0,,3.0,2.0,,,,1.0,5.0,1.0,2.0,4.0,8.0,1.0,,14.0,1.0,1.0,2.0,,17.0,1.0,8.0,1.0,1.0,1.0,,2.0,1.0,19.0,44.0,1.0,1.0,0.3076923076923077,0.4,1.0,0.4117647058823529,,0.6666666666666666,0.4117647058823529,0.6190476190476191,0.8,0.5,0.618421052631579,0.8,0.8,0.6413043478260869,0.8333333333333334,0.7916666666666666,0.4473684210526316,0.1904761904761904,0.1428571428571428,0.3333333333333333,28.8135593220339,0.6,,0.1052631578947368,0.0833333333333333,,0.032258064516129,0.0625,0.0597014925373134,0.0769230769230769,0.2857142857142857,,0.1,,0.0833333333333333,0.1764705882352941,,,0.0714285714285714,0.5,0.3684210526315789,0.6428571428571429,0.75,0.2222222222222222,0.0789473684210526,0.3333333333333333,0.5,0.1052631578947368,0.75,1.0,0.6666666666666666,0.1578947368421052,0.5,0.5,1.0,0.2894736842105263,0.3636363636363636,0.3636363636363636,1.0,0.8,0.75,,,,,,,,0.4,0.5,0.1,1.0,0.5,0.6,0.8157894736842105,0.3636363636363636,0.5394157894736843,0.5621666666666667,0.55123,0.1777777777777777,0.2857142857142857,0.1694915254237288,0.3220338983050847,5.628571428571428,24.494117647058825,0.2767295597484276,2.0,,1.0,1.0,,1.0,,,,,,,0.125,,,,,,,0.25,,1.0,True,,,,
