EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,PtsPutbacks,LostBallOutOfBoundsTurnovers,Loose Ball Fouls Drawn,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyArc3FGM,PenaltyFG3M,Fg3aBlocked,ThreePtShootingFoulsDrawn,BlockedAtRim,RecoveredBlocks,PenaltyFg3Pct,FG3APctBlocked,Corner3PctBlocked,BlocksRecoveredPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,Travels,PenaltyTurnovers,Offensive Fouls,BlockingFoulsDrawn,NonShootingPenaltyNonTakeFouls,OffShortMidRangeReboundPct,FTOffRebounds,BlockingFouls,Loose Ball Fouls,Charge Fouls Drawn,BlockedShortMidRange,OffFTReboundPct,LongMidRangePctBlocked,Arc3PctBlocked,Blocked3s,BlockedArc3,DefensiveGoaltends,Defensive 3 Seconds Violations,on,HeaveMakes,Charge Fouls,3pt And 1 Free Throw Trips,OffensiveGoaltends,3SecondViolations,BlockedCorner3
101109,1610612752,Raymond Felton,Raymond Felton,101109,NYK,11624.0,194,19,362,363,46,77.0,38,725,13.0,26.0,1.0,2.0,2.0,4.0,3.0,8.0,12.0,30.0,1.0,9.0,1.0,9.0,23.0,2.0,3.0,2.0,28.0,64,10.0,32.0,7.0,93.0,372,2.0,4.0,2.0,3.0,10.0,3.0,6.0,3.0,3.0,9.0,20.0,36.0,24.0,6.0,2.0,21.0,9.0,4.0,22.0,10.0,32.0,7.0,3.0,11.0,1.0,10.0,74.0,1.0,1.0,2.0,9.0,1.0,12.0,2.0,14,1.0,8.0,7.0,1.0,11.0,2.0,5.0,4.0,6.0,1.0,15.0,1.0,1.0,4,13,3.0,8.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,9.0,46,1.0,0.35714285714285715,0.35714285714285715,0.8,0.3125,0.6666666666666666,0.3333333333333333,0.4375,0.5,0.5,0.4479166666666667,0.7142857142857143,0.3333333333333333,0.46464646464646464,0.7142857142857143,0.4090909090909091,0.3333333333333333,0.0625,0.11538461538461539,0.125,27.80487804878049,0.7333333333333333,0.05263157894736842,0.07142857142857142,0.008403361344537815,0.041666666666666664,0.017241379310344827,0.06321839080459771,0.011299435028248588,0.02857142857142857,0.06666666666666667,0.09090909090909091,0.06976744186046512,0.06,0.058823529411764705,0.0196078431372549,0.2708333333333333,0.5,0.5652173913043478,0.15384615384615385,0.08333333333333333,0.375,0.42857142857142855,0.3333333333333333,0.3125,0.4,0.4,0.5833333333333334,0.09375,0.1111111111111111,0.1111111111111111,1.0,0.23958333333333334,0.391304347826087,0.391304347826087,0.7777777777777778,0.2857142857142857,0.5,1.0,0.42857142857142855,0.6666666666666666,0.5,0.4444444444444444,0.5,0.1111111111111111,0.2222222222222222,0.6041666666666666,0.42857142857142855,0.5111079787234042,0.47085,0.5024749999999999,0.030612244897959183,0.045454545454545456,0.10752688172043011,0.0967741935483871,11.00625,27.281249999999996,0.1270718232044199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
200758,1610612752,Ronnie Brewer,Ronnie Brewer,200758,NYK,7001.0,117,5,215,219,18,22.0,29,434,4.0,8.0,2.0,5.0,1.0,1.0,1.0,2.0,1.0,6.0,2.0,6.0,1.0,1.0,2.0,,,1.0,6.0,16,3.0,8.0,1.0,22.0,222,2.0,5.0,,,5.0,1.0,1.0,2.0,,2.0,6.0,6.0,9.0,,1.0,1.0,1.0,1.0,3.0,4.0,7.0,4.0,,1.0,2.0,,18.0,3.0,3.0,5.0,7.0,,12.0,6.0,18,1.0,5.0,4.0,1.0,2.0,,1.0,2.0,1.0,,4.0,,1.0,1,5,2.0,3.0,1.0,,2.0,,,,,2.0,18,,0.5,0.6,1.0,0.375,,0.42857142857142855,0.375,0.4,1.0,0.4375,0.4,0.3333333333333333,0.44,0.5,0.3333333333333333,0.3333333333333333,0.0625,0.125,,11.693548387096774,0.5,,0.08333333333333333,0.0379746835443038,0.1724137931034483,0.08571428571428572,0.10619469026548672,0.05263157894736842,0.125,0.08333333333333333,0.05555555555555555,0.07407407407407407,0.10256410256410256,0.23529411764705882,0.07692307692307693,0.3333333333333333,0.5,0.5714285714285714,0.5,0.08333333333333333,0.5,0.5,1.0,0.25,0.16666666666666666,0.16666666666666666,,0.25,0.3333333333333333,0.3333333333333333,1.0,0.08333333333333333,0.5,0.5,1.0,1.0,0.4,0.5,,,,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.5431,0.5993,0.53535,0.08,0.11764705882352941,0.22727272727272727,0.09090909090909091,8.98125,29.1625,0.08372093023255814,1.0,2.0,1.0,1.0,0.022222222222222223,0.08695652173913043,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
200779,1610612752,Steve Novak,Steve Novak,200779,NYK,9916.0,165,-8,312,304,50,62.0,27,616,,,,,,,,,2.0,9.0,5.0,10.0,1.0,12.0,28.0,2.0,3.0,2.0,2.0,9,17.0,38.0,10.0,65.0,321,,,3.0,4.0,10.0,,1.0,3.0,,9.0,4.0,,51.0,,,28.0,12.0,,3.0,1.0,4.0,1.0,,1.0,,2.0,9.0,,2.0,5.0,8.0,,13.0,2.0,15,,2.0,2.0,,2.0,,2.0,,,,2.0,,3.0,6,9,1.0,11.0,,2.0,1.0,2.0,2.0,,2.0,9.0,50,,1.0,1.0,1.0,0.4473684210526316,0.75,0.4473684210526316,0.2222222222222222,,,0.5851063829787234,1.125,1.125,0.6176470588235294,1.125,1.125,0.8085106382978723,,,,14.912280701754387,1.0,,0.07692307692307693,0.019417475728155338,0.12195121951219512,,0.0896551724137931,0.0125,0.038461538461538464,,0.20833333333333334,,0.058823529411764705,0.038461538461538464,,,,,,,,,,0.19148936170212766,0.2222222222222222,0.2222222222222222,1.0,0.2127659574468085,0.5,0.5555555555555556,1.0,0.5957446808510638,0.42857142857142855,0.42857142857142855,1.0,,,,0.75,0.6666666666666666,1.0,,,0.25,0.5,0.8085106382978723,0.42857142857142855,0.5186436170212766,0.5383,0.4781125,0.04081632653061224,0.1,0.15384615384615385,0.13846153846153847,21.22222222222222,24.94736842105263,0.16025641025641027,1.0,,,2.0,0.01694915254237288,,0.26666666666666666,1.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,0.02631578947368421,0.1,0.5,0.25,1.0,1.0,1.0,1.0,0.02564102564102564,,,,,,,,,,,,,,,,,,,True,,,,,,
2747,1610612752,JR Smith,JR Smith,2747,NYK,13980.0,233,-35,442,433,86,126.0,45,875,9.0,19.0,,2.0,1.0,5.0,9.0,25.0,22.0,58.0,,3.0,1.0,12.0,35.0,,1.0,11.0,40.0,102,12.0,38.0,20.0,136.0,480,3.0,8.0,,1.0,8.0,10.0,25.0,12.0,2.0,34.0,20.0,60.0,24.0,12.0,1.0,34.0,12.0,2.0,17.0,12.0,29.0,8.0,4.0,6.0,3.0,8.0,70.0,1.0,3.0,13.0,18.0,9.0,40.0,4.0,44,2.0,6.0,3.0,3.0,8.0,2.0,4.0,5.0,4.0,,13.0,,10.0,17,28,1.0,29.0,1.0,,12.0,3.0,2.0,1.0,2.0,34.0,86,2.0,0.25,0.25,0.6666666666666666,0.3157894736842105,,0.32432432432432434,0.39215686274509803,0.375,0.4,0.4142857142857143,0.3333333333333333,0.43243243243243246,0.44155844155844154,0.4,0.4358974358974359,0.2714285714285714,0.0196078431372549,0.05263157894736842,0.04,34.0122199592668,0.6153846153846154,0.45,0.1232876712328767,0.020134228187919462,0.22807017543859648,0.012658227848101266,0.15270935960591134,0.017543859649122806,,0.08333333333333333,0.06060606060606061,0.08163265306122448,0.1875,0.2571428571428571,0.024096385542168676,0.1357142857142857,0.47368421052631576,0.5,0.3333333333333333,0.17857142857142858,0.36,0.375,,0.4142857142857143,0.3793103448275862,0.3793103448275862,0.3181818181818182,0.02142857142857143,,,,0.25,0.34285714285714286,0.34285714285714286,0.6666666666666666,0.2222222222222222,,,0.1111111111111111,,,0.13513513513513514,0.2,0.02702702702702703,0.2972972972972973,0.40714285714285714,0.35294117647058826,0.45232753623188393,0.41906,0.4259430555555555,0.07947019867549669,0.10619469026548672,0.058823529411764705,0.25,13.001960784313729,26.855263157894736,0.19457013574660634,2.0,,,1.0,,,0.18181818181818182,,,,4.0,4.0,,,1.0,,0.3333333333333333,,,,,,,,0.36363636363636365,,2.0,2.0,1.0,1.0,1.0,0.10344827586206896,,,,,,,,,,,,,True,,,,,,
703,1610612752,Kurt Thomas,Kurt Thomas,703,NYK,23540.0,392,-22,737,732,105,150.0,75,1469,9.0,13.0,4.0,5.0,2.0,3.0,6.0,10.0,29.0,59.0,,,,1.0,1.0,,,1.0,44.0,82,1.0,1.0,6.0,97.0,787,6.0,10.0,,,12.0,6.0,13.0,1.0,1.0,16.0,78.0,10.0,3.0,,,1.0,1.0,2.0,12.0,9.0,21.0,5.0,4.0,5.0,,7.0,51.0,12.0,11.0,9.0,52.0,4.0,65.0,24.0,89,,10.0,8.0,2.0,3.0,1.0,1.0,5.0,2.0,,8.0,,25.0,52,21,5.0,13.0,1.0,,7.0,,16.0,,16.0,16.0,105,,0.8863636363636364,0.9285714285714286,1.0,1.0,,1.0,0.5365853658536586,0.6,0.46153846153846156,0.5481927710843374,0.6,0.5357142857142857,0.5449438202247191,0.6,0.5333333333333333,0.012048192771084338,0.024390243902439025,0.15384615384615385,,11.771844660194175,0.375,0.13793103448275862,0.21052631578947367,0.04526748971193416,0.09,0.09523809523809523,0.17579250720461095,0.06233062330623306,0.1111111111111111,0.14285714285714285,0.23333333333333334,0.3116883116883117,0.12727272727272726,0.08823529411764706,,0.1566265060240964,0.6923076923076923,0.8181818181818182,0.6666666666666666,0.12048192771084337,0.6,0.6,1.0,0.7108433734939759,0.4915254237288136,0.4915254237288136,0.9310344827586207,,,,,0.012048192771084338,1.0,1.0,1.0,0.5,0.8,0.25,,,,0.21428571428571427,0.6666666666666666,,0.07142857142857142,0.1686746987951807,1.0,0.43812168674698776,0.5588500000000001,0.44580714285714285,0.07865168539325842,0.07954545454545454,0.12371134020618557,0.16494845360824742,14.191463414634146,25.1,0.14246947082767977,,4.0,,2.0,0.03007518796992481,0.08163265306122448,0.09375,,,,1.0,1.0,,,10.0,12.0,1.0,,,0.75,,,,,1.0,,,,4.0,1.0,10.0,,1.0,1.0,6.0,3.0,6.0,0.0625,,,,,,,True,,,,,,
467,1610612752,Jason Kidd,Jason Kidd,467,NYK,10825.0,180,-25,339,335,44,65.0,35,674,1.0,4.0,,,,,,,4.0,11.0,4.0,7.0,1.0,10.0,32.0,1.0,2.0,4.0,5.0,15,14.0,39.0,10.0,62.0,360,,,2.0,3.0,8.0,1.0,3.0,5.0,2.0,7.0,4.0,6.0,39.0,3.0,2.0,30.0,10.0,3.0,16.0,6.0,22.0,6.0,,7.0,2.0,7.0,50.0,2.0,1.0,4.0,18.0,,22.0,3.0,25,1.0,4.0,,4.0,7.0,2.0,5.0,3.0,2.0,,10.0,1.0,3.0,6,7,1.0,10.0,,,4.0,1.0,2.0,1.0,2.0,7.0,44,1.0,0.4,0.4,0.9285714285714286,0.358974358974359,0.6666666666666666,0.3783783783783784,0.3333333333333333,,0.3333333333333333,0.48148148148148145,1.0,0.3125,0.5254237288135594,1.0,0.3888888888888889,0.7222222222222222,0.2,0.5,,18.015665796344646,0.7,,0.14754098360655737,0.009259259259259259,0.0975609756097561,0.029411764705882353,0.13496932515337423,0.017045454545454544,,,0.13793103448275862,0.08571428571428572,0.1896551724137931,0.1,0.034482758620689655,0.07407407407407407,0.25,0.5,,,,,,0.2037037037037037,0.36363636363636365,0.4,0.5,0.12962962962962962,0.5714285714285714,0.5714285714285714,1.0,0.5925925925925926,0.3125,0.3225806451612903,0.9,,,,0.6666666666666666,0.5,1.0,,,0.125,0.5,0.7962962962962963,0.3333333333333333,0.5374230769230769,0.559725,0.4570214285714286,0.06896551724137931,0.21052631578947367,0.12903225806451613,0.11290322580645161,15.233333333333333,26.4,0.12979351032448377,2.0,,1.0,1.0,0.01639344262295082,0.037037037037037035,0.09090909090909091,1.0,1.0,1.0,,1.0,1.0,,,1.0,0.2,0.02564102564102564,,0.5,0.3333333333333333,1.0,1.0,1.0,,,,3.0,,,2.0,,,,1.0,,1.0,,0.09090909090909091,0.03125,,,,,True,,,,,,
2199,1610612752,Tyson Chandler,Tyson Chandler,2199,NYK,8416.0,140,22,260,259,23,21.0,35,519,18.0,25.0,3.0,5.0,1.0,1.0,2.0,6.0,1.0,3.0,,,,,,,,,21.0,34,,,15.0,57.0,264,5.0,7.0,,,13.0,2.0,2.0,,4.0,8.0,32.0,10.0,,,,,,4.0,4.0,1.0,5.0,1.0,,2.0,1.0,1.0,11.0,3.0,17.0,12.0,21.0,1.0,34.0,20.0,54,2.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,,,4.0,,6.0,11,13,,21.0,1.0,,9.0,2.0,4.0,,5.0,8.0,23,2.0,0.7619047619047619,0.8888888888888888,,,,,0.6176470588235294,0.7142857142857143,1.0,0.6176470588235294,0.7142857142857143,1.0,0.6477272727272727,0.7222222222222222,1.0,,0.11764705882352941,0.08,0.3333333333333333,15.9468438538206,0.25,0.2,0.21428571428571427,0.18681318681318682,0.35294117647058826,0.07142857142857142,0.25,0.15037593984962405,0.25,0.09090909090909091,0.16,0.1724137931034483,0.2727272727272727,0.37037037037037035,0.2222222222222222,0.7352941176470589,0.72,0.782608695652174,0.7777777777777778,0.17647058823529413,0.3333333333333333,0.5,0.5,0.08823529411764706,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,0.7142857142857143,0.6,,,,,0.5,1.0,,,0.7352941176470589,,0.5643058823529412,0.5478142857142857,0.48960000000000004,0.21428571428571427,0.21428571428571427,0.22807017543859648,0.14035087719298245,3.7676470588235302,,0.08846153846153847,3.0,6.0,,1.0,0.16363636363636364,0.06451612903225806,0.2857142857142857,,,,,,,,3.0,3.0,,,,0.6,,,,,,,,,1.0,,,0.1875,,1.0,1.0,,1.0,,,,1.0,1.0,,,True,,,,,,
2546,1610612752,Carmelo Anthony,Carmelo Anthony,2546,NYK,6600.0,110,-4,207,205,27,48.0,26,412,6.0,8.0,2.0,3.0,1.0,2.0,5.0,11.0,8.0,22.0,,1.0,,11.0,24.0,2.0,4.0,6.0,19.0,41,11.0,25.0,18.0,89.0,229,3.0,7.0,2.0,4.0,14.0,2.0,5.0,6.0,2.0,9.0,14.0,24.0,24.0,9.0,1.0,23.0,11.0,1.0,5.0,5.0,10.0,3.0,2.0,2.0,1.0,2.0,25.0,1.0,4.0,3.0,10.0,2.0,15.0,5.0,20,1.0,3.0,2.0,1.0,4.0,2.0,1.0,6.0,3.0,,10.0,,4.0,12,20,,24.0,1.0,1.0,11.0,1.0,2.0,,2.0,9.0,27,1.0,0.3684210526315789,0.3888888888888889,0.7272727272727273,0.44,0.5,0.4583333333333333,0.4634146341463415,0.42857142857142855,0.4,0.5378787878787878,0.5454545454545454,0.3181818181818182,0.577922077922078,0.5833333333333334,0.34615384615384615,0.3787878787878788,0.024390243902439025,0.125,,36.86440677966102,0.4,0.25,0.15873015873015872,0.057971014492753624,0.0967741935483871,0.027777777777777776,0.13829787234042554,0.047619047619047616,0.08333333333333333,,0.11764705882352941,0.17391304347826086,0.17391304347826086,0.1,0.030303030303030304,0.12121212121212122,0.75,0.8571428571428571,0.5,0.16666666666666666,0.45454545454545453,0.45454545454545453,0.2,0.3333333333333333,0.36363636363636365,0.36363636363636365,0.375,0.015151515151515152,,,,0.36363636363636365,0.4583333333333333,0.4583333333333333,0.7272727272727273,0.2727272727272727,0.6666666666666666,0.5,0.36363636363636365,0.5,1.0,0.18181818181818182,0.5,,0.5454545454545454,0.5,0.4782608695652174,0.46495615384615385,0.5050388888888889,0.41347000000000006,0.14473684210526316,0.21568627450980393,0.15730337078651685,0.10112359550561797,12.648780487804878,27.204,0.13043478260869565,2.0,2.0,2.0,,0.05,0.037037037037037035,0.09090909090909091,,,,1.0,1.0,,,1.0,1.0,0.16666666666666666,,,0.5,,,,,0.16666666666666666,,,1.0,2.0,,1.0,0.058823529411764705,,,1.0,,1.0,,,,,,,,True,,,,,,
739,1610612752,Rasheed Wallace,Rasheed Wallace,739,NYK,416.0,7,-6,11,12,7,12.0,2,23,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,1.0,1,,1.0,1.0,3.0,19,1.0,1.0,,,2.0,1.0,1.0,,1.0,3.0,,2.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,1.0,1,,,,,,,,,,,,,1.0,2,1,,2.0,,,,1.0,,,,3.0,7,1.0,,,,,,,1.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,0.75,0.5,,,,23.076923076923077,,,,,,0.25,,0.2,,,,,,,,0.5,1.0,1.0,,,,,,,,,,,,,,0.5,,,,1.0,1.0,,,,,1.0,1.0,,,1.0,,0.509175,,0.4593,,,0.6666666666666666,1.0,3.2,24.8,0.6363636363636364,,2.0,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,True,,,,,,
200778,1610612752,James White,James White,200778,NYK,3709.0,62,-6,118,119,17,7.0,7,237,6.0,8.0,1.0,1.0,,,1.0,2.0,,3.0,1.0,2.0,1.0,2.0,4.0,,1.0,,7.0,13,3.0,6.0,,23.0,126,2.0,3.0,,1.0,4.0,,,1.0,,,8.0,6.0,9.0,,,4.0,2.0,1.0,2.0,3.0,5.0,2.0,1.0,1.0,,1.0,13.0,,,1.0,2.0,,3.0,,3,,3.0,3.0,,1.0,1.0,1.0,1.0,,,2.0,,3.0,5,3,,4.0,,,2.0,,1.0,,1.0,,17,,0.5714285714285714,0.5714285714285714,1.0,0.5,,0.5,0.5384615384615384,0.6666666666666666,,0.6052631578947368,0.5,,0.5476190476190477,0.5,,0.3157894736842105,0.07692307692307693,0.125,,18.253968253968253,0.5,,0.05405405405405406,,0.058823529411764705,,0.05555555555555555,,,,,,0.10526315789473684,0.07142857142857142,,0.42105263157894735,0.75,0.8571428571428571,0.5,0.10526315789473684,0.5,0.5,1.0,0.15789473684210525,,,,0.10526315789473684,0.5,0.5,1.0,0.21052631578947367,0.5,0.5,1.0,0.25,1.0,,0.25,,,,,1.0,,0.7368421052631579,0.5,0.5289394736842106,0.5195,0.5157,0.09523809523809523,0.13333333333333333,0.17391304347826086,,6.676923076923076,24.233333333333334,0.1440677966101695,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,True,,,,,,
