EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,BlockingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFtPoints,HeaveAttempts,ShortMidRangeAssists,FTDefRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,DefensiveGoaltends,3SecondViolations,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,DefFTReboundPct,ShortMidRangePctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,PtsUnassisted3s,Technical Free Throw Trips,LongMidRangePctBlocked,Arc3PctBlocked,Charge Fouls Drawn,SecondChanceCorner3FGM,FTOffRebounds,Defensive 3 Seconds Violations,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,on,OffensiveGoaltends
2557,1610612750,Luke Ridnour,Luke Ridnour,2557,MIN,84011.0,1400,-219,2704,2717,745,532,337.0,5421,40.0,74.0,6.0,11.0,8.0,17.0,35.0,68.0,100.0,195.0,20.0,61.0,3.0,3.0,11.0,14.0,49.0,15.0,175.0,337.0,34.0,110.0,73.0,525.0,2942.0,22.0,44.0,8.0,1.0,51.0,46.0,98.0,7.0,26.0,157.0,168.0,182.0,78.0,4.0,48.0,14.0,21.0,,129.0,33.0,162.0,21.0,12.0,86.0,30.0,357.0,8.0,17.0,18.0,70.0,91.0,25.0,116.0,4.0,43.0,16.0,27.0,49.0,37.0,77.0,5.0,46.0,4.0,97.0,82.0,1.0,10.0,5.0,85.0,6.0,19.0,18.0,11.0,6.0,11.0,6.0,152.0,741,5.0,0.48,0.48554913294797686,0.7647058823529411,0.3090909090909091,0.2692307692307692,0.3119266055045872,0.5192878338278932,0.5,0.46938775510204084,0.5055928411633109,0.4807692307692308,0.45564516129032256,0.5324267782426778,0.4807692307692308,0.5204081632653061,0.24608501118568232,,0.06231454005934718,0.14864864864864866,0.11764705882352941,,17.94954721862872,0.6363636363636364,0.07494646680942184,0.017189079878665317,0.06451612903225806,0.02666666666666667,0.07254740313272877,0.019394879751745538,0.01871657754010695,0.022935779816513763,0.012594458438287154,0.028037383177570093,0.023255813953488372,0.09125475285171103,0.044897959183673466,0.08215962441314555,0.05188679245283019,0.1044776119402985,0.018867924528301886,0.5454545454545454,0.16554809843400448,0.5405405405405406,0.6349206349206349,0.525,0.15212527964205816,0.5147058823529411,0.5833333333333334,0.436241610738255,0.5128205128205128,0.5181347150259067,0.49,0.13646532438478748,0.32786885245901637,0.32786885245901637,1.0,0.10961968680089486,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.21153846153846154,0.5454545454545454,0.3333333333333333,0.057692307692307696,0.13709677419354838,0.47058823529411764,0.08870967741935484,0.2727272727272727,0.12096774193548387,0.4116331096196868,0.2916666666666667,0.49169932735426014,0.477918888888889,0.47120162601626014,0.041304347826086954,0.054285714285714284,0.09714285714285714,0.29904761904761906,12.78872403560831,24.49818181818182,0.2755177514792899,1.0,5.0,4.0,2.0,44.0,1.0,13.0,3.0,15.0,28.0,4.0,12.0,1.0,5.0,22.0,,1.0,2.0,,,,,,,5.0,,,15.0,0.25,0.03896103896103896,0.4,0.09615384615384616,0.2,1.0,0.26666666666666666,,24.0,17.0,0.010256410256410256,,3.0,1.0,,,,0.3333333333333333,1.0,1.0,True,
201593,1610612750,Nikola Pekovic,Nikola Pekovic,201593,MIN,50977.0,850,-89,1628,1626,458,268,229.0,3254,122.0,201.0,44.0,73.0,31.0,58.0,40.0,115.0,,,,,,,,,,,162.0,316.0,,,116.0,440.0,1777.0,50.0,88.0,,28.0,128.0,40.0,79.0,,,130.0,194.0,130.0,,74.0,,,43.0,,13.0,4.0,17.0,3.0,1.0,5.0,8.0,38.0,27.0,80.0,33.0,84.0,127.0,107.0,234.0,9.0,22.0,17.0,5.0,19.0,3.0,46.0,4.0,23.0,1.0,57.0,124.0,8.0,,,153.0,9.0,68.0,13.0,20.0,11.0,20.0,12.0,130.0,457,3.0,0.5987654320987654,0.776,,,,,0.5126582278481012,0.5681818181818182,0.5063291139240507,0.5126582278481012,0.5681818181818182,0.5063291139240507,0.5670103092783505,0.5981308411214953,0.5803571428571429,,,0.1360759493670886,0.15920398009950248,0.09565217391304348,,22.9023746701847,0.41304347826086957,0.1407035175879397,0.12965964343598055,0.2,0.15254237288135594,0.15354330708661418,0.13476070528967254,0.184,0.08823529411764706,0.09644670050761421,0.171875,0.10204081632653061,0.13664596273291926,0.15625,0.13405797101449277,0.211864406779661,0.1702127659574468,0.08181818181818182,0.6,0.6360759493670886,0.6069651741293532,0.7218934911242604,0.6147540983606558,0.3639240506329114,0.34782608695652173,0.38461538461538464,,,,,,,,,,,,,0.8295454545454546,0.6027397260273972,0.18181818181818182,,0.7341772151898734,0.5344827586206896,,,,0.6360759493670886,,0.5287313291139241,0.5529608695652175,0.5451215189873417,0.18133333333333335,0.18133333333333335,0.2909090909090909,0.29545454545454547,3.6072784810126586,,0.28132678132678135,,,,,50.0,,,10.0,2.0,27.0,3.0,16.0,,4.0,12.0,1.0,6.0,13.0,,,,,,1.0,8.0,,3.0,13.0,,0.2702702702702703,0.55,,,,,,,,,,,,,2.0,,,,,True,
201978,1610612750,Chase Budinger,Chase Budinger,201978,MIN,8983.0,150,-2,296,294,109,75,28.0,590,9.0,14.0,2.0,2.0,4.0,5.0,4.0,5.0,5.0,17.0,6.0,11.0,,2.0,3.0,3.0,13.0,3.0,18.0,36.0,9.0,24.0,14.0,77.0,309.0,2.0,2.0,,1.0,5.0,8.0,16.0,2.0,6.0,30.0,28.0,8.0,27.0,2.0,13.0,3.0,,,4.0,3.0,7.0,3.0,,3.0,,17.0,1.0,1.0,,12.0,13.0,2.0,15.0,2.0,4.0,3.0,1.0,3.0,2.0,3.0,1.0,4.0,1.0,11.0,11.0,,2.0,,14.0,2.0,7.0,1.0,2.0,,2.0,1.0,30.0,109,1.0,0.7777777777777778,0.8235294117647058,1.0,0.375,0.3333333333333333,0.375,0.5,1.0,0.5,0.525,1.0,0.5,0.5833333333333334,1.25,0.6,0.4,,,,,,20.972644376899694,1.0,0.11214953271028037,0.009259259259259259,,0.02857142857142857,0.08888888888888889,0.013986013986013986,0.020833333333333332,,,0.03571428571428571,,0.11764705882352941,0.13043478260869565,0.1,,,0.0625,0.5,0.23333333333333334,0.6428571428571429,0.6428571428571429,0.5555555555555556,0.08333333333333333,0.8,0.8,0.2833333333333333,0.29411764705882354,0.29411764705882354,1.0,0.18333333333333332,0.5454545454545454,0.5454545454545454,1.0,0.21666666666666667,0.23076923076923078,0.23076923076923078,1.0,1.0,1.0,,,0.22727272727272727,0.8,0.13636363636363635,0.6666666666666666,0.13636363636363635,0.6333333333333333,0.23076923076923078,0.5331866666666667,0.5984,0.5255386363636363,0.1076923076923077,0.17073170731707318,0.06493506493506493,0.38961038961038963,10.394444444444444,24.5125,0.36824324324324326,,,,,8.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,2.0,,,,1.0,,0.14285714285714285,1.0,,,,,,,,,,,,,,,,,1.0,True,
200750,1610612750,Brandon Roy,Brandon Roy,200750,MIN,5697.0,95,-9,180,180,63,21,22.0,360,3.0,5.0,1.0,1.0,,,1.0,4.0,3.0,12.0,,3.0,,,,,4.0,1.0,7.0,21.0,,7.0,5.0,19.0,193.0,1.0,5.0,,,2.0,1.0,8.0,,1.0,6.0,8.0,6.0,,2.0,4.0,,,,13.0,6.0,19.0,2.0,4.0,7.0,2.0,44.0,,3.0,2.0,8.0,10.0,3.0,13.0,1.0,2.0,1.0,1.0,4.0,4.0,6.0,,2.0,,5.0,4.0,,,,6.0,,2.0,1.0,,,,,6.0,63,,0.5714285714285714,0.6666666666666666,,,,,0.3333333333333333,0.2,0.125,0.25,0.2,0.1111111111111111,0.3064516129032258,0.2,0.2727272727272727,0.25,,,,,,17.961165048543688,0.6666666666666666,0.10256410256410256,0.05172413793103448,0.10526315789473684,,0.10309278350515463,0.03896103896103896,0.08,,0.05263157894736842,,,0.08333333333333333,0.12,0.10344827586206896,0.07142857142857142,0.2,0.047619047619047616,,0.17857142857142858,0.6,0.6,0.6666666666666666,0.14285714285714285,0.25,0.25,0.42857142857142855,0.25,0.25,0.6666666666666666,0.10714285714285714,,,,0.14285714285714285,,,,0.2,1.0,,,,,,,0.1111111111111111,0.42857142857142855,,0.4999839285714286,0.45196,0.42129444444444447,0.06666666666666667,0.08695652173913043,0.10526315789473684,0.3157894736842105,12.78095238095238,24.214285714285715,0.35,,,,,4.0,,4.0,,,2.0,2.0,,,,3.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,True,
202723,1610612750,Malcolm Lee,Malcolm Lee,202723,MIN,3194.0,53,19,103,104,22,13,13.0,207,2.0,7.0,,3.0,1.0,1.0,,1.0,,1.0,,3.0,,,,1.0,3.0,2.0,2.0,9.0,1.0,6.0,2.0,9.0,87.0,,3.0,1.0,,3.0,1.0,1.0,1.0,2.0,6.0,2.0,2.0,,,3.0,1.0,1.0,,2.0,1.0,3.0,1.0,,1.0,1.0,7.0,,5.0,1.0,1.0,2.0,5.0,7.0,3.0,1.0,1.0,,,,,,4.0,,5.0,5.0,,,,4.0,,2.0,,1.0,,1.0,1.0,6.0,22,,0.5,0.5,,0.16666666666666666,0.5,0.16666666666666666,0.2222222222222222,,1.0,0.23333333333333334,0.375,0.8333333333333334,0.2647058823529412,0.375,0.75,0.4,,0.1111111111111111,0.14285714285714285,,,13.934426229508198,,0.023809523809523808,0.125,0.08333333333333333,,0.037037037037037035,0.09803921568627451,0.18181818181818182,,0.07692307692307693,,,0.09090909090909091,,,0.09090909090909091,,0.2727272727272727,1.0,0.4666666666666667,0.2857142857142857,0.3333333333333333,0.5,0.06666666666666667,,,0.06666666666666667,,,,0.2,,,,0.2,0.3333333333333333,0.3333333333333333,,0.75,,,,0.3333333333333333,1.0,,,0.6666666666666666,0.8666666666666667,0.3333333333333333,0.5757366666666666,0.5914874999999999,0.5433666666666667,0.11764705882352941,0.18181818181818182,0.3333333333333333,0.6666666666666666,4.222222222222222,23.566666666666663,0.21359223300970873,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,0.25,1.0,,0.5,,3.0,,,,,,,,,,,,True,
201567,1610612750,Kevin Love,Kevin Love,201567,MIN,1759.0,29,-11,57,60,11,16,7.0,117,1.0,5.0,,2.0,,,,1.0,,1.0,,,,,,,4.0,,1.0,7.0,,4.0,1.0,3.0,57.0,,2.0,1.0,,,,1.0,,,,2.0,,,,4.0,,1.0,,1.0,,1.0,,,1.0,,2.0,,3.0,2.0,10.0,13.0,3.0,16.0,1.0,,,,2.0,1.0,4.0,1.0,1.0,,1.0,6.0,3.0,,,2.0,,1.0,,,,,,,11,,1.0,1.0,,,,,0.14285714285714285,,,0.09090909090909091,,,0.125,,,0.36363636363636365,,0.14285714285714285,,1.0,,23.88059701492537,0.5,0.43478260869565216,0.13043478260869565,0.25,,0.3870967741935484,0.08823529411764706,0.2,0.125,,,,0.3333333333333333,0.5,0.4444444444444444,0.2857142857142857,,0.1111111111111111,,0.45454545454545453,0.2,0.2,1.0,0.09090909090909091,,,0.09090909090909091,,,,,,,,0.36363636363636365,,,,0.6666666666666666,,,,,,,,,0.8181818181818182,,0.5152227272727273,0.5831000000000001,0.378,0.08333333333333333,0.125,,,5.257142857142857,25.349999999999998,0.19298245614035087,,1.0,,,,,,1.0,,2.0,1.0,1.0,,,2.0,,,,,,,,,,,,1.0,,,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,True,
2572,1610612750,Josh Howard,Josh Howard,2572,MIN,1319.0,22,6,40,43,17,12,2.0,83,,,,,,,1.0,1.0,1.0,4.0,,1.0,,,,,1.0,1.0,2.0,5.0,,2.0,2.0,6.0,44.0,,,,,,,,,1.0,,2.0,2.0,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,1.0,,3.0,,4.0,3.0,,1.0,,4.0,,2.0,,1.0,,1.0,,,17,,0.5,0.5,,,,,0.4,,,0.2857142857142857,,,0.3333333333333333,,,0.2857142857142857,,,,,,23.80952380952381,,,,0.25,,0.05,,,,,,,,,,0.3333333333333333,,,,,,,,0.14285714285714285,1.0,1.0,0.5714285714285714,0.25,0.25,1.0,0.14285714285714285,,,,0.14285714285714285,,,,,,,,,,,,1.0,0.2857142857142857,,0.4439916666666666,,,0.2222222222222222,0.2857142857142857,,,17.1,45.650000000000006,0.425,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,
202351,1610612750,Lazar Hayward,Lazar Hayward,202351,MIN,1825.0,30,-28,61,66,22,25,6.0,127,2.0,3.0,,1.0,2.0,2.0,,1.0,,2.0,,,,,,,4.0,1.0,2.0,6.0,,4.0,6.0,10.0,76.0,,1.0,,,,2.0,4.0,,1.0,8.0,2.0,2.0,,,4.0,,2.0,,3.0,,3.0,,,2.0,1.0,6.0,,,1.0,3.0,4.0,,4.0,,2.0,2.0,,,,,,2.0,,3.0,3.0,,,,6.0,,3.0,,,,,,8.0,22,,0.5,0.5,,,,,0.3333333333333333,,0.5,0.2,,0.4,0.38461538461538464,,0.5714285714285714,0.4,,0.3333333333333333,0.3333333333333333,1.0,,19.11764705882353,,0.2,,0.1,,0.16,,,,,,,0.3333333333333333,,0.25,0.125,,,,0.3,0.6666666666666666,1.0,0.5,0.1,,,0.2,,,,,,,,0.4,,,,1.0,,,,0.4,1.0,,,0.2,0.7,,0.5212199999999999,0.4133,0.5473399999999999,0.23076923076923078,0.3333333333333333,,0.8,8.333333333333334,24.525,0.36065573770491804,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
101153,1610612750,Mickael Gelabale,Mickael Gelabale,101153,MIN,17455.0,291,-9,553,560,150,135,75.0,1113,14.0,17.0,2.0,3.0,3.0,4.0,6.0,10.0,8.0,12.0,3.0,13.0,2.0,,2.0,4.0,11.0,3.0,28.0,39.0,7.0,24.0,14.0,91.0,587.0,3.0,5.0,3.0,4.0,13.0,7.0,11.0,,5.0,22.0,34.0,22.0,21.0,4.0,11.0,4.0,1.0,,8.0,4.0,12.0,3.0,1.0,2.0,5.0,28.0,4.0,12.0,9.0,27.0,39.0,16.0,55.0,1.0,11.0,8.0,3.0,4.0,1.0,13.0,1.0,12.0,,24.0,14.0,3.0,2.0,,17.0,1.0,6.0,3.0,2.0,2.0,2.0,,22.0,150,1.0,0.6071428571428571,0.6538461538461539,1.0,0.2916666666666667,,0.2916666666666667,0.717948717948718,0.6,0.6363636363636364,0.6111111111111112,0.5625,0.4375,0.6408450704225352,0.65,0.5238095238095238,0.38095238095238093,,0.02564102564102564,,0.1,,13.125,0.3076923076923077,0.14210526315789473,0.06666666666666667,0.11842105263157894,0.05063291139240506,0.13533834586466165,0.06177606177606178,0.020833333333333332,0.045454545454545456,0.10227272727272728,0.06349206349206349,,0.14754098360655737,0.11475409836065574,0.16176470588235295,0.1206896551724138,0.1111111111111111,0.038461538461538464,,0.2698412698412698,0.8235294117647058,0.8235294117647058,0.6428571428571429,0.15873015873015872,0.6,0.6666666666666666,0.19047619047619047,0.6666666666666666,0.6666666666666666,0.625,0.20634920634920634,0.23076923076923078,0.23076923076923078,1.0,0.1746031746031746,0.36363636363636365,0.36363636363636365,1.0,0.375,0.6666666666666666,,0.25,0.25,0.75,0.125,,0.1875,0.6507936507936508,0.36363636363636365,0.5303396825396824,0.5697583333333333,0.4868906249999999,0.08823529411764706,0.13636363636363635,0.14285714285714285,0.24175824175824176,8.948717948717949,24.316666666666663,0.27124773960216997,,1.0,,1.0,8.0,,1.0,3.0,3.0,9.0,,3.0,1.0,2.0,6.0,,2.0,2.0,,,,,,,,1.0,,3.0,0.3333333333333333,0.17647058823529413,0.5,0.125,,,,,,,,,,1.0,,,,0.5,1.0,,False,
1905,1610612750,Andrei Kirilenko,Andrei Kirilenko,1905,MIN,64827.0,1080,38,2083,2078,713,535,315.0,4161,106.0,168.0,25.0,38.0,28.0,46.0,4.0,20.0,15.0,42.0,2.0,4.0,,,1.0,11.0,57.0,15.0,125.0,230.0,13.0,61.0,103.0,392.0,2172.0,26.0,41.0,5.0,15.0,73.0,32.0,65.0,4.0,16.0,123.0,180.0,70.0,36.0,30.0,56.0,11.0,20.0,,93.0,10.0,103.0,7.0,3.0,68.0,14.0,216.0,14.0,43.0,31.0,93.0,139.0,60.0,199.0,7.0,54.0,37.0,17.0,32.0,25.0,55.0,10.0,17.0,1.0,42.0,109.0,10.0,5.0,3.0,132.0,9.0,57.0,12.0,31.0,16.0,34.0,23.0,122.0,698,7.0,0.72,0.8181818181818182,0.9230769230769231,0.21311475409836064,0.25,0.21666666666666667,0.5434782608695652,0.6341463414634146,0.49230769230769234,0.4965635738831615,0.6304347826086957,0.4691358024691358,0.5568181818181818,0.6636363636363637,0.5642201834862385,0.20962199312714777,,0.08695652173913043,0.10119047619047619,0.15,,16.619028174765212,0.5818181818181818,0.13656387665198239,0.05779569892473118,0.11969111969111969,0.05303030303030303,0.13191489361702127,0.05654761904761905,0.06390977443609022,0.03773584905660377,0.06766917293233082,0.05263157894736842,0.05555555555555555,0.07317073170731707,0.13679245283018868,0.1856060606060606,0.10795454545454546,0.14457831325301204,0.05426356589147287,0.6764705882352942,0.5773195876288659,0.6309523809523809,0.7019867549668874,0.7075471698113207,0.06872852233676977,0.2,0.23529411764705882,0.14432989690721648,0.35714285714285715,0.35714285714285715,0.8,0.013745704467353952,0.5,0.5,1.0,0.1958762886597938,0.19298245614035087,0.19298245614035087,0.9090909090909091,0.8260869565217391,0.6578947368421053,0.28,,0.5679012345679012,0.6086956521739131,0.012345679012345678,,0.18518518518518517,0.7869415807560137,0.19642857142857142,0.5657279310344829,0.5814416666666667,0.556044375,0.17058823529411765,0.20503597122302158,0.18622448979591838,0.3137755102040816,5.386521739130435,25.45901639344262,0.34229476716274604,2.0,5.0,4.0,2.0,47.0,1.0,11.0,15.0,13.0,23.0,2.0,7.0,1.0,5.0,20.0,1.0,1.0,,,1.0,3.0,3.0,,3.0,12.0,1.0,,10.0,0.4,0.28846153846153844,0.75,0.10869565217391304,0.4,0.5,0.26666666666666666,0.016129032258064516,3.0,,,,2.0,,3.0,,0.03614457831325301,,,,False,1.0
200811,1610612750,Lou Amundson,Lou Amundson,200811,MIN,5641.0,94,-29,182,180,80,52,28.0,362,6.0,12.0,4.0,6.0,4.0,5.0,,4.0,,2.0,,,,,,,,,6.0,18.0,,,3.0,15.0,207.0,4.0,7.0,,2.0,10.0,4.0,9.0,,,10.0,4.0,8.0,,8.0,,,2.0,,3.0,,3.0,,,1.0,2.0,6.0,,10.0,4.0,6.0,12.0,11.0,23.0,,5.0,2.0,3.0,3.0,,6.0,1.0,9.0,,16.0,8.0,,1.0,,12.0,,5.0,1.0,4.0,3.0,4.0,1.0,10.0,80,1.0,0.3333333333333333,1.0,,,,,0.3333333333333333,0.5714285714285714,0.4444444444444444,0.3333333333333333,0.5714285714285714,0.4444444444444444,0.3125,0.5,0.4166666666666667,,,0.1111111111111111,0.08333333333333333,,,14.084507042253522,0.5,0.12,0.16129032258064516,0.16,,0.13333333333333333,0.11235955056179775,0.09523809523809523,0.21052631578947367,0.18181818181818182,,,0.15384615384615385,0.14285714285714285,0.08695652173913043,0.15,0.2,,0.25,0.6666666666666666,0.5,0.5454545454545454,0.3333333333333333,0.2222222222222222,,,0.1111111111111111,,,,,,,,,,,,0.8571428571428571,0.6666666666666666,,,0.5555555555555556,0.8,,,,0.6666666666666666,,0.5316555555555555,0.5891571428571429,0.536,0.21739130434782608,0.21739130434782608,0.6666666666666666,0.6666666666666666,5.016666666666667,,0.43956043956043955,,,,,2.0,,,2.0,1.0,3.0,,3.0,,,,,,1.0,,,,,,,1.0,1.0,1.0,1.0,,0.5,,,,,,,,,0.5,,1.0,,1.0,,0.08333333333333333,,,,False,
200826,1610612750,J.J. Barea,J.J. Barea,200826,MIN,64266.0,1071,-15,2089,2076,656,512,278.0,4165,85.0,142.0,10.0,13.0,28.0,46.0,24.0,70.0,29.0,72.0,13.0,32.0,6.0,,7.0,54.0,155.0,39.0,138.0,284.0,67.0,187.0,67.0,544.0,2170.0,18.0,27.0,16.0,3.0,54.0,38.0,80.0,11.0,46.0,145.0,52.0,224.0,126.0,4.0,154.0,54.0,24.0,2.0,141.0,33.0,174.0,25.0,8.0,68.0,52.0,381.0,7.0,15.0,29.0,62.0,92.0,22.0,114.0,4.0,18.0,7.0,11.0,58.0,36.0,98.0,9.0,21.0,2.0,89.0,118.0,,19.0,16.0,86.0,8.0,26.0,14.0,,,,,144.0,649,10.0,0.18840579710144928,0.19117647058823528,0.6268656716417911,0.3582887700534759,0.2391304347826087,0.3602150537634409,0.4859154929577465,0.6666666666666666,0.475,0.5063694267515924,0.5930232558139535,0.43253968253968256,0.5317460317460317,0.5888888888888889,0.4930555555555556,0.3970276008492569,0.0106951871657754,0.08450704225352113,0.11267605633802817,0.08571428571428572,,24.948197264815583,0.5918367346938775,0.09365558912386707,0.02180232558139535,0.10661764705882353,0.020895522388059702,0.0974304068522484,0.021505376344086023,0.02100840336134454,0.017241379310344827,0.025362318840579712,0.022222222222222223,0.015384615384615385,0.05583756345177665,0.05188679245283019,0.15810276679841898,0.09183673469387756,0.14473684210526316,0.01694915254237288,,0.30148619957537154,0.5985915492957746,0.6746031746031746,0.18823529411764706,0.14861995753715498,0.34285714285714286,0.375,0.15286624203821655,0.4027777777777778,0.4142857142857143,0.2413793103448276,0.06794055201698514,0.40625,0.40625,0.8461538461538461,0.32908704883227174,0.34838709677419355,0.35294117647058826,0.5740740740740741,0.3023255813953488,0.7692307692307693,0.3,0.13953488372093023,0.36507936507936506,0.6086956521739131,0.05555555555555555,,0.30952380952380953,0.6985138004246284,0.35064935064935066,0.5260733475479742,0.51887,0.520678629032258,0.05510204081632653,0.08609271523178808,0.09926470588235294,0.2665441176470588,7.290492957746479,25.355080213903737,0.31402584968884634,4.0,10.0,11.0,5.0,36.0,1.0,21.0,1.0,11.0,40.0,10.0,22.0,,7.0,34.0,3.0,1.0,8.0,,1.0,,,,,,,,12.0,0.3125,0.016666666666666666,0.125,0.23255813953488372,0.4,1.0,0.28205128205128205,0.005319148936170213,75.0,11.0,0.027777777777777776,0.012903225806451613,4.0,1.0,,1.0,,0.16666666666666666,1.0,,False,
