EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Fg3aBlocked,Loose Ball Fouls,Charge Fouls Drawn,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3FGM,FTOffRebounds,Blocked3s,BlockedArc3,BlockedShortMidRange,3SecondViolations,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Charge Fouls,BlockedCorner3,LongMidRangePctBlocked,on,Clear Path Fouls,3pt And 1 Free Throw Trips,Defensive 3 Seconds Violations,Corner3PctBlocked
101110,1610612764,Martell Webster,Martell Webster,101110,WAS,39121.0,652,-56.0,1240,1245,218,166,145,2485,24.0,48.0,9.0,14.0,1.0,2.0,3.0,20.0,20.0,44,18.0,36.0,2.0,2.0,6.0,25.0,68.0,1.0,6.0,3.0,8.0,47.0,112,43.0,104.0,44.0,267.0,1320,9.0,17.0,1.0,8.0,6.0,27.0,2.0,12,5.0,14.0,7.0,26.0,52.0,42.0,123.0,6.0,4.0,1.0,67.0,25.0,12.0,32.0,5.0,37,2.0,3.0,19.0,6.0,7.0,79,4.0,13.0,15.0,50.0,2.0,67.0,17.0,84.0,3.0,15.0,10.0,5.0,9.0,3.0,7.0,13.0,1.0,2.0,3.0,2.0,22.0,3.0,2.0,19.0,1.0,47.0,3.0,42.0,1.0,4.0,3.0,55.0,1.0,2.0,22.0,2.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0,26.0,216,4.0,2.0,0.5531914893617021,0.5777777777777777,0.9534883720930233,0.41346153846153844,0.125,0.35714285714285715,0.4174757281553398,0.41964285714285715,0.5294117647058824,0.16666666666666666,0.5162037037037037,0.42,0.36538461538461536,0.5518672199170125,0.48148148148148145,0.43333333333333335,0.48148148148148145,0.10714285714285714,0.14583333333333334,0.25,18.745545260156806,0.4090909090909091,0.08333333333333333,0.1179245283018868,0.02636916835699797,0.09146341463414634,0.03636363636363636,0.11054421768707483,0.028192371475953566,0.029411764705882353,0.04697986577181208,0.009615384615384616,0.05555555555555555,0.09821428571428571,0.061946902654867256,0.16080402010050251,0.10619469026548672,0.058823529411764705,0.026785714285714284,0.3333333333333333,0.2222222222222222,0.5,0.5853658536585366,0.5416666666666666,0.09259259259259259,0.15,0.2,0.6666666666666666,0.2037037037037037,0.45454545454545453,0.45454545454545453,0.55,0.16666666666666666,0.5,0.5,1.0,0.3148148148148148,0.36764705882352944,0.36764705882352944,0.92,0.56,0.6428571428571429,0.3333333333333333,0.08,0.24,0.16666666666666666,1.0,0.07692307692307693,0.5,0.23076923076923078,0.3333333333333333,0.3076923076923077,0.375,0.7037037037037037,0.373134328358209,0.5325128504672898,0.5711526315789474,0.5023230769230769,0.100418410041841,0.16541353383458646,0.018867924528301886,0.10112359550561797,0.09737827715355805,9.217857142857142,25.28173076923077,0.17580645161290323,,,,,,,,,,,,,,,,,,,True,,,,
201858,1610612764,Cartier Martin,Cartier Martin,201858,WAS,12821.0,214,-31.0,407,410,79,95,63,817,4.0,8.0,1.0,2.0,2.0,2.0,1.0,7.0,10.0,22,9.0,19.0,,2.0,4.0,13.0,36.0,2.0,6.0,3.0,8.0,15.0,37,22.0,55.0,8.0,104.0,431,2.0,3.0,2.0,6.0,,10.0,3.0,6,5.0,12.0,1.0,22.0,20.0,10.0,60.0,6.0,,,36.0,13.0,1.0,10.0,1.0,11,1.0,,2.0,4.0,4.0,23,2.0,4.0,8.0,14.0,3.0,25.0,6.0,31.0,2.0,7.0,2.0,5.0,7.0,4.0,3.0,10.0,,4.0,2.0,1.0,17.0,3.0,2.0,9.0,,19.0,3.0,9.0,1.0,1.0,,10.0,,,4.0,,1.0,1.0,1.0,,1.0,1.0,,,22.0,79,3.0,,0.6666666666666666,0.6666666666666666,0.9090909090909091,0.4,0.3333333333333333,0.4166666666666667,0.4,0.40540540540540543,0.6666666666666666,0.5,0.5217391304347826,0.5555555555555556,0.5833333333333334,0.5360824742268041,0.5555555555555556,0.5789473684210527,0.5978260869565217,0.02702702702702703,0.125,,23.79958246346555,0.4117647058823529,0.17647058823529413,0.10526315789473684,0.0273972602739726,0.12903225806451613,0.037037037037037035,0.11282051282051282,0.03,,0.03773584905660377,0.03508771929824561,0.05405405405405406,0.06382978723404255,0.15625,0.1111111111111111,0.1276595744680851,0.13333333333333333,0.03773584905660377,1.0,0.08695652173913043,0.5,0.5714285714285714,0.75,0.07608695652173914,0.14285714285714285,0.14285714285714285,,0.2391304347826087,0.45454545454545453,0.45454545454545453,0.7,0.20652173913043478,0.47368421052631576,0.47368421052631576,1.0,0.391304347826087,0.3611111111111111,0.37142857142857144,0.8461538461538461,0.2222222222222222,0.5,1.0,,0.6666666666666666,0.3333333333333333,,0.1111111111111111,1.0,0.2222222222222222,0.5,0.4444444444444444,0.375,0.6847826086956522,0.3611111111111111,0.4980869565217391,0.53929375,0.5077555555555556,0.041666666666666664,0.0975609756097561,,0.09615384615384616,0.21153846153846154,13.037837837837836,24.954545454545453,0.1941031941031941,1.0,1.0,2.0,0.01818181818181818,0.027777777777777776,,,,,,,,,,,,,,True,,,,
202066,1610612764,Garrett Temple,Garrett Temple,202066,WAS,69329.0,1155,-22.0,2208,2222,423,439,273,4430,30.0,61.0,3.0,5.0,4.0,8.0,7.0,21.0,42.0,96,15.0,36.0,5.0,1.0,4.0,11.0,44.0,1.0,5.0,,13.0,79.0,178,26.0,80.0,26.0,262.0,2264,7.0,16.0,2.0,10.0,,20.0,7.0,21,1.0,17.0,8.0,25.0,102.0,56.0,72.0,6.0,,,44.0,11.0,11.0,83.0,32.0,115,16.0,16.0,37.0,16.0,30.0,262,7.0,21.0,24.0,66.0,4.0,94.0,29.0,123.0,5.0,50.0,19.0,31.0,37.0,7.0,32.0,24.0,4.0,5.0,2.0,1.0,61.0,3.0,11.0,46.0,,94.0,5.0,55.0,2.0,12.0,1.0,37.0,7.0,,20.0,,2.0,16.0,13.0,,17.0,8.0,,,25.0,421,6.0,2.0,0.6455696202531646,0.6455696202531646,0.9230769230769231,0.325,0.2,0.058823529411764705,0.325,0.4438202247191011,0.4375,0.3333333333333333,0.4573643410852713,0.38461538461538464,0.2236842105263158,0.47985347985347987,0.38461538461538464,0.3048780487804878,0.31007751937984496,0.06179775280898876,0.11475409836065574,0.19047619047619047,13.259229853116315,0.6065573770491803,0.06349206349206349,0.08811748998664887,0.024793388429752067,0.07868852459016394,0.03153153153153153,0.08538899430740038,0.026192703461178673,0.04035874439461883,0.015384615384615385,0.02197802197802198,0.03205128205128205,0.09012875536480687,0.041884816753926704,0.11384615384615385,0.08968609865470852,0.04878048780487805,0.036231884057971016,0.47058823529411764,0.2364341085271318,0.4918032786885246,0.5555555555555556,0.5666666666666667,0.08139534883720931,0.3333333333333333,0.4117647058823529,0.42857142857142855,0.37209302325581395,0.4375,0.4375,0.7380952380952381,0.13953488372093023,0.4166666666666667,0.4166666666666667,1.0,0.17054263565891473,0.25,0.2558139534883721,0.8181818181818182,0.19230769230769232,0.6,,0.19230769230769232,0.19230769230769232,0.2,1.0,0.21052631578947367,0.5,0.10526315789473684,0.25,0.34210526315789475,,0.5465116279069767,0.25,0.5112548449612402,0.4899,0.48623289473684206,0.07380073800738007,0.10471204188481675,,0.07633587786259542,0.09541984732824428,11.334269662921345,24.683749999999996,0.19157608695652173,1.0,1.0,1.0,0.0125,0.022727272727272728,1.0,1.0,1.0,1.0,3.0,1.0,0.014492753623188406,0.030303030303030304,0.2,1.0,,,,True,,,,
202322,1610612764,John Wall,John Wall,202322,WAS,38721.0,645,-11.0,1246,1258,227,208,144,2504,50.0,87.0,4.0,9.0,15.0,22.0,27.0,60.0,52.0,130,4.0,5.0,1.0,2.0,3.0,4.0,12.0,,4.0,2.0,4.0,129.0,277,8.0,17.0,95.0,377.0,1303,9.0,24.0,1.0,5.0,8.0,29.0,32.0,62,4.0,7.0,29.0,105.0,62.0,196.0,21.0,3.0,2.0,1.0,11.0,4.0,13.0,98.0,38.0,136,18.0,20.0,49.0,17.0,32.0,310,1.0,14.0,17.0,51.0,2.0,70.0,15.0,85.0,7.0,32.0,16.0,16.0,32.0,8.0,19.0,17.0,1.0,13.0,,3.0,49.0,2.0,9.0,18.0,1.0,38.0,2.0,85.0,2.0,3.0,1.0,120.0,13.0,7.0,50.0,1.0,12.0,7.0,4.0,,8.0,3.0,1.0,,105.0,227,3.0,11.0,0.24031007751937986,0.2421875,0.875,0.47058823529411764,0.2,0.5714285714285714,0.5,0.4657039711191336,0.375,0.5161290322580645,0.47959183673469385,0.3620689655172414,0.5507246376811594,0.5392441860465116,0.4117647058823529,0.6046511627906976,0.05782312925170068,0.04693140794223827,0.09195402298850575,0.03333333333333333,28.011404133998575,0.6530612244897959,0.06060606060606061,0.1191588785046729,0.028985507246376812,0.1069182389937107,0.009523809523809525,0.11584327086882454,0.025510204081632654,0.03076923076923077,0.027586206896551724,0.028846153846153848,0.013157894736842105,0.051470588235294115,0.11538461538461539,0.1702127659574468,0.08771929824561403,0.15555555555555556,0.04964539007092199,0.375,0.29591836734693877,0.5747126436781609,0.6329113924050633,0.26,0.20408163265306123,0.45,0.46551724137931033,0.25925925925925924,0.4421768707482993,0.4,0.4094488188976378,0.21153846153846154,0.017006802721088437,0.8,0.8,1.0,0.04081632653061224,0.3333333333333333,0.3333333333333333,0.75,0.3103448275862069,0.4444444444444444,0.5,0.034482758620689655,0.13793103448275862,,,0.3188405797101449,0.6818181818181818,0.043478260869565216,0.6666666666666666,0.057971014492753624,0.5,0.35374149659863946,0.36363636363636365,0.49508020477815695,0.5000634615384615,0.4894623188405797,0.1536144578313253,0.1592356687898089,0.05555555555555555,0.07692307692307693,0.27851458885941643,10.641877256317692,28.05294117647059,0.18218298555377208,,,,,,1.0,,1.0,,3.0,,,,1.0,1.0,1.0,1.0,0.023076923076923078,True,,,,
2403,1610612764,Nene,Nene,2403,WAS,34917.0,582,-9.0,1106,1116,158,150,119,2222,59.0,84.0,8.0,10.0,8.0,12.0,17.0,58.0,19.0,72,,,,,,,,,,,,95.0,214,,,54.0,244.0,1134,8.0,15.0,,,2.0,18.0,10.0,25,,,10.0,30.0,116.0,74.0,,,2.0,,,,10.0,50.0,16.0,66,7.0,9.0,27.0,9.0,14.0,148,8.0,16.0,39.0,72.0,5.0,116.0,27.0,143.0,2.0,19.0,12.0,7.0,21.0,8.0,9.0,22.0,2.0,12.0,,5.0,43.0,3.0,3.0,19.0,1.0,54.0,5.0,90.0,3.0,5.0,1.0,78.0,6.0,,39.0,,3.0,8.0,5.0,,9.0,2.0,,,28.0,156,3.0,1.0,0.6105263157894737,0.6170212765957447,,,,,,0.4439252336448598,0.5333333333333333,0.4,0.4439252336448598,0.5333333333333333,0.4,0.488,0.5,0.46875,,0.04672897196261682,0.05952380952380952,0.08620689655172414,23.743922204213938,0.4883720930232558,0.17857142857142858,0.18997361477572558,0.0380952380952381,0.24375,0.08421052631578947,0.20593692022263452,0.04660194174757282,0.05309734513274336,0.04,0.027472527472527472,0.09375,0.20175438596491227,0.22826086956521738,0.16184971098265896,0.2288135593220339,0.2857142857142857,0.01834862385321101,0.2222222222222222,0.3925233644859813,0.7023809523809523,0.7468354430379747,0.6779661016949152,0.27102803738317754,0.29310344827586204,0.32075471698113206,0.29411764705882354,0.3364485981308411,0.2638888888888889,0.2638888888888889,0.6842105263157895,,,,,,,,,0.6666666666666666,0.8,0.75,,,,,0.48,0.6666666666666666,,,,,0.3925233644859813,,0.4857341121495329,0.5446333333333334,0.48434400000000005,0.15789473684210525,0.15789473684210525,,0.07377049180327869,0.12295081967213115,8.464485981308412,,0.14285714285714285,,4.0,5.0,,,,3.0,1.0,1.0,3.0,,0.08823529411764706,0.06451612903225806,,,2.0,,,True,,,,
202338,1610612764,Kevin Seraphin,Kevin Seraphin,202338,WAS,27261.0,454,-53.0,860,873,187,221,121,1733,22.0,43.0,6.0,14.0,2.0,4.0,45.0,101.0,17.0,51,,,,,,,,,,,,84.0,195,,,26.0,194.0,888,17.0,27.0,,,8.0,42.0,10.0,32,,,8.0,28.0,114.0,54.0,,,4.0,,,,9.0,6.0,7.0,13,2.0,5.0,3.0,,3.0,33,8.0,17.0,11.0,36.0,9.0,56.0,25.0,81.0,,6.0,4.0,2.0,16.0,2.0,5.0,16.0,1.0,11.0,,3.0,32.0,4.0,9.0,25.0,1.0,48.0,5.0,32.0,1.0,,1.0,32.0,2.0,,15.0,,2.0,21.0,14.0,,21.0,12.0,,1.0,28.0,186,4.0,1.0,0.6785714285714286,0.6951219512195121,,,,,,0.4307692307692308,0.6296296296296297,0.3125,0.4307692307692308,0.6296296296296297,0.3125,0.46190476190476193,0.6774193548387096,0.3783783783783784,,0.046153846153846156,0.09302325581395349,0.039603960396039604,24.224224224224223,0.5,0.34615384615384615,0.1267605633802817,0.04899135446685879,0.08208955223880597,0.07547169811320754,0.11244019138755981,0.05518763796909492,0.08045977011494253,0.06779661016949153,0.014084507042253521,0.08860759493670886,0.1388888888888889,0.14925373134328357,0.10091743119266056,0.06060606060606061,0.14285714285714285,,0.5714285714285714,0.2205128205128205,0.5116279069767442,0.5641025641025641,0.7727272727272727,0.517948717948718,0.44554455445544555,0.4639175257731959,0.5111111111111111,0.26153846153846155,0.3333333333333333,0.34,1.0,,,,,,,,,0.5185185185185185,0.42857142857142855,0.3333333333333333,,,,,0.125,0.5,,,,,0.2205128205128205,,0.4417451282051281,0.49803684210526306,0.43949062499999997,0.07211538461538461,0.07211538461538461,,0.21649484536082475,0.14432989690721648,8.954871794871796,,0.21744186046511627,,9.0,,,,,,,,7.0,1.0,,0.037037037037037035,,,3.0,,0.0196078431372549,True,,,,
202344,1610612764,Trevor Booker,Trevor Booker,202344,WAS,18702.0,312,29.0,586,586,131,139,91,1172,30.0,49.0,14.0,23.0,6.0,8.0,10.0,18.0,3.0,10,,,,,,,,,,,,43.0,77,,,14.0,100.0,601,14.0,25.0,,,2.0,30.0,8.0,13,,,7.0,23.0,42.0,44.0,,,14.0,,,,6.0,9.0,5.0,14,4.0,1.0,7.0,,2.0,33,11.0,31.0,10.0,39.0,4.0,53.0,43.0,96.0,5.0,10.0,7.0,3.0,5.0,,2.0,2.0,1.0,3.0,,,7.0,2.0,2.0,18.0,,36.0,,17.0,2.0,,,22.0,2.0,,9.0,,3.0,3.0,3.0,,5.0,4.0,,,23.0,131,5.0,3.0,0.4883720930232558,0.5833333333333334,,,,,,0.5584415584415584,0.56,0.6153846153846154,0.5584415584415584,0.56,0.6153846153846154,0.5747126436781609,0.5769230769230769,0.6052631578947368,,0.07792207792207792,0.12244897959183673,,13.583815028901734,0.7142857142857143,0.19047619047619047,0.1822429906542056,0.14285714285714285,0.13513513513513514,0.16176470588235295,0.1701388888888889,0.14736842105263157,0.16071428571428573,0.2,0.08791208791208792,0.18518518518518517,0.15942028985507245,0.20754716981132076,0.18478260869565216,0.1206896551724138,0.1875,0.17857142857142858,0.8,0.6363636363636364,0.6122448979591837,0.6976744186046512,0.5333333333333333,0.23376623376623376,0.5555555555555556,0.5555555555555556,0.3,0.12987012987012986,0.3,0.3,0.6666666666666666,,,,,,,,,0.92,0.6086956521739131,0.2857142857142857,,,,,0.6153846153846154,0.75,,,,,0.6363636363636364,,0.5355584415584416,0.5322619047619048,0.5608384615384615,0.10714285714285714,0.10714285714285714,,0.3,0.23,5.227272727272727,,0.2235494880546075,,2.0,,,,,1.0,2.0,2.0,,,0.043478260869565216,0.07142857142857142,,,,,,True,,,,
203078,1610612764,Bradley Beal,Bradley Beal,203078,WAS,14177.0,236,13.0,455,459,105,139,65,914,12.0,21.0,2.0,4.0,2.0,4.0,2.0,9.0,17.0,45,6.0,11.0,1.0,2.0,4.0,6.0,15.0,1.0,2.0,2.0,5.0,31.0,75,12.0,26.0,16.0,114.0,447,5.0,9.0,2.0,3.0,2.0,18.0,8.0,21,4.0,9.0,8.0,36.0,34.0,28.0,33.0,3.0,2.0,,15.0,6.0,7.0,21.0,4.0,25,3.0,1.0,10.0,6.0,5.0,54,,6.0,5.0,18.0,2.0,25.0,6.0,31.0,,9.0,7.0,2.0,9.0,,7.0,3.0,2.0,2.0,,,12.0,,4.0,9.0,2.0,12.0,,15.0,,,,22.0,,1.0,9.0,1.0,,5.0,3.0,,5.0,4.0,1.0,,36.0,105,1.0,,0.5483870967741935,0.5666666666666667,0.9166666666666666,0.46153846153846156,0.6666666666666666,0.4444444444444444,0.46153846153846156,0.41333333333333333,0.5555555555555556,0.38095238095238093,0.48514851485148514,0.6666666666666666,0.4666666666666667,0.509009009009009,0.6428571428571429,0.5142857142857142,0.25742574257425743,0.09333333333333334,0.14285714285714285,0.2222222222222222,23.251417769376182,0.75,0.16666666666666666,0.11392405063291139,0.03296703296703297,0.078125,,0.1036036036036036,0.02643171806167401,0.058823529411764705,0.038461538461538464,0.012658227848101266,,0.09090909090909091,0.09090909090909091,0.14285714285714285,0.06382978723404255,0.11764705882352941,,0.8,0.2079207920792079,0.5714285714285714,0.6666666666666666,0.5833333333333334,0.0891089108910891,0.2222222222222222,0.2857142857142857,1.0,0.44554455445544555,0.37777777777777777,0.3953488372093023,0.47058823529411764,0.10891089108910891,0.5454545454545454,0.5454545454545454,1.0,0.1485148514851485,0.4,0.4,0.8333333333333334,0.3333333333333333,0.5,,0.08333333333333333,0.16666666666666666,0.5,,0.13333333333333333,0.5,0.13333333333333333,0.5,0.16666666666666666,0.4,0.46534653465346537,0.4,0.48334356435643566,0.4931458333333334,0.43736666666666657,0.09009009009009009,0.10714285714285714,0.037037037037037035,0.15789473684210525,0.3157894736842105,13.272,24.942307692307686,0.23076923076923078,,,,,,1.0,,,,2.0,,,,1.0,1.0,1.0,,0.044444444444444446,True,,,,
202348,1610612764,Jordan Crawford,Jordan Crawford,202348,WAS,5996.0,100,,194,192,64,72,23,386,3.0,3.0,,,1.0,1.0,8.0,12.0,8.0,13,,,,,,6.0,14.0,2.0,3.0,3.0,5.0,19.0,28,6.0,14.0,7.0,63.0,190,3.0,3.0,2.0,3.0,,12.0,6.0,9,3.0,5.0,4.0,25.0,6.0,32.0,18.0,,,,14.0,6.0,,7.0,2.0,9,2.0,,2.0,2.0,3.0,20,1.0,2.0,1.0,10.0,,11.0,3.0,14.0,1.0,1.0,,1.0,6.0,2.0,2.0,3.0,,4.0,,,9.0,2.0,2.0,2.0,,6.0,1.0,10.0,,2.0,,10.0,1.0,1.0,2.0,,3.0,,,,,,,,23.0,62,,2.0,0.15789473684210525,0.15789473684210525,1.0,0.42857142857142855,0.6666666666666666,0.6,0.42857142857142855,0.6785714285714286,1.0,0.6666666666666666,0.6666666666666666,1.0,0.75,0.6739130434782609,1.0,0.7352941176470589,0.3333333333333333,,,,24.999999999999996,0.6666666666666666,,0.18518518518518517,0.030303030303030304,0.030303030303030304,0.041666666666666664,0.12643678160919541,0.03333333333333333,0.08333333333333333,0.037037037037037035,,0.05555555555555555,0.11764705882352941,0.23529411764705882,0.2,0.037037037037037035,,0.0625,,0.07142857142857142,1.0,1.0,,0.2857142857142857,0.6666666666666666,0.6666666666666666,0.375,0.30952380952380953,0.6153846153846154,0.6153846153846154,,,,,,0.3333333333333333,0.42857142857142855,0.42857142857142855,1.0,,,,,0.5,0.6666666666666666,1.0,0.07142857142857142,1.0,,,0.35714285714285715,0.6,0.40476190476190477,0.42857142857142855,0.44459642857142856,0.46712,0.4100785714285715,0.046511627906976744,0.06896551724137931,,0.19047619047619047,0.3968253968253968,12.360714285714286,25.785714285714285,0.32989690721649484,,,,,,,,,,,,,,,,,,,True,,,,
2731,1610612764,Emeka Okafor,Emeka Okafor,2731,WAS,38949.0,649,-10.0,1248,1247,171,173,147,2495,47.0,77.0,9.0,22.0,7.0,14.0,44.0,99.0,15.0,48,,,,,,,,,,,,106.0,224,,,35.0,247.0,1282,15.0,34.0,,,13.0,43.0,12.0,27,,,13.0,37.0,146.0,66.0,,,18.0,,,,17.0,15.0,11.0,26,6.0,5.0,6.0,2.0,7.0,63,12.0,45.0,47.0,95.0,10.0,152.0,60.0,212.0,5.0,10.0,6.0,4.0,12.0,3.0,3.0,19.0,3.0,9.0,,3.0,31.0,4.0,3.0,17.0,2.0,40.0,5.0,48.0,4.0,3.0,,61.0,7.0,,31.0,,3.0,17.0,10.0,,17.0,10.0,,1.0,37.0,170,5.0,3.0,0.6886792452830188,0.7525773195876289,,,,,,0.4732142857142857,0.4411764705882353,0.4444444444444444,0.4732142857142857,0.4411764705882353,0.4444444444444444,0.49203187250996017,0.48863636363636365,0.5,,0.07589285714285714,0.14285714285714285,0.06060606060606061,19.901199717713478,0.3870967741935484,0.35714285714285715,0.21348314606741572,0.08893280632411067,0.2974683544303797,0.1111111111111111,0.23548922056384744,0.09283387622149837,0.08208955223880597,0.08387096774193549,0.0967741935483871,0.1,0.1885245901639344,0.25217391304347825,0.20673076923076922,0.2982456140350877,0.29545454545454547,0.05,0.5882352941176471,0.34375,0.6103896103896104,0.7121212121212122,0.6808510638297872,0.4419642857142857,0.4444444444444444,0.4731182795698925,0.6136363636363636,0.21428571428571427,0.3125,0.3125,0.9333333333333333,,,,,,,,,0.6470588235294118,0.4090909090909091,0.1111111111111111,,,,,0.5185185185185185,0.5,,,,,0.34375,,0.4743044642857144,0.4882620689655172,0.4923518518518519,0.125,0.125,,0.17408906882591094,0.14979757085020243,7.661607142857144,,0.13701923076923078,,6.0,,,,,3.0,,,7.0,2.0,0.09375,0.13157894736842105,,,,,,True,,,,
